UNIX_TS,CWE,DWE,EBE,Month,Season,FRE
0.34745407,0.0,0.0,1.0,1.0,1.0,0.0
0.54824257,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.9245262,0.0,0.0,0.0,0.09090909,0.0,0.0
0.9677429,0.0,0.0,0.0,0.18181819,0.0,1.0
0.19211006,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.85715866,0.0,0.0,0.0,1.0,1.0,0.0
0.59477043,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.08055496,0.0,1.0,0.0,0.36363637,0.33333334,0.0
0.6845741,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.38062477,0.0,1.0,1.0,0.0,0.0,0.0
0.49297905,0.0,0.0,1.0,0.18181819,0.0,0.0
0.046585083,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.37114716,0.0,0.0,1.0,1.0,1.0,0.0
0.41807556,0.0,0.0,1.0,0.0,0.0,0.0
0.12171745,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.10264969,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.44119644,0.0,0.0,1.0,0.09090909,0.0,1.0
0.26124573,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.2963581,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.46631622,0.0,0.0,1.0,0.18181819,0.0,1.0
0.17829514,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.3063488,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.24411964,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.029916763,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.17641068,0.0,1.0,0.0,0.6363636,0.6666667,0.0
0.65437317,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.9991436,0.0,0.0,0.0,0.18181819,0.0,1.0
0.6868,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.29995346,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.8726864,0.0,0.0,0.0,1.0,1.0,0.0
0.0875206,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.77871513,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.16168022,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.47213936,0.0,0.0,1.0,0.18181819,0.0,0.0
0.55537796,0.0,1.0,1.0,0.36363637,0.33333334,0.0
0.4276104,0.0,0.0,1.0,0.09090909,0.0,0.0
0.9189873,0.0,0.0,0.0,0.0,0.0,0.0
0.819994,0.0,0.0,0.0,0.9090909,0.6666667,1.0
0.6063595,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.07421875,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.35818863,0.0,0.0,1.0,1.0,1.0,0.0
0.31399918,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.8830204,0.0,0.0,0.0,0.0,0.0,0.0
0.76701355,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.5306568,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.8615551,1.0,1.0,0.0,1.0,1.0,0.0
0.08455086,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.09146118,0.0,1.0,0.0,0.45454547,0.33333334,0.0
0.5795841,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.29070663,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.40351677,0.0,0.0,1.0,0.0,0.0,1.0
0.90722847,0.0,0.0,0.0,0.0,0.0,1.0
0.62285805,1.0,0.0,1.0,0.45454547,0.33333334,0.0
0.20906639,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.80708885,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.4994297,0.0,0.0,1.0,0.18181819,0.0,0.0
0.27552032,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.53413963,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.32433128,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.022722244,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.83449364,0.0,0.0,0.0,1.0,1.0,0.0
0.14312744,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.7042122,0.0,0.0,0.0,0.6363636,0.6666667,1.0
0.6567707,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.1719017,0.0,1.0,0.0,0.6363636,0.6666667,0.0
0.7314453,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.041334152,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.017185211,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.90345764,0.0,0.0,0.0,0.0,0.0,1.0
0.6373043,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.41841698,1.0,0.0,1.0,0.0,0.0,0.0
0.5838661,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.23898315,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.15494537,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.6608238,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.95010376,1.0,0.0,0.0,0.09090909,0.0,1.0
0.8035507,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.26164627,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.9548416,0.0,0.0,0.0,0.09090909,0.0,1.0
0.42064285,0.0,0.0,1.0,0.09090909,0.0,0.0
0.6527748,1.0,1.0,0.0,0.5454545,0.33333334,0.0
0.14341164,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.42441368,0.0,0.0,1.0,0.09090909,0.0,0.0
0.88147926,0.0,0.0,0.0,0.0,0.0,1.0
0.5335121,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.39769363,0.0,0.0,1.0,0.0,0.0,1.0
0.069252014,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.40283012,0.0,0.0,1.0,0.0,0.0,1.0
0.76615715,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.88290596,0.0,0.0,0.0,0.0,0.0,0.0
0.52877426,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.7819691,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.61766434,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.7711239,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.30988884,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.6744118,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.78413963,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.5057106,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.41202164,0.0,0.0,1.0,0.0,0.0,0.0
0.34225845,0.0,0.0,1.0,1.0,1.0,0.0
0.50439644,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.2151165,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.24394798,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.98435783,0.0,0.0,0.0,0.18181819,0.0,0.0
0.7213974,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.04493141,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.6739559,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.7264786,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.7382965,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.44838905,0.0,0.0,1.0,0.09090909,0.0,1.0
0.9431362,0.0,0.0,0.0,0.09090909,0.0,1.0
0.98846817,0.0,0.0,0.0,0.18181819,0.0,0.0
0.1659069,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.26416016,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.056919098,1.0,0.0,0.0,0.36363637,0.33333334,0.0
0.8231907,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.008850098,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.41373634,0.0,0.0,1.0,0.0,0.0,0.0
0.35687447,1.0,0.0,1.0,1.0,1.0,0.0
0.74183655,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.45992088,0.0,0.0,1.0,0.18181819,0.0,0.0
0.9776211,0.0,0.0,0.0,0.18181819,0.0,1.0
0.31536865,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.9619198,0.0,0.0,0.0,0.18181819,0.0,0.0
0.4285221,0.0,0.0,1.0,0.09090909,0.0,0.0
0.50964737,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.008964539,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.9957161,0.0,0.0,0.0,0.18181819,0.0,0.0
0.1761818,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.745718,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.088661194,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.6735554,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.69496346,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.028316498,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.13256645,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.052124023,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.6464939,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.5011425,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.008678436,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.6286831,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.7485142,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.732872,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.09928131,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.17138672,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.5315132,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.6613369,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.39746666,0.0,0.0,1.0,0.0,0.0,0.0
0.9517002,0.0,0.0,0.0,0.09090909,0.0,1.0
0.16464996,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.21243286,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.40694237,0.0,0.0,1.0,0.0,0.0,1.0
0.73755264,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.5843811,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.05075264,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.3123989,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.18280602,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.6931381,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.27540398,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.26861,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.019638062,1.0,0.0,0.0,0.27272728,0.33333334,0.0
0.23618317,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.7738075,0.0,1.0,0.0,0.8181819,0.6666667,0.0
0.18206215,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.25822258,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.12696838,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.121147156,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.3915863,0.0,0.0,1.0,0.0,0.0,1.0
0.7431488,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.69125366,1.0,0.0,0.0,0.6363636,0.6666667,0.0
0.7199135,1.0,0.0,0.0,0.72727275,0.6666667,1.0
0.9418812,0.0,0.0,0.0,0.09090909,0.0,1.0
0.58535004,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.42058563,0.0,0.0,1.0,0.09090909,0.0,0.0
0.87656975,0.0,0.0,0.0,1.0,1.0,0.0
0.2703247,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.90602875,0.0,0.0,0.0,0.0,0.0,1.0
0.083696365,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.2622757,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.20358467,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.33346558,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.01621437,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.96551514,0.0,0.0,0.0,0.18181819,0.0,0.0
0.35259056,0.0,0.0,1.0,1.0,1.0,0.0
0.7362976,0.0,1.0,0.0,0.72727275,0.6666667,0.0
0.50879097,1.0,1.0,1.0,0.27272728,0.33333334,0.0
0.23703957,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.98407173,0.0,0.0,0.0,0.18181819,0.0,1.0
0.64341164,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.58883286,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.42115593,0.0,0.0,1.0,0.09090909,0.0,0.0
0.6112118,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.9663162,0.0,0.0,0.0,0.18181819,0.0,1.0
0.5059376,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.6267986,0.0,0.0,1.0,0.5454545,0.33333334,0.0
0.18052101,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.15020561,1.0,0.0,0.0,0.5454545,0.33333334,0.0
0.93691444,0.0,1.0,0.0,0.09090909,0.0,0.0
0.9158478,0.0,0.0,0.0,0.0,0.0,0.0
0.71608734,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.8540745,0.0,1.0,0.0,1.0,1.0,0.0
0.06873703,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.3661785,0.0,0.0,1.0,1.0,1.0,0.0
0.91065216,0.0,0.0,0.0,0.0,0.0,0.0
0.035224915,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.57769966,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.17783737,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.87051773,0.0,0.0,0.0,1.0,1.0,0.0
0.83306503,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.42715263,0.0,0.0,1.0,0.09090909,0.0,0.0
0.73875237,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.15579987,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.6039047,0.0,1.0,1.0,0.45454547,0.33333334,0.0
0.8958664,0.0,0.0,0.0,0.0,0.0,0.0
0.58911705,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.88598824,0.0,0.0,0.0,0.0,0.0,1.0
0.7068958,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.07752991,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.68383217,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.44524956,0.0,0.0,1.0,0.09090909,0.0,1.0
0.5137024,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.8292408,0.0,0.0,0.0,0.9090909,0.6666667,1.0
0.4439926,0.0,0.0,1.0,0.09090909,0.0,1.0
0.09083176,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.98641205,0.0,0.0,0.0,0.18181819,0.0,0.0
0.17932129,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.30480766,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.841629,0.0,0.0,0.0,1.0,1.0,1.0
0.7248211,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.03128624,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.40642738,0.0,1.0,1.0,0.0,0.0,1.0
0.9370289,0.0,0.0,0.0,0.09090909,0.0,0.0
0.39609528,0.0,0.0,1.0,0.0,0.0,1.0
0.001543045,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.06097412,1.0,1.0,0.0,0.36363637,0.33333334,0.0
0.22373772,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.37708473,0.0,0.0,1.0,0.0,0.0,0.0
0.31571198,0.0,0.0,1.0,0.9090909,0.6666667,1.0
0.3813076,0.0,0.0,1.0,0.0,0.0,1.0
0.30823135,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.89598083,0.0,0.0,0.0,0.0,0.0,0.0
0.4614067,0.0,0.0,1.0,0.18181819,0.0,0.0
0.5374508,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.6867428,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.97493744,0.0,0.0,0.0,0.18181819,0.0,0.0
0.02500534,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.89198303,0.0,0.0,0.0,0.0,0.0,0.0
0.9568386,0.0,0.0,0.0,0.09090909,0.0,1.0
0.30086708,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.10630226,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.9413662,0.0,0.0,0.0,0.09090909,0.0,1.0
0.474823,0.0,0.0,1.0,0.18181819,0.0,1.0
0.52672005,1.0,0.0,1.0,0.27272728,0.33333334,0.0
0.9069977,0.0,0.0,0.0,0.0,0.0,0.0
0.15454483,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.90916824,0.0,0.0,0.0,0.0,0.0,0.0
0.48635483,0.0,0.0,1.0,0.18181819,0.0,0.0
0.3040657,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.891243,1.0,0.0,0.0,0.0,0.0,0.0
0.39723587,0.0,0.0,1.0,0.0,0.0,0.0
0.98955154,0.0,0.0,0.0,0.18181819,0.0,1.0
0.3406601,0.0,0.0,1.0,1.0,1.0,0.0
0.63347626,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.6521454,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.22904778,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.19770432,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.030544281,1.0,0.0,0.0,0.27272728,0.33333334,0.0
0.80823135,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.033456802,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.7602768,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.6230297,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.63718796,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.7251644,0.0,1.0,0.0,0.72727275,0.6666667,1.0
0.49577522,0.0,0.0,1.0,0.18181819,0.0,0.0
0.5562897,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.82027817,0.0,0.0,0.0,0.9090909,0.6666667,1.0
0.5188961,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.6123543,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.36909103,0.0,0.0,1.0,1.0,1.0,0.0
0.57941246,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.84254265,0.0,0.0,0.0,1.0,1.0,0.0
0.9676285,0.0,0.0,0.0,0.18181819,0.0,0.0
0.109443665,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.9477596,0.0,0.0,0.0,0.09090909,0.0,0.0
0.55366516,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.46289062,0.0,0.0,1.0,0.18181819,0.0,1.0
0.46146393,0.0,0.0,1.0,0.18181819,0.0,0.0
0.10910034,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.6336498,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.62257195,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.064741135,1.0,0.0,0.0,0.36363637,0.33333334,1.0
0.69753456,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.77106476,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.0752449,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.2494278,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.47465324,0.0,0.0,1.0,0.18181819,0.0,0.0
0.8221035,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.6186905,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.41824532,0.0,0.0,1.0,0.0,0.0,0.0
0.34716797,0.0,0.0,1.0,1.0,1.0,1.0
0.89318275,0.0,0.0,0.0,0.0,0.0,1.0
0.14855194,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.3750286,0.0,0.0,1.0,1.0,1.0,0.0
0.7939606,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.12411499,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.20586967,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.36709213,0.0,0.0,1.0,1.0,1.0,0.0
0.6058464,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.4564972,0.0,0.0,1.0,0.09090909,0.0,1.0
0.5219803,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.21517372,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.28990555,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.47242546,0.0,0.0,1.0,0.18181819,0.0,0.0
0.548069,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.26444435,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.6261692,0.0,0.0,1.0,0.5454545,0.33333334,0.0
0.013757706,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.63027954,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.6027622,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.43406105,0.0,0.0,1.0,0.09090909,0.0,0.0
0.6132107,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.106645584,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.6298237,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.99588966,0.0,0.0,0.0,0.18181819,0.0,0.0
0.6253128,0.0,0.0,1.0,0.5454545,0.33333334,0.0
0.14398384,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.7954445,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.103961945,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.13764572,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.47065544,0.0,0.0,1.0,0.18181819,0.0,0.0
0.3789673,0.0,0.0,1.0,0.0,0.0,0.0
0.29618645,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.9050579,1.0,0.0,0.0,0.0,0.0,0.0
0.26067543,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.45347023,0.0,0.0,1.0,0.09090909,0.0,0.0
0.9436493,0.0,0.0,0.0,0.09090909,0.0,0.0
0.36492348,0.0,0.0,1.0,1.0,1.0,0.0
0.120975494,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.5738182,0.0,1.0,1.0,0.36363637,0.33333334,0.0
0.21580315,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.93063354,0.0,0.0,0.0,0.09090909,0.0,1.0
0.28328514,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.16042519,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.028490067,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.05246544,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.7165432,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.4920082,0.0,0.0,1.0,0.18181819,0.0,0.0
0.24463463,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.907341,0.0,0.0,0.0,0.0,0.0,1.0
0.6415844,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.013074875,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.98207474,0.0,0.0,0.0,0.18181819,0.0,0.0
0.9007187,0.0,0.0,0.0,0.0,0.0,0.0
0.15654182,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.52934456,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.6793213,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.342659,0.0,0.0,1.0,1.0,1.0,0.0
0.32650185,0.0,0.0,1.0,0.9090909,0.6666667,1.0
0.73104477,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.31879425,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.90659904,0.0,0.0,0.0,0.0,0.0,0.0
0.91293526,0.0,0.0,0.0,0.0,0.0,1.0
0.87491417,0.0,0.0,0.0,1.0,1.0,0.0
0.06445503,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.6930809,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.5937996,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.74440384,1.0,0.0,0.0,0.72727275,0.6666667,0.0
0.58797646,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.09745407,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.4253826,0.0,0.0,1.0,0.09090909,0.0,0.0
0.18006516,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.5917454,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.7231102,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.80332184,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.029287338,1.0,0.0,0.0,0.27272728,0.33333334,0.0
0.35630226,0.0,0.0,1.0,1.0,1.0,0.0
0.4056282,0.0,0.0,1.0,0.0,0.0,1.0
0.560915,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.67601013,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.598938,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.9883518,0.0,0.0,0.0,0.18181819,0.0,0.0
0.6209755,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.15540123,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.4250965,0.0,0.0,1.0,0.09090909,0.0,0.0
0.45067406,0.0,0.0,1.0,0.09090909,0.0,0.0
0.428751,0.0,0.0,1.0,0.09090909,0.0,0.0
0.8198204,0.0,0.0,0.0,0.9090909,0.6666667,1.0
0.45918083,0.0,0.0,1.0,0.18181819,0.0,0.0
0.62942314,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.74103737,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.6715584,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.93582916,0.0,0.0,0.0,0.09090909,0.0,0.0
0.72156906,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.7305317,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.7400093,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.7783165,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.5168991,0.0,0.0,1.0,0.27272728,0.33333334,1.0
0.7486286,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.34568405,0.0,0.0,1.0,1.0,1.0,1.0
0.722538,0.0,0.0,0.0,0.72727275,0.6666667,1.0
0.876112,0.0,1.0,0.0,1.0,1.0,1.0
0.14563751,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.945364,0.0,0.0,0.0,0.09090909,0.0,0.0
0.4248104,0.0,0.0,1.0,0.09090909,0.0,0.0
0.937315,0.0,0.0,0.0,0.09090909,0.0,0.0
0.386446,0.0,0.0,1.0,0.0,0.0,1.0
0.6938801,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.15311813,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.36823654,0.0,0.0,1.0,1.0,1.0,0.0
0.7905903,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.05971718,0.0,0.0,0.0,0.36363637,0.33333334,0.0
0.15100479,0.0,0.0,0.0,0.5454545,0.33333334,0.0
0.25325394,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.25622177,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.11772156,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.26524353,0.0,1.0,1.0,0.8181819,0.6666667,0.0
0.5202656,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.21557426,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.93000793,0.0,1.0,0.0,0.09090909,0.0,1.0
0.3195362,0.0,0.0,1.0,0.9090909,0.6666667,0.0
0.95072937,0.0,0.0,0.0,0.09090909,0.0,1.0
0.5308304,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.41481972,0.0,1.0,1.0,0.0,0.0,0.0
0.81331253,0.0,0.0,0.0,0.9090909,0.6666667,0.0
