UNIX_TS,EBE,FGE,Hour,TVE
0.6740303,0.0,1.0,1.0,0.0
0.6917839,0.0,0.0,0.95652175,1.0
0.7384243,0.0,0.0,1.0,0.0
0.44836426,1.0,0.0,0.26086956,0.0
0.94314003,0.0,0.0,0.39130434,0.0
0.73517036,0.0,0.0,0.6086957,0.0
0.16589355,0.0,1.0,0.08695652,0.0
0.26414108,1.0,1.0,0.826087,0.0
0.056915283,0.0,1.0,0.5652174,0.0
0.82331276,0.0,0.0,0.95652175,1.0
0.00884819,0.0,0.0,0.47826087,0.0
0.41371155,1.0,1.0,1.0,0.0
0.3568535,1.0,1.0,0.47826087,0.0
0.6517658,0.0,0.0,0.73913044,0.0
0.45989418,1.0,0.0,0.6956522,1.0
0.9776211,0.0,0.0,0.5652174,1.0
0.3153515,1.0,1.0,0.17391305,0.0
0.98492813,0.0,0.0,0.9130435,1.0
0.4284954,1.0,0.0,0.7826087,0.0
0.50961876,1.0,0.0,1.0,0.0
0.008962631,0.0,0.0,0.5652174,0.0
0.84643555,0.0,0.0,0.826087,0.0
0.17617035,0.0,1.0,0.6086957,0.0
0.7458458,0.0,0.0,0.39130434,0.0
0.08865547,0.0,0.0,0.73913044,0.0
0.7593765,0.0,1.0,0.26086956,0.0
0.7212982,0.0,0.0,0.47826087,0.0
0.02831459,0.0,1.0,0.6956522,0.0
0.13255501,0.0,0.0,0.7826087,0.0
0.05212021,0.0,1.0,0.04347826,0.0
0.6465702,0.0,0.0,0.95652175,0.0
0.501112,1.0,0.0,0.7826087,1.0
0.008676529,0.0,0.0,0.3478261,0.0
0.6287594,0.0,1.0,0.95652175,1.0
0.74864197,0.0,0.0,0.43478262,1.0
0.75400925,0.0,1.0,0.3478261,0.0
0.09927559,0.0,0.0,0.47826087,0.0
0.17137527,0.0,0.0,0.08695652,0.0
0.5314827,1.0,0.0,0.95652175,1.0
0.6614132,0.0,0.0,0.7826087,0.0
0.39743996,1.0,0.0,0.08695652,0.0
0.9517021,0.0,0.0,0.65217394,0.0
0.16464043,0.0,0.0,0.17391305,0.0
0.21242142,1.0,1.0,0.04347826,0.0
0.40691757,1.0,0.0,0.0,0.0
0.73768234,0.0,0.0,0.43478262,0.0
0.5843468,1.0,0.0,0.5217391,0.0
0.050748825,0.0,1.0,0.04347826,0.0
0.31238174,1.0,0.0,0.0,0.0
0.18279266,1.0,0.0,0.43478262,0.0
0.6932106,0.0,0.0,1.0,0.0
0.27538872,1.0,0.0,0.0,0.0
0.26859474,1.0,0.0,0.04347826,0.0
0.019638062,0.0,0.0,0.3478261,0.0
0.23616982,1.0,0.0,0.39130434,0.0
0.7739334,0.0,0.0,0.9130435,1.0
0.1820507,1.0,0.0,0.9130435,1.0
0.25820732,1.0,1.0,0.47826087,0.0
0.12696075,0.0,1.0,0.6956522,0.0
0.12113762,0.0,0.0,0.43478262,0.0
0.39156342,1.0,0.0,0.826087,0.0
0.7432766,0.0,0.0,0.5217391,0.0
0.81954575,0.0,1.0,0.17391305,0.0
0.721756,0.0,0.0,0.826087,0.0
0.6769409,0.0,0.0,0.08695652,0.0
0.5853157,1.0,1.0,0.21739131,0.0
0.42056274,1.0,1.0,1.0,0.0
0.8766899,0.0,1.0,0.9130435,0.0
0.27030754,1.0,0.0,0.30434784,0.0
0.906147,0.0,1.0,0.39130434,0.0
0.083688736,0.0,0.0,0.08695652,0.0
0.26225853,1.0,0.0,0.43478262,0.0
0.20357323,1.0,0.0,0.6086957,0.0
0.3334465,1.0,0.0,0.39130434,0.0
0.016212463,0.0,1.0,0.86956525,1.0
0.96551704,0.0,1.0,0.73913044,0.0
0.3525715,1.0,0.0,0.3478261,0.0
0.7364273,0.0,1.0,0.5217391,0.0
0.50876236,1.0,0.0,0.3478261,0.0
0.23702621,1.0,0.0,0.0,0.0
0.98407173,0.0,1.0,0.26086956,0.0
0.9484482,0.0,0.0,0.26086956,0.0
0.5887985,1.0,0.0,0.7826087,0.0
0.42113304,1.0,0.0,0.39130434,0.0
0.6112919,1.0,0.0,0.17391305,0.0
0.9663162,0.0,1.0,0.30434784,0.0
0.50590706,1.0,0.0,0.26086956,0.0
0.77427673,0.0,0.0,0.13043478,0.0
0.18050957,1.0,1.0,0.7826087,0.0
0.15019608,0.0,0.0,0.65217394,0.0
0.85077286,0.0,0.0,1.0,0.0
0.91596603,0.0,0.0,0.5652174,0.0
0.7161598,0.0,1.0,0.73913044,0.0
0.85419846,0.0,0.0,0.47826087,0.0
0.068733215,0.0,0.0,0.17391305,0.0
0.36615753,1.0,1.0,0.26086956,0.0
0.72706413,0.0,0.0,0.6956522,0.0
0.0352211,0.0,0.0,0.73913044,0.0
0.57766724,1.0,0.0,0.65217394,0.0
0.17782784,0.0,1.0,0.826087,0.0
0.8706398,0.0,1.0,0.47826087,0.0
0.95889664,0.0,1.0,0.9130435,0.0
0.42712593,1.0,0.0,0.7826087,0.0
0.66615295,0.0,1.0,0.21739131,0.0
0.15579033,0.0,0.0,0.73913044,0.0
0.60398483,1.0,1.0,0.86956525,1.0
0.85219955,0.0,1.0,0.0,0.0
0.5890846,1.0,0.0,1.0,0.0
0.8861084,0.0,0.0,0.7826087,1.0
0.9945183,0.0,1.0,0.9130435,1.0
0.077524185,0.0,1.0,0.6086957,0.0
0.68390656,0.0,0.0,0.17391305,0.0
0.44522285,1.0,0.0,1.0,0.0
0.5136719,1.0,0.0,0.95652175,1.0
0.8637886,0.0,1.0,0.47826087,0.0
0.44396782,1.0,1.0,0.04347826,0.0
0.090826035,0.0,0.0,0.30434784,0.0
0.98641205,0.0,0.0,1.0,0.0
0.17931175,1.0,1.0,0.9130435,1.0
0.3047905,1.0,0.0,0.47826087,0.0
0.8417511,0.0,0.0,0.39130434,0.0
0.7249527,0.0,0.0,0.13043478,0.0
0.031284332,0.0,1.0,0.86956525,0.0
0.4064045,1.0,1.0,0.65217394,1.0
0.8314781,0.0,0.0,0.9130435,1.0
0.39607048,1.0,0.0,0.08695652,0.0
0.0015411377,0.0,1.0,0.13043478,0.0
0.060970306,0.0,0.0,0.5217391,0.0
0.22372437,1.0,0.0,0.30434784,0.0
0.37706184,1.0,1.0,0.21739131,0.0
0.315691,1.0,1.0,0.43478262,0.0
0.38128662,1.0,1.0,0.30434784,0.0
0.3082142,1.0,0.0,1.0,0.0
0.61808586,1.0,0.0,0.13043478,0.0
0.4613781,1.0,0.0,0.7826087,0.0
0.5374203,1.0,0.0,0.26086956,0.0
0.68681717,0.0,0.0,0.30434784,0.0
0.97493744,0.0,1.0,0.6086957,0.0
0.025003433,0.0,0.0,0.26086956,0.0
0.95546913,0.0,0.0,0.39130434,0.0
0.9568405,0.0,0.0,0.39130434,0.0
0.3008499,1.0,0.0,0.6086957,0.0
0.10629654,0.0,1.0,0.6086957,0.0
0.7469883,0.0,0.0,0.21739131,0.0
0.4747963,1.0,0.0,0.5652174,0.0
0.5266857,1.0,0.0,0.43478262,0.0
0.90711594,0.0,1.0,0.08695652,0.0
0.15453339,0.0,0.0,0.826087,0.0
0.9092865,0.0,0.0,0.6956522,0.0
0.48632622,1.0,0.0,1.0,0.0
0.30404663,1.0,0.0,0.95652175,0.0
0.89136124,0.0,0.0,0.6086957,0.0
0.39721298,1.0,0.0,0.95652175,1.0
0.9683151,0.0,1.0,0.7826087,1.0
0.3406391,1.0,1.0,0.65217394,0.0
0.63355446,0.0,0.0,0.43478262,0.0
0.76234245,0.0,1.0,0.43478262,0.0
0.22903442,1.0,1.0,0.17391305,0.0
0.19769287,1.0,1.0,0.30434784,0.0
0.030540466,0.0,1.0,0.30434784,0.0
0.80835533,0.0,1.0,0.0,0.0
0.03345108,0.0,0.0,0.43478262,0.0
0.81412315,0.0,0.0,0.21739131,0.0
0.6698055,0.0,1.0,0.9130435,0.0
0.63726616,0.0,1.0,0.13043478,0.0
0.7252941,0.0,0.0,0.39130434,0.0
0.4957466,1.0,1.0,0.86956525,1.0
0.55625916,1.0,0.0,0.0,0.0
0.82040215,0.0,1.0,0.826087,0.0
0.5188656,1.0,0.0,0.73913044,0.0
0.6124325,1.0,0.0,0.0,0.0
0.36906815,1.0,0.0,0.39130434,0.0
0.57938004,1.0,1.0,0.9130435,1.0
0.8426647,0.0,1.0,0.04347826,0.0
0.9676304,0.0,0.0,0.26086956,0.0
0.109436035,0.0,0.0,0.9130435,0.0
0.94776344,0.0,1.0,0.7826087,0.0
0.55363274,1.0,0.0,0.08695652,0.0
0.46286392,1.0,0.0,0.86956525,1.0
0.46143723,1.0,0.0,0.826087,0.0
0.10909271,0.0,0.0,0.65217394,0.0
0.6337261,0.0,0.0,0.5652174,0.0
0.8689842,0.0,0.0,0.26086956,0.0
0.06473732,0.0,0.0,0.26086956,0.0
0.957983,0.0,1.0,0.21739131,0.0
0.77119255,0.0,0.0,0.9130435,1.0
0.07524109,0.0,0.0,0.95652175,0.0
0.24941444,1.0,1.0,0.04347826,0.0
0.47462273,1.0,1.0,0.43478262,0.0
0.8222294,0.0,1.0,0.13043478,0.0
0.6187687,1.0,0.0,0.65217394,0.0
0.41822243,1.0,0.0,0.26086956,0.0
0.347147,1.0,0.0,0.39130434,0.0
0.6399479,0.0,1.0,0.08695652,0.0
0.1485405,0.0,0.0,0.43478262,0.0
0.37500572,1.0,0.0,0.73913044,1.0
0.79408455,0.0,0.0,0.6086957,1.0
0.12410736,0.0,0.0,0.6086957,0.0
0.20585632,1.0,0.0,0.26086956,0.0
0.36707115,1.0,1.0,0.95652175,0.0
0.8573952,0.0,0.0,0.826087,0.0
0.4564705,1.0,1.0,0.17391305,0.0
0.52194977,1.0,0.0,1.0,0.0
0.21516037,1.0,0.0,0.04347826,0.0
0.28988838,1.0,0.0,0.6086957,0.0
0.47239876,1.0,0.0,0.826087,0.0
0.5480385,1.0,0.0,0.0,0.0
0.26442719,1.0,1.0,0.0,0.0
0.6262474,1.0,1.0,0.08695652,0.0
0.013757706,0.0,0.0,0.04347826,0.0
0.8626461,0.0,0.0,0.65217394,1.0
0.79922295,0.0,0.0,0.3478261,0.0
0.43403625,1.0,1.0,0.826087,0.0
0.6132889,1.0,0.0,0.65217394,0.0
0.10663986,0.0,1.0,0.86956525,0.0
0.84591866,0.0,0.0,0.43478262,0.0
0.99588966,0.0,0.0,0.9130435,1.0
0.9599228,0.0,0.0,0.65217394,1.0
0.1439724,0.0,0.0,0.08695652,0.0
0.7054844,0.0,0.0,0.95652175,0.0
0.10395622,0.0,1.0,0.9130435,0.0
0.13763809,0.0,0.0,0.47826087,0.0
0.47062874,1.0,0.0,0.5217391,0.0
0.3789463,1.0,0.0,0.6086957,0.0
0.29616928,1.0,0.0,0.17391305,0.0
0.71878624,0.0,0.0,0.65217394,0.0
0.26066017,1.0,0.0,0.26086956,0.0
0.45344353,1.0,0.0,1.0,0.0
0.8854809,0.0,0.0,0.30434784,0.0
0.3649006,1.0,1.0,0.3478261,0.0
0.120967865,0.0,0.0,0.30434784,0.0
0.5737858,1.0,1.0,0.826087,0.0
0.2157898,1.0,1.0,0.5217391,0.0
0.9307518,0.0,0.0,0.3478261,0.0
0.28326607,1.0,1.0,0.7826087,0.0
0.16041374,0.0,0.0,0.08695652,0.0
0.028486252,0.0,0.0,0.826087,0.0
0.05246353,0.0,1.0,0.30434784,0.0
0.7166157,0.0,0.0,0.04347826,0.0
0.4919777,1.0,1.0,0.08695652,0.0
0.24461937,1.0,1.0,0.5652174,0.0
0.7357979,0.0,0.0,0.04347826,0.0
0.6416607,0.0,0.0,0.3478261,0.0
0.0130729675,0.0,1.0,0.5652174,0.0
0.62670326,1.0,1.0,0.43478262,0.0
0.69989204,0.0,0.0,0.86956525,0.0
0.15653229,0.0,0.0,0.26086956,0.0
0.52931404,1.0,0.0,0.3478261,0.0
0.6793957,0.0,0.0,0.9130435,1.0
0.3426361,1.0,1.0,0.08695652,0.0
0.32648277,1.0,0.0,0.30434784,0.0
0.73117447,0.0,0.0,0.6956522,0.0
0.31877518,1.0,0.0,0.6956522,0.0
0.9067192,0.0,0.0,0.826087,0.0
0.9130535,0.0,0.0,0.43478262,0.0
0.75086975,0.0,0.0,0.04347826,0.0
0.06445122,0.0,1.0,0.04347826,0.0
0.6931534,0.0,1.0,0.95652175,0.0
0.59376526,1.0,1.0,0.39130434,0.0
0.74453163,0.0,1.0,0.43478262,0.0
0.58794403,1.0,0.0,0.13043478,0.0
0.09744835,0.0,0.0,0.13043478,0.0
0.42535782,1.0,1.0,0.47826087,0.0
0.1800518,1.0,1.0,0.43478262,0.0
0.59171104,1.0,0.0,0.9130435,1.0
0.67733955,0.0,0.0,0.39130434,0.0
0.8056164,0.0,0.0,0.0,0.0
0.02928543,0.0,0.0,0.39130434,0.0
0.35628128,1.0,0.0,0.04347826,0.0
0.40560532,1.0,1.0,0.04347826,0.0
0.56088257,1.0,1.0,0.39130434,1.0
0.84043884,0.0,0.0,0.43478262,0.0
0.59890366,1.0,1.0,0.13043478,0.0
0.9883518,0.0,1.0,0.39130434,0.0
0.6471405,0.0,1.0,0.3478261,0.0
0.15538979,0.0,1.0,0.43478262,0.0
0.42507172,1.0,0.0,0.26086956,0.0
0.45064735,1.0,0.0,0.95652175,1.0
0.4287262,1.0,1.0,0.95652175,0.0
0.8199463,0.0,0.0,0.47826087,0.0
0.45915413,1.0,1.0,0.13043478,0.0
0.62950134,0.0,0.0,0.47826087,0.0
0.6533642,0.0,0.0,0.9130435,0.0
0.67163277,0.0,0.0,0.21739131,0.0
0.8309078,0.0,0.0,0.47826087,0.0
0.77947044,0.0,1.0,0.95652175,1.0
0.7306614,0.0,1.0,0.30434784,0.0
0.7401371,0.0,0.0,0.21739131,0.0
0.8336468,0.0,0.0,0.47826087,0.0
0.5168686,1.0,0.0,0.26086956,0.0
0.7390518,0.0,0.0,0.43478262,0.0
0.34566307,1.0,0.0,0.30434784,0.0
0.7226696,0.0,1.0,0.47826087,0.0
0.87389374,0.0,1.0,0.86956525,0.0
0.14562988,0.0,1.0,0.30434784,0.0
0.9453659,0.0,0.0,0.0,0.0
0.4247856,1.0,1.0,0.04347826,0.0
0.9373169,0.0,0.0,0.13043478,0.0
0.3864231,1.0,0.0,0.04347826,0.0
0.9227028,0.0,0.0,0.47826087,0.0
0.15310669,0.0,1.0,0.7826087,0.0
0.36821175,1.0,0.0,0.7826087,0.0
0.7413349,0.0,0.0,0.08695652,0.0
0.059713364,0.0,1.0,0.6086957,1.0
0.15099525,0.0,0.0,0.21739131,0.0
0.2532406,1.0,0.0,0.86956525,0.0
0.2562065,1.0,0.0,0.0,0.0
0.11771393,0.0,0.0,0.95652175,0.0
0.26522827,1.0,0.0,0.6086957,0.0
0.52023506,1.0,0.0,0.73913044,0.0
0.21556091,1.0,1.0,0.3478261,0.0
0.9301243,0.0,0.0,0.9130435,0.0
0.31951714,1.0,0.0,0.21739131,0.0
0.9507332,0.0,0.0,0.95652175,0.0
0.53079605,1.0,1.0,0.43478262,0.0
0.41479492,1.0,1.0,0.7826087,0.0
0.94490814,0.0,0.0,0.6956522,0.0
0.81674767,0.0,0.0,0.13043478,0.0
0.23833847,1.0,0.0,1.0,0.0
0.86481667,0.0,1.0,0.21739131,0.0
0.52617264,1.0,0.0,0.04347826,0.0
0.8961563,0.0,0.0,0.08695652,0.0
0.6396637,0.0,1.0,0.9130435,0.0
0.71393394,0.0,1.0,0.08695652,0.0
0.57909393,1.0,1.0,0.6956522,0.0
0.95004654,0.0,0.0,0.43478262,0.0
0.4877529,1.0,0.0,0.0,0.0
0.8575096,0.0,0.0,0.9130435,0.0
0.056173325,0.0,0.0,0.0,0.0
0.7275772,0.0,0.0,0.04347826,0.0
0.31289482,1.0,1.0,0.39130434,0.0
0.84300804,0.0,0.0,0.30434784,0.0
0.2739048,1.0,1.0,0.95652175,0.0
0.8536835,0.0,0.0,0.08695652,0.0
0.20911026,1.0,0.0,0.65217394,0.0
0.9618645,0.0,1.0,0.04347826,0.0
0.5986748,1.0,1.0,1.0,0.0
0.39664268,1.0,0.0,0.5217391,0.0
0.2659111,1.0,0.0,0.08695652,0.0
0.36621475,1.0,0.0,0.30434784,0.0
0.7618866,0.0,0.0,0.08695652,0.0
0.17988205,1.0,1.0,0.30434784,0.0
0.6715183,0.0,0.0,0.13043478,0.0
0.8288498,0.0,1.0,1.0,0.0
0.27481842,1.0,0.0,0.6086957,0.0
0.5289707,1.0,1.0,0.08695652,0.0
0.34081078,1.0,1.0,0.7826087,0.0
0.16783714,0.0,0.0,0.5217391,0.0
0.076553345,0.0,0.0,0.9130435,1.0
0.07946396,0.0,1.0,0.0,0.0
0.691555,0.0,0.0,0.7826087,0.0
0.92658424,0.0,1.0,0.30434784,0.0
0.6608429,0.0,1.0,0.3478261,0.0
0.5025406,1.0,0.0,0.826087,0.0
0.7810116,0.0,0.0,0.04347826,0.0
0.87052345,0.0,1.0,0.39130434,0.0
0.6452007,0.0,1.0,0.95652175,0.0
0.350914,1.0,1.0,0.13043478,0.0
0.5580845,1.0,0.0,0.3478261,0.0
0.08066368,0.0,1.0,0.9130435,0.0
0.12884521,0.0,1.0,0.04347826,0.0
0.7944851,0.0,0.0,0.9130435,0.0
0.76947975,0.0,0.0,0.65217394,0.0
0.34943008,1.0,1.0,0.04347826,0.0
0.12633514,0.0,1.0,0.21739131,0.0
0.31991768,1.0,0.0,0.5217391,0.0
0.50704765,1.0,1.0,0.08695652,0.0
0.34280968,1.0,0.0,0.21739131,0.0
0.30929756,1.0,0.0,0.7826087,0.0
0.28195572,1.0,1.0,0.826087,0.0
0.2069397,1.0,0.0,0.04347826,0.0
0.1803379,1.0,0.0,0.65217394,0.0
0.24364853,1.0,1.0,0.86956525,0.0
0.5228634,1.0,0.0,0.65217394,0.0
0.02648735,0.0,0.0,0.3478261,0.0
0.10018921,0.0,0.0,0.13043478,0.0
0.65867233,0.0,0.0,0.7826087,0.0
0.6450882,0.0,1.0,0.86956525,1.0
0.36427498,1.0,0.0,0.9130435,1.0
0.2186451,1.0,0.0,0.6086957,0.0
0.021636963,0.0,1.0,0.826087,0.0
0.71536255,0.0,0.0,0.13043478,0.0
0.07626724,0.0,0.0,0.6956522,0.0
0.9854412,0.0,1.0,0.26086956,0.0
0.15510559,0.0,0.0,0.21739131,0.0
0.6869869,0.0,0.0,0.43478262,0.0
0.81092644,0.0,1.0,0.9130435,1.0
0.7355709,0.0,0.0,0.9130435,1.0
0.95267296,0.0,0.0,0.3478261,0.0
0.8277092,0.0,0.0,0.13043478,0.0
0.57110214,1.0,0.0,0.86956525,0.0
0.36096382,1.0,1.0,0.47826087,0.0
0.9908657,0.0,1.0,0.21739131,0.0
0.7002907,0.0,0.0,0.13043478,0.0
0.10817909,0.0,1.0,1.0,0.0
0.5366211,1.0,0.0,0.6956522,1.0
0.26613998,1.0,1.0,0.26086956,0.0
0.69275475,0.0,0.0,0.65217394,1.0
0.44356728,1.0,0.0,0.7826087,0.0
0.40480614,1.0,1.0,0.47826087,0.0
0.3551979,1.0,0.0,0.26086956,0.0
0.65359116,0.0,0.0,0.04347826,0.0
0.53559303,1.0,0.0,0.95652175,1.0
0.7170162,0.0,1.0,0.3478261,0.0
0.66677856,0.0,0.0,0.6956522,0.0
0.40178108,1.0,1.0,0.26086956,0.0
0.7407074,0.0,0.0,0.65217394,0.0
0.6161423,1.0,0.0,0.73913044,0.0
0.6207104,1.0,0.0,0.04347826,0.0
0.6219654,1.0,0.0,1.0,0.0
0.61831284,1.0,0.0,0.30434784,0.0
0.7389374,0.0,0.0,0.3478261,0.0
0.79950905,0.0,0.0,0.5652174,1.0
0.22794914,1.0,0.0,0.39130434,0.0
0.38202858,1.0,0.0,0.86956525,0.0
0.058856964,0.0,0.0,1.0,1.0
0.5232048,1.0,0.0,0.9130435,1.0
0.126791,0.0,1.0,0.5652174,0.0
0.54170036,1.0,0.0,0.39130434,1.0
0.8314209,0.0,1.0,0.86956525,0.0
0.9616928,0.0,0.0,0.95652175,1.0
0.5679054,1.0,0.0,0.5217391,0.0
0.21658897,1.0,0.0,0.08695652,0.0
0.7842083,0.0,0.0,0.39130434,0.0
0.7504692,0.0,1.0,0.7826087,0.0
0.24707413,1.0,1.0,0.3478261,0.0
0.93086433,0.0,0.0,0.43478262,0.0
0.4739952,1.0,0.0,1.0,0.0
0.9754505,0.0,0.0,1.0,0.0
0.83678436,0.0,1.0,0.7826087,0.0
0.43882942,1.0,1.0,0.30434784,0.0
0.32722473,1.0,0.0,0.86956525,0.0
0.1665802,0.0,1.0,0.6086957,0.0
0.31894493,1.0,1.0,0.826087,0.0
0.86236,0.0,1.0,0.43478262,0.0
0.3611908,1.0,0.0,0.65217394,0.0
0.08654404,0.0,1.0,0.17391305,0.0
0.97413826,0.0,0.0,0.0,0.0
0.13541222,0.0,1.0,0.86956525,0.0
0.90431976,0.0,1.0,0.04347826,0.0
0.12924576,0.0,1.0,0.3478261,0.0
0.25575066,1.0,1.0,0.6956522,0.0
0.24205017,1.0,0.0,0.6956522,0.0
0.9141388,0.0,1.0,0.21739131,0.0
0.90283585,0.0,0.0,1.0,0.0
0.051034927,0.0,0.0,0.26086956,0.0
0.08511734,0.0,1.0,0.13043478,0.0
0.86219025,0.0,0.0,0.30434784,0.0
0.573328,1.0,0.0,0.47826087,0.0
0.6903572,0.0,1.0,0.9130435,1.0
0.48621368,1.0,0.0,0.9130435,1.0
0.53707695,1.0,0.0,0.0,0.0
0.16749382,0.0,1.0,0.26086956,0.0
0.96117973,0.0,1.0,0.5652174,0.0
0.06450653,0.0,1.0,0.08695652,0.0
0.0417881,0.0,1.0,0.5217391,0.0
0.17611504,0.0,0.0,0.5652174,0.0
0.41662216,1.0,0.0,0.08695652,0.0
0.26197433,1.0,0.0,0.21739131,0.0
0.15961647,0.0,0.0,0.5217391,0.0
0.5126438,1.0,1.0,0.17391305,0.0
0.43397713,1.0,1.0,0.7826087,0.0
0.045612335,0.0,0.0,0.30434784,0.0
0.35582352,1.0,1.0,0.73913044,0.0
0.041957855,0.0,1.0,0.65217394,0.0
0.6209965,1.0,1.0,0.26086956,0.0
0.12816048,0.0,1.0,0.5652174,0.0
0.010219574,0.0,1.0,0.47826087,0.0
0.06707764,0.0,1.0,1.0,0.0
0.85105896,0.0,1.0,0.17391305,0.0
0.57224274,1.0,0.0,0.6956522,0.0
0.5612259,1.0,0.0,0.65217394,0.0
0.04515457,0.0,0.0,1.0,0.0
0.8634453,0.0,1.0,0.21739131,0.0
0.8280506,0.0,0.0,0.39130434,0.0
0.011360168,0.0,0.0,0.30434784,0.0
0.7326584,0.0,0.0,0.7826087,0.0
0.4382019,1.0,0.0,0.86956525,1.0
0.031341553,0.0,0.0,0.9130435,1.0
0.19067192,1.0,0.0,0.17391305,0.0
0.65810204,0.0,1.0,0.3478261,0.0
0.9929199,0.0,1.0,0.73913044,0.0
0.4262123,1.0,0.0,0.08695652,0.0
1.0,0.0,0.0,0.9130435,1.0
0.62179565,1.0,0.0,0.86956525,1.0
0.5998173,1.0,0.0,0.826087,0.0
0.7923145,0.0,0.0,0.30434784,0.0
0.88679504,0.0,0.0,0.26086956,0.0
0.43009567,1.0,0.0,0.95652175,0.0
0.0038223267,0.0,0.0,0.826087,0.0
0.2690525,1.0,0.0,0.39130434,0.0
0.29771042,1.0,1.0,0.30434784,0.0
0.8766327,0.0,0.0,0.86956525,1.0
0.2873764,1.0,0.0,0.7826087,0.0
0.88308334,0.0,0.0,0.5652174,0.0
0.14688492,0.0,0.0,0.21739131,0.0
0.8403244,0.0,0.0,0.3478261,0.0
0.7714195,0.0,1.0,0.04347826,0.0
0.035564423,0.0,1.0,1.0,0.0
0.8891926,0.0,1.0,0.0,0.0
0.35525322,1.0,0.0,0.30434784,0.0
0.044984818,0.0,1.0,0.86956525,0.0
0.19027138,1.0,1.0,0.9130435,1.0
0.9822445,0.0,1.0,0.95652175,1.0
0.34303665,1.0,0.0,0.39130434,0.0
0.7565212,0.0,1.0,0.17391305,0.0
0.47582245,1.0,0.0,0.30434784,0.0
0.93862915,0.0,1.0,0.08695652,0.0
0.9284687,0.0,1.0,0.6956522,0.0
0.85882187,0.0,1.0,0.86956525,0.0
0.82788086,0.0,0.0,0.26086956,0.0
0.029457092,0.0,1.0,0.5217391,0.0
0.02734375,0.0,0.0,1.0,0.0
0.2555809,1.0,1.0,0.5652174,0.0
0.5692749,1.0,0.0,0.5217391,0.0
0.88142776,0.0,0.0,0.3478261,0.0
0.63098717,0.0,1.0,0.5652174,0.0
0.39390373,1.0,0.0,0.5217391,0.0
0.69618034,0.0,0.0,0.13043478,0.0
0.05902672,0.0,0.0,0.08695652,0.0
0.7058277,0.0,0.0,0.17391305,0.0
0.14836884,0.0,0.0,0.30434784,0.0
0.08648682,0.0,0.0,0.13043478,0.0
0.3534832,1.0,0.0,0.0,0.0
0.779356,0.0,0.0,0.86956525,1.0
0.41319847,1.0,0.0,0.6086957,0.0
0.32847977,1.0,0.0,0.7826087,0.0
0.7759876,0.0,1.0,0.39130434,0.0
0.92572784,0.0,1.0,0.6956522,0.0
0.4702282,1.0,0.0,0.21739131,0.0
0.48735428,1.0,1.0,0.73913044,0.0
0.31523514,1.0,0.0,0.08695652,0.0
0.08351898,0.0,0.0,1.0,0.0
0.4519043,1.0,0.0,0.86956525,0.0
0.10686684,0.0,0.0,0.0,0.0
0.94667816,0.0,1.0,1.0,0.0
0.4115982,1.0,1.0,0.43478262,0.0
0.5627098,1.0,0.0,0.73913044,0.0
0.72027016,0.0,0.0,0.73913044,0.0
0.4195919,1.0,0.0,0.26086956,0.0
0.26397133,1.0,0.0,0.6956522,0.0
0.67585754,0.0,0.0,0.30434784,0.0
0.27510452,1.0,0.0,0.826087,0.0
0.012617111,0.0,0.0,0.21739131,0.0
0.56824684,1.0,0.0,0.7826087,0.0
0.89535904,0.0,1.0,0.5217391,0.0
0.86624336,0.0,0.0,0.26086956,0.0
0.1414051,0.0,0.0,0.21739131,0.0
0.24256325,1.0,0.0,0.04347826,0.0
0.8212013,0.0,1.0,0.39130434,0.0
0.9593525,0.0,0.0,0.21739131,0.0
0.901865,0.0,0.0,0.26086956,0.0
0.3703823,1.0,1.0,0.3478261,0.0
0.6728897,0.0,0.0,0.13043478,0.0
0.57658195,1.0,1.0,0.86956525,0.0
0.77918434,0.0,0.0,0.73913044,0.0
0.86966705,0.0,0.0,0.7826087,0.0
0.32260132,1.0,1.0,0.47826087,0.0
0.95638275,0.0,0.0,0.04347826,0.0
0.775074,0.0,1.0,0.73913044,0.0
0.45972443,1.0,0.0,0.5652174,1.0
0.9611225,0.0,0.0,0.5217391,0.0
0.16452408,0.0,0.0,0.08695652,0.0
0.09579277,0.0,1.0,0.95652175,0.0
0.63806343,0.0,0.0,0.73913044,0.0
0.3460064,1.0,1.0,0.5652174,0.0
0.05149269,0.0,0.0,0.6086957,0.0
0.8200588,0.0,1.0,0.5652174,0.0
0.4090309,1.0,1.0,0.5652174,0.0
0.13112831,0.0,0.0,0.73913044,0.0
0.6301861,0.0,0.0,1.0,0.0
0.48461342,1.0,1.0,0.73913044,0.0
0.55454445,1.0,0.0,0.7826087,0.0
0.6438885,0.0,0.0,1.0,0.0
0.62584877,1.0,0.0,0.826087,0.0
0.90574646,0.0,0.0,0.08695652,0.0
0.793972,0.0,1.0,0.5217391,0.0
0.386652,1.0,0.0,0.21739131,0.0
0.88736534,0.0,0.0,0.6956522,0.0
0.41433907,1.0,1.0,0.43478262,0.0
0.14734268,0.0,0.0,0.5652174,0.0
0.4548149,1.0,0.0,1.0,1.0
0.12313652,0.0,1.0,0.9130435,0.0
0.79699516,0.0,0.0,0.73913044,0.0
0.54592705,1.0,0.0,0.47826087,0.0
0.99331856,0.0,1.0,0.0,0.0
0.60438347,1.0,0.0,0.13043478,0.0
0.6989212,0.0,0.0,0.13043478,0.0
