UNIX_TS,FRE,Hour,Weekday,WOE
0.5465851,0.0,1.0,0.8333334,0.0
0.24400711,0.0,0.13043478,0.33333334,0.0
0.32770157,1.0,0.21739131,0.0,0.0
0.90408707,0.0,0.9130435,0.0,0.0
0.3123436,0.0,0.0,0.5,0.0
0.3320961,0.0,0.43478262,0.5,0.0
0.84082985,0.0,0.73913044,0.5,0.0
0.0050239563,0.0,0.73913044,0.33333334,0.0
0.4356575,0.0,0.0,0.33333334,0.0
0.23772621,0.0,0.5652174,0.6666667,0.0
0.19313812,0.0,0.0,0.0,0.0
0.023065567,0.0,0.9130435,0.16666667,0.0
0.28042793,0.0,0.73913044,0.0,0.0
0.53470993,0.0,0.30434784,0.6666667,0.0
0.75610924,0.0,0.9130435,0.6666667,0.0
0.36418152,0.0,0.86956525,0.8333334,0.0
0.12799835,0.0,0.47826087,0.16666667,0.0
0.9230404,0.0,0.73913044,0.0,0.0
0.7649574,0.0,0.3478261,0.6666667,0.0
0.70267105,0.0,0.9130435,0.0,0.0
0.36029816,0.0,0.0,0.5,0.0
0.5263767,0.0,0.21739131,0.8333334,0.0
0.31502533,0.0,1.0,0.6666667,0.0
0.13912964,0.0,0.6086957,0.33333334,0.0
0.2677555,0.0,0.47826087,0.8333334,0.0
0.7240238,1.0,0.47826087,0.33333334,0.0
0.5407047,0.0,0.6956522,0.16666667,0.0
0.5841503,0.0,0.39130434,0.8333334,0.0
0.39146996,1.0,0.7826087,0.6666667,0.0
0.69182396,0.0,1.0,1.0,0.0
0.37993813,1.0,0.3478261,0.5,0.0
0.08141136,0.0,0.47826087,0.33333334,0.0
0.28705215,0.0,0.5652174,0.8333334,0.0
0.30155373,0.0,0.13043478,0.33333334,0.0
0.7845955,0.0,0.6956522,0.6666667,0.0
0.0858078,0.0,0.6956522,0.8333334,0.0
0.9233837,0.0,1.0,0.0,0.0
0.038764954,0.0,0.3478261,1.0,0.0
0.3810234,1.0,0.13043478,0.6666667,0.0
0.334095,0.0,0.9130435,0.6666667,0.0
0.4107685,0.0,0.86956525,0.6666667,0.0
0.6055031,0.0,1.0,1.0,0.0
0.28853607,0.0,0.65217394,1.0,0.0
0.10567665,0.0,0.17391305,1.0,0.0
0.3724022,0.0,0.86956525,0.6666667,0.0
0.061143875,0.0,0.6956522,0.16666667,0.0
0.57712936,0.0,0.26086956,0.0,0.0
0.38735962,1.0,0.7826087,0.16666667,0.0
0.8944397,0.0,0.86956525,0.0,0.0
0.19370842,0.0,0.43478262,0.0,0.0
0.06280136,0.0,0.9130435,0.33333334,0.0
0.84882355,0.0,0.5652174,0.33333334,0.0
0.832325,0.0,0.5217391,0.6666667,0.0
0.023921967,0.0,0.5217391,0.33333334,0.0
0.67640877,0.0,0.73913044,0.33333334,0.0
0.33226776,0.0,0.5652174,0.5,0.0
0.6347904,0.0,0.3478261,0.0,0.0
0.8569317,1.0,0.47826087,0.16666667,0.0
0.6550007,0.0,0.08695652,0.16666667,0.0
0.98989487,0.0,0.5217391,0.0,0.0
0.47961807,0.0,0.08695652,1.0,0.0
0.5932293,0.0,0.0,0.8333334,0.0
0.5887184,0.0,0.73913044,0.16666667,0.0
0.27940178,0.0,1.0,1.0,0.0
0.49788666,0.0,0.43478262,0.8333334,0.0
0.5122185,0.0,0.9130435,0.16666667,0.0
0.04127693,0.0,0.17391305,0.16666667,0.0
0.29555702,0.0,0.7826087,0.6666667,0.0
0.10624695,0.0,0.6086957,1.0,0.0
0.94490623,0.0,0.6956522,0.33333334,0.0
0.09636879,0.0,0.39130434,1.0,0.0
0.48521423,0.0,0.17391305,0.5,0.0
0.95529747,1.0,0.26086956,0.5,0.0
0.113780975,0.0,0.08695652,0.8333334,0.0
0.9067707,0.0,0.86956525,0.33333334,0.0
0.70803833,0.0,0.826087,0.6666667,0.0
0.63370705,0.0,0.5652174,1.0,0.0
0.6092701,0.0,0.73913044,0.33333334,0.0
0.3492813,0.0,1.0,0.16666667,0.0
0.19753456,0.0,0.21739131,0.5,0.0
0.3749714,0.0,0.73913044,1.0,0.0
0.94376564,1.0,0.86956525,0.16666667,0.0
0.8083458,0.0,0.0,0.16666667,0.0
0.53077126,0.0,0.43478262,0.16666667,0.0
0.6287384,0.0,0.95652175,0.33333334,0.0
0.8447132,1.0,0.5652174,1.0,0.0
0.51096153,0.0,1.0,0.0,0.0
0.31359863,0.0,0.95652175,0.5,0.0
0.8409462,1.0,0.826087,0.5,0.0
0.8963795,1.0,0.26086956,0.33333334,0.0
0.48241615,1.0,0.13043478,0.16666667,0.0
0.8112583,0.0,0.13043478,0.5,0.0
0.5271168,0.0,0.7826087,0.8333334,0.0
0.8586426,1.0,0.73913044,0.33333334,0.0
0.6862297,0.0,0.9130435,0.33333334,0.0
0.20701218,0.0,0.13043478,0.5,0.0
0.85230446,0.0,0.08695652,0.8333334,0.0
0.9513016,1.0,0.3478261,0.0,0.0
0.49645996,0.0,0.39130434,0.6666667,0.0
0.86771965,0.0,0.3478261,0.33333334,0.0
0.048469543,0.0,0.43478262,1.0,0.0
0.12839699,0.0,0.7826087,0.16666667,0.0
0.3206768,0.0,0.08695652,0.33333334,0.0
0.9342308,0.0,0.9130435,0.16666667,0.0
0.9494171,0.0,1.0,0.8333334,0.0
0.76101875,0.0,0.47826087,0.16666667,0.0
0.46351814,0.0,0.3478261,0.16666667,0.0
0.30280876,0.0,0.04347826,0.5,0.0
0.23138809,0.0,0.95652175,1.0,0.0
0.5832367,0.0,0.73913044,0.6666667,0.0
0.87794113,0.0,0.826087,0.33333334,0.0
0.23275948,0.0,0.95652175,0.0,0.0
0.05697632,0.0,0.65217394,0.8333334,0.0
0.24737358,0.0,0.6086957,0.6666667,0.0
0.5348816,0.0,0.43478262,0.6666667,0.0
0.031513214,0.0,0.04347826,0.16666667,0.0
0.8643532,0.0,0.9130435,1.0,0.0
0.24965858,0.0,0.26086956,1.0,0.0
0.19970512,0.0,0.826087,0.6666667,0.0
0.58004,0.0,0.39130434,0.33333334,0.0
0.5600605,0.0,0.826087,0.16666667,0.0
0.9164753,1.0,0.95652175,0.33333334,0.0
0.0803833,0.0,0.73913044,0.16666667,0.0
0.9044304,1.0,0.13043478,0.16666667,0.0
0.7116909,1.0,0.47826087,0.0,0.0
0.68582916,0.0,0.6086957,0.33333334,0.0
0.039621353,0.0,1.0,1.0,0.0
0.28613853,0.0,0.9130435,0.6666667,0.0
0.19662094,0.0,0.5652174,0.33333334,0.0
0.5238056,0.0,0.3478261,0.5,0.0
0.23841095,0.0,0.04347826,0.8333334,0.0
0.24109268,0.0,0.0,0.0,0.0
0.47293854,1.0,0.21739131,0.16666667,0.0
0.76878357,0.0,0.13043478,0.0,0.0
0.6796627,0.0,0.08695652,0.8333334,0.0
0.014957428,0.0,1.0,0.33333334,0.0
0.9659157,0.0,0.0,0.6666667,0.0
0.31388474,1.0,0.13043478,0.6666667,0.0
0.69953156,0.0,0.6086957,0.8333334,0.0
0.22933197,0.0,0.43478262,0.8333334,0.0
0.2070694,0.0,0.17391305,0.5,0.0
0.6553421,0.0,0.3478261,0.16666667,0.0
0.025463104,0.0,0.65217394,0.5,0.0
0.38553238,1.0,0.43478262,0.0,0.0
0.29184723,0.0,0.04347826,0.33333334,0.0
0.20301437,0.0,0.21739131,0.0,0.0
0.41898918,0.0,0.86956525,0.5,0.0
0.19228172,0.0,0.39130434,1.0,0.0
0.7111206,1.0,0.04347826,0.0,0.0
0.14426804,0.0,0.3478261,1.0,0.0
0.7113495,1.0,0.21739131,0.0,0.0
0.6982174,0.0,0.65217394,0.6666667,0.0
0.06673813,0.0,0.7826087,0.8333334,0.0
0.23664093,0.0,0.7826087,0.5,0.0
0.45061684,1.0,0.95652175,0.8333334,0.0
0.4725399,0.0,0.95652175,0.0,0.0
0.17983627,0.0,0.30434784,0.6666667,0.0
0.050296783,0.0,0.7826087,0.0,0.0
0.38524818,1.0,0.21739131,0.0,0.0
0.7550812,0.0,0.13043478,0.6666667,0.0
0.43234825,0.0,0.6086957,1.0,0.0
0.978817,0.0,0.43478262,1.0,0.0
0.0838089,0.0,0.21739131,0.6666667,0.0
0.46557426,0.0,0.86956525,0.33333334,0.0
0.78425217,0.0,0.43478262,0.6666667,0.0
0.3732605,0.0,0.47826087,0.8333334,0.0
0.02586174,0.0,0.95652175,0.5,0.0
0.2362423,0.0,0.47826087,0.5,0.0
0.17355537,0.0,0.73913044,1.0,0.0
0.23698235,0.0,0.0,0.6666667,0.0
0.6021347,0.0,0.5217391,0.6666667,0.0
0.59168816,0.0,0.9130435,0.5,0.0
0.7329292,0.0,1.0,0.16666667,0.0
0.03311348,0.0,0.21739131,0.33333334,0.0
0.37520027,0.0,0.9130435,1.0,0.0
0.42635345,0.0,0.21739131,0.33333334,0.0
0.78904915,0.0,0.95652175,0.0,0.0
0.6325073,0.0,0.6956522,0.8333334,0.0
0.84545517,1.0,0.08695652,0.0,0.0
0.23738289,0.0,0.30434784,0.6666667,0.0
0.36252594,0.0,0.65217394,0.6666667,0.0
0.96066475,1.0,0.17391305,0.0,0.0
0.7843685,0.0,0.5217391,0.6666667,0.0
0.023008347,0.0,0.86956525,0.16666667,0.0
0.2528553,0.0,0.6086957,0.16666667,0.0
0.17458344,0.0,0.47826087,0.0,0.0
0.40311813,1.0,0.26086956,1.0,0.0
0.009420395,0.0,0.95652175,0.8333334,0.0
0.71808624,1.0,0.13043478,0.8333334,0.0
0.18942642,0.0,0.30434784,0.6666667,0.0
0.4490757,0.0,0.826087,0.6666667,0.0
0.8930702,1.0,0.86956525,1.0,0.0
0.39118576,1.0,0.5652174,0.6666667,0.0
0.10550308,0.0,0.04347826,1.0,0.0
0.86766243,0.0,0.30434784,0.33333334,0.0
0.076215744,0.0,0.6956522,0.8333334,0.0
0.50125694,0.0,0.9130435,0.0,0.0
0.94211006,0.0,0.65217394,0.0,0.0
0.7368126,0.0,0.826087,0.6666667,0.0
0.51073265,0.0,0.826087,0.0,0.0
0.9330883,1.0,0.04347826,0.16666667,0.0
0.39952087,0.0,0.65217394,0.5,0.0
0.04036331,0.0,0.5217391,0.0,0.0
0.1993618,0.0,0.5652174,0.6666667,0.0
0.2611332,0.0,0.65217394,0.0,0.0
0.7352123,0.0,0.65217394,0.5,0.0
0.43999863,0.0,0.17391305,0.8333334,0.0
0.4027748,1.0,0.0,1.0,0.0
0.3186226,0.0,0.6086957,0.0,0.0
0.1799488,0.0,0.39130434,0.6666667,0.0
0.3778267,0.0,0.826087,0.16666667,0.0
0.2731781,0.0,0.43478262,0.33333334,0.0
0.2296753,0.0,0.6956522,0.8333334,0.0
0.6993027,0.0,0.43478262,0.8333334,0.0
0.52906036,1.0,0.17391305,0.0,0.0
0.71637344,1.0,0.9130435,0.5,0.0
0.74303436,0.0,0.3478261,0.33333334,0.0
0.5206089,0.0,0.0,0.16666667,0.0
0.69325066,0.0,0.0,0.16666667,0.0
0.138731,0.0,0.30434784,0.33333334,0.0
0.014101028,0.0,0.3478261,0.33333334,0.0
0.21785736,0.0,0.04347826,0.6666667,0.0
0.74874496,0.0,0.5217391,1.0,0.0
0.51895523,0.0,0.826087,1.0,0.0
0.12919617,0.0,0.3478261,0.33333334,0.0
0.047727585,0.0,0.9130435,0.8333334,0.0
0.49240685,0.0,0.43478262,0.16666667,0.0
0.06702423,0.0,1.0,0.8333334,0.0
0.9000912,0.0,1.0,0.6666667,0.0
0.3675499,0.0,0.30434784,0.16666667,0.0
0.6059036,0.0,0.26086956,0.0,0.0
0.8672066,0.0,1.0,0.16666667,0.0
0.7892208,0.0,0.04347826,0.16666667,0.0
0.3020115,0.0,0.47826087,0.33333334,0.0
0.46237755,0.0,0.5217391,0.0,0.0
0.7191715,1.0,0.95652175,0.8333334,0.0
0.01432991,0.0,0.5217391,0.33333334,0.0
0.70124435,0.0,0.86956525,1.0,0.0
0.45404053,1.0,0.43478262,0.16666667,0.0
0.9902363,0.0,0.7826087,0.0,0.0
0.4187603,0.0,0.6956522,0.5,0.0
0.15951157,0.0,0.47826087,0.5,0.0
0.57821274,0.0,0.04347826,0.16666667,0.0
0.4450798,1.0,0.9130435,0.16666667,0.0
0.9173889,1.0,0.6086957,0.5,0.0
0.19456482,0.0,0.04347826,0.16666667,0.0
0.49246216,0.0,0.47826087,0.16666667,0.0
0.89175606,0.0,0.9130435,0.8333334,0.0
0.42378426,0.0,0.3478261,0.0,0.0
0.5117607,0.0,0.5652174,0.16666667,0.0
0.11406708,0.0,0.30434784,0.8333334,0.0
0.7551956,0.0,0.21739131,0.6666667,0.0
0.69290733,0.0,0.7826087,0.0,0.0
0.32142067,0.0,0.65217394,0.33333334,0.0
0.2285347,1.0,0.86956525,0.6666667,0.0
0.80389214,0.0,0.7826087,0.6666667,0.0
0.27141,0.0,0.13043478,0.16666667,0.0
0.95181465,0.0,0.73913044,0.0,0.0
0.7146034,1.0,0.6086957,0.33333334,0.0
0.23961067,0.0,0.95652175,0.8333334,0.0
0.5501251,0.0,0.5652174,0.16666667,0.0
0.2102089,0.0,0.47826087,0.8333334,0.0
0.17241478,0.0,0.9130435,0.8333334,0.0
0.24611855,0.0,0.6956522,0.5,0.0
0.42526817,0.0,0.43478262,0.16666667,0.0
0.62223244,0.0,0.17391305,0.8333334,0.0
0.22756195,0.0,0.13043478,0.6666667,0.0
0.52557564,0.0,0.65217394,0.6666667,0.0
0.62828255,0.0,0.6086957,0.33333334,0.0
0.1467247,0.0,0.13043478,0.16666667,0.0
0.7680969,0.0,0.65217394,1.0,0.0
0.24423409,0.0,0.30434784,0.33333334,0.0
0.2093525,0.0,0.86956525,0.6666667,0.0
0.4803028,0.0,0.6086957,1.0,0.0
0.9953766,0.0,0.5217391,0.6666667,0.0
0.13969994,0.0,0.0,0.5,0.0
0.38947296,1.0,0.30434784,0.5,0.0
0.57027817,0.0,0.26086956,0.33333334,0.0
0.37228775,0.0,0.7826087,0.6666667,0.0
0.82398796,1.0,0.43478262,0.8333334,0.0
0.51153183,0.0,0.39130434,0.16666667,0.0
0.18114853,0.0,0.26086956,0.8333334,0.0
0.06987953,0.0,0.04347826,0.16666667,0.0
0.031114578,0.0,0.7826087,0.0,0.0
0.06879425,0.0,0.26086956,0.0,0.0
0.5880909,0.0,0.26086956,0.16666667,0.0
0.49177933,0.0,1.0,0.0,0.0
0.5285454,0.0,0.826087,1.0,0.0
0.41350746,1.0,0.86956525,1.0,0.0
0.15060616,0.0,1.0,0.5,0.0
0.5002289,0.0,0.13043478,0.0,0.0
0.9554672,1.0,0.39130434,0.5,0.0
0.89489555,0.0,0.17391305,0.16666667,0.0
0.8790817,0.0,0.65217394,0.5,0.0
0.9370861,0.0,1.0,0.5,0.0
0.050125122,0.0,0.65217394,0.0,0.0
0.47893333,1.0,0.6086957,0.8333334,0.0
0.0056533813,0.0,0.17391305,0.5,0.0
0.25005722,0.0,0.5652174,1.0,0.0
0.7686672,0.0,0.04347826,0.0,0.0
0.22316742,0.0,0.95652175,0.0,0.0
0.43896866,0.0,0.43478262,0.6666667,0.0
0.60972786,0.0,0.04347826,0.5,0.0
0.37091637,0.0,0.7826087,0.5,0.0
0.9285774,1.0,0.7826087,0.6666667,0.0
0.4823017,1.0,0.04347826,0.16666667,0.0
0.9799614,1.0,0.26086956,0.0,0.0
0.4610653,0.0,0.5652174,1.0,0.0
0.3976364,1.0,0.26086956,0.33333334,0.0
0.36994743,0.0,0.04347826,0.5,0.0
0.26901054,0.0,0.39130434,1.0,0.0
0.56993484,0.0,0.0,0.33333334,0.0
0.80594826,0.0,0.26086956,1.0,0.0
0.8892994,1.0,0.08695652,0.6666667,0.0
0.15317535,0.0,0.86956525,0.8333334,0.0
0.7533684,0.0,0.9130435,0.33333334,0.0
0.14323997,0.0,0.6086957,0.8333334,0.0
0.794817,0.0,0.13043478,0.8333334,0.0
0.24634743,0.0,0.86956525,0.5,0.0
0.674469,0.0,0.30434784,0.16666667,0.0
0.8638382,0.0,0.5217391,1.0,0.0
0.30583572,0.0,0.26086956,0.8333334,0.0
0.37908173,0.0,0.73913044,0.33333334,0.0
0.34100342,0.0,0.95652175,0.33333334,0.0
0.53876495,0.0,0.26086956,0.0,0.0
0.21323395,0.0,0.6956522,0.0,0.0
0.63404655,0.0,0.826087,1.0,0.0
0.44462204,0.0,0.5652174,0.16666667,0.0
0.91819,1.0,0.17391305,0.6666667,0.0
0.10715866,0.0,0.26086956,0.0,0.0
0.6407852,0.0,0.73913044,0.6666667,0.0
0.30046844,0.0,0.3478261,0.16666667,0.0
0.4822445,1.0,0.0,0.16666667,0.0
0.2945881,0.0,0.04347826,0.6666667,0.0
0.8876457,0.0,0.9130435,0.33333334,0.0
0.71294785,1.0,0.39130434,0.16666667,0.0
0.043388367,0.0,0.73913044,0.33333334,0.0
0.31297112,1.0,0.47826087,0.5,0.0
0.03739357,0.0,0.3478261,0.8333334,0.0
0.33186913,0.0,0.26086956,0.5,0.0
0.30195236,0.0,0.43478262,0.33333334,0.0
0.16516304,0.0,0.6086957,0.0,0.0
0.3218193,1.0,0.95652175,0.33333334,0.0
0.54881287,0.0,0.6086957,0.0,0.0
0.17384148,0.0,0.95652175,1.0,0.0
0.48646927,0.0,0.08695652,0.6666667,0.0
0.7280197,0.0,0.39130434,0.8333334,0.0
0.7513695,0.0,0.43478262,0.16666667,0.0
0.41784668,0.0,0.0,0.5,0.0
0.35167694,0.0,0.73913044,0.5,0.0
0.67121506,0.0,0.95652175,0.8333334,0.0
0.3438568,1.0,0.0,0.8333334,0.0
0.29076385,0.0,0.26086956,0.16666667,0.0
0.9404526,0.0,0.43478262,1.0,0.0
0.68120575,0.0,0.21739131,1.0,0.0
0.064626694,0.0,0.21739131,0.6666667,0.0
0.20895195,0.0,0.5652174,0.6666667,0.0
0.7585068,0.0,0.65217394,1.0,0.0
0.9090538,0.0,0.5217391,0.6666667,0.0
0.15209007,0.0,0.04347826,0.8333334,0.0
0.9592953,1.0,0.17391305,1.0,0.0
0.30709076,0.0,0.17391305,1.0,0.0
0.5455017,0.0,0.17391305,0.8333334,0.0
0.31593895,0.0,0.65217394,0.8333334,0.0
0.0002861023,0.0,0.26086956,1.0,0.0
0.7865963,0.0,0.13043478,1.0,0.0
0.9118519,0.0,0.5652174,1.0,0.0
0.57878494,0.0,0.47826087,0.16666667,0.0
0.6664772,0.0,0.47826087,0.33333334,0.0
0.1644783,0.0,0.08695652,0.0,0.0
0.33340836,0.0,0.39130434,0.6666667,0.0
0.1930809,0.0,1.0,1.0,0.0
0.5420761,0.0,0.6956522,0.33333334,0.0
0.76986694,0.0,0.95652175,0.0,0.0
0.28305626,0.0,0.65217394,0.33333334,0.0
0.76296043,0.0,0.9130435,0.33333334,0.0
0.32661438,0.0,0.43478262,1.0,0.0
0.68748665,0.0,0.826087,0.5,0.0
0.053836823,0.0,0.3478261,0.5,0.0
0.18474579,0.0,0.9130435,0.0,0.0
0.18600273,0.0,0.826087,0.16666667,0.0
0.8122864,0.0,0.9130435,0.5,0.0
0.7941303,0.0,0.65217394,0.6666667,0.0
0.47779083,1.0,0.7826087,0.6666667,0.0
0.4925785,0.0,0.5652174,0.16666667,0.0
0.84088707,1.0,0.7826087,0.5,0.0
0.017641068,0.0,0.95652175,0.6666667,0.0
0.08940506,0.0,0.30434784,0.16666667,0.0
0.38410568,0.0,0.39130434,1.0,0.0
0.12194443,0.0,0.04347826,0.6666667,0.0
0.63233566,0.0,0.5652174,0.8333334,0.0
0.94034004,0.0,0.3478261,1.0,0.0
0.6181202,0.0,0.17391305,0.33333334,0.0
0.7671261,0.0,0.95652175,0.8333334,0.0
0.87999535,1.0,0.30434784,0.6666667,0.0
0.8193073,0.0,0.0,0.33333334,0.0
0.42212868,0.0,0.13043478,1.0,0.0
0.12999535,0.0,0.95652175,0.33333334,0.0
0.40380096,1.0,0.7826087,1.0,0.0
0.9527855,0.0,0.43478262,0.16666667,0.0
0.9445076,1.0,0.39130434,0.33333334,0.0
0.14980507,0.0,0.39130434,0.5,0.0
0.6882267,0.0,0.3478261,0.6666667,0.0
0.48726845,0.0,0.6956522,0.6666667,0.0
0.95900726,1.0,1.0,0.8333334,0.0
0.013244629,0.0,0.73913044,0.16666667,0.0
0.4779625,1.0,0.9130435,0.6666667,0.0
0.97465134,0.0,0.39130434,0.5,0.0
0.04213333,0.0,0.826087,0.16666667,0.0
0.16208076,0.0,0.3478261,0.8333334,0.0
0.7084961,0.0,0.13043478,0.8333334,0.0
0.4691124,0.0,0.43478262,0.8333334,0.0
0.657114,0.0,0.65217394,0.33333334,0.0
0.83249474,0.0,0.65217394,0.6666667,0.0
0.9963455,1.0,0.21739131,0.8333334,0.0
0.3257599,0.0,0.826087,0.8333334,0.0
0.8652668,0.0,0.5652174,0.0,0.0
0.5431614,0.0,0.47826087,0.5,0.0
0.33889008,0.0,0.39130434,0.16666667,0.0
0.37086105,0.0,0.73913044,0.5,0.0
0.043161392,0.0,0.5652174,0.33333334,0.0
0.58854675,0.0,0.6086957,0.16666667,0.0
0.9708271,0.0,0.6086957,0.0,0.0
0.46357536,1.0,0.39130434,0.16666667,0.0
0.5134144,0.0,0.7826087,0.33333334,0.0
0.84648323,1.0,0.86956525,0.0,0.0
0.35401917,0.0,0.43478262,0.8333334,0.0
0.9567814,1.0,0.3478261,0.6666667,0.0
0.0039958954,0.0,1.0,0.16666667,0.0
0.30646133,0.0,0.73913044,0.8333334,0.0
0.46157837,1.0,0.95652175,1.0,0.0
0.32444763,0.0,0.86956525,0.6666667,0.0
0.9606075,0.0,0.13043478,0.0,0.0
0.863039,0.0,0.95652175,0.8333334,0.0
0.09596825,0.0,0.08695652,1.0,0.0
0.7631874,0.0,0.04347826,0.5,0.0
0.85795784,0.0,0.21739131,0.33333334,0.0
0.55160904,0.0,0.65217394,0.33333334,0.0
0.3403759,1.0,0.47826087,0.33333334,0.0
0.14866447,0.0,0.5652174,0.33333334,0.0
0.44924736,0.0,0.95652175,0.6666667,0.0
0.6316509,0.0,0.04347826,0.8333334,0.0
0.83358,0.0,0.43478262,0.8333334,0.0
0.6450672,0.0,0.86956525,0.0,0.0
0.49497604,0.0,0.30434784,0.5,0.0
0.96722984,0.0,1.0,0.6666667,0.0
0.13039589,0.0,0.21739131,0.5,0.0
0.2131195,0.0,0.6086957,0.0,0.0
0.51644135,0.0,1.0,0.6666667,0.0
0.6916542,0.0,0.86956525,1.0,0.0
0.5106182,0.0,0.73913044,0.0,0.0
0.9721966,0.0,0.6086957,0.16666667,0.0
0.90517235,0.0,0.6956522,0.16666667,0.0
0.75353813,0.0,0.0,0.5,0.0
0.37799644,0.0,0.95652175,0.16666667,0.0
0.8415165,1.0,0.21739131,0.6666667,0.0
0.29276085,0.0,0.73913044,0.33333334,0.0
0.74925804,0.0,0.9130435,1.0,0.0
0.08826256,0.0,0.47826087,0.0,0.0
0.042247772,0.0,0.9130435,0.16666667,0.0
0.8233032,1.0,0.95652175,0.6666667,0.0
0.8669205,0.0,0.7826087,0.16666667,0.0
0.398777,1.0,0.08695652,0.5,0.0
0.38798904,0.0,0.21739131,0.33333334,0.0
0.20090103,0.0,0.6956522,0.8333334,0.0
0.9081421,1.0,0.86956525,0.5,0.0
0.044187546,0.0,0.30434784,0.5,0.0
0.049440384,0.0,0.13043478,0.0,0.0
0.4865265,0.0,0.13043478,0.6666667,0.0
0.2969284,0.0,0.7826087,0.8333334,0.0
0.84967995,1.0,0.17391305,0.5,0.0
0.03665352,0.0,0.826087,0.6666667,0.0
0.720541,1.0,0.95652175,1.0,0.0
0.6132679,0.0,0.65217394,0.8333334,0.0
0.18291855,0.0,0.5652174,1.0,0.0
0.41613197,0.0,0.7826087,0.16666667,0.0
0.2971573,0.0,0.95652175,0.8333334,0.0
0.517128,0.0,0.47826087,0.8333334,0.0
0.9793339,0.0,0.826087,1.0,0.0
0.68126297,0.0,0.26086956,1.0,0.0
0.3952961,1.0,0.5652174,0.0,0.0
0.21928406,0.0,0.08695652,0.8333334,0.0
0.99703026,0.0,0.73913044,0.8333334,0.0
0.8584156,0.0,0.5652174,0.33333334,0.0
0.8289547,0.0,0.04347826,0.33333334,0.0
0.38056755,1.0,0.826087,0.5,0.0
0.8206768,0.0,0.0,0.5,0.0
0.939312,0.0,0.6086957,0.8333334,0.0
0.18897057,0.0,1.0,0.5,0.0
0.02078247,0.0,0.21739131,0.0,0.0
0.21260643,0.0,0.21739131,0.0,0.0
0.4379425,0.0,0.6956522,0.5,0.0
0.26986694,0.0,0.0,0.0,0.0
0.92840767,1.0,0.65217394,0.6666667,0.0
0.1679039,0.0,0.6086957,0.33333334,0.0
0.026947021,0.0,0.73913044,0.6666667,0.0
0.09374428,0.0,0.47826087,0.6666667,0.0
0.94062614,0.0,0.5652174,1.0,0.0
0.8681774,0.0,0.6956522,0.33333334,0.0
0.9087124,1.0,0.26086956,0.6666667,0.0
0.06696701,0.0,0.95652175,0.8333334,0.0
0.67150116,0.0,0.13043478,1.0,0.0
0.34745407,0.0,0.65217394,0.0,0.0
0.54824257,0.0,0.17391305,0.0,0.0
0.9245262,0.0,0.826087,0.16666667,0.0
0.9677429,1.0,0.3478261,0.8333334,0.0
0.19211006,0.0,0.26086956,1.0,0.0
0.85715866,0.0,0.65217394,0.16666667,0.0
0.59477043,0.0,0.13043478,1.0,0.0
0.08055496,0.0,0.86956525,0.16666667,0.0
0.6845741,0.0,0.6956522,0.16666667,0.0
0.38062477,0.0,0.86956525,0.5,0.0
0.49297905,0.0,0.86956525,0.16666667,0.0
0.046585083,0.0,0.04347826,0.8333334,0.0
0.37114716,0.0,0.95652175,0.5,0.0
0.41807556,0.0,0.17391305,0.5,0.0
0.12171745,0.0,0.9130435,0.5,0.0
0.10264969,0.0,1.0,0.5,0.0
0.44119644,1.0,0.04347826,1.0,0.0
0.26124573,0.0,0.73913044,0.0,0.0
0.2963581,0.0,0.3478261,0.8333334,0.0
0.46631622,1.0,0.39130434,0.5,0.0
0.17829514,0.0,0.17391305,0.5,0.0
0.3063488,0.0,0.65217394,0.8333334,0.0
0.24411964,0.0,0.21739131,0.33333334,0.0
0.029916763,0.0,0.9130435,1.0,0.0
0.17641068,0.0,0.826087,0.16666667,0.0
0.65437317,0.0,0.65217394,0.0,0.0
0.9991436,1.0,0.26086956,0.0,0.0
0.6868,0.0,0.30434784,0.5,0.0
0.29995346,0.0,1.0,0.0,0.0
0.8726864,0.0,1.0,0.8333334,0.0
0.0875206,0.0,0.95652175,1.0,0.0
0.77871513,0.0,0.39130434,0.0,0.0
0.16168022,0.0,0.04347826,0.8333334,0.0
0.47213936,0.0,0.65217394,0.0,0.0
0.55537796,0.0,0.39130434,0.8333334,0.0
0.4276104,0.0,0.13043478,0.5,0.0
0.9189873,0.0,0.7826087,0.6666667,0.0
0.819994,1.0,0.5217391,0.33333334,0.0
0.6063595,0.0,0.6086957,0.0,0.0
0.07421875,0.0,0.21739131,0.6666667,0.0
0.35818863,0.0,0.47826087,0.16666667,0.0
0.31399918,0.0,0.21739131,0.6666667,0.0
0.8830204,0.0,0.5217391,1.0,0.0
0.76701355,0.0,0.86956525,0.8333334,0.0
0.5306568,0.0,0.3478261,0.16666667,0.0
0.8615551,0.0,0.86956525,0.6666667,0.0
0.08455086,0.0,0.7826087,0.6666667,0.0
0.09146118,0.0,0.826087,0.33333334,0.0
0.5795841,0.0,0.04347826,0.33333334,0.0
0.29070663,0.0,0.21739131,0.16666667,0.0
0.40351677,1.0,0.5652174,1.0,0.0
0.90722847,1.0,0.17391305,0.5,0.0
0.62285805,0.0,0.65217394,0.8333334,0.0
0.20906639,0.0,0.65217394,0.6666667,0.0
0.80708885,0.0,0.08695652,0.0,0.0
0.4994297,0.0,0.5652174,1.0,0.0
0.27552032,0.0,0.13043478,0.6666667,0.0
0.53413963,0.0,0.9130435,0.5,0.0
