UNIX_TS,EBE,TVE,Month,Season,FRE
0.07416153,0.0,0.0,0.36363637,0.33333334,0.0
0.9736805,0.0,0.0,0.18181819,0.0,0.0
0.29162025,1.0,1.0,0.8181819,0.6666667,0.0
0.8065758,0.0,0.0,0.9090909,0.6666667,0.0
0.36189842,1.0,0.0,1.0,1.0,0.0
0.115493774,0.0,0.0,0.45454547,0.33333334,0.0
0.7740917,0.0,0.0,0.8181819,0.6666667,0.0
0.6841736,0.0,0.0,0.6363636,0.6666667,0.0
0.4510727,1.0,0.0,0.09090909,0.0,1.0
0.15334511,0.0,0.0,0.5454545,0.33333334,0.0
0.92407036,0.0,0.0,0.09090909,0.0,0.0
0.8258724,0.0,0.0,0.9090909,0.6666667,1.0
0.69667816,0.0,0.0,0.6363636,0.6666667,0.0
0.058574677,0.0,0.0,0.36363637,0.33333334,0.0
0.5534935,1.0,0.0,0.36363637,0.33333334,0.0
0.052066803,0.0,0.0,0.36363637,0.33333334,0.0
0.43525887,1.0,0.0,0.09090909,0.0,0.0
0.7923603,0.0,0.0,0.8181819,0.6666667,0.0
0.94895935,0.0,0.0,0.09090909,0.0,1.0
0.59305763,1.0,1.0,0.45454547,0.33333334,0.0
0.32935524,1.0,0.0,0.9090909,0.6666667,0.0
0.346941,1.0,0.0,1.0,1.0,1.0
0.3263874,1.0,0.0,0.9090909,0.6666667,1.0
0.5445881,1.0,0.0,0.36363637,0.33333334,0.0
0.9514141,0.0,0.0,0.09090909,0.0,1.0
0.07684326,0.0,0.0,0.36363637,0.33333334,0.0
0.08249664,0.0,0.0,0.36363637,0.33333334,0.0
0.19976044,1.0,0.0,0.6363636,0.6666667,0.0
0.5846653,1.0,0.0,0.45454547,0.33333334,0.0
0.19981766,1.0,1.0,0.6363636,0.6666667,0.0
0.87605476,0.0,0.0,1.0,1.0,0.0
0.4562683,1.0,0.0,0.09090909,0.0,0.0
0.9062576,0.0,0.0,0.0,0.0,0.0
0.35436058,1.0,0.0,1.0,1.0,0.0
0.64746475,0.0,0.0,0.5454545,0.33333334,1.0
0.13833046,0.0,0.0,0.5454545,0.33333334,0.0
0.70821,0.0,1.0,0.6363636,0.6666667,0.0
0.15602875,0.0,0.0,0.5454545,0.33333334,0.0
0.004623413,0.0,0.0,0.27272728,0.33333334,0.0
0.24080849,1.0,0.0,0.72727275,0.6666667,0.0
0.24223709,1.0,1.0,0.72727275,0.6666667,0.0
0.7489147,0.0,0.0,0.72727275,0.6666667,0.0
0.7540531,0.0,0.0,0.8181819,0.6666667,0.0
0.44039726,1.0,1.0,0.09090909,0.0,0.0
0.8470535,0.0,0.0,1.0,1.0,1.0
0.07764244,0.0,0.0,0.36363637,0.33333334,0.0
0.2706108,1.0,0.0,0.8181819,0.6666667,0.0
0.5083351,1.0,0.0,0.27272728,0.33333334,0.0
0.4075699,1.0,0.0,0.0,0.0,0.0
0.089803696,0.0,0.0,0.45454547,0.33333334,0.0
0.33769226,1.0,0.0,1.0,1.0,0.0
0.9327469,0.0,0.0,0.09090909,0.0,1.0
0.050239563,0.0,0.0,0.36363637,0.33333334,0.0
0.09014702,0.0,0.0,0.45454547,0.33333334,0.0
0.5880337,1.0,0.0,0.45454547,0.33333334,0.0
0.086206436,0.0,0.0,0.45454547,0.33333334,0.0
0.10830116,0.0,0.0,0.45454547,0.33333334,0.0
0.40722847,1.0,0.0,0.0,0.0,1.0
0.8181095,0.0,0.0,0.9090909,0.6666667,0.0
0.9860115,0.0,0.0,0.18181819,0.0,0.0
0.23481369,1.0,0.0,0.72727275,0.6666667,0.0
0.60630226,1.0,0.0,0.45454547,0.33333334,0.0
0.69724846,0.0,0.0,0.6363636,0.6666667,0.0
0.10538864,0.0,0.0,0.45454547,0.33333334,0.0
0.44427872,1.0,0.0,0.09090909,0.0,1.0
0.47379684,1.0,1.0,0.18181819,0.0,0.0
0.6625366,0.0,0.0,0.5454545,0.33333334,0.0
0.5274601,1.0,0.0,0.27272728,0.33333334,0.0
0.2608471,1.0,0.0,0.8181819,0.6666667,0.0
0.804121,0.0,1.0,0.9090909,0.6666667,0.0
0.4685421,1.0,0.0,0.18181819,0.0,0.0
0.27078056,1.0,1.0,0.8181819,0.6666667,0.0
0.2968712,1.0,1.0,0.9090909,0.6666667,0.0
0.5340843,1.0,0.0,0.27272728,0.33333334,0.0
0.14877892,0.0,0.0,0.5454545,0.33333334,0.0
0.9651756,0.0,0.0,0.18181819,0.0,0.0
0.699131,0.0,0.0,0.6363636,0.6666667,0.0
0.9390259,0.0,0.0,0.09090909,0.0,0.0
0.84597015,0.0,0.0,1.0,1.0,1.0
0.29099083,1.0,0.0,0.8181819,0.6666667,0.0
0.30143738,1.0,0.0,0.9090909,0.6666667,0.0
0.59003067,1.0,0.0,0.45454547,0.33333334,0.0
0.1990757,1.0,0.0,0.6363636,0.6666667,0.0
0.5079346,1.0,0.0,0.27272728,0.33333334,0.0
0.9447365,0.0,0.0,0.09090909,0.0,0.0
0.7672405,0.0,0.0,0.8181819,0.6666667,0.0
0.20638275,1.0,0.0,0.6363636,0.6666667,0.0
0.4270382,1.0,0.0,0.09090909,0.0,0.0
0.1204052,0.0,0.0,0.45454547,0.33333334,0.0
0.794302,0.0,0.0,0.9090909,0.6666667,0.0
0.24606133,1.0,0.0,0.72727275,0.6666667,0.0
0.8658371,0.0,0.0,1.0,1.0,0.0
0.99845695,0.0,0.0,0.18181819,0.0,0.0
0.5911751,1.0,0.0,0.45454547,0.33333334,0.0
0.319479,1.0,0.0,0.9090909,0.6666667,0.0
0.26815414,1.0,0.0,0.8181819,0.6666667,0.0
0.49018097,1.0,1.0,0.18181819,0.0,0.0
0.3444271,1.0,0.0,1.0,1.0,1.0
0.30395126,1.0,1.0,0.9090909,0.6666667,0.0
0.7875099,0.0,0.0,0.8181819,0.6666667,0.0
0.47562218,1.0,0.0,0.18181819,0.0,1.0
0.5709629,1.0,0.0,0.36363637,0.33333334,0.0
0.85287666,0.0,0.0,1.0,1.0,1.0
0.7822552,0.0,0.0,0.8181819,0.6666667,0.0
0.7434349,0.0,0.0,0.72727275,0.6666667,0.0
0.94153976,0.0,0.0,0.09090909,0.0,1.0
0.9582653,0.0,0.0,0.18181819,0.0,0.0
0.036367416,0.0,0.0,0.27272728,0.33333334,0.0
0.92206955,0.0,0.0,0.09090909,0.0,0.0
0.24697495,1.0,0.0,0.72727275,0.6666667,0.0
0.18383217,1.0,0.0,0.6363636,0.6666667,0.0
0.5635414,1.0,0.0,0.36363637,0.33333334,0.0
0.3587017,1.0,0.0,1.0,1.0,0.0
0.59220123,1.0,0.0,0.45454547,0.33333334,0.0
0.4387989,1.0,0.0,0.09090909,0.0,1.0
0.5797558,1.0,0.0,0.36363637,0.33333334,0.0
0.06816673,0.0,0.0,0.36363637,0.33333334,0.0
0.002626419,0.0,0.0,0.27272728,0.33333334,0.0
0.46232033,1.0,0.0,0.18181819,0.0,0.0
0.055776596,0.0,0.0,0.36363637,0.33333334,0.0
0.7257347,0.0,0.0,0.72727275,0.6666667,1.0
0.960207,0.0,0.0,0.18181819,0.0,1.0
0.32398987,1.0,0.0,0.9090909,0.6666667,0.0
0.38747406,1.0,1.0,0.0,0.0,0.0
0.8318691,0.0,0.0,0.9090909,0.6666667,0.0
0.16921806,0.0,0.0,0.6363636,0.6666667,0.0
0.31765366,1.0,1.0,0.9090909,0.6666667,0.0
0.95295715,0.0,0.0,0.09090909,0.0,0.0
0.090488434,0.0,0.0,0.45454547,0.33333334,0.0
0.69719124,0.0,0.0,0.6363636,0.6666667,0.0
0.43177795,1.0,0.0,0.09090909,0.0,0.0
0.25782204,1.0,0.0,0.8181819,0.6666667,0.0
0.9184742,0.0,0.0,0.0,0.0,1.0
0.34688377,1.0,0.0,1.0,1.0,1.0
0.754282,0.0,0.0,0.8181819,0.6666667,0.0
0.112810135,0.0,0.0,0.45454547,0.33333334,0.0
0.2233944,1.0,0.0,0.72727275,0.6666667,0.0
0.8895855,0.0,0.0,0.0,0.0,1.0
0.8558445,0.0,0.0,1.0,1.0,0.0
0.6007652,1.0,0.0,0.45454547,0.33333334,0.0
0.25188446,1.0,0.0,0.8181819,0.6666667,0.0
0.92298317,0.0,0.0,0.09090909,0.0,1.0
0.5329399,1.0,0.0,0.27272728,0.33333334,0.0
0.90802574,0.0,1.0,0.0,0.0,1.0
0.39335632,1.0,0.0,0.0,0.0,1.0
0.71157646,0.0,0.0,0.72727275,0.6666667,1.0
0.83791924,0.0,0.0,1.0,1.0,1.0
0.8855324,0.0,0.0,0.0,0.0,1.0
0.1621933,0.0,0.0,0.5454545,0.33333334,0.0
0.77306366,0.0,0.0,0.8181819,0.6666667,1.0
0.95033073,0.0,0.0,0.09090909,0.0,1.0
0.47122574,1.0,0.0,0.18181819,0.0,0.0
0.7731209,0.0,0.0,0.8181819,0.6666667,1.0
0.3547039,1.0,1.0,1.0,1.0,0.0
0.9107094,0.0,0.0,0.0,0.0,0.0
0.43206215,1.0,0.0,0.09090909,0.0,0.0
0.6648197,0.0,0.0,0.5454545,0.33333334,0.0
0.024719238,0.0,0.0,0.27272728,0.33333334,0.0
0.43440247,1.0,0.0,0.09090909,0.0,0.0
0.8850193,0.0,0.0,0.0,0.0,0.0
0.64774895,0.0,0.0,0.5454545,0.33333334,0.0
0.10464668,0.0,0.0,0.45454547,0.33333334,0.0
0.6876564,0.0,1.0,0.6363636,0.6666667,0.0
0.64118385,0.0,0.0,0.5454545,0.33333334,0.0
0.89375305,0.0,0.0,0.0,0.0,1.0
0.53613853,1.0,0.0,0.27272728,0.33333334,0.0
0.026319504,0.0,0.0,0.27272728,0.33333334,0.0
0.25725174,1.0,0.0,0.8181819,0.6666667,0.0
0.50730705,1.0,0.0,0.27272728,0.33333334,1.0
0.0021705627,0.0,0.0,0.27272728,0.33333334,0.0
0.75496674,0.0,0.0,0.8181819,0.6666667,0.0
0.03293991,0.0,0.0,0.27272728,0.33333334,0.0
0.43577194,1.0,0.0,0.09090909,0.0,0.0
0.35419083,1.0,0.0,1.0,1.0,0.0
0.22773552,1.0,0.0,0.72727275,0.6666667,0.0
0.854475,0.0,0.0,1.0,1.0,0.0
0.6847458,0.0,0.0,0.6363636,0.6666667,0.0
0.5897465,1.0,0.0,0.45454547,0.33333334,0.0
0.040763855,0.0,0.0,0.27272728,0.33333334,0.0
0.031970978,0.0,0.0,0.27272728,0.33333334,0.0
0.98361397,0.0,0.0,0.18181819,0.0,0.0
0.63313675,0.0,0.0,0.5454545,0.33333334,0.0
0.29595757,1.0,0.0,0.9090909,0.6666667,0.0
0.96180534,0.0,0.0,0.18181819,0.0,0.0
0.13336372,0.0,0.0,0.5454545,0.33333334,0.0
0.2797451,1.0,0.0,0.8181819,0.6666667,0.0
0.42869377,1.0,0.0,0.09090909,0.0,0.0
0.25239754,1.0,0.0,0.8181819,0.6666667,0.0
0.672699,0.0,0.0,0.6363636,0.6666667,0.0
0.3169098,1.0,0.0,0.9090909,0.6666667,1.0
0.546299,1.0,0.0,0.36363637,0.33333334,0.0
0.2894497,1.0,0.0,0.8181819,0.6666667,0.0
0.9107666,0.0,0.0,0.0,0.0,0.0
0.05035591,0.0,0.0,0.36363637,0.33333334,0.0
0.54995346,1.0,0.0,0.36363637,0.33333334,0.0
0.8572731,0.0,0.0,1.0,1.0,0.0
0.27980232,1.0,0.0,0.8181819,0.6666667,0.0
0.5343113,1.0,0.0,0.27272728,0.33333334,0.0
0.032426834,0.0,0.0,0.27272728,0.33333334,0.0
0.56907845,1.0,0.0,0.36363637,0.33333334,0.0
0.45015907,1.0,0.0,0.09090909,0.0,0.0
0.12822533,0.0,0.0,0.5454545,0.33333334,0.0
0.4361725,1.0,0.0,0.09090909,0.0,0.0
0.4723091,1.0,0.0,0.18181819,0.0,0.0
0.23784065,1.0,0.0,0.72727275,0.6666667,0.0
0.9949188,0.0,0.0,0.18181819,0.0,0.0
0.57279015,1.0,0.0,0.36363637,0.33333334,0.0
0.72008514,0.0,0.0,0.72727275,0.6666667,1.0
0.61880493,1.0,0.0,0.45454547,0.33333334,0.0
0.013702393,0.0,0.0,0.27272728,0.33333334,0.0
0.58283806,1.0,0.0,0.36363637,0.33333334,0.0
0.9724827,0.0,0.0,0.18181819,0.0,0.0
0.32473183,1.0,0.0,0.9090909,0.6666667,0.0
0.7848816,0.0,1.0,0.8181819,0.6666667,0.0
0.74526024,0.0,0.0,0.72727275,0.6666667,0.0
0.09123039,0.0,0.0,0.45454547,0.33333334,0.0
0.74754524,0.0,0.0,0.72727275,0.6666667,0.0
0.97607803,0.0,0.0,0.18181819,0.0,0.0
0.25639534,1.0,0.0,0.8181819,0.6666667,0.0
0.3483677,1.0,0.0,1.0,1.0,0.0
0.108587265,0.0,0.0,0.45454547,0.33333334,0.0
0.74988556,0.0,0.0,0.72727275,0.6666667,0.0
0.42749405,1.0,0.0,0.09090909,0.0,0.0
0.33620644,1.0,0.0,1.0,1.0,0.0
0.067424774,0.0,0.0,0.36363637,0.33333334,0.0
0.8115425,0.0,0.0,0.9090909,0.6666667,0.0
0.8663502,0.0,0.0,1.0,1.0,0.0
0.7857952,0.0,0.0,0.8181819,0.6666667,0.0
0.24566078,1.0,0.0,0.72727275,0.6666667,0.0
0.17167091,0.0,0.0,0.6363636,0.6666667,0.0
0.552124,1.0,0.0,0.36363637,0.33333334,0.0
0.6751518,0.0,0.0,0.6363636,0.6666667,0.0
0.15882683,0.0,0.0,0.5454545,0.33333334,0.0
0.8100586,0.0,0.0,0.9090909,0.6666667,0.0
0.68325996,0.0,0.0,0.6363636,0.6666667,0.0
0.87143135,0.0,0.0,1.0,1.0,0.0
0.03573799,0.0,0.0,0.27272728,0.33333334,0.0
0.33289528,1.0,0.0,0.9090909,0.6666667,0.0
0.5901451,1.0,0.0,0.45454547,0.33333334,0.0
0.39826393,1.0,0.0,0.0,0.0,0.0
0.61852074,1.0,0.0,0.45454547,0.33333334,0.0
0.533968,1.0,0.0,0.27272728,0.33333334,0.0
0.29241943,1.0,0.0,0.8181819,0.6666667,0.0
0.47488022,1.0,0.0,0.18181819,0.0,0.0
0.5380211,1.0,0.0,0.27272728,0.33333334,0.0
0.99326324,0.0,0.0,0.18181819,0.0,0.0
0.16156578,0.0,0.0,0.5454545,0.33333334,0.0
0.6114979,1.0,0.0,0.45454547,0.33333334,0.0
0.5016556,1.0,0.0,0.27272728,0.33333334,0.0
0.46842957,1.0,1.0,0.18181819,0.0,0.0
0.33044052,1.0,0.0,0.9090909,0.6666667,1.0
0.67235565,0.0,0.0,0.6363636,0.6666667,0.0
0.47276688,1.0,0.0,0.18181819,0.0,0.0
0.86937714,0.0,0.0,1.0,1.0,0.0
0.6452389,0.0,0.0,0.5454545,0.33333334,0.0
0.24092293,1.0,1.0,0.72727275,0.6666667,0.0
0.21049309,1.0,0.0,0.72727275,0.6666667,0.0
0.34145927,1.0,0.0,1.0,1.0,0.0
0.5827236,1.0,0.0,0.36363637,0.33333334,0.0
0.92178345,0.0,0.0,0.09090909,0.0,0.0
0.756052,0.0,1.0,0.8181819,0.6666667,0.0
0.47927666,1.0,1.0,0.18181819,0.0,1.0
0.79818344,0.0,1.0,0.9090909,0.6666667,0.0
0.44370842,1.0,0.0,0.09090909,0.0,1.0
0.3049221,1.0,0.0,0.9090909,0.6666667,0.0
0.19490814,1.0,0.0,0.6363636,0.6666667,0.0
0.7096367,0.0,0.0,0.6363636,0.6666667,0.0
0.7608471,0.0,0.0,0.8181819,0.6666667,0.0
0.051782608,0.0,0.0,0.36363637,0.33333334,0.0
0.5468712,1.0,0.0,0.36363637,0.33333334,0.0
0.21089363,1.0,0.0,0.72727275,0.6666667,0.0
0.043445587,0.0,0.0,0.36363637,0.33333334,0.0
0.17806625,0.0,0.0,0.6363636,0.6666667,0.0
0.8976364,0.0,0.0,0.0,0.0,1.0
0.75679207,0.0,0.0,0.8181819,0.6666667,0.0
0.13085175,0.0,0.0,0.5454545,0.33333334,0.0
0.6084137,1.0,0.0,0.45454547,0.33333334,0.0
0.93434525,0.0,0.0,0.09090909,0.0,1.0
0.4776764,1.0,0.0,0.18181819,0.0,0.0
0.4485035,1.0,0.0,0.09090909,0.0,1.0
0.34185982,1.0,0.0,1.0,1.0,0.0
0.45609665,1.0,0.0,0.09090909,0.0,1.0
0.73675346,0.0,1.0,0.72727275,0.6666667,0.0
0.82079124,0.0,0.0,0.9090909,0.6666667,0.0
0.016899109,0.0,0.0,0.27272728,0.33333334,0.0
0.41544914,1.0,0.0,0.0,0.0,0.0
0.29361725,1.0,0.0,0.9090909,0.6666667,0.0
0.42178535,1.0,0.0,0.09090909,0.0,0.0
0.3198223,1.0,0.0,0.9090909,0.6666667,0.0
0.8627529,0.0,0.0,1.0,1.0,0.0
0.5758152,1.0,0.0,0.36363637,0.33333334,0.0
0.10196495,0.0,0.0,0.45454547,0.33333334,0.0
0.63113594,0.0,0.0,0.5454545,0.33333334,0.0
0.25022888,1.0,0.0,0.72727275,0.6666667,0.0
0.88233566,0.0,0.0,0.0,0.0,0.0
0.30366516,1.0,0.0,0.9090909,0.6666667,0.0
0.33426476,1.0,0.0,1.0,1.0,0.0
0.9224129,0.0,0.0,0.09090909,0.0,1.0
0.07336235,0.0,0.0,0.36363637,0.33333334,0.0
0.6183491,1.0,0.0,0.45454547,0.33333334,0.0
0.07781601,0.0,1.0,0.36363637,0.33333334,0.0
0.8120556,0.0,0.0,0.9090909,0.6666667,0.0
0.9092827,0.0,0.0,0.0,0.0,0.0
0.31137276,1.0,0.0,0.9090909,0.6666667,0.0
0.32735825,1.0,0.0,0.9090909,0.6666667,0.0
0.32941437,1.0,0.0,0.9090909,0.6666667,0.0
0.25433922,1.0,0.0,0.8181819,0.6666667,0.0
0.5243206,1.0,0.0,0.27272728,0.33333334,0.0
0.9848137,0.0,0.0,0.18181819,0.0,0.0
0.9959469,0.0,1.0,0.18181819,0.0,0.0
0.5624008,1.0,0.0,0.36363637,0.33333334,0.0
0.03140068,0.0,0.0,0.27272728,0.33333334,0.0
0.7639866,0.0,0.0,0.8181819,0.6666667,0.0
0.47522354,1.0,1.0,0.18181819,0.0,0.0
0.38941574,1.0,0.0,0.0,0.0,0.0
0.9129925,0.0,0.0,0.0,0.0,1.0
0.8088589,0.0,0.0,0.9090909,0.6666667,0.0
0.20409966,1.0,0.0,0.6363636,0.6666667,0.0
0.40209007,1.0,0.0,0.0,0.0,0.0
0.9790478,0.0,0.0,0.18181819,0.0,0.0
0.72779083,0.0,0.0,0.72727275,0.6666667,0.0
0.24851418,1.0,0.0,0.72727275,0.6666667,0.0
0.81816673,0.0,0.0,0.9090909,0.6666667,0.0
0.41756248,1.0,0.0,0.0,0.0,0.0
0.15123177,0.0,0.0,0.5454545,0.33333334,0.0
0.14769363,0.0,0.0,0.5454545,0.33333334,0.0
0.9247532,0.0,0.0,0.09090909,0.0,0.0
0.64894867,0.0,0.0,0.5454545,0.33333334,0.0
0.2791748,1.0,0.0,0.8181819,0.6666667,0.0
0.93725586,0.0,0.0,0.09090909,0.0,0.0
0.37548447,1.0,0.0,1.0,1.0,0.0
0.18046379,1.0,0.0,0.6363636,0.6666667,0.0
0.7313328,0.0,1.0,0.72727275,0.6666667,0.0
0.64997673,0.0,0.0,0.5454545,0.33333334,0.0
0.18171883,1.0,0.0,0.6363636,0.6666667,0.0
0.36920547,1.0,0.0,1.0,1.0,0.0
0.93634224,0.0,0.0,0.09090909,0.0,1.0
0.19873238,1.0,0.0,0.6363636,0.6666667,0.0
0.13576317,0.0,0.0,0.5454545,0.33333334,0.0
0.27426338,1.0,0.0,0.8181819,0.6666667,0.0
0.6464386,0.0,1.0,0.5454545,0.33333334,0.0
0.32501793,1.0,0.0,0.9090909,0.6666667,0.0
0.5391636,1.0,0.0,0.27272728,0.33333334,0.0
0.56188774,1.0,0.0,0.36363637,0.33333334,0.0
0.7465172,0.0,1.0,0.72727275,0.6666667,0.0
0.30788994,1.0,0.0,0.9090909,0.6666667,0.0
0.6412983,0.0,0.0,0.5454545,0.33333334,0.0
0.47270966,1.0,0.0,0.18181819,0.0,1.0
0.46214867,1.0,0.0,0.18181819,0.0,1.0
0.26193237,1.0,0.0,0.8181819,0.6666667,0.0
0.7154598,0.0,0.0,0.72727275,0.6666667,1.0
0.48932457,1.0,0.0,0.18181819,0.0,0.0
0.57884216,1.0,0.0,0.36363637,0.33333334,0.0
0.8693199,0.0,0.0,1.0,1.0,0.0
0.95466995,0.0,1.0,0.09090909,0.0,1.0
0.5949993,1.0,0.0,0.45454547,0.33333334,0.0
0.30828857,1.0,0.0,0.9090909,0.6666667,0.0
0.4705429,1.0,0.0,0.18181819,0.0,0.0
0.7966442,0.0,0.0,0.9090909,0.6666667,0.0
0.60710335,1.0,0.0,0.45454547,0.33333334,0.0
0.8719444,0.0,0.0,1.0,1.0,0.0
0.58563614,1.0,0.0,0.45454547,0.33333334,0.0
0.6435814,0.0,1.0,0.5454545,0.33333334,0.0
0.86800575,0.0,1.0,1.0,1.0,0.0
0.7311592,0.0,0.0,0.72727275,0.6666667,0.0
0.7525692,0.0,0.0,0.8181819,0.6666667,0.0
0.30674744,1.0,0.0,0.9090909,0.6666667,1.0
0.6945076,0.0,0.0,0.6363636,0.6666667,0.0
0.8515072,0.0,0.0,1.0,1.0,0.0
0.28294182,1.0,0.0,0.8181819,0.6666667,0.0
0.09214401,0.0,0.0,0.45454547,0.33333334,0.0
0.33283806,1.0,0.0,0.9090909,0.6666667,0.0
0.7502842,0.0,0.0,0.72727275,0.6666667,0.0
0.99811554,0.0,0.0,0.18181819,0.0,0.0
0.9213295,0.0,0.0,0.09090909,0.0,0.0
0.4985733,1.0,0.0,0.18181819,0.0,0.0
0.11509514,0.0,0.0,0.45454547,0.33333334,0.0
0.82307434,0.0,0.0,0.9090909,0.6666667,1.0
0.95615387,0.0,0.0,0.09090909,0.0,0.0
0.8357487,0.0,0.0,1.0,1.0,0.0
0.3286705,1.0,0.0,0.9090909,0.6666667,1.0
0.034482956,0.0,0.0,0.27272728,0.33333334,0.0
0.3042946,1.0,0.0,0.9090909,0.6666667,0.0
0.77962875,0.0,0.0,0.8181819,0.6666667,0.0
0.17024422,0.0,0.0,0.6363636,0.6666667,0.0
0.57764244,1.0,0.0,0.36363637,0.33333334,0.0
0.6495781,0.0,0.0,0.5454545,0.33333334,0.0
0.40037727,1.0,0.0,0.0,0.0,1.0
0.93777084,0.0,0.0,0.09090909,0.0,0.0
0.013931274,0.0,0.0,0.27272728,0.33333334,0.0
0.52820396,1.0,0.0,0.27272728,0.33333334,0.0
0.27854538,1.0,0.0,0.8181819,0.6666667,0.0
0.67007256,0.0,0.0,0.6363636,0.6666667,0.0
0.0061092377,0.0,0.0,0.27272728,0.33333334,0.0
0.38838768,1.0,0.0,0.0,0.0,0.0
0.567482,1.0,0.0,0.36363637,0.33333334,0.0
0.38450432,1.0,0.0,0.0,0.0,1.0
0.47042656,1.0,1.0,0.18181819,0.0,0.0
0.96665955,0.0,0.0,0.18181819,0.0,0.0
0.9602642,0.0,0.0,0.18181819,0.0,1.0
0.94433594,0.0,0.0,0.09090909,0.0,1.0
0.27580452,1.0,0.0,0.8181819,0.6666667,0.0
0.5368233,1.0,0.0,0.27272728,0.33333334,0.0
0.30514908,1.0,1.0,0.9090909,0.6666667,0.0
0.29704285,1.0,0.0,0.9090909,0.6666667,0.0
0.66636086,0.0,0.0,0.5454545,0.33333334,0.0
0.9104252,0.0,0.0,0.0,0.0,0.0
0.617321,1.0,1.0,0.45454547,0.33333334,0.0
0.79590034,0.0,0.0,0.9090909,0.6666667,1.0
0.26296043,1.0,0.0,0.8181819,0.6666667,0.0
0.7405224,0.0,0.0,0.72727275,0.6666667,0.0
0.66322136,0.0,0.0,0.5454545,0.33333334,0.0
0.8936405,0.0,0.0,0.0,0.0,1.0
0.4699688,1.0,0.0,0.18181819,0.0,0.0
0.67749596,0.0,0.0,0.6363636,0.6666667,0.0
0.22613525,1.0,0.0,0.72727275,0.6666667,0.0
0.909853,0.0,0.0,0.0,0.0,1.0
0.22117043,1.0,0.0,0.72727275,0.6666667,0.0
0.010276794,0.0,0.0,0.27272728,0.33333334,0.0
0.25388145,1.0,0.0,0.8181819,0.6666667,0.0
0.71466064,0.0,0.0,0.72727275,0.6666667,1.0
0.16196632,0.0,0.0,0.5454545,0.33333334,0.0
0.5089073,1.0,1.0,0.27272728,0.33333334,0.0
0.78910637,0.0,0.0,0.8181819,0.6666667,0.0
0.27369308,1.0,0.0,0.8181819,0.6666667,0.0
0.42458344,1.0,1.0,0.09090909,0.0,0.0
0.7156315,0.0,0.0,0.72727275,0.6666667,1.0
0.34020233,1.0,0.0,1.0,1.0,0.0
0.57393265,1.0,1.0,0.36363637,0.33333334,0.0
0.8089752,0.0,0.0,0.9090909,0.6666667,0.0
0.56102943,1.0,0.0,0.36363637,0.33333334,0.0
0.95175743,0.0,0.0,0.09090909,0.0,1.0
0.39341164,1.0,0.0,0.0,0.0,1.0
0.69781876,0.0,0.0,0.6363636,0.6666667,0.0
0.96271896,0.0,0.0,0.18181819,0.0,1.0
0.9848709,0.0,0.0,0.18181819,0.0,0.0
0.7228241,0.0,0.0,0.72727275,0.6666667,1.0
0.638958,0.0,0.0,0.5454545,0.33333334,0.0
0.0017127991,0.0,0.0,0.27272728,0.33333334,0.0
0.9650593,0.0,0.0,0.18181819,0.0,0.0
0.32564545,1.0,0.0,0.9090909,0.6666667,0.0
0.15996933,0.0,0.0,0.5454545,0.33333334,0.0
0.53705215,1.0,0.0,0.27272728,0.33333334,0.0
0.4805317,1.0,0.0,0.18181819,0.0,0.0
0.16687775,0.0,0.0,0.5454545,0.33333334,0.0
0.8412304,0.0,0.0,1.0,1.0,1.0
0.2663269,1.0,0.0,0.8181819,0.6666667,0.0
0.922184,0.0,0.0,0.09090909,0.0,1.0
0.87337303,0.0,0.0,1.0,1.0,0.0
0.78334045,0.0,0.0,0.8181819,0.6666667,0.0
0.9168186,0.0,0.0,0.0,0.0,0.0
0.07113457,0.0,0.0,0.36363637,0.33333334,0.0
0.7380104,0.0,1.0,0.72727275,0.6666667,0.0
0.25907898,1.0,0.0,0.8181819,0.6666667,0.0
0.31713867,1.0,0.0,0.9090909,0.6666667,0.0
0.70347214,0.0,0.0,0.6363636,0.6666667,0.0
0.23144531,1.0,0.0,0.72727275,0.6666667,0.0
0.3386631,1.0,0.0,1.0,1.0,0.0
0.9318905,0.0,0.0,0.09090909,0.0,1.0
0.25194168,1.0,0.0,0.8181819,0.6666667,0.0
0.0062236786,0.0,0.0,0.27272728,0.33333334,0.0
0.60567284,1.0,0.0,0.45454547,0.33333334,0.0
0.4808178,1.0,0.0,0.18181819,0.0,0.0
0.45010376,1.0,0.0,0.09090909,0.0,0.0
0.283741,1.0,0.0,0.8181819,0.6666667,0.0
0.9059715,0.0,0.0,0.0,0.0,1.0
0.37320137,1.0,0.0,1.0,1.0,0.0
0.80566216,0.0,0.0,0.9090909,0.6666667,0.0
0.4502735,1.0,0.0,0.09090909,0.0,0.0
0.7606182,0.0,0.0,0.8181819,0.6666667,0.0
0.8875313,0.0,0.0,0.0,0.0,0.0
0.9863548,0.0,1.0,0.18181819,0.0,0.0
0.89689445,0.0,0.0,0.0,0.0,0.0
0.33369446,1.0,0.0,0.9090909,0.6666667,0.0
0.7142029,0.0,0.0,0.72727275,0.6666667,1.0
0.25091362,1.0,0.0,0.8181819,0.6666667,0.0
0.33535194,1.0,0.0,1.0,1.0,0.0
0.62805367,0.0,0.0,0.5454545,0.33333334,0.0
0.9760208,0.0,0.0,0.18181819,0.0,0.0
0.91116524,0.0,0.0,0.0,0.0,1.0
0.77728844,0.0,0.0,0.8181819,0.6666667,0.0
0.5617142,1.0,0.0,0.36363637,0.33333334,0.0
