HPE,EBE,TVE,Hour,WOE
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,1.0,0.0,0.95652175,0.0
0.0,1.0,0.0,0.6956522,0.0
1.0,1.0,0.0,0.21739131,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,1.0,1.0,0.6956522,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,1.0,0.0,0.86956525,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.826087,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,0.0,1.0,0.73913044,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.65217394,0.0
0.0,1.0,0.0,0.9130435,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,1.0,1.0,0.86956525,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,0.0,1.0,0.826087,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,0.0,1.0,0.9130435,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,1.0,1.0,0.6956522,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.65217394,0.0
0.0,1.0,0.0,0.86956525,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,1.0,0.0,0.826087,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.65217394,0.0
0.0,1.0,0.0,0.7826087,0.0
1.0,1.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,0.0,1.0,0.5217391,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,1.0,1.0,0.95652175,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,1.0,1.0,0.86956525,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,1.0,0.86956525,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.73913044,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,0.0,1.0,0.9130435,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.39130434,0.0
0.0,1.0,0.0,0.73913044,0.0
1.0,1.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.95652175,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,0.0,1.0,0.95652175,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,0.0,1.0,0.95652175,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,1.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,0.0,1.0,0.9130435,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.86956525,0.0
0.0,1.0,0.0,0.9130435,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,0.0,1.0,0.65217394,0.0
0.0,1.0,0.0,0.86956525,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.95652175,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.9130435,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,1.0,1.0,0.95652175,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,1.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,1.0,0.0,0.95652175,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,1.0,0.0,0.86956525,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.6956522,1.0
0.0,0.0,0.0,0.08695652,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.7826087,1.0
0.0,1.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,1.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.826087,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.826087,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,1.0,1.0,0.65217394,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.826087,0.0
0.0,0.0,1.0,0.86956525,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,0.0,1.0,0.95652175,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.86956525,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,1.0,1.0,0.86956525,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,1.0,0.0,0.826087,0.0
0.0,1.0,1.0,0.95652175,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.43478262,0.0
1.0,1.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.0,1.0,0.826087,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,0.0,0.0,0.86956525,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.04347826,0.0
1.0,0.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,1.0,1.0,0.3478261,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,1.0,1.0,0.826087,0.0
0.0,0.0,1.0,0.86956525,0.0
0.0,0.0,0.0,0.86956525,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.08695652,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,1.0,0.7826087,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,0.0,1.0,0.95652175,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,0.0,1.0,0.9130435,0.0
0.0,0.0,1.0,0.6086957,1.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,0.0,1.0,0.9130435,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,1.0,1.0,0.6956522,0.0
0.0,1.0,1.0,0.86956525,0.0
0.0,1.0,1.0,0.95652175,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.95652175,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.5652174,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.95652175,0.0
0.0,0.0,1.0,0.5652174,0.0
0.0,0.0,1.0,0.9130435,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,1.0,1.0,0.826087,0.0
0.0,1.0,0.0,1.0,0.0
0.0,1.0,1.0,0.95652175,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,0.0,1.0,0.9130435,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,0.0,1.0,0.86956525,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,1.0,0.0,0.86956525,0.0
0.0,1.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.39130434,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,0.0,0.0,0.39130434,0.0
0.0,1.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,1.0,1.0,0.86956525,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,1.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,0.0,1.0,0.5652174,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.9130435,0.0
0.0,0.0,0.0,0.21739131,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,0.0,1.0,0.65217394,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,0.0,0.0,0.5652174,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,1.0,1.0,0.86956525,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,0.0,1.0,0.7826087,0.0
0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,0.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.7826087,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,0.0,1.0,0.86956525,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,0.0,1.0,0.9130435,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,0.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.08695652,0.0
0.0,1.0,0.0,0.9130435,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.6086957,0.0
0.0,0.0,1.0,0.6086957,0.0
0.0,0.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5217391,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,1.0,1.0,0.39130434,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.95652175,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,0.0,1.0,0.73913044,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,0.0,0.0,0.39130434,0.0
0.0,1.0,1.0,0.26086956,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,1.0,0.0,0.65217394,1.0
0.0,1.0,0.0,0.86956525,0.0
0.0,1.0,1.0,0.9130435,0.0
0.0,0.0,0.0,0.6956522,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,1.0,0.0,0.826087,0.0
0.0,0.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.13043478,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,1.0,0.0,0.5217391,0.0
0.0,0.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.43478262,0.0
0.0,1.0,0.0,0.6086957,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.86956525,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,1.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.13043478,0.0
0.0,1.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.826087,0.0
0.0,1.0,0.0,0.3478261,0.0
0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.65217394,0.0
0.0,1.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.47826087,0.0
0.0,0.0,0.0,0.04347826,0.0
0.0,1.0,0.0,0.21739131,0.0
0.0,1.0,0.0,0.17391305,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,1.0,0.0,0.9130435,0.0
0.0,1.0,0.0,0.73913044,0.0
0.0,0.0,1.0,0.6086957,0.0
0.0,1.0,0.0,0.30434784,0.0
0.0,1.0,0.0,0.39130434,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.73913044,0.0
0.0,0.0,0.0,0.26086956,0.0
0.0,0.0,0.0,0.17391305,0.0
