UNIX_TS,DWE,CDE,TVE,Hour,Weekday,CWE
0.71969986,0.0,1.0,0.0,0.30434784,1.0,1.0
0.4307804,0.0,0.0,0.0,0.43478262,0.8333334,0.0
0.6962948,0.0,0.0,0.0,0.21739131,0.5,0.0
0.27207756,0.0,0.0,0.0,0.6086957,0.16666667,0.0
0.8765774,0.0,0.0,1.0,0.826087,0.16666667,0.0
0.20968056,0.0,0.0,0.0,0.04347826,0.8333334,0.0
0.90831566,0.0,0.0,1.0,1.0,0.5,0.0
0.0073623657,0.0,0.0,0.0,0.39130434,0.6666667,0.0
0.8592224,0.0,0.0,0.0,0.13043478,0.5,0.0
0.7449894,0.0,0.0,0.0,0.7826087,0.5,0.0
0.933548,1.0,0.0,0.0,0.39130434,0.16666667,0.0
0.23879623,0.0,0.0,0.0,0.30434784,0.8333334,0.0
0.4167385,0.0,0.0,0.0,0.17391305,0.33333334,0.0
0.39938354,0.0,0.0,0.0,0.5217391,0.5,0.0
0.13695145,0.0,0.0,0.0,1.0,0.0,0.0
0.35999107,0.0,1.0,0.0,0.7826087,0.33333334,0.0
0.06776047,0.0,0.0,0.0,0.47826087,1.0,0.0
0.7527523,0.0,0.0,0.0,0.43478262,0.33333334,0.0
0.611063,1.0,0.0,0.0,0.0,0.6666667,0.0
0.19152832,0.0,0.0,1.0,0.826087,0.8333334,0.0
0.9101429,0.0,0.0,0.0,0.30434784,0.8333334,0.0
0.3034191,0.0,0.0,0.0,0.47826087,0.5,0.0
0.5264015,0.0,0.0,0.0,0.21739131,0.8333334,0.0
0.24250603,0.0,0.0,0.0,0.0,0.16666667,0.0
0.97870445,0.0,0.0,0.0,0.3478261,1.0,0.0
0.6436024,0.0,0.0,1.0,0.7826087,1.0,0.0
0.51995087,1.0,0.0,0.0,0.5217391,0.0,0.0
0.54221344,1.0,0.0,0.0,0.7826087,0.33333334,0.0
0.06262398,0.0,0.0,0.0,0.73913044,0.33333334,0.0
0.64177513,0.0,0.0,0.0,0.43478262,0.8333334,1.0
0.37985802,0.0,0.0,0.0,0.26086956,0.5,0.0
0.6370945,0.0,0.0,0.0,0.0,0.33333334,0.0
0.0727272,0.0,0.0,0.0,0.08695652,0.5,0.0
0.32534218,1.0,0.0,0.0,0.47826087,0.8333334,0.0
0.6854477,0.0,0.0,0.0,0.30434784,0.33333334,0.0
0.4983139,1.0,1.0,0.0,0.73913044,0.8333334,0.0
0.6273327,0.0,0.0,0.0,0.9130435,0.16666667,0.0
0.3880787,0.0,0.0,0.0,0.26086956,0.33333334,0.0
0.5475235,0.0,0.0,0.0,0.65217394,1.0,0.0
0.37768936,0.0,0.0,0.0,0.6956522,0.16666667,0.0
0.1917553,0.0,0.0,0.0,1.0,0.8333334,0.0
0.44277,0.0,0.0,0.0,0.17391305,0.0,0.0
0.010503769,0.0,0.0,0.0,0.6956522,1.0,0.0
0.69109726,0.0,0.0,0.0,0.43478262,1.0,0.0
0.85042953,0.0,0.0,0.0,0.73913044,0.5,0.0
0.7619438,0.0,0.0,0.0,0.13043478,0.33333334,0.0
0.8119526,0.0,0.0,0.0,0.65217394,0.5,0.0
0.37186623,0.0,0.0,0.0,0.43478262,0.6666667,0.0
0.2607746,0.0,0.0,0.0,0.3478261,0.0,0.0
0.37700462,0.0,0.0,0.0,0.17391305,0.16666667,0.0
0.61009216,0.0,0.0,0.0,0.30434784,0.5,0.0
0.619339,0.0,0.0,0.0,0.04347826,0.5,0.0
0.8927326,0.0,0.0,0.0,0.6086957,1.0,0.0
0.11200333,0.0,0.0,0.0,0.7826087,0.5,0.0
0.2850361,0.0,0.0,0.0,0.04347826,0.6666667,0.0
0.27927208,0.0,0.0,1.0,0.86956525,1.0,0.0
0.45898056,0.0,0.0,0.0,0.0,0.8333334,0.0
0.33510208,0.0,0.0,1.0,0.6086957,0.8333334,0.0
0.5463829,0.0,1.0,0.0,0.826087,0.8333334,0.0
0.30290413,0.0,0.0,0.0,0.08695652,0.5,0.0
0.3554821,0.0,0.0,0.0,0.47826087,1.0,0.0
0.8083,0.0,0.0,1.0,1.0,0.0,0.0
0.6245365,0.0,0.0,0.0,0.86956525,1.0,0.0
0.7602329,0.0,0.0,1.0,0.9130435,0.0,0.0
0.071474075,0.0,0.0,0.0,0.17391305,0.33333334,0.0
0.18136597,0.0,0.0,0.0,0.39130434,0.8333334,0.0
0.19181252,0.0,0.0,0.0,0.0,1.0,0.0
0.73773956,0.0,0.0,0.0,0.47826087,0.8333334,0.0
0.91887665,0.0,0.0,0.0,0.6956522,0.6666667,0.0
0.8321037,0.0,0.0,0.0,0.3478261,0.6666667,0.0
0.36084747,0.0,0.0,0.0,0.39130434,0.5,1.0
0.6554756,0.0,0.0,0.0,0.43478262,0.16666667,0.0
0.42313194,0.0,1.0,0.0,0.86956525,1.0,0.0
0.43038177,0.0,0.0,0.0,0.13043478,0.8333334,0.0
0.8475189,0.0,0.0,0.0,0.6086957,0.16666667,0.0
0.73026085,0.0,0.0,0.0,0.0,0.0,0.0
0.060056686,0.0,0.0,0.0,0.86956525,0.0,0.0
0.9462223,0.0,0.0,0.0,0.65217394,0.5,0.0
0.52645874,0.0,0.0,0.0,0.26086956,0.8333334,0.0
0.48324394,0.0,1.0,0.0,0.73913044,0.16666667,0.0
0.58428955,0.0,0.0,0.0,0.47826087,0.8333334,0.0
0.27196503,0.0,0.0,0.0,0.5217391,0.16666667,0.0
0.51738167,0.0,1.0,1.0,0.65217394,0.8333334,0.0
0.1070385,0.0,0.0,0.0,0.13043478,0.0,0.0
0.5297127,0.0,1.0,0.0,0.65217394,0.0,0.0
0.7395077,1.0,0.0,1.0,0.7826087,1.0,0.0
0.41576767,0.0,0.0,0.0,0.47826087,0.16666667,0.0
0.65153694,0.0,0.0,0.0,0.5652174,0.8333334,0.0
0.5142994,0.0,0.0,0.0,0.39130434,0.5,0.0
0.8192024,0.0,0.0,1.0,0.95652175,0.16666667,0.0
0.793684,0.0,0.0,0.0,0.30434784,0.6666667,0.0
0.24678993,0.0,0.0,0.0,0.13043478,0.6666667,0.0
0.96494675,0.0,0.0,0.0,0.30434784,0.5,0.0
0.53941727,0.0,0.0,0.0,0.73913044,0.0,0.0
0.33293343,0.0,0.0,0.0,0.0,0.6666667,0.0
0.87286377,0.0,0.0,0.0,0.08695652,1.0,0.0
0.7220974,0.0,0.0,0.0,0.04347826,0.16666667,0.0
0.6957245,0.0,0.0,0.0,0.826087,0.33333334,0.0
0.49580383,0.0,0.0,1.0,0.9130435,0.5,0.0
0.8368435,0.0,0.0,0.0,0.826087,0.0,0.0
0.25609398,0.0,0.0,0.0,0.95652175,0.5,0.0
0.7999649,0.0,0.0,1.0,0.9130435,0.16666667,0.0
0.6662655,0.0,0.0,0.0,0.30434784,0.33333334,0.0
0.49186325,1.0,0.0,0.0,0.0,0.16666667,0.0
0.22406769,0.0,0.0,0.0,0.5652174,0.16666667,0.0
0.5675049,0.0,0.0,0.0,0.21739131,0.0,0.0
0.9751072,0.0,0.0,0.0,0.73913044,0.5,0.0
0.9364052,0.0,0.0,0.0,0.47826087,0.5,0.0
0.90860176,0.0,0.0,0.0,0.17391305,0.6666667,0.0
0.6836777,0.0,0.0,0.0,0.0,0.16666667,0.0
0.79351425,0.0,0.0,0.0,0.17391305,0.6666667,0.0
0.4481926,0.0,0.0,0.0,0.13043478,0.6666667,0.0
0.6196823,0.0,0.0,0.0,0.30434784,0.5,0.0
0.8692703,0.0,0.0,0.0,0.47826087,0.5,0.0
0.1777687,0.0,0.0,0.0,0.7826087,0.33333334,0.0
0.1886158,0.0,0.0,0.0,0.6956522,0.5,0.0
0.5444412,0.0,0.0,0.0,0.39130434,0.6666667,1.0
0.09653473,0.0,0.0,0.0,0.47826087,1.0,0.0
0.6888714,0.0,0.0,0.0,0.826087,0.6666667,0.0
0.6361809,0.0,0.0,0.0,0.3478261,0.16666667,0.0
0.2882328,0.0,0.0,0.0,0.39130434,1.0,0.0
0.92915344,0.0,0.0,0.0,0.17391305,0.8333334,0.0
0.1889019,0.0,0.0,1.0,0.9130435,0.5,0.0
0.08591461,0.0,0.0,0.0,0.73913044,0.8333334,0.0
0.10315704,0.0,0.0,0.0,0.30434784,0.6666667,0.0
0.22104073,0.0,0.0,0.0,0.3478261,1.0,0.0
0.7123928,0.0,0.0,0.0,1.0,0.0,0.0
0.21647453,0.0,0.0,0.0,0.0,0.5,0.0
0.15910149,0.0,0.0,0.0,0.13043478,0.5,0.0
0.98698235,0.0,0.0,0.0,0.39130434,0.8333334,0.0
0.7464752,0.0,0.0,0.0,0.86956525,0.6666667,0.0
0.09807587,0.0,0.0,0.0,0.6086957,0.0,0.0
0.15396309,0.0,0.0,0.0,0.39130434,1.0,0.0
0.10555267,0.0,0.0,0.0,0.04347826,1.0,0.0
0.2576332,0.0,0.0,0.0,0.04347826,0.8333334,0.0
0.79808044,0.0,0.0,0.0,0.5217391,0.0,0.0
0.6064949,0.0,0.0,0.0,0.6956522,0.0,0.0
0.378088,0.0,0.0,1.0,1.0,0.16666667,0.0
0.19615173,0.0,0.0,0.0,0.17391305,0.33333334,0.0
0.7261505,0.0,0.0,0.0,0.0,0.6666667,0.0
0.008163452,0.0,0.0,0.0,1.0,0.6666667,0.0
0.78866196,0.0,0.0,0.0,0.65217394,0.0,0.0
0.6380081,0.0,0.0,0.0,0.6956522,0.33333334,0.0
0.39920998,0.0,0.0,0.0,0.39130434,0.5,0.0
0.723011,0.0,0.0,0.0,0.73913044,0.16666667,0.0
0.7057133,0.0,0.0,0.0,0.08695652,0.5,0.0
0.6623268,0.0,0.0,0.0,0.43478262,1.0,0.0
0.0638237,0.0,0.0,0.0,0.6086957,0.5,0.0
0.10030174,0.0,0.0,0.0,0.21739131,0.33333334,0.0
0.028429031,0.0,0.0,0.0,0.7826087,0.8333334,0.0
0.38545227,0.0,0.0,0.0,0.3478261,0.0,0.0
0.04972267,0.0,0.0,0.0,0.30434784,0.0,0.0
0.19169807,0.0,0.0,1.0,0.95652175,0.8333334,0.0
0.5197792,1.0,0.0,0.0,0.39130434,0.0,0.0
0.43837357,0.0,0.0,0.0,1.0,0.5,0.0
0.041215897,0.0,0.0,0.0,0.08695652,0.16666667,0.0
0.62784576,0.0,0.0,0.0,0.26086956,0.33333334,0.0
0.6431446,0.0,0.0,0.0,0.43478262,1.0,0.0
0.05063629,0.0,0.0,0.0,1.0,0.0,0.0
0.98093224,0.0,0.0,0.0,1.0,0.0,0.0
0.78809166,0.0,0.0,0.0,0.21739131,0.0,0.0
0.89393044,0.0,0.0,0.0,0.47826087,0.0,0.0
0.4765663,0.0,0.0,0.0,0.86956525,0.5,0.0
0.55448914,0.0,0.0,0.0,0.73913044,0.6666667,0.0
0.46257782,0.0,0.0,0.0,0.65217394,0.0,0.0
0.27841568,0.0,0.0,0.0,0.21739131,1.0,0.0
0.6244793,0.0,0.0,0.0,0.826087,1.0,0.0
0.73174477,0.0,0.0,0.0,0.08695652,0.16666667,0.0
0.7375679,0.0,0.0,0.0,0.3478261,0.8333334,0.0
0.017982483,0.0,0.0,0.0,0.13043478,0.8333334,0.0
0.8991833,0.0,0.0,0.0,0.30434784,0.6666667,0.0
0.94810677,0.0,0.0,0.0,0.0,0.8333334,0.0
0.7299175,0.0,0.0,0.0,0.7826087,1.0,1.0
0.8025322,0.0,0.0,0.0,0.7826087,0.5,0.0
0.24005127,0.0,0.0,0.0,0.21739131,1.0,0.0
0.3340187,0.0,0.0,0.0,0.826087,0.6666667,0.0
0.34994316,0.0,0.0,0.0,0.43478262,0.33333334,0.0
0.31101036,0.0,0.0,0.0,0.0,0.33333334,0.0
0.17868233,0.0,0.0,0.0,0.43478262,0.5,0.0
0.114004135,0.0,0.0,0.0,0.21739131,0.8333334,0.0
0.7970524,0.0,0.0,0.0,0.7826087,1.0,0.0
0.22657776,0.0,0.0,0.0,0.39130434,0.5,0.0
0.8500881,0.0,0.0,0.0,0.47826087,0.5,0.0
0.58034897,1.0,0.0,0.0,0.6086957,0.33333334,0.0
0.019237518,0.0,0.0,0.0,0.04347826,1.0,0.0
0.62550545,0.0,0.0,0.0,0.5652174,0.0,0.0
0.85014534,0.0,0.0,0.0,0.5217391,0.5,0.0
0.90118027,0.0,0.0,1.0,0.7826087,0.8333334,0.0
0.98104477,0.0,0.0,0.0,0.04347826,0.16666667,0.0
0.17046165,0.0,0.0,0.0,0.43478262,0.6666667,1.0
0.9562702,0.0,0.0,1.0,1.0,0.5,0.0
0.26379967,0.0,0.0,0.0,0.5652174,0.33333334,0.0
0.3728943,0.0,0.0,0.0,0.17391305,0.8333334,0.0
0.66620827,0.0,0.0,0.0,0.26086956,0.33333334,0.0
0.7041149,0.0,0.0,1.0,0.95652175,0.16666667,0.0
0.20317268,0.0,0.0,0.0,0.30434784,0.0,0.0
0.62807465,0.0,0.0,0.0,0.43478262,0.33333334,1.0
0.27521896,0.0,1.0,1.0,0.9130435,0.5,0.0
0.95821,0.0,0.0,0.0,0.39130434,0.8333334,0.0
0.19506645,0.0,0.0,0.0,0.39130434,0.16666667,0.0
0.017583847,0.0,0.0,0.0,0.86956525,0.6666667,0.0
0.44927788,0.0,0.0,1.0,0.95652175,0.6666667,0.0
0.8160057,0.0,0.0,0.0,0.6086957,1.0,0.0
0.019924164,1.0,1.0,0.0,0.5652174,1.0,0.0
0.33790016,1.0,0.0,0.0,0.65217394,0.0,0.0
0.94057083,0.0,0.0,0.0,0.5217391,1.0,1.0
0.4135418,0.0,0.0,0.0,0.86956525,1.0,0.0
0.9762516,0.0,0.0,0.0,0.5652174,0.6666667,0.0
0.25592232,0.0,0.0,0.0,0.826087,0.5,0.0
0.6362934,0.0,0.0,0.0,0.43478262,0.16666667,0.0
0.67791367,0.0,1.0,0.0,0.826087,0.5,1.0
0.85528183,0.0,0.0,0.0,0.26086956,0.0,0.0
0.5378761,0.0,0.0,0.0,0.6086957,1.0,0.0
0.58491707,0.0,0.0,1.0,0.95652175,0.8333334,0.0
0.47176933,0.0,0.0,0.0,0.3478261,0.0,1.0
0.7214699,0.0,0.0,0.0,0.6086957,0.0,0.0
0.39138985,0.0,0.0,0.0,0.6956522,0.6666667,0.0
0.8755474,0.0,0.0,0.0,0.04347826,0.16666667,0.0
0.76856613,0.0,0.0,0.0,1.0,1.0,0.0
0.8769741,0.0,0.0,0.0,0.08695652,0.33333334,0.0
0.7201557,0.0,0.0,0.0,0.65217394,1.0,0.0
0.095163345,0.0,0.0,0.0,0.47826087,0.8333334,0.0
0.4327221,0.0,0.0,0.0,0.86956525,1.0,0.0
0.31803322,0.0,0.0,0.0,0.13043478,0.0,0.0
0.56801796,0.0,0.0,0.0,0.6086957,0.0,1.0
0.003025055,0.0,0.0,0.0,0.21739131,0.16666667,0.0
0.71227837,0.0,0.0,0.0,0.9130435,0.0,0.0
0.35759354,0.0,1.0,0.0,0.0,0.16666667,0.0
0.08254814,0.0,0.0,0.0,0.26086956,0.5,0.0
0.7032013,0.0,0.0,0.0,0.26086956,0.16666667,0.0
0.7284336,0.0,0.0,0.0,0.6956522,0.8333334,0.0
0.096818924,0.0,0.0,0.0,0.6956522,1.0,0.0
0.6328125,0.0,0.0,0.0,0.9130435,0.8333334,0.0
0.089912415,0.0,1.0,0.0,0.65217394,0.16666667,0.0
0.81811905,0.0,0.0,0.0,0.13043478,0.16666667,0.0
0.650568,0.0,0.0,0.0,0.86956525,0.6666667,0.0
0.25152588,0.0,0.0,0.0,0.6086957,0.0,0.0
0.09310913,0.0,0.0,0.0,1.0,0.5,0.0
0.9047203,0.0,0.0,0.0,0.3478261,0.16666667,0.0
0.107437134,0.0,0.0,0.0,0.43478262,0.0,0.0
0.28971863,0.0,0.0,0.0,0.47826087,0.0,0.0
0.3145504,0.0,0.0,0.0,0.6086957,0.6666667,0.0
0.9423981,0.0,0.0,0.0,0.86956525,0.0,0.0
0.72620773,0.0,0.0,0.0,0.04347826,0.6666667,0.0
0.5161247,0.0,0.0,0.0,0.73913044,0.6666667,0.0
0.75166893,0.0,0.0,0.0,0.65217394,0.16666667,0.0
0.78146744,0.0,0.0,1.0,0.39130434,0.33333334,0.0
0.74401855,0.0,0.0,0.0,0.04347826,0.5,0.0
0.6319561,0.0,0.0,0.0,0.26086956,0.8333334,0.0
0.01067543,1.0,0.0,0.0,0.826087,1.0,0.0
0.6834507,0.0,0.0,1.0,0.86956525,0.0,0.0
0.5721855,0.0,0.0,0.0,0.65217394,0.5,0.0
0.31734848,0.0,0.0,1.0,0.65217394,1.0,0.0
0.8789177,0.0,0.0,0.0,0.5217391,0.5,0.0
0.41022873,0.0,0.0,0.0,0.43478262,0.6666667,0.0
0.23656845,0.0,0.0,0.0,0.6956522,0.5,0.0
0.8260536,0.0,0.0,1.0,0.95652175,1.0,0.0
0.376091,0.0,0.0,0.0,0.5217391,0.0,0.0
0.070503235,0.0,0.0,0.0,0.47826087,0.16666667,0.0
0.7501278,0.0,0.0,0.0,0.5217391,0.0,0.0
0.22355461,0.0,0.0,0.0,0.17391305,0.16666667,0.0
0.02551651,0.0,0.0,0.0,0.65217394,0.5,0.0
0.048238754,0.0,0.0,0.0,0.21739131,1.0,0.0
0.29696655,1.0,0.0,0.0,0.7826087,0.8333334,0.0
0.40674782,1.0,0.0,1.0,0.9130435,0.16666667,0.0
0.68476295,0.0,0.0,0.0,0.826087,0.16666667,0.0
0.82896423,0.0,0.0,0.0,0.04347826,0.33333334,0.0
0.13934898,0.0,0.0,0.0,0.73913044,0.33333334,0.0
0.17719841,0.0,0.0,0.0,0.3478261,0.33333334,0.0
0.6330414,0.0,0.0,0.0,0.04347826,1.0,0.0
0.43917274,0.0,0.0,0.0,0.5652174,0.6666667,0.0
0.27259064,0.0,0.0,0.0,1.0,0.16666667,0.0
0.55483055,0.0,0.0,0.0,1.0,0.6666667,0.0
0.39818382,0.0,0.0,0.0,0.65217394,0.33333334,0.0
0.34794617,1.0,0.0,0.0,1.0,0.0,0.0
0.5415878,0.0,0.0,0.0,0.30434784,0.33333334,0.0
0.12296486,0.0,0.0,0.0,0.7826087,0.6666667,0.0
0.31506538,0.0,0.0,0.0,1.0,0.6666667,0.0
0.86224747,0.0,0.0,0.0,0.3478261,0.8333334,0.0
0.28931808,0.0,0.0,0.0,0.17391305,0.0,0.0
0.6642113,0.0,0.0,0.0,0.826087,0.0,0.0
0.90802956,1.0,0.0,1.0,0.7826087,0.5,0.0
0.82845116,0.0,0.0,0.0,0.6956522,0.16666667,0.0
0.89627075,0.0,0.0,0.0,0.17391305,0.33333334,0.0
0.75806236,0.0,0.0,0.0,0.30434784,1.0,0.0
0.044355392,0.0,0.0,0.0,0.39130434,0.5,0.0
0.4805603,0.0,1.0,0.0,0.7826087,1.0,0.0
0.36124802,1.0,0.0,0.0,0.6956522,0.5,0.0
0.36107826,0.0,0.0,1.0,0.5652174,0.5,0.0
0.59062386,0.0,0.0,0.0,0.08695652,0.5,0.0
0.28092575,0.0,0.0,0.0,0.04347826,0.16666667,0.0
0.9358883,0.0,0.0,0.0,0.08695652,0.5,0.0
0.52423286,1.0,0.0,0.0,0.65217394,0.5,0.0
0.1588726,1.0,0.0,0.0,1.0,0.33333334,0.0
0.7573204,1.0,0.0,0.0,0.7826087,0.8333334,0.0
0.17908096,0.0,0.0,0.0,0.73913044,0.5,1.0
0.90597534,0.0,0.0,0.0,0.26086956,0.33333334,0.0
0.31186676,0.0,0.0,0.0,0.65217394,0.33333334,0.0
0.1817646,0.0,0.0,0.0,0.6956522,0.8333334,0.0
0.893589,0.0,0.0,0.0,0.21739131,0.0,0.0
0.42946815,0.0,0.0,0.0,0.47826087,0.6666667,0.0
0.800478,0.0,0.0,0.0,0.26086956,0.33333334,0.0
0.85442543,1.0,0.0,0.0,0.65217394,1.0,0.0
0.18267822,0.0,0.0,0.0,0.3478261,1.0,0.0
0.98960876,0.0,0.0,1.0,0.30434784,0.0,0.0
0.07364082,0.0,1.0,1.0,0.7826087,0.5,1.0
0.7633724,0.0,0.0,0.0,0.17391305,0.5,0.0
0.97699165,0.0,0.0,0.0,0.08695652,0.8333334,0.0
0.59005356,0.0,0.0,0.0,0.6956522,0.33333334,0.0
0.9783611,0.0,0.0,0.0,0.08695652,1.0,0.0
0.7994518,0.0,0.0,1.0,0.5217391,0.16666667,0.0
0.43060875,0.0,0.0,0.0,0.30434784,0.8333334,0.0
0.6796799,0.0,0.0,0.0,0.08695652,0.8333334,0.0
0.6941242,0.0,0.0,0.0,0.65217394,0.16666667,0.0
0.10732269,0.0,0.0,0.0,0.3478261,0.0,0.0
0.9138527,0.0,0.0,0.0,0.0,0.16666667,0.0
0.715189,0.0,0.0,0.0,0.0,0.5,0.0
0.31158066,0.0,0.0,0.0,0.43478262,0.33333334,0.0
0.76291466,0.0,0.0,1.0,0.86956525,0.33333334,0.0
0.9398289,0.0,0.0,0.0,1.0,0.8333334,0.0
0.8339882,0.0,0.0,0.0,0.73913044,0.8333334,0.0
0.89284515,0.0,1.0,0.0,0.6956522,1.0,1.0
0.122680664,0.0,0.0,0.0,0.5652174,0.6666667,0.0
0.23588562,0.0,0.0,0.0,0.17391305,0.5,0.0
0.059200287,0.0,0.0,0.0,0.21739131,0.0,0.0
0.5040245,0.0,0.0,1.0,0.9130435,0.33333334,0.0
0.97756386,0.0,0.0,0.0,0.5217391,0.8333334,0.0
0.88228416,0.0,1.0,0.0,1.0,0.8333334,0.0
0.23605537,0.0,0.0,0.0,0.30434784,0.5,0.0
0.03710556,0.0,0.0,0.0,0.08695652,0.8333334,0.0
0.5295429,0.0,0.0,0.0,0.5217391,0.0,1.0
0.38316917,0.0,0.0,0.0,0.6956522,0.8333334,0.0
0.049209595,0.0,0.0,0.0,0.95652175,1.0,0.0
0.5192661,0.0,0.0,0.0,0.0,0.0,0.0
0.010959625,1.0,0.0,0.0,0.0,0.0,0.0
0.473938,1.0,0.0,0.0,0.95652175,0.16666667,0.0
0.34406662,0.0,0.0,0.0,0.13043478,0.8333334,0.0
0.11091995,0.0,0.0,0.0,1.0,0.33333334,0.0
0.58777046,0.0,0.0,0.0,0.0,0.16666667,0.0
0.24730301,0.0,0.0,0.0,0.5217391,0.6666667,1.0
0.95752525,0.0,0.0,0.0,0.9130435,0.6666667,0.0
0.50099754,0.0,0.0,0.0,0.6956522,0.0,0.0
0.9058056,0.0,0.0,0.0,0.13043478,0.33333334,0.0
0.45515823,0.0,0.0,0.0,0.21739131,0.33333334,0.0
0.8316479,0.0,0.0,0.0,0.0,0.6666667,0.0
0.80413246,0.0,0.0,1.0,0.95652175,0.6666667,0.0
0.7968254,0.0,0.0,0.0,0.6086957,1.0,0.0
0.15847397,0.0,0.0,0.0,0.6956522,0.33333334,0.0
0.23668289,0.0,0.0,0.0,0.7826087,0.5,0.0
0.60033035,0.0,0.0,0.0,0.17391305,0.5,0.0
0.9262409,0.0,0.0,0.0,0.04347826,0.5,0.0
0.14945412,0.0,0.0,0.0,0.08695652,0.5,0.0
0.13769531,0.0,0.0,0.0,0.5217391,0.16666667,0.0
0.06250954,0.0,1.0,0.0,0.65217394,0.33333334,0.0
0.3462906,0.0,0.0,0.0,0.7826087,1.0,0.0
0.08831406,1.0,0.0,0.0,0.47826087,0.0,0.0
0.26202965,0.0,0.0,0.0,0.26086956,0.16666667,0.0
0.34452248,0.0,0.0,0.0,0.47826087,0.8333334,0.0
0.83415985,0.0,0.0,0.0,0.86956525,0.8333334,0.0
0.3969841,1.0,0.0,0.0,0.7826087,0.16666667,1.0
0.17902565,0.0,0.0,0.0,0.6956522,0.5,1.0
0.22018433,0.0,0.0,0.0,0.73913044,0.8333334,0.0
0.96294975,0.0,0.0,0.0,0.86956525,0.16666667,0.0
0.36650085,0.0,0.0,0.0,0.5217391,0.0,0.0
0.21727371,0.0,0.0,0.0,0.6086957,0.5,0.0
0.9366894,0.0,0.0,0.0,0.6956522,0.5,0.0
0.61922646,0.0,0.0,0.0,1.0,0.33333334,0.0
0.7086258,0.0,0.0,0.0,0.21739131,0.8333334,0.0
0.42427254,0.0,0.0,0.0,0.6956522,0.0,0.0
0.38676643,0.0,0.0,0.0,0.30434784,0.16666667,0.0
0.94039917,0.0,0.0,0.0,0.39130434,1.0,1.0
0.02654457,0.0,0.0,0.0,0.39130434,0.6666667,0.0
0.07181358,1.0,0.0,0.0,0.43478262,0.33333334,0.0
0.572073,0.0,0.0,0.0,0.5652174,0.5,0.0
0.12901688,0.0,0.0,0.0,0.17391305,0.33333334,0.0
0.32145882,0.0,0.0,0.0,0.65217394,0.33333334,0.0
0.18998528,0.0,0.0,0.0,0.6956522,0.6666667,0.0
0.3557682,0.0,0.0,0.0,0.6956522,1.0,0.0
0.42147446,0.0,0.0,0.0,0.65217394,0.8333334,0.0
0.59342384,0.0,0.0,0.0,0.13043478,0.8333334,0.0
0.7581768,0.0,0.0,0.0,0.39130434,1.0,1.0
0.888052,0.0,0.0,0.0,0.17391305,0.5,0.0
0.07210159,0.0,0.0,0.0,0.65217394,0.33333334,0.0
0.9510193,0.0,0.0,0.0,0.13043478,0.0,0.0
0.41177177,0.0,0.0,0.0,0.5652174,0.8333334,0.0
0.05571556,0.0,0.0,0.0,0.6956522,0.6666667,0.0
0.8011627,1.0,0.0,0.0,0.7826087,0.33333334,0.0
0.33493233,0.0,0.0,0.0,0.47826087,0.8333334,0.0
0.5214348,0.0,0.0,0.0,0.6086957,0.16666667,0.0
0.3758049,0.0,0.0,0.0,0.30434784,0.0,0.0
0.13632393,0.0,0.0,0.0,0.5217391,0.0,0.0
0.9874382,0.0,0.0,0.0,0.73913044,0.8333334,0.0
0.28669167,0.0,0.0,0.0,0.26086956,0.8333334,0.0
0.407032,0.0,0.0,0.0,0.08695652,0.33333334,0.0
0.8994694,0.0,0.0,0.0,0.5217391,0.6666667,0.0
0.65159416,0.0,0.0,0.0,0.6086957,0.8333334,0.0
0.22167015,0.0,0.0,0.0,0.826087,1.0,0.0
0.3457203,0.0,0.0,0.0,0.3478261,1.0,0.0
0.6345825,0.0,0.0,0.0,0.17391305,0.0,0.0
0.46446228,0.0,0.0,0.0,0.0,0.33333334,0.0
0.7904873,0.0,0.0,0.0,1.0,0.16666667,0.0
0.7646847,0.0,0.0,0.0,0.13043478,0.6666667,0.0
0.22127151,0.0,0.0,0.0,0.5217391,1.0,0.0
0.15927315,0.0,0.0,0.0,0.26086956,0.5,0.0
0.52160645,0.0,0.0,0.0,0.73913044,0.16666667,0.0
0.94525146,0.0,1.0,0.0,0.95652175,0.33333334,1.0
0.10606766,0.0,0.0,0.0,0.43478262,1.0,0.0
0.93349075,1.0,0.0,0.0,0.3478261,0.16666667,0.0
0.23457146,0.0,0.0,0.0,0.21739131,0.33333334,0.0
0.2976532,0.0,0.0,0.0,0.26086956,1.0,0.0
0.4727955,0.0,0.0,0.0,0.08695652,0.16666667,0.0
0.18587494,0.0,0.0,0.0,0.6956522,0.16666667,0.0
0.418108,0.0,0.0,0.0,0.17391305,0.5,0.0
0.15362167,0.0,0.0,0.0,0.13043478,1.0,0.0
0.421875,0.0,0.0,1.0,0.95652175,0.8333334,0.0
0.2642002,0.0,0.0,0.0,0.86956525,0.33333334,0.0
0.9109421,0.0,0.0,0.0,0.9130435,0.8333334,0.0
0.07535362,0.0,0.0,0.0,0.0,0.8333334,0.0
0.8545971,0.0,1.0,1.0,0.7826087,1.0,1.0
0.9942894,1.0,0.0,0.0,0.73913044,0.5,0.0
0.29474258,0.0,0.0,0.0,0.13043478,0.6666667,0.0
0.78004074,0.0,0.0,0.0,0.3478261,0.16666667,0.0
0.7415085,0.0,0.0,0.0,0.21739131,0.16666667,0.0
0.6960659,0.0,0.0,0.0,0.04347826,0.5,0.0
0.06484985,0.0,0.0,0.0,0.3478261,0.6666667,0.0
