UNIX_TS,DWE,TVE,Hour,Weekday,Month,FRE
1342245500.0,0.0,1.0,21.0,4.0,7.0,1.0
1360677500.0,0.0,0.0,5.0,1.0,2.0,1.0
1344574700.0,0.0,1.0,20.0,3.0,8.0,1.0
1358121500.0,0.0,0.0,15.0,6.0,1.0,1.0
1371718700.0,0.0,0.0,0.0,3.0,6.0,1.0
1346745500.0,0.0,0.0,23.0,0.0,9.0,1.0
1352116700.0,0.0,0.0,3.0,0.0,11.0,1.0
1363820300.0,0.0,1.0,14.0,2.0,3.0,1.0
1345053400.0,0.0,0.0,9.0,2.0,8.0,1.0
1391050600.0,0.0,0.0,18.0,2.0,1.0,1.0
1352257000.0,0.0,0.0,18.0,1.0,11.0,1.0
1384991900.0,0.0,0.0,15.0,2.0,11.0,1.0
1343674600.0,1.0,0.0,10.0,0.0,7.0,1.0
1356029800.0,0.0,0.0,10.0,3.0,12.0,1.0
1392850700.0,0.0,0.0,14.0,2.0,2.0,1.0
1385852300.0,1.0,1.0,14.0,5.0,11.0,1.0
1336111100.0,0.0,0.0,21.0,3.0,5.0,1.0
1391515100.0,0.0,0.0,3.0,1.0,2.0,1.0
1345323500.0,0.0,0.0,12.0,5.0,8.0,1.0
1362977900.0,1.0,1.0,20.0,6.0,3.0,1.0
1387965400.0,0.0,0.0,1.0,2.0,12.0,1.0
1337457500.0,0.0,0.0,11.0,5.0,5.0,1.0
1360439900.0,1.0,0.0,11.0,5.0,2.0,1.0
1367571500.0,0.0,0.0,0.0,4.0,5.0,1.0
1355327900.0,0.0,0.0,7.0,2.0,12.0,1.0
1341172700.0,0.0,0.0,11.0,6.0,7.0,1.0
1375545500.0,0.0,0.0,7.0,5.0,8.0,1.0
1352872700.0,0.0,1.0,21.0,1.0,11.0,1.0
1391313500.0,0.0,0.0,19.0,5.0,2.0,1.0
1365519500.0,0.0,0.0,6.0,1.0,4.0,1.0
1362488300.0,0.0,0.0,4.0,1.0,3.0,1.0
1387616300.0,0.0,0.0,0.0,5.0,12.0,1.0
1355579900.0,0.0,0.0,5.0,5.0,12.0,1.0
1360972700.0,0.0,1.0,15.0,4.0,2.0,1.0
1380553100.0,0.0,0.0,6.0,0.0,9.0,1.0
1345431400.0,0.0,0.0,18.0,6.0,8.0,1.0
1349571500.0,0.0,1.0,16.0,5.0,10.0,1.0
1391237900.0,0.0,1.0,22.0,4.0,1.0,1.0
1339682300.0,0.0,0.0,5.0,3.0,6.0,1.0
1382817500.0,0.0,0.0,11.0,5.0,10.0,1.0
1366883800.0,0.0,0.0,1.0,3.0,4.0,1.0
1343926700.0,0.0,0.0,8.0,3.0,8.0,1.0
1394020700.0,0.0,0.0,3.0,2.0,3.0,1.0
1371142700.0,0.0,0.0,8.0,3.0,6.0,1.0
1361617000.0,0.0,0.0,2.0,5.0,2.0,1.0
1334530700.0,1.0,0.0,14.0,6.0,4.0,1.0
1363039100.0,0.0,0.0,13.0,0.0,3.0,1.0
1364572700.0,0.0,0.0,7.0,4.0,3.0,1.0
1362092300.0,0.0,0.0,14.0,3.0,2.0,1.0
1345330700.0,0.0,0.0,14.0,5.0,8.0,1.0
1390676200.0,0.0,0.0,10.0,5.0,1.0,1.0
1369515500.0,0.0,0.0,12.0,5.0,5.0,1.0
1333425500.0,0.0,0.0,19.0,0.0,4.0,1.0
1336157800.0,0.0,0.0,10.0,4.0,5.0,1.0
1345978600.0,0.0,0.0,2.0,6.0,8.0,1.0
1345985900.0,0.0,0.0,4.0,6.0,8.0,1.0
1370437100.0,0.0,0.0,4.0,2.0,6.0,1.0
1336805900.0,0.0,0.0,22.0,4.0,5.0,1.0
1356343000.0,0.0,0.0,1.0,0.0,12.0,1.0
1345723100.0,0.0,0.0,3.0,3.0,8.0,1.0
1364749000.0,0.0,0.0,8.0,6.0,3.0,1.0
1363791500.0,0.0,0.0,6.0,2.0,3.0,1.0
1351897100.0,0.0,0.0,14.0,4.0,11.0,1.0
1384761500.0,0.0,1.0,23.0,6.0,11.0,1.0
1369727900.0,0.0,0.0,23.0,0.0,5.0,1.0
1362304600.0,0.0,0.0,1.0,6.0,3.0,1.0
1369843100.0,0.0,0.0,7.0,2.0,5.0,1.0
1374501500.0,0.0,0.0,5.0,0.0,7.0,1.0
1393837000.0,0.0,0.0,0.0,0.0,3.0,1.0
1378069100.0,0.0,1.0,12.0,6.0,9.0,1.0
1344401900.0,1.0,0.0,20.0,1.0,8.0,1.0
1367377000.0,0.0,0.0,18.0,1.0,4.0,1.0
1373565400.0,0.0,0.0,9.0,3.0,7.0,1.0
1360799900.0,0.0,0.0,15.0,2.0,2.0,1.0
1361026700.0,0.0,0.0,6.0,5.0,2.0,1.0
1357945100.0,0.0,0.0,14.0,4.0,1.0,1.0
1343195900.0,0.0,1.0,21.0,1.0,7.0,1.0
1356523100.0,0.0,0.0,3.0,2.0,12.0,1.0
1350597500.0,0.0,0.0,13.0,3.0,10.0,1.0
1336571900.0,0.0,0.0,5.0,2.0,5.0,1.0
1372874200.0,0.0,0.0,9.0,2.0,7.0,1.0
1349895400.0,0.0,0.0,10.0,2.0,10.0,1.0
1357034200.0,0.0,0.0,1.0,1.0,1.0,1.0
1353484700.0,0.0,0.0,23.0,1.0,11.0,1.0
1339091800.0,0.0,0.0,9.0,3.0,6.0,1.0
1358265500.0,0.0,0.0,7.0,1.0,1.0,1.0
1392159500.0,0.0,0.0,14.0,1.0,2.0,1.0
1372917500.0,0.0,1.0,21.0,2.0,7.0,1.0
1378277900.0,0.0,1.0,22.0,1.0,9.0,1.0
1340999800.0,0.0,0.0,11.0,4.0,6.0,1.0
1351587500.0,0.0,0.0,0.0,1.0,10.0,1.0
1339873000.0,0.0,0.0,10.0,5.0,6.0,1.0
1387126700.0,0.0,0.0,8.0,6.0,12.0,1.0
1375106300.0,0.0,0.0,5.0,0.0,7.0,1.0
1362351500.0,0.0,0.0,14.0,6.0,3.0,1.0
1363874300.0,0.0,0.0,5.0,3.0,3.0,1.0
1347447400.0,0.0,0.0,2.0,2.0,9.0,1.0
1360403800.0,0.0,0.0,1.0,5.0,2.0,1.0
1361440600.0,0.0,0.0,1.0,3.0,2.0,1.0
1350244700.0,0.0,0.0,11.0,6.0,10.0,1.0
1379051900.0,0.0,0.0,21.0,3.0,9.0,1.0
1373367400.0,0.0,0.0,2.0,1.0,7.0,1.0
1353628700.0,0.0,0.0,15.0,3.0,11.0,1.0
1384484200.0,0.0,0.0,18.0,3.0,11.0,1.0
1382003800.0,0.0,0.0,1.0,3.0,10.0,1.0
1361786200.0,0.0,0.0,1.0,0.0,2.0,1.0
1336089500.0,0.0,0.0,15.0,3.0,5.0,1.0
1350147500.0,0.0,0.0,8.0,5.0,10.0,1.0
1389535100.0,0.0,0.0,5.0,6.0,1.0,1.0
1353549400.0,0.0,0.0,17.0,2.0,11.0,1.0
1368680300.0,0.0,0.0,20.0,2.0,5.0,1.0
1375369100.0,0.0,0.0,6.0,3.0,8.0,1.0
1363402600.0,0.0,0.0,18.0,4.0,3.0,1.0
1379883500.0,0.0,0.0,12.0,6.0,9.0,1.0
1391288300.0,0.0,0.0,12.0,5.0,2.0,1.0
1378400300.0,0.0,0.0,8.0,3.0,9.0,1.0
1350691100.0,0.0,0.0,15.0,4.0,10.0,1.0
1341917800.0,0.0,0.0,2.0,1.0,7.0,1.0
1369036700.0,0.0,0.0,23.0,6.0,5.0,1.0
1373245000.0,0.0,0.0,16.0,6.0,7.0,1.0
1348412300.0,0.0,0.0,6.0,6.0,9.0,1.0
1364799500.0,0.0,0.0,22.0,6.0,3.0,1.0
1349981800.0,0.0,0.0,10.0,3.0,10.0,1.0
1341021400.0,0.0,0.0,17.0,4.0,6.0,1.0
1360310300.0,0.0,1.0,23.0,3.0,2.0,1.0
1367895400.0,0.0,0.0,18.0,0.0,5.0,1.0
1370645900.0,0.0,0.0,14.0,4.0,6.0,1.0
1360216700.0,0.0,1.0,21.0,2.0,2.0,1.0
1373727500.0,0.0,0.0,6.0,5.0,7.0,1.0
1343883500.0,0.0,0.0,20.0,2.0,8.0,1.0
1376387800.0,0.0,0.0,1.0,1.0,8.0,1.0
1389675500.0,1.0,0.0,20.0,0.0,1.0,1.0
1391137000.0,0.0,0.0,18.0,3.0,1.0,1.0
1347235100.0,0.0,0.0,15.0,6.0,9.0,1.0
1358157400.0,0.0,0.0,1.0,0.0,1.0,1.0
1364821100.0,0.0,0.0,4.0,0.0,4.0,1.0
1339401500.0,0.0,0.0,23.0,6.0,6.0,1.0
1382486300.0,0.0,0.0,15.0,1.0,10.0,1.0
1353581800.0,0.0,0.0,2.0,3.0,11.0,1.0
1382432300.0,0.0,0.0,0.0,1.0,10.0,1.0
1369223800.0,0.0,0.0,3.0,2.0,5.0,1.0
1365487100.0,0.0,1.0,21.0,0.0,4.0,1.0
1382169500.0,0.0,0.0,23.0,4.0,10.0,1.0
1349549800.0,0.0,0.0,10.0,5.0,10.0,1.0
1358060300.0,0.0,1.0,22.0,5.0,1.0,1.0
1355763500.0,0.0,0.0,8.0,0.0,12.0,1.0
1390078700.0,0.0,0.0,12.0,5.0,1.0,1.0
1344157000.0,0.0,0.0,0.0,6.0,8.0,1.0
1363078700.0,0.0,0.0,0.0,1.0,3.0,1.0
1346021900.0,0.0,0.0,14.0,6.0,8.0,1.0
1345078700.0,0.0,0.0,16.0,2.0,8.0,1.0
1366102700.0,0.0,0.0,0.0,1.0,4.0,1.0
1384765000.0,0.0,0.0,0.0,0.0,11.0,1.0
1383325000.0,0.0,0.0,8.0,4.0,11.0,1.0
1361224700.0,0.0,0.0,13.0,0.0,2.0,1.0
1365649000.0,0.0,0.0,18.0,2.0,4.0,1.0
1338929900.0,0.0,0.0,12.0,1.0,6.0,1.0
1380430700.0,1.0,0.0,20.0,5.0,9.0,1.0
1389931100.0,0.0,0.0,19.0,3.0,1.0,1.0
1341233900.0,0.0,0.0,4.0,0.0,7.0,1.0
1368266200.0,0.0,0.0,1.0,5.0,5.0,1.0
1370462300.0,0.0,0.0,11.0,2.0,6.0,1.0
1344553100.0,0.0,0.0,14.0,3.0,8.0,1.0
1366221400.0,0.0,0.0,9.0,2.0,4.0,1.0
1377176300.0,0.0,0.0,4.0,3.0,8.0,1.0
1376776700.0,0.0,0.0,13.0,5.0,8.0,1.0
1396259800.0,0.0,0.0,1.0,0.0,3.0,1.0
1354651100.0,0.0,0.0,11.0,1.0,12.0,1.0
1348826200.0,0.0,0.0,1.0,4.0,9.0,1.0
1378335500.0,0.0,0.0,14.0,2.0,9.0,1.0
1340859500.0,0.0,1.0,20.0,2.0,6.0,1.0
1376765800.0,0.0,0.0,10.0,5.0,8.0,1.0
1344196700.0,0.0,0.0,11.0,6.0,8.0,1.0
1391637500.0,0.0,0.0,13.0,2.0,2.0,1.0
1390348700.0,0.0,0.0,15.0,1.0,1.0,1.0
1350061000.0,0.0,0.0,8.0,4.0,10.0,1.0
1369893500.0,0.0,1.0,21.0,2.0,5.0,1.0
1380772700.0,0.0,1.0,19.0,2.0,10.0,1.0
1341795500.0,0.0,0.0,16.0,6.0,7.0,1.0
1392065900.0,0.0,0.0,12.0,0.0,2.0,1.0
1334858200.0,1.0,0.0,9.0,3.0,4.0,1.0
1390435100.0,0.0,0.0,15.0,2.0,1.0,1.0
1387846700.0,0.0,0.0,16.0,0.0,12.0,1.0
1368122200.0,0.0,0.0,9.0,3.0,5.0,1.0
1336269400.0,0.0,0.0,17.0,5.0,5.0,1.0
1384750700.0,0.0,0.0,20.0,6.0,11.0,1.0
1344304600.0,0.0,0.0,17.0,0.0,8.0,1.0
1361044700.0,1.0,1.0,11.0,5.0,2.0,1.0
1377622700.0,0.0,0.0,8.0,1.0,8.0,1.0
1337680600.0,0.0,0.0,1.0,1.0,5.0,1.0
1391828200.0,0.0,0.0,18.0,4.0,2.0,1.0
1342605400.0,0.0,0.0,1.0,2.0,7.0,1.0
1344963500.0,0.0,0.0,8.0,1.0,8.0,1.0
1357930600.0,0.0,0.0,10.0,4.0,1.0,1.0
1362157000.0,0.0,0.0,8.0,4.0,3.0,1.0
1368129500.0,0.0,0.0,11.0,3.0,5.0,1.0
1390748300.0,0.0,0.0,6.0,6.0,1.0,1.0
1395255400.0,0.0,0.0,10.0,2.0,3.0,1.0
1342961900.0,0.0,0.0,4.0,6.0,7.0,1.0
1366858600.0,1.0,0.0,18.0,2.0,4.0,1.0
1364932700.0,0.0,0.0,11.0,1.0,4.0,1.0
1380931100.0,0.0,0.0,15.0,4.0,10.0,1.0
1363251500.0,0.0,0.0,0.0,3.0,3.0,1.0
1378666600.0,0.0,0.0,10.0,6.0,9.0,1.0
1367924200.0,0.0,0.0,2.0,1.0,5.0,1.0
1384966700.0,0.0,0.0,8.0,2.0,11.0,1.0
1344779900.0,0.0,0.0,5.0,6.0,8.0,1.0
1375523800.0,0.0,0.0,1.0,5.0,8.0,1.0
1335023900.0,0.0,0.0,7.0,5.0,4.0,1.0
1378036700.0,0.0,0.0,3.0,6.0,9.0,1.0
1368500200.0,0.0,0.0,18.0,0.0,5.0,1.0
1336093000.0,0.0,0.0,16.0,3.0,5.0,1.0
1357019900.0,0.0,0.0,21.0,0.0,12.0,1.0
1370375800.0,0.0,0.0,11.0,1.0,6.0,1.0
1364450300.0,0.0,1.0,21.0,2.0,3.0,1.0
1344931100.0,0.0,0.0,23.0,0.0,8.0,1.0
1381694300.0,0.0,0.0,11.0,6.0,10.0,1.0
1336417000.0,0.0,0.0,10.0,0.0,5.0,1.0
1394110700.0,0.0,0.0,4.0,3.0,3.0,1.0
1340643500.0,0.0,0.0,8.0,0.0,6.0,1.0
1333648600.0,0.0,0.0,9.0,3.0,4.0,1.0
1372143500.0,0.0,1.0,22.0,0.0,6.0,1.0
1370300300.0,0.0,1.0,14.0,0.0,6.0,1.0
1340168300.0,0.0,0.0,20.0,1.0,6.0,1.0
1356670700.0,0.0,0.0,20.0,3.0,12.0,1.0
1353736700.0,0.0,1.0,21.0,4.0,11.0,1.0
1357495000.0,1.0,0.0,9.0,6.0,1.0,1.0
1346349400.0,0.0,0.0,9.0,3.0,8.0,1.0
1333666700.0,0.0,0.0,14.0,3.0,4.0,1.0
1340971100.0,0.0,0.0,3.0,4.0,6.0,1.0
1376186200.0,0.0,0.0,17.0,5.0,8.0,1.0
1363795100.0,0.0,0.0,7.0,2.0,3.0,1.0
1385441900.0,0.0,0.0,20.0,0.0,11.0,1.0
1365177500.0,0.0,0.0,7.0,4.0,4.0,1.0
1366127900.0,0.0,0.0,7.0,1.0,4.0,1.0
1366610300.0,0.0,1.0,21.0,6.0,4.0,1.0
1345240700.0,0.0,0.0,13.0,4.0,8.0,1.0
1394078300.0,0.0,1.0,19.0,2.0,3.0,1.0
1349402200.0,0.0,0.0,17.0,3.0,10.0,1.0
1375487900.0,0.0,0.0,15.0,4.0,8.0,1.0
1383393500.0,0.0,0.0,3.0,5.0,11.0,1.0
1390165100.0,0.0,0.0,12.0,6.0,1.0,1.0
1367074700.0,0.0,0.0,6.0,5.0,4.0,1.0
1384135000.0,0.0,0.0,17.0,6.0,11.0,1.0
1391687800.0,0.0,0.0,3.0,3.0,2.0,1.0
1392926300.0,0.0,0.0,11.0,3.0,2.0,1.0
1367481500.0,0.0,0.0,23.0,2.0,5.0,1.0
1355345900.0,0.0,0.0,12.0,2.0,12.0,1.0
1376276200.0,0.0,0.0,18.0,6.0,8.0,1.0
1363424300.0,0.0,0.0,0.0,5.0,3.0,1.0
1368316700.0,1.0,0.0,15.0,5.0,5.0,1.0
1393729000.0,0.0,0.0,18.0,5.0,3.0,1.0
1359669500.0,0.0,0.0,13.0,3.0,1.0,1.0
1367092700.0,0.0,0.0,11.0,5.0,4.0,1.0
1339876700.0,0.0,0.0,11.0,5.0,6.0,1.0
1395489500.0,0.0,0.0,3.0,5.0,3.0,1.0
1373043500.0,0.0,0.0,8.0,4.0,7.0,1.0
1363661800.0,1.0,0.0,18.0,0.0,3.0,1.0
1384592300.0,0.0,0.0,0.0,5.0,11.0,1.0
1374843500.0,0.0,0.0,4.0,4.0,7.0,1.0
1367506700.0,0.0,0.0,6.0,3.0,5.0,1.0
1374062300.0,0.0,0.0,3.0,2.0,7.0,1.0
1344085100.0,0.0,0.0,4.0,5.0,8.0,1.0
1362848300.0,0.0,0.0,8.0,5.0,3.0,1.0
1382828300.0,0.0,0.0,14.0,5.0,10.0,1.0
1352674700.0,0.0,0.0,14.0,6.0,11.0,1.0
1373932700.0,0.0,0.0,15.0,0.0,7.0,1.0
1337986700.0,0.0,0.0,14.0,4.0,5.0,1.0
1345784300.0,1.0,0.0,20.0,3.0,8.0,1.0
1336114700.0,0.0,0.0,22.0,3.0,5.0,1.0
1387177100.0,0.0,1.0,22.0,6.0,12.0,1.0
1367474300.0,0.0,1.0,21.0,2.0,5.0,1.0
1361138300.0,0.0,0.0,13.0,6.0,2.0,1.0
1345096700.0,1.0,1.0,21.0,2.0,8.0,1.0
1375235800.0,1.0,0.0,17.0,1.0,7.0,1.0
1342324700.0,0.0,0.0,19.0,5.0,7.0,1.0
1365325000.0,0.0,0.0,0.0,6.0,4.0,1.0
1372643800.0,0.0,1.0,17.0,6.0,6.0,1.0
1381006700.0,0.0,0.0,12.0,5.0,10.0,1.0
1373561900.0,0.0,0.0,8.0,3.0,7.0,1.0
1355691500.0,0.0,0.0,12.0,6.0,12.0,1.0
1378418300.0,0.0,0.0,13.0,3.0,9.0,1.0
1363906700.0,0.0,0.0,14.0,3.0,3.0,1.0
1351295900.0,0.0,0.0,15.0,4.0,10.0,1.0
1355644700.0,0.0,0.0,23.0,5.0,12.0,1.0
1375484300.0,0.0,0.0,14.0,4.0,8.0,1.0
1352199400.0,0.0,0.0,2.0,1.0,11.0,1.0
1367398700.0,0.0,0.0,0.0,2.0,5.0,1.0
1378346200.0,0.0,0.0,17.0,2.0,9.0,1.0
1376002700.0,0.0,0.0,14.0,3.0,8.0,1.0
1345157900.0,0.0,0.0,14.0,3.0,8.0,1.0
1391245000.0,0.0,0.0,0.0,5.0,2.0,1.0
1357909100.0,0.0,0.0,4.0,4.0,1.0,1.0
1379890700.0,0.0,0.0,14.0,6.0,9.0,1.0
1362038300.0,0.0,0.0,23.0,2.0,2.0,1.0
1352735900.0,0.0,0.0,7.0,0.0,11.0,1.0
1335837400.0,0.0,0.0,17.0,0.0,4.0,1.0
1378745900.0,0.0,0.0,8.0,0.0,9.0,1.0
1349146600.0,0.0,0.0,18.0,0.0,10.0,1.0
1380301000.0,0.0,0.0,8.0,4.0,9.0,1.0
1354586200.0,0.0,0.0,17.0,0.0,12.0,1.0
1383965800.0,0.0,0.0,18.0,4.0,11.0,1.0
1352753900.0,0.0,0.0,12.0,0.0,11.0,1.0
1382111900.0,0.0,0.0,7.0,4.0,10.0,1.0
1335254300.0,0.0,0.0,23.0,0.0,4.0,1.0
1371599900.0,0.0,0.0,15.0,1.0,6.0,1.0
1344941800.0,0.0,0.0,2.0,1.0,8.0,1.0
1376107100.0,0.0,0.0,19.0,4.0,8.0,1.0
1382641000.0,0.0,0.0,10.0,3.0,10.0,1.0
1378457900.0,0.0,0.0,0.0,4.0,9.0,1.0
1388473100.0,0.0,1.0,22.0,0.0,12.0,1.0
1345024600.0,0.0,0.0,1.0,2.0,8.0,1.0
1351493900.0,0.0,0.0,22.0,6.0,10.0,1.0
1340827100.0,0.0,0.0,11.0,2.0,6.0,1.0
1358477800.0,0.0,0.0,18.0,3.0,1.0,1.0
1359525500.0,0.0,1.0,21.0,1.0,1.0,1.0
1346489900.0,0.0,0.0,0.0,5.0,9.0,1.0
1394089100.0,0.0,1.0,22.0,2.0,3.0,1.0
1364702300.0,1.0,0.0,19.0,5.0,3.0,1.0
1349171800.0,0.0,0.0,1.0,1.0,10.0,1.0
1388419100.0,0.0,0.0,7.0,0.0,12.0,1.0
1384963100.0,0.0,0.0,7.0,2.0,11.0,1.0
1391655400.0,0.0,0.0,18.0,2.0,2.0,1.0
1387015000.0,0.0,0.0,1.0,5.0,12.0,1.0
1343836700.0,0.0,0.0,7.0,2.0,8.0,1.0
1367099900.0,0.0,0.0,13.0,5.0,4.0,1.0
1357023500.0,1.0,1.0,22.0,0.0,12.0,1.0
1383947900.0,0.0,0.0,13.0,4.0,11.0,1.0
1366401500.0,0.0,0.0,11.0,4.0,4.0,1.0
1350673000.0,1.0,0.0,10.0,4.0,10.0,1.0
1389175000.0,0.0,0.0,1.0,2.0,1.0,1.0
1370941000.0,0.0,0.0,0.0,1.0,6.0,1.0
1375797500.0,0.0,0.0,5.0,1.0,8.0,1.0
1391849900.0,0.0,0.0,0.0,5.0,2.0,1.0
1376359000.0,0.0,0.0,17.0,0.0,8.0,1.0
1372845400.0,0.0,0.0,1.0,2.0,7.0,1.0
1333475800.0,0.0,0.0,9.0,1.0,4.0,1.0
1345557500.0,0.0,0.0,5.0,1.0,8.0,1.0
1343552300.0,0.0,0.0,0.0,6.0,7.0,1.0
1334714200.0,0.0,0.0,17.0,1.0,4.0,1.0
1344023900.0,0.0,0.0,11.0,4.0,8.0,1.0
1357052300.0,0.0,0.0,6.0,1.0,1.0,1.0
1388343400.0,1.0,0.0,10.0,6.0,12.0,1.0
1370703500.0,0.0,0.0,6.0,5.0,6.0,1.0
1376027900.0,0.0,0.0,21.0,3.0,8.0,1.0
1356868700.0,0.0,0.0,3.0,6.0,12.0,1.0
1359403100.0,0.0,0.0,11.0,0.0,1.0,1.0
1371088600.0,1.0,0.0,17.0,2.0,6.0,1.0
1354085900.0,0.0,1.0,22.0,1.0,11.0,1.0
1384567000.0,0.0,0.0,17.0,4.0,11.0,1.0
1363543000.0,0.0,0.0,9.0,6.0,3.0,1.0
1381643900.0,0.0,1.0,21.0,5.0,10.0,1.0
1359313000.0,0.0,1.0,10.0,6.0,1.0,1.0
1378601900.0,1.0,0.0,16.0,5.0,9.0,1.0
1335142700.0,0.0,0.0,16.0,6.0,4.0,1.0
1339592300.0,0.0,0.0,4.0,2.0,6.0,1.0
1349503100.0,0.0,1.0,21.0,4.0,10.0,1.0
1380290300.0,0.0,0.0,5.0,4.0,9.0,1.0
1378353500.0,0.0,0.0,19.0,2.0,9.0,1.0
1352221000.0,0.0,0.0,8.0,1.0,11.0,1.0
1337122700.0,1.0,0.0,14.0,1.0,5.0,1.0
1363298300.0,0.0,0.0,13.0,3.0,3.0,1.0
1373777900.0,0.0,0.0,20.0,5.0,7.0,1.0
1357073900.0,0.0,0.0,12.0,1.0,1.0,1.0
1389553000.0,0.0,0.0,10.0,6.0,1.0,1.0
1335668200.0,0.0,0.0,18.0,5.0,4.0,1.0
1371884300.0,0.0,0.0,22.0,4.0,6.0,1.0
1335851900.0,1.0,0.0,21.0,0.0,4.0,1.0
1377601000.0,0.0,0.0,2.0,1.0,8.0,1.0
1339390700.0,0.0,0.0,20.0,6.0,6.0,1.0
1340031500.0,0.0,0.0,6.0,0.0,6.0,1.0
1372229900.0,0.0,1.0,22.0,1.0,6.0,1.0
1359626200.0,0.0,0.0,1.0,3.0,1.0,1.0
1385985500.0,0.0,0.0,3.0,0.0,12.0,1.0
1357754200.0,0.0,0.0,9.0,2.0,1.0,1.0
1383415000.0,0.0,0.0,9.0,5.0,11.0,1.0
1358708200.0,0.0,1.0,10.0,6.0,1.0,1.0
1358978300.0,0.0,0.0,13.0,2.0,1.0,1.0
1376596700.0,0.0,0.0,11.0,3.0,8.0,1.0
1367164700.0,0.0,0.0,7.0,6.0,4.0,1.0
1357973900.0,0.0,1.0,22.0,4.0,1.0,1.0
1362679000.0,0.0,0.0,9.0,3.0,3.0,1.0
1364903800.0,0.0,0.0,3.0,1.0,4.0,1.0
1388080600.0,0.0,0.0,9.0,3.0,12.0,1.0
1362535000.0,0.0,0.0,17.0,1.0,3.0,1.0
1357005400.0,0.0,0.0,17.0,0.0,12.0,1.0
1378483100.0,0.0,0.0,7.0,4.0,9.0,1.0
1333601900.0,0.0,0.0,20.0,2.0,4.0,1.0
1342551400.0,0.0,0.0,10.0,1.0,7.0,1.0
1364461000.0,0.0,0.0,0.0,3.0,3.0,1.0
1363456600.0,0.0,1.0,9.0,5.0,3.0,1.0
1364626700.0,0.0,0.0,22.0,4.0,3.0,1.0
1388761100.0,0.0,0.0,6.0,4.0,1.0,1.0
1394258300.0,0.0,1.0,21.0,4.0,3.0,1.0
1386068200.0,0.0,0.0,2.0,1.0,12.0,1.0
1347299800.0,0.0,0.0,9.0,0.0,9.0,1.0
1380974300.0,0.0,0.0,3.0,5.0,10.0,1.0
1338130700.0,0.0,0.0,6.0,6.0,5.0,1.0
1364468200.0,0.0,0.0,2.0,3.0,3.0,1.0
1390791400.0,0.0,0.0,18.0,6.0,1.0,1.0
1346871400.0,0.0,0.0,10.0,2.0,9.0,1.0
1383353900.0,0.0,0.0,16.0,4.0,11.0,1.0
1384541800.0,0.0,0.0,10.0,4.0,11.0,1.0
1373889500.0,0.0,0.0,3.0,0.0,7.0,1.0
1347854300.0,1.0,0.0,19.0,6.0,9.0,1.0
1380758300.0,0.0,0.0,15.0,2.0,10.0,1.0
1389905900.0,0.0,0.0,12.0,3.0,1.0,1.0
1385294300.0,0.0,0.0,3.0,6.0,11.0,1.0
1343217500.0,0.0,0.0,3.0,2.0,7.0,1.0
1346165900.0,0.0,0.0,6.0,1.0,8.0,1.0
1358852200.0,0.0,0.0,2.0,1.0,1.0,1.0
1356213500.0,0.0,0.0,13.0,5.0,12.0,1.0
1387983500.0,0.0,0.0,6.0,2.0,12.0,1.0
1364126300.0,0.0,0.0,3.0,6.0,3.0,1.0
1351497500.0,0.0,0.0,23.0,6.0,10.0,1.0
1346241500.0,0.0,0.0,3.0,2.0,8.0,1.0
1368730600.0,0.0,0.0,10.0,3.0,5.0,1.0
1358287100.0,0.0,0.0,13.0,1.0,1.0,1.0
1361195900.0,0.0,0.0,5.0,0.0,2.0,1.0
1365919100.0,0.0,1.0,21.0,5.0,4.0,1.0
1386313100.0,0.0,0.0,22.0,3.0,12.0,1.0
1354935400.0,1.0,0.0,18.0,4.0,12.0,1.0
1368363500.0,0.0,0.0,4.0,6.0,5.0,1.0
1343915900.0,0.0,0.0,5.0,3.0,8.0,1.0
1376665100.0,0.0,0.0,6.0,4.0,8.0,1.0
1382623100.0,0.0,0.0,5.0,3.0,10.0,1.0
1360346200.0,0.0,0.0,9.0,4.0,2.0,1.0
1337245000.0,0.0,0.0,0.0,3.0,5.0,1.0
1365404300.0,0.0,0.0,22.0,6.0,4.0,1.0
1369450600.0,0.0,0.0,18.0,4.0,5.0,1.0
1378976300.0,0.0,0.0,0.0,3.0,9.0,1.0
1380013000.0,0.0,0.0,0.0,1.0,9.0,1.0
1338883100.0,0.0,0.0,23.0,0.0,6.0,1.0
1342231000.0,0.0,0.0,17.0,4.0,7.0,1.0
1386223100.0,0.0,0.0,21.0,2.0,12.0,1.0
1391277400.0,0.0,0.0,9.0,5.0,2.0,1.0
1345957100.0,0.0,0.0,20.0,5.0,8.0,1.0
1349625500.0,0.0,0.0,7.0,6.0,10.0,1.0
1372899500.0,0.0,0.0,16.0,2.0,7.0,1.0
1345514200.0,0.0,0.0,17.0,0.0,8.0,1.0
1369198700.0,1.0,1.0,20.0,1.0,5.0,1.0
1395385100.0,0.0,1.0,22.0,3.0,3.0,1.0
1392497900.0,0.0,0.0,12.0,5.0,2.0,1.0
1369706200.0,0.0,0.0,17.0,0.0,5.0,1.0
1341453400.0,0.0,0.0,17.0,2.0,7.0,1.0
1341820700.0,0.0,0.0,23.0,6.0,7.0,1.0
1364752600.0,0.0,0.0,9.0,6.0,3.0,1.0
1381841900.0,0.0,0.0,4.0,1.0,10.0,1.0
1334325500.0,0.0,0.0,5.0,4.0,4.0,1.0
1343606300.0,0.0,0.0,15.0,6.0,7.0,1.0
