UNIX_TS,FRE,EBE,HTE,Weekday,Month,Season,DWE
0.63098717,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,1.0
0.39390373,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.69618034,1.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.05902672,1.0,0.0,1.0,0.0,0.36363637,0.33333334,0.0
0.7058277,1.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.14836884,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.08648682,1.0,0.0,1.0,1.0,0.45454547,0.33333334,0.0
0.3534832,1.0,1.0,1.0,0.8333334,1.0,1.0,0.0
0.779356,1.0,0.0,1.0,0.0,0.8181819,0.6666667,0.0
0.41319847,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.32847977,1.0,1.0,1.0,0.0,0.9090909,0.6666667,0.0
0.7759876,1.0,0.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.92572784,1.0,0.0,1.0,0.33333334,0.09090909,0.0,0.0
0.4702282,1.0,1.0,1.0,1.0,0.18181819,0.0,0.0
0.48735428,1.0,1.0,1.0,0.6666667,0.18181819,0.0,0.0
0.31523514,1.0,1.0,1.0,0.8333334,0.9090909,0.6666667,0.0
0.08351898,1.0,0.0,1.0,0.5,0.36363637,0.33333334,0.0
0.4519043,1.0,1.0,1.0,1.0,0.09090909,0.0,0.0
0.10686684,1.0,0.0,1.0,0.0,0.45454547,0.33333334,0.0
0.94667816,1.0,0.0,1.0,0.5,0.09090909,0.0,0.0
0.4115982,1.0,1.0,1.0,0.8333334,0.0,0.0,0.0
0.5627098,1.0,1.0,1.0,0.5,0.36363637,0.33333334,0.0
0.72027016,1.0,0.0,1.0,1.0,0.72727275,0.6666667,0.0
0.4195919,1.0,1.0,1.0,0.6666667,0.09090909,0.0,0.0
0.26397133,1.0,1.0,1.0,0.33333334,0.8181819,0.6666667,0.0
0.67585754,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.27510452,1.0,1.0,1.0,0.5,0.8181819,0.6666667,0.0
0.012617111,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.56824684,1.0,1.0,1.0,0.0,0.36363637,0.33333334,0.0
0.89535904,1.0,0.0,1.0,0.16666667,0.0,0.0,0.0
0.86624336,1.0,0.0,1.0,0.16666667,1.0,1.0,0.0
0.1414051,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.24256325,1.0,1.0,1.0,0.16666667,0.72727275,0.6666667,0.0
0.8212013,1.0,0.0,1.0,0.5,0.9090909,0.6666667,0.0
0.9593525,1.0,0.0,1.0,1.0,0.18181819,0.0,0.0
0.901865,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.3703823,1.0,1.0,1.0,0.5,1.0,1.0,0.0
0.6728897,1.0,0.0,1.0,0.0,0.6363636,0.6666667,0.0
0.57658195,1.0,1.0,1.0,1.0,0.36363637,0.33333334,0.0
0.77918434,1.0,0.0,1.0,0.0,0.8181819,0.6666667,0.0
0.86966705,1.0,0.0,1.0,0.5,1.0,1.0,0.0
0.32260132,1.0,1.0,1.0,0.5,0.9090909,0.6666667,0.0
0.95638275,1.0,0.0,1.0,0.6666667,0.09090909,0.0,0.0
0.775074,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.45972443,1.0,1.0,1.0,0.8333334,0.18181819,0.0,0.0
0.9611225,1.0,0.0,1.0,0.0,0.18181819,0.0,0.0
0.16452408,1.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.09579277,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.63806343,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.3460064,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05149269,1.0,0.0,1.0,0.16666667,0.36363637,0.33333334,0.0
0.8200588,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,0.0
0.4090309,1.0,1.0,1.0,0.5,0.0,0.0,0.0
0.13112831,1.0,0.0,1.0,0.5,0.5454545,0.33333334,0.0
0.6301861,1.0,0.0,1.0,0.5,0.5454545,0.33333334,0.0
0.48461342,1.0,1.0,1.0,0.33333334,0.18181819,0.0,0.0
0.55454445,1.0,1.0,1.0,0.6666667,0.36363637,0.33333334,0.0
0.6438885,1.0,0.0,1.0,1.0,0.5454545,0.33333334,0.0
0.62584877,1.0,1.0,1.0,0.0,0.5454545,0.33333334,0.0
0.90574646,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.793972,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.386652,1.0,1.0,1.0,0.16666667,0.0,0.0,0.0
0.88736534,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.41433907,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.14734268,1.0,0.0,1.0,0.16666667,0.5454545,0.33333334,0.0
0.4548149,1.0,1.0,1.0,0.16666667,0.09090909,0.0,0.0
0.12313652,1.0,0.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.79699516,1.0,0.0,1.0,1.0,0.9090909,0.6666667,0.0
0.54592705,1.0,1.0,1.0,0.8333334,0.36363637,0.33333334,0.0
0.99331856,1.0,0.0,1.0,0.5,0.18181819,0.0,0.0
0.60438347,1.0,1.0,1.0,1.0,0.45454547,0.33333334,0.0
0.6989212,1.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.9518738,1.0,0.0,1.0,0.0,0.09090909,0.0,0.0
0.29999352,1.0,1.0,1.0,0.0,0.9090909,0.6666667,0.0
0.0389328,1.0,0.0,1.0,1.0,0.27272728,0.33333334,0.0
0.25866318,1.0,1.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.18039513,1.0,1.0,1.0,0.6666667,0.6363636,0.6666667,0.0
0.928524,1.0,0.0,1.0,0.6666667,0.09090909,0.0,0.0
0.170578,1.0,0.0,1.0,0.6666667,0.6363636,0.6666667,0.0
0.280241,1.0,1.0,1.0,0.0,0.8181819,0.6666667,1.0
0.10749626,1.0,0.0,1.0,0.0,0.45454547,0.33333334,0.0
0.75349617,1.0,0.0,1.0,0.33333334,0.8181819,0.6666667,0.0
0.11080551,1.0,0.0,1.0,0.33333334,0.45454547,0.33333334,0.0
0.18821526,1.0,1.0,1.0,0.5,0.6363636,0.6666667,0.0
0.2018032,1.0,1.0,1.0,1.0,0.6363636,0.6666667,0.0
0.34109688,1.0,1.0,1.0,0.33333334,1.0,1.0,0.0
0.2129345,1.0,1.0,1.0,0.0,0.72727275,0.6666667,0.0
0.028030396,1.0,0.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.32591248,1.0,1.0,1.0,0.8333334,0.9090909,0.6666667,0.0
0.06747627,1.0,0.0,1.0,1.0,0.36363637,0.33333334,0.0
0.078552246,1.0,0.0,1.0,0.0,0.36363637,0.33333334,0.0
0.28629303,1.0,1.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.035791397,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.27167892,1.0,1.0,1.0,0.16666667,0.8181819,0.6666667,0.0
0.58828354,1.0,1.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.7397938,1.0,0.0,1.0,1.0,0.72727275,0.6666667,0.0
0.82182884,1.0,0.0,1.0,0.5,0.9090909,0.6666667,1.0
0.78546524,1.0,0.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.9945755,1.0,0.0,1.0,0.5,0.18181819,0.0,0.0
0.2386818,1.0,1.0,1.0,0.8333334,0.72727275,0.6666667,0.0
0.81184006,1.0,0.0,1.0,0.5,0.9090909,0.6666667,0.0
0.6279602,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.9436531,1.0,0.0,1.0,0.16666667,0.09090909,0.0,1.0
0.1648674,1.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.50676346,1.0,1.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.25917625,1.0,1.0,1.0,1.0,0.8181819,0.6666667,0.0
0.7662258,1.0,0.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.38088608,1.0,1.0,1.0,0.6666667,0.0,0.0,1.0
0.36844063,1.0,1.0,1.0,0.16666667,1.0,1.0,0.0
0.52588844,1.0,1.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.07803726,1.0,0.0,1.0,1.0,0.36363637,0.33333334,0.0
0.15070915,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.06804657,1.0,0.0,1.0,1.0,0.36363637,0.33333334,0.0
0.31986046,1.0,1.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.9530163,1.0,0.0,1.0,0.16666667,0.09090909,0.0,0.0
0.3271675,1.0,1.0,1.0,1.0,0.9090909,0.6666667,0.0
0.411314,1.0,1.0,1.0,0.8333334,0.0,0.0,0.0
0.30239105,1.0,1.0,1.0,0.33333334,0.9090909,0.6666667,0.0
0.89621544,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.985384,1.0,0.0,1.0,0.6666667,0.18181819,0.0,0.0
0.16777992,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.73254395,1.0,0.0,1.0,0.16666667,0.72727275,0.6666667,0.0
0.93229485,1.0,0.0,1.0,0.0,0.09090909,0.0,0.0
0.50756454,1.0,1.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.5806923,1.0,1.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.34138298,1.0,1.0,1.0,0.5,1.0,1.0,0.0
0.25889015,1.0,1.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.93834496,1.0,0.0,1.0,0.6666667,0.09090909,0.0,0.0
0.5746403,1.0,1.0,1.0,0.8333334,0.36363637,0.33333334,1.0
0.4378605,1.0,1.0,1.0,0.5,0.09090909,0.0,0.0
0.43432045,1.0,1.0,1.0,0.16666667,0.09090909,0.0,0.0
0.86247635,1.0,0.0,1.0,0.8333334,1.0,1.0,0.0
0.82416916,1.0,0.0,1.0,0.8333334,0.9090909,0.6666667,0.0
0.8044758,1.0,0.0,1.0,0.8333334,0.9090909,0.6666667,0.0
0.5978756,1.0,1.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.647768,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.84729004,1.0,0.0,1.0,0.16666667,1.0,1.0,0.0
0.9870987,1.0,0.0,1.0,0.8333334,0.18181819,0.0,0.0
0.38145638,1.0,1.0,1.0,0.6666667,0.0,0.0,0.0
0.309927,1.0,1.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.79294205,1.0,0.0,1.0,0.5,0.8181819,0.6666667,0.0
0.30067825,1.0,1.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.75543594,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.20043373,1.0,1.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.1019001,1.0,0.0,1.0,0.5,0.45454547,0.33333334,0.0
0.40629005,1.0,1.0,1.0,0.16666667,0.0,0.0,0.0
0.02825737,1.0,0.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.6491413,1.0,0.0,1.0,0.5,0.5454545,0.33333334,0.0
0.5735569,1.0,1.0,1.0,0.6666667,0.36363637,0.33333334,0.0
0.83307457,1.0,0.0,1.0,0.8333334,0.9090909,0.6666667,0.0
0.116399765,1.0,0.0,1.0,1.0,0.45454547,0.33333334,0.0
0.23074532,1.0,1.0,1.0,1.0,0.72727275,0.6666667,0.0
0.52988434,1.0,1.0,1.0,0.0,0.27272728,0.33333334,0.0
0.1654377,1.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.4886093,1.0,1.0,1.0,0.8333334,0.18181819,0.0,0.0
0.51618195,1.0,1.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.7004051,1.0,0.0,1.0,1.0,0.6363636,0.6666667,0.0
0.7032585,1.0,0.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.71113586,1.0,0.0,1.0,0.0,0.72727275,0.6666667,0.0
0.6377239,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.15151024,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.785408,1.0,0.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.55568886,1.0,1.0,1.0,0.8333334,0.36363637,0.33333334,1.0
0.8924446,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.48609924,1.0,1.0,1.0,0.5,0.18181819,0.0,0.0
0.11600113,1.0,0.0,1.0,1.0,0.45454547,0.33333334,1.0
0.29057312,1.0,1.0,1.0,0.16666667,0.8181819,0.6666667,0.0
0.046468735,1.0,0.0,1.0,0.6666667,0.36363637,0.33333334,0.0
0.41308403,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.8451214,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.35856438,1.0,1.0,1.0,0.16666667,1.0,1.0,0.0
0.24016571,1.0,1.0,1.0,1.0,0.72727275,0.6666667,0.0
0.061653137,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.12713242,1.0,0.0,1.0,0.0,0.5454545,0.33333334,1.0
0.83849907,1.0,0.0,1.0,0.33333334,1.0,1.0,0.0
0.95832443,1.0,0.0,1.0,0.8333334,0.18181819,0.0,1.0
0.62213707,1.0,1.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.8023052,1.0,0.0,1.0,0.5,0.9090909,0.6666667,0.0
0.6345272,1.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.53416634,1.0,1.0,1.0,0.5,0.27272728,0.33333334,0.0
0.18621826,1.0,1.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.3225422,1.0,1.0,1.0,0.5,0.9090909,0.6666667,0.0
0.55049324,1.0,1.0,1.0,0.16666667,0.36363637,0.33333334,0.0
0.22052765,1.0,1.0,1.0,0.8333334,0.72727275,0.6666667,0.0
0.16766357,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.8059025,1.0,0.0,1.0,1.0,0.9090909,0.6666667,0.0
0.40423393,1.0,1.0,1.0,0.0,0.0,0.0,0.0
0.22366714,1.0,1.0,1.0,0.16666667,0.72727275,0.6666667,0.0
0.5543175,1.0,1.0,1.0,0.6666667,0.36363637,0.33333334,0.0
0.8758335,1.0,0.0,1.0,0.16666667,1.0,1.0,0.0
0.83707047,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.017467499,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.23160172,1.0,1.0,1.0,0.0,0.72727275,0.6666667,0.0
0.9768772,1.0,0.0,1.0,0.8333334,0.18181819,0.0,0.0
0.17126083,1.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.682024,1.0,0.0,1.0,1.0,0.6363636,0.6666667,0.0
0.5616245,1.0,1.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.07033157,1.0,0.0,1.0,0.16666667,0.36363637,0.33333334,0.0
0.5541477,1.0,1.0,1.0,0.6666667,0.36363637,0.33333334,0.0
0.13209915,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.55055046,1.0,1.0,1.0,0.16666667,0.36363637,0.33333334,0.0
0.8452358,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.7347698,1.0,0.0,1.0,0.5,0.72727275,0.6666667,0.0
0.917963,1.0,0.0,1.0,0.6666667,0.0,0.0,0.0
0.2467308,1.0,1.0,1.0,0.6666667,0.72727275,0.6666667,0.0
0.8954716,1.0,0.0,1.0,0.16666667,0.0,0.0,0.0
0.5155544,1.0,1.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.11777115,1.0,0.0,1.0,0.0,0.45454547,0.33333334,0.0
0.36941147,1.0,1.0,1.0,0.33333334,1.0,1.0,0.0
0.9965725,1.0,0.0,1.0,0.8333334,0.18181819,0.0,0.0
0.4282112,1.0,1.0,1.0,0.5,0.09090909,0.0,0.0
0.90717506,1.0,0.0,1.0,0.5,0.0,0.0,0.0
0.22264099,1.0,1.0,1.0,0.0,0.72727275,0.6666667,0.0
0.988924,1.0,0.0,1.0,1.0,0.18181819,0.0,1.0
0.20368767,1.0,1.0,1.0,0.0,0.6363636,0.6666667,0.0
0.31129646,1.0,1.0,1.0,0.33333334,0.9090909,0.6666667,0.0
0.45801163,1.0,1.0,1.0,0.6666667,0.18181819,0.0,0.0
0.930809,1.0,0.0,1.0,1.0,0.09090909,0.0,0.0
0.5655632,1.0,1.0,1.0,0.8333334,0.36363637,0.33333334,0.0
0.8512287,1.0,0.0,1.0,0.6666667,1.0,1.0,0.0
0.24382019,1.0,1.0,1.0,0.16666667,0.72727275,0.6666667,0.0
0.48707008,1.0,1.0,1.0,0.6666667,0.18181819,0.0,0.0
0.91231346,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.23331451,1.0,1.0,1.0,0.16666667,0.72727275,0.6666667,0.0
0.3804283,1.0,1.0,1.0,0.5,0.0,0.0,0.0
0.9963455,1.0,0.0,1.0,0.8333334,0.18181819,0.0,0.0
0.93977165,1.0,0.0,1.0,0.8333334,0.09090909,0.0,1.0
0.03362465,1.0,0.0,1.0,0.33333334,0.27272728,0.33333334,0.0
0.19215584,1.0,1.0,1.0,1.0,0.6363636,0.6666667,0.0
0.15247917,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,0.0
0.31489372,1.0,1.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.9976597,1.0,0.0,1.0,1.0,0.18181819,0.0,0.0
0.9258995,1.0,0.0,1.0,0.33333334,0.09090909,0.0,0.0
0.13678169,1.0,0.0,1.0,0.0,0.5454545,0.33333334,1.0
0.31437874,1.0,1.0,1.0,0.6666667,0.9090909,0.6666667,1.0
0.57629585,1.0,1.0,1.0,1.0,0.36363637,0.33333334,0.0
0.12393761,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.052804947,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.46440506,1.0,1.0,1.0,0.16666667,0.18181819,0.0,0.0
0.66649437,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.51846504,1.0,1.0,1.0,1.0,0.27272728,0.33333334,0.0
0.9717407,1.0,0.0,1.0,0.16666667,0.18181819,0.0,0.0
0.6466274,1.0,0.0,1.0,0.16666667,0.5454545,0.33333334,0.0
0.89712906,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.32391167,1.0,1.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.15841675,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.4350624,1.0,1.0,1.0,0.16666667,0.09090909,0.0,0.0
0.37449265,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.790432,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,0.0
0.5221195,1.0,1.0,1.0,0.33333334,0.27272728,0.33333334,0.0
0.48278618,1.0,1.0,1.0,0.16666667,0.18181819,0.0,0.0
0.5621395,1.0,1.0,1.0,0.5,0.36363637,0.33333334,0.0
0.689558,1.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.9701996,1.0,0.0,1.0,0.0,0.18181819,0.0,0.0
0.54963684,1.0,1.0,1.0,0.16666667,0.36363637,0.33333334,0.0
0.33104897,1.0,1.0,1.0,0.33333334,0.9090909,0.6666667,0.0
0.34155273,1.0,1.0,1.0,0.5,1.0,1.0,0.0
0.33584595,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.55848503,1.0,1.0,1.0,0.0,0.36363637,0.33333334,0.0
0.67442894,1.0,0.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.661356,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,0.0
0.8186321,1.0,0.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.124565125,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.8011055,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,1.0
0.08414459,1.0,0.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.34846115,1.0,1.0,1.0,0.16666667,1.0,1.0,0.0
0.8133793,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.51852417,1.0,1.0,1.0,1.0,0.27272728,0.33333334,0.0
0.6539917,1.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.5367336,1.0,1.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.63869286,1.0,0.0,1.0,0.5,0.5454545,0.33333334,0.0
0.024089813,1.0,0.0,1.0,0.33333334,0.27272728,0.33333334,0.0
0.56881905,1.0,1.0,1.0,0.16666667,0.36363637,0.33333334,0.0
0.56510735,1.0,1.0,1.0,0.8333334,0.36363637,0.33333334,0.0
0.533823,1.0,1.0,1.0,0.5,0.27272728,0.33333334,0.0
0.13169861,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.91882133,1.0,0.0,1.0,0.6666667,0.0,0.0,0.0
0.009819031,1.0,0.0,1.0,1.0,0.27272728,0.33333334,0.0
0.22589493,1.0,1.0,1.0,0.33333334,0.72727275,0.6666667,0.0
0.32008743,1.0,1.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.33179092,1.0,1.0,1.0,0.5,0.9090909,0.6666667,0.0
0.4831295,1.0,1.0,1.0,0.16666667,0.18181819,0.0,0.0
0.09853172,1.0,0.0,1.0,0.0,0.45454547,0.33333334,0.0
0.5103035,1.0,1.0,1.0,0.0,0.27272728,0.33333334,0.0
0.7307739,1.0,0.0,1.0,0.0,0.72727275,0.6666667,1.0
0.5570011,1.0,1.0,1.0,1.0,0.36363637,0.33333334,0.0
0.56944656,1.0,1.0,1.0,0.16666667,0.36363637,0.33333334,0.0
0.51584244,1.0,1.0,1.0,0.6666667,0.27272728,0.33333334,1.0
0.96957016,1.0,0.0,1.0,1.0,0.18181819,0.0,0.0
0.926754,1.0,0.0,1.0,0.5,0.09090909,0.0,0.0
0.051662445,1.0,0.0,1.0,0.16666667,0.36363637,0.33333334,0.0
0.19952011,1.0,1.0,1.0,0.6666667,0.6363636,0.6666667,0.0
0.4765091,1.0,1.0,1.0,0.5,0.18181819,0.0,0.0
0.69560814,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.44516754,1.0,1.0,1.0,0.16666667,0.09090909,0.0,0.0
0.92972374,1.0,0.0,1.0,0.8333334,0.09090909,0.0,0.0
0.42227554,1.0,1.0,1.0,1.0,0.09090909,0.0,0.0
0.8983822,1.0,0.0,1.0,0.5,0.0,0.0,0.0
0.1187973,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.45264435,1.0,1.0,1.0,0.0,0.09090909,0.0,0.0
0.80293274,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.45293045,1.0,1.0,1.0,0.0,0.09090909,0.0,0.0
0.86253357,1.0,0.0,1.0,0.8333334,1.0,1.0,0.0
0.53188324,1.0,1.0,1.0,0.33333334,0.27272728,0.33333334,0.0
0.7040577,1.0,0.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.83450127,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.5667629,1.0,1.0,1.0,1.0,0.36363637,0.33333334,0.0
0.41171455,1.0,1.0,1.0,0.8333334,0.0,0.0,0.0
0.2670536,1.0,1.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.37300873,1.0,1.0,1.0,0.8333334,1.0,1.0,0.0
0.29742432,1.0,1.0,1.0,1.0,0.9090909,0.6666667,0.0
0.1511097,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.57509613,1.0,1.0,1.0,0.8333334,0.36363637,0.33333334,0.0
0.82188606,1.0,0.0,1.0,0.5,0.9090909,0.6666667,1.0
0.6064377,1.0,1.0,1.0,0.0,0.45454547,0.33333334,0.0
0.7850647,1.0,0.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.7057705,1.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.812809,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.7558918,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.36341858,1.0,1.0,1.0,0.8333334,1.0,1.0,0.0
0.83067703,1.0,0.0,1.0,0.5,0.9090909,0.6666667,0.0
0.12308121,1.0,0.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.783411,1.0,0.0,1.0,0.5,0.8181819,0.6666667,1.0
0.42079163,1.0,1.0,1.0,0.8333334,0.09090909,0.0,0.0
0.07432747,1.0,0.0,1.0,0.6666667,0.36363637,0.33333334,0.0
0.44745064,1.0,1.0,1.0,0.5,0.09090909,0.0,0.0
0.21213722,1.0,1.0,1.0,1.0,0.72727275,0.6666667,1.0
0.4630909,1.0,1.0,1.0,0.16666667,0.18181819,0.0,0.0
0.78460693,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.8921604,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.20682716,1.0,1.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.257864,1.0,1.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.419878,1.0,1.0,1.0,0.6666667,0.09090909,0.0,0.0
0.49957085,1.0,1.0,1.0,1.0,0.18181819,0.0,0.0
0.6147156,1.0,1.0,1.0,1.0,0.45454547,0.33333334,0.0
0.082035065,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.029001236,1.0,0.0,1.0,1.0,0.27272728,0.33333334,0.0
0.30119324,1.0,1.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.5744133,1.0,1.0,1.0,0.8333334,0.36363637,0.33333334,0.0
0.32334137,1.0,1.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.30844307,1.0,1.0,1.0,0.0,0.9090909,0.6666667,0.0
0.3385849,1.0,1.0,1.0,0.16666667,1.0,1.0,0.0
0.5108185,1.0,1.0,1.0,0.0,0.27272728,0.33333334,0.0
0.13358498,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,0.0
0.70502853,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.2504406,1.0,1.0,1.0,1.0,0.72727275,0.6666667,0.0
0.83621407,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.58862686,1.0,1.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.4384861,1.0,1.0,1.0,0.6666667,0.09090909,0.0,0.0
0.827137,1.0,0.0,1.0,0.0,0.9090909,0.6666667,0.0
0.8114395,1.0,0.0,1.0,0.5,0.9090909,0.6666667,0.0
0.4963169,1.0,1.0,1.0,0.6666667,0.18181819,0.0,0.0
0.036764145,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.6853905,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.08791542,1.0,0.0,1.0,0.0,0.45454547,0.33333334,0.0
0.52075005,1.0,1.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.06918907,1.0,0.0,1.0,0.0,0.36363637,0.33333334,0.0
0.7910023,1.0,0.0,1.0,0.33333334,0.8181819,0.6666667,0.0
0.14620018,1.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.5060787,1.0,1.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.3486328,1.0,1.0,1.0,0.16666667,1.0,1.0,0.0
0.32060242,1.0,1.0,1.0,0.33333334,0.9090909,0.6666667,0.0
0.022319794,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.083631516,1.0,0.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.06810379,1.0,0.0,1.0,1.0,0.36363637,0.33333334,0.0
