UNIX_TS,DWE,HPE,FGE,TVE,Weekday,FRE
0.61465836,1.0,0.0,0.0,0.0,1.0,1.0
0.03910446,0.0,0.0,1.0,0.0,1.0,1.0
0.29805374,0.0,0.0,0.0,0.0,1.0,1.0
0.47445297,0.0,0.0,1.0,0.0,0.33333334,1.0
0.21613121,0.0,0.0,0.0,0.0,0.33333334,1.0
0.3900776,0.0,0.0,0.0,0.0,0.5,1.0
0.330822,0.0,0.0,0.0,0.0,0.33333334,1.0
0.043498993,0.0,0.0,0.0,0.0,0.33333334,1.0
0.20488548,0.0,0.0,0.0,0.0,0.16666667,1.0
0.4132557,0.0,0.0,0.0,1.0,1.0,1.0
0.045497894,0.0,0.0,1.0,0.0,0.6666667,1.0
0.75720596,0.0,0.0,1.0,0.0,0.8333334,1.0
0.36998177,0.0,0.0,0.0,0.0,0.5,1.0
0.39567375,0.0,0.0,0.0,0.0,0.0,1.0
0.7244377,0.0,0.0,0.0,0.0,0.33333334,1.0
0.75943184,0.0,0.0,0.0,0.0,0.0,1.0
0.9144821,0.0,0.0,0.0,0.0,0.16666667,1.0
0.88165665,0.0,0.0,0.0,0.0,0.8333334,1.0
0.64149094,0.0,0.0,0.0,0.0,0.8333334,1.0
0.34469223,0.0,0.0,0.0,0.0,0.8333334,1.0
0.024774551,0.0,0.0,0.0,0.0,0.5,1.0
0.030197144,0.0,0.0,1.0,0.0,0.0,1.0
0.15750313,0.0,0.0,1.0,0.0,0.16666667,1.0
0.32476807,0.0,0.0,0.0,0.0,0.8333334,1.0
0.78403664,0.0,0.0,0.0,0.0,0.6666667,1.0
0.6633549,0.0,0.0,0.0,0.0,0.0,1.0
0.09447861,0.0,0.0,1.0,0.0,0.6666667,1.0
0.07381439,0.0,0.0,1.0,1.0,0.5,1.0
0.68898773,0.0,0.0,1.0,0.0,0.6666667,1.0
0.8136654,0.0,0.0,0.0,0.0,0.6666667,1.0
0.033794403,0.0,0.0,0.0,1.0,0.33333334,1.0
0.8864517,0.0,0.0,1.0,0.0,0.33333334,1.0
0.3706112,0.0,0.0,0.0,0.0,0.5,1.0
0.29331398,0.0,0.0,1.0,0.0,0.5,1.0
0.13660812,1.0,1.0,0.0,0.0,0.0,1.0
0.12684822,0.0,0.0,1.0,0.0,0.0,1.0
0.6056385,0.0,0.0,0.0,0.0,0.0,1.0
0.7965965,0.0,0.0,1.0,0.0,1.0,1.0
0.7931137,0.0,0.0,0.0,1.0,0.5,1.0
0.82753754,0.0,0.0,0.0,0.0,0.16666667,1.0
0.073013306,0.0,0.0,1.0,0.0,0.5,1.0
0.47216797,0.0,0.0,0.0,0.0,0.0,1.0
0.7300892,0.0,0.0,0.0,1.0,1.0,1.0
0.5713291,0.0,0.0,1.0,0.0,0.5,1.0
0.8684139,0.0,0.0,0.0,0.0,0.33333334,1.0
0.99474525,0.0,0.0,0.0,0.0,0.6666667,1.0
0.8889637,0.0,0.0,0.0,0.0,0.5,1.0
0.32528305,1.0,0.0,0.0,0.0,0.8333334,1.0
0.40400696,0.0,0.0,0.0,1.0,1.0,1.0
0.7706795,0.0,0.0,1.0,0.0,0.16666667,1.0
0.7759304,0.0,0.0,0.0,0.0,0.8333334,1.0
0.9164238,0.0,0.0,0.0,0.0,0.33333334,1.0
0.7914009,0.0,0.0,0.0,1.0,0.33333334,1.0
0.1625843,0.0,0.0,0.0,0.0,0.8333334,1.0
0.8220577,0.0,0.0,1.0,0.0,0.6666667,1.0
0.37135124,0.0,0.0,1.0,0.0,0.6666667,1.0
0.29011726,0.0,0.0,0.0,0.0,0.0,1.0
0.47519493,0.0,0.0,1.0,0.0,0.33333334,1.0
0.9985161,0.0,0.0,0.0,1.0,1.0,1.0
0.42912483,0.0,0.0,0.0,0.0,0.6666667,1.0
0.4476776,0.0,0.0,0.0,0.0,0.5,1.0
0.0013694763,0.0,0.0,1.0,0.0,0.0,1.0
0.39681435,0.0,0.0,0.0,1.0,0.16666667,1.0
0.82611084,0.0,0.0,0.0,0.0,1.0,1.0
0.26465797,0.0,0.0,1.0,0.0,0.5,1.0
0.6207657,0.0,0.0,1.0,0.0,0.6666667,1.0
0.8096695,0.0,0.0,1.0,1.0,0.16666667,1.0
0.20214653,0.0,0.0,0.0,0.0,1.0,1.0
0.7115364,0.0,0.0,0.0,0.0,0.0,1.0
0.9865818,0.0,0.0,0.0,0.0,0.8333334,1.0
0.93206406,0.0,0.0,1.0,0.0,0.0,1.0
0.34126663,0.0,0.0,1.0,0.0,0.5,1.0
0.06627655,0.0,0.0,0.0,0.0,0.8333334,1.0
0.8761177,1.0,0.0,0.0,0.0,0.16666667,1.0
0.3400116,0.0,0.0,1.0,0.0,0.33333334,1.0
0.8625889,0.0,0.0,0.0,1.0,0.8333334,1.0
0.53993034,0.0,0.0,1.0,0.0,0.16666667,1.0
0.5864582,0.0,0.0,0.0,0.0,0.0,1.0
0.4359188,0.0,1.0,0.0,0.0,0.33333334,1.0
0.8843975,0.0,0.0,0.0,0.0,0.0,1.0
0.44750786,0.0,0.0,1.0,0.0,0.5,1.0
0.84934616,1.0,0.0,0.0,1.0,0.33333334,1.0
0.9479351,0.0,0.0,0.0,0.0,0.6666667,1.0
0.089855194,0.0,0.0,0.0,0.0,0.16666667,1.0
0.98190117,0.0,0.0,0.0,0.0,0.16666667,1.0
0.9278412,0.0,0.0,1.0,0.0,0.6666667,1.0
0.739851,0.0,0.0,0.0,0.0,0.0,1.0
0.48672676,0.0,0.0,0.0,0.0,0.6666667,1.0
0.55939865,0.0,0.0,1.0,0.0,0.16666667,1.0
0.30695724,0.0,0.0,0.0,0.0,1.0,1.0
0.89541435,0.0,0.0,0.0,0.0,0.16666667,1.0
0.767025,0.0,0.0,0.0,0.0,0.8333334,1.0
0.07592392,0.0,0.0,0.0,0.0,0.8333334,1.0
0.6058121,0.0,0.0,0.0,0.0,0.0,1.0
0.44973373,0.0,0.0,1.0,0.0,0.8333334,1.0
0.21539116,0.0,0.0,0.0,0.0,0.33333334,1.0
0.3131237,0.0,0.0,1.0,0.0,0.5,1.0
0.3472042,0.0,0.0,0.0,0.0,0.0,1.0
0.84906006,1.0,0.0,1.0,1.0,0.33333334,1.0
0.9212742,0.0,0.0,1.0,0.0,1.0,1.0
0.19129944,0.0,0.0,0.0,0.0,0.8333334,1.0
0.6740875,0.0,0.0,0.0,0.0,0.16666667,1.0
0.107723236,0.0,0.0,0.0,0.0,0.0,1.0
0.035621643,0.0,0.0,0.0,0.0,0.6666667,1.0
0.53582,0.0,0.0,0.0,0.0,0.8333334,1.0
0.07649803,0.0,0.0,0.0,1.0,0.8333334,1.0
0.99446106,0.0,0.0,0.0,1.0,0.5,1.0
0.33327484,0.0,0.0,0.0,0.0,0.6666667,1.0
0.4553852,0.0,0.0,0.0,0.0,0.33333334,1.0
0.43140984,0.0,0.0,0.0,1.0,0.8333334,1.0
0.17588425,0.0,0.0,0.0,0.0,0.16666667,1.0
0.80264854,0.0,0.0,1.0,0.0,0.5,1.0
0.2166462,0.0,0.0,0.0,0.0,0.5,1.0
0.08574486,0.0,0.0,1.0,0.0,0.8333334,1.0
0.28520775,0.0,0.0,0.0,0.0,0.6666667,1.0
0.37791824,0.0,0.0,0.0,0.0,0.16666667,1.0
0.500885,0.0,0.0,0.0,0.0,0.0,1.0
0.13626671,0.0,0.0,0.0,0.0,0.0,1.0
0.5859432,0.0,0.0,0.0,0.0,1.0,1.0
0.6663799,0.0,0.0,0.0,0.0,0.33333334,1.0
0.48364258,0.0,0.0,0.0,0.0,0.33333334,1.0
0.46703148,0.0,0.0,0.0,1.0,0.5,1.0
0.8323345,0.0,0.0,0.0,0.0,0.6666667,1.0
0.5351372,0.0,0.0,0.0,0.0,0.6666667,1.0
0.3259678,0.0,0.0,0.0,1.0,0.8333334,1.0
0.14460182,0.0,0.0,1.0,0.0,1.0,1.0
0.029514313,0.0,0.0,0.0,0.0,1.0,1.0
0.038417816,0.0,0.0,1.0,0.0,1.0,1.0
0.97379494,1.0,0.0,0.0,1.0,0.33333334,1.0
0.58052063,0.0,0.0,1.0,0.0,0.33333334,1.0
0.61631584,0.0,0.0,0.0,1.0,0.0,1.0
0.5726986,0.0,0.0,0.0,0.0,0.6666667,1.0
0.5278301,0.0,1.0,0.0,0.0,1.0,1.0
0.5838299,0.0,0.0,0.0,0.0,0.8333334,1.0
0.98612595,1.0,0.0,1.0,0.0,0.6666667,1.0
0.2696247,0.0,0.0,0.0,0.0,1.0,1.0
0.71707344,0.0,0.0,0.0,0.0,0.6666667,1.0
0.34897423,0.0,0.0,0.0,0.0,0.16666667,1.0
0.24199295,0.0,0.0,1.0,0.0,0.0,1.0
0.36741447,0.0,0.0,1.0,0.0,0.16666667,1.0
0.546154,0.0,0.0,0.0,0.0,0.8333334,1.0
0.87503433,0.0,0.0,0.0,1.0,0.0,1.0
0.5532341,0.0,0.0,0.0,0.0,0.5,1.0
0.5958214,0.0,0.0,0.0,1.0,1.0,1.0
0.95404243,0.0,0.0,0.0,0.0,0.33333334,1.0
0.08408928,0.0,0.0,0.0,0.0,0.6666667,1.0
0.49551773,0.0,0.0,0.0,0.0,0.5,1.0
0.50042725,0.0,0.0,0.0,0.0,0.0,1.0
0.8663578,0.0,0.0,1.0,0.0,0.16666667,1.0
0.5555744,0.0,0.0,0.0,0.0,0.8333334,1.0
0.04852295,0.0,0.0,0.0,0.0,1.0,1.0
0.7604599,0.0,0.0,0.0,0.0,0.16666667,1.0
0.5266304,0.0,0.0,0.0,0.0,0.8333334,1.0
0.5280571,0.0,0.0,0.0,0.0,1.0,1.0
0.403265,0.0,0.0,0.0,0.0,1.0,1.0
0.68933105,0.0,0.0,0.0,0.0,0.8333334,1.0
0.1262207,0.0,0.0,0.0,0.0,0.0,1.0
0.82514,0.0,0.0,0.0,0.0,1.0,1.0
0.20134735,0.0,0.0,0.0,0.0,0.8333334,1.0
0.59405136,1.0,0.0,0.0,0.0,0.8333334,1.0
0.18285179,0.0,0.0,0.0,0.0,1.0,1.0
0.86424637,0.0,0.0,1.0,0.0,1.0,1.0
0.056116104,0.0,0.0,1.0,0.0,0.6666667,1.0
0.94947624,0.0,0.0,1.0,0.0,1.0,1.0
0.9216747,0.0,0.0,0.0,1.0,1.0,1.0
0.69418144,0.0,0.0,1.0,0.0,0.16666667,1.0
0.7782707,0.0,0.0,0.0,0.0,0.0,1.0
0.19552231,0.0,0.0,1.0,0.0,0.16666667,1.0
0.023691177,0.0,0.0,0.0,0.0,0.33333334,1.0
0.20516968,0.0,0.0,0.0,0.0,0.16666667,1.0
0.58600044,0.0,0.0,0.0,0.0,1.0,1.0
0.46777153,0.0,0.0,0.0,0.0,0.6666667,1.0
0.9287548,0.0,0.0,0.0,0.0,0.6666667,1.0
0.9670601,0.0,0.0,0.0,0.0,0.6666667,1.0
0.5890274,0.0,0.0,0.0,1.0,0.16666667,1.0
0.8614464,1.0,0.0,0.0,0.0,0.6666667,1.0
0.2693386,1.0,0.0,0.0,0.0,1.0,1.0
0.11959648,0.0,0.0,1.0,0.0,0.33333334,1.0
0.057373047,0.0,0.0,0.0,1.0,0.8333334,1.0
0.9482784,0.0,0.0,0.0,0.0,0.8333334,1.0
0.5761833,0.0,0.0,0.0,1.0,1.0,1.0
0.8093262,0.0,0.0,1.0,0.0,0.16666667,1.0
0.44693756,0.0,0.0,0.0,0.0,0.5,1.0
0.1336422,0.0,0.0,0.0,0.0,0.8333334,1.0
0.0151844025,0.0,0.0,0.0,0.0,0.5,1.0
0.5357628,0.0,0.0,1.0,0.0,0.8333334,1.0
0.9699135,0.0,0.0,0.0,1.0,1.0,1.0
0.83701515,0.0,0.0,0.0,0.0,0.0,1.0
0.69703484,0.0,0.0,0.0,0.0,0.5,1.0
0.44316864,0.0,0.0,0.0,0.0,0.0,1.0
0.1903286,0.0,0.0,1.0,1.0,0.6666667,1.0
0.80327606,0.0,0.0,1.0,0.0,0.6666667,1.0
0.7839813,0.0,0.0,1.0,0.0,0.6666667,1.0
0.5552311,0.0,0.0,0.0,0.0,0.8333334,1.0
0.20225906,0.0,0.0,1.0,1.0,1.0,1.0
0.4029808,0.0,0.0,0.0,0.0,1.0,1.0
0.014499664,1.0,0.0,0.0,0.0,0.33333334,1.0
0.64497185,1.0,0.0,0.0,0.0,0.0,1.0
0.99526024,1.0,0.0,1.0,0.0,0.6666667,1.0
0.06559372,0.0,0.0,0.0,1.0,0.6666667,1.0
0.12233734,0.0,0.0,0.0,0.0,0.6666667,1.0
0.34783363,1.0,0.0,0.0,1.0,0.0,1.0
0.36558723,0.0,0.0,0.0,1.0,1.0,1.0
0.21990013,0.0,0.0,0.0,0.0,0.8333334,1.0
0.76000214,0.0,0.0,0.0,0.0,0.0,1.0
0.061826706,0.0,0.0,1.0,0.0,0.33333334,1.0
0.09544945,0.0,0.0,0.0,0.0,0.8333334,1.0
0.5677891,0.0,0.0,0.0,0.0,0.0,1.0
0.18513489,0.0,0.0,0.0,0.0,0.16666667,1.0
0.37026787,0.0,0.0,1.0,0.0,0.5,1.0
0.90374947,0.0,0.0,0.0,0.0,0.0,1.0
0.90026665,0.0,0.0,0.0,0.0,0.8333334,1.0
0.0858593,0.0,0.0,1.0,0.0,0.8333334,1.0
0.573843,1.0,0.0,1.0,0.0,0.6666667,1.0
0.11257553,0.0,0.0,0.0,0.0,0.6666667,1.0
0.43974304,0.0,0.0,0.0,0.0,0.6666667,1.0
0.21687508,0.0,0.0,0.0,0.0,0.5,1.0
0.2776718,0.0,0.0,0.0,0.0,0.8333334,1.0
0.42923927,0.0,0.0,1.0,0.0,0.6666667,1.0
0.03967476,0.0,0.0,0.0,0.0,1.0,1.0
0.32710838,0.0,0.0,0.0,0.0,1.0,1.0
0.8088703,0.0,0.0,0.0,0.0,0.16666667,1.0
0.2201271,0.0,0.0,1.0,0.0,0.8333334,1.0
0.34052658,0.0,1.0,0.0,0.0,0.33333334,1.0
0.8508282,0.0,0.0,0.0,0.0,0.6666667,1.0
0.8695545,0.0,0.0,1.0,0.0,0.5,1.0
0.7807846,0.0,0.0,0.0,1.0,0.16666667,1.0
0.978878,0.0,0.0,0.0,0.0,1.0,1.0
0.705143,1.0,0.0,1.0,0.0,0.33333334,1.0
0.8858242,0.0,0.0,0.0,0.0,0.16666667,1.0
0.057029724,0.0,0.0,1.0,0.0,0.8333334,1.0
0.17668533,1.0,0.0,1.0,0.0,0.16666667,1.0
0.9158535,0.0,0.0,1.0,0.0,0.33333334,1.0
0.12074089,0.0,0.0,1.0,0.0,0.5,1.0
0.645771,0.0,0.0,0.0,0.0,0.16666667,1.0
0.12981606,0.0,0.0,1.0,0.0,0.33333334,1.0
0.8620758,0.0,0.0,1.0,0.0,0.8333334,1.0
0.62407875,1.0,0.0,0.0,0.0,1.0,1.0
0.18524742,0.0,0.0,1.0,0.0,0.16666667,1.0
0.61037827,0.0,0.0,1.0,0.0,0.5,1.0
0.35297012,0.0,0.0,1.0,0.0,0.6666667,1.0
0.17702866,0.0,0.0,1.0,0.0,0.33333334,1.0
0.7310028,0.0,0.0,0.0,0.0,0.0,1.0
0.2750454,0.0,0.0,0.0,0.0,0.5,1.0
0.65216446,0.0,0.0,1.0,0.0,1.0,1.0
0.46920204,0.0,0.0,0.0,0.0,0.8333334,1.0
0.20345879,0.0,0.0,1.0,0.0,0.0,1.0
0.6313858,0.0,0.0,0.0,1.0,0.6666667,1.0
0.9974861,0.0,0.0,0.0,0.0,1.0,1.0
0.8420944,0.0,0.0,0.0,0.0,0.6666667,1.0
0.2553501,0.0,0.0,0.0,0.0,0.5,1.0
0.3526268,0.0,0.0,0.0,0.0,0.6666667,1.0
0.8658428,0.0,0.0,0.0,0.0,0.0,1.0
0.36039162,0.0,0.0,0.0,0.0,0.5,1.0
0.9831009,0.0,0.0,0.0,0.0,0.33333334,1.0
0.102586746,0.0,0.0,0.0,0.0,0.5,1.0
0.91431046,0.0,0.0,0.0,0.0,0.16666667,1.0
0.6242504,0.0,1.0,0.0,0.0,1.0,1.0
0.38025856,0.0,0.0,0.0,0.0,0.5,1.0
0.85756683,0.0,0.0,1.0,1.0,0.16666667,1.0
0.96123695,0.0,0.0,1.0,0.0,0.0,1.0
0.63720703,0.0,0.0,0.0,0.0,0.33333334,1.0
0.15048218,1.0,0.0,0.0,0.0,0.5,1.0
0.9318371,0.0,0.0,1.0,0.0,0.0,1.0
0.8535118,0.0,0.0,1.0,0.0,0.8333334,1.0
0.41913414,1.0,0.0,0.0,1.0,0.5,1.0
0.18450546,0.0,0.0,0.0,0.0,0.0,1.0
0.8703537,0.0,0.0,0.0,0.0,0.6666667,1.0
0.7132492,0.0,0.0,1.0,0.0,0.16666667,1.0
0.8333607,0.0,0.0,1.0,0.0,0.8333334,1.0
0.14186287,0.0,0.0,0.0,0.0,0.6666667,1.0
0.276474,0.0,0.0,0.0,0.0,0.6666667,1.0
0.625906,0.0,1.0,0.0,1.0,0.0,1.0
0.6268196,0.0,0.0,1.0,0.0,0.16666667,1.0
0.26208687,0.0,0.0,1.0,0.0,0.16666667,1.0
0.34069633,0.0,0.0,0.0,0.0,0.33333334,1.0
0.7894039,0.0,0.0,0.0,0.0,0.16666667,1.0
0.48467064,0.0,0.0,0.0,0.0,0.33333334,1.0
0.30547333,0.0,0.0,0.0,1.0,0.6666667,1.0
0.054403305,0.0,0.0,0.0,0.0,0.5,1.0
0.7066841,0.0,0.0,0.0,0.0,0.5,1.0
0.8619633,0.0,0.0,0.0,0.0,0.8333334,1.0
0.3233986,0.0,0.0,0.0,0.0,0.6666667,1.0
0.70731163,0.0,0.0,0.0,0.0,0.6666667,1.0
0.19466591,0.0,0.0,0.0,0.0,0.16666667,1.0
0.48181725,0.0,0.0,1.0,0.0,0.0,1.0
0.27264786,0.0,0.0,0.0,0.0,0.33333334,1.0
0.09813309,0.0,0.0,0.0,0.0,0.0,1.0
0.46029472,0.0,0.0,1.0,0.0,0.8333334,1.0
0.5160694,0.0,0.0,1.0,0.0,0.6666667,1.0
0.72803307,0.0,0.0,0.0,0.0,0.8333334,1.0
0.38882256,1.0,0.0,0.0,0.0,0.33333334,1.0
0.7667389,0.0,0.0,1.0,0.0,0.8333334,1.0
0.5594559,0.0,0.0,1.0,0.0,0.16666667,1.0
0.77267647,0.0,0.0,1.0,0.0,0.33333334,1.0
0.3700981,0.0,0.0,1.0,0.0,0.5,1.0
0.61859894,0.0,0.0,1.0,0.0,0.33333334,1.0
0.43711662,0.0,0.0,0.0,0.0,0.5,1.0
0.7979088,0.0,0.0,0.0,0.0,0.0,1.0
0.14642906,1.0,0.0,0.0,0.0,0.0,1.0
0.33847046,0.0,0.0,0.0,0.0,0.16666667,1.0
0.38031578,0.0,1.0,0.0,0.0,0.5,1.0
0.5758972,0.0,0.0,0.0,0.0,1.0,1.0
0.46497536,0.0,0.0,1.0,0.0,0.33333334,1.0
0.29417038,0.0,0.0,0.0,0.0,0.5,1.0
0.06547928,0.0,0.0,0.0,0.0,0.6666667,1.0
0.4247284,0.0,0.0,0.0,0.0,0.16666667,1.0
0.11063385,0.0,0.0,0.0,0.0,0.33333334,1.0
0.8792572,0.0,0.0,1.0,0.0,0.5,1.0
0.058914185,0.0,0.0,0.0,0.0,0.0,1.0
0.22178459,0.0,0.0,1.0,0.0,1.0,1.0
0.818861,0.0,0.0,1.0,0.0,0.16666667,1.0
0.45087433,0.0,0.0,1.0,0.0,1.0,1.0
0.8455219,0.0,0.0,0.0,0.0,0.0,1.0
0.40589142,0.0,0.0,0.0,0.0,0.16666667,1.0
0.026088715,0.0,0.0,0.0,0.0,0.6666667,1.0
0.4828434,0.0,1.0,1.0,0.0,0.16666667,1.0
0.19050026,0.0,0.0,0.0,0.0,0.8333334,1.0
0.30815697,0.0,0.0,0.0,1.0,1.0,1.0
0.878973,0.0,0.0,0.0,0.0,0.5,1.0
0.22030067,0.0,0.0,0.0,0.0,0.8333334,1.0
0.612833,0.0,0.0,1.0,0.0,0.8333334,1.0
0.005537033,0.0,0.0,0.0,0.0,0.5,1.0
0.20026207,0.0,0.0,0.0,0.0,0.8333334,1.0
0.17874146,0.0,0.0,0.0,0.0,0.5,1.0
0.14129066,0.0,0.0,0.0,0.0,0.6666667,1.0
0.22446823,1.0,0.0,0.0,1.0,0.16666667,1.0
0.37786102,0.0,0.0,1.0,0.0,0.16666667,1.0
0.15002632,0.0,0.0,0.0,0.0,0.5,1.0
0.21544647,0.0,0.0,1.0,0.0,0.33333334,1.0
0.92687035,0.0,0.0,0.0,0.0,0.5,1.0
0.12787437,0.0,0.0,1.0,0.0,0.16666667,1.0
0.7424202,0.0,0.0,1.0,1.0,0.16666667,1.0
0.49220657,0.0,0.0,0.0,0.0,0.16666667,1.0
0.46548843,0.0,0.0,1.0,0.0,0.33333334,1.0
0.899353,0.0,0.0,0.0,0.0,0.6666667,1.0
0.79151535,0.0,0.0,0.0,0.0,0.33333334,1.0
0.1728611,0.0,0.0,0.0,0.0,1.0,1.0
0.32813835,0.0,0.0,1.0,0.0,0.0,1.0
0.2933731,0.0,0.0,1.0,0.0,0.5,1.0
0.84985924,0.0,0.0,0.0,0.0,0.5,1.0
0.13643837,0.0,1.0,1.0,0.0,0.0,1.0
0.4682293,0.0,0.0,0.0,0.0,0.6666667,1.0
0.8136101,0.0,0.0,0.0,0.0,0.6666667,1.0
0.09093857,0.0,0.0,0.0,0.0,0.33333334,1.0
0.13655281,0.0,0.0,0.0,0.0,0.0,1.0
0.1760006,0.0,0.0,0.0,0.0,0.16666667,1.0
0.7146759,0.0,0.0,0.0,0.0,0.33333334,1.0
0.021749496,0.0,0.0,1.0,1.0,0.0,1.0
0.4914074,0.0,0.0,0.0,0.0,0.0,1.0
0.40229416,0.0,0.0,0.0,0.0,0.8333334,1.0
0.59085464,0.0,0.0,0.0,0.0,0.5,1.0
0.76919365,0.0,0.0,0.0,0.0,0.0,1.0
0.29439926,0.0,0.0,0.0,1.0,0.5,1.0
0.45150375,0.0,0.0,1.0,0.0,1.0,1.0
0.83787155,0.0,0.0,0.0,0.0,0.16666667,1.0
0.54678154,0.0,0.0,0.0,0.0,1.0,1.0
0.094991684,0.0,0.0,0.0,0.0,0.8333334,1.0
0.16566658,0.0,0.0,0.0,0.0,0.0,1.0
0.23405838,0.0,0.0,0.0,1.0,0.16666667,1.0
0.8657856,0.0,0.0,1.0,1.0,0.0,1.0
0.43255043,0.0,0.0,0.0,0.0,1.0,1.0
0.2905159,0.0,0.0,1.0,0.0,0.16666667,1.0
0.8790302,0.0,0.0,1.0,0.0,0.5,1.0
0.14505959,0.0,0.0,0.0,0.0,1.0,1.0
0.8374138,0.0,0.0,1.0,0.0,0.16666667,1.0
0.74887085,0.0,0.0,0.0,1.0,1.0,1.0
0.7215824,0.0,0.0,0.0,0.0,0.0,1.0
0.3658142,0.0,0.0,0.0,0.0,0.0,1.0
0.8382149,1.0,0.0,0.0,0.0,0.16666667,1.0
0.45932388,0.0,0.0,1.0,0.0,0.8333334,1.0
0.9172802,0.0,0.0,1.0,0.0,0.5,1.0
0.13444138,0.0,0.0,1.0,0.0,1.0,1.0
0.121881485,0.0,0.0,1.0,0.0,0.5,1.0
0.39652824,0.0,0.0,0.0,0.0,0.16666667,1.0
0.13689423,0.0,0.0,0.0,0.0,0.0,1.0
0.96894455,0.0,0.0,0.0,0.0,1.0,1.0
0.828907,0.0,0.0,0.0,0.0,0.33333334,1.0
0.23890877,0.0,0.0,0.0,0.0,0.8333334,1.0
0.8995819,1.0,0.0,0.0,0.0,0.6666667,1.0
0.1471138,0.0,0.0,1.0,0.0,0.16666667,1.0
0.13552475,0.0,0.0,0.0,0.0,1.0,1.0
0.98703957,0.0,0.0,1.0,0.0,0.8333334,1.0
0.8359871,0.0,0.0,1.0,0.0,0.0,1.0
0.71741676,0.0,0.0,0.0,0.0,0.6666667,1.0
0.6611862,0.0,0.0,1.0,0.0,0.8333334,1.0
0.8463764,0.0,0.0,1.0,0.0,0.0,1.0
0.7301464,0.0,0.0,0.0,0.0,1.0,1.0
0.07318497,0.0,0.0,0.0,0.0,0.5,1.0
0.8655567,0.0,0.0,0.0,1.0,0.0,1.0
0.989666,0.0,1.0,1.0,0.0,0.0,1.0
0.43768692,0.0,0.0,0.0,0.0,0.5,1.0
0.3220291,0.0,0.0,0.0,0.0,0.5,1.0
0.5706463,0.0,0.0,0.0,0.0,0.33333334,1.0
0.7742176,0.0,0.0,0.0,0.0,0.6666667,1.0
0.82325745,0.0,0.0,0.0,0.0,0.6666667,1.0
0.14363098,0.0,0.0,0.0,0.0,0.8333334,1.0
0.622879,0.0,0.0,0.0,1.0,0.8333334,1.0
0.24336243,0.0,0.0,1.0,0.0,0.16666667,1.0
0.62088203,0.0,0.0,0.0,0.0,0.6666667,1.0
0.9090023,0.0,0.0,0.0,0.0,0.6666667,1.0
0.08403206,0.0,0.0,1.0,0.0,0.6666667,1.0
0.023748398,0.0,0.0,1.0,0.0,0.33333334,1.0
0.6579323,0.0,0.0,1.0,0.0,0.5,1.0
0.3623333,0.0,0.0,0.0,0.0,0.6666667,1.0
0.2862358,0.0,0.0,1.0,1.0,0.6666667,1.0
0.32990837,0.0,0.0,0.0,0.0,0.16666667,1.0
0.484272,0.0,0.0,1.0,0.0,0.33333334,1.0
0.21099472,0.0,0.0,0.0,0.0,1.0,1.0
0.04058838,0.0,0.0,1.0,0.0,0.0,1.0
0.7140484,0.0,0.0,1.0,0.0,0.33333334,1.0
0.8724079,0.0,0.0,0.0,0.0,0.8333334,1.0
0.20145988,0.0,0.0,0.0,0.0,1.0,1.0
0.25712013,0.0,0.0,1.0,0.0,0.6666667,1.0
0.4302101,0.0,0.0,1.0,0.0,0.8333334,1.0
0.14437294,0.0,0.0,1.0,0.0,1.0,1.0
0.8849106,0.0,0.0,0.0,1.0,0.0,1.0
0.68242073,0.0,0.0,0.0,0.0,0.0,1.0
0.4484768,0.0,0.0,0.0,0.0,0.6666667,1.0
0.16521072,1.0,0.0,0.0,0.0,0.0,1.0
0.82782364,0.0,0.0,1.0,0.0,0.16666667,1.0
0.085401535,0.0,0.0,0.0,0.0,0.8333334,1.0
0.39024925,0.0,0.0,0.0,0.0,0.5,1.0
0.8752632,0.0,0.0,1.0,1.0,0.0,1.0
0.35679436,0.0,0.0,1.0,0.0,0.0,1.0
0.9823017,0.0,0.0,0.0,0.0,0.16666667,1.0
0.38990593,0.0,0.0,0.0,0.0,0.5,1.0
0.23360252,0.0,0.0,0.0,0.0,0.16666667,1.0
0.75229645,0.0,0.0,0.0,0.0,0.33333334,1.0
0.16492462,0.0,0.0,1.0,0.0,0.0,1.0
0.7999077,0.0,0.0,0.0,1.0,0.16666667,1.0
0.875206,0.0,0.0,0.0,0.0,0.0,1.0
0.0870018,0.0,0.0,1.0,0.0,1.0,1.0
0.6121483,0.0,0.0,0.0,0.0,0.6666667,1.0
0.46800232,0.0,0.0,0.0,0.0,0.6666667,1.0
0.29725266,0.0,0.0,1.0,0.0,0.8333334,1.0
0.88285446,0.0,0.0,1.0,0.0,1.0,1.0
0.08032036,0.0,0.0,1.0,0.0,0.16666667,1.0
0.18952942,0.0,0.0,0.0,0.0,0.6666667,1.0
0.7698231,0.0,0.0,0.0,1.0,0.0,1.0
0.96260643,0.0,0.0,1.0,1.0,0.16666667,1.0
0.46326447,0.0,0.0,0.0,0.0,0.16666667,1.0
0.03014183,0.0,0.0,1.0,0.0,0.0,1.0
0.103443146,0.0,0.0,1.0,0.0,0.6666667,1.0
0.624876,0.0,0.0,0.0,0.0,0.0,1.0
0.43614578,0.0,0.0,0.0,0.0,0.33333334,1.0
0.631443,0.0,0.0,0.0,1.0,0.6666667,1.0
0.98355865,0.0,0.0,0.0,1.0,0.33333334,1.0
0.56282425,0.0,0.0,1.0,0.0,0.5,1.0
