UNIX_TS,CWE,DWE,FRE,HPE,WOE,EBE
1365933400.0,0.0,0.0,1.0,0.0,1.0,1.0
1362765400.0,1.0,0.0,1.0,0.0,0.0,1.0
1378209500.0,0.0,0.0,1.0,0.0,1.0,0.0
1392667100.0,0.0,0.0,1.0,0.0,0.0,0.0
1388109400.0,0.0,0.0,1.0,0.0,1.0,0.0
1364479100.0,0.0,0.0,1.0,0.0,0.0,1.0
1358535400.0,0.0,0.0,1.0,0.0,1.0,1.0
1361566700.0,0.0,0.0,1.0,0.0,1.0,1.0
1339880300.0,0.0,0.0,1.0,0.0,1.0,0.0
1368460700.0,0.0,0.0,1.0,0.0,0.0,1.0
1357574300.0,0.0,0.0,1.0,0.0,1.0,1.0
1390492700.0,0.0,0.0,1.0,0.0,1.0,0.0
1364677100.0,1.0,0.0,1.0,0.0,0.0,1.0
1369533400.0,0.0,0.0,1.0,0.0,0.0,1.0
1391331500.0,0.0,0.0,1.0,0.0,0.0,0.0
1354341500.0,0.0,0.0,1.0,0.0,1.0,1.0
1378083500.0,0.0,0.0,1.0,0.0,0.0,0.0
1396256300.0,0.0,0.0,1.0,0.0,0.0,0.0
1392980200.0,0.0,0.0,1.0,0.0,1.0,0.0
1334991500.0,0.0,0.0,1.0,0.0,1.0,0.0
1386856700.0,0.0,0.0,1.0,0.0,0.0,0.0
1356134300.0,0.0,0.0,1.0,0.0,1.0,1.0
1348358300.0,0.0,0.0,1.0,0.0,1.0,1.0
1372827500.0,0.0,1.0,1.0,0.0,1.0,1.0
1374235100.0,0.0,0.0,1.0,0.0,1.0,0.0
1385258200.0,1.0,0.0,1.0,0.0,0.0,0.0
1383555500.0,0.0,0.0,1.0,0.0,0.0,0.0
1335585500.0,0.0,0.0,1.0,0.0,0.0,0.0
1373230700.0,0.0,0.0,1.0,0.0,1.0,0.0
1349337500.0,0.0,0.0,1.0,0.0,1.0,1.0
1383159400.0,0.0,0.0,1.0,0.0,0.0,0.0
1378497500.0,0.0,0.0,1.0,0.0,0.0,0.0
1384819100.0,1.0,0.0,1.0,0.0,0.0,0.0
1339729000.0,0.0,0.0,1.0,0.0,0.0,0.0
1339365500.0,0.0,0.0,1.0,0.0,1.0,0.0
1387915100.0,0.0,0.0,1.0,0.0,1.0,0.0
1352822300.0,0.0,0.0,1.0,0.0,1.0,1.0
1367740700.0,0.0,0.0,1.0,0.0,0.0,1.0
1335049100.0,1.0,0.0,1.0,0.0,1.0,0.0
1371549400.0,0.0,0.0,1.0,0.0,0.0,1.0
1348585100.0,0.0,0.0,1.0,0.0,1.0,1.0
1373353100.0,0.0,0.0,1.0,0.0,1.0,0.0
1338541000.0,0.0,0.0,1.0,0.0,1.0,0.0
1360681100.0,0.0,0.0,1.0,0.0,0.0,1.0
1370314600.0,0.0,0.0,1.0,0.0,1.0,1.0
1358053100.0,0.0,0.0,1.0,0.0,1.0,1.0
1356778600.0,0.0,0.0,1.0,0.0,1.0,1.0
1376175500.0,0.0,0.0,1.0,0.0,0.0,0.0
1388966300.0,0.0,0.0,1.0,0.0,0.0,0.0
1341507500.0,0.0,0.0,1.0,0.0,1.0,0.0
1392994700.0,0.0,0.0,1.0,0.0,0.0,0.0
1377557900.0,0.0,0.0,1.0,0.0,1.0,0.0
1382795900.0,0.0,0.0,1.0,0.0,0.0,0.0
1336748300.0,0.0,0.0,1.0,0.0,1.0,0.0
1334872700.0,0.0,0.0,1.0,0.0,1.0,0.0
1381262300.0,0.0,0.0,1.0,0.0,0.0,0.0
1372996700.0,0.0,0.0,1.0,0.0,1.0,0.0
1334851100.0,0.0,0.0,1.0,0.0,1.0,0.0
1369018600.0,0.0,0.0,1.0,0.0,0.0,1.0
1370689000.0,0.0,0.0,1.0,0.0,1.0,1.0
1394096300.0,0.0,0.0,1.0,0.0,1.0,0.0
1360594700.0,0.0,0.0,1.0,0.0,1.0,1.0
1358038700.0,0.0,0.0,1.0,0.0,1.0,1.0
1365436700.0,0.0,0.0,1.0,0.0,0.0,1.0
1352213900.0,0.0,0.0,1.0,0.0,0.0,1.0
1334955500.0,0.0,0.0,1.0,0.0,0.0,0.0
1378720600.0,0.0,0.0,1.0,0.0,0.0,0.0
1346777900.0,0.0,0.0,1.0,0.0,1.0,1.0
1360619900.0,1.0,0.0,1.0,0.0,0.0,1.0
1335995900.0,0.0,0.0,1.0,1.0,1.0,0.0
1359529100.0,0.0,0.0,1.0,0.0,0.0,1.0
1342951000.0,0.0,0.0,1.0,0.0,0.0,0.0
1351943800.0,0.0,0.0,1.0,0.0,1.0,1.0
1366891100.0,0.0,0.0,1.0,0.0,0.0,1.0
1385956700.0,0.0,0.0,1.0,0.0,0.0,0.0
1347523100.0,0.0,0.0,1.0,0.0,1.0,1.0
1336568300.0,0.0,0.0,1.0,0.0,1.0,0.0
1376348300.0,0.0,0.0,1.0,0.0,0.0,0.0
1349513900.0,0.0,0.0,1.0,0.0,0.0,1.0
1338220700.0,0.0,0.0,1.0,0.0,1.0,0.0
1360223900.0,0.0,0.0,1.0,0.0,1.0,1.0
1379138300.0,0.0,0.0,1.0,0.0,1.0,0.0
1394395100.0,1.0,0.0,1.0,0.0,1.0,0.0
1379573900.0,0.0,0.0,1.0,0.0,0.0,0.0
1361109500.0,0.0,0.0,1.0,0.0,1.0,1.0
1381978600.0,0.0,0.0,1.0,0.0,0.0,0.0
1372373900.0,0.0,0.0,1.0,0.0,0.0,1.0
1335207400.0,0.0,1.0,1.0,0.0,1.0,0.0
1367182700.0,1.0,0.0,1.0,0.0,0.0,1.0
1359046700.0,0.0,0.0,1.0,0.0,0.0,1.0
1352048300.0,0.0,0.0,1.0,0.0,1.0,1.0
1379267800.0,1.0,0.0,1.0,0.0,1.0,0.0
1364795900.0,0.0,0.0,1.0,0.0,0.0,1.0
1387148300.0,0.0,1.0,1.0,0.0,0.0,0.0
1393336700.0,0.0,0.0,1.0,0.0,0.0,0.0
1369025900.0,0.0,0.0,1.0,0.0,1.0,1.0
1374699500.0,0.0,0.0,1.0,0.0,1.0,0.0
1341143900.0,0.0,0.0,1.0,0.0,1.0,0.0
1388411900.0,0.0,0.0,1.0,0.0,0.0,0.0
1387119500.0,0.0,0.0,1.0,0.0,0.0,0.0
1379627900.0,0.0,0.0,1.0,0.0,0.0,0.0
1393894700.0,0.0,0.0,1.0,1.0,0.0,0.0
1338429400.0,0.0,0.0,1.0,0.0,0.0,0.0
1382399900.0,0.0,0.0,1.0,0.0,0.0,0.0
1373756300.0,0.0,0.0,1.0,0.0,1.0,0.0
1367150300.0,0.0,0.0,1.0,0.0,0.0,1.0
1334469500.0,0.0,0.0,1.0,0.0,1.0,0.0
1344182300.0,0.0,0.0,1.0,0.0,1.0,0.0
1340841500.0,0.0,0.0,1.0,0.0,0.0,0.0
1359766700.0,0.0,0.0,1.0,0.0,1.0,1.0
1390759000.0,1.0,0.0,1.0,0.0,1.0,0.0
1347281900.0,0.0,0.0,1.0,0.0,1.0,1.0
1376261900.0,0.0,0.0,1.0,0.0,0.0,0.0
1382540300.0,0.0,0.0,1.0,0.0,0.0,0.0
1340456300.0,0.0,0.0,1.0,0.0,1.0,0.0
1343901400.0,0.0,0.0,1.0,0.0,1.0,0.0
1388077000.0,0.0,0.0,1.0,0.0,0.0,0.0
1392447500.0,0.0,0.0,1.0,0.0,0.0,0.0
1352725100.0,0.0,0.0,1.0,0.0,1.0,1.0
1368107900.0,0.0,0.0,1.0,0.0,0.0,1.0
1352325500.0,0.0,0.0,1.0,0.0,1.0,1.0
1383033500.0,0.0,0.0,1.0,0.0,0.0,0.0
1394243800.0,0.0,0.0,1.0,0.0,0.0,0.0
1358225900.0,0.0,0.0,1.0,0.0,0.0,1.0
1351004300.0,0.0,0.0,1.0,0.0,0.0,1.0
1365551900.0,0.0,0.0,1.0,0.0,0.0,1.0
1380146300.0,0.0,0.0,1.0,0.0,1.0,0.0
1370872700.0,0.0,0.0,1.0,0.0,0.0,1.0
1342083500.0,0.0,0.0,1.0,0.0,1.0,0.0
1391734700.0,0.0,0.0,1.0,0.0,1.0,0.0
1358193500.0,0.0,0.0,1.0,0.0,0.0,1.0
1386241000.0,0.0,0.0,1.0,0.0,1.0,0.0
1385769500.0,0.0,0.0,1.0,0.0,0.0,0.0
1337288300.0,0.0,0.0,1.0,0.0,0.0,0.0
1370393900.0,0.0,0.0,1.0,0.0,1.0,1.0
1382554600.0,0.0,0.0,1.0,0.0,0.0,0.0
1374220700.0,0.0,0.0,1.0,0.0,1.0,0.0
1390337900.0,0.0,0.0,1.0,0.0,1.0,0.0
1351796200.0,0.0,0.0,1.0,0.0,1.0,1.0
1396054700.0,0.0,0.0,1.0,0.0,0.0,0.0
1373615900.0,0.0,0.0,1.0,0.0,1.0,0.0
1348894700.0,0.0,0.0,1.0,0.0,1.0,1.0
1366815500.0,0.0,0.0,1.0,0.0,0.0,1.0
1368410200.0,0.0,0.0,1.0,0.0,0.0,1.0
1368871000.0,0.0,0.0,1.0,0.0,1.0,1.0
1373914600.0,0.0,0.0,1.0,0.0,1.0,0.0
1351526300.0,0.0,0.0,1.0,0.0,1.0,1.0
1354244200.0,0.0,0.0,1.0,0.0,1.0,1.0
1390114700.0,0.0,0.0,1.0,0.0,1.0,0.0
1370217500.0,0.0,0.0,1.0,0.0,1.0,1.0
1384768600.0,0.0,0.0,1.0,0.0,0.0,0.0
1364367500.0,0.0,0.0,1.0,0.0,0.0,1.0
1383537500.0,0.0,0.0,1.0,0.0,1.0,0.0
1370613500.0,0.0,0.0,1.0,0.0,0.0,1.0
1390931800.0,0.0,0.0,1.0,0.0,1.0,0.0
1333756700.0,0.0,0.0,1.0,0.0,1.0,0.0
1368827900.0,1.0,0.0,1.0,0.0,0.0,1.0
1396130300.0,1.0,0.0,1.0,0.0,0.0,0.0
1336150700.0,0.0,0.0,1.0,0.0,0.0,0.0
1371848300.0,0.0,0.0,1.0,0.0,0.0,1.0
1334811500.0,0.0,0.0,1.0,0.0,1.0,0.0
1377089900.0,0.0,0.0,1.0,0.0,0.0,0.0
1361354200.0,0.0,0.0,1.0,0.0,1.0,1.0
1362585500.0,0.0,0.0,1.0,0.0,0.0,1.0
1370199400.0,0.0,0.0,1.0,0.0,0.0,1.0
1365753500.0,0.0,0.0,1.0,0.0,0.0,1.0
1342411100.0,0.0,0.0,1.0,0.0,1.0,0.0
1354845400.0,0.0,0.0,1.0,0.0,0.0,1.0
1337792300.0,1.0,0.0,1.0,0.0,0.0,0.0
1356152300.0,0.0,0.0,1.0,0.0,1.0,1.0
1371466600.0,0.0,0.0,1.0,0.0,1.0,1.0
1363805800.0,0.0,0.0,1.0,0.0,1.0,1.0
1350557800.0,0.0,0.0,1.0,0.0,1.0,1.0
1343080700.0,0.0,0.0,1.0,0.0,1.0,0.0
1364374700.0,0.0,0.0,1.0,0.0,0.0,1.0
1387249000.0,0.0,0.0,1.0,0.0,0.0,0.0
1344545900.0,0.0,0.0,1.0,0.0,1.0,0.0
1340207900.0,0.0,0.0,1.0,0.0,1.0,0.0
1381582700.0,0.0,0.0,1.0,0.0,1.0,0.0
1344207500.0,0.0,0.0,1.0,1.0,1.0,0.0
1363528700.0,0.0,0.0,1.0,0.0,0.0,1.0
1357405000.0,0.0,0.0,1.0,0.0,0.0,1.0
1395424600.0,0.0,0.0,1.0,0.0,0.0,0.0
1382975900.0,0.0,1.0,1.0,0.0,0.0,0.0
1388674700.0,0.0,0.0,1.0,0.0,1.0,0.0
1386914300.0,0.0,0.0,1.0,0.0,1.0,0.0
1363521500.0,0.0,0.0,1.0,0.0,1.0,1.0
1365260300.0,0.0,0.0,1.0,0.0,0.0,1.0
1362661100.0,0.0,0.0,1.0,0.0,1.0,1.0
1360832300.0,0.0,0.0,1.0,0.0,1.0,1.0
1346759800.0,0.0,0.0,1.0,0.0,1.0,1.0
1394870300.0,0.0,0.0,1.0,0.0,1.0,0.0
1352602600.0,0.0,0.0,1.0,0.0,1.0,1.0
1354593500.0,0.0,0.0,1.0,0.0,1.0,1.0
1383191900.0,0.0,0.0,1.0,0.0,0.0,0.0
1371164300.0,0.0,0.0,1.0,0.0,1.0,1.0
1388159900.0,0.0,0.0,1.0,0.0,0.0,0.0
1378853900.0,0.0,0.0,1.0,0.0,0.0,0.0
1393120600.0,0.0,1.0,1.0,0.0,0.0,0.0
1344639500.0,0.0,0.0,1.0,0.0,1.0,1.0
1354939100.0,0.0,1.0,1.0,0.0,1.0,1.0
1348019800.0,0.0,0.0,1.0,0.0,1.0,1.0
1363431400.0,0.0,0.0,1.0,0.0,0.0,1.0
1372852700.0,0.0,0.0,1.0,0.0,1.0,1.0
1387461500.0,0.0,0.0,1.0,0.0,1.0,0.0
1382954200.0,0.0,0.0,1.0,0.0,0.0,0.0
1388840300.0,0.0,0.0,1.0,0.0,0.0,0.0
1345885000.0,0.0,0.0,1.0,0.0,1.0,1.0
1382824700.0,0.0,0.0,1.0,0.0,0.0,0.0
1374533900.0,0.0,0.0,1.0,0.0,1.0,0.0
1395233900.0,0.0,0.0,1.0,0.0,1.0,0.0
1364108300.0,0.0,0.0,1.0,0.0,0.0,1.0
1363507100.0,0.0,0.0,1.0,0.0,0.0,1.0
1341604700.0,0.0,0.0,1.0,0.0,1.0,0.0
1395464300.0,0.0,0.0,1.0,0.0,0.0,0.0
1375027100.0,0.0,0.0,1.0,0.0,0.0,0.0
1361775500.0,0.0,0.0,1.0,0.0,1.0,1.0
1340539100.0,0.0,0.0,1.0,0.0,0.0,0.0
1358542700.0,0.0,0.0,1.0,0.0,0.0,1.0
1379372300.0,0.0,0.0,1.0,0.0,1.0,0.0
1362689900.0,0.0,0.0,1.0,0.0,0.0,1.0
1359061100.0,0.0,0.0,1.0,0.0,0.0,1.0
1384653400.0,0.0,0.0,1.0,0.0,0.0,0.0
1373029100.0,0.0,0.0,1.0,0.0,1.0,0.0
1360994300.0,0.0,0.0,1.0,0.0,1.0,1.0
1352087900.0,0.0,0.0,1.0,0.0,1.0,1.0
1377709000.0,0.0,0.0,1.0,0.0,0.0,0.0
1349618300.0,0.0,0.0,1.0,0.0,0.0,1.0
1356890200.0,0.0,0.0,1.0,0.0,0.0,1.0
1357765100.0,0.0,0.0,1.0,0.0,0.0,1.0
1354913900.0,0.0,0.0,1.0,0.0,1.0,1.0
1395316700.0,0.0,0.0,1.0,0.0,1.0,0.0
1382381800.0,0.0,0.0,1.0,0.0,1.0,0.0
1348127900.0,0.0,0.0,1.0,0.0,1.0,1.0
1346374700.0,0.0,0.0,1.0,0.0,1.0,1.0
1377799000.0,0.0,0.0,1.0,0.0,1.0,0.0
1362805100.0,0.0,0.0,1.0,0.0,1.0,1.0
1392544600.0,0.0,0.0,1.0,0.0,1.0,0.0
1358211500.0,0.0,0.0,1.0,0.0,0.0,1.0
1347962200.0,0.0,0.0,1.0,0.0,0.0,1.0
1393757800.0,0.0,0.0,1.0,0.0,0.0,0.0
1345687000.0,0.0,0.0,1.0,0.0,1.0,1.0
1351137500.0,0.0,0.0,1.0,0.0,1.0,1.0
1388635100.0,0.0,0.0,1.0,0.0,0.0,0.0
1333429100.0,0.0,0.0,1.0,0.0,1.0,0.0
1333335400.0,0.0,1.0,1.0,0.0,0.0,0.0
1336143500.0,0.0,0.0,1.0,0.0,0.0,0.0
1352955500.0,0.0,0.0,1.0,0.0,1.0,1.0
1340053100.0,0.0,0.0,1.0,0.0,1.0,0.0
1393318700.0,0.0,0.0,1.0,0.0,0.0,0.0
1378252700.0,0.0,0.0,1.0,0.0,1.0,0.0
1341813500.0,0.0,0.0,1.0,0.0,1.0,0.0
1389949000.0,0.0,0.0,1.0,0.0,1.0,0.0
1364381800.0,0.0,0.0,1.0,0.0,0.0,1.0
1368885500.0,0.0,0.0,1.0,0.0,0.0,1.0
1369861100.0,0.0,1.0,1.0,0.0,0.0,1.0
1355475500.0,0.0,0.0,1.0,0.0,0.0,1.0
1348012700.0,0.0,0.0,1.0,0.0,1.0,1.0
1363492700.0,0.0,0.0,1.0,0.0,1.0,1.0
1335002200.0,0.0,0.0,1.0,1.0,1.0,0.0
1365181000.0,1.0,0.0,1.0,0.0,1.0,1.0
1378094300.0,0.0,1.0,1.0,0.0,1.0,0.0
1375657100.0,0.0,0.0,1.0,0.0,1.0,0.0
1389671800.0,0.0,1.0,1.0,0.0,1.0,0.0
1369562200.0,0.0,0.0,1.0,0.0,1.0,1.0
1338065900.0,0.0,0.0,1.0,0.0,1.0,0.0
1392073100.0,0.0,0.0,1.0,0.0,0.0,0.0
1387097900.0,0.0,0.0,1.0,0.0,1.0,0.0
1345172200.0,0.0,0.0,1.0,0.0,1.0,1.0
1348952300.0,0.0,0.0,1.0,0.0,1.0,1.0
1379933800.0,0.0,0.0,1.0,0.0,0.0,0.0
1334869100.0,0.0,0.0,1.0,0.0,1.0,0.0
1374706700.0,0.0,0.0,1.0,0.0,1.0,0.0
1363129100.0,0.0,0.0,1.0,0.0,0.0,1.0
1356875900.0,0.0,0.0,1.0,0.0,0.0,1.0
1385081900.0,0.0,1.0,1.0,0.0,1.0,0.0
1338386300.0,0.0,0.0,1.0,0.0,1.0,0.0
1352012300.0,0.0,0.0,1.0,0.0,1.0,1.0
1387159000.0,1.0,0.0,1.0,0.0,1.0,0.0
1376870300.0,1.0,0.0,1.0,0.0,0.0,0.0
1369576700.0,0.0,0.0,1.0,0.0,1.0,1.0
1391014700.0,0.0,0.0,1.0,0.0,0.0,0.0
1337101000.0,0.0,0.0,1.0,0.0,1.0,0.0
1334822300.0,0.0,1.0,1.0,0.0,1.0,0.0
1393390700.0,0.0,0.0,1.0,0.0,0.0,0.0
1386820700.0,0.0,1.0,1.0,0.0,0.0,0.0
1341655000.0,0.0,0.0,1.0,0.0,1.0,0.0
1334091500.0,0.0,0.0,1.0,0.0,1.0,0.0
1359871100.0,0.0,0.0,1.0,0.0,1.0,1.0
1335351400.0,0.0,0.0,1.0,0.0,1.0,0.0
1348513000.0,0.0,0.0,1.0,0.0,1.0,1.0
1372031900.0,0.0,1.0,1.0,0.0,0.0,1.0
1335736700.0,0.0,0.0,1.0,0.0,1.0,0.0
1352066300.0,0.0,0.0,1.0,0.0,1.0,1.0
1363190300.0,0.0,0.0,1.0,0.0,0.0,1.0
1346900200.0,0.0,0.0,1.0,0.0,1.0,1.0
1357869400.0,0.0,0.0,1.0,0.0,1.0,1.0
1354132700.0,0.0,0.0,1.0,0.0,1.0,1.0
1336013800.0,0.0,0.0,1.0,0.0,1.0,0.0
1346191100.0,0.0,0.0,1.0,0.0,0.0,1.0
1359331100.0,1.0,0.0,1.0,0.0,0.0,1.0
1336139900.0,0.0,0.0,1.0,0.0,1.0,0.0
1381021000.0,0.0,0.0,1.0,0.0,1.0,0.0
1356602200.0,0.0,0.0,1.0,0.0,1.0,1.0
1358222300.0,0.0,0.0,1.0,0.0,1.0,1.0
1378954600.0,0.0,0.0,1.0,0.0,0.0,0.0
1381161500.0,0.0,0.0,1.0,0.0,0.0,0.0
1390939100.0,0.0,0.0,1.0,0.0,1.0,0.0
1388869100.0,1.0,0.0,1.0,0.0,0.0,0.0
1373723900.0,0.0,0.0,1.0,0.0,0.0,0.0
1355007500.0,0.0,0.0,1.0,0.0,1.0,1.0
1334833000.0,0.0,0.0,1.0,0.0,1.0,0.0
1335175000.0,0.0,0.0,1.0,0.0,1.0,0.0
1343203100.0,0.0,0.0,1.0,0.0,1.0,0.0
1353751000.0,0.0,0.0,1.0,0.0,1.0,1.0
1382713100.0,0.0,0.0,1.0,0.0,0.0,0.0
1375102700.0,0.0,0.0,1.0,0.0,1.0,0.0
1339228700.0,0.0,0.0,1.0,0.0,1.0,0.0
1337925500.0,0.0,0.0,1.0,0.0,1.0,0.0
1376719100.0,0.0,0.0,1.0,0.0,0.0,0.0
1384581500.0,0.0,0.0,1.0,0.0,1.0,0.0
1335401900.0,0.0,0.0,1.0,0.0,1.0,0.0
1389171500.0,0.0,0.0,1.0,0.0,1.0,0.0
1356641900.0,1.0,0.0,1.0,0.0,1.0,1.0
1351767400.0,0.0,0.0,1.0,0.0,0.0,1.0
1341885400.0,0.0,1.0,1.0,1.0,1.0,0.0
1341269900.0,0.0,0.0,1.0,0.0,1.0,0.0
1371463000.0,0.0,0.0,1.0,0.0,0.0,1.0
1383505000.0,0.0,0.0,1.0,0.0,0.0,0.0
1383285500.0,0.0,0.0,1.0,0.0,1.0,0.0
1385456300.0,0.0,0.0,1.0,0.0,1.0,0.0
1337875100.0,0.0,0.0,1.0,0.0,1.0,0.0
1363046300.0,0.0,0.0,1.0,0.0,0.0,1.0
1379311100.0,0.0,0.0,1.0,0.0,0.0,0.0
1369299500.0,0.0,0.0,1.0,0.0,0.0,1.0
1388033900.0,0.0,0.0,1.0,0.0,0.0,0.0
1396000600.0,0.0,0.0,1.0,0.0,0.0,0.0
1389329900.0,0.0,0.0,1.0,0.0,1.0,0.0
1353783400.0,1.0,1.0,1.0,0.0,0.0,1.0
1358747900.0,0.0,0.0,1.0,0.0,1.0,1.0
1381870700.0,0.0,0.0,1.0,0.0,1.0,0.0
1382201900.0,0.0,0.0,1.0,0.0,0.0,0.0
1391061500.0,0.0,0.0,1.0,0.0,0.0,0.0
1383177500.0,0.0,0.0,1.0,0.0,0.0,0.0
1343523500.0,0.0,0.0,1.0,0.0,1.0,0.0
1385110700.0,0.0,0.0,1.0,0.0,1.0,0.0
1356688600.0,0.0,0.0,1.0,0.0,0.0,1.0
1351565800.0,1.0,0.0,1.0,0.0,1.0,1.0
1363237100.0,0.0,0.0,1.0,0.0,0.0,1.0
1396238300.0,0.0,0.0,1.0,0.0,1.0,0.0
1360331900.0,0.0,0.0,1.0,0.0,1.0,1.0
1361501800.0,0.0,0.0,1.0,0.0,1.0,1.0
1333357000.0,0.0,0.0,1.0,0.0,1.0,0.0
1358294300.0,0.0,0.0,1.0,0.0,0.0,1.0
1385366300.0,0.0,0.0,1.0,0.0,1.0,0.0
1349960300.0,0.0,0.0,1.0,0.0,1.0,1.0
1372417000.0,0.0,0.0,1.0,0.0,0.0,1.0
1384329500.0,0.0,0.0,1.0,0.0,0.0,0.0
1346018300.0,1.0,0.0,1.0,0.0,1.0,1.0
1378141000.0,0.0,0.0,1.0,0.0,1.0,0.0
1395485800.0,0.0,0.0,1.0,0.0,0.0,0.0
1392047900.0,0.0,0.0,1.0,0.0,1.0,0.0
1354791400.0,0.0,0.0,1.0,0.0,1.0,1.0
1337450200.0,0.0,0.0,1.0,0.0,1.0,0.0
1388519800.0,0.0,1.0,1.0,0.0,1.0,0.0
1354712300.0,0.0,0.0,1.0,0.0,1.0,1.0
1387666700.0,0.0,0.0,1.0,0.0,0.0,0.0
1367319400.0,0.0,0.0,1.0,0.0,0.0,1.0
1370253400.0,0.0,0.0,1.0,0.0,0.0,1.0
1360760300.0,0.0,0.0,1.0,1.0,0.0,1.0
1389041900.0,0.0,0.0,1.0,0.0,0.0,0.0
1361491100.0,0.0,0.0,1.0,0.0,0.0,1.0
1386831500.0,0.0,1.0,1.0,0.0,0.0,0.0
1393048700.0,0.0,0.0,1.0,0.0,1.0,0.0
1338937100.0,0.0,0.0,1.0,0.0,0.0,0.0
1395190700.0,0.0,0.0,1.0,0.0,0.0,0.0
1391781500.0,0.0,0.0,1.0,0.0,1.0,0.0
1379926700.0,0.0,0.0,1.0,0.0,0.0,0.0
1363964300.0,0.0,0.0,1.0,0.0,1.0,1.0
1368547100.0,0.0,0.0,1.0,0.0,0.0,1.0
1352627800.0,0.0,0.0,1.0,0.0,0.0,1.0
1389736700.0,1.0,0.0,1.0,0.0,1.0,0.0
1381640300.0,0.0,0.0,1.0,0.0,1.0,0.0
1338058600.0,0.0,0.0,1.0,0.0,1.0,0.0
1371473900.0,0.0,0.0,1.0,0.0,0.0,1.0
1361631500.0,0.0,0.0,1.0,0.0,1.0,1.0
1346853500.0,0.0,0.0,1.0,0.0,1.0,1.0
1353016700.0,0.0,0.0,1.0,0.0,1.0,1.0
1355165800.0,0.0,0.0,1.0,0.0,1.0,1.0
1386813400.0,0.0,1.0,1.0,0.0,0.0,0.0
1391367400.0,1.0,0.0,1.0,0.0,0.0,0.0
1345334300.0,0.0,0.0,1.0,0.0,0.0,1.0
1375779500.0,0.0,0.0,1.0,0.0,1.0,0.0
1340063900.0,0.0,0.0,1.0,0.0,1.0,0.0
1335517000.0,0.0,0.0,1.0,0.0,0.0,0.0
1367060200.0,0.0,0.0,1.0,0.0,0.0,1.0
1338094700.0,0.0,0.0,1.0,0.0,1.0,0.0
1395982700.0,0.0,0.0,1.0,0.0,0.0,0.0
1354287500.0,0.0,0.0,1.0,0.0,1.0,1.0
1361987800.0,0.0,0.0,1.0,0.0,1.0,1.0
1360475900.0,0.0,0.0,1.0,0.0,0.0,1.0
1344362200.0,0.0,0.0,1.0,0.0,1.0,0.0
1383886700.0,0.0,0.0,1.0,0.0,1.0,0.0
1346932700.0,0.0,0.0,1.0,0.0,0.0,1.0
1338677900.0,0.0,0.0,1.0,0.0,1.0,0.0
1351256300.0,0.0,0.0,1.0,0.0,0.0,1.0
1357102700.0,0.0,0.0,1.0,0.0,0.0,1.0
1364857100.0,0.0,0.0,1.0,0.0,0.0,1.0
1341863800.0,0.0,0.0,1.0,0.0,1.0,0.0
1370221000.0,0.0,0.0,1.0,0.0,0.0,1.0
1375293400.0,0.0,0.0,1.0,0.0,1.0,0.0
1363769900.0,0.0,0.0,1.0,0.0,0.0,1.0
1362722300.0,0.0,0.0,1.0,0.0,0.0,1.0
1385758700.0,0.0,0.0,1.0,0.0,0.0,0.0
1367017100.0,0.0,0.0,1.0,0.0,0.0,1.0
1353826700.0,0.0,0.0,1.0,0.0,1.0,1.0
1342389500.0,0.0,0.0,1.0,0.0,1.0,0.0
1335131900.0,1.0,0.0,1.0,0.0,0.0,0.0
1335693400.0,0.0,0.0,1.0,0.0,1.0,0.0
1394679400.0,0.0,1.0,1.0,0.0,0.0,0.0
1369879000.0,0.0,0.0,1.0,0.0,0.0,1.0
1372136300.0,0.0,0.0,1.0,0.0,0.0,1.0
1369385900.0,0.0,0.0,1.0,0.0,0.0,1.0
1366556300.0,0.0,0.0,1.0,1.0,0.0,1.0
1370087800.0,0.0,0.0,1.0,0.0,1.0,1.0
1395457000.0,0.0,1.0,1.0,0.0,1.0,0.0
1350273500.0,0.0,0.0,1.0,0.0,1.0,1.0
1378490200.0,0.0,0.0,1.0,0.0,0.0,0.0
1355277400.0,0.0,0.0,1.0,0.0,1.0,1.0
1348531100.0,0.0,0.0,1.0,0.0,0.0,1.0
1356440300.0,0.0,0.0,1.0,0.0,1.0,1.0
1367711900.0,0.0,0.0,1.0,0.0,1.0,1.0
1388451500.0,0.0,0.0,1.0,0.0,0.0,0.0
1368158300.0,0.0,0.0,1.0,0.0,1.0,1.0
1370843900.0,0.0,0.0,1.0,0.0,0.0,1.0
1393433900.0,0.0,0.0,1.0,0.0,1.0,0.0
1338573400.0,0.0,0.0,1.0,0.0,1.0,0.0
1364518700.0,0.0,0.0,1.0,0.0,0.0,1.0
1364828300.0,0.0,0.0,1.0,0.0,1.0,1.0
1387904300.0,0.0,0.0,1.0,0.0,0.0,0.0
1368305900.0,0.0,0.0,1.0,0.0,0.0,1.0
1336330600.0,0.0,0.0,1.0,0.0,1.0,0.0
1381226200.0,0.0,0.0,1.0,0.0,0.0,0.0
1366480600.0,1.0,0.0,1.0,0.0,0.0,1.0
1366570600.0,0.0,0.0,1.0,0.0,0.0,1.0
1358701000.0,1.0,0.0,1.0,0.0,1.0,1.0
1376740700.0,0.0,0.0,1.0,0.0,0.0,0.0
1341230300.0,0.0,0.0,1.0,0.0,1.0,0.0
1385305100.0,0.0,0.0,1.0,0.0,0.0,0.0
1345967900.0,0.0,0.0,1.0,0.0,1.0,1.0
