UNIX_TS,DWE,HPE,FGE,HTE,TVE,Hour,Weekday,FRE
0.09944534,0.0,0.0,1.0,1.0,0.0,0.6086957,0.16666667,1.0
0.9365177,0.0,0.0,0.0,1.0,0.0,0.5652174,0.5,1.0
0.56544876,0.0,0.0,0.0,1.0,0.0,0.73913044,0.8333334,1.0
0.1513958,0.0,0.0,0.0,1.0,0.0,0.5217391,0.6666667,1.0
0.68818665,0.0,0.0,0.0,1.0,0.0,0.30434784,0.6666667,1.0
0.9872112,0.0,0.0,0.0,1.0,0.0,0.5652174,0.8333334,1.0
0.32237244,0.0,0.0,1.0,1.0,0.0,0.30434784,0.5,1.0
0.99839973,0.0,0.0,0.0,1.0,0.0,0.73913044,1.0,1.0
0.1714344,0.0,0.0,0.0,1.0,0.0,0.13043478,0.8333334,1.0
0.10401344,0.0,0.0,0.0,1.0,0.0,0.95652175,0.6666667,1.0
0.6221962,0.0,0.0,0.0,1.0,0.0,0.13043478,0.8333334,1.0
0.42324448,0.0,0.0,0.0,1.0,1.0,0.95652175,1.0,1.0
0.07598305,0.0,0.0,0.0,1.0,0.0,0.47826087,0.8333334,1.0
0.87514687,0.0,0.0,0.0,1.0,0.0,0.7826087,0.0,1.0
0.40800285,0.0,0.0,0.0,1.0,0.0,0.826087,0.33333334,1.0
0.054689407,0.0,0.0,0.0,1.0,0.0,0.95652175,0.5,1.0
0.1205101,0.0,0.0,1.0,1.0,0.0,1.0,0.33333334,1.0
0.53530693,0.0,0.0,1.0,1.0,0.0,0.73913044,0.6666667,1.0
0.8274231,0.0,0.0,0.0,1.0,1.0,0.95652175,0.0,1.0
0.7352848,0.0,0.0,1.0,1.0,0.0,0.6956522,0.5,1.0
0.43568993,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,1.0
0.42826843,0.0,0.0,1.0,1.0,0.0,0.6086957,0.5,1.0
0.8558521,0.0,0.0,0.0,1.0,0.0,0.6956522,0.0,1.0
0.2678547,0.0,0.0,1.0,1.0,0.0,0.5217391,0.8333334,1.0
0.9787617,0.0,0.0,0.0,1.0,0.0,0.39130434,1.0,1.0
0.09482193,0.0,0.0,0.0,1.0,0.0,0.21739131,0.8333334,1.0
0.96352005,0.0,0.0,0.0,1.0,0.0,0.26086956,0.33333334,1.0
0.53759,0.0,0.0,0.0,1.0,0.0,0.39130434,1.0,1.0
0.8305073,0.0,0.0,1.0,1.0,0.0,0.17391305,0.5,1.0
0.8511162,0.0,0.0,1.0,1.0,0.0,0.21739131,0.6666667,1.0
0.15807343,0.0,0.0,1.0,1.0,0.0,0.39130434,0.33333334,1.0
0.76034546,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.037448883,0.0,0.0,1.0,1.0,0.0,0.3478261,0.8333334,1.0
0.8647022,0.0,0.0,0.0,1.0,0.0,0.13043478,0.0,1.0
0.9478226,0.0,0.0,0.0,1.0,1.0,0.826087,0.6666667,1.0
0.9679165,0.0,0.0,1.0,1.0,0.0,0.47826087,0.8333334,1.0
0.8672142,0.0,0.0,0.0,1.0,1.0,1.0,0.16666667,1.0
0.7231827,0.0,0.0,0.0,1.0,0.0,0.86956525,0.16666667,1.0
0.52737236,1.0,0.0,0.0,1.0,0.0,0.95652175,0.8333334,1.0
0.7320881,0.0,0.0,0.0,1.0,0.0,0.3478261,0.16666667,1.0
0.12559128,0.0,0.0,0.0,1.0,0.0,0.6956522,1.0,1.0
0.16903496,0.0,0.0,0.0,1.0,0.0,0.39130434,0.5,1.0
0.26494217,0.0,0.0,0.0,1.0,0.0,0.39130434,0.5,1.0
0.13700867,0.0,0.0,0.0,1.0,0.0,0.0,0.16666667,1.0
0.41736412,0.0,0.0,1.0,1.0,0.0,0.65217394,0.33333334,1.0
0.41399765,0.0,0.0,0.0,1.0,0.0,0.17391305,0.0,1.0
0.31329536,0.0,0.0,0.0,1.0,0.0,0.6956522,0.5,1.0
0.9604931,0.0,0.0,0.0,1.0,0.0,0.04347826,0.0,1.0
0.8200035,0.0,0.0,1.0,1.0,0.0,0.5217391,0.33333334,1.0
0.4882679,0.0,0.0,0.0,1.0,0.0,0.39130434,0.8333334,1.0
0.77581596,0.0,1.0,0.0,1.0,0.0,0.26086956,0.8333334,1.0
0.68048096,0.0,0.0,1.0,1.0,0.0,0.6956522,0.8333334,1.0
0.5122452,0.0,0.0,0.0,1.0,1.0,0.9130435,0.16666667,1.0
0.59199524,0.0,0.0,0.0,1.0,0.0,0.08695652,0.6666667,1.0
0.080265045,0.0,0.0,1.0,1.0,0.0,0.6086957,0.16666667,1.0
0.73591423,0.0,0.0,0.0,1.0,0.0,0.13043478,0.6666667,1.0
0.14990997,0.0,0.0,1.0,1.0,0.0,0.43478262,0.5,1.0
0.65267944,0.0,0.0,1.0,1.0,0.0,0.39130434,1.0,1.0
0.46948624,0.0,0.0,0.0,1.0,0.0,0.6956522,0.8333334,1.0
0.4679451,0.0,0.0,1.0,1.0,0.0,0.5652174,0.6666667,1.0
0.48295975,0.0,0.0,0.0,1.0,0.0,0.5217391,0.16666667,1.0
0.17976761,0.0,0.0,0.0,1.0,0.0,0.21739131,0.6666667,1.0
0.73631096,1.0,0.0,1.0,1.0,0.0,0.43478262,0.6666667,1.0
0.7756443,0.0,0.0,0.0,1.0,0.0,0.13043478,0.8333334,1.0
0.69817734,0.0,0.0,0.0,1.0,0.0,0.6086957,0.6666667,1.0
0.6398907,0.0,0.0,0.0,1.0,0.0,0.04347826,0.6666667,1.0
0.16406822,0.0,0.0,0.0,1.0,0.0,0.7826087,1.0,1.0
0.9485626,0.0,0.0,0.0,1.0,0.0,0.3478261,0.8333334,1.0
0.69880486,0.0,0.0,1.0,1.0,0.0,0.04347826,0.8333334,1.0
0.22361183,0.0,0.0,0.0,1.0,0.0,0.21739131,0.16666667,1.0
0.5816059,0.0,0.0,0.0,1.0,0.0,0.5217391,0.5,1.0
0.21042442,0.0,0.0,0.0,1.0,0.0,0.6086957,0.8333334,1.0
0.6513653,0.0,0.0,1.0,1.0,0.0,0.43478262,0.8333334,1.0
0.52531624,0.0,0.0,0.0,1.0,0.0,0.43478262,0.6666667,1.0
0.6871033,0.0,0.0,1.0,1.0,0.0,0.5217391,0.5,1.0
0.0043964386,0.0,0.0,0.0,1.0,0.0,0.21739131,0.33333334,1.0
0.29662514,0.0,0.0,1.0,1.0,0.0,0.5217391,0.8333334,1.0
0.5486088,0.0,0.0,0.0,1.0,0.0,0.43478262,0.0,1.0
0.79927826,0.0,0.0,0.0,1.0,0.0,0.39130434,0.16666667,1.0
0.6677494,0.0,0.0,0.0,1.0,0.0,0.39130434,0.5,1.0
0.96637344,0.0,0.0,0.0,1.0,0.0,0.3478261,0.6666667,1.0
0.5186386,0.0,0.0,0.0,1.0,0.0,0.5652174,1.0,1.0
0.858366,0.0,0.0,1.0,1.0,1.0,0.5217391,0.33333334,1.0
0.37974548,0.0,0.0,1.0,1.0,0.0,0.17391305,0.5,1.0
0.2824688,0.0,0.0,0.0,1.0,0.0,0.17391305,0.33333334,1.0
0.0248909,0.0,0.0,0.0,1.0,0.0,0.17391305,0.5,1.0
0.1290741,0.0,0.0,0.0,1.0,0.0,0.21739131,0.33333334,1.0
0.101387024,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0
0.46269226,0.0,0.0,0.0,1.0,1.0,0.73913044,0.0,1.0
0.99982643,0.0,0.0,0.0,1.0,0.0,0.7826087,0.0,1.0
0.0053653717,0.0,0.0,1.0,1.0,0.0,0.95652175,0.33333334,1.0
0.79322815,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0
0.75977516,0.0,0.0,1.0,1.0,0.0,0.5652174,0.0,1.0
0.22880554,0.0,0.0,0.0,1.0,0.0,0.0,0.8333334,1.0
0.15596199,0.0,0.0,0.0,1.0,1.0,0.86956525,0.0,1.0
0.93115044,0.0,0.0,0.0,1.0,0.0,0.65217394,1.0,1.0
0.40943146,0.0,0.0,1.0,1.0,0.0,0.86956525,0.5,1.0
0.38773727,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,1.0
0.71770287,0.0,0.0,1.0,1.0,1.0,0.86956525,0.6666667,1.0
0.27464676,0.0,0.0,0.0,1.0,0.0,0.47826087,0.5,1.0
0.18165207,0.0,0.0,1.0,1.0,0.0,0.6086957,0.8333334,1.0
0.4951744,1.0,0.0,0.0,1.0,0.0,0.43478262,0.5,1.0
0.061483383,0.0,0.0,0.0,1.0,1.0,0.9130435,0.16666667,1.0
0.13352776,0.0,0.0,1.0,1.0,0.0,0.47826087,0.8333334,1.0
0.760973,0.0,0.0,1.0,1.0,0.0,0.43478262,0.16666667,1.0
0.7613163,1.0,0.0,1.0,1.0,0.0,0.6956522,0.16666667,1.0
0.7091389,0.0,0.0,0.0,1.0,0.0,0.6086957,0.8333334,1.0
0.44784927,0.0,0.0,0.0,1.0,0.0,0.9130435,0.5,1.0
0.9135113,1.0,0.0,1.0,1.0,1.0,0.7826087,0.0,1.0
0.107666016,0.0,0.0,0.0,1.0,0.0,0.6086957,0.0,1.0
0.671175,0.0,0.0,0.0,1.0,0.0,0.9130435,0.8333334,1.0
0.4994564,0.0,0.0,0.0,1.0,0.0,0.5652174,1.0,1.0
0.9305248,0.0,0.0,1.0,1.0,0.0,0.17391305,1.0,1.0
0.32962227,0.0,0.0,0.0,1.0,0.0,0.6086957,0.16666667,1.0
0.45435715,0.0,0.0,1.0,1.0,0.0,0.65217394,0.16666667,1.0
0.24684525,0.0,0.0,0.0,1.0,0.0,0.17391305,0.6666667,1.0
0.3188324,0.0,0.0,1.0,1.0,0.0,0.73913044,0.0,1.0
0.28258133,0.0,0.0,1.0,1.0,0.0,0.26086956,0.33333334,1.0
0.49728775,0.0,0.0,0.0,1.0,0.0,1.0,0.6666667,1.0
0.71484566,0.0,0.0,0.0,1.0,0.0,0.7826087,0.33333334,1.0
0.012729645,0.0,0.0,0.0,1.0,0.0,0.30434784,0.16666667,1.0
0.8045311,0.0,0.0,0.0,1.0,0.0,0.21739131,0.8333334,1.0
0.45099068,0.0,0.0,0.0,1.0,0.0,0.17391305,1.0,1.0
0.15756035,0.0,0.0,0.0,1.0,0.0,0.0,0.33333334,1.0
0.57800865,0.0,0.0,0.0,1.0,1.0,0.9130435,0.0,1.0
0.014442444,0.0,0.0,0.0,1.0,0.0,0.5652174,0.33333334,1.0
0.2301178,0.0,0.0,0.0,1.0,0.0,1.0,0.8333334,1.0
0.19141197,0.0,0.0,0.0,1.0,0.0,0.73913044,0.8333334,1.0
0.08209038,0.0,0.0,1.0,1.0,0.0,0.95652175,0.33333334,1.0
0.07044411,0.0,0.0,0.0,1.0,0.0,0.43478262,0.16666667,1.0
0.5978184,0.0,0.0,1.0,1.0,0.0,0.3478261,0.16666667,1.0
0.2444458,0.0,0.0,0.0,1.0,0.0,0.43478262,0.33333334,1.0
0.44813347,0.0,0.0,0.0,1.0,0.0,0.08695652,0.6666667,1.0
0.45761108,0.0,0.0,1.0,1.0,0.0,0.0,0.6666667,1.0
0.5317688,0.0,0.0,1.0,1.0,0.0,0.13043478,0.33333334,1.0
0.17714119,0.0,0.0,1.0,1.0,0.0,0.30434784,0.33333334,1.0
0.42689896,0.0,0.0,1.0,1.0,0.0,0.6086957,0.33333334,1.0
0.14077568,0.0,0.0,0.0,1.0,0.0,0.7826087,0.5,1.0
0.7437916,0.0,0.0,0.0,1.0,1.0,0.9130435,0.33333334,1.0
0.98150253,0.0,0.0,1.0,1.0,0.0,0.39130434,0.16666667,1.0
0.71650314,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0
0.3079281,1.0,0.0,0.0,1.0,0.0,0.7826087,1.0,1.0
0.3085575,0.0,0.0,0.0,1.0,0.0,0.21739131,0.0,1.0
0.75372505,0.0,0.0,1.0,1.0,0.0,0.13043478,0.5,1.0
0.5311394,0.0,0.0,1.0,1.0,0.0,0.6956522,0.16666667,1.0
0.7298603,0.0,0.0,0.0,1.0,1.0,0.73913044,1.0,1.0
0.07735443,0.0,0.0,0.0,1.0,0.0,0.47826087,1.0,1.0
0.025688171,0.0,0.0,0.0,1.0,0.0,0.7826087,0.5,1.0
0.8740635,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
0.47091293,0.0,0.0,0.0,1.0,0.0,0.73913044,1.0,1.0
0.97470856,0.0,0.0,0.0,1.0,0.0,0.43478262,0.5,1.0
0.44099998,0.0,0.0,1.0,1.0,0.0,0.9130435,0.8333334,1.0
0.72660637,0.0,0.0,0.0,1.0,0.0,0.3478261,0.6666667,1.0
0.20676994,0.0,0.0,1.0,1.0,0.0,0.95652175,0.33333334,1.0
0.13232803,0.0,0.0,1.0,1.0,0.0,0.6086957,0.6666667,1.0
0.50562096,0.0,0.0,1.0,1.0,0.0,0.04347826,0.6666667,1.0
0.7012043,0.0,0.0,1.0,1.0,0.0,0.826087,1.0,1.0
0.1247921,0.0,0.0,0.0,1.0,0.0,0.08695652,1.0,1.0
0.25563622,0.0,0.0,1.0,1.0,0.0,0.6086957,0.5,1.0
0.10795212,0.0,0.0,0.0,1.0,0.0,0.826087,0.0,1.0
0.065992355,0.0,0.0,1.0,1.0,0.0,0.17391305,0.8333334,1.0
0.505394,0.0,0.0,1.0,1.0,1.0,0.9130435,0.5,1.0
0.018836975,0.0,0.0,0.0,1.0,0.0,0.7826087,0.8333334,1.0
0.7251797,1.0,0.0,0.0,1.0,0.0,0.30434784,0.5,1.0
0.098703384,0.0,0.0,0.0,1.0,0.0,0.04347826,0.16666667,1.0
0.46577454,0.0,0.0,1.0,1.0,0.0,1.0,0.33333334,1.0
0.8000221,0.0,0.0,0.0,1.0,1.0,0.95652175,0.16666667,1.0
0.77005005,0.0,0.0,0.0,1.0,0.0,0.04347826,0.16666667,1.0
0.37232208,0.0,0.0,0.0,1.0,0.0,0.7826087,0.6666667,1.0
0.83216095,0.0,0.0,0.0,1.0,0.0,0.39130434,0.6666667,1.0
0.1711483,0.0,0.0,0.0,1.0,0.0,0.95652175,0.6666667,1.0
0.77895737,0.0,0.0,0.0,1.0,1.0,0.5652174,0.0,1.0
0.3054161,0.0,0.0,0.0,1.0,1.0,0.95652175,0.6666667,1.0
0.8061867,0.0,0.0,0.0,1.0,0.0,0.43478262,1.0,1.0
0.6079788,0.0,0.0,0.0,1.0,0.0,0.7826087,0.16666667,1.0
0.25078392,0.0,0.0,1.0,1.0,0.0,0.04347826,0.0,1.0
0.6081524,0.0,0.0,1.0,1.0,0.0,0.9130435,0.16666667,1.0
0.14294624,0.0,0.0,0.0,1.0,0.0,0.3478261,0.8333334,1.0
0.8723507,0.0,0.0,0.0,1.0,0.0,0.73913044,0.8333334,1.0
0.67169,0.0,0.0,0.0,1.0,0.0,0.26086956,1.0,1.0
0.14066315,1.0,0.0,0.0,1.0,0.0,0.6956522,0.5,1.0
0.121767044,0.0,0.0,1.0,1.0,0.0,0.9130435,0.5,1.0
0.16252708,0.0,0.0,0.0,1.0,0.0,0.65217394,0.8333334,1.0
0.66238594,0.0,0.0,0.0,1.0,0.0,0.47826087,1.0,1.0
0.9107704,0.0,0.0,0.0,1.0,0.0,0.7826087,0.8333334,1.0
0.43312073,0.0,0.0,0.0,1.0,0.0,0.13043478,0.0,1.0
0.09208107,0.0,0.0,0.0,1.0,0.0,0.21739131,0.5,1.0
0.49118042,0.0,0.0,0.0,1.0,0.0,0.5217391,0.0,1.0
0.44259644,0.0,0.0,0.0,1.0,0.0,0.04347826,0.0,1.0
0.12513542,0.0,0.0,0.0,1.0,0.0,0.3478261,1.0,1.0
0.098760605,0.0,0.0,1.0,1.0,0.0,0.08695652,0.16666667,1.0
0.27544594,0.0,0.0,0.0,1.0,0.0,0.04347826,0.6666667,1.0
0.38071632,1.0,0.0,0.0,1.0,1.0,0.9130435,0.5,1.0
0.73168755,0.0,0.0,1.0,1.0,0.0,0.04347826,0.16666667,1.0
0.8008785,0.0,0.0,0.0,1.0,0.0,0.5652174,0.33333334,1.0
0.97670746,0.0,0.0,1.0,1.0,1.0,0.9130435,0.6666667,1.0
0.43351936,0.0,0.0,1.0,1.0,0.0,0.43478262,0.0,1.0
0.32299805,0.0,0.0,0.0,1.0,0.0,0.7826087,0.5,1.0
0.35982132,0.0,0.0,0.0,1.0,0.0,0.65217394,0.33333334,1.0
0.9628334,0.0,0.0,1.0,1.0,0.0,0.7826087,0.16666667,1.0
0.6880169,0.0,0.0,1.0,1.0,0.0,0.17391305,0.6666667,1.0
0.33738518,0.0,0.0,0.0,1.0,0.0,0.26086956,0.0,1.0
0.6719761,0.0,0.0,0.0,1.0,0.0,0.47826087,1.0,1.0
0.96380615,0.0,0.0,0.0,1.0,0.0,0.47826087,0.33333334,1.0
0.99017906,0.0,0.0,1.0,1.0,0.0,0.73913044,0.0,1.0
0.64759827,0.0,0.0,1.0,1.0,0.0,0.6956522,0.33333334,1.0
0.5332527,0.0,0.0,0.0,1.0,0.0,0.21739131,0.5,1.0
0.7848377,0.0,0.0,0.0,1.0,1.0,0.86956525,0.6666667,1.0
0.47999,0.0,0.0,0.0,1.0,0.0,0.3478261,1.0,1.0
0.43283653,0.0,0.0,0.0,1.0,0.0,0.95652175,1.0,1.0
0.23108864,1.0,0.0,0.0,1.0,0.0,0.6956522,1.0,1.0
0.10658264,0.0,0.0,1.0,1.0,0.0,0.826087,1.0,1.0
0.88194084,0.0,0.0,0.0,1.0,0.0,0.73913044,0.8333334,1.0
0.3397255,0.0,0.0,1.0,1.0,0.0,1.0,0.16666667,1.0
0.5938797,1.0,0.0,0.0,1.0,0.0,0.47826087,0.8333334,1.0
0.39373016,0.0,0.0,0.0,1.0,0.0,0.39130434,1.0,1.0
0.3025055,1.0,0.0,0.0,1.0,0.0,0.826087,0.33333334,1.0
0.1459713,0.0,0.0,0.0,1.0,0.0,0.5652174,0.0,1.0
0.13261414,1.0,0.0,1.0,1.0,0.0,0.826087,0.6666667,1.0
0.24210548,0.0,0.0,0.0,1.0,0.0,0.73913044,0.0,1.0
0.8686981,0.0,0.0,1.0,1.0,0.0,0.04347826,0.5,1.0
0.74516106,0.0,0.0,0.0,1.0,1.0,0.9130435,0.5,1.0
0.32785225,0.0,0.0,1.0,1.0,0.0,0.30434784,0.0,1.0
0.38511086,0.0,0.0,1.0,1.0,0.0,0.08695652,0.0,1.0
0.15733337,0.0,0.0,0.0,1.0,0.0,0.86956525,0.16666667,1.0
0.45749855,0.0,0.0,0.0,1.0,1.0,0.95652175,0.5,1.0
0.64268875,0.0,0.0,0.0,1.0,0.0,0.08695652,1.0,1.0
0.14231873,0.0,0.0,0.0,1.0,1.0,0.9130435,0.6666667,1.0
0.43460655,0.0,0.0,1.0,1.0,0.0,0.21739131,0.16666667,1.0
0.17925453,0.0,0.0,0.0,1.0,1.0,0.86956525,0.5,1.0
0.3940735,0.0,0.0,0.0,1.0,0.0,0.65217394,1.0,1.0
0.6096916,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0
0.21367645,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.29885292,0.0,0.0,1.0,1.0,0.0,0.13043478,0.0,1.0
0.48444366,0.0,0.0,1.0,1.0,1.0,0.6086957,0.33333334,1.0
0.18684578,0.0,0.0,1.0,1.0,0.0,0.39130434,0.33333334,1.0
0.9162502,0.0,0.0,0.0,1.0,0.0,0.7826087,0.33333334,1.0
0.3010769,0.0,0.0,1.0,1.0,0.0,0.7826087,0.16666667,1.0
0.82017326,0.0,1.0,0.0,1.0,0.0,0.65217394,0.33333334,1.0
0.16498184,1.0,0.0,1.0,1.0,0.0,0.43478262,0.0,1.0
0.3609047,0.0,0.0,0.0,1.0,0.0,0.43478262,0.5,1.0
0.9447956,0.0,0.0,1.0,1.0,0.0,0.6086957,0.33333334,1.0
0.83381844,1.0,0.0,0.0,1.0,1.0,0.6086957,0.8333334,1.0
0.045042038,0.0,0.0,0.0,1.0,0.0,0.9130435,0.5,1.0
0.9236164,0.0,0.0,0.0,1.0,0.0,0.13043478,0.16666667,1.0
0.19112778,0.0,1.0,0.0,1.0,0.0,0.5217391,0.8333334,1.0
0.4710846,1.0,0.0,0.0,1.0,1.0,0.86956525,1.0,1.0
0.86732674,0.0,0.0,1.0,1.0,0.0,0.04347826,0.33333334,1.0
0.0663929,0.0,0.0,0.0,1.0,0.0,0.47826087,0.8333334,1.0
0.43083954,1.0,0.0,0.0,1.0,0.0,0.47826087,0.8333334,1.0
0.54392815,0.0,0.0,0.0,1.0,0.0,0.0,0.6666667,1.0
0.3497734,0.0,0.0,1.0,1.0,0.0,0.30434784,0.33333334,1.0
0.12530708,0.0,0.0,0.0,1.0,0.0,0.47826087,1.0,1.0
0.6703758,0.0,0.0,0.0,1.0,0.0,0.30434784,0.8333334,1.0
0.3108406,0.0,0.0,1.0,1.0,1.0,0.9130435,0.16666667,1.0
0.9204197,0.0,0.0,1.0,1.0,0.0,0.826087,0.8333334,1.0
0.5113888,0.0,1.0,1.0,1.0,0.0,0.26086956,0.16666667,1.0
0.4633217,0.0,0.0,1.0,1.0,0.0,0.17391305,0.16666667,1.0
0.8617897,0.0,0.0,0.0,1.0,0.0,0.0,0.8333334,1.0
0.3537693,0.0,0.0,0.0,1.0,0.0,0.21739131,0.8333334,1.0
0.4392872,0.0,0.0,0.0,1.0,1.0,0.65217394,0.6666667,1.0
0.74978447,0.0,0.0,1.0,1.0,0.0,0.26086956,0.0,1.0
0.19284058,0.0,0.0,1.0,1.0,0.0,0.7826087,1.0,1.0
0.25849152,0.0,0.0,0.0,1.0,1.0,0.6956522,0.8333334,1.0
0.91922,0.0,0.0,0.0,1.0,1.0,0.95652175,0.6666667,1.0
0.101673126,0.0,0.0,0.0,1.0,0.0,0.21739131,0.5,1.0
0.7856941,0.0,0.0,0.0,1.0,0.0,0.47826087,0.8333334,1.0
0.53302383,0.0,0.0,0.0,1.0,0.0,0.04347826,0.5,1.0
0.16897774,0.0,0.0,0.0,1.0,0.0,0.3478261,0.5,1.0
0.9633503,0.0,0.0,0.0,1.0,0.0,0.13043478,0.33333334,1.0
0.6005573,0.0,0.0,1.0,1.0,0.0,0.3478261,0.5,1.0
0.44950485,0.0,0.0,0.0,1.0,0.0,0.08695652,0.8333334,1.0
0.019979477,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0,1.0
0.47205544,0.0,0.0,0.0,1.0,0.0,0.5652174,0.0,1.0
0.49637413,0.0,0.0,1.0,1.0,0.0,0.30434784,0.6666667,1.0
0.4570408,0.0,0.0,1.0,1.0,0.0,0.6086957,0.5,1.0
0.19124222,0.0,0.0,0.0,1.0,0.0,0.6086957,0.8333334,1.0
0.91031456,0.0,0.0,1.0,1.0,0.0,0.43478262,0.8333334,1.0
0.5747547,0.0,0.0,1.0,1.0,0.0,0.5217391,0.8333334,1.0
0.0024547577,0.0,0.0,0.0,1.0,0.0,0.826087,0.0,1.0
0.04578209,0.0,0.0,1.0,1.0,0.0,0.43478262,0.6666667,1.0
0.2015171,0.0,0.0,0.0,1.0,0.0,0.08695652,1.0,1.0
0.20163345,0.0,0.0,0.0,1.0,0.0,0.17391305,1.0,1.0
0.5893707,0.0,0.0,0.0,1.0,0.0,0.17391305,0.33333334,1.0
0.056058884,0.0,0.0,0.0,1.0,0.0,0.95652175,0.6666667,1.0
0.36587143,0.0,0.0,0.0,1.0,0.0,0.04347826,0.0,1.0
0.1974659,0.0,0.0,1.0,1.0,0.0,0.13043478,0.5,1.0
0.4991703,0.0,0.0,0.0,1.0,0.0,0.3478261,1.0,1.0
0.4839859,0.0,0.0,0.0,1.0,0.0,0.26086956,0.33333334,1.0
0.2953701,0.0,0.0,0.0,1.0,0.0,0.6086957,0.6666667,1.0
0.8165207,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.5781231,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.46040916,0.0,0.0,0.0,1.0,0.0,0.04347826,1.0,1.0
0.57995033,0.0,0.0,1.0,1.0,0.0,0.30434784,0.33333334,1.0
0.65382195,0.0,0.0,1.0,1.0,0.0,0.21739131,0.0,1.0
0.9604378,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7103958,0.0,0.0,1.0,1.0,1.0,0.5217391,1.0,1.0
0.17651367,1.0,0.0,0.0,1.0,0.0,0.86956525,0.16666667,1.0
0.54084396,0.0,0.0,0.0,1.0,0.0,0.7826087,0.16666667,1.0
0.63897705,0.0,0.0,0.0,1.0,0.0,0.39130434,0.5,1.0
0.43654633,0.0,0.0,1.0,1.0,0.0,0.65217394,0.33333334,1.0
0.4401436,0.0,0.0,1.0,1.0,0.0,0.26086956,0.8333334,1.0
0.3912773,0.0,0.0,1.0,1.0,0.0,0.6086957,0.6666667,1.0
0.1573906,0.0,0.0,1.0,1.0,1.0,0.9130435,0.16666667,1.0
0.36872673,0.0,0.0,0.0,1.0,0.0,0.13043478,0.33333334,1.0
0.2747612,0.0,0.0,0.0,1.0,0.0,0.5652174,0.5,1.0
0.05234909,0.0,0.0,0.0,1.0,0.0,0.21739131,0.33333334,1.0
0.6280174,0.0,0.0,0.0,1.0,0.0,0.39130434,0.33333334,1.0
0.263628,0.0,0.0,0.0,1.0,0.0,0.43478262,0.33333334,1.0
0.37683296,0.0,0.0,0.0,1.0,0.0,0.04347826,0.16666667,1.0
0.3205452,0.0,0.0,1.0,1.0,0.0,1.0,0.16666667,1.0
0.09230995,0.0,0.0,1.0,1.0,0.0,0.39130434,0.5,1.0
0.39635658,0.0,0.0,0.0,1.0,0.0,0.30434784,0.16666667,1.0
0.9338341,0.0,0.0,1.0,1.0,0.0,0.6086957,0.16666667,1.0
0.62870216,0.0,0.0,0.0,1.0,1.0,0.9130435,0.33333334,1.0
0.71370506,0.0,0.0,0.0,1.0,1.0,0.95652175,0.16666667,1.0
0.122564316,0.0,0.0,0.0,1.0,0.0,0.47826087,0.6666667,1.0
0.29045868,0.0,0.0,1.0,1.0,0.0,0.0,0.16666667,1.0
0.104696274,0.0,0.0,0.0,1.0,0.0,0.43478262,0.8333334,1.0
0.8540268,0.0,1.0,0.0,1.0,0.0,0.3478261,1.0,1.0
0.6634121,0.0,0.0,0.0,1.0,0.0,0.21739131,0.0,1.0
0.46115112,0.0,0.0,1.0,1.0,0.0,0.6086957,1.0,1.0
0.48530006,0.0,0.0,0.0,1.0,0.0,0.21739131,0.5,1.0
0.22480774,0.0,0.0,0.0,1.0,0.0,0.08695652,0.33333334,1.0
0.43026543,0.0,0.0,0.0,1.0,0.0,0.04347826,0.8333334,1.0
0.44670677,0.0,0.0,0.0,1.0,0.0,0.04347826,0.5,1.0
0.26916695,0.0,0.0,0.0,1.0,0.0,0.47826087,1.0,1.0
0.72598076,0.0,0.0,0.0,1.0,0.0,0.9130435,0.5,1.0
0.63583755,0.0,0.0,0.0,1.0,0.0,0.08695652,0.16666667,1.0
0.3228283,0.0,0.0,0.0,1.0,0.0,0.65217394,0.5,1.0
0.81212425,0.0,0.0,0.0,1.0,0.0,0.7826087,0.5,1.0
0.7727909,0.0,0.0,1.0,1.0,0.0,0.04347826,0.5,1.0
0.4521885,0.0,0.0,0.0,1.0,0.0,0.04347826,0.0,1.0
0.044698715,0.0,0.0,0.0,1.0,0.0,0.65217394,0.5,1.0
0.2676239,0.0,0.0,0.0,1.0,0.0,0.3478261,0.8333334,1.0
0.89221764,0.0,0.0,1.0,1.0,0.0,0.21739131,1.0,1.0
0.32157135,0.0,0.0,0.0,1.0,0.0,0.73913044,0.33333334,1.0
0.561512,0.0,0.0,0.0,1.0,0.0,0.86956525,0.33333334,1.0
0.66757965,0.0,0.0,0.0,1.0,0.0,0.26086956,0.5,1.0
0.47781944,0.0,0.0,1.0,1.0,0.0,0.7826087,0.6666667,1.0
