UNIX_TS,CWE,FRE,WOE,EBE,Hour,Weekday,Month,CDE
0.06793785,0.0,0.0,0.0,0.0,0.65217394,1.0,0.36363637,0.0
0.53014374,0.0,0.0,0.0,1.0,1.0,0.0,0.27272728,0.0
0.27666092,0.0,0.0,0.0,1.0,1.0,0.6666667,0.8181819,0.0
0.2975006,0.0,0.0,0.0,1.0,0.17391305,1.0,0.9090909,0.0
0.22784805,0.0,0.0,0.0,1.0,0.3478261,0.6666667,0.72727275,0.0
0.460207,0.0,1.0,0.0,1.0,0.95652175,0.8333334,0.18181819,0.0
0.3241043,0.0,0.0,0.0,1.0,0.6086957,0.6666667,0.9090909,0.0
0.6898842,0.0,0.0,0.0,0.0,0.5652174,0.8333334,0.6363636,0.0
0.70986557,0.0,1.0,0.0,0.0,0.13043478,1.0,0.72727275,0.0
0.6967907,0.0,0.0,0.0,0.0,0.6086957,0.5,0.6363636,0.0
0.70952225,0.0,0.0,0.0,0.0,0.9130435,0.8333334,0.6363636,0.0
0.66430664,0.0,0.0,0.0,0.0,0.9130435,0.0,0.5454545,0.0
0.22156906,0.0,0.0,0.0,1.0,0.7826087,1.0,0.72727275,0.0
0.707695,0.0,0.0,1.0,0.0,0.5652174,0.6666667,0.6363636,0.0
0.6335335,0.0,0.0,0.0,0.0,0.43478262,1.0,0.5454545,0.0
0.55731964,0.0,0.0,1.0,1.0,0.826087,1.0,0.36363637,0.0
0.2817421,0.0,0.0,0.0,1.0,0.6956522,0.16666667,0.8181819,0.0
0.64346886,0.0,0.0,0.0,0.0,0.6956522,1.0,0.5454545,0.0
0.9607792,0.0,1.0,0.0,0.0,0.26086956,0.0,0.18181819,0.0
0.44228172,0.0,0.0,0.0,1.0,0.86956525,1.0,0.09090909,0.0
0.2989273,0.0,0.0,0.0,1.0,0.21739131,0.0,0.9090909,0.0
0.22528076,0.0,0.0,0.0,1.0,0.47826087,0.33333334,0.72727275,0.0
0.12360191,0.0,0.0,0.0,0.0,0.26086956,0.8333334,0.45454547,0.0
0.16481972,0.0,0.0,0.0,0.0,0.3478261,0.0,0.5454545,0.0
0.8567581,0.0,1.0,0.0,0.0,0.3478261,0.16666667,1.0,0.0
0.7402363,0.0,0.0,0.0,0.0,0.30434784,0.0,0.72727275,0.0
0.83734894,0.0,1.0,0.0,0.0,0.17391305,0.16666667,1.0,0.0
0.5484123,0.0,0.0,0.0,1.0,0.30434784,0.0,0.36363637,0.0
0.323534,0.0,0.0,0.0,1.0,0.17391305,0.6666667,0.9090909,0.0
0.009876251,0.0,0.0,0.0,0.0,0.26086956,1.0,0.27272728,0.0
0.03653717,0.0,0.0,0.0,0.0,0.73913044,0.6666667,0.27272728,0.0
0.5649681,0.0,0.0,0.0,1.0,0.39130434,0.8333334,0.36363637,0.0
0.8074322,0.0,0.0,0.0,0.0,0.3478261,0.0,0.9090909,0.0
0.93240356,0.0,1.0,0.0,0.0,0.5652174,0.0,0.09090909,0.0
0.6167507,0.0,0.0,0.0,1.0,0.17391305,0.16666667,0.45454547,0.0
0.28922272,0.0,0.0,0.0,1.0,0.13043478,0.0,0.8181819,0.0
0.8175373,0.0,0.0,0.0,0.0,0.73913044,0.0,0.9090909,0.0
0.77220726,0.0,0.0,0.0,0.0,0.65217394,0.33333334,0.8181819,0.0
0.4245262,0.0,0.0,0.0,1.0,0.9130435,0.0,0.09090909,0.0
0.8243313,0.0,1.0,0.0,0.0,0.6956522,0.8333334,0.9090909,0.0
0.7211685,0.0,1.0,0.0,0.0,0.39130434,0.0,0.72727275,0.0
0.50924873,0.0,0.0,0.0,1.0,0.73913044,1.0,0.27272728,0.0
0.9536972,0.0,1.0,0.0,0.0,0.08695652,0.33333334,0.09090909,0.0
0.7746048,0.0,0.0,0.0,0.0,0.39130434,0.6666667,0.8181819,0.0
0.515358,0.0,0.0,0.0,1.0,0.17391305,0.6666667,0.27272728,0.0
0.14198494,0.0,0.0,0.0,0.0,0.6956522,0.6666667,0.5454545,0.0
0.5322571,0.0,0.0,0.0,1.0,0.5217391,0.33333334,0.27272728,0.0
0.75245476,0.0,0.0,0.0,0.0,0.21739131,0.33333334,0.8181819,0.0
0.76758385,0.0,1.0,0.0,0.0,0.26086956,1.0,0.8181819,0.0
0.47145462,0.0,1.0,0.0,1.0,0.13043478,0.0,0.18181819,0.0
0.7510853,0.0,0.0,0.0,0.0,0.21739131,0.16666667,0.8181819,0.0
0.8294697,0.0,0.0,0.0,0.0,0.43478262,0.33333334,0.9090909,0.0
0.115608215,0.0,0.0,0.0,0.0,0.43478262,1.0,0.45454547,0.0
0.10692978,0.0,0.0,0.0,0.0,0.08695652,0.0,0.45454547,0.0
0.020267487,0.0,0.0,0.0,0.0,0.86956525,1.0,0.27272728,0.0
0.3060627,0.0,0.0,0.0,1.0,0.43478262,0.8333334,0.9090909,0.0
0.6709862,0.0,0.0,0.0,0.0,0.7826087,0.8333334,0.6363636,0.0
0.066511154,0.0,0.0,0.0,0.0,0.6086957,0.8333334,0.36363637,0.0
0.87137413,0.0,0.0,0.0,0.0,0.0,0.8333334,1.0,0.0
0.93891144,0.0,0.0,0.0,0.0,0.30434784,0.8333334,0.09090909,0.0
0.19388008,0.0,0.0,0.0,1.0,0.5652174,0.0,0.6363636,0.0
0.6644783,0.0,0.0,0.0,0.0,0.0,0.16666667,0.5454545,0.0
0.17857933,0.0,0.0,0.0,0.0,0.39130434,0.5,0.6363636,0.0
0.7485714,0.0,0.0,0.0,0.0,0.39130434,1.0,0.72727275,0.0
0.66287994,0.0,0.0,0.0,0.0,0.86956525,1.0,0.5454545,0.0
0.535738,0.0,0.0,0.0,1.0,0.04347826,0.8333334,0.27272728,0.0
0.76130295,0.0,0.0,0.0,0.0,0.6956522,0.16666667,0.8181819,0.0
0.24863052,0.0,0.0,0.0,1.0,0.5217391,0.8333334,0.72727275,0.0
0.7106075,0.0,1.0,0.0,0.0,0.6956522,1.0,0.72727275,0.0
0.5875206,0.0,0.0,0.0,1.0,0.86956525,0.0,0.45454547,0.0
0.20484161,0.0,0.0,0.0,1.0,0.5652174,0.16666667,0.6363636,0.0
0.5658245,0.0,0.0,0.0,1.0,0.0,1.0,0.36363637,0.0
0.018554688,0.0,0.0,0.0,0.0,0.6086957,0.8333334,0.27272728,0.0
0.4505024,0.0,0.0,0.0,1.0,0.86956525,0.8333334,0.09090909,0.0
0.29527283,0.0,0.0,0.0,1.0,0.5652174,0.6666667,0.9090909,0.0
0.32250404,0.0,0.0,0.0,1.0,0.43478262,0.5,0.9090909,0.0
0.3850193,0.0,1.0,0.0,1.0,0.04347826,0.0,0.0,0.0
0.78185654,0.0,0.0,0.0,0.0,0.6956522,0.33333334,0.8181819,0.0
0.18326187,0.0,0.0,0.0,1.0,0.826087,1.0,0.6363636,0.0
0.88741684,0.0,0.0,0.0,0.0,0.73913044,0.33333334,0.0,0.0
0.8140564,0.0,1.0,0.0,0.0,0.17391305,0.8333334,0.9090909,0.0
0.27135086,0.0,0.0,0.0,1.0,0.08695652,0.16666667,0.8181819,0.0
0.50696373,0.0,0.0,0.0,1.0,0.04347826,0.8333334,0.27272728,0.0
0.1358757,0.0,0.0,0.0,0.0,0.21739131,0.0,0.5454545,0.0
0.74611664,0.0,0.0,0.0,0.0,0.6086957,0.6666667,0.72727275,0.0
0.4579811,0.0,0.0,0.0,1.0,0.30434784,0.6666667,0.18181819,0.0
0.9351444,0.0,0.0,0.0,0.0,0.5652174,0.33333334,0.09090909,0.0
0.380167,0.0,1.0,0.0,1.0,0.5217391,0.5,0.0,0.0
0.91493607,0.0,0.0,0.0,0.0,0.826087,0.16666667,0.0,0.0
0.46688843,0.0,0.0,0.0,1.0,0.826087,0.5,0.18181819,0.0
0.868063,0.0,0.0,0.0,0.0,0.6086957,0.33333334,1.0,0.0
0.25245476,0.0,0.0,0.0,1.0,0.30434784,0.16666667,0.8181819,0.0
0.062913895,0.0,0.0,0.0,0.0,1.0,0.33333334,0.36363637,0.0
0.576046,0.0,0.0,0.0,1.0,0.47826087,1.0,0.36363637,0.0
0.49155045,0.0,0.0,0.0,1.0,0.826087,0.0,0.18181819,0.0
0.4602642,0.0,0.0,0.0,1.0,1.0,0.8333334,0.18181819,0.0
0.18560219,0.0,0.0,0.0,1.0,0.5217391,0.16666667,0.6363636,0.0
0.20312881,0.0,0.0,0.0,1.0,0.30434784,0.0,0.6363636,0.0
0.040534973,0.0,0.0,0.0,0.0,0.65217394,0.0,0.27272728,0.0
0.006793976,0.0,0.0,0.0,0.0,0.0,0.6666667,0.27272728,0.0
0.2625599,0.0,0.0,0.0,1.0,0.6956522,0.16666667,0.8181819,0.0
0.116636276,0.0,0.0,0.0,0.0,0.17391305,0.0,0.45454547,0.0
0.4236126,0.0,0.0,0.0,1.0,0.21739131,0.0,0.09090909,0.0
0.35002327,0.0,0.0,0.0,1.0,0.5217391,0.33333334,1.0,0.0
0.7114067,0.0,1.0,0.0,0.0,0.26086956,0.0,0.72727275,0.0
0.9328613,0.0,1.0,0.0,0.0,0.9130435,0.0,0.09090909,0.0
0.3034935,1.0,0.0,0.0,1.0,0.5652174,0.5,0.9090909,0.0
0.77072334,0.0,0.0,0.0,0.0,0.5652174,0.16666667,0.8181819,0.0
0.37719727,0.0,0.0,0.0,1.0,0.3478261,0.16666667,0.0,0.0
0.9490166,0.0,1.0,0.0,0.0,0.6956522,0.8333334,0.09090909,0.0
0.28568268,0.0,0.0,0.0,1.0,0.5652174,0.6666667,0.8181819,0.0
0.3724594,0.0,0.0,0.0,1.0,0.9130435,0.6666667,1.0,0.0
0.5465851,0.0,0.0,0.0,1.0,1.0,0.8333334,0.36363637,0.0
0.24400711,0.0,0.0,0.0,1.0,0.13043478,0.33333334,0.72727275,0.0
0.32770157,0.0,1.0,0.0,1.0,0.21739131,0.0,0.9090909,0.0
0.90408707,0.0,0.0,0.0,0.0,0.9130435,0.0,0.0,0.0
0.3123436,0.0,0.0,0.0,1.0,0.0,0.5,0.9090909,0.0
0.3320961,0.0,0.0,0.0,1.0,0.43478262,0.5,0.9090909,0.0
0.84082985,0.0,0.0,0.0,0.0,0.73913044,0.5,1.0,0.0
0.0050239563,1.0,0.0,0.0,0.0,0.73913044,0.33333334,0.27272728,0.0
0.4356575,0.0,0.0,0.0,1.0,0.0,0.33333334,0.09090909,0.0
0.23772621,0.0,0.0,0.0,1.0,0.5652174,0.6666667,0.72727275,0.0
0.19313812,0.0,0.0,0.0,1.0,0.0,0.0,0.6363636,0.0
0.023065567,0.0,0.0,0.0,0.0,0.9130435,0.16666667,0.27272728,0.0
0.28042793,0.0,0.0,0.0,1.0,0.73913044,0.0,0.8181819,0.0
0.53470993,0.0,0.0,0.0,1.0,0.30434784,0.6666667,0.27272728,0.0
0.75610924,0.0,0.0,0.0,0.0,0.9130435,0.6666667,0.8181819,0.0
0.36418152,0.0,0.0,0.0,1.0,0.86956525,0.8333334,1.0,0.0
0.12799835,0.0,0.0,0.0,0.0,0.47826087,0.16666667,0.5454545,0.0
0.9230404,0.0,0.0,0.0,0.0,0.73913044,0.0,0.09090909,0.0
0.7649574,0.0,0.0,0.0,0.0,0.3478261,0.6666667,0.8181819,0.0
0.70267105,0.0,0.0,0.0,0.0,0.9130435,0.0,0.6363636,0.0
0.36029816,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0
0.5263767,0.0,0.0,0.0,1.0,0.21739131,0.8333334,0.27272728,0.0
0.31502533,0.0,0.0,0.0,1.0,1.0,0.6666667,0.9090909,0.0
0.13912964,0.0,0.0,0.0,0.0,0.6086957,0.33333334,0.5454545,0.0
0.2677555,0.0,0.0,0.0,1.0,0.47826087,0.8333334,0.8181819,0.0
0.7240238,0.0,1.0,0.0,0.0,0.47826087,0.33333334,0.72727275,0.0
0.5407047,0.0,0.0,0.0,1.0,0.6956522,0.16666667,0.27272728,0.0
0.5841503,0.0,0.0,0.0,1.0,0.39130434,0.8333334,0.45454547,0.0
0.39146996,0.0,1.0,0.0,1.0,0.7826087,0.6666667,0.0,0.0
0.69182396,0.0,0.0,0.0,0.0,1.0,1.0,0.6363636,0.0
0.37993813,0.0,1.0,0.0,1.0,0.3478261,0.5,0.0,0.0
0.08141136,0.0,0.0,0.0,0.0,0.47826087,0.33333334,0.36363637,0.0
0.28705215,0.0,0.0,0.0,1.0,0.5652174,0.8333334,0.8181819,0.0
0.30155373,0.0,0.0,0.0,1.0,0.13043478,0.33333334,0.9090909,0.0
0.7845955,0.0,0.0,0.0,0.0,0.6956522,0.6666667,0.8181819,0.0
0.0858078,0.0,0.0,0.0,0.0,0.6956522,0.8333334,0.45454547,0.0
0.9233837,0.0,0.0,0.0,0.0,1.0,0.0,0.09090909,0.0
0.038764954,0.0,0.0,0.0,0.0,0.3478261,1.0,0.27272728,0.0
0.3810234,0.0,1.0,0.0,1.0,0.13043478,0.6666667,0.0,0.0
0.334095,0.0,0.0,0.0,1.0,0.9130435,0.6666667,0.9090909,0.0
0.4107685,0.0,0.0,0.0,1.0,0.86956525,0.6666667,0.0,0.0
0.6055031,0.0,0.0,0.0,1.0,1.0,1.0,0.45454547,0.0
0.28853607,0.0,0.0,0.0,1.0,0.65217394,1.0,0.8181819,1.0
0.10567665,0.0,0.0,0.0,0.0,0.17391305,1.0,0.45454547,0.0
0.3724022,0.0,0.0,0.0,1.0,0.86956525,0.6666667,1.0,0.0
0.061143875,0.0,0.0,0.0,0.0,0.6956522,0.16666667,0.36363637,0.0
0.57712936,0.0,0.0,0.0,1.0,0.26086956,0.0,0.36363637,0.0
0.38735962,0.0,1.0,0.0,1.0,0.7826087,0.16666667,0.0,0.0
0.8944397,0.0,0.0,0.0,0.0,0.86956525,0.0,0.0,0.0
0.19370842,0.0,0.0,0.0,1.0,0.43478262,0.0,0.6363636,0.0
0.06280136,0.0,0.0,0.0,0.0,0.9130435,0.33333334,0.36363637,0.0
0.84882355,0.0,0.0,0.0,0.0,0.5652174,0.33333334,1.0,0.0
0.832325,0.0,0.0,0.0,0.0,0.5217391,0.6666667,0.9090909,0.0
0.023921967,0.0,0.0,0.0,0.0,0.5217391,0.33333334,0.27272728,0.0
0.67640877,0.0,0.0,0.0,0.0,0.73913044,0.33333334,0.6363636,0.0
0.33226776,0.0,0.0,0.0,1.0,0.5652174,0.5,0.9090909,0.0
0.6347904,0.0,0.0,0.0,0.0,0.3478261,0.0,0.5454545,0.0
0.8569317,0.0,1.0,0.0,0.0,0.47826087,0.16666667,1.0,0.0
0.6550007,0.0,0.0,0.0,0.0,0.08695652,0.16666667,0.5454545,0.0
0.98989487,0.0,0.0,0.0,0.0,0.5217391,0.0,0.18181819,0.0
0.47961807,0.0,0.0,0.0,1.0,0.08695652,1.0,0.18181819,0.0
0.5932293,0.0,0.0,0.0,1.0,0.0,0.8333334,0.45454547,0.0
0.5887184,0.0,0.0,0.0,1.0,0.73913044,0.16666667,0.45454547,0.0
0.27940178,0.0,0.0,0.0,1.0,1.0,1.0,0.8181819,0.0
0.49788666,1.0,0.0,0.0,1.0,0.43478262,0.8333334,0.18181819,0.0
0.5122185,0.0,0.0,0.0,1.0,0.9130435,0.16666667,0.27272728,0.0
0.04127693,0.0,0.0,0.0,0.0,0.17391305,0.16666667,0.36363637,0.0
0.29555702,0.0,0.0,0.0,1.0,0.7826087,0.6666667,0.9090909,1.0
0.10624695,0.0,0.0,0.0,0.0,0.6086957,1.0,0.45454547,0.0
0.94490623,0.0,0.0,0.0,0.0,0.6956522,0.33333334,0.09090909,0.0
0.09636879,0.0,0.0,0.0,0.0,0.39130434,1.0,0.45454547,0.0
0.48521423,0.0,0.0,0.0,1.0,0.17391305,0.5,0.18181819,0.0
0.95529747,0.0,1.0,0.0,0.0,0.26086956,0.5,0.09090909,0.0
0.113780975,0.0,0.0,0.0,0.0,0.08695652,0.8333334,0.45454547,0.0
0.9067707,0.0,0.0,0.0,0.0,0.86956525,0.33333334,0.0,0.0
0.70803833,0.0,0.0,0.0,0.0,0.826087,0.6666667,0.6363636,1.0
0.63370705,0.0,0.0,0.0,0.0,0.5652174,1.0,0.5454545,0.0
0.6092701,0.0,0.0,0.0,1.0,0.73913044,0.33333334,0.45454547,0.0
0.3492813,0.0,0.0,0.0,1.0,1.0,0.16666667,1.0,0.0
0.19753456,0.0,0.0,0.0,1.0,0.21739131,0.5,0.6363636,0.0
0.3749714,0.0,0.0,0.0,1.0,0.73913044,1.0,1.0,0.0
0.94376564,0.0,1.0,0.0,0.0,0.86956525,0.16666667,0.09090909,0.0
0.8083458,0.0,0.0,0.0,0.0,0.0,0.16666667,0.9090909,0.0
0.53077126,1.0,0.0,0.0,1.0,0.43478262,0.16666667,0.27272728,0.0
0.6287384,0.0,0.0,0.0,0.0,0.95652175,0.33333334,0.5454545,0.0
0.8447132,0.0,1.0,0.0,0.0,0.5652174,1.0,1.0,0.0
0.51096153,0.0,0.0,0.0,1.0,1.0,0.0,0.27272728,0.0
0.31359863,0.0,0.0,0.0,1.0,0.95652175,0.5,0.9090909,0.0
0.8409462,0.0,1.0,0.0,0.0,0.826087,0.5,1.0,0.0
0.8963795,0.0,1.0,0.0,0.0,0.26086956,0.33333334,0.0,0.0
0.48241615,0.0,1.0,0.0,1.0,0.13043478,0.16666667,0.18181819,0.0
0.8112583,0.0,0.0,0.0,0.0,0.13043478,0.5,0.9090909,0.0
0.5271168,0.0,0.0,0.0,1.0,0.7826087,0.8333334,0.27272728,0.0
0.8586426,0.0,1.0,0.0,0.0,0.73913044,0.33333334,1.0,0.0
0.6862297,0.0,0.0,0.0,0.0,0.9130435,0.33333334,0.6363636,0.0
0.20701218,0.0,0.0,0.0,1.0,0.13043478,0.5,0.6363636,0.0
0.85230446,0.0,0.0,0.0,0.0,0.08695652,0.8333334,1.0,0.0
0.9513016,0.0,1.0,0.0,0.0,0.3478261,0.0,0.09090909,0.0
0.49645996,0.0,0.0,0.0,1.0,0.39130434,0.6666667,0.18181819,0.0
0.86771965,0.0,0.0,0.0,0.0,0.3478261,0.33333334,1.0,0.0
0.048469543,0.0,0.0,0.0,0.0,0.43478262,1.0,0.36363637,0.0
0.12839699,0.0,0.0,0.0,0.0,0.7826087,0.16666667,0.5454545,0.0
0.3206768,0.0,0.0,0.0,1.0,0.08695652,0.33333334,0.9090909,0.0
0.9342308,0.0,0.0,0.0,0.0,0.9130435,0.16666667,0.09090909,0.0
0.9494171,0.0,0.0,0.0,0.0,1.0,0.8333334,0.09090909,0.0
0.76101875,0.0,0.0,0.0,0.0,0.47826087,0.16666667,0.8181819,0.0
0.46351814,0.0,0.0,0.0,1.0,0.3478261,0.16666667,0.18181819,0.0
0.30280876,0.0,0.0,0.0,1.0,0.04347826,0.5,0.9090909,0.0
0.23138809,0.0,0.0,0.0,1.0,0.95652175,1.0,0.72727275,0.0
0.5832367,0.0,0.0,0.0,1.0,0.73913044,0.6666667,0.36363637,0.0
0.87794113,0.0,0.0,0.0,0.0,0.826087,0.33333334,0.0,0.0
0.23275948,0.0,0.0,0.0,1.0,0.95652175,0.0,0.72727275,0.0
0.05697632,0.0,0.0,0.0,0.0,0.65217394,0.8333334,0.36363637,0.0
0.24737358,0.0,0.0,0.0,1.0,0.6086957,0.6666667,0.72727275,0.0
0.5348816,0.0,0.0,0.0,1.0,0.43478262,0.6666667,0.27272728,0.0
0.031513214,0.0,0.0,0.0,0.0,0.04347826,0.16666667,0.27272728,0.0
0.8643532,0.0,0.0,0.0,0.0,0.9130435,1.0,1.0,1.0
0.24965858,0.0,0.0,0.0,1.0,0.26086956,1.0,0.72727275,0.0
0.19970512,0.0,0.0,0.0,1.0,0.826087,0.6666667,0.6363636,0.0
0.58004,0.0,0.0,0.0,1.0,0.39130434,0.33333334,0.36363637,0.0
0.5600605,0.0,0.0,0.0,1.0,0.826087,0.16666667,0.36363637,0.0
0.9164753,0.0,1.0,0.0,0.0,0.95652175,0.33333334,0.0,0.0
0.0803833,0.0,0.0,0.0,0.0,0.73913044,0.16666667,0.36363637,0.0
0.9044304,0.0,1.0,0.0,0.0,0.13043478,0.16666667,0.0,0.0
0.7116909,0.0,1.0,0.0,0.0,0.47826087,0.0,0.72727275,0.0
0.68582916,0.0,0.0,0.0,0.0,0.6086957,0.33333334,0.6363636,0.0
0.039621353,0.0,0.0,0.0,0.0,1.0,1.0,0.27272728,0.0
0.28613853,0.0,0.0,0.0,1.0,0.9130435,0.6666667,0.8181819,0.0
0.19662094,0.0,0.0,0.0,1.0,0.5652174,0.33333334,0.6363636,0.0
0.5238056,0.0,0.0,0.0,1.0,0.3478261,0.5,0.27272728,0.0
0.23841095,0.0,0.0,0.0,1.0,0.04347826,0.8333334,0.72727275,0.0
0.24109268,0.0,0.0,0.0,1.0,0.0,0.0,0.72727275,0.0
0.47293854,0.0,1.0,0.0,1.0,0.21739131,0.16666667,0.18181819,0.0
0.76878357,0.0,0.0,0.0,0.0,0.13043478,0.0,0.8181819,0.0
0.6796627,0.0,0.0,0.0,0.0,0.08695652,0.8333334,0.6363636,0.0
0.014957428,0.0,0.0,0.0,0.0,1.0,0.33333334,0.27272728,0.0
0.9659157,0.0,0.0,0.0,0.0,0.0,0.6666667,0.18181819,0.0
0.31388474,0.0,1.0,0.0,1.0,0.13043478,0.6666667,0.9090909,0.0
0.69953156,0.0,0.0,0.0,0.0,0.6086957,0.8333334,0.6363636,0.0
0.22933197,0.0,0.0,0.0,1.0,0.43478262,0.8333334,0.72727275,0.0
0.2070694,0.0,0.0,0.0,1.0,0.17391305,0.5,0.6363636,0.0
0.6553421,0.0,0.0,0.0,0.0,0.3478261,0.16666667,0.5454545,0.0
0.025463104,0.0,0.0,0.0,0.0,0.65217394,0.5,0.27272728,0.0
0.38553238,0.0,1.0,0.0,1.0,0.43478262,0.0,0.0,0.0
0.29184723,0.0,0.0,0.0,1.0,0.04347826,0.33333334,0.8181819,0.0
0.20301437,0.0,0.0,0.0,1.0,0.21739131,0.0,0.6363636,0.0
0.41898918,0.0,0.0,0.0,1.0,0.86956525,0.5,0.0,0.0
0.19228172,0.0,0.0,0.0,1.0,0.39130434,1.0,0.6363636,0.0
0.7111206,0.0,1.0,0.0,0.0,0.04347826,0.0,0.72727275,0.0
0.14426804,0.0,0.0,0.0,0.0,0.3478261,1.0,0.5454545,0.0
0.7113495,0.0,1.0,0.0,0.0,0.21739131,0.0,0.72727275,0.0
0.6982174,0.0,0.0,0.0,0.0,0.65217394,0.6666667,0.6363636,0.0
0.06673813,0.0,0.0,0.0,0.0,0.7826087,0.8333334,0.36363637,0.0
0.23664093,0.0,0.0,0.0,1.0,0.7826087,0.5,0.72727275,0.0
0.45061684,0.0,1.0,0.0,1.0,0.95652175,0.8333334,0.09090909,0.0
0.4725399,0.0,0.0,0.0,1.0,0.95652175,0.0,0.18181819,0.0
0.17983627,0.0,0.0,0.0,1.0,0.30434784,0.6666667,0.6363636,0.0
0.050296783,0.0,0.0,0.0,0.0,0.7826087,0.0,0.36363637,0.0
0.38524818,0.0,1.0,0.0,1.0,0.21739131,0.0,0.0,0.0
0.7550812,0.0,0.0,0.0,0.0,0.13043478,0.6666667,0.8181819,0.0
0.43234825,0.0,0.0,0.0,1.0,0.6086957,1.0,0.09090909,0.0
0.978817,0.0,0.0,0.0,0.0,0.43478262,1.0,0.18181819,0.0
0.0838089,0.0,0.0,0.0,0.0,0.21739131,0.6666667,0.45454547,0.0
0.46557426,0.0,0.0,0.0,1.0,0.86956525,0.33333334,0.18181819,0.0
0.78425217,0.0,0.0,0.0,0.0,0.43478262,0.6666667,0.8181819,0.0
0.3732605,0.0,0.0,0.0,1.0,0.47826087,0.8333334,1.0,0.0
0.02586174,0.0,0.0,0.0,0.0,0.95652175,0.5,0.27272728,0.0
0.2362423,0.0,0.0,0.0,1.0,0.47826087,0.5,0.72727275,0.0
0.17355537,0.0,0.0,0.0,0.0,0.73913044,1.0,0.6363636,0.0
0.23698235,0.0,0.0,0.0,1.0,0.0,0.6666667,0.72727275,0.0
0.6021347,0.0,0.0,0.0,1.0,0.5217391,0.6666667,0.45454547,0.0
0.59168816,0.0,0.0,0.0,1.0,0.9130435,0.5,0.45454547,0.0
0.7329292,0.0,0.0,0.0,0.0,1.0,0.16666667,0.72727275,0.0
0.03311348,0.0,0.0,0.0,0.0,0.21739131,0.33333334,0.27272728,0.0
0.37520027,0.0,0.0,0.0,1.0,0.9130435,1.0,1.0,0.0
0.42635345,0.0,0.0,0.0,1.0,0.21739131,0.33333334,0.09090909,0.0
0.78904915,0.0,0.0,0.0,0.0,0.95652175,0.0,0.8181819,0.0
0.6325073,0.0,0.0,0.0,0.0,0.6956522,0.8333334,0.5454545,0.0
0.84545517,0.0,1.0,0.0,0.0,0.08695652,0.0,1.0,0.0
0.23738289,0.0,0.0,0.0,1.0,0.30434784,0.6666667,0.72727275,0.0
0.36252594,0.0,0.0,0.0,1.0,0.65217394,0.6666667,1.0,0.0
0.96066475,0.0,1.0,0.0,0.0,0.17391305,0.0,0.18181819,0.0
0.7843685,0.0,0.0,0.0,0.0,0.5217391,0.6666667,0.8181819,0.0
0.023008347,0.0,0.0,0.0,0.0,0.86956525,0.16666667,0.27272728,0.0
0.2528553,0.0,0.0,0.0,1.0,0.6086957,0.16666667,0.8181819,0.0
0.17458344,0.0,0.0,0.0,0.0,0.47826087,0.0,0.6363636,0.0
0.40311813,0.0,1.0,0.0,1.0,0.26086956,1.0,0.0,0.0
0.009420395,0.0,0.0,0.0,0.0,0.95652175,0.8333334,0.27272728,0.0
0.71808624,0.0,1.0,0.0,0.0,0.13043478,0.8333334,0.72727275,0.0
0.18942642,0.0,0.0,0.0,1.0,0.30434784,0.6666667,0.6363636,0.0
0.4490757,0.0,0.0,0.0,1.0,0.826087,0.6666667,0.09090909,0.0
0.8930702,0.0,1.0,0.0,0.0,0.86956525,1.0,0.0,0.0
0.39118576,0.0,1.0,0.0,1.0,0.5652174,0.6666667,0.0,0.0
0.10550308,0.0,0.0,0.0,0.0,0.04347826,1.0,0.45454547,0.0
0.86766243,0.0,0.0,0.0,0.0,0.30434784,0.33333334,1.0,0.0
0.076215744,0.0,0.0,0.0,0.0,0.6956522,0.8333334,0.36363637,0.0
0.50125694,0.0,0.0,0.0,1.0,0.9130435,0.0,0.27272728,0.0
0.94211006,0.0,0.0,0.0,0.0,0.65217394,0.0,0.09090909,0.0
0.7368126,0.0,0.0,0.0,0.0,0.826087,0.6666667,0.72727275,0.0
0.51073265,0.0,0.0,0.0,1.0,0.826087,0.0,0.27272728,0.0
0.9330883,0.0,1.0,0.0,0.0,0.04347826,0.16666667,0.09090909,0.0
0.39952087,0.0,0.0,0.0,1.0,0.65217394,0.5,0.0,0.0
0.04036331,0.0,0.0,0.0,0.0,0.5217391,0.0,0.27272728,0.0
0.1993618,0.0,0.0,0.0,1.0,0.5652174,0.6666667,0.6363636,0.0
0.2611332,0.0,0.0,0.0,1.0,0.65217394,0.0,0.8181819,0.0
0.7352123,0.0,0.0,0.0,0.0,0.65217394,0.5,0.72727275,0.0
0.43999863,0.0,0.0,0.0,1.0,0.17391305,0.8333334,0.09090909,0.0
0.4027748,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.3186226,0.0,0.0,0.0,1.0,0.6086957,0.0,0.9090909,0.0
0.1799488,0.0,0.0,0.0,1.0,0.39130434,0.6666667,0.6363636,0.0
0.3778267,0.0,0.0,0.0,1.0,0.826087,0.16666667,0.0,0.0
0.2731781,0.0,0.0,0.0,1.0,0.43478262,0.33333334,0.8181819,0.0
0.2296753,0.0,0.0,0.0,1.0,0.6956522,0.8333334,0.72727275,0.0
0.6993027,0.0,0.0,0.0,0.0,0.43478262,0.8333334,0.6363636,0.0
0.52906036,0.0,1.0,0.0,1.0,0.17391305,0.0,0.27272728,0.0
