UNIX_TS,WOE,EBE,Hour,Weekday,Month,FGE
0.27264786,1.0,1.0,0.0,0.33333334,0.8181819,0.0
0.09813309,1.0,0.0,0.65217394,0.0,0.45454547,0.0
0.46029472,1.0,1.0,1.0,0.8333334,0.18181819,1.0
0.5160694,0.0,1.0,0.6956522,0.6666667,0.27272728,1.0
0.72803307,0.0,0.0,0.39130434,0.8333334,0.72727275,0.0
0.38882256,0.0,1.0,0.826087,0.33333334,0.0,0.0
0.7667389,0.0,0.0,0.65217394,0.8333334,0.8181819,1.0
0.5594559,0.0,1.0,0.3478261,0.16666667,0.36363637,1.0
0.77267647,0.0,0.0,1.0,0.33333334,0.8181819,1.0
0.3700981,1.0,1.0,0.13043478,0.5,1.0,1.0
0.61859894,0.0,1.0,0.5217391,0.33333334,0.45454547,1.0
0.43711662,1.0,1.0,0.04347826,0.5,0.09090909,0.0
0.7979088,1.0,0.0,0.39130434,0.0,0.9090909,0.0
0.14642906,1.0,0.0,0.9130435,0.0,0.5454545,0.0
0.33847046,1.0,1.0,0.04347826,0.16666667,1.0,0.0
0.38031578,0.0,1.0,0.6086957,0.5,0.0,0.0
0.5758972,1.0,1.0,0.3478261,1.0,0.36363637,0.0
0.46497536,1.0,1.0,0.39130434,0.33333334,0.18181819,1.0
0.29417038,1.0,1.0,0.73913044,0.5,0.9090909,0.0
0.06547928,0.0,0.0,0.826087,0.6666667,0.36363637,0.0
0.4247284,1.0,1.0,0.0,0.16666667,0.09090909,0.0
0.11063385,1.0,0.0,0.7826087,0.33333334,0.45454547,0.0
0.8792572,1.0,0.0,0.7826087,0.5,0.0,1.0
0.058914185,1.0,0.0,0.0,0.0,0.36363637,0.0
0.22178459,1.0,1.0,0.9130435,1.0,0.72727275,1.0
0.818861,1.0,0.0,0.6956522,0.16666667,0.9090909,1.0
0.45087433,1.0,1.0,0.08695652,1.0,0.09090909,1.0
0.8455219,1.0,0.0,0.13043478,0.0,1.0,0.0
0.40589142,0.0,1.0,0.26086956,0.16666667,0.0,0.0
0.026088715,1.0,0.0,0.04347826,0.6666667,0.27272728,0.0
0.4828434,0.0,1.0,0.43478262,0.16666667,0.18181819,1.0
0.19050026,1.0,1.0,0.04347826,0.8333334,0.6363636,0.0
0.30815697,1.0,1.0,0.95652175,1.0,0.9090909,0.0
0.878973,0.0,0.0,0.5652174,0.5,0.0,0.0
0.22030067,1.0,1.0,0.826087,0.8333334,0.72727275,0.0
0.612833,0.0,1.0,0.30434784,0.8333334,0.45454547,1.0
0.005537033,1.0,0.0,0.04347826,0.5,0.27272728,0.0
0.20026207,1.0,1.0,0.17391305,0.8333334,0.6363636,0.0
0.17874146,0.0,0.0,0.47826087,0.5,0.6363636,0.0
0.14129066,1.0,0.0,0.13043478,0.6666667,0.5454545,0.0
0.22446823,1.0,1.0,0.86956525,0.16666667,0.72727275,0.0
0.37786102,0.0,1.0,0.826087,0.16666667,0.0,1.0
0.15002632,1.0,0.0,0.5217391,0.5,0.5454545,0.0
0.21544647,1.0,1.0,0.26086956,0.33333334,0.72727275,1.0
0.92687035,1.0,0.0,0.5217391,0.5,0.09090909,0.0
0.12787437,0.0,0.0,0.3478261,0.16666667,0.5454545,1.0
0.7424202,0.0,0.0,0.9130435,0.16666667,0.72727275,1.0
0.49220657,1.0,1.0,0.26086956,0.16666667,0.18181819,0.0
0.46548843,1.0,1.0,0.7826087,0.33333334,0.18181819,1.0
0.899353,1.0,0.0,0.43478262,0.6666667,0.0,0.0
0.79151535,0.0,0.0,0.73913044,0.33333334,0.8181819,0.0
0.1728611,0.0,0.0,0.17391305,1.0,0.6363636,0.0
0.32813835,1.0,1.0,0.5217391,0.0,0.9090909,1.0
0.2933731,1.0,1.0,0.13043478,0.5,0.9090909,1.0
0.84985924,1.0,0.0,0.30434784,0.5,1.0,0.0
0.13643837,0.0,0.0,0.6086957,0.0,0.5454545,1.0
0.4682293,0.0,1.0,0.7826087,0.6666667,0.18181819,0.0
0.8136101,1.0,0.0,0.86956525,0.6666667,0.9090909,0.0
0.09093857,0.0,0.0,0.39130434,0.33333334,0.45454547,0.0
0.13655281,1.0,0.0,0.6956522,0.0,0.5454545,0.0
0.1760006,1.0,0.0,0.47826087,0.16666667,0.6363636,0.0
0.7146759,0.0,0.0,0.65217394,0.33333334,0.72727275,0.0
0.021749496,1.0,0.0,0.9130435,0.0,0.27272728,1.0
0.4914074,1.0,1.0,0.6956522,0.0,0.18181819,0.0
0.40229416,1.0,1.0,0.65217394,0.8333334,0.0,0.0
0.59085464,0.0,1.0,0.26086956,0.5,0.45454547,0.0
0.76919365,1.0,0.0,0.43478262,0.0,0.8181819,0.0
0.29439926,0.0,1.0,0.9130435,0.5,0.9090909,0.0
0.45150375,1.0,1.0,0.5652174,1.0,0.09090909,1.0
0.83787155,0.0,0.0,0.5652174,0.16666667,1.0,0.0
0.54678154,1.0,1.0,0.08695652,1.0,0.36363637,0.0
0.094991684,1.0,0.0,0.3478261,0.8333334,0.45454547,0.0
0.16566658,1.0,0.0,0.95652175,0.0,0.5454545,0.0
0.23405838,0.0,1.0,0.86956525,0.16666667,0.72727275,0.0
0.8657856,0.0,0.0,0.95652175,0.0,1.0,1.0
0.43255043,1.0,1.0,0.73913044,1.0,0.09090909,0.0
0.2905159,1.0,1.0,0.04347826,0.16666667,0.8181819,1.0
0.8790302,0.0,0.0,0.6086957,0.5,0.0,1.0
0.14505959,1.0,0.0,0.9130435,1.0,0.5454545,0.0
0.8374138,1.0,0.0,0.21739131,0.16666667,1.0,1.0
0.74887085,0.0,0.0,0.6086957,1.0,0.72727275,0.0
0.7215824,0.0,0.0,0.6956522,0.0,0.72727275,0.0
0.3658142,1.0,1.0,0.0,0.0,1.0,0.0
0.8382149,0.0,0.0,0.826087,0.16666667,1.0,0.0
0.45932388,1.0,1.0,0.26086956,0.8333334,0.18181819,1.0
0.9172802,1.0,0.0,0.5217391,0.5,0.0,1.0
0.13444138,1.0,0.0,0.13043478,1.0,0.5454545,1.0
0.121881485,0.0,0.0,1.0,0.5,0.45454547,1.0
0.39652824,0.0,1.0,0.43478262,0.16666667,0.0,0.0
0.13689423,1.0,0.0,0.95652175,0.0,0.5454545,0.0
0.96894455,1.0,0.0,0.21739131,1.0,0.18181819,0.0
0.828907,0.0,0.0,0.0,0.33333334,0.9090909,0.0
0.23890877,1.0,1.0,0.39130434,0.8333334,0.72727275,0.0
0.8995819,1.0,0.0,0.6086957,0.6666667,0.0,0.0
0.1471138,1.0,0.0,0.39130434,0.16666667,0.5454545,1.0
0.13552475,1.0,0.0,0.95652175,1.0,0.5454545,0.0
0.98703957,1.0,0.0,0.43478262,0.8333334,0.18181819,1.0
0.8359871,0.0,0.0,0.17391305,0.0,1.0,1.0
0.71741676,0.0,0.0,0.65217394,0.6666667,0.72727275,0.0
0.6611862,1.0,0.0,0.6086957,0.8333334,0.5454545,1.0
0.8463764,1.0,0.0,0.7826087,0.0,1.0,1.0
0.7301464,0.0,0.0,0.95652175,1.0,0.72727275,0.0
0.07318497,0.0,0.0,0.43478262,0.5,0.36363637,0.0
0.8655567,0.0,0.0,0.7826087,0.0,1.0,0.0
0.989666,0.0,0.0,0.3478261,0.0,0.18181819,1.0
0.43768692,1.0,1.0,0.47826087,0.5,0.09090909,0.0
0.3220291,1.0,1.0,0.04347826,0.5,0.9090909,0.0
0.5706463,1.0,1.0,0.5217391,0.33333334,0.36363637,0.0
0.7742176,0.0,0.0,0.08695652,0.6666667,0.8181819,0.0
0.82325745,0.0,0.0,0.9130435,0.6666667,0.9090909,0.0
0.14363098,1.0,0.0,0.86956525,0.8333334,0.5454545,0.0
0.622879,1.0,1.0,0.65217394,0.8333334,0.45454547,0.0
0.24336243,1.0,1.0,0.65217394,0.16666667,0.72727275,1.0
0.62088203,1.0,1.0,0.17391305,0.6666667,0.45454547,0.0
0.9090023,0.0,0.0,0.47826087,0.6666667,0.0,0.0
0.08403206,1.0,0.0,0.3478261,0.6666667,0.45454547,1.0
0.023748398,1.0,0.0,0.3478261,0.33333334,0.27272728,1.0
0.6579323,1.0,0.0,0.21739131,0.5,0.5454545,1.0
0.3623333,1.0,1.0,0.47826087,0.6666667,1.0,0.0
0.2862358,1.0,1.0,0.95652175,0.6666667,0.8181819,1.0
0.32990837,1.0,1.0,0.826087,0.16666667,0.9090909,0.0
0.484272,0.0,1.0,0.47826087,0.33333334,0.18181819,1.0
0.21099472,1.0,1.0,0.0,1.0,0.72727275,0.0
0.04058838,0.0,0.0,0.65217394,0.0,0.27272728,1.0
0.7140484,0.0,0.0,0.17391305,0.33333334,0.72727275,1.0
0.8724079,0.0,0.0,0.7826087,0.8333334,1.0,0.0
0.20145988,1.0,1.0,0.04347826,1.0,0.6363636,0.0
0.25712013,1.0,1.0,0.6956522,0.6666667,0.8181819,1.0
0.4302101,1.0,1.0,0.0,0.8333334,0.09090909,1.0
0.14437294,0.0,0.0,0.39130434,1.0,0.5454545,1.0
0.8849106,0.0,0.0,0.9130435,0.0,0.0,0.0
0.68242073,0.0,0.0,0.08695652,0.0,0.6363636,0.0
0.4484768,1.0,1.0,0.3478261,0.6666667,0.09090909,0.0
0.16521072,1.0,0.0,0.6086957,0.0,0.5454545,0.0
0.82782364,0.0,0.0,0.21739131,0.16666667,0.9090909,1.0
0.085401535,1.0,0.0,0.3478261,0.8333334,0.45454547,0.0
0.39024925,1.0,1.0,0.86956525,0.5,0.0,0.0
0.8752632,0.0,0.0,0.86956525,0.0,1.0,1.0
0.35679436,1.0,1.0,0.43478262,0.0,1.0,1.0
0.9823017,0.0,0.0,1.0,0.16666667,0.18181819,0.0
0.38990593,1.0,1.0,0.6086957,0.5,0.0,0.0
0.23360252,1.0,1.0,0.5217391,0.16666667,0.72727275,0.0
0.75229645,0.0,0.0,0.08695652,0.33333334,0.8181819,0.0
0.16492462,1.0,0.0,0.39130434,0.0,0.5454545,1.0
0.7999077,1.0,0.0,0.86956525,0.16666667,0.9090909,0.0
0.875206,0.0,0.0,0.826087,0.0,1.0,0.0
0.0870018,0.0,0.0,0.5217391,1.0,0.45454547,1.0
0.6121483,1.0,1.0,0.826087,0.6666667,0.45454547,0.0
0.46800232,0.0,1.0,0.6086957,0.6666667,0.18181819,0.0
0.29725266,1.0,1.0,1.0,0.8333334,0.9090909,1.0
0.88285446,1.0,0.0,0.39130434,1.0,0.0,1.0
0.08032036,1.0,0.0,0.65217394,0.16666667,0.36363637,1.0
0.18952942,1.0,1.0,0.3478261,0.6666667,0.6363636,0.0
0.7698231,0.0,0.0,0.9130435,0.0,0.8181819,0.0
0.96260643,0.0,0.0,0.6086957,0.16666667,0.18181819,1.0
0.46326447,1.0,1.0,0.13043478,0.16666667,0.18181819,0.0
0.03014183,1.0,0.0,0.0,0.0,0.27272728,1.0
0.103443146,1.0,0.0,0.5217391,0.6666667,0.45454547,1.0
0.624876,1.0,1.0,0.08695652,0.0,0.5454545,0.0
0.43614578,1.0,1.0,0.3478261,0.33333334,0.09090909,0.0
0.631443,1.0,0.0,0.9130435,0.6666667,0.5454545,0.0
0.98355865,1.0,0.0,0.9130435,0.33333334,0.18181819,0.0
0.56282425,1.0,1.0,0.826087,0.5,0.36363637,1.0
0.80898476,1.0,0.0,0.47826087,0.16666667,0.9090909,1.0
0.78928757,1.0,0.0,0.08695652,0.16666667,0.8181819,1.0
0.54055977,0.0,1.0,0.5652174,0.16666667,0.27272728,0.0
0.72198296,0.0,0.0,1.0,0.0,0.72727275,0.0
0.60232735,0.0,1.0,0.65217394,0.6666667,0.45454547,0.0
0.49466133,1.0,1.0,0.04347826,0.5,0.18181819,0.0
0.35765076,1.0,1.0,0.04347826,0.16666667,1.0,0.0
0.4985447,0.0,1.0,0.9130435,0.8333334,0.18181819,0.0
0.9668312,0.0,0.0,0.6956522,0.6666667,0.18181819,1.0
0.76028824,0.0,0.0,0.95652175,0.0,0.8181819,1.0
0.24136543,0.0,1.0,0.17391305,0.0,0.72727275,0.0
0.89689827,0.0,0.0,0.65217394,0.33333334,0.0,0.0
0.08488846,0.0,0.0,1.0,0.6666667,0.45454547,1.0
0.45589828,1.0,1.0,0.7826087,0.33333334,0.09090909,1.0
0.34869003,1.0,1.0,0.5217391,0.16666667,1.0,0.0
0.702858,0.0,0.0,0.0,0.16666667,0.6363636,0.0
0.1720047,1.0,0.0,0.5652174,0.8333334,0.6363636,0.0
0.04424286,1.0,0.0,0.30434784,0.5,0.36363637,1.0
0.50134087,0.0,1.0,0.95652175,0.0,0.27272728,1.0
0.36855507,1.0,1.0,0.0,0.33333334,1.0,0.0
0.09316635,1.0,0.0,0.0,0.6666667,0.45454547,0.0
0.4748516,0.0,1.0,0.6086957,0.33333334,0.18181819,0.0
0.8287945,0.0,0.0,0.95652175,0.16666667,0.9090909,0.0
0.75206757,1.0,0.0,0.95652175,0.16666667,0.8181819,0.0
0.8600197,1.0,0.0,0.73913044,0.5,1.0,0.0
0.5427284,0.0,1.0,0.13043478,0.5,0.36363637,1.0
0.026830673,0.0,0.0,0.6086957,0.6666667,0.27272728,1.0
0.15704727,0.0,0.0,0.65217394,0.16666667,0.5454545,0.0
0.594677,0.0,1.0,0.04347826,1.0,0.45454547,1.0
0.814579,0.0,0.0,0.5652174,0.8333334,0.9090909,0.0
0.5354233,0.0,1.0,0.826087,0.6666667,0.27272728,0.0
0.3254547,0.0,1.0,0.5652174,0.8333334,0.9090909,1.0
0.5988445,0.0,1.0,0.08695652,0.33333334,0.45454547,0.0
0.9155102,0.0,0.0,0.21739131,0.33333334,0.0,0.0
0.4338627,1.0,1.0,0.6956522,0.0,0.09090909,0.0
0.5432434,1.0,1.0,0.5217391,0.5,0.36363637,0.0
0.7048588,0.0,0.0,0.47826087,0.33333334,0.6363636,0.0
0.3277378,1.0,1.0,0.21739131,0.0,0.9090909,0.0
0.034194946,1.0,0.0,1.0,0.33333334,0.27272728,0.0
0.26049042,1.0,1.0,0.13043478,0.0,0.8181819,1.0
0.540617,0.0,1.0,0.6086957,0.16666667,0.27272728,0.0
0.5869713,0.0,1.0,0.43478262,0.0,0.45454547,0.0
0.22846222,1.0,1.0,0.7826087,0.6666667,0.72727275,1.0
0.26602745,1.0,1.0,0.17391305,0.6666667,0.8181819,0.0
0.10880661,1.0,0.0,0.43478262,0.16666667,0.45454547,1.0
0.69766426,1.0,0.0,0.21739131,0.6666667,0.6363636,0.0
0.5578003,1.0,1.0,0.13043478,0.0,0.36363637,0.0
0.26745415,0.0,1.0,0.21739131,0.8333334,0.8181819,0.0
0.62299347,1.0,1.0,0.73913044,0.8333334,0.45454547,0.0
0.6494808,0.0,0.0,0.04347826,0.6666667,0.5454545,0.0
0.9653473,0.0,0.0,0.6086957,0.5,0.18181819,0.0
0.7135353,0.0,0.0,0.826087,0.16666667,0.72727275,0.0
0.32448387,1.0,1.0,0.86956525,0.6666667,0.9090909,0.0
0.51041794,0.0,1.0,0.5652174,0.0,0.27272728,0.0
0.70166016,0.0,0.0,0.13043478,0.0,0.6363636,0.0
0.5223484,0.0,1.0,0.26086956,0.33333334,0.27272728,1.0
0.29006004,1.0,1.0,0.73913044,0.0,0.8181819,1.0
0.5584278,0.0,1.0,0.6086957,0.0,0.36363637,0.0
0.3305931,1.0,1.0,0.30434784,0.33333334,0.9090909,0.0
0.77313423,0.0,0.0,0.30434784,0.5,0.8181819,0.0
0.75657845,0.0,0.0,0.21739131,0.8333334,0.8181819,0.0
0.92453,0.0,0.0,0.826087,0.16666667,0.09090909,1.0
0.9933758,1.0,0.0,0.04347826,0.5,0.18181819,1.0
0.96671677,1.0,0.0,0.6086957,0.6666667,0.18181819,0.0
0.08260536,1.0,0.0,0.30434784,0.5,0.36363637,0.0
0.69452477,1.0,0.0,0.95652175,0.16666667,0.6363636,0.0
0.4464798,0.0,1.0,0.9130435,0.33333334,0.09090909,0.0
0.5606556,0.0,1.0,0.21739131,0.33333334,0.36363637,1.0
0.081064224,0.0,0.0,0.17391305,0.33333334,0.36363637,1.0
0.7644558,0.0,0.0,1.0,0.5,0.8181819,1.0
0.46503258,1.0,1.0,0.43478262,0.33333334,0.18181819,0.0
0.8486023,0.0,0.0,0.39130434,0.33333334,1.0,1.0
0.6110058,0.0,1.0,1.0,0.5,0.45454547,0.0
0.35325623,1.0,1.0,0.86956525,0.6666667,1.0,0.0
0.3425808,1.0,1.0,0.04347826,0.6666667,1.0,0.0
0.80784225,1.0,0.0,0.65217394,0.0,0.9090909,0.0
0.16201401,1.0,0.0,0.26086956,0.8333334,0.5454545,1.0
0.52794266,0.0,1.0,0.3478261,1.0,0.27272728,0.0
0.21453476,1.0,1.0,0.6086957,0.16666667,0.72727275,1.0
0.18376541,1.0,1.0,0.13043478,0.0,0.6363636,0.0
0.20402908,1.0,1.0,0.95652175,0.0,0.6363636,0.0
0.17885399,1.0,0.0,0.5652174,0.5,0.6363636,0.0
0.5160122,0.0,1.0,0.65217394,0.6666667,0.27272728,1.0
0.20100403,1.0,1.0,0.73913044,0.8333334,0.6363636,0.0
0.37649155,1.0,1.0,0.826087,0.0,1.0,0.0
0.8712673,0.0,0.0,0.95652175,0.6666667,1.0,0.0
0.8972988,1.0,0.0,0.95652175,0.33333334,0.0,0.0
0.46012497,1.0,1.0,0.86956525,0.8333334,0.18181819,0.0
0.14779854,1.0,0.0,0.9130435,0.16666667,0.5454545,0.0
0.68441963,0.0,0.0,0.5652174,0.16666667,0.6363636,1.0
0.1906147,1.0,1.0,0.13043478,0.8333334,0.6363636,1.0
0.26808167,0.0,1.0,0.6956522,0.8333334,0.8181819,1.0
0.5640793,0.0,1.0,0.73913044,0.6666667,0.36363637,0.0
0.76348686,0.0,0.0,0.26086956,0.5,0.8181819,0.0
0.44071388,1.0,1.0,0.6956522,0.8333334,0.09090909,0.0
0.19146919,1.0,1.0,0.7826087,0.8333334,0.6363636,0.0
0.24598885,1.0,1.0,0.5652174,0.5,0.72727275,1.0
0.10041618,1.0,0.0,0.30434784,0.33333334,0.45454547,0.0
0.8331318,0.0,0.0,0.08695652,0.8333334,0.9090909,0.0
0.7420788,0.0,0.0,0.65217394,0.16666667,0.72727275,0.0
0.38859367,1.0,1.0,0.65217394,0.33333334,0.0,0.0
0.04869461,1.0,0.0,0.5652174,1.0,0.36363637,0.0
0.085344315,0.0,0.0,0.30434784,0.8333334,0.45454547,0.0
0.9510746,0.0,0.0,0.17391305,0.0,0.09090909,0.0
0.5918808,1.0,1.0,0.0,0.6666667,0.45454547,0.0
0.14071846,1.0,0.0,0.73913044,0.5,0.5454545,0.0
0.82045937,1.0,0.0,0.86956525,0.33333334,0.9090909,1.0
0.68670464,0.0,0.0,0.21739131,0.5,0.6363636,0.0
0.7724495,1.0,0.0,0.826087,0.33333334,0.8181819,0.0
0.36450195,0.0,1.0,0.04347826,1.0,1.0,0.0
0.25597954,1.0,1.0,0.86956525,0.5,0.8181819,1.0
0.6490822,1.0,0.0,0.7826087,0.5,0.5454545,0.0
0.55306053,0.0,1.0,0.6956522,0.5,0.36363637,0.0
0.5398178,0.0,1.0,0.0,0.16666667,0.27272728,0.0
0.29799652,1.0,1.0,0.5217391,1.0,0.9090909,0.0
0.97864723,1.0,0.0,0.30434784,1.0,0.18181819,0.0
0.8941593,1.0,0.0,0.65217394,0.0,0.0,0.0
0.13318443,1.0,0.0,0.21739131,0.8333334,0.5454545,0.0
0.9204769,1.0,0.0,0.86956525,0.8333334,0.09090909,1.0
0.41120148,0.0,1.0,0.13043478,0.8333334,0.0,1.0
0.26311493,1.0,1.0,0.04347826,0.33333334,0.8181819,0.0
0.8375282,1.0,0.0,0.30434784,0.16666667,1.0,0.0
0.9820156,0.0,0.0,0.7826087,0.16666667,0.18181819,0.0
0.26117325,1.0,1.0,0.65217394,0.0,0.8181819,0.0
0.8660145,0.0,0.0,0.08695652,0.16666667,1.0,0.0
0.028600693,1.0,0.0,0.9130435,0.8333334,0.27272728,0.0
0.7426491,1.0,0.0,0.04347826,0.33333334,0.72727275,1.0
0.4516735,1.0,1.0,0.6956522,1.0,0.09090909,0.0
0.6525078,0.0,0.0,0.26086956,1.0,0.5454545,0.0
0.059770584,1.0,0.0,0.65217394,0.0,0.36363637,1.0
0.69304085,1.0,0.0,0.86956525,0.0,0.6363636,1.0
0.61545944,1.0,1.0,0.21739131,0.0,0.45454547,0.0
0.15036583,0.0,0.0,0.7826087,0.5,0.5454545,0.0
0.5403309,0.0,1.0,0.39130434,0.16666667,0.27272728,0.0
0.88765144,1.0,0.0,0.9130435,0.33333334,0.0,1.0
0.6689491,1.0,0.0,0.26086956,0.6666667,0.6363636,0.0
0.9200764,1.0,0.0,0.5652174,0.8333334,0.09090909,1.0
0.6351528,0.0,0.0,0.6086957,0.0,0.5454545,1.0
0.58577347,0.0,1.0,0.5652174,1.0,0.45454547,1.0
0.88388443,1.0,0.0,0.13043478,0.0,0.0,1.0
0.78974533,0.0,0.0,0.43478262,0.16666667,0.8181819,1.0
0.83553123,1.0,0.0,0.86956525,1.0,1.0,0.0
0.3211727,1.0,1.0,0.43478262,0.33333334,0.9090909,0.0
0.45886803,1.0,1.0,0.95652175,0.6666667,0.18181819,0.0
0.5548878,1.0,1.0,0.0,0.8333334,0.36363637,0.0
0.83992577,0.0,0.0,0.04347826,0.5,1.0,0.0
0.8629322,0.0,0.0,0.86956525,0.8333334,1.0,0.0
0.7195854,0.0,0.0,0.21739131,1.0,0.72727275,0.0
0.044412613,1.0,0.0,0.43478262,0.5,0.36363637,1.0
0.41137123,1.0,1.0,0.26086956,0.8333334,0.0,1.0
0.36787033,1.0,1.0,0.5217391,0.16666667,1.0,0.0
0.7447605,0.0,0.0,0.6086957,0.5,0.72727275,0.0
0.46429062,1.0,1.0,0.9130435,0.16666667,0.18181819,0.0
0.22949219,1.0,1.0,0.5217391,0.8333334,0.72727275,0.0
0.06822014,1.0,0.0,0.826087,1.0,0.36363637,0.0
0.8130951,1.0,0.0,0.47826087,0.6666667,0.9090909,1.0
0.0029678345,1.0,0.0,0.17391305,0.16666667,0.27272728,1.0
0.32271385,1.0,1.0,0.5652174,0.5,0.9090909,0.0
0.41491127,1.0,1.0,0.86956525,0.0,0.0,0.0
0.13158607,1.0,0.0,0.04347826,0.6666667,0.5454545,0.0
0.56596184,0.0,1.0,0.08695652,1.0,0.36363637,0.0
0.97214127,1.0,0.0,0.5652174,0.16666667,0.18181819,0.0
0.875721,0.0,0.0,0.17391305,0.16666667,1.0,1.0
0.34732056,1.0,1.0,0.5217391,0.0,1.0,1.0
0.06359482,0.0,0.0,0.43478262,0.5,0.36363637,1.0
0.1702919,0.0,0.0,0.30434784,0.6666667,0.6363636,1.0
0.037506104,1.0,0.0,0.39130434,0.8333334,0.27272728,0.0
0.18581963,1.0,1.0,0.65217394,0.16666667,0.6363636,0.0
0.47730637,0.0,1.0,0.39130434,0.6666667,0.18181819,1.0
0.28098297,1.0,1.0,0.08695652,0.16666667,0.8181819,0.0
0.3363018,1.0,1.0,0.47826087,1.0,1.0,1.0
0.067819595,1.0,0.0,0.5217391,1.0,0.36363637,1.0
0.99674606,1.0,0.0,0.5217391,0.8333334,0.18181819,0.0
0.8031616,1.0,0.0,0.21739131,0.6666667,0.9090909,0.0
0.9979439,0.0,0.0,0.39130434,1.0,0.18181819,1.0
0.39447403,0.0,1.0,0.95652175,1.0,0.0,0.0
0.3428669,1.0,1.0,0.26086956,0.6666667,1.0,1.0
0.032310486,1.0,0.0,0.6086957,0.16666667,0.27272728,1.0
0.23514175,1.0,1.0,0.65217394,0.33333334,0.72727275,1.0
0.33681488,1.0,1.0,0.86956525,1.0,1.0,0.0
0.87480736,0.0,0.0,0.5217391,0.0,1.0,0.0
0.6248207,0.0,1.0,0.04347826,0.0,0.5454545,0.0
0.32436943,0.0,1.0,0.7826087,0.6666667,0.9090909,0.0
0.048009872,1.0,0.0,0.04347826,1.0,0.36363637,0.0
0.22201157,1.0,1.0,0.04347826,0.0,0.72727275,1.0
0.09379578,0.0,0.0,0.47826087,0.6666667,0.45454547,0.0
0.60917854,0.0,1.0,0.65217394,0.33333334,0.45454547,0.0
0.51703835,1.0,1.0,0.39130434,0.8333334,0.27272728,0.0
0.7218704,0.0,0.0,0.9130435,0.0,0.72727275,0.0
0.9694576,0.0,0.0,0.6086957,1.0,0.18181819,1.0
0.1522522,1.0,0.0,0.13043478,0.8333334,0.5454545,1.0
0.11263275,1.0,0.0,0.21739131,0.6666667,0.45454547,0.0
0.98247147,0.0,0.0,0.08695652,0.33333334,0.18181819,1.0
0.81098175,0.0,0.0,0.95652175,0.33333334,0.9090909,1.0
0.06565094,1.0,0.0,0.95652175,0.6666667,0.36363637,0.0
0.27310562,1.0,1.0,0.3478261,0.33333334,0.8181819,0.0
0.23365784,0.0,1.0,0.5652174,0.16666667,0.72727275,0.0
0.40189362,1.0,1.0,0.3478261,0.8333334,0.0,1.0
0.81355286,1.0,0.0,0.826087,0.6666667,0.9090909,0.0
0.70508575,1.0,0.0,0.65217394,0.33333334,0.6363636,0.0
0.043727875,1.0,0.0,0.95652175,0.33333334,0.36363637,1.0
0.41239738,1.0,1.0,0.0,1.0,0.0,0.0
0.9693432,0.0,0.0,0.5217391,1.0,0.18181819,0.0
0.08483124,1.0,0.0,0.95652175,0.6666667,0.45454547,1.0
0.22109795,1.0,1.0,0.39130434,1.0,0.72727275,0.0
0.32328415,1.0,1.0,1.0,0.5,0.9090909,0.0
0.9010658,0.0,0.0,0.6956522,0.8333334,0.0,1.0
0.27778625,1.0,1.0,0.7826087,0.8333334,0.8181819,1.0
0.6470852,0.0,0.0,0.30434784,0.33333334,0.5454545,0.0
0.14962578,1.0,0.0,0.21739131,0.5,0.5454545,0.0
0.918478,0.0,0.0,0.39130434,0.6666667,0.0,1.0
0.7150192,1.0,0.0,0.9130435,0.33333334,0.72727275,0.0
0.38305664,1.0,1.0,0.6086957,0.8333334,0.0,1.0
0.7529259,1.0,0.0,0.5652174,0.33333334,0.8181819,0.0
0.17280197,1.0,0.0,0.13043478,1.0,0.6363636,0.0
0.70970917,0.0,0.0,0.0,1.0,0.72727275,1.0
0.23422813,0.0,1.0,1.0,0.16666667,0.72727275,0.0
0.074157715,1.0,0.0,0.13043478,0.6666667,0.36363637,1.0
0.9736805,0.0,0.0,0.6956522,0.33333334,0.18181819,0.0
0.2916031,0.0,1.0,0.86956525,0.16666667,0.8181819,0.0
0.80670166,1.0,0.0,0.826087,1.0,0.9090909,1.0
0.36187744,1.0,1.0,0.13043478,0.6666667,1.0,1.0
0.115486145,1.0,0.0,0.30434784,1.0,0.45454547,0.0
0.49037933,0.0,1.0,0.95652175,1.0,0.18181819,1.0
0.8277664,0.0,0.0,0.17391305,0.16666667,0.9090909,1.0
0.6991482,0.0,0.0,0.30434784,0.8333334,0.6363636,0.0
0.15333557,0.0,0.0,0.95652175,0.8333334,0.5454545,0.0
0.7993355,0.0,0.0,0.43478262,0.16666667,0.9090909,1.0
0.6703186,1.0,0.0,0.26086956,0.8333334,0.6363636,0.0
0.69675064,0.0,0.0,0.5652174,0.5,0.6363636,0.0
0.05857086,1.0,0.0,0.7826087,1.0,0.36363637,0.0
0.71307945,1.0,0.0,0.47826087,0.16666667,0.72727275,1.0
0.05206299,1.0,0.0,0.0,0.33333334,0.36363637,0.0
0.43546295,1.0,1.0,0.86956525,0.16666667,0.09090909,0.0
0.58463097,1.0,1.0,0.73913044,0.8333334,0.45454547,1.0
0.91374016,1.0,0.0,0.95652175,0.0,0.0,0.0
0.59313774,0.0,1.0,0.95652175,0.6666667,0.45454547,0.0
0.32933617,0.0,1.0,0.39130434,0.16666667,0.9090909,1.0
0.34692,1.0,1.0,0.21739131,0.0,1.0,0.0
0.32636833,1.0,1.0,0.21739131,1.0,0.9090909,1.0
0.8957577,1.0,0.0,0.826087,0.16666667,0.0,0.0
