UNIX_TS,FRE,EBE,Hour,Season,HTE
0.82079124,0.0,0.0,0.08695652,0.6666667,0.0
0.016899109,0.0,0.0,0.39130434,0.33333334,1.0
0.41544914,0.0,1.0,0.26086956,0.0,0.0
0.29361725,0.0,1.0,0.3478261,0.6666667,0.0
0.42178535,0.0,1.0,0.9130435,0.0,0.0
0.3198223,0.0,1.0,0.47826087,0.6666667,0.0
0.8627529,0.0,0.0,0.73913044,1.0,0.0
0.5758152,0.0,1.0,0.30434784,0.33333334,0.0
0.10196495,0.0,0.0,0.47826087,0.33333334,0.0
0.63113594,0.0,0.0,0.6956522,0.33333334,0.0
0.25022888,0.0,1.0,0.6956522,0.6666667,0.0
0.88233566,0.0,0.0,0.0,0.0,0.0
0.30366516,0.0,1.0,0.6956522,0.6666667,1.0
0.33426476,0.0,1.0,0.0,1.0,0.0
0.9224129,1.0,0.0,0.26086956,0.0,0.0
0.07336235,0.0,0.0,0.6086957,0.33333334,0.0
0.6183491,0.0,1.0,0.3478261,0.33333334,0.0
0.07781601,0.0,0.0,0.86956525,0.33333334,0.0
0.8120556,0.0,0.0,0.73913044,0.6666667,1.0
0.9092827,0.0,0.0,0.6956522,0.0,1.0
0.31137276,0.0,1.0,0.30434784,0.6666667,0.0
0.32735825,0.0,1.0,1.0,0.6666667,0.0
0.32941437,0.0,1.0,0.47826087,0.6666667,0.0
0.25433922,0.0,1.0,0.6956522,0.6666667,1.0
0.5243206,0.0,1.0,0.73913044,0.33333334,0.0
0.9848137,0.0,0.0,0.826087,0.0,0.0
0.9959469,0.0,0.0,0.95652175,0.0,0.0
0.5624008,0.0,1.0,0.5217391,0.33333334,0.0
0.03140068,0.0,0.0,1.0,0.33333334,0.0
0.7639866,0.0,0.0,0.65217394,0.6666667,0.0
0.47522354,0.0,1.0,0.9130435,0.0,0.0
0.38941574,0.0,1.0,0.26086956,0.0,0.0
0.9129925,1.0,0.0,0.39130434,0.0,1.0
0.8088589,0.0,0.0,0.39130434,0.6666667,0.0
0.20409966,0.0,1.0,0.0,0.6666667,0.0
0.40209007,0.0,1.0,0.5217391,0.0,0.0
0.9790478,0.0,0.0,0.6086957,0.0,0.0
0.72779083,0.0,0.0,0.21739131,0.6666667,0.0
0.24851418,0.0,1.0,0.43478262,0.6666667,0.0
0.81816673,0.0,0.0,0.17391305,0.6666667,0.0
0.41756248,0.0,1.0,0.826087,0.0,1.0
0.15123177,0.0,0.0,0.43478262,0.33333334,0.0
0.14769363,0.0,0.0,0.86956525,0.33333334,0.0
0.9247532,0.0,0.0,1.0,0.0,0.0
0.64894867,0.0,0.0,0.6956522,0.33333334,0.0
0.2791748,0.0,1.0,0.826087,0.6666667,0.0
0.93725586,0.0,0.0,0.08695652,0.0,0.0
0.37548447,0.0,1.0,0.08695652,1.0,0.0
0.18046379,0.0,1.0,0.7826087,0.6666667,1.0
0.7313328,0.0,0.0,0.826087,0.6666667,0.0
0.64997673,0.0,0.0,0.43478262,0.33333334,0.0
0.18171883,0.0,1.0,0.6956522,0.6666667,0.0
0.36920547,0.0,1.0,0.5217391,1.0,0.0
0.93634224,1.0,0.0,0.43478262,0.0,0.0
0.19873238,0.0,1.0,0.08695652,0.6666667,0.0
0.13576317,0.0,0.0,0.13043478,0.33333334,0.0
0.27426338,0.0,1.0,0.21739131,0.6666667,0.0
0.6464386,0.0,0.0,0.86956525,0.33333334,0.0
0.32501793,0.0,1.0,0.26086956,0.6666667,0.0
0.5391636,0.0,1.0,0.5652174,0.33333334,0.0
0.56188774,0.0,1.0,0.13043478,0.33333334,0.0
0.7465172,0.0,0.0,0.9130435,0.6666667,0.0
0.30788994,0.0,1.0,0.7826087,0.6666667,0.0
0.6412983,0.0,0.0,0.08695652,0.33333334,0.0
0.47270966,1.0,1.0,0.04347826,0.0,0.0
0.46214867,1.0,1.0,0.3478261,0.0,0.0
0.26193237,0.0,1.0,0.21739131,0.6666667,0.0
0.7154598,1.0,0.0,0.21739131,0.6666667,0.0
0.48932457,0.0,1.0,0.17391305,0.0,0.0
0.57884216,0.0,1.0,0.5217391,0.33333334,0.0
0.8693199,0.0,0.0,0.5217391,1.0,0.0
0.95466995,1.0,0.0,0.826087,0.0,0.0
0.5949993,0.0,1.0,0.30434784,0.33333334,0.0
0.30828857,0.0,1.0,0.04347826,0.6666667,0.0
0.4705429,0.0,1.0,0.47826087,0.0,1.0
0.7966442,0.0,0.0,0.47826087,0.6666667,0.0
0.60710335,0.0,1.0,0.13043478,0.33333334,0.0
0.8719444,0.0,0.0,0.43478262,1.0,0.0
0.58563614,0.0,1.0,0.47826087,0.33333334,0.0
0.6435814,0.0,0.0,0.7826087,0.33333334,0.0
0.86800575,0.0,0.0,0.5652174,1.0,0.0
0.7311592,0.0,0.0,0.6956522,0.6666667,0.0
0.7525692,0.0,0.0,0.30434784,0.6666667,0.0
0.30674744,1.0,1.0,0.95652175,0.6666667,0.0
0.6945076,0.0,0.0,0.95652175,0.6666667,0.0
0.8515072,0.0,0.0,0.5217391,1.0,0.0
0.28294182,0.0,1.0,0.5652174,0.6666667,0.0
0.09214401,0.0,0.0,0.30434784,0.33333334,0.0
0.33283806,0.0,1.0,1.0,0.6666667,0.0
0.7502842,0.0,0.0,0.65217394,0.6666667,0.0
0.99811554,0.0,0.0,0.5217391,0.0,0.0
0.9213295,0.0,0.0,0.47826087,0.0,0.0
0.4985733,0.0,1.0,0.95652175,0.0,0.0
0.11509514,0.0,0.0,0.04347826,0.33333334,0.0
0.82307434,1.0,0.0,0.7826087,0.6666667,0.0
0.95615387,0.0,0.0,0.9130435,0.0,0.0
0.8357487,0.0,0.0,0.0,1.0,0.0
0.3286705,1.0,1.0,0.95652175,0.6666667,0.0
0.034482956,0.0,0.0,0.21739131,0.33333334,0.0
0.3042946,0.0,1.0,0.13043478,0.6666667,0.0
0.77962875,0.0,0.0,0.04347826,0.6666667,0.0
0.17024422,0.0,0.0,0.30434784,0.6666667,0.0
0.57764244,0.0,1.0,0.65217394,0.33333334,0.0
0.6495781,0.0,0.0,0.13043478,0.33333334,0.0
0.40037727,1.0,1.0,0.26086956,0.0,0.0
0.93777084,0.0,0.0,0.47826087,0.0,0.0
0.013931274,0.0,0.0,0.21739131,0.33333334,0.0
0.52820396,0.0,1.0,0.5652174,0.33333334,0.0
0.27854538,0.0,1.0,0.3478261,0.6666667,0.0
0.67007256,0.0,0.0,0.08695652,0.6666667,0.0
0.0061092377,0.0,0.0,0.5217391,0.33333334,0.0
0.38838768,0.0,1.0,0.5217391,0.0,0.0
0.567482,0.0,1.0,0.21739131,0.33333334,0.0
0.38450432,1.0,1.0,0.6956522,0.0,0.0
0.47042656,0.0,1.0,0.39130434,0.0,0.0
0.96665955,0.0,0.0,0.5652174,0.0,0.0
0.9602642,1.0,0.0,0.9130435,0.0,0.0
0.94433594,1.0,0.0,0.26086956,0.0,0.0
0.27580452,0.0,1.0,0.3478261,0.6666667,0.0
0.5368233,0.0,1.0,0.86956525,0.33333334,0.0
0.30514908,0.0,1.0,0.7826087,0.6666667,0.0
0.29704285,0.0,1.0,0.86956525,0.6666667,0.0
0.66636086,0.0,0.0,0.39130434,0.33333334,0.0
0.9104252,0.0,0.0,0.5217391,0.0,0.0
0.617321,0.0,1.0,0.6086957,0.33333334,0.0
0.79590034,1.0,0.0,0.95652175,0.6666667,0.0
0.26296043,0.0,1.0,1.0,0.6666667,0.0
0.7405224,0.0,0.0,0.5217391,0.6666667,0.0
0.66322136,0.0,0.0,0.08695652,0.33333334,0.0
0.8936405,1.0,0.0,0.26086956,0.0,0.0
0.4699688,0.0,1.0,0.04347826,0.0,0.0
0.67749596,0.0,0.0,0.5217391,0.6666667,0.0
0.22613525,0.0,1.0,0.08695652,0.6666667,0.0
0.909853,1.0,0.0,0.08695652,0.0,0.0
0.22117043,0.0,1.0,0.47826087,0.6666667,0.0
0.010276794,0.0,0.0,0.5652174,0.33333334,0.0
0.25388145,0.0,1.0,0.3478261,0.6666667,0.0
0.71466064,1.0,0.0,0.65217394,0.6666667,0.0
0.16196632,0.0,0.0,0.26086956,0.33333334,0.0
0.5089073,0.0,1.0,0.47826087,0.33333334,0.0
0.78910637,0.0,0.0,1.0,0.6666667,0.0
0.27369308,0.0,1.0,0.826087,0.6666667,0.0
0.42458344,0.0,1.0,0.95652175,0.0,1.0
0.7156315,1.0,0.0,0.3478261,0.6666667,0.0
0.34020233,0.0,1.0,0.3478261,1.0,0.0
0.57393265,0.0,1.0,0.95652175,0.33333334,0.0
0.8089752,0.0,0.0,0.47826087,0.6666667,0.0
0.56102943,0.0,1.0,0.5217391,0.33333334,0.0
0.95175743,1.0,0.0,0.6956522,0.0,0.0
0.39341164,1.0,1.0,0.17391305,0.0,0.0
0.69781876,0.0,0.0,0.3478261,0.6666667,0.0
0.96271896,1.0,0.0,0.6956522,0.0,0.0
0.9848709,0.0,0.0,0.86956525,0.0,0.0
0.7228241,1.0,0.0,0.6086957,0.6666667,0.0
0.638958,0.0,0.0,0.39130434,0.33333334,0.0
0.0017127991,0.0,0.0,0.30434784,0.33333334,0.0
0.9650593,0.0,0.0,0.39130434,0.0,1.0
0.32564545,0.0,1.0,0.73913044,0.6666667,0.0
0.15996933,0.0,0.0,0.826087,0.33333334,1.0
0.53705215,0.0,1.0,0.0,0.33333334,0.0
0.4805317,0.0,1.0,0.7826087,0.0,1.0
0.16687775,0.0,0.0,0.86956525,0.33333334,0.0
0.8412304,1.0,0.0,0.0,1.0,0.0
0.2663269,0.0,1.0,0.43478262,0.6666667,0.0
0.922184,1.0,0.0,0.08695652,0.0,0.0
0.87337303,0.0,0.0,0.47826087,1.0,0.0
0.78334045,0.0,0.0,0.7826087,0.6666667,0.0
0.9168186,0.0,0.0,0.17391305,0.0,0.0
0.07113457,0.0,0.0,1.0,0.33333334,0.0
0.7380104,0.0,0.0,0.6956522,0.6666667,0.0
0.25907898,0.0,1.0,0.13043478,0.6666667,0.0
0.31713867,0.0,1.0,0.5217391,0.6666667,0.0
0.70347214,0.0,0.0,0.47826087,0.6666667,0.0
0.23144531,0.0,1.0,1.0,0.6666667,0.0
0.3386631,0.0,1.0,0.21739131,1.0,0.0
0.9318905,1.0,0.0,0.17391305,0.0,0.0
0.25194168,0.0,1.0,0.95652175,0.6666667,0.0
0.0062236786,0.0,0.0,0.6086957,0.33333334,1.0
0.60567284,0.0,1.0,0.08695652,0.33333334,0.0
0.4808178,0.0,1.0,1.0,0.0,0.0
0.45010376,0.0,1.0,0.5652174,0.0,0.0
0.283741,0.0,1.0,0.13043478,0.6666667,0.0
0.9059715,1.0,0.0,0.26086956,0.0,0.0
0.37320137,0.0,1.0,0.43478262,1.0,0.0
0.80566216,0.0,0.0,0.04347826,0.6666667,0.0
0.4502735,0.0,1.0,0.6956522,0.0,0.0
0.7606182,0.0,0.0,0.17391305,0.6666667,0.0
0.8875313,0.0,0.0,0.826087,0.0,1.0
0.9863548,0.0,0.0,0.95652175,0.0,0.0
0.89689445,0.0,0.0,0.65217394,0.0,0.0
0.33369446,0.0,1.0,0.6086957,0.6666667,0.0
0.7142029,1.0,0.0,0.30434784,0.6666667,0.0
0.25091362,0.0,1.0,0.17391305,0.6666667,0.0
0.33535194,0.0,1.0,0.826087,1.0,0.0
0.62805367,0.0,0.0,0.43478262,0.33333334,0.0
0.9760208,0.0,0.0,0.39130434,0.0,0.0
0.91116524,1.0,0.0,0.04347826,0.0,0.0
0.77728844,0.0,0.0,0.3478261,0.6666667,1.0
0.5617142,0.0,1.0,0.0,0.33333334,0.0
0.87919426,0.0,0.0,0.73913044,0.0,0.0
0.2482872,0.0,1.0,0.26086956,0.6666667,0.0
0.8592148,1.0,0.0,0.13043478,1.0,0.0
0.6811485,0.0,0.0,0.17391305,0.6666667,0.0
0.47128296,0.0,1.0,0.0,0.0,0.0
0.55960274,0.0,1.0,0.47826087,0.33333334,0.0
0.06616783,0.0,0.0,0.3478261,0.33333334,0.0
0.930521,1.0,0.0,0.17391305,0.0,0.0
0.58826065,0.0,1.0,0.39130434,0.33333334,0.0
0.45153046,1.0,1.0,0.6086957,0.0,0.0
0.17846489,0.0,0.0,0.30434784,0.6666667,0.0
0.10653305,0.0,0.0,0.826087,0.33333334,0.0
0.8453407,0.0,0.0,0.0,1.0,0.0
0.46032143,0.0,1.0,0.0,0.0,0.0
0.055606842,0.0,0.0,0.65217394,0.33333334,0.0
0.8230171,0.0,0.0,0.73913044,0.6666667,0.0
0.24549103,0.0,1.0,0.21739131,0.6666667,0.0
0.96414566,0.0,0.0,0.73913044,0.0,0.0
0.20860863,0.0,1.0,0.30434784,0.6666667,0.0
0.33529282,0.0,1.0,0.7826087,1.0,0.0
0.46517563,0.0,1.0,0.5652174,0.0,0.0
0.93440247,0.0,0.0,0.0,0.0,0.0
0.42121506,0.0,1.0,0.47826087,0.0,0.0
0.87120247,0.0,0.0,0.9130435,1.0,0.0
0.5529232,0.0,1.0,0.6086957,0.33333334,0.0
0.5997944,0.0,1.0,0.826087,0.33333334,0.0
0.7932167,0.0,0.0,1.0,0.6666667,0.0
0.31674004,0.0,1.0,0.21739131,0.6666667,0.0
0.90688515,1.0,0.0,0.95652175,0.0,0.0
0.17635155,0.0,0.0,0.7826087,0.6666667,0.0
0.53476715,0.0,1.0,0.3478261,0.33333334,0.0
0.41082382,0.0,1.0,0.9130435,0.0,0.0
0.925724,1.0,0.0,0.6956522,0.0,0.0
0.26724052,0.0,1.0,0.08695652,0.6666667,0.0
0.49822998,0.0,1.0,0.6956522,0.0,1.0
0.47842026,1.0,1.0,0.21739131,0.0,0.0
0.4261818,0.0,1.0,0.08695652,0.0,0.0
0.1613388,0.0,0.0,0.826087,0.33333334,0.0
0.059316635,0.0,0.0,0.3478261,0.33333334,0.0
0.63998604,0.0,0.0,0.13043478,0.33333334,0.0
0.36144257,0.0,1.0,0.86956525,1.0,0.0
0.00062942505,0.0,0.0,0.5217391,0.33333334,0.0
0.15117645,0.0,0.0,0.39130434,0.33333334,0.0
0.33506584,0.0,1.0,0.6086957,1.0,1.0
0.845911,1.0,0.0,0.43478262,1.0,0.0
0.08146858,0.0,0.0,0.5217391,0.33333334,0.0
0.86852074,0.0,0.0,0.95652175,1.0,0.0
0.18645668,0.0,1.0,0.13043478,0.6666667,0.0
0.8673763,0.0,0.0,0.08695652,1.0,0.0
0.8572159,0.0,0.0,0.6956522,1.0,0.0
0.2748909,0.0,1.0,0.6956522,0.6666667,0.0
0.6040764,0.0,1.0,0.95652175,0.33333334,0.0
0.68976974,0.0,0.0,0.47826087,0.6666667,0.0
0.06942177,0.0,0.0,0.73913044,0.33333334,0.0
0.8303814,0.0,0.0,0.08695652,0.6666667,0.0
0.41510582,0.0,1.0,0.0,0.0,0.0
0.84248734,1.0,0.0,0.95652175,1.0,0.0
0.13667679,0.0,0.0,0.826087,0.33333334,1.0
0.15899658,0.0,0.0,0.08695652,0.33333334,0.0
0.94581985,0.0,0.0,0.3478261,0.0,0.0
0.6584263,1.0,0.0,0.6086957,0.33333334,0.0
0.777462,0.0,0.0,0.47826087,0.6666667,0.0
0.018497467,0.0,0.0,0.5652174,0.33333334,0.0
0.07678604,0.0,0.0,0.08695652,0.33333334,0.0
0.9802475,0.0,0.0,0.47826087,0.0,0.0
0.25451088,0.0,1.0,0.826087,0.6666667,0.0
0.021295547,0.0,0.0,0.6086957,0.33333334,0.0
0.051952362,0.0,0.0,1.0,0.33333334,0.0
0.3838787,1.0,1.0,0.21739131,0.0,0.0
0.72527885,1.0,0.0,0.39130434,0.6666667,0.0
0.29024887,0.0,1.0,0.9130435,0.6666667,0.0
0.19410706,0.0,1.0,0.73913044,0.6666667,0.0
0.028373718,0.0,0.0,0.7826087,0.33333334,0.0
0.3338089,0.0,1.0,0.6956522,0.6666667,0.0
0.66744804,0.0,0.0,0.17391305,0.6666667,0.0
0.58906174,0.0,1.0,1.0,0.33333334,0.0
0.73583984,0.0,0.0,0.08695652,0.6666667,0.0
0.9817314,0.0,0.0,0.5652174,0.0,0.0
0.4330883,0.0,1.0,0.13043478,0.0,0.0
0.9188156,0.0,0.0,0.65217394,0.0,0.0
0.19816208,0.0,1.0,0.6956522,0.6666667,1.0
0.30275154,0.0,1.0,0.0,0.6666667,0.0
0.882164,1.0,0.0,0.9130435,0.0,0.0
0.18405914,0.0,1.0,0.39130434,0.6666667,0.0
0.071079254,0.0,0.0,0.95652175,0.33333334,0.0
0.24925804,0.0,1.0,1.0,0.6666667,0.0
0.9588375,0.0,0.0,0.86956525,0.0,1.0
0.06828117,0.0,0.0,0.9130435,0.33333334,0.0
0.81770897,0.0,0.0,0.86956525,0.6666667,0.0
0.28282738,0.0,1.0,0.47826087,0.6666667,0.0
0.6401577,0.0,0.0,0.26086956,0.33333334,0.0
0.08129692,0.0,0.0,0.39130434,0.33333334,0.0
0.42892075,0.0,1.0,0.08695652,0.0,0.0
0.659626,0.0,0.0,0.47826087,0.33333334,0.0
0.42897987,0.0,1.0,0.13043478,0.0,0.0
0.014671326,0.0,0.0,0.7826087,0.33333334,0.0
0.90631485,0.0,0.0,0.5217391,0.0,0.0
0.6484356,0.0,0.0,0.30434784,0.33333334,1.0
0.016498566,0.0,0.0,0.08695652,0.33333334,0.0
0.3589859,0.0,1.0,0.04347826,1.0,0.0
0.3755436,0.0,1.0,0.13043478,1.0,0.0
0.953413,0.0,0.0,0.9130435,0.0,0.0
0.49389267,0.0,1.0,0.5217391,0.0,0.0
0.68268967,0.0,0.0,0.30434784,0.6666667,0.0
0.6864567,0.0,0.0,0.04347826,0.6666667,0.0
0.72122574,1.0,0.0,0.43478262,0.6666667,0.0
0.77671814,0.0,0.0,0.95652175,0.6666667,0.0
0.25605202,0.0,1.0,0.95652175,0.6666667,0.0
0.64375496,0.0,0.0,0.9130435,0.33333334,0.0
0.78882027,0.0,0.0,0.7826087,0.6666667,0.0
0.4856701,0.0,1.0,0.5217391,0.0,0.0
0.81137276,0.0,0.0,0.21739131,0.6666667,0.0
0.07039261,0.0,0.0,0.43478262,0.33333334,0.0
0.07313347,0.0,0.0,0.43478262,0.33333334,0.0
0.41002464,0.0,1.0,0.30434784,0.0,1.0
0.48447037,0.0,1.0,0.65217394,0.0,0.0
0.5884342,0.0,1.0,0.5217391,0.33333334,0.0
0.15277481,0.0,0.0,0.5652174,0.33333334,0.0
0.8275852,0.0,0.0,0.04347826,0.6666667,0.0
0.06354141,0.0,0.0,0.43478262,0.33333334,0.0
0.44445038,1.0,1.0,0.43478262,0.0,0.0
0.7871666,0.0,0.0,0.5652174,0.6666667,0.0
0.24103737,0.0,1.0,1.0,0.6666667,0.0
0.85938454,1.0,0.0,0.26086956,1.0,0.0
0.2929325,0.0,1.0,0.86956525,0.6666667,0.0
0.44382286,1.0,1.0,1.0,0.0,1.0
0.31542587,0.0,1.0,0.26086956,0.6666667,0.0
0.015300751,0.0,0.0,0.21739131,0.33333334,1.0
0.74931526,0.0,0.0,0.95652175,0.6666667,0.0
0.7700386,0.0,0.0,0.04347826,0.6666667,0.0
0.7609024,0.0,0.0,0.39130434,0.6666667,0.0
0.96072197,0.0,0.0,0.21739131,0.0,0.0
0.3498516,0.0,1.0,0.39130434,1.0,0.0
0.5342541,0.0,1.0,1.0,0.33333334,0.0
0.9819584,0.0,0.0,0.73913044,0.0,1.0
0.022951126,0.0,0.0,0.826087,0.33333334,1.0
0.3323822,0.0,1.0,0.65217394,0.6666667,1.0
0.3715458,0.0,1.0,0.21739131,1.0,0.0
0.56765175,0.0,1.0,0.3478261,0.33333334,0.0
0.17406845,0.0,0.0,0.08695652,0.6666667,0.0
0.11680794,0.0,0.0,0.30434784,0.33333334,0.0
0.58392334,0.0,1.0,0.21739131,0.33333334,0.0
0.07878494,0.0,0.0,0.5652174,0.33333334,0.0
0.21060753,0.0,1.0,0.7826087,0.6666667,0.0
0.8266144,0.0,0.0,0.3478261,0.6666667,0.0
0.6462078,0.0,0.0,0.6956522,0.33333334,0.0
0.5625706,0.0,1.0,0.65217394,0.33333334,0.0
0.2717514,0.0,1.0,0.39130434,0.6666667,0.0
0.6842308,0.0,0.0,0.43478262,0.6666667,0.0
0.55509377,0.0,1.0,0.17391305,0.33333334,0.0
0.9815006,0.0,0.0,0.39130434,0.0,0.0
0.5609722,0.0,1.0,0.47826087,0.33333334,0.0
0.53619385,0.0,1.0,0.39130434,0.33333334,0.0
0.21643066,0.0,1.0,0.0,0.6666667,0.0
0.035453796,0.0,0.0,0.95652175,0.33333334,0.0
0.33112526,0.0,1.0,0.73913044,0.6666667,1.0
0.037281036,0.0,0.0,0.26086956,0.33333334,0.0
0.19781876,0.0,1.0,0.43478262,0.6666667,0.0
0.58078384,0.0,1.0,0.95652175,0.33333334,0.0
0.7470875,0.0,0.0,0.30434784,0.6666667,0.0
0.19833374,0.0,1.0,0.826087,0.6666667,0.0
0.8855896,1.0,0.0,0.39130434,0.0,0.0
0.5130749,0.0,1.0,0.5217391,0.33333334,0.0
0.30423546,0.0,1.0,0.08695652,0.6666667,0.0
0.4121952,1.0,1.0,0.9130435,0.0,0.0
0.4682579,0.0,1.0,0.826087,0.0,1.0
0.8825073,1.0,0.0,0.13043478,0.0,0.0
0.2865963,0.0,1.0,0.21739131,0.6666667,0.0
0.5134735,0.0,1.0,0.826087,0.33333334,0.0
0.3512783,0.0,1.0,0.43478262,1.0,0.0
0.84334373,1.0,0.0,0.5652174,1.0,0.0
0.14369774,0.0,0.0,0.95652175,0.33333334,0.0
0.5558338,0.0,1.0,0.73913044,0.33333334,0.0
0.82364655,1.0,0.0,0.17391305,0.6666667,0.0
0.78099823,0.0,0.0,0.04347826,0.6666667,0.0
0.54453087,0.0,1.0,0.47826087,0.33333334,0.0
0.94439316,1.0,0.0,0.30434784,0.0,0.0
0.30183792,0.0,1.0,0.3478261,0.6666667,0.0
0.58877563,0.0,1.0,0.7826087,0.33333334,0.0
0.6678467,0.0,0.0,0.47826087,0.6666667,0.0
0.77386475,0.0,0.0,0.86956525,0.6666667,0.0
0.68919754,0.0,0.0,0.04347826,0.6666667,0.0
0.8418007,1.0,0.0,0.43478262,1.0,0.0
0.20575523,0.0,1.0,0.21739131,0.6666667,0.0
0.5155277,1.0,1.0,0.30434784,0.33333334,0.0
0.9759064,0.0,0.0,0.30434784,0.0,1.0
0.40140343,1.0,1.0,0.0,0.0,0.0
0.16653442,0.0,0.0,0.6086957,0.33333334,0.0
0.6412411,0.0,0.0,0.04347826,0.33333334,0.0
0.08603668,0.0,0.0,0.86956525,0.33333334,0.0
0.9281807,1.0,0.0,0.47826087,0.0,1.0
0.9328041,0.0,0.0,0.86956525,0.0,1.0
0.71757126,1.0,0.0,0.7826087,0.6666667,0.0
0.57421875,0.0,1.0,0.13043478,0.33333334,0.0
0.7835121,0.0,0.0,0.9130435,0.6666667,0.0
0.88827324,1.0,0.0,0.3478261,0.0,0.0
0.5186691,0.0,1.0,0.6086957,0.33333334,0.0
0.09414101,0.0,0.0,0.7826087,0.33333334,0.0
0.89569473,0.0,0.0,0.7826087,0.0,1.0
0.27923203,0.0,1.0,0.86956525,0.6666667,0.0
0.84048843,1.0,0.0,0.47826087,1.0,0.0
0.041734695,0.0,0.0,0.5217391,0.33333334,0.0
0.3106289,0.0,1.0,0.7826087,0.6666667,0.0
0.38633156,1.0,1.0,0.0,0.0,0.0
0.9524441,1.0,0.0,0.17391305,0.0,0.0
0.6721859,0.0,0.0,0.65217394,0.6666667,0.0
0.88655853,0.0,0.0,0.08695652,0.0,0.0
0.9479904,1.0,0.0,0.95652175,0.0,0.0
0.019298553,0.0,0.0,0.13043478,0.33333334,0.0
0.7060394,0.0,0.0,0.3478261,0.6666667,0.0
0.64546776,0.0,0.0,0.13043478,0.33333334,0.0
0.09967995,0.0,0.0,0.826087,0.33333334,0.0
0.4759636,0.0,1.0,0.43478262,0.0,0.0
0.22002792,0.0,1.0,0.65217394,0.6666667,0.0
0.69005394,0.0,0.0,0.6956522,0.6666667,0.0
0.29812813,0.0,1.0,0.65217394,0.6666667,0.0
0.98869514,0.0,0.0,0.65217394,0.0,0.0
0.15471649,0.0,0.0,1.0,0.33333334,0.0
0.9268093,0.0,0.0,0.47826087,0.0,1.0
0.33700562,0.0,1.0,0.0,1.0,0.0
0.19348145,0.0,1.0,0.26086956,0.6666667,0.0
0.68462944,0.0,0.0,0.73913044,0.6666667,0.0
0.5454445,0.0,1.0,0.13043478,0.33333334,0.0
0.93377495,0.0,0.0,0.5652174,0.0,0.0
0.36480904,0.0,1.0,0.30434784,1.0,0.0
0.6146374,0.0,1.0,0.65217394,0.33333334,0.0
0.8946667,0.0,0.0,0.0,0.0,0.0
0.4877243,0.0,1.0,0.0,0.0,0.0
0.59511185,0.0,1.0,0.39130434,0.33333334,0.0
0.17852211,0.0,0.0,0.3478261,0.6666667,0.0
0.0660553,0.0,0.0,0.26086956,0.33333334,0.0
0.7019291,0.0,0.0,0.3478261,0.6666667,0.0
0.8363781,0.0,0.0,0.47826087,1.0,0.0
0.34174347,0.0,1.0,0.47826087,1.0,0.0
0.35493088,0.0,1.0,0.08695652,1.0,0.0
0.5817528,0.0,1.0,0.65217394,0.33333334,0.0
0.3375759,1.0,1.0,0.43478262,1.0,0.0
0.0018825531,0.0,0.0,0.43478262,0.33333334,0.0
0.41036797,0.0,1.0,0.5652174,0.0,0.0
0.7239094,1.0,0.0,0.39130434,0.6666667,0.0
0.834322,0.0,1.0,1.0,0.6666667,0.0
0.34088898,0.0,1.0,0.86956525,1.0,0.0
0.076330185,0.0,0.0,0.7826087,0.33333334,0.0
0.41424942,0.0,1.0,0.39130434,0.0,0.0
0.22961807,0.0,1.0,0.65217394,0.6666667,0.0
0.9756794,0.0,0.0,0.13043478,0.0,0.0
0.92149925,1.0,0.0,0.6086957,0.0,0.0
0.6312504,0.0,0.0,0.7826087,0.33333334,0.0
0.8512783,1.0,0.0,0.3478261,1.0,0.0
0.35972786,0.0,1.0,0.6086957,1.0,1.0
0.09197426,0.0,0.0,0.17391305,0.33333334,0.0
0.05366516,0.0,0.0,0.21739131,0.33333334,0.0
0.9930916,0.0,0.0,0.86956525,0.0,0.0
0.75439453,0.0,0.0,0.65217394,0.6666667,0.0
0.22973251,0.0,1.0,0.73913044,0.6666667,0.0
0.6396446,0.0,0.0,0.9130435,0.33333334,0.0
0.47527885,0.0,1.0,0.95652175,0.0,0.0
0.5413914,1.0,1.0,0.17391305,0.33333334,0.0
0.7912197,0.0,0.0,0.5217391,0.6666667,0.0
0.042591095,0.0,0.0,0.13043478,0.33333334,0.0
0.23315811,0.0,1.0,0.21739131,0.6666667,0.0
0.9218998,1.0,0.0,0.9130435,0.0,0.0
0.18674278,0.0,1.0,0.3478261,0.6666667,0.0
0.31873703,0.0,1.0,0.6956522,0.6666667,0.0
0.16430664,0.0,0.0,1.0,0.33333334,0.0
0.5858631,0.0,1.0,0.65217394,0.33333334,0.0
0.26844025,0.0,1.0,1.0,0.6666667,0.0
0.09945297,0.0,0.0,0.65217394,0.33333334,0.0
0.66179466,0.0,0.0,0.04347826,0.33333334,0.0
0.67715263,0.0,0.0,0.26086956,0.6666667,0.0
0.15140533,0.0,0.0,0.5652174,0.33333334,0.0
0.9187603,0.0,0.0,0.6086957,0.0,0.0
0.4594078,1.0,1.0,0.3478261,0.0,0.0
0.3223915,0.0,1.0,0.3478261,0.6666667,0.0
0.83654976,0.0,0.0,0.6086957,1.0,0.0
0.17144394,0.0,0.0,0.17391305,0.6666667,0.0
0.104019165,0.0,0.0,1.0,0.33333334,0.0
0.7333298,0.0,0.0,0.26086956,0.6666667,0.0
0.42326927,0.0,1.0,1.0,0.0,0.0
0.07598877,0.0,0.0,0.5217391,0.33333334,0.0
0.8750267,0.0,0.0,0.6956522,1.0,0.0
