CWE,DWE,HPE,EBE,TVE,Weekday,Month,Season,WOE
0.0,0.0,0.0,1.0,0.0,0.16666667,0.09090909,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.9090909,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.36363637,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.8181819,0.6666667,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.45454547,0.33333334,0.0
1.0,0.0,0.0,0.0,0.0,0.8333334,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.36363637,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,1.0,0.5,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.8181819,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.18181819,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.8181819,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.5454545,0.33333334,0.0
0.0,0.0,1.0,0.0,0.0,0.6666667,0.18181819,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.9090909,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.9090909,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.8181819,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.36363637,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.18181819,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.72727275,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.45454547,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.36363637,0.33333334,0.0
1.0,0.0,0.0,0.0,0.0,0.5,0.6363636,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.09090909,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.72727275,0.6666667,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.36363637,0.33333334,0.0
0.0,0.0,0.0,1.0,1.0,0.5,0.09090909,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.8181819,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.45454547,0.33333334,0.0
0.0,0.0,1.0,1.0,0.0,0.33333334,0.9090909,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.09090909,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.27272728,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.36363637,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.9090909,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.18181819,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,1.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.33333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.27272728,0.33333334,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.5454545,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.36363637,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.9090909,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.27272728,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.5454545,0.33333334,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.6363636,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.45454547,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,1.0,0.5,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,1.0,0.33333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.5454545,0.33333334,0.0
1.0,0.0,0.0,0.0,0.0,0.33333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.8181819,0.6666667,0.0
0.0,0.0,0.0,1.0,1.0,0.33333334,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.45454547,0.33333334,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.9090909,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.9090909,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.18181819,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.45454547,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,1.0,0.5,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.45454547,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.36363637,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.09090909,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.45454547,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,1.0,0.5,0.09090909,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.8181819,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.36363637,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.09090909,0.0,0.0
0.0,0.0,0.0,1.0,1.0,0.8333334,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.8181819,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.09090909,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.09090909,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.36363637,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.72727275,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.18181819,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.09090909,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.5,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.6363636,0.6666667,0.0
0.0,0.0,0.0,1.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.18181819,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.27272728,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.6363636,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.27272728,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.36363637,0.33333334,0.0
0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.45454547,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.18181819,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.36363637,0.33333334,0.0
0.0,0.0,0.0,0.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.36363637,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.45454547,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.6363636,0.6666667,0.0
0.0,0.0,0.0,1.0,1.0,0.33333334,0.8181819,0.6666667,0.0
1.0,1.0,0.0,0.0,0.0,0.5,0.27272728,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.09090909,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.8181819,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.09090909,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.6666667,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,0.33333334,0.6363636,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.45454547,0.33333334,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.72727275,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.18181819,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.16666667,0.09090909,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.8333334,0.36363637,0.33333334,0.0
0.0,0.0,1.0,0.0,0.0,0.8333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,1.0,0.5,0.27272728,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.72727275,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.09090909,0.0,0.0
0.0,0.0,0.0,1.0,1.0,0.5,0.8181819,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,1.0,0.5,0.27272728,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.36363637,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.27272728,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.5454545,0.33333334,0.0
0.0,1.0,0.0,1.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.0,1.0,0.0,0.0,0.0,0.8333334,0.18181819,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.8333334,0.36363637,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.8181819,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.9090909,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.36363637,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.36363637,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.5454545,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.18181819,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.16666667,0.45454547,0.33333334,0.0
1.0,0.0,0.0,0.0,0.0,0.8333334,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.8181819,0.6666667,0.0
0.0,1.0,0.0,1.0,0.0,0.8333334,0.18181819,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.09090909,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.36363637,0.33333334,0.0
1.0,0.0,0.0,0.0,0.0,0.16666667,0.45454547,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.6363636,0.6666667,0.0
0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.36363637,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.09090909,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.72727275,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.5454545,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.27272728,0.33333334,0.0
1.0,0.0,0.0,0.0,0.0,0.16666667,0.45454547,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.27272728,0.33333334,0.0
0.0,0.0,0.0,1.0,1.0,1.0,0.18181819,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.33333334,0.18181819,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,1.0,0.5,0.36363637,0.33333334,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.36363637,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.0,1.0,0.0,0.0,0.0,0.8333334,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.27272728,0.33333334,0.0
0.0,0.0,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.09090909,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.6363636,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.72727275,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.72727275,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.09090909,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.36363637,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.36363637,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.5454545,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.27272728,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.9090909,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.5454545,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.6666667,0.18181819,0.0,0.0
0.0,1.0,0.0,0.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.6363636,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.33333334,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.09090909,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.5,0.72727275,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.8181819,0.6666667,0.0
0.0,0.0,0.0,0.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.36363637,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.9090909,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,0.45454547,0.33333334,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.8333334,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.9090909,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.8333334,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.6363636,0.6666667,0.0
0.0,1.0,0.0,1.0,0.0,0.5,0.72727275,0.6666667,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.09090909,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.33333334,0.6363636,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.16666667,0.8181819,0.6666667,0.0
1.0,0.0,0.0,1.0,0.0,0.6666667,0.09090909,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.27272728,0.33333334,0.0
0.0,1.0,0.0,1.0,0.0,0.33333334,0.27272728,0.33333334,0.0
0.0,0.0,0.0,1.0,0.0,0.6666667,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.16666667,0.5454545,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.6363636,0.6666667,0.0
0.0,0.0,0.0,1.0,0.0,0.5,0.18181819,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.45454547,0.33333334,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8181819,0.6666667,0.0
