UNIX_TS,FRE,CDE,EBE,HTE,TVE,Hour,WOE
0.34897423,1.0,0.0,1.0,1.0,0.0,0.73913044,1.0
0.24199295,1.0,0.0,1.0,1.0,0.0,0.65217394,0.0
0.36741447,1.0,0.0,1.0,1.0,0.0,0.17391305,1.0
0.546154,1.0,0.0,1.0,1.0,0.0,0.65217394,1.0
0.87503433,1.0,0.0,0.0,1.0,1.0,0.6956522,0.0
0.5532341,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.5958214,1.0,0.0,1.0,1.0,1.0,0.9130435,0.0
0.95404243,1.0,0.0,0.0,1.0,0.0,0.3478261,1.0
0.08408928,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.49551773,1.0,1.0,1.0,1.0,0.0,0.6956522,0.0
0.50042725,1.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.8663578,1.0,0.0,0.0,1.0,0.0,0.3478261,0.0
0.5555744,1.0,0.0,1.0,1.0,0.0,0.5217391,0.0
0.04852295,1.0,0.0,0.0,1.0,0.0,0.43478262,1.0
0.7604599,1.0,0.0,0.0,1.0,0.0,0.04347826,0.0
0.5266304,1.0,0.0,1.0,1.0,0.0,0.39130434,0.0
0.5280571,1.0,0.0,1.0,1.0,0.0,0.43478262,0.0
0.403265,1.0,0.0,1.0,1.0,0.0,0.3478261,1.0
0.68933105,1.0,0.0,0.0,1.0,0.0,0.13043478,0.0
0.1262207,1.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.82514,1.0,0.0,0.0,1.0,0.0,0.26086956,0.0
0.20134735,1.0,0.0,1.0,1.0,0.0,1.0,1.0
0.59405136,1.0,0.0,1.0,1.0,0.0,0.6086957,0.0
0.18285179,1.0,0.0,1.0,1.0,0.0,0.47826087,1.0
0.86424637,1.0,1.0,0.0,1.0,0.0,0.826087,0.0
0.056116104,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.94947624,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9216747,1.0,0.0,0.0,1.0,1.0,0.73913044,1.0
0.69418144,1.0,0.0,0.0,1.0,0.0,0.6956522,1.0
0.7782707,1.0,0.0,0.0,1.0,0.0,0.04347826,0.0
0.19552231,1.0,0.0,1.0,1.0,0.0,0.73913044,1.0
0.023691177,1.0,0.0,0.0,1.0,0.0,0.30434784,1.0
0.20516968,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.58600044,1.0,0.0,1.0,1.0,0.0,0.73913044,1.0
0.46777153,1.0,0.0,1.0,1.0,0.0,0.43478262,1.0
0.9287548,1.0,0.0,0.0,1.0,0.0,0.9130435,1.0
0.9670601,1.0,0.0,0.0,1.0,0.0,0.86956525,1.0
0.5890274,1.0,0.0,1.0,1.0,1.0,0.95652175,0.0
0.8614464,1.0,0.0,0.0,1.0,0.0,0.7826087,0.0
0.2693386,1.0,1.0,1.0,1.0,0.0,0.6086957,1.0
0.11959648,1.0,0.0,0.0,1.0,0.0,0.30434784,1.0
0.057373047,1.0,0.0,0.0,1.0,1.0,0.9130435,1.0
0.9482784,1.0,0.0,0.0,1.0,0.0,0.13043478,0.0
0.5761833,1.0,0.0,1.0,1.0,1.0,0.5652174,1.0
0.8093262,1.0,0.0,0.0,1.0,0.0,0.73913044,0.0
0.44693756,1.0,0.0,1.0,1.0,0.0,0.21739131,0.0
0.1336422,1.0,0.0,0.0,1.0,0.0,0.5652174,1.0
0.0151844025,1.0,0.0,0.0,1.0,0.0,0.08695652,1.0
0.5357628,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.9699135,1.0,0.0,0.0,1.0,1.0,0.95652175,1.0
0.83701515,1.0,0.0,0.0,1.0,0.0,0.95652175,0.0
0.69703484,1.0,0.0,0.0,1.0,0.0,0.7826087,0.0
0.44316864,1.0,0.0,1.0,1.0,0.0,0.47826087,1.0
0.1903286,1.0,0.0,1.0,1.0,1.0,0.95652175,1.0
0.80327606,1.0,0.0,0.0,1.0,0.0,0.30434784,1.0
0.7839813,1.0,0.0,0.0,1.0,0.0,0.21739131,0.0
0.5552311,1.0,0.0,1.0,1.0,0.0,0.26086956,0.0
0.20225906,1.0,1.0,1.0,1.0,1.0,0.65217394,0.0
0.4029808,1.0,0.0,1.0,1.0,0.0,0.13043478,1.0
0.014499664,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.64497185,1.0,0.0,0.0,1.0,0.0,0.7826087,0.0
0.99526024,1.0,0.0,0.0,1.0,0.0,0.43478262,0.0
0.06559372,1.0,0.0,0.0,1.0,1.0,0.9130435,1.0
0.12233734,1.0,0.0,0.0,1.0,0.0,0.30434784,1.0
0.34783363,1.0,0.0,1.0,1.0,1.0,0.9130435,1.0
0.36558723,1.0,0.0,1.0,1.0,1.0,0.86956525,1.0
0.21990013,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.76000214,1.0,0.0,0.0,1.0,0.0,0.73913044,0.0
0.061826706,1.0,0.0,0.0,1.0,0.0,0.13043478,0.0
0.09544945,1.0,0.0,0.0,1.0,0.0,0.6956522,1.0
0.5677891,1.0,1.0,1.0,1.0,0.0,0.43478262,0.0
0.18513489,1.0,0.0,1.0,1.0,0.0,0.13043478,0.0
0.37026787,1.0,0.0,1.0,1.0,0.0,0.26086956,0.0
0.90374947,1.0,1.0,0.0,1.0,0.0,0.65217394,1.0
0.90026665,1.0,0.0,0.0,1.0,0.0,0.08695652,1.0
0.0858593,1.0,0.0,0.0,1.0,0.0,0.6956522,1.0
0.573843,1.0,0.0,1.0,1.0,0.0,0.86956525,1.0
0.11257553,1.0,0.0,0.0,1.0,0.0,0.17391305,0.0
0.43974304,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.21687508,1.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.2776718,1.0,1.0,1.0,1.0,0.0,0.6956522,1.0
0.42923927,1.0,1.0,1.0,1.0,0.0,0.30434784,1.0
0.03967476,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.32710838,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.8088703,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.2201271,1.0,0.0,1.0,1.0,0.0,0.6956522,1.0
0.34052658,1.0,0.0,1.0,1.0,0.0,0.5652174,1.0
0.8508282,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8695545,1.0,0.0,0.0,1.0,0.0,0.6956522,0.0
0.7807846,1.0,0.0,0.0,1.0,1.0,0.9130435,0.0
0.978878,1.0,0.0,0.0,1.0,0.0,0.47826087,1.0
0.705143,1.0,1.0,0.0,1.0,0.0,0.6956522,1.0
0.8858242,1.0,0.0,0.0,1.0,0.0,0.5652174,0.0
0.057029724,1.0,0.0,0.0,1.0,0.0,0.65217394,1.0
0.17668533,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.9158535,1.0,0.0,0.0,1.0,0.0,0.47826087,0.0
0.12074089,1.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.645771,1.0,0.0,0.0,1.0,0.0,0.3478261,1.0
0.12981606,1.0,0.0,0.0,1.0,0.0,0.7826087,1.0
0.8620758,1.0,0.0,0.0,1.0,0.0,0.21739131,0.0
0.62407875,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.18524742,1.0,0.0,1.0,1.0,0.0,0.21739131,1.0
0.61037827,1.0,0.0,1.0,1.0,0.0,0.5217391,0.0
0.35297012,1.0,0.0,1.0,1.0,0.0,0.65217394,0.0
0.17702866,1.0,0.0,0.0,1.0,0.0,0.21739131,1.0
0.7310028,1.0,0.0,0.0,1.0,0.0,0.5652174,0.0
0.2750454,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.65216446,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.46920204,1.0,0.0,1.0,1.0,0.0,0.47826087,1.0
0.20345879,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.6313858,1.0,0.0,0.0,1.0,1.0,0.86956525,1.0
0.9974861,1.0,0.0,0.0,1.0,0.0,0.04347826,0.0
0.8420944,1.0,0.0,0.0,1.0,0.0,0.65217394,0.0
0.2553501,1.0,0.0,1.0,1.0,0.0,0.39130434,1.0
0.3526268,1.0,0.0,1.0,1.0,0.0,0.39130434,0.0
0.8658428,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.36039162,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.9831009,1.0,0.0,0.0,1.0,0.0,0.5652174,0.0
0.102586746,1.0,0.0,0.0,1.0,0.0,0.9130435,1.0
0.91431046,1.0,0.0,0.0,1.0,0.0,0.3478261,0.0
0.6242504,1.0,0.0,1.0,1.0,0.0,0.65217394,1.0
0.38025856,1.0,0.0,1.0,1.0,0.0,0.5652174,0.0
0.85756683,1.0,0.0,0.0,1.0,1.0,0.95652175,0.0
0.96123695,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.63720703,1.0,0.0,0.0,1.0,0.0,0.08695652,1.0
0.15048218,1.0,0.0,0.0,1.0,0.0,0.86956525,1.0
0.9318371,1.0,0.0,0.0,1.0,0.0,0.13043478,0.0
0.8535118,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.41913414,1.0,0.0,1.0,1.0,1.0,0.95652175,1.0
0.18450546,1.0,0.0,1.0,1.0,0.0,0.6956522,1.0
0.8703537,1.0,0.0,0.0,1.0,0.0,0.26086956,0.0
0.7132492,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.8333607,1.0,0.0,0.0,1.0,0.0,0.26086956,0.0
0.14186287,1.0,0.0,0.0,1.0,0.0,0.5652174,1.0
0.276474,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.625906,1.0,0.0,1.0,1.0,1.0,0.86956525,1.0
0.6268196,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.26208687,1.0,0.0,1.0,1.0,0.0,0.30434784,0.0
0.34069633,1.0,0.0,1.0,1.0,0.0,0.6956522,1.0
0.7894039,1.0,0.0,0.0,1.0,0.0,0.17391305,0.0
0.48467064,1.0,1.0,1.0,1.0,0.0,0.7826087,0.0
0.30547333,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.054403305,1.0,0.0,0.0,1.0,0.0,0.73913044,1.0
0.7066841,1.0,0.0,0.0,1.0,0.0,0.826087,1.0
0.8619633,1.0,0.0,0.0,1.0,0.0,0.13043478,0.0
0.3233986,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.70731163,1.0,0.0,0.0,1.0,0.0,0.26086956,1.0
0.19466591,1.0,0.0,1.0,1.0,0.0,0.08695652,1.0
0.48181725,1.0,0.0,1.0,1.0,0.0,0.6956522,0.0
0.27264786,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.09813309,1.0,0.0,0.0,1.0,0.0,0.65217394,1.0
0.46029472,1.0,0.0,1.0,1.0,0.0,1.0,1.0
0.5160694,1.0,0.0,1.0,1.0,0.0,0.6956522,0.0
0.72803307,1.0,0.0,0.0,1.0,0.0,0.39130434,0.0
0.38882256,1.0,0.0,1.0,1.0,0.0,0.826087,0.0
0.7667389,1.0,0.0,0.0,1.0,0.0,0.65217394,0.0
0.5594559,1.0,0.0,1.0,1.0,0.0,0.3478261,0.0
0.77267647,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.3700981,1.0,0.0,1.0,1.0,0.0,0.13043478,1.0
0.61859894,1.0,0.0,1.0,1.0,0.0,0.5217391,0.0
0.43711662,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.7979088,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.14642906,1.0,0.0,0.0,1.0,0.0,0.9130435,1.0
0.33847046,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.38031578,1.0,0.0,1.0,1.0,0.0,0.6086957,0.0
0.5758972,1.0,0.0,1.0,1.0,0.0,0.3478261,1.0
0.46497536,1.0,0.0,1.0,1.0,0.0,0.39130434,1.0
0.29417038,1.0,0.0,1.0,1.0,0.0,0.73913044,1.0
0.06547928,1.0,0.0,0.0,1.0,0.0,0.826087,0.0
0.4247284,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.11063385,1.0,0.0,0.0,1.0,0.0,0.7826087,1.0
0.8792572,1.0,0.0,0.0,1.0,0.0,0.7826087,1.0
0.058914185,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.22178459,1.0,0.0,1.0,1.0,0.0,0.9130435,1.0
0.818861,1.0,0.0,0.0,1.0,0.0,0.6956522,1.0
0.45087433,1.0,0.0,1.0,1.0,0.0,0.08695652,1.0
0.8455219,1.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.40589142,1.0,0.0,1.0,1.0,0.0,0.26086956,0.0
0.026088715,1.0,0.0,0.0,1.0,0.0,0.04347826,1.0
0.4828434,1.0,0.0,1.0,1.0,0.0,0.43478262,0.0
0.19050026,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.30815697,1.0,0.0,1.0,1.0,1.0,0.95652175,1.0
0.878973,1.0,0.0,0.0,1.0,0.0,0.5652174,0.0
0.22030067,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.612833,1.0,0.0,1.0,1.0,0.0,0.30434784,0.0
0.005537033,1.0,0.0,0.0,1.0,0.0,0.04347826,1.0
0.20026207,1.0,0.0,1.0,1.0,0.0,0.17391305,1.0
0.17874146,1.0,0.0,0.0,1.0,0.0,0.47826087,0.0
0.14129066,1.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.22446823,1.0,0.0,1.0,1.0,1.0,0.86956525,1.0
0.37786102,1.0,0.0,1.0,1.0,0.0,0.826087,0.0
0.15002632,1.0,0.0,0.0,1.0,0.0,0.5217391,1.0
0.21544647,1.0,1.0,1.0,1.0,0.0,0.26086956,1.0
0.92687035,1.0,0.0,0.0,1.0,0.0,0.5217391,1.0
0.12787437,1.0,0.0,0.0,1.0,0.0,0.3478261,0.0
0.7424202,1.0,0.0,0.0,1.0,1.0,0.9130435,0.0
0.49220657,1.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.46548843,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.899353,1.0,0.0,0.0,1.0,0.0,0.43478262,1.0
0.79151535,1.0,0.0,0.0,1.0,0.0,0.73913044,0.0
0.1728611,1.0,0.0,0.0,1.0,0.0,0.17391305,0.0
0.32813835,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.2933731,1.0,0.0,1.0,1.0,0.0,0.13043478,1.0
0.84985924,1.0,0.0,0.0,1.0,0.0,0.30434784,1.0
0.13643837,1.0,0.0,0.0,1.0,0.0,0.6086957,0.0
0.4682293,1.0,1.0,1.0,1.0,0.0,0.7826087,0.0
0.8136101,1.0,0.0,0.0,1.0,0.0,0.86956525,1.0
0.09093857,1.0,0.0,0.0,1.0,0.0,0.39130434,0.0
0.13655281,1.0,0.0,0.0,1.0,0.0,0.6956522,1.0
0.1760006,1.0,0.0,0.0,1.0,0.0,0.47826087,1.0
0.7146759,1.0,0.0,0.0,1.0,0.0,0.65217394,0.0
0.021749496,1.0,0.0,0.0,1.0,1.0,0.9130435,1.0
0.4914074,1.0,0.0,1.0,1.0,0.0,0.6956522,1.0
0.40229416,1.0,0.0,1.0,1.0,0.0,0.65217394,1.0
0.59085464,1.0,0.0,1.0,1.0,0.0,0.26086956,0.0
0.76919365,1.0,0.0,0.0,1.0,0.0,0.43478262,1.0
0.29439926,1.0,0.0,1.0,1.0,1.0,0.9130435,0.0
0.45150375,1.0,0.0,1.0,1.0,0.0,0.5652174,1.0
0.83787155,1.0,0.0,0.0,1.0,0.0,0.5652174,0.0
0.54678154,1.0,0.0,1.0,1.0,0.0,0.08695652,1.0
0.094991684,1.0,0.0,0.0,1.0,0.0,0.3478261,1.0
0.16566658,1.0,0.0,0.0,1.0,0.0,0.95652175,1.0
0.23405838,1.0,1.0,1.0,1.0,1.0,0.86956525,0.0
0.8657856,1.0,0.0,0.0,1.0,1.0,0.95652175,0.0
0.43255043,1.0,0.0,1.0,1.0,0.0,0.73913044,1.0
0.2905159,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.8790302,1.0,0.0,0.0,1.0,0.0,0.6086957,0.0
0.14505959,1.0,0.0,0.0,1.0,0.0,0.9130435,1.0
0.8374138,1.0,0.0,0.0,1.0,0.0,0.21739131,1.0
0.74887085,1.0,0.0,0.0,1.0,1.0,0.6086957,0.0
0.7215824,1.0,0.0,0.0,1.0,0.0,0.6956522,0.0
0.3658142,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.8382149,1.0,1.0,0.0,1.0,0.0,0.826087,0.0
0.45932388,1.0,0.0,1.0,1.0,0.0,0.26086956,1.0
0.9172802,1.0,0.0,0.0,1.0,0.0,0.5217391,1.0
0.13444138,1.0,0.0,0.0,1.0,0.0,0.13043478,1.0
0.121881485,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.39652824,1.0,1.0,1.0,1.0,0.0,0.43478262,0.0
0.13689423,1.0,0.0,0.0,1.0,0.0,0.95652175,1.0
0.96894455,1.0,0.0,0.0,1.0,0.0,0.21739131,1.0
0.828907,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.23890877,1.0,0.0,1.0,1.0,0.0,0.39130434,1.0
0.8995819,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.1471138,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.13552475,1.0,0.0,0.0,1.0,0.0,0.95652175,1.0
0.98703957,1.0,0.0,0.0,1.0,0.0,0.43478262,1.0
0.8359871,1.0,0.0,0.0,1.0,0.0,0.17391305,0.0
0.71741676,1.0,0.0,0.0,1.0,0.0,0.65217394,0.0
0.6611862,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.8463764,1.0,0.0,0.0,1.0,0.0,0.7826087,1.0
0.7301464,1.0,0.0,0.0,1.0,0.0,0.95652175,0.0
0.07318497,1.0,0.0,0.0,1.0,0.0,0.43478262,0.0
0.8655567,1.0,0.0,0.0,1.0,1.0,0.7826087,0.0
0.989666,1.0,0.0,0.0,1.0,0.0,0.3478261,0.0
0.43768692,1.0,0.0,1.0,1.0,0.0,0.47826087,1.0
0.3220291,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.5706463,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.7742176,1.0,0.0,0.0,1.0,0.0,0.08695652,0.0
0.82325745,1.0,0.0,0.0,1.0,0.0,0.9130435,0.0
0.14363098,1.0,0.0,0.0,1.0,0.0,0.86956525,1.0
0.622879,1.0,0.0,1.0,1.0,1.0,0.65217394,1.0
0.24336243,1.0,0.0,1.0,1.0,0.0,0.65217394,1.0
0.62088203,1.0,0.0,1.0,1.0,0.0,0.17391305,1.0
0.9090023,1.0,0.0,0.0,1.0,0.0,0.47826087,0.0
0.08403206,1.0,0.0,0.0,1.0,0.0,0.3478261,1.0
0.023748398,1.0,0.0,0.0,1.0,0.0,0.3478261,1.0
0.6579323,1.0,0.0,0.0,1.0,0.0,0.21739131,1.0
0.3623333,1.0,0.0,1.0,1.0,0.0,0.47826087,1.0
0.2862358,1.0,0.0,1.0,1.0,1.0,0.95652175,1.0
0.32990837,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.484272,1.0,0.0,1.0,1.0,0.0,0.47826087,0.0
0.21099472,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.04058838,1.0,0.0,0.0,1.0,0.0,0.65217394,0.0
0.7140484,1.0,0.0,0.0,1.0,0.0,0.17391305,0.0
0.8724079,1.0,0.0,0.0,1.0,0.0,0.7826087,0.0
0.20145988,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.25712013,1.0,0.0,1.0,1.0,0.0,0.6956522,1.0
0.4302101,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.14437294,1.0,0.0,0.0,1.0,0.0,0.39130434,0.0
0.8849106,1.0,0.0,0.0,1.0,1.0,0.9130435,0.0
0.68242073,1.0,0.0,0.0,1.0,0.0,0.08695652,0.0
0.4484768,1.0,0.0,1.0,1.0,0.0,0.3478261,1.0
0.16521072,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.82782364,1.0,0.0,0.0,1.0,0.0,0.21739131,0.0
0.085401535,1.0,0.0,0.0,1.0,0.0,0.3478261,1.0
0.39024925,1.0,0.0,1.0,1.0,0.0,0.86956525,1.0
0.8752632,1.0,0.0,0.0,1.0,1.0,0.86956525,0.0
0.35679436,1.0,0.0,1.0,1.0,0.0,0.43478262,1.0
0.9823017,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.38990593,1.0,0.0,1.0,1.0,0.0,0.6086957,1.0
0.23360252,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.75229645,1.0,0.0,0.0,1.0,0.0,0.08695652,0.0
0.16492462,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.7999077,1.0,0.0,0.0,1.0,1.0,0.86956525,1.0
0.875206,1.0,0.0,0.0,1.0,0.0,0.826087,0.0
0.0870018,1.0,0.0,0.0,1.0,0.0,0.5217391,0.0
0.6121483,1.0,0.0,1.0,1.0,0.0,0.826087,1.0
0.46800232,1.0,0.0,1.0,1.0,0.0,0.6086957,0.0
0.29725266,1.0,0.0,1.0,1.0,0.0,1.0,1.0
0.88285446,1.0,0.0,0.0,1.0,0.0,0.39130434,1.0
0.08032036,1.0,0.0,0.0,1.0,0.0,0.65217394,1.0
0.18952942,1.0,0.0,1.0,1.0,0.0,0.3478261,1.0
0.7698231,1.0,1.0,0.0,1.0,1.0,0.9130435,0.0
0.96260643,1.0,0.0,0.0,1.0,1.0,0.6086957,0.0
0.46326447,1.0,0.0,1.0,1.0,0.0,0.13043478,1.0
0.03014183,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.103443146,1.0,0.0,0.0,1.0,0.0,0.5217391,1.0
0.624876,1.0,0.0,1.0,1.0,0.0,0.08695652,1.0
0.43614578,1.0,0.0,1.0,1.0,0.0,0.3478261,1.0
0.631443,1.0,0.0,0.0,1.0,1.0,0.9130435,1.0
0.98355865,1.0,1.0,0.0,1.0,1.0,0.9130435,1.0
0.56282425,1.0,1.0,1.0,1.0,0.0,0.826087,1.0
0.80898476,1.0,0.0,0.0,1.0,0.0,0.47826087,1.0
0.78928757,1.0,0.0,0.0,1.0,0.0,0.08695652,1.0
0.54055977,1.0,0.0,1.0,1.0,0.0,0.5652174,0.0
0.72198296,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.60232735,1.0,0.0,1.0,1.0,0.0,0.65217394,0.0
0.49466133,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.35765076,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.4985447,1.0,0.0,1.0,1.0,1.0,0.9130435,0.0
0.9668312,1.0,0.0,0.0,1.0,0.0,0.6956522,0.0
0.76028824,1.0,0.0,0.0,1.0,1.0,0.95652175,0.0
0.24136543,1.0,0.0,1.0,1.0,0.0,0.17391305,0.0
0.89689827,1.0,0.0,0.0,1.0,0.0,0.65217394,0.0
0.08488846,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.45589828,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.34869003,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.702858,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1720047,1.0,0.0,0.0,1.0,0.0,0.5652174,1.0
0.04424286,1.0,0.0,0.0,1.0,0.0,0.30434784,1.0
0.50134087,1.0,0.0,1.0,1.0,0.0,0.95652175,0.0
0.36855507,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.09316635,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4748516,1.0,0.0,1.0,1.0,0.0,0.6086957,0.0
0.8287945,1.0,0.0,0.0,1.0,1.0,0.95652175,0.0
0.75206757,1.0,0.0,0.0,1.0,1.0,0.95652175,1.0
0.8600197,1.0,0.0,0.0,1.0,0.0,0.73913044,1.0
0.5427284,1.0,0.0,1.0,1.0,0.0,0.13043478,0.0
0.026830673,1.0,0.0,0.0,1.0,1.0,0.6086957,0.0
0.15704727,1.0,0.0,0.0,1.0,0.0,0.65217394,0.0
0.594677,1.0,0.0,1.0,1.0,0.0,0.04347826,0.0
0.814579,1.0,0.0,0.0,1.0,0.0,0.5652174,0.0
0.5354233,1.0,0.0,1.0,1.0,1.0,0.826087,0.0
0.3254547,1.0,1.0,1.0,1.0,0.0,0.5652174,0.0
0.5988445,1.0,0.0,1.0,1.0,0.0,0.08695652,0.0
0.9155102,1.0,0.0,0.0,1.0,0.0,0.21739131,0.0
0.4338627,1.0,0.0,1.0,1.0,0.0,0.6956522,1.0
0.5432434,1.0,0.0,1.0,1.0,0.0,0.5217391,1.0
0.7048588,1.0,0.0,0.0,1.0,1.0,0.47826087,0.0
0.3277378,1.0,0.0,1.0,1.0,0.0,0.21739131,1.0
0.034194946,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.26049042,1.0,0.0,1.0,1.0,0.0,0.13043478,1.0
0.540617,1.0,0.0,1.0,1.0,0.0,0.6086957,0.0
0.5869713,1.0,0.0,1.0,1.0,0.0,0.43478262,0.0
0.22846222,1.0,0.0,1.0,1.0,0.0,0.7826087,1.0
0.26602745,1.0,0.0,1.0,1.0,0.0,0.17391305,1.0
0.10880661,1.0,0.0,0.0,1.0,0.0,0.43478262,1.0
0.69766426,1.0,0.0,0.0,1.0,0.0,0.21739131,1.0
0.5578003,1.0,0.0,1.0,1.0,0.0,0.13043478,1.0
0.26745415,1.0,0.0,1.0,1.0,0.0,0.21739131,0.0
0.62299347,1.0,1.0,1.0,1.0,0.0,0.73913044,1.0
0.6494808,1.0,0.0,0.0,1.0,0.0,0.04347826,0.0
0.9653473,1.0,0.0,0.0,1.0,0.0,0.6086957,0.0
0.7135353,1.0,0.0,0.0,1.0,0.0,0.826087,0.0
0.32448387,1.0,0.0,1.0,1.0,0.0,0.86956525,1.0
0.51041794,1.0,0.0,1.0,1.0,0.0,0.5652174,0.0
0.70166016,1.0,0.0,0.0,1.0,0.0,0.13043478,0.0
0.5223484,1.0,0.0,1.0,1.0,0.0,0.26086956,0.0
0.29006004,1.0,0.0,1.0,1.0,0.0,0.73913044,1.0
0.5584278,1.0,0.0,1.0,1.0,0.0,0.6086957,0.0
0.3305931,1.0,0.0,1.0,1.0,0.0,0.30434784,1.0
0.77313423,1.0,0.0,0.0,1.0,0.0,0.30434784,0.0
0.75657845,1.0,0.0,0.0,1.0,0.0,0.21739131,0.0
0.92453,1.0,1.0,0.0,1.0,0.0,0.826087,0.0
0.9933758,1.0,0.0,0.0,1.0,0.0,0.04347826,1.0
0.96671677,1.0,0.0,0.0,1.0,0.0,0.6086957,1.0
0.08260536,1.0,0.0,0.0,1.0,0.0,0.30434784,1.0
0.69452477,1.0,0.0,0.0,1.0,0.0,0.95652175,1.0
0.4464798,1.0,0.0,1.0,1.0,1.0,0.9130435,0.0
0.5606556,1.0,0.0,1.0,1.0,0.0,0.21739131,0.0
0.081064224,1.0,0.0,0.0,1.0,0.0,0.17391305,0.0
0.7644558,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.46503258,1.0,0.0,1.0,1.0,0.0,0.43478262,1.0
0.8486023,1.0,0.0,0.0,1.0,0.0,0.39130434,0.0
0.6110058,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.35325623,1.0,0.0,1.0,1.0,0.0,0.86956525,1.0
0.3425808,1.0,0.0,1.0,1.0,0.0,0.04347826,1.0
0.80784225,1.0,0.0,0.0,1.0,0.0,0.65217394,1.0
0.16201401,1.0,0.0,0.0,1.0,0.0,0.26086956,1.0
0.52794266,1.0,0.0,1.0,1.0,0.0,0.3478261,0.0
