UNIX_TS,CWE,DWE,FRE,HPE,CDE,EBE,FGE,HTE,TVE,Hour,Weekday,Month,Season,WOE
1388145500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,12.0,3.0,0.0
1345827500.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,4.0,8.0,2.0,1.0
1356983900.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,0.0,12.0,3.0,1.0
1361825900.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,12.0,0.0,2.0,0.0,1.0
1359575900.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,1.0,0.0,0.0
1367031400.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,18.0,4.0,4.0,1.0,1.0
1386046700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,12.0,3.0,0.0
1374152300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,7.0,1.0,1.0
1388969900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,6.0,1.0,0.0,0.0
1382662700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,3.0,10.0,2.0,0.0
1379728600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,4.0,9.0,2.0,0.0
1354165100.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,2.0,11.0,2.0,1.0
1391443100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0
1363049900.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,16.0,0.0,3.0,0.0,0.0
1371430700.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,16.0,6.0,6.0,1.0,0.0
1361141900.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,6.0,2.0,0.0,1.0
1366577900.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,6.0,4.0,1.0,0.0
1345831000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,4.0,8.0,2.0,1.0
1337921900.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,20.0,3.0,5.0,1.0,1.0
1350982700.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,10.0,2.0,0.0
1370901500.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0
1393671400.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,3.0,0.0,0.0
1354669000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,1.0,12.0,3.0,1.0
1360141000.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0
1388671100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,1.0,0.0,0.0
1361332700.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,19.0,1.0,2.0,0.0,1.0
1387169900.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,20.0,6.0,12.0,3.0,0.0
1387612700.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,23.0,4.0,12.0,3.0,0.0
1367827100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,6.0,5.0,1.0,1.0
1394193500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0
1335297500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,1.0,4.0,1.0,0.0
1382061400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,3.0,10.0,2.0,0.0
1357401500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,5.0,1.0,0.0,1.0
1394056700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2.0,3.0,0.0,1.0
1354028300.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,11.0,2.0,1.0
1394330200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,5.0,3.0,0.0,1.0
1346601500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,6.0,9.0,2.0,1.0
1393012700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,4.0,2.0,0.0,0.0
1341939500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,7.0,1.0,1.0
1349031400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,6.0,9.0,2.0,1.0
1346273900.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,2.0,8.0,2.0,1.0
1389581800.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,18.0,6.0,1.0,0.0,0.0
1363312600.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,3.0,3.0,0.0,0.0
1355543900.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,19.0,4.0,12.0,3.0,1.0
1366001900.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,6.0,4.0,1.0,0.0
1343750300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,7.0,1.0,1.0
1378108700.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,6.0,9.0,2.0,1.0
1353916700.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,23.0,6.0,11.0,2.0,1.0
1366246700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0,4.0,1.0,0.0
1353837400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,11.0,2.0,1.0
1344671900.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,23.0,4.0,8.0,2.0,0.0
1362113900.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0,3.0,2.0,0.0,1.0
1382914700.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,6.0,10.0,2.0,0.0
1380657500.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,10.0,2.0,0.0
1357455500.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,5.0,1.0,0.0,1.0
1357286300.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,23.0,3.0,1.0,0.0,1.0
1359161900.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,16.0,4.0,1.0,0.0,1.0
1341259100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,7.0,1.0,1.0
1362794200.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,17.0,4.0,3.0,0.0,0.0
1340312300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,3.0,6.0,1.0,1.0
1363953500.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,0.0,1.0
1379084300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,9.0,2.0,1.0
1365926300.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,23.0,5.0,4.0,1.0,1.0
1363827500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,2.0,3.0,0.0,0.0
1350503800.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,10.0,2.0,1.0
1338310700.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,1.0,5.0,1.0,0.0
1354633100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,12.0,3.0,1.0
1378364300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,2.0,9.0,2.0,0.0
1395100700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,3.0,0.0,0.0
1380805100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,10.0,2.0,1.0
1344319100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,8.0,2.0,1.0
1381985900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,2.0,10.0,2.0,1.0
1341316700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,7.0,1.0,1.0
1360850300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,2.0,0.0,1.0
1391763500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0
1374656300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,1.0,1.0
1352375900.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,11.0,2.0,1.0
1392541000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0
1349650700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,6.0,10.0,2.0,1.0
1377680300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,2.0,1.0
1386550700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,6.0,12.0,3.0,1.0
1385013500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,2.0,11.0,2.0,1.0
1360781800.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,2.0,0.0,1.0
1357628300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,0.0,1.0,0.0,1.0
1379545100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,2.0,9.0,2.0,0.0
1347015400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,9.0,2.0,0.0
1391104600.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,1.0,0.0,0.0
1378706300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,6.0,9.0,2.0,0.0
1352451500.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,11.0,2.0,1.0
1338436700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,2.0,5.0,1.0,1.0
1396288600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,3.0,0.0,1.0
1389427100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,4.0,1.0,0.0,0.0
1384808300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,11.0,2.0,0.0
1364007400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0,4.0,3.0,0.0,1.0
1334501900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,4.0,1.0,1.0
1379408300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,1.0
1388512600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,12.0,3.0,0.0
1367207800.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,19.0,6.0,4.0,1.0,0.0
1374933500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,7.0,1.0,1.0
1365778700.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,4.0,4.0,1.0,0.0
1352977000.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,11.0,2.0,1.0
1345435100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,19.0,6.0,8.0,2.0,1.0
1357149400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,1.0
1351922300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,4.0,11.0,2.0,1.0
1343271400.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,2.0,7.0,1.0,1.0
1369148300.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,1.0,5.0,1.0,0.0
1334815100.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,2.0,4.0,1.0,1.0
1361843800.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,17.0,0.0,2.0,0.0,0.0
1368622700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,5.0,1.0,0.0
1374479900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,6.0,7.0,1.0,1.0
1357905500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,0.0,1.0
1350165500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,5.0,10.0,2.0,1.0
1395446300.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,4.0,3.0,0.0,0.0
1345795100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,3.0,8.0,2.0,1.0
1349488600.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,17.0,4.0,10.0,2.0,1.0
1366696700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,0.0,4.0,1.0,0.0
1368676700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,2.0,5.0,1.0,0.0
1389801500.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,2.0,1.0,0.0,1.0
1374937100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,7.0,1.0,1.0
1333508200.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,1.0,4.0,1.0,1.0
1377928700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,4.0,8.0,2.0,0.0
1360299500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,3.0,2.0,0.0,1.0
1377629800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,8.0,2.0,0.0
1385344600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,6.0,11.0,2.0,0.0
1389448700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,5.0,1.0,0.0,1.0
1351436300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,10.0,2.0,0.0
1393250300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0
1376963800.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,8.0,2.0,1.0
1343588200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,6.0,7.0,1.0,1.0
1352584700.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,5.0,11.0,2.0,1.0
1368370700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,5.0,1.0,0.0
1373651800.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,4.0,7.0,1.0,0.0
1361228300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,2.0,0.0,0.0
1351681000.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,10.0,2.0,1.0
1380045400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,9.0,2.0,1.0
1392854300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,2.0,2.0,0.0,0.0
1391738200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,3.0,2.0,0.0,0.0
1339361900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,6.0,6.0,1.0,1.0
1355281000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,1.0,12.0,3.0,1.0
1371733100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,6.0,1.0,0.0
1338389900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,5.0,1.0,1.0
1365577100.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,22.0,1.0,4.0,1.0,0.0
1363921000.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,18.0,3.0,3.0,0.0,0.0
1394204300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,3.0,0.0,1.0
1336222700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,1.0,1.0
1388192300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,4.0,12.0,3.0,1.0
1365148700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,3.0,4.0,1.0,1.0
1357369100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,4.0,1.0,0.0,1.0
1339909100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,5.0,6.0,1.0,1.0
1383983900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,4.0,11.0,2.0,1.0
1392530300.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0,5.0,2.0,0.0,1.0
1361451500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0
1337900300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,3.0,5.0,1.0,1.0
1360724200.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,1.0,2.0,0.0,0.0
1348765000.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.0,3.0,9.0,2.0,1.0
1356879500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,12.0,3.0,1.0
1340261900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,2.0,6.0,1.0,0.0
1392789500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,1.0,2.0,0.0,0.0
1337201900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,5.0,1.0,0.0
1371178600.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,3.0,6.0,1.0,0.0
1333537000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0
1345503500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,8.0,2.0,1.0
1392152300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,2.0,0.0,0.0
1355511400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,4.0,12.0,3.0,0.0
1348365400.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,17.0,5.0,9.0,2.0,1.0
1387717100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0,12.0,3.0,0.0
1395921500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0
1366768600.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,1.0,4.0,1.0,0.0
1351504600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,2.0,1.0
1349067500.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,6.0,9.0,2.0,1.0
1394931500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,5.0,3.0,0.0,0.0
1385618300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0,11.0,2.0,0.0
1379231900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,5.0,9.0,2.0,0.0
1378515500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,4.0,9.0,2.0,0.0
1384919900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,1.0,11.0,2.0,0.0
1381366700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,2.0,10.0,2.0,1.0
1362581900.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,2.0,3.0,0.0,1.0
1390309100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0
1373936300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,7.0,1.0,1.0
1347541100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,9.0,2.0,1.0
1362545900.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,1.0,3.0,0.0,1.0
1361433500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,2.0,2.0,0.0,1.0
1360328300.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,1.0
1358081900.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,6.0,1.0,0.0,1.0
1337270300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,5.0,1.0,1.0
1349164700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,10.0,2.0,1.0
1357390700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,0.0,1.0
1387889900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,12.0,3.0,0.0
1393451900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2.0,2.0,0.0,0.0
1392148700.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,2.0,0.0,0.0
1339844200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,6.0,1.0,1.0
1344599900.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,8.0,2.0,1.0
1362239900.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,5.0,3.0,0.0,0.0
1387637900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,5.0,12.0,3.0,0.0
1392490600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,5.0,2.0,0.0,1.0
1333792600.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,4.0,1.0,1.0
1375480700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,4.0,8.0,2.0,1.0
1369220200.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,5.0,1.0,1.0
1345924700.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,5.0,8.0,2.0,1.0
1374170200.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,3.0,7.0,1.0,1.0
1359129500.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,4.0,1.0,0.0,0.0
1380826600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,10.0,2.0,0.0
1361041000.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,5.0,2.0,0.0,1.0
1372604300.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,6.0,6.0,1.0,1.0
1370548700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,3.0,6.0,1.0,0.0
1370951800.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1.0
1339862300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,6.0,1.0,1.0
1373720300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,7.0,1.0,0.0
1348325900.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,5.0,9.0,2.0,1.0
1355266700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,1.0,12.0,3.0,1.0
1337662700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,5.0,1.0,1.0
1392627500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
1354719500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,12.0,3.0,1.0
1355104600.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,6.0,12.0,3.0,1.0
1372190300.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,11.0,1.0,6.0,1.0,0.0
1367229400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0
1372197500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,1.0,6.0,1.0,0.0
1364428700.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,2.0,3.0,0.0,0.0
1357257500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,3.0,1.0,0.0,1.0
1337072300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0
1364504300.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,12.0,3.0,3.0,0.0,0.0
