UNIX_TS,EBE
0.48955154,1.0
0.30794716,1.0
0.30857468,1.0
0.54961205,1.0
0.81188583,0.0
0.47545052,1.0
0.077358246,0.0
0.025691986,0.0
0.8739433,0.0
0.47088242,1.0
0.97470665,0.0
0.44102478,1.0
0.79510117,0.0
0.2067833,1.0
0.13233566,0.0
0.50559425,1.0
0.7011299,0.0
0.124801636,0.0
0.25565147,1.0
0.10795975,0.0
0.06599808,0.0
0.7805424,0.0
0.01884079,0.0
0.95723724,0.0
0.09870911,0.0
0.7176876,0.0
0.79989815,0.0
0.76992416,0.0
0.37234688,1.0
0.8320389,0.0
0.17115784,0.0
0.7788315,0.0
0.30543518,1.0
0.96437454,0.0
0.98390007,0.0
0.25079918,1.0
0.6080723,1.0
0.14295387,0.0
0.8722305,0.0
0.7128906,0.0
0.14067078,0.0
0.12177467,0.0
0.16253662,0.0
0.66230774,0.0
0.8418598,0.0
0.43314743,1.0
0.09208679,0.0
0.4911518,1.0
0.44262314,1.0
0.12514305,0.0
0.098768234,0.0
0.2754612,1.0
0.3807373,1.0
0.84716797,0.0
0.9108238,0.0
0.74583054,0.0
0.43354797,1.0
0.32301903,1.0
0.3598423,1.0
0.81336975,0.0
0.6879425,0.0
0.33740616,1.0
0.46871567,1.0
0.96380424,0.0
0.99017906,0.0
0.647522,0.0
0.9908085,0.0
0.78470993,0.0
0.4799614,1.0
0.43286133,1.0
0.23110199,1.0
0.10658836,0.0
0.5769005,1.0
0.33974648,1.0
0.7477741,0.0
0.39375305,1.0
0.30252457,1.0
0.14598083,0.0
0.13262177,0.0
0.24212074,1.0
0.86857605,0.0
0.74503326,0.0
0.32787132,1.0
0.38513374,1.0
0.15734291,0.0
0.45752525,1.0
0.64261246,0.0
0.14232826,0.0
0.43463135,1.0
0.17926598,1.0
0.39409637,1.0
0.9868107,0.0
0.2136898,1.0
0.2988701,1.0
0.48441505,1.0
0.18685722,1.0
0.916132,0.0
0.30109787,1.0
0.8200493,0.0
0.16499329,0.0
0.36092758,1.0
0.9447937,0.0
0.46648788,1.0
0.045045853,0.0
0.66807365,0.0
0.19113922,1.0
0.47105598,1.0
0.6186352,1.0
0.06639671,0.0
0.43086433,1.0
0.54390144,1.0
0.3497944,1.0
0.12531471,0.0
0.5397339,1.0
0.31085968,1.0
0.92029953,0.0
0.51136017,1.0
0.96408844,0.0
0.86166954,0.0
0.35379028,1.0
0.43931198,1.0
0.7496586,0.0
0.19285393,1.0
0.25850677,1.0
0.9191017,0.0
0.10167885,0.0
0.78556633,0.0
0.5466423,1.0
0.16898727,0.0
0.6295967,0.0
0.852705,0.0
0.44953346,1.0
0.019981384,0.0
0.47202492,1.0
0.63519096,0.0
0.4570675,1.0
0.19125366,1.0
0.9101963,0.0
0.8706322,0.0
0.002456665,0.0
0.04578781,0.0
0.20153046,1.0
0.2016449,1.0
0.9299488,0.0
0.0560627,0.0
0.3658924,1.0
0.19747734,1.0
0.5120449,1.0
0.65631294,0.0
0.29538727,1.0
0.8807373,0.0
0.578043,1.0
0.46043587,1.0
0.5798702,1.0
0.611784,1.0
0.49434853,1.0
0.50473785,1.0
0.17652512,0.0
0.9041443,0.0
0.5786133,1.0
0.43657112,1.0
0.44016838,1.0
0.3912983,1.0
0.15740013,0.0
0.36874962,1.0
0.27477837,1.0
0.052352905,0.0
0.94833374,0.0
0.26364517,1.0
0.37685394,1.0
0.32056427,1.0
0.092315674,0.0
0.39637947,1.0
0.5174694,1.0
0.62862587,0.0
0.7136326,0.0
0.12257385,0.0
0.29047585,1.0
0.10470581,0.0
0.949873,0.0
0.7044983,0.0
0.46117783,1.0
0.48287392,1.0
0.2248249,1.0
0.43029213,1.0
0.44673347,1.0
0.2691841,1.0
0.93040466,0.0
0.63576126,0.0
0.32284737,1.0
0.6933079,0.0
0.772665,0.0
0.4522133,1.0
0.04470253,0.0
0.26764107,1.0
0.8920994,0.0
0.32159042,1.0
0.5614872,1.0
0.76244545,0.0
0.79710007,0.0
0.8786812,0.0
0.92258453,0.0
0.9803028,0.0
0.27626228,1.0
0.13713264,0.0
0.5671387,1.0
0.8232479,0.0
0.24012375,1.0
0.49994278,1.0
0.26501656,1.0
0.12291527,0.0
0.4288082,1.0
0.54903984,1.0
0.5,1.0
0.4273243,1.0
0.64146996,0.0
0.16830444,0.0
0.6836605,0.0
0.89432335,0.0
0.55766106,1.0
0.22145462,1.0
0.39466667,1.0
0.5002861,1.0
0.09722519,0.0
0.5254059,1.0
0.32210732,1.0
0.779459,0.0
0.5701065,1.0
0.690567,0.0
0.90808296,0.0
0.25816536,1.0
0.39312553,1.0
0.3567009,1.0
0.88941574,0.0
0.17264175,0.0
0.54356,1.0
0.2022152,1.0
0.18725777,1.0
0.5268898,1.0
0.81645393,0.0
0.87285805,0.0
0.44330978,1.0
0.5751896,1.0
0.089746475,0.0
0.62594223,1.0
0.08814812,0.0
0.9165325,0.0
0.16013908,0.0
0.88918686,0.0
0.12628555,0.0
0.5549202,1.0
0.58968925,1.0
0.17892265,1.0
0.9865246,0.0
0.6961632,0.0
0.6327362,0.0
0.9988575,0.0
0.33906174,1.0
0.24668884,1.0
0.6172638,1.0
0.12034798,0.0
0.6896534,0.0
0.17327118,0.0
0.6959343,0.0
0.9050007,0.0
0.26626968,1.0
0.5806694,1.0
0.7531395,0.0
0.13519096,0.0
0.53334045,1.0
0.025177002,0.0
0.9063721,0.0
0.9445629,0.0
0.5526371,1.0
0.047555923,0.0
0.9061413,0.0
0.17498207,0.0
0.44045448,1.0
0.70324135,0.0
0.069934845,0.0
0.7236252,0.0
0.14803505,0.0
0.18543053,1.0
0.39107132,1.0
0.45809555,1.0
0.55275154,1.0
0.75017166,0.0
0.4825878,1.0
0.15368843,0.0
0.5325985,1.0
0.5305996,1.0
0.8742275,0.0
0.72699165,0.0
0.7197418,0.0
0.5494957,1.0
0.6741829,0.0
0.18251991,1.0
0.55389404,1.0
0.027803421,0.0
0.70980644,0.0
0.76444435,0.0
0.044757843,0.0
0.37662697,1.0
0.8006382,0.0
0.96043587,0.0
0.18491554,1.0
0.6579132,0.0
0.049898148,0.0
0.60487556,1.0
0.11692047,0.0
0.0059947968,0.0
0.562685,1.0
0.66778755,0.0
0.109386444,0.0
0.37108994,1.0
0.32456017,1.0
0.3841629,1.0
0.2074089,1.0
0.006280899,0.0
0.122117996,0.0
0.70581245,0.0
0.4840145,1.0
0.8271847,0.0
0.96979904,0.0
0.52100945,1.0
0.4882946,1.0
0.18982697,1.0
0.964262,0.0
0.25582314,1.0
0.6693878,0.0
0.9960594,0.0
0.54281807,1.0
0.9925194,0.0
0.80646133,0.0
0.9262371,0.0
0.8374634,0.0
0.98789597,0.0
0.3500805,1.0
0.7166004,0.0
0.47813416,1.0
0.53071404,1.0
0.9502163,0.0
0.41864586,1.0
0.5363102,1.0
0.10476303,0.0
0.9124222,0.0
0.6399288,0.0
0.48190117,1.0
0.8137131,0.0
0.49223518,1.0
0.90208817,0.0
0.996233,0.0
0.17150116,0.0
0.46905708,1.0
0.7857399,0.0
0.30771828,1.0
0.6447239,0.0
0.07478905,0.0
0.19844818,1.0
0.045101166,0.0
0.8547039,0.0
0.608757,1.0
0.4419384,1.0
0.18754387,1.0
0.65608597,0.0
0.1435833,0.0
0.5082779,1.0
0.62428665,1.0
0.54590225,1.0
0.63884354,0.0
0.3555603,1.0
0.71586037,0.0
0.9149914,0.0
0.28585243,1.0
0.35481834,1.0
0.6693306,0.0
0.30018425,1.0
0.5411625,1.0
0.4793911,1.0
0.76963806,0.0
0.1885128,1.0
0.91921616,0.0
0.390728,1.0
0.4934349,1.0
0.4562111,1.0
0.30868912,1.0
0.040704727,0.0
0.72099686,0.0
0.25177002,1.0
0.7456608,0.0
0.33803368,1.0
0.67229843,0.0
0.30897522,1.0
0.7743778,0.0
0.031455994,0.0
0.5615444,1.0
0.18508911,1.0
0.67920685,0.0
0.7480583,0.0
0.75188446,0.0
0.8752575,0.0
0.18639946,1.0
0.28899384,1.0
0.1198349,0.0
0.39974976,1.0
0.41636276,1.0
0.20963669,1.0
0.98698235,0.0
0.49840164,1.0
0.25216866,1.0
0.8744011,0.0
0.58597755,1.0
0.5194111,1.0
0.8521347,0.0
0.16756058,0.0
0.53642464,1.0
0.3766842,1.0
0.7365265,0.0
0.52534866,1.0
0.2759781,1.0
0.91573334,0.0
0.81656647,0.0
0.9350319,0.0
0.9288082,0.0
0.5444164,1.0
0.7159729,0.0
0.0032539368,0.0
0.19485092,1.0
0.1630497,0.0
0.022891998,0.0
0.17053032,0.0
0.37714005,1.0
0.8652096,0.0
0.9894943,0.0
0.8535614,0.0
0.37422943,1.0
0.41442108,1.0
0.5996227,1.0
0.3300972,1.0
0.7989273,0.0
0.4800167,1.0
0.7669563,0.0
0.41299438,1.0
0.5028534,1.0
0.029685974,0.0
0.10025215,0.0
0.2574215,1.0
0.99468994,0.0
0.6029339,1.0
0.30052376,1.0
0.061086655,0.0
0.47619247,1.0
0.6249714,1.0
0.37748337,1.0
0.7392101,0.0
0.038022995,0.0
0.61223984,1.0
0.04093361,0.0
0.70289993,0.0
0.097055435,0.0
0.10721588,0.0
0.61772156,1.0
0.4179592,1.0
0.8358059,0.0
0.38827324,1.0
0.79504395,0.0
0.40340424,1.0
0.40768433,1.0
0.68696976,0.0
0.59340096,1.0
0.39175606,1.0
0.46637344,1.0
0.87485695,0.0
0.8437996,0.0
0.46408844,1.0
0.3763981,1.0
0.7168865,0.0
0.005252838,0.0
0.14718056,0.0
0.88975716,0.0
0.47870445,1.0
0.5460148,1.0
0.80537796,0.0
0.9671154,0.0
0.83712006,0.0
0.22248077,1.0
0.7563362,0.0
0.07707214,0.0
0.49468994,1.0
0.51044846,1.0
0.2156887,1.0
0.7940731,0.0
0.8129139,0.0
0.8607559,0.0
0.23127556,1.0
0.7529125,0.0
0.9617481,0.0
0.57992744,1.0
0.15774155,0.0
0.20449829,1.0
0.40568542,1.0
0.3638382,1.0
0.64055824,0.0
0.5758724,1.0
0.28904915,1.0
0.20569801,1.0
0.56228447,1.0
0.3967228,1.0
0.44285202,1.0
0.9444504,0.0
0.8410034,0.0
0.34357262,1.0
0.5077648,1.0
0.16881752,0.0
0.68805695,0.0
0.78248596,0.0
0.4293785,1.0
0.063028336,0.0
0.7694111,0.0
0.6124668,1.0
0.7537689,0.0
0.7410927,0.0
0.08900452,0.0
0.14209747,0.0
0.8395729,0.0
0.91972923,0.0
0.20118713,1.0
0.25936317,1.0
0.8467102,0.0
0.19416428,1.0
0.5697079,1.0
0.98498535,0.0
0.7917328,0.0
0.5706787,1.0
0.12976646,0.0
0.1355896,0.0
0.49920082,1.0
0.516098,1.0
0.016727448,0.0
0.163908,0.0
0.5678253,1.0
0.56302834,1.0
0.51421547,1.0
0.9414253,0.0
0.2786026,1.0
0.74554634,0.0
0.95746803,0.0
0.789793,0.0
0.252285,1.0
0.671957,0.0
0.020381927,0.0
0.92635155,0.0
0.2617607,1.0
0.047842026,0.0
0.4004345,1.0
0.79213333,0.0
0.52734566,1.0
0.7609596,0.0
0.098594666,0.0
0.95501137,0.0
0.91516304,0.0
0.13490677,0.0
0.6738415,0.0
0.88484764,0.0
0.60424614,1.0
0.5039406,1.0
0.2411499,1.0
0.5929413,1.0
0.49491882,1.0
0.4213295,1.0
0.4625492,1.0
0.39780617,1.0
0.35207748,1.0
0.36891937,1.0
0.17481232,0.0
0.050811768,0.0
0.0552063,0.0
0.51935196,1.0
0.112127304,0.0
0.87462807,0.0
0.7732353,0.0
0.979105,0.0
0.84220123,0.0
0.56017303,1.0
0.1619091,0.0
0.41185188,1.0
0.75011444,0.0
0.6985607,0.0
0.12953949,0.0
0.21529007,1.0
0.54276085,1.0
0.5743313,1.0
0.007593155,0.0
0.8390026,0.0
0.39049911,1.0
0.02249527,0.0
0.3744564,1.0
0.6893692,0.0
0.22430801,1.0
0.63147926,0.0
0.4796772,1.0
0.9332619,0.0
0.9419384,0.0
0.56645393,1.0
0.46722984,1.0
0.012901306,0.0
0.8797684,0.0
0.968029,0.0
0.38696098,1.0
0.2634163,1.0
0.69091034,0.0
0.6758957,0.0
0.5037098,1.0
0.54367447,1.0
0.8830776,0.0
0.8829651,0.0
0.28596687,1.0
0.5502968,1.0
0.19433784,1.0
0.20073128,1.0
0.22174072,1.0
0.38570404,1.0
0.7290478,0.0
0.16607666,0.0
0.24332047,1.0
0.4608345,1.0
0.13838768,0.0
0.9096813,0.0
0.30058098,1.0
0.6212616,1.0
0.73635674,0.0
0.20261574,1.0
0.57079124,1.0
0.66002464,0.0
0.80988884,0.0
0.8321514,0.0
0.57022095,1.0
0.8178234,0.0
0.87577057,0.0
0.8097725,0.0
0.9073982,0.0
0.31411362,1.0
0.45946503,1.0
0.046245575,0.0
0.7885933,0.0
0.15134811,0.0
0.5271759,1.0
0.99554634,0.0
0.18217659,1.0
0.20672607,1.0
0.20843887,1.0
0.5031967,1.0
0.95261383,0.0
0.23241615,1.0
0.47333908,1.0
0.90831184,0.0
0.83649254,0.0
0.19245338,1.0
0.97156906,0.0
0.728075,0.0
0.6639633,0.0
0.66379356,0.0
0.93976974,0.0
0.72956276,0.0
0.84259987,0.0
0.7058697,0.0
0.45124435,1.0
0.09916496,0.0
0.089574814,0.0
0.026432037,0.0
0.042474747,0.0
0.48041725,1.0
0.7013588,0.0
0.22807884,1.0
0.88713264,0.0
0.58192444,1.0
0.90003395,0.0
0.86081314,0.0
0.7284756,0.0
0.31371307,1.0
0.9373722,0.0
0.24754524,1.0
0.6315365,0.0
0.95204353,0.0
0.2920189,1.0
0.409626,1.0
0.4902954,1.0
0.68211937,0.0
0.29761314,1.0
0.72813416,0.0
0.9405117,0.0
0.9132786,0.0
0.76821136,0.0
0.16573334,0.0
0.73646927,0.0
0.31599617,1.0
0.9670582,0.0
0.04453087,0.0
0.42366982,1.0
0.6381607,0.0
0.59020424,1.0
0.3727436,1.0
0.1959343,1.0
0.97299576,0.0
0.9551277,0.0
0.8730869,0.0
0.26980972,1.0
0.08392334,0.0
0.92692375,0.0
0.5036545,1.0
0.8697758,0.0
0.7204838,0.0
0.48098755,1.0
0.021066666,0.0
0.9022045,0.0
0.95347023,0.0
0.003709793,0.0
0.24040985,1.0
0.49805832,1.0
0.6652775,1.0
0.09831047,0.0
0.6315937,0.0
0.30400848,1.0
0.23184586,1.0
0.41567612,1.0
0.10418892,0.0
0.9376564,0.0
0.8460827,0.0
0.6710434,0.0
0.18457413,1.0
0.6828594,0.0
0.1095562,0.0
0.5863209,1.0
0.08963394,0.0
0.10458946,0.0
0.48755455,1.0
0.07096481,0.0
0.9877815,0.0
0.5139885,1.0
0.4960022,1.0
0.26587105,1.0
0.5260334,1.0
0.8818226,0.0
0.80994606,0.0
0.47636414,1.0
0.8929539,0.0
0.63142204,0.0
0.277462,1.0
0.9481602,0.0
0.49651718,1.0
0.8201637,0.0
0.06982231,0.0
0.101509094,0.0
0.66350746,0.0
0.6404438,0.0
0.54327583,1.0
0.6019058,1.0
0.79361725,0.0
0.49680328,1.0
0.8468838,0.0
0.36543655,1.0
0.74783134,0.0
0.04276085,0.0
0.41516304,1.0
0.29955482,1.0
0.07193565,0.0
0.4095688,1.0
0.1078434,0.0
0.4982872,1.0
0.040647507,0.0
0.9579239,0.0
0.804636,0.0
0.9365158,0.0
0.45318604,1.0
0.27454758,1.0
0.19011307,1.0
0.18805695,1.0
0.60738754,1.0
0.8280411,0.0
0.21957016,1.0
0.316967,1.0
0.6604805,0.0
0.4736805,1.0
0.5328274,1.0
0.10247803,0.0
0.74868774,0.0
0.337862,1.0
0.2868805,1.0
0.09471512,0.0
0.012161255,0.0
0.7342987,0.0
0.8149128,0.0
0.25234032,1.0
0.9731102,0.0
0.29652977,1.0
0.48681068,1.0
0.12371445,0.0
0.17760849,0.0
0.045272827,0.0
0.013360977,0.0
0.6095009,1.0
0.9808178,0.0
0.0119895935,0.0
0.59802437,1.0
0.6805191,0.0
0.2568512,1.0
0.50673676,1.0
0.13781738,0.0
0.3767414,1.0
0.6857166,0.0
0.04767227,0.0
0.46100807,1.0
0.7980709,0.0
0.34459877,1.0
0.06970787,0.0
0.5090771,1.0
0.374115,1.0
0.07924271,0.0
0.11429596,0.0
0.32028008,1.0
0.26158905,1.0
0.14409828,0.0
0.60230637,1.0
0.4144783,1.0
0.94005394,0.0
0.17578125,0.0
0.4259529,1.0
0.5279732,1.0
0.27306366,1.0
0.59088707,1.0
0.25017166,1.0
0.8160534,0.0
0.5891743,1.0
0.8415737,0.0
0.43634415,1.0
0.46060753,1.0
0.3684063,1.0
0.68354607,0.0
0.123659134,0.0
0.99120903,0.0
0.21717262,1.0
0.51016045,1.0
0.8736572,0.0
0.6536293,0.0
0.6504326,0.0
0.7253361,0.0
0.43605804,1.0
0.79961205,0.0
0.8103447,0.0
0.079185486,0.0
0.9339447,0.0
0.67315483,0.0
0.6426678,0.0
0.5872917,1.0
0.65174675,0.0
0.17675209,0.0
0.18759918,1.0
0.71300316,0.0
0.44804764,1.0
0.07501793,0.0
0.546072,1.0
0.48076057,1.0
0.6006489,1.0
0.8089161,0.0
0.28961945,1.0
0.60110664,1.0
0.7482872,0.0
0.9540405,0.0
0.12959671,0.0
0.5857506,1.0
0.8403168,0.0
0.71209145,0.0
0.49092293,1.0
0.7534256,0.0
0.8573284,0.0
0.6997585,0.0
0.6150379,1.0
0.5778141,1.0
0.97562027,0.0
0.5517807,1.0
0.088033676,0.0
0.75473785,0.0
0.26307297,1.0
0.7471447,0.0
0.48155975,1.0
0.40602875,1.0
0.31622505,1.0
0.25502396,1.0
0.7480011,0.0
0.94781876,0.0
0.6124115,1.0
0.70843697,0.0
0.34962273,1.0
0.48892403,1.0
0.21534729,1.0
0.06337166,0.0
0.26581383,1.0
0.71271896,0.0
0.89118576,0.0
0.599453,1.0
0.8435135,0.0
0.40511513,1.0
0.7360687,0.0
0.09922409,0.0
0.8847332,0.0
0.6033325,1.0
0.03208542,0.0
0.7530823,0.0
0.19102478,1.0
0.47470856,1.0
0.66151047,0.0
0.87942505,0.0
0.003370285,0.0
0.6255989,1.0
0.8614979,0.0
0.47990417,1.0
0.9230976,0.0
0.58849144,1.0
0.6844597,1.0
0.82827187,0.0
0.094200134,0.0
0.26473045,1.0
0.14335442,0.0
0.053609848,0.0
0.022607803,0.0
0.99046516,0.0
0.84391403,0.0
0.22099686,1.0
0.97665024,0.0
0.16601944,0.0
0.69896126,0.0
0.34220314,1.0
0.9530716,0.0
0.25211143,1.0
0.82142067,0.0
0.83563614,0.0
0.720768,0.0
0.9950886,0.0
0.22550774,1.0
0.9965172,0.0
0.5648556,1.0
0.118349075,0.0
0.33243942,1.0
0.5872345,1.0
0.20061684,1.0
0.9296646,0.0
0.45472717,1.0
0.7791157,0.0
0.42720985,1.0
0.8404293,0.0
0.72984695,0.0
0.04378891,0.0
0.9804745,0.0
0.2159729,1.0
0.7706108,0.0
0.94547653,0.0
0.1633358,0.0
0.06976509,0.0
0.2777462,1.0
0.5248928,1.0
0.665678,0.0
0.2811718,1.0
0.25879288,1.0
0.09551239,0.0
0.63456345,0.0
0.23155975,1.0
0.39694977,1.0
0.795557,0.0
0.638731,0.0
0.705183,0.0
0.66402054,0.0
0.93577194,0.0
0.60938644,1.0
0.53927803,1.0
0.24651718,1.0
0.7281914,0.0
0.42167282,1.0
0.31513977,1.0
0.049041748,0.0
0.6127548,1.0
0.25348282,1.0
0.83597946,0.0
0.0340271,0.0
0.82821465,0.0
0.44530678,1.0
0.11144066,0.0
0.6781788,0.0
0.62548447,1.0
0.6551151,0.0
0.3964939,1.0
0.4470768,1.0
0.14352798,0.0
0.91607666,0.0
0.31742287,1.0
0.99269295,0.0
0.4487896,1.0
0.7995548,0.0
0.26838303,1.0
0.1275425,0.0
0.941082,0.0
0.45427132,1.0
0.06719589,0.0
0.56388474,1.0
0.70409966,0.0
0.9693432,0.0
0.6984482,0.0
0.65637016,0.0
0.6485481,0.0
0.5907173,1.0
0.24217987,1.0
0.30971527,1.0
0.42521095,1.0
0.1942234,1.0
0.42778015,1.0
0.08854675,0.0
0.057662964,0.0
0.65180206,0.0
0.7885361,0.0
0.2909336,1.0
0.037052155,0.0
0.630167,0.0
0.2840824,1.0
0.81416893,0.0
0.57244873,1.0
0.4991436,1.0
0.46643066,1.0
0.7720947,0.0
0.39169884,1.0
0.80532074,0.0
0.9242401,0.0
0.5709057,1.0
0.49668884,1.0
0.012104034,0.0
0.70552635,0.0
0.36218262,1.0
0.10173607,0.0
0.20232964,1.0
0.08215332,0.0
0.16379356,0.0
0.1390171,0.0
0.38998604,1.0
0.27363396,1.0
0.7871094,0.0
0.66145134,0.0
0.36972046,1.0
0.70575523,0.0
0.523407,1.0
0.6372471,0.0
0.58055305,1.0
0.0007419586,0.0
0.5231781,1.0
0.04675865,0.0
0.97436714,0.0
0.46728516,1.0
0.02591896,0.0
0.98532677,0.0
0.19742012,1.0
0.84402657,0.0
0.9340019,0.0
0.6307373,0.0
0.79447365,0.0
0.05372238,0.0
0.15642929,0.0
0.7285328,0.0
0.76353073,0.0
0.53271294,1.0
0.6838894,0.0
0.9779053,0.0
0.23247337,1.0
0.07998276,0.0
0.439085,1.0
0.46945572,1.0
0.87029076,0.0
0.36332512,1.0
0.3309555,1.0
0.20998001,1.0
0.8351784,0.0
0.6356468,0.0
0.60344887,1.0
0.5157585,1.0
0.59711075,1.0
0.29624367,1.0
0.6390152,0.0
0.06331444,0.0
0.8208504,0.0
0.18440247,1.0
0.9888096,0.0
0.6749821,0.0
0.5847225,1.0
0.7170582,0.0
0.33318138,1.0
0.24703026,1.0
0.65893936,0.0
0.73298645,0.0
0.14581108,0.0
0.15340233,0.0
0.9271507,0.0
0.08929062,0.0
0.77243805,0.0
0.031744003,0.0
0.17538261,0.0
0.25548172,1.0
0.4298935,1.0
0.95923805,0.0
0.85059357,0.0
0.6458092,0.0
0.08089638,0.0
0.6225147,1.0
0.81742287,0.0
0.26273155,1.0
0.86486626,0.0
0.4224701,1.0
0.9631748,0.0
0.7823124,0.0
0.78676605,0.0
0.5116482,1.0
0.5293999,1.0
0.91721725,0.0
0.697876,0.0
0.7062683,0.0
0.84277344,0.0
0.5149574,1.0
0.9270935,0.0
0.0016555786,0.0
0.020324707,0.0
0.79333115,0.0
0.75753593,0.0
0.7754612,0.0
0.88033867,0.0
0.48669815,1.0
0.32221985,1.0
0.39198303,1.0
0.8806782,0.0
0.58335304,1.0
0.20986557,1.0
0.24120712,1.0
0.055093765,0.0
0.38536263,1.0
0.0069084167,0.0
0.38793182,1.0
0.241436,1.0
0.31856728,1.0
0.018781662,0.0
0.26895332,1.0
0.18737221,1.0
0.13536263,0.0
0.31531334,1.0
0.14529419,0.0
0.6817188,0.0
0.72990227,0.0
0.12440109,0.0
0.27968788,1.0
0.29424667,1.0
0.06908035,0.0
0.56536865,1.0
0.80246544,0.0
0.985899,0.0
0.17835236,0.0
0.8621826,0.0
0.6483784,0.0
0.21506119,1.0
0.76901054,0.0
0.80903244,0.0
0.034311295,0.0
0.25981903,1.0
0.053894043,0.0
0.87662697,0.0
0.8012676,0.0
0.6476364,0.0
0.6730976,0.0
0.08917618,0.0
0.83112526,0.0
0.35476112,1.0
0.89089966,0.0
0.25930595,1.0
0.10179329,0.0
0.53556824,1.0
0.06257057,0.0
0.31656647,1.0
0.76358604,0.0
0.6275959,1.0
0.8892422,0.0
0.038707733,0.0
0.955183,0.0
0.0795269,0.0
0.042987823,0.0
0.21340561,1.0
0.16995811,0.0
0.38222122,1.0
0.18360329,1.0
0.63690376,0.0
0.10110855,0.0
0.95661163,0.0
0.7276783,0.0
0.17258453,0.0
0.30840492,1.0
0.4485607,1.0
0.39255524,1.0
0.29641342,1.0
0.2637596,1.0
0.78847885,0.0
0.91544914,0.0
0.49782944,1.0
0.6239433,1.0
0.59225845,1.0
0.4651184,1.0
0.45495415,1.0
0.24349022,1.0
0.8474541,0.0
0.38970184,1.0
0.46323395,1.0
0.04007721,0.0
0.35230637,1.0
0.66973114,0.0
0.46585846,1.0
0.39226913,1.0
0.2525692,1.0
0.39181328,1.0
0.39889336,1.0
0.27797508,1.0
0.24988556,1.0
0.68148994,0.0
0.16710472,0.0
0.575016,1.0
0.7859669,0.0
0.80960274,0.0
0.88056564,0.0
0.24840164,1.0
0.6201191,1.0
0.21112251,1.0
0.1149807,0.0
0.7614174,0.0
0.64540863,0.0
0.32416153,1.0
0.61315346,1.0
0.9653454,0.0
0.12263107,0.0
0.50177,1.0
0.1544857,0.0
0.6990185,0.0
0.6904545,0.0
0.8469963,0.0
0.046300888,0.0
0.30360794,1.0
0.93120575,0.0
0.017868042,0.0
0.118406296,0.0
0.8082886,0.0
0.78739357,0.0
0.44159508,1.0
0.050582886,0.0
0.102249146,0.0
0.594429,1.0
0.19724846,1.0
0.50667953,1.0
0.22242546,1.0
0.8678341,0.0
0.8809643,0.0
0.58477974,1.0
0.47099876,1.0
0.9522705,0.0
0.45746803,1.0
0.5331707,1.0
0.6885128,0.0
0.94233894,0.0
0.6629944,0.0
0.4525013,1.0
0.08386612,0.0
0.026889801,0.0
0.15545845,0.0
0.30943108,1.0
0.547842,1.0
0.91236496,0.0
0.6304531,0.0
0.3449421,1.0
0.15671349,0.0
0.92669487,0.0
0.7974415,0.0
0.75553894,0.0
0.8457413,0.0
0.2668991,1.0
0.42572403,1.0
0.7997246,0.0
0.8195934,0.0
0.70632553,0.0
0.36423874,1.0
0.6037903,1.0
0.80680466,0.0
0.22134018,1.0
0.061429977,0.0
0.22476578,1.0
0.9152756,0.0
0.76535606,0.0
0.40774155,1.0
0.24023628,1.0
0.3833084,1.0
0.122745514,0.0
0.48595428,1.0
0.62685585,1.0
0.0042819977,0.0
0.6890278,0.0
0.4190464,1.0
0.9934921,0.0
0.64227104,0.0
0.54424477,1.0
0.67949295,0.0
0.78219795,0.0
0.90431404,0.0
0.88370514,0.0
0.1432972,0.0
0.41573524,1.0
0.5278034,1.0
0.7354984,0.0
0.23224449,1.0
0.5881481,1.0
0.8515644,0.0
0.17960739,1.0
0.6116104,1.0
0.98783875,0.0
0.74069405,0.0
0.4525566,1.0
0.8395176,0.0
0.8600693,0.0
0.030885696,0.0
0.24183655,1.0
0.31445503,1.0
0.7829418,0.0
0.63204956,0.0
0.04310417,0.0
0.58306694,1.0
0.14518166,0.0
0.34676933,1.0
0.9954891,0.0
0.29795647,1.0
0.90288734,0.0
0.7006149,0.0
0.013587952,0.0
0.24389076,1.0
0.33546448,1.0
0.3801098,1.0
0.005765915,0.0
0.62051773,1.0
0.96443176,0.0
0.68440247,0.0
0.84505653,0.0
0.30617714,1.0
0.27215004,1.0
0.42840767,1.0
0.6604233,0.0
0.5020561,1.0
0.6820049,0.0
0.07473183,0.0
0.09037399,0.0
0.88062286,0.0
0.13884354,0.0
0.059659958,0.0
0.83169556,0.0
0.286026,1.0
0.8962097,0.0
0.0849514,0.0
0.43583107,1.0
0.33089828,1.0
0.3135414,1.0
0.75416756,0.0
0.035339355,0.0
0.21694374,1.0
0.5663948,1.0
0.091402054,0.0
0.8338089,0.0
0.74954224,0.0
0.10007858,0.0
0.64626503,0.0
0.116521835,0.0
0.1189785,0.0
0.4547844,1.0
0.9933758,0.0
0.03122902,0.0
0.35396194,1.0
0.95090103,0.0
0.68400383,0.0
0.95409775,0.0
0.29390335,1.0
0.8012104,0.0
0.5062809,1.0
0.89541054,0.0
0.34339905,1.0
0.4093418,1.0
0.010047913,0.0
0.9773903,0.0
0.12611198,0.0
0.84168625,0.0
0.21626091,1.0
0.88399124,0.0
0.5320282,1.0
0.9771633,0.0
0.8106289,0.0
0.13941574,0.0
0.54310226,1.0
0.075531006,0.0
0.091573715,0.0
0.45758057,1.0
0.23213005,1.0
0.07393265,0.0
