UNIX_TS,DWE,HPE,WOE,EBE,HTE,Weekday,Season,FRE
0.05229187,0.0,0.0,1.0,0.0,1.0,0.33333334,0.33333334,1.0
0.6831074,0.0,0.0,0.0,0.0,1.0,0.0,0.6666667,1.0
0.2575779,0.0,0.0,0.0,1.0,1.0,0.8333334,0.6666667,1.0
0.078495026,0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.42741203,0.0,0.0,1.0,1.0,1.0,0.33333334,0.0,1.0
0.72735023,0.0,0.0,1.0,0.0,1.0,0.6666667,0.6666667,1.0
0.96928596,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.73425674,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0
0.44145584,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
0.77239037,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0
0.62008286,0.0,0.0,0.0,1.0,1.0,0.5,0.33333334,1.0
0.030712128,1.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.5377636,0.0,0.0,0.0,1.0,1.0,1.0,0.33333334,1.0
0.4087448,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0
0.29776764,0.0,0.0,1.0,1.0,1.0,1.0,0.6666667,1.0
0.72940445,0.0,0.0,1.0,0.0,1.0,1.0,0.6666667,1.0
0.49991417,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.8543682,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.9525032,0.0,0.0,0.0,0.0,1.0,0.16666667,0.0,1.0
0.5669918,0.0,0.0,1.0,1.0,1.0,1.0,0.33333334,1.0
0.65696144,0.0,0.0,1.0,0.0,1.0,0.33333334,0.33333334,1.0
0.12485123,0.0,0.0,1.0,0.0,1.0,1.0,0.33333334,1.0
0.8744068,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.85391235,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.73511314,0.0,0.0,0.0,0.0,1.0,0.5,0.6666667,1.0
0.9613495,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.081804276,0.0,0.0,0.0,0.0,1.0,0.33333334,0.33333334,1.0
0.7790699,0.0,0.0,0.0,0.0,1.0,0.0,0.6666667,1.0
0.642004,0.0,0.0,1.0,0.0,1.0,0.8333334,0.33333334,1.0
0.5372486,0.0,0.0,0.0,1.0,1.0,1.0,0.33333334,1.0
0.019010544,0.0,0.0,1.0,0.0,1.0,0.8333334,0.33333334,1.0
0.17303085,0.0,0.0,1.0,0.0,1.0,1.0,0.6666667,1.0
0.120054245,0.0,0.0,0.0,0.0,1.0,0.33333334,0.33333334,1.0
0.4201622,0.0,0.0,1.0,1.0,1.0,0.6666667,0.0,1.0
0.9116268,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.22218323,0.0,0.0,1.0,1.0,1.0,0.0,0.6666667,1.0
0.681736,0.0,0.0,0.0,0.0,1.0,1.0,0.6666667,1.0
0.7812977,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0
0.113946915,0.0,0.0,1.0,0.0,1.0,0.8333334,0.33333334,1.0
0.1685772,0.0,0.0,1.0,0.0,1.0,0.5,0.6666667,1.0
0.86909676,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0
0.9384022,0.0,0.0,0.0,0.0,1.0,0.6666667,0.0,1.0
0.3085003,0.0,0.0,1.0,1.0,1.0,0.0,0.6666667,1.0
0.5524349,0.0,0.0,0.0,1.0,1.0,0.5,0.33333334,1.0
0.30216408,0.0,0.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0
0.7891178,0.0,0.0,0.0,0.0,1.0,0.0,0.6666667,1.0
0.9668865,0.0,0.0,0.0,0.0,1.0,0.6666667,0.0,1.0
0.39572906,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.28121185,0.0,0.0,0.0,1.0,1.0,0.16666667,0.6666667,1.0
0.51190186,0.0,0.0,0.0,1.0,1.0,0.16666667,0.33333334,1.0
0.7433338,0.0,0.0,1.0,0.0,1.0,0.33333334,0.6666667,1.0
0.59627724,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,1.0
0.13974953,0.0,0.0,1.0,0.0,1.0,0.5,0.33333334,1.0
0.9270973,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0
0.395216,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.8399811,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0
0.8325043,0.0,0.0,0.0,0.0,1.0,0.6666667,0.6666667,1.0
0.06370926,0.0,0.0,0.0,0.0,1.0,0.5,0.33333334,1.0
0.5886841,0.0,0.0,1.0,1.0,1.0,0.16666667,0.33333334,1.0
0.78152466,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0
0.6493683,0.0,0.0,1.0,0.0,1.0,0.5,0.33333334,1.0
0.9049492,0.0,0.0,1.0,0.0,1.0,0.16666667,0.0,1.0
0.29376984,0.0,0.0,1.0,1.0,1.0,0.5,0.6666667,1.0
0.99560356,0.0,0.0,0.0,0.0,1.0,0.6666667,0.0,1.0
0.63977814,0.0,0.0,1.0,0.0,1.0,0.5,0.33333334,1.0
0.24775887,0.0,0.0,1.0,1.0,1.0,0.6666667,0.6666667,1.0
0.53194046,0.0,0.0,0.0,1.0,1.0,0.33333334,0.33333334,1.0
0.5572281,0.0,0.0,0.0,1.0,1.0,1.0,0.33333334,1.0
0.56453514,0.0,0.0,1.0,1.0,1.0,0.8333334,0.33333334,1.0
0.6445141,0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.28948975,0.0,0.0,1.0,1.0,1.0,0.0,0.6666667,1.0
0.3325901,0.0,0.0,1.0,1.0,1.0,0.5,0.6666667,1.0
0.90140915,0.0,0.0,1.0,0.0,1.0,0.8333334,0.0,1.0
0.585886,0.0,0.0,1.0,1.0,1.0,1.0,0.33333334,1.0
0.8166332,0.0,0.0,0.0,0.0,1.0,0.0,0.6666667,1.0
0.4931202,0.0,0.0,0.0,1.0,1.0,0.16666667,0.0,1.0
0.7971115,0.0,0.0,1.0,0.0,1.0,1.0,0.6666667,1.0
0.5921669,0.0,0.0,0.0,1.0,1.0,0.6666667,0.33333334,1.0
0.9143677,0.0,0.0,1.0,0.0,1.0,0.16666667,0.0,1.0
0.0077056885,0.0,0.0,1.0,0.0,1.0,0.6666667,0.33333334,1.0
0.5638523,0.0,0.0,0.0,1.0,1.0,0.6666667,0.33333334,1.0
0.9968014,0.0,0.0,0.0,0.0,1.0,0.8333334,0.0,1.0
0.045669556,0.0,0.0,0.0,0.0,1.0,0.6666667,0.33333334,1.0
0.61174774,0.0,0.0,0.0,1.0,1.0,0.6666667,0.33333334,1.0
0.024433136,0.0,0.0,1.0,0.0,1.0,0.33333334,0.33333334,1.0
0.6948681,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0
0.4453373,0.0,0.0,1.0,1.0,1.0,0.33333334,0.0,1.0
0.46486092,0.0,0.0,0.0,1.0,1.0,0.33333334,0.0,1.0
0.5855999,0.0,0.0,0.0,1.0,1.0,1.0,0.33333334,1.0
0.5150986,0.0,0.0,0.0,1.0,1.0,0.5,0.33333334,1.0
0.14494514,0.0,0.0,1.0,0.0,1.0,1.0,0.33333334,1.0
0.34212303,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0
0.07170105,0.0,0.0,0.0,0.0,1.0,0.33333334,0.33333334,1.0
0.36284828,0.0,0.0,1.0,1.0,1.0,0.6666667,1.0,1.0
0.6056957,0.0,0.0,1.0,1.0,1.0,0.0,0.33333334,1.0
0.48421288,0.0,0.0,1.0,1.0,1.0,0.33333334,0.0,1.0
0.27413177,0.0,0.0,1.0,1.0,1.0,0.5,0.6666667,1.0
0.15556335,0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.49323463,0.0,0.0,0.0,1.0,1.0,0.33333334,0.0,1.0
0.85596657,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
0.17879868,0.0,0.0,1.0,0.0,1.0,0.5,0.6666667,1.0
0.11000633,0.0,0.0,1.0,0.0,1.0,0.33333334,0.33333334,1.0
0.7661133,0.0,0.0,1.0,0.0,1.0,0.8333334,0.6666667,1.0
0.1734314,0.0,1.0,1.0,0.0,1.0,1.0,0.6666667,1.0
0.47981834,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.38271332,0.0,0.0,0.0,1.0,1.0,0.8333334,0.0,1.0
0.98561287,0.0,0.0,0.0,0.0,1.0,0.6666667,0.0,1.0
0.7882042,1.0,0.0,0.0,0.0,1.0,0.0,0.6666667,1.0
0.8785744,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0
0.8506584,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0
0.4797058,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
0.50727844,0.0,0.0,0.0,1.0,1.0,0.8333334,0.33333334,1.0
0.46606064,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0
0.4370594,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0
0.21390533,0.0,0.0,1.0,1.0,1.0,0.16666667,0.6666667,1.0
0.9768219,0.0,0.0,1.0,0.0,1.0,0.6666667,0.0,1.0
0.3065586,0.0,0.0,1.0,1.0,1.0,0.8333334,0.6666667,1.0
0.33812904,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0.7916317,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0
0.60090065,0.0,0.0,1.0,1.0,1.0,0.5,0.33333334,1.0
0.8704109,0.0,0.0,0.0,0.0,1.0,0.6666667,1.0,1.0
0.72283936,0.0,0.0,0.0,0.0,1.0,0.16666667,0.6666667,1.0
0.9490757,1.0,0.0,0.0,0.0,1.0,0.8333334,0.0,1.0
0.18028069,0.0,0.0,1.0,1.0,1.0,0.6666667,0.6666667,1.0
0.34360886,1.0,0.0,1.0,1.0,1.0,0.6666667,1.0,1.0
0.23388481,0.0,0.0,1.0,1.0,1.0,0.16666667,0.6666667,1.0
0.4782772,0.0,0.0,0.0,1.0,1.0,0.8333334,0.0,1.0
0.627676,0.0,0.0,1.0,1.0,1.0,0.33333334,0.33333334,1.0
0.85933495,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0
0.7878609,0.0,0.0,0.0,0.0,1.0,0.0,0.6666667,1.0
0.8812008,0.0,0.0,0.0,0.0,1.0,0.8333334,0.0,1.0
0.20003319,0.0,0.0,1.0,1.0,1.0,0.8333334,0.6666667,1.0
0.78580666,0.0,0.0,0.0,0.0,1.0,0.8333334,0.6666667,1.0
0.654335,0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.9825878,0.0,0.0,1.0,0.0,1.0,0.33333334,0.0,1.0
0.48900986,0.0,0.0,0.0,1.0,1.0,0.8333334,0.0,1.0
0.47947693,0.0,0.0,0.0,1.0,1.0,0.8333334,0.0,1.0
0.13215828,0.0,0.0,1.0,0.0,1.0,0.6666667,0.33333334,1.0
0.9862404,0.0,0.0,0.0,0.0,1.0,0.6666667,0.0,1.0
0.66215515,0.0,0.0,0.0,0.0,1.0,1.0,0.33333334,1.0
0.45201683,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
0.11525917,0.0,0.0,0.0,0.0,0.0,1.0,0.33333334,1.0
0.40075302,0.0,0.0,0.0,1.0,1.0,0.6666667,0.0,1.0
0.73106,0.0,0.0,1.0,0.0,1.0,0.0,0.6666667,1.0
0.4665184,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0
0.4089737,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0
0.814806,0.0,0.0,0.0,0.0,1.0,0.8333334,0.6666667,1.0
0.6304722,0.0,0.0,1.0,0.0,1.0,0.6666667,0.33333334,1.0
0.4396305,0.0,0.0,1.0,1.0,1.0,0.6666667,0.0,1.0
0.29839516,0.0,0.0,1.0,1.0,1.0,1.0,0.6666667,1.0
0.7046852,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0
0.25923347,0.0,0.0,0.0,1.0,1.0,1.0,0.6666667,1.0
0.37454987,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.388422,0.0,0.0,0.0,1.0,1.0,0.33333334,0.0,1.0
0.34321022,0.0,0.0,1.0,1.0,1.0,0.6666667,1.0,1.0
0.98390007,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0
0.7787838,0.0,0.0,1.0,0.0,1.0,0.0,0.6666667,1.0
0.23559952,0.0,0.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0
0.207798,0.0,0.0,1.0,1.0,1.0,0.5,0.6666667,1.0
0.7061119,0.0,0.0,1.0,0.0,1.0,0.5,0.6666667,1.0
0.46834564,0.0,0.0,1.0,1.0,1.0,0.6666667,0.0,1.0
0.9399414,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.39550018,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.2329731,0.0,0.0,0.0,1.0,1.0,0.16666667,0.6666667,1.0
0.95918083,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.19689369,0.0,0.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0
0.2833252,0.0,0.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0
0.87794685,0.0,0.0,0.0,0.0,1.0,0.33333334,0.0,1.0
0.0025119781,0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.0010261536,1.0,0.0,0.0,0.0,1.0,1.0,0.33333334,1.0
0.045555115,0.0,0.0,0.0,0.0,1.0,0.6666667,0.33333334,1.0
0.31215286,0.0,0.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0
0.10755348,0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.9522171,0.0,0.0,0.0,0.0,1.0,0.16666667,0.0,1.0
0.7133064,0.0,0.0,1.0,0.0,1.0,0.16666667,0.6666667,1.0
0.13546753,0.0,0.0,1.0,0.0,1.0,1.0,0.33333334,1.0
0.89878273,0.0,0.0,1.0,0.0,1.0,0.6666667,0.0,1.0
0.49334717,0.0,0.0,0.0,1.0,1.0,0.33333334,0.0,1.0
0.56476593,0.0,0.0,0.0,1.0,1.0,0.8333334,0.33333334,1.0
0.58023643,1.0,0.0,0.0,1.0,1.0,0.33333334,0.33333334,1.0
0.35211372,0.0,0.0,0.0,1.0,1.0,0.6666667,1.0,1.0
0.23377228,0.0,0.0,1.0,1.0,1.0,0.16666667,0.6666667,1.0
0.47924805,0.0,0.0,1.0,1.0,1.0,0.8333334,0.0,1.0
0.02745819,0.0,1.0,1.0,0.0,1.0,0.8333334,0.33333334,1.0
0.5060215,0.0,0.0,1.0,1.0,1.0,0.6666667,0.33333334,1.0
0.71079445,1.0,0.0,1.0,0.0,1.0,1.0,0.6666667,1.0
0.67214584,0.0,0.0,1.0,0.0,1.0,1.0,0.6666667,1.0
0.8943863,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5754967,0.0,0.0,1.0,1.0,1.0,1.0,0.33333334,1.0
0.07604027,0.0,0.0,1.0,0.0,1.0,0.8333334,0.33333334,1.0
0.9324646,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.85356903,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.18873024,0.0,0.0,1.0,1.0,1.0,0.5,0.6666667,1.0
0.24867249,0.0,0.0,1.0,1.0,1.0,0.8333334,0.6666667,1.0
0.73996544,0.0,0.0,0.0,0.0,1.0,0.0,0.6666667,1.0
0.025346756,0.0,0.0,1.0,0.0,1.0,0.5,0.33333334,1.0
0.6570759,0.0,0.0,1.0,0.0,1.0,0.33333334,0.33333334,1.0
0.47348213,0.0,0.0,0.0,1.0,1.0,0.16666667,0.0,1.0
0.37432098,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.82159996,1.0,0.0,1.0,0.0,1.0,0.5,0.6666667,1.0
0.081121445,0.0,0.0,1.0,0.0,1.0,0.33333334,0.33333334,1.0
0.29719734,0.0,0.0,1.0,1.0,1.0,0.8333334,0.6666667,1.0
0.8545399,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.69138527,0.0,0.0,0.0,0.0,1.0,1.0,0.6666667,1.0
0.57572556,0.0,0.0,1.0,1.0,1.0,1.0,0.33333334,1.0
0.91567993,0.0,0.0,0.0,0.0,1.0,0.33333334,0.0,1.0
0.060739517,0.0,0.0,1.0,0.0,1.0,0.16666667,0.33333334,1.0
0.024604797,1.0,0.0,1.0,0.0,1.0,0.33333334,0.33333334,1.0
0.9533596,0.0,0.0,0.0,0.0,1.0,0.16666667,0.0,1.0
0.8491745,1.0,0.0,0.0,0.0,1.0,0.33333334,1.0,1.0
0.13295555,0.0,0.0,1.0,0.0,1.0,0.8333334,0.33333334,1.0
0.013015747,0.0,0.0,1.0,0.0,1.0,0.16666667,0.33333334,1.0
0.42181778,0.0,0.0,1.0,1.0,1.0,0.8333334,0.0,1.0
0.032995224,0.0,0.0,1.0,0.0,1.0,0.33333334,0.33333334,1.0
0.24170685,0.0,0.0,1.0,1.0,1.0,0.0,0.6666667,1.0
0.61465836,1.0,0.0,0.0,1.0,1.0,1.0,0.33333334,1.0
0.03910446,0.0,0.0,1.0,0.0,1.0,1.0,0.33333334,1.0
0.29805374,0.0,0.0,1.0,1.0,1.0,1.0,0.6666667,1.0
0.47445297,0.0,0.0,0.0,1.0,1.0,0.33333334,0.0,1.0
0.21613121,0.0,0.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0
0.3900776,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0
0.330822,0.0,0.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0
0.043498993,0.0,0.0,1.0,0.0,1.0,0.33333334,0.33333334,1.0
0.20488548,0.0,0.0,0.0,1.0,1.0,0.16666667,0.6666667,1.0
0.4132557,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.045497894,0.0,0.0,1.0,0.0,1.0,0.6666667,0.33333334,1.0
0.75720596,0.0,0.0,1.0,0.0,1.0,0.8333334,0.6666667,1.0
0.36998177,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0
0.39567375,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.7244377,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0
0.75943184,0.0,0.0,0.0,0.0,1.0,0.0,0.6666667,1.0
0.9144821,0.0,0.0,1.0,0.0,1.0,0.16666667,0.0,1.0
0.88165665,0.0,0.0,0.0,0.0,1.0,0.8333334,0.0,1.0
0.64149094,0.0,0.0,0.0,0.0,1.0,0.8333334,0.33333334,1.0
0.34469223,0.0,0.0,1.0,1.0,1.0,0.8333334,1.0,1.0
0.024774551,0.0,0.0,1.0,0.0,1.0,0.5,0.33333334,1.0
0.030197144,0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.15750313,0.0,0.0,1.0,0.0,1.0,0.16666667,0.33333334,1.0
0.32476807,0.0,0.0,1.0,1.0,1.0,0.8333334,0.6666667,1.0
0.78403664,0.0,0.0,0.0,0.0,1.0,0.6666667,0.6666667,1.0
0.6633549,0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.09447861,0.0,0.0,1.0,0.0,1.0,0.6666667,0.33333334,1.0
0.07381439,0.0,0.0,1.0,0.0,1.0,0.5,0.33333334,1.0
0.68898773,0.0,0.0,0.0,0.0,1.0,0.6666667,0.6666667,1.0
0.8136654,0.0,0.0,1.0,0.0,1.0,0.6666667,0.6666667,1.0
0.033794403,0.0,0.0,1.0,0.0,1.0,0.33333334,0.33333334,1.0
0.8864517,0.0,0.0,1.0,0.0,1.0,0.33333334,0.0,1.0
0.3706112,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0
0.29331398,0.0,0.0,0.0,1.0,1.0,0.5,0.6666667,1.0
0.13660812,1.0,1.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.12684822,0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.6056385,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,1.0
0.7965965,0.0,0.0,0.0,0.0,1.0,1.0,0.6666667,1.0
0.7931137,0.0,0.0,1.0,0.0,1.0,0.5,0.6666667,1.0
0.82753754,0.0,0.0,1.0,0.0,1.0,0.16666667,0.6666667,1.0
0.073013306,0.0,0.0,1.0,0.0,1.0,0.5,0.33333334,1.0
0.47216797,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.7300892,0.0,0.0,0.0,0.0,1.0,1.0,0.6666667,1.0
0.5713291,0.0,0.0,0.0,1.0,1.0,0.5,0.33333334,1.0
0.8684139,0.0,0.0,0.0,0.0,1.0,0.33333334,1.0,1.0
0.99474525,0.0,0.0,0.0,0.0,1.0,0.6666667,0.0,1.0
0.8889637,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0
0.32528305,1.0,0.0,0.0,1.0,1.0,0.8333334,0.6666667,1.0
0.40400696,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
0.7706795,0.0,0.0,1.0,0.0,1.0,0.16666667,0.6666667,1.0
0.7759304,0.0,0.0,0.0,0.0,1.0,0.8333334,0.6666667,1.0
0.9164238,0.0,0.0,0.0,0.0,1.0,0.33333334,0.0,1.0
0.7914009,0.0,0.0,0.0,0.0,1.0,0.33333334,0.6666667,1.0
0.1625843,0.0,0.0,1.0,0.0,1.0,0.8333334,0.33333334,1.0
0.8220577,0.0,0.0,1.0,0.0,1.0,0.6666667,0.6666667,1.0
0.37135124,0.0,0.0,0.0,1.0,1.0,0.6666667,1.0,1.0
0.29011726,0.0,0.0,1.0,1.0,1.0,0.0,0.6666667,1.0
0.47519493,0.0,0.0,0.0,1.0,1.0,0.33333334,0.0,1.0
0.9985161,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.42912483,0.0,0.0,1.0,1.0,1.0,0.6666667,0.0,1.0
0.4476776,0.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0
0.0013694763,0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.39681435,0.0,0.0,0.0,1.0,1.0,0.16666667,0.0,1.0
0.82611084,0.0,0.0,1.0,0.0,1.0,1.0,0.6666667,1.0
0.26465797,0.0,0.0,1.0,1.0,1.0,0.5,0.6666667,1.0
0.6207657,0.0,0.0,0.0,1.0,1.0,0.6666667,0.33333334,1.0
0.8096695,0.0,0.0,0.0,0.0,1.0,0.16666667,0.6666667,1.0
0.20214653,0.0,0.0,1.0,1.0,1.0,1.0,0.6666667,1.0
0.7115364,0.0,0.0,1.0,0.0,1.0,0.0,0.6666667,1.0
0.9865818,0.0,0.0,0.0,0.0,1.0,0.8333334,0.0,1.0
0.93206406,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.34126663,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0
0.06627655,0.0,0.0,1.0,0.0,1.0,0.8333334,0.33333334,1.0
0.8761177,1.0,0.0,1.0,0.0,1.0,0.16666667,1.0,1.0
0.3400116,0.0,0.0,1.0,1.0,1.0,0.33333334,1.0,1.0
0.8625889,0.0,0.0,0.0,0.0,1.0,0.8333334,1.0,1.0
0.53993034,0.0,0.0,0.0,1.0,1.0,0.16666667,0.33333334,1.0
0.5864582,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,1.0
0.4359188,0.0,1.0,0.0,1.0,1.0,0.33333334,0.0,1.0
0.8843975,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.44750786,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0
0.84934616,1.0,0.0,0.0,0.0,1.0,0.33333334,1.0,1.0
0.9479351,0.0,0.0,1.0,0.0,1.0,0.6666667,0.0,1.0
0.089855194,0.0,0.0,0.0,0.0,1.0,0.16666667,0.33333334,1.0
0.98190117,0.0,0.0,0.0,0.0,1.0,0.16666667,0.0,1.0
0.9278412,0.0,0.0,1.0,0.0,1.0,0.6666667,0.0,1.0
0.739851,0.0,0.0,0.0,0.0,1.0,0.0,0.6666667,1.0
0.48672676,0.0,0.0,1.0,1.0,1.0,0.6666667,0.0,1.0
0.55939865,0.0,0.0,0.0,1.0,1.0,0.16666667,0.33333334,1.0
0.30695724,0.0,0.0,0.0,1.0,1.0,1.0,0.6666667,1.0
0.89541435,0.0,0.0,1.0,0.0,1.0,0.16666667,0.0,1.0
0.767025,0.0,0.0,1.0,0.0,1.0,0.8333334,0.6666667,1.0
0.07592392,0.0,0.0,1.0,0.0,1.0,0.8333334,0.33333334,1.0
0.6058121,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,1.0
0.44973373,0.0,0.0,1.0,1.0,1.0,0.8333334,0.0,1.0
0.21539116,0.0,0.0,1.0,1.0,1.0,0.33333334,0.6666667,1.0
0.3131237,0.0,0.0,1.0,1.0,1.0,0.5,0.6666667,1.0
0.3472042,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0.84906006,1.0,0.0,0.0,0.0,1.0,0.33333334,1.0,1.0
0.9212742,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.19129944,0.0,0.0,0.0,1.0,1.0,0.8333334,0.6666667,1.0
0.6740875,0.0,0.0,1.0,0.0,1.0,0.16666667,0.6666667,1.0
0.107723236,0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.035621643,0.0,0.0,0.0,0.0,1.0,0.6666667,0.33333334,1.0
0.53582,0.0,0.0,0.0,1.0,1.0,0.8333334,0.33333334,1.0
0.07649803,0.0,0.0,1.0,0.0,1.0,0.8333334,0.33333334,1.0
0.99446106,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0
0.33327484,0.0,0.0,1.0,1.0,1.0,0.6666667,0.6666667,1.0
0.4553852,0.0,0.0,1.0,1.0,1.0,0.33333334,0.0,1.0
0.43140984,0.0,0.0,0.0,1.0,1.0,0.8333334,0.0,1.0
0.17588425,0.0,0.0,1.0,0.0,1.0,0.16666667,0.6666667,1.0
0.80264854,0.0,0.0,1.0,0.0,1.0,0.5,0.6666667,1.0
0.2166462,0.0,0.0,0.0,1.0,1.0,0.5,0.6666667,1.0
0.08574486,0.0,0.0,1.0,0.0,1.0,0.8333334,0.33333334,1.0
0.28520775,0.0,0.0,0.0,1.0,1.0,0.6666667,0.6666667,1.0
0.37791824,0.0,0.0,0.0,1.0,1.0,0.16666667,0.0,1.0
0.500885,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,1.0
0.13626671,0.0,0.0,1.0,0.0,1.0,0.0,0.33333334,1.0
0.5859432,0.0,0.0,0.0,1.0,1.0,1.0,0.33333334,1.0
0.6663799,0.0,0.0,1.0,0.0,1.0,0.33333334,0.33333334,1.0
0.48364258,0.0,0.0,0.0,1.0,1.0,0.33333334,0.0,1.0
0.46703148,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0
0.8323345,0.0,0.0,0.0,0.0,1.0,0.6666667,0.6666667,1.0
0.5351372,0.0,0.0,0.0,1.0,1.0,0.6666667,0.33333334,1.0
0.3259678,0.0,0.0,1.0,1.0,1.0,0.8333334,0.6666667,1.0
0.14460182,0.0,0.0,1.0,0.0,1.0,1.0,0.33333334,1.0
0.029514313,0.0,0.0,0.0,0.0,1.0,1.0,0.33333334,1.0
0.038417816,0.0,0.0,1.0,0.0,1.0,1.0,0.33333334,1.0
0.97379494,1.0,0.0,0.0,0.0,1.0,0.33333334,0.0,1.0
0.58052063,0.0,0.0,0.0,1.0,1.0,0.33333334,0.33333334,1.0
0.61631584,0.0,0.0,0.0,1.0,1.0,0.0,0.33333334,1.0
