UNIX_TS,CWE,DWE,FRE,HPE,WOE,CDE,EBE,FGE,HTE,Hour,Weekday,Month,Season,TVE
1384397800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,11.0,2.0,0.0
1346050700.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,22.0,6.0,8.0,2.0,0.0
1354931800.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,4.0,12.0,3.0,0.0
1358135900.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,19.0,6.0,1.0,0.0,0.0
1357466200.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0
1337720300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,5.0,1.0,0.0
1370955500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,6.0,1.0,0.0
1392951400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,18.0,3.0,2.0,0.0,1.0
1341377900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,20.0,1.0,7.0,1.0,1.0
1366455400.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,4.0,1.0,0.0
1386050300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,0.0,12.0,3.0,1.0
1371049100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,6.0,1.0,0.0
1368223100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,4.0,5.0,1.0,0.0
1386867500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,3.0,12.0,3.0,0.0
1377111400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,2.0,8.0,2.0,0.0
1387814300.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,12.0,3.0,0.0
1389542300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.0,0.0,0.0
1336683500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,3.0,5.0,1.0,0.0
1385888300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,12.0,3.0,0.0
1383245800.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,3.0,10.0,2.0,0.0
1343966300.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,3.0,8.0,2.0,0.0
1386712700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,12.0,3.0,0.0
1347260300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,6.0,9.0,2.0,0.0
1395161900.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,3.0,0.0,0.0
1385557100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,11.0,2.0,0.0
1369051100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0
1357383400.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,0.0
1384131500.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,16.0,6.0,11.0,2.0,1.0
1358945900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0
1355083100.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,6.0,12.0,3.0,0.0
1339898200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,17.0,5.0,6.0,1.0,0.0
1338904700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,1.0,0.0
1346497000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,9.0,2.0,0.0
1392055000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0
1350187100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,19.0,5.0,10.0,2.0,0.0
1345226200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,4.0,8.0,2.0,0.0
1351965400.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,5.0,11.0,2.0,0.0
1349359100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,10.0,2.0,0.0
1350457100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,22.0,1.0,10.0,2.0,0.0
1356944300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3.0,0.0
1378749400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,2.0,0.0
1350226700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0,10.0,2.0,0.0
1336323500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,6.0,5.0,1.0,0.0
1368813400.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,4.0,5.0,1.0,0.0
1336291100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,5.0,5.0,1.0,0.0
1364738300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,3.0,0.0,0.0
1360389500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,4.0,2.0,0.0,1.0
1361206700.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,0.0,2.0,0.0,1.0
1349823500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,14.0,1.0,10.0,2.0,0.0
1354100200.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,11.0,2.0,0.0
1394409500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,6.0,3.0,0.0,1.0
1335448700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,4.0,1.0,0.0
1359284200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0
1341593900.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,4.0,7.0,1.0,0.0
1370836700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,6.0,6.0,1.0,0.0
1340409500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,4.0,6.0,1.0,0.0
1363481900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,16.0,5.0,3.0,0.0,0.0
1364511500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,3.0,3.0,0.0,0.0
1353895000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,6.0,11.0,2.0,0.0
1343437000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,4.0,7.0,1.0,0.0
1349657900.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,16.0,6.0,10.0,2.0,0.0
1352483800.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,4.0,11.0,2.0,0.0
1349305100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14.0,2.0,10.0,2.0,0.0
1386403100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,4.0,12.0,3.0,0.0
1346770700.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,1.0,9.0,2.0,0.0
1375297000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,2.0,7.0,1.0,0.0
1362077800.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,3.0,2.0,0.0,0.0
1393552600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,3.0,2.0,0.0,0.0
1393930600.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0
1365958700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,6.0,4.0,1.0,0.0
1335160700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,6.0,4.0,1.0,0.0
1380664700.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,13.0,1.0,10.0,2.0,0.0
1366174700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,1.0,4.0,1.0,1.0
1363694300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0
1387623400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,12.0,3.0,0.0
1374850700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,4.0,7.0,1.0,0.0
1333713500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,1.0,0.0
1348991900.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,23.0,5.0,9.0,2.0,0.0
1369627100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,19.0,6.0,5.0,1.0,0.0
1341561500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,7.0,1.0,0.0
1388829400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0
1384138600.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,18.0,6.0,11.0,2.0,0.0
1354226300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,3.0,11.0,2.0,0.0
1366383500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,4.0,1.0,0.0
1375516700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,23.0,4.0,8.0,2.0,0.0
1384682200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,11.0,2.0,0.0
1365242200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0
1344272300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,8.0,2.0,0.0
1346111900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,0.0,8.0,2.0,0.0
1333447000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0
1335077900.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,22.0,5.0,4.0,1.0,0.0
1344740200.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0,5.0,8.0,2.0,0.0
1378918700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,9.0,2.0,0.0
1334098700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,4.0,1.0,0.0
1385175400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,4.0,11.0,2.0,0.0
1343440600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,4.0,7.0,1.0,0.0
1364853500.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,4.0,1.0,0.0
1374724700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,2.0,7.0,1.0,0.0
1344099500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,5.0,8.0,2.0,0.0
1348772200.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,3.0,9.0,2.0,0.0
1337140700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,1.0,5.0,1.0,0.0
1376506600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,8.0,2.0,0.0
1395359900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,3.0,3.0,0.0,0.0
1360825100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,2.0,2.0,0.0,1.0
1359230300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,5.0,1.0,0.0,0.0
1343872600.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,17.0,2.0,8.0,2.0,0.0
1368082700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,22.0,2.0,5.0,1.0,0.0
1383843500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,3.0,11.0,2.0,0.0
1364371100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,1.0,3.0,0.0,0.0
1349233000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0,1.0,10.0,2.0,0.0
1373842700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,6.0,7.0,1.0,0.0
1348253800.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.0,4.0,9.0,2.0,0.0
1391122700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,14.0,3.0,1.0,0.0,0.0
1395673100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,1.0
1358035100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,5.0,1.0,0.0,0.0
1383991000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,11.0,2.0,0.0
1352433500.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,19.0,3.0,11.0,2.0,0.0
1386658700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,0.0,12.0,3.0,0.0
1371175000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,17.0,3.0,6.0,1.0,0.0
1341982700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,7.0,1.0,0.0
1383242200.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,3.0,10.0,2.0,0.0
1382021900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,10.0,2.0,0.0
1392296300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0
1372690700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,7.0,1.0,0.0
1336935400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,6.0,5.0,1.0,0.0
1369695500.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,5.0,1.0,1.0
1364018300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,4.0,3.0,0.0,1.0
1361149000.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,16.0,6.0,2.0,0.0,0.0
1340215000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,2.0,6.0,1.0,0.0
1392051500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0
1334534300.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,6.0,4.0,1.0,0.0
1372042600.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,6.0,6.0,1.0,0.0
1334077000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,4.0,1.0,0.0
1354982300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,5.0,12.0,3.0,0.0
1394387800.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,6.0,3.0,0.0,0.0
1392227800.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,2.0,2.0,0.0,0.0
1392245900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,2.0,2.0,0.0,0.0
1374616700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,1.0,7.0,1.0,0.0
1342274300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,7.0,1.0,0.0
1376769500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,5.0,8.0,2.0,0.0
1335304700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,1.0,4.0,1.0,0.0
1379469400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,9.0,2.0,0.0
1392703100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,0.0,2.0,0.0,0.0
1374332300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,5.0,7.0,1.0,0.0
1345460200.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,8.0,2.0,0.0
1347433100.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,22.0,1.0,9.0,2.0,0.0
1361926700.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,16.0,1.0,2.0,0.0,0.0
1343019500.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,6.0,7.0,1.0,0.0
1343318300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,7.0,1.0,0.0
1345679900.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,15.0,2.0,8.0,2.0,0.0
1374757100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,7.0,1.0,0.0
1346000300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,6.0,8.0,2.0,0.0
1380704300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,2.0,0.0
1395770200.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,3.0,0.0,0.0
1386230300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,12.0,3.0,1.0
1360364300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,4.0,2.0,0.0,0.0
1336229900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,5.0,5.0,1.0,0.0
1391065100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,1.0
1363075100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,0.0,3.0,0.0,0.0
1363057000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,3.0,0.0,0.0
1377824300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,3.0,8.0,2.0,0.0
1394139500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,3.0,3.0,0.0,0.0
1365757000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0
1360796300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,2.0,2.0,0.0,0.0
1379527000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,2.0,9.0,2.0,0.0
1343473000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,7.0,1.0,0.0
1359935900.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,15.0,6.0,2.0,0.0,0.0
1373878700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0
1393545500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,3.0,2.0,0.0,0.0
1362938200.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,6.0,3.0,0.0,1.0
1375761500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0,8.0,2.0,0.0
1385312300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,6.0,11.0,2.0,0.0
1361239000.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,0.0,2.0,0.0,1.0
1386176300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,12.0,3.0,0.0
1348016300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,16.0,1.0,9.0,2.0,0.0
1342954600.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,7.0,1.0,0.0
1337554700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,6.0,5.0,1.0,0.0
1366700300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,0.0,4.0,1.0,1.0
1350716300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,22.0,4.0,10.0,2.0,0.0
1352030300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,6.0,11.0,2.0,0.0
1347638300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,4.0,9.0,2.0,0.0
1362290300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,5.0,3.0,0.0,1.0
1353707900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,4.0,11.0,2.0,0.0
1376780300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,5.0,8.0,2.0,0.0
1378040300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,9.0,2.0,0.0
1396187900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,6.0,3.0,0.0,0.0
1376729900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,8.0,2.0,0.0
1381827500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,10.0,2.0,0.0
1347242200.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,6.0,9.0,2.0,0.0
1377903500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,4.0,8.0,2.0,1.0
1373227100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,6.0,7.0,1.0,0.0
1396004200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,0.0,0.0
1351036700.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,15.0,1.0,10.0,2.0,0.0
1373853400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,6.0,7.0,1.0,0.0
1393858700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0
1361159800.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,19.0,6.0,2.0,0.0,0.0
1352120300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,11.0,2.0,0.0
1347476200.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,2.0,9.0,2.0,0.0
1341064700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,6.0,1.0,0.0
1343663900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,1.0,0.0
1387306600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,12.0,3.0,0.0
1379959000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,2.0,0.0
1386082700.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,12.0,3.0,0.0
1367855900.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,5.0,1.0,0.0
1353671800.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,11.0,2.0,0.0
1333893500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,1.0,0.0
1335574700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,16.0,4.0,4.0,1.0,0.0
1368899800.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,5.0,5.0,1.0,0.0
1373587100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,3.0,7.0,1.0,0.0
1392076700.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,15.0,0.0,2.0,0.0,0.0
1369108700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,5.0,1.0,0.0
1351508200.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,10.0,2.0,0.0
1384833500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,0.0,11.0,2.0,1.0
1381975000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,2.0,10.0,2.0,0.0
1360040300.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0
1381823900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,10.0,2.0,0.0
1377107800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,2.0,8.0,2.0,0.0
1365382700.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,6.0,4.0,1.0,0.0
1393412200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0
1382126300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,4.0,10.0,2.0,0.0
1365767800.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,1.0,0.0
