UNIX_TS,CWE,EBE,HTE,Weekday,Month,Season,DWE
0.6280174,0.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.263628,0.0,1.0,1.0,0.33333334,0.8181819,0.6666667,0.0
0.37683296,0.0,1.0,1.0,0.16666667,0.0,0.0,0.0
0.3205452,0.0,1.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.09230995,0.0,0.0,1.0,0.5,0.45454547,0.33333334,0.0
0.39635658,1.0,1.0,1.0,0.16666667,0.0,0.0,0.0
0.9338341,0.0,0.0,1.0,0.16666667,0.09090909,0.0,0.0
0.62870216,0.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.71370506,0.0,0.0,1.0,0.16666667,0.72727275,0.6666667,0.0
0.122564316,0.0,0.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.29045868,0.0,1.0,1.0,0.16666667,0.8181819,0.6666667,0.0
0.104696274,0.0,0.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.8540268,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.6634121,0.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.46115112,0.0,1.0,1.0,1.0,0.18181819,0.0,0.0
0.48530006,0.0,1.0,1.0,0.5,0.18181819,0.0,0.0
0.22480774,0.0,1.0,1.0,0.33333334,0.72727275,0.6666667,0.0
0.43026543,0.0,1.0,1.0,0.8333334,0.09090909,0.0,0.0
0.44670677,0.0,1.0,1.0,0.5,0.09090909,0.0,0.0
0.26916695,0.0,1.0,1.0,1.0,0.8181819,0.6666667,0.0
0.72598076,0.0,0.0,1.0,0.5,0.72727275,0.6666667,0.0
0.63583755,0.0,0.0,1.0,0.16666667,0.5454545,0.33333334,0.0
0.3228283,0.0,1.0,1.0,0.5,0.9090909,0.6666667,0.0
0.81212425,0.0,0.0,1.0,0.5,0.9090909,0.6666667,0.0
0.7727909,0.0,0.0,1.0,0.5,0.8181819,0.6666667,0.0
0.4521885,0.0,1.0,1.0,0.0,0.09090909,0.0,0.0
0.044698715,0.0,0.0,1.0,0.5,0.36363637,0.33333334,0.0
0.2676239,0.0,1.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.89221764,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.32157135,0.0,1.0,1.0,0.33333334,0.9090909,0.6666667,0.0
0.561512,0.0,1.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.66757965,0.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.47781944,0.0,1.0,1.0,0.6666667,0.18181819,0.0,0.0
0.73916817,0.0,0.0,1.0,1.0,0.72727275,0.6666667,0.0
0.92001915,0.0,0.0,1.0,0.8333334,0.09090909,0.0,0.0
0.71564674,0.0,0.0,1.0,0.5,0.72727275,0.6666667,0.0
0.27624512,0.0,1.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.13712311,0.0,0.0,1.0,0.16666667,0.5454545,0.33333334,0.0
0.56716156,0.0,1.0,1.0,1.0,0.36363637,0.33333334,0.0
0.6338978,0.0,0.0,1.0,1.0,0.5454545,0.33333334,0.0
0.24010849,0.0,1.0,1.0,1.0,0.72727275,0.6666667,0.0
0.4999714,0.0,1.0,1.0,1.0,0.18181819,0.0,0.0
0.26499748,0.0,1.0,1.0,0.5,0.8181819,0.6666667,0.0
0.12290764,0.0,0.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.42878342,0.0,1.0,1.0,0.5,0.09090909,0.0,0.0
0.54906464,0.0,1.0,1.0,0.0,0.36363637,0.33333334,0.0
0.59268,0.0,1.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.4272995,0.0,1.0,1.0,0.33333334,0.09090909,0.0,0.0
0.64154816,0.0,0.0,1.0,0.8333334,0.5454545,0.33333334,0.0
0.168293,0.0,0.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.6837349,0.0,0.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.8944454,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.9176216,0.0,0.0,1.0,0.5,0.0,0.0,0.0
0.22144127,0.0,1.0,1.0,1.0,0.72727275,0.6666667,0.0
0.39464378,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.5003128,0.0,1.0,1.0,0.0,0.27272728,0.33333334,0.0
0.09721947,0.0,0.0,1.0,1.0,0.45454547,0.33333334,0.0
0.7804413,0.0,0.0,1.0,0.16666667,0.8181819,0.6666667,0.0
0.32208633,0.0,1.0,1.0,0.5,0.9090909,0.6666667,0.0
0.7795849,0.0,0.0,1.0,0.16666667,0.8181819,0.6666667,0.0
0.5701294,0.0,1.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.5108738,0.0,1.0,1.0,0.0,0.27272728,0.33333334,0.0
0.7754173,0.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.2581482,0.0,1.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.39310265,0.0,1.0,1.0,0.8333334,0.0,0.0,0.0
0.35668182,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.90083885,0.0,0.0,1.0,0.8333334,0.0,0.0,0.0
0.17263222,0.0,0.0,1.0,1.0,0.6363636,0.6666667,0.0
0.47268295,0.0,1.0,1.0,0.16666667,0.18181819,0.0,0.0
0.20220375,1.0,1.0,1.0,1.0,0.6363636,0.6666667,0.0
0.18724632,0.0,1.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.5206356,0.0,1.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.816576,0.0,0.0,1.0,0.0,0.9090909,0.6666667,0.0
0.7937412,0.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.44328308,0.0,1.0,1.0,0.0,0.09090909,0.0,0.0
0.513443,0.0,1.0,1.0,0.33333334,0.27272728,0.33333334,0.0
0.08974075,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.7478447,0.0,0.0,1.0,0.8333334,0.72727275,0.6666667,1.0
0.89849854,0.0,0.0,1.0,0.5,0.0,0.0,0.0
0.12627792,0.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.554945,0.0,1.0,1.0,0.8333334,0.36363637,0.33333334,0.0
0.58976936,0.0,1.0,1.0,0.33333334,0.45454547,0.33333334,0.0
0.17891121,0.0,1.0,1.0,0.5,0.6363636,0.6666667,0.0
0.52252007,0.0,1.0,1.0,0.33333334,0.27272728,0.33333334,0.0
0.69623756,0.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.68990135,0.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.9988556,0.0,0.0,1.0,0.0,0.18181819,0.0,0.0
0.33904266,0.0,1.0,1.0,0.16666667,1.0,1.0,0.0
0.24667358,0.0,1.0,1.0,0.6666667,0.72727275,0.6666667,0.0
0.7146187,0.0,0.0,1.0,0.33333334,0.72727275,0.6666667,0.0
0.12034035,0.0,0.0,1.0,0.33333334,0.45454547,0.33333334,0.0
0.6897278,0.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.17325974,1.0,0.0,1.0,1.0,0.6363636,0.6666667,0.0
0.9255581,0.0,0.0,1.0,0.33333334,0.09090909,0.0,0.0
0.90511894,0.0,0.0,1.0,0.16666667,0.0,0.0,0.0
0.26625443,0.0,1.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.5807495,0.0,1.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.7532673,0.0,0.0,1.0,0.33333334,0.8181819,0.6666667,0.0
0.13518143,0.0,0.0,1.0,1.0,0.5454545,0.33333334,0.0
0.93235016,0.0,0.0,1.0,0.0,0.09090909,0.0,0.0
0.025175095,0.0,0.0,1.0,0.5,0.27272728,0.33333334,1.0
0.9064903,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.8654442,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.5526619,0.0,1.0,1.0,0.5,0.36363637,0.33333334,0.0
0.04755211,0.0,0.0,1.0,0.8333334,0.36363637,0.33333334,0.0
0.816349,0.0,0.0,1.0,1.0,0.9090909,0.6666667,0.0
0.17497253,0.0,0.0,1.0,0.0,0.6363636,0.6666667,0.0
0.4404297,1.0,1.0,1.0,0.8333334,0.09090909,0.0,1.0
0.70331573,0.0,0.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.06993103,0.0,0.0,1.0,0.16666667,0.36363637,0.33333334,0.0
0.92858124,0.0,0.0,1.0,0.6666667,0.09090909,0.0,0.0
0.14802551,0.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.18541908,0.0,1.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.39104652,0.0,1.0,1.0,0.6666667,0.0,0.0,0.0
0.45806885,0.0,1.0,1.0,0.6666667,0.18181819,0.0,0.0
0.55277634,0.0,1.0,1.0,0.5,0.36363637,0.33333334,0.0
0.91145706,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.9829292,0.0,0.0,1.0,0.33333334,0.18181819,0.0,0.0
0.1536789,0.0,0.0,1.0,1.0,0.5454545,0.33333334,0.0
0.5326233,0.0,1.0,1.0,0.33333334,0.27272728,0.33333334,1.0
0.5020828,0.0,1.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.75577927,0.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.4754219,0.0,1.0,1.0,0.5,0.18181819,0.0,0.0
0.7198696,1.0,0.0,1.0,1.0,0.72727275,0.6666667,0.0
0.5495224,0.0,1.0,1.0,0.16666667,0.36363637,0.33333334,0.0
0.8197727,0.0,0.0,1.0,0.33333334,0.9090909,0.6666667,0.0
0.18250847,0.0,1.0,1.0,1.0,0.6363636,0.6666667,0.0
0.6700325,0.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.027801514,0.0,0.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.7098808,0.0,0.0,1.0,1.0,0.72727275,0.6666667,0.0
0.5586548,0.0,1.0,1.0,0.0,0.36363637,0.33333334,0.0
0.044755936,0.0,0.0,1.0,0.5,0.36363637,0.33333334,0.0
0.376606,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.588398,0.0,1.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.49443436,0.0,1.0,1.0,0.33333334,0.18181819,0.0,0.0
0.184906,0.0,1.0,1.0,0.0,0.6363636,0.6666667,0.0
0.7678833,0.0,0.0,1.0,1.0,0.8181819,0.6666667,0.0
0.049892426,0.0,0.0,1.0,0.0,0.36363637,0.33333334,0.0
0.964777,0.0,0.0,1.0,0.5,0.18181819,0.0,0.0
0.11691475,0.0,0.0,1.0,0.0,0.45454547,0.33333334,0.0
0.0059928894,0.0,0.0,1.0,0.5,0.27272728,0.33333334,0.0
0.6164284,0.0,1.0,1.0,0.0,0.45454547,0.33333334,0.0
0.58720016,0.0,1.0,1.0,0.0,0.45454547,0.33333334,0.0
0.109378815,0.0,0.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.37106705,0.0,1.0,1.0,0.5,1.0,1.0,0.0
0.3245411,0.0,1.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.38414,0.0,1.0,1.0,1.0,0.0,0.0,1.0
0.20739746,0.0,1.0,1.0,0.5,0.6363636,0.6666667,0.0
0.0062789917,0.0,0.0,1.0,0.5,0.27272728,0.33333334,0.0
0.12211037,0.0,0.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.6805382,0.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.48404312,0.0,1.0,1.0,0.33333334,0.18181819,0.0,0.0
0.82731056,0.0,0.0,1.0,0.0,0.9090909,0.6666667,0.0
0.5059643,0.0,1.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.52103615,0.0,1.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.5286865,0.0,1.0,1.0,1.0,0.27272728,0.33333334,0.0
0.18981552,0.0,1.0,1.0,0.6666667,0.6363636,0.6666667,0.0
0.964262,0.0,0.0,1.0,0.33333334,0.18181819,0.0,0.0
0.25580788,0.0,1.0,1.0,0.5,0.8181819,0.6666667,0.0
0.6694622,0.0,0.0,1.0,0.6666667,0.6363636,0.6666667,0.0
0.7948284,0.0,0.0,1.0,0.8333334,0.9090909,0.6666667,0.0
0.9022083,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5360508,0.0,1.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.8065853,0.0,0.0,1.0,1.0,0.9090909,0.6666667,0.0
0.92635536,0.0,0.0,1.0,0.5,0.09090909,0.0,0.0
0.94599533,0.0,0.0,1.0,0.5,0.09090909,0.0,0.0
0.54250145,0.0,1.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.3500595,0.0,1.0,1.0,0.33333334,1.0,1.0,0.0
0.6819649,0.0,0.0,1.0,1.0,0.6363636,0.6666667,0.0
0.47816277,0.0,1.0,1.0,0.8333334,0.18181819,0.0,0.0
0.5557442,0.0,1.0,1.0,0.8333334,0.36363637,0.33333334,1.0
0.95872307,1.0,0.0,1.0,0.8333334,0.18181819,0.0,0.0
0.41862106,0.0,1.0,1.0,0.5,0.0,0.0,0.0
0.5363369,0.0,1.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.1047554,0.0,0.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.98664093,0.0,0.0,1.0,0.8333334,0.18181819,0.0,0.0
0.63070107,0.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.48192978,0.0,1.0,1.0,0.0,0.18181819,0.0,1.0
0.81383705,0.0,0.0,1.0,0.8333334,0.9090909,0.6666667,0.0
0.65924454,0.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.5429001,0.0,1.0,1.0,0.5,0.36363637,0.33333334,0.0
0.6468563,0.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.17148972,0.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.46902847,0.0,1.0,1.0,0.8333334,0.18181819,0.0,0.0
0.7858639,0.0,0.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.3077011,1.0,1.0,1.0,1.0,0.9090909,0.6666667,0.0
0.6448002,0.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.074783325,0.0,0.0,1.0,0.6666667,0.36363637,0.33333334,0.0
0.19843483,0.0,1.0,1.0,0.5,0.6363636,0.6666667,1.0
0.04509926,0.0,0.0,1.0,0.5,0.36363637,0.33333334,0.0
0.854826,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.542387,0.0,1.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.4419136,1.0,1.0,1.0,1.0,0.09090909,0.0,0.0
0.18753242,0.0,1.0,1.0,0.33333334,0.6363636,0.6666667,1.0
0.6654663,0.0,1.0,1.0,0.16666667,0.5454545,0.33333334,1.0
0.14357567,0.0,0.0,1.0,0.8333334,0.5454545,0.33333334,0.0
0.5083046,0.0,1.0,1.0,1.0,0.27272728,0.33333334,0.0
0.62436295,0.0,1.0,1.0,1.0,0.45454547,0.33333334,0.0
0.756979,0.0,0.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.63892174,0.0,0.0,1.0,0.5,0.5454545,0.33333334,0.0
0.35553932,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0.71593285,0.0,0.0,1.0,0.5,0.72727275,0.6666667,0.0
0.48581314,0.0,1.0,1.0,0.5,0.18181819,0.0,0.0
0.28583527,0.0,1.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.35479736,0.0,1.0,1.0,0.8333334,1.0,1.0,0.0
0.6694069,0.0,0.0,1.0,0.6666667,0.6363636,0.6666667,0.0
0.30016327,0.0,1.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.5411873,0.0,1.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.71479034,0.0,0.0,1.0,0.33333334,0.72727275,0.6666667,0.0
0.67762566,0.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.18850136,1.0,1.0,1.0,0.5,0.6363636,0.6666667,0.0
0.9193344,0.0,0.0,1.0,0.8333334,0.09090909,0.0,0.0
0.3907051,0.0,1.0,1.0,0.6666667,0.0,0.0,0.0
0.7392807,0.0,0.0,1.0,1.0,0.72727275,0.6666667,0.0
0.4561844,0.0,1.0,1.0,0.33333334,0.09090909,0.0,0.0
0.30867004,0.0,1.0,1.0,0.0,0.9090909,0.6666667,0.0
0.04070282,1.0,0.0,1.0,0.0,0.27272728,0.33333334,0.0
0.72112656,0.0,0.0,1.0,0.0,0.72727275,0.6666667,0.0
0.25175476,0.0,1.0,1.0,0.0,0.8181819,0.6666667,0.0
0.7457886,0.0,0.0,1.0,0.6666667,0.72727275,0.6666667,0.0
0.3380127,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.8039036,0.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.30895615,0.0,1.0,1.0,0.0,0.9090909,0.6666667,0.0
0.7745037,0.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.031454086,0.0,0.0,1.0,0.0,0.27272728,0.33333334,0.0
0.60780907,0.0,1.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.18507576,0.0,1.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.67928314,0.0,0.0,1.0,0.6666667,0.6363636,0.6666667,0.0
0.78289413,0.0,0.0,1.0,0.5,0.8181819,0.6666667,0.0
0.71656036,0.0,0.0,1.0,0.6666667,0.72727275,0.6666667,0.0
0.87537766,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.18638992,0.0,1.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.28897667,0.0,1.0,1.0,1.0,0.8181819,0.6666667,0.0
0.11982727,0.0,0.0,1.0,0.33333334,0.45454547,0.33333334,0.0
0.39972496,0.0,1.0,1.0,0.5,0.0,0.0,0.0
0.41633797,0.0,1.0,1.0,0.16666667,0.0,0.0,0.0
0.20962334,0.0,1.0,1.0,0.8333334,0.72727275,0.6666667,0.0
0.96443367,0.0,0.0,1.0,0.33333334,0.18181819,0.0,0.0
0.49843025,0.0,1.0,1.0,0.8333334,0.18181819,0.0,1.0
0.2521534,0.0,1.0,1.0,0.16666667,0.8181819,0.6666667,0.0
0.87452126,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.8197174,0.0,0.0,1.0,0.33333334,0.9090909,0.6666667,0.0
0.9258423,0.0,0.0,1.0,0.33333334,0.09090909,0.0,0.0
0.8522568,0.0,0.0,1.0,0.8333334,1.0,1.0,0.0
0.16755104,0.0,0.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.53644943,0.0,1.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.3766613,0.0,1.0,1.0,0.0,1.0,1.0,1.0
0.8036194,0.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.52537537,0.0,1.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.275959,0.0,1.0,1.0,0.6666667,0.8181819,0.6666667,1.0
0.88650894,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.5973606,0.0,1.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.6743736,0.0,0.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.92892456,0.0,0.0,1.0,0.8333334,0.09090909,0.0,0.0
0.68327713,0.0,0.0,1.0,0.0,0.6363636,0.6666667,0.0
0.62755966,0.0,1.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.0032520294,0.0,0.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.19483948,0.0,1.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.16304016,0.0,0.0,1.0,1.0,0.5454545,0.33333334,0.0
0.022890091,0.0,0.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.17052078,1.0,0.0,1.0,0.6666667,0.6363636,0.6666667,0.0
0.37711906,0.0,1.0,1.0,0.16666667,0.0,0.0,0.0
0.87332153,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.5935936,0.0,1.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.6780262,0.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.37420845,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4143982,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.5997009,0.0,1.0,1.0,0.33333334,0.45454547,0.33333334,1.0
0.33007812,0.0,1.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.8134365,0.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.48004723,0.0,1.0,1.0,1.0,0.18181819,0.0,0.0
0.7670822,0.0,0.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.41296768,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.71884346,1.0,0.0,1.0,0.8333334,0.72727275,0.6666667,1.0
0.029684067,0.0,0.0,1.0,1.0,0.27272728,0.33333334,0.0
0.10024643,0.0,0.0,1.0,0.33333334,0.45454547,0.33333334,0.0
0.25740623,0.0,1.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.7456169,0.0,0.0,1.0,0.6666667,0.72727275,0.6666667,0.0
0.7149048,0.0,0.0,1.0,0.33333334,0.72727275,0.6666667,0.0
0.3005066,0.0,1.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.06108284,0.0,0.0,1.0,0.16666667,0.36363637,0.33333334,1.0
0.47616577,0.0,1.0,1.0,0.5,0.18181819,0.0,0.0
0.64234734,0.0,0.0,1.0,0.8333334,0.5454545,0.33333334,0.0
0.3774624,0.0,1.0,1.0,0.16666667,0.0,0.0,0.0
0.89250183,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.03801918,1.0,0.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.61231804,0.0,1.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.0409317,0.0,0.0,1.0,0.0,0.27272728,0.33333334,1.0
0.7029724,0.0,0.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.097047806,0.0,0.0,1.0,1.0,0.45454547,0.33333334,0.0
0.10721016,0.0,0.0,1.0,0.0,0.45454547,0.33333334,0.0
0.61779976,0.0,1.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.41793633,0.0,1.0,1.0,0.5,0.0,0.0,0.0
0.8359299,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.38825035,1.0,1.0,1.0,0.33333334,0.0,0.0,0.0
0.7951679,0.0,0.0,1.0,0.8333334,0.9090909,0.6666667,0.0
0.40337753,1.0,1.0,1.0,1.0,0.0,0.0,0.0
0.40766144,0.0,1.0,1.0,0.33333334,0.0,0.0,0.0
0.68704605,1.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.5374775,0.0,1.0,1.0,1.0,0.27272728,0.33333334,0.0
0.39173317,0.0,1.0,1.0,0.6666667,0.0,0.0,0.0
0.46634483,0.0,1.0,1.0,0.5,0.18181819,0.0,0.0
0.50162506,0.0,1.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.869154,0.0,0.0,1.0,0.5,1.0,1.0,0.0
0.46406174,0.0,1.0,1.0,0.16666667,0.18181819,0.0,0.0
0.3763752,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.716959,0.0,0.0,1.0,0.6666667,0.72727275,0.6666667,0.0
0.005252838,0.0,0.0,1.0,0.33333334,0.27272728,0.33333334,0.0
0.14716911,0.0,0.0,1.0,0.16666667,0.5454545,0.33333334,0.0
0.4946041,0.0,1.0,1.0,0.5,0.18181819,0.0,0.0
0.47867584,0.0,1.0,1.0,0.8333334,0.18181819,0.0,0.0
0.49723053,0.0,1.0,1.0,0.6666667,0.18181819,0.0,0.0
0.87994385,0.0,0.0,1.0,0.6666667,0.0,0.0,0.0
0.9671173,0.0,0.0,1.0,0.6666667,0.18181819,0.0,0.0
0.8372421,0.0,0.0,1.0,0.16666667,1.0,1.0,0.0
0.22246742,0.0,1.0,1.0,0.0,0.72727275,0.6666667,0.0
0.7564659,0.0,0.0,1.0,0.8333334,0.8181819,0.6666667,0.0
0.07706833,0.0,0.0,1.0,1.0,0.36363637,0.33333334,0.0
0.49471855,0.0,1.0,1.0,0.5,0.18181819,0.0,0.0
0.9121399,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.21567535,0.0,1.0,1.0,0.33333334,0.72727275,0.6666667,0.0
0.794199,0.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.81303596,0.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.64411736,0.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.2312622,0.0,1.0,1.0,1.0,0.72727275,0.6666667,1.0
0.7530384,0.0,0.0,1.0,0.33333334,0.8181819,0.6666667,0.0
0.898098,0.0,0.0,1.0,0.5,0.0,0.0,0.0
0.82497025,0.0,0.0,1.0,1.0,0.9090909,0.6666667,0.0
0.15773201,0.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.20448685,0.0,1.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.40566063,0.0,1.0,1.0,0.16666667,0.0,0.0,0.0
0.36381721,0.0,1.0,1.0,0.8333334,1.0,1.0,0.0
0.86761284,0.0,0.0,1.0,0.33333334,1.0,1.0,0.0
0.48929596,0.0,1.0,1.0,1.0,0.18181819,0.0,0.0
0.28903198,0.0,1.0,1.0,1.0,0.8181819,0.6666667,0.0
0.20568657,0.0,1.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.56230927,1.0,1.0,1.0,0.5,0.36363637,0.33333334,0.0
0.3966999,0.0,1.0,1.0,0.16666667,0.0,0.0,0.0
0.44282722,0.0,1.0,1.0,0.0,0.09090909,0.0,0.0
0.517725,0.0,1.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.8411255,0.0,0.0,1.0,0.5,1.0,1.0,0.0
0.34354973,0.0,1.0,1.0,0.6666667,1.0,1.0,1.0
0.55648804,0.0,1.0,1.0,1.0,0.36363637,0.33333334,0.0
0.16880798,0.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.68813133,0.0,0.0,1.0,0.6666667,0.6363636,0.6666667,0.0
0.78260994,0.0,0.0,1.0,0.5,0.8181819,0.6666667,0.0
0.4293537,0.0,1.0,1.0,0.6666667,0.09090909,0.0,0.0
0.06302261,0.0,0.0,1.0,0.5,0.36363637,0.33333334,0.0
0.50956154,0.0,1.0,1.0,1.0,0.27272728,0.33333334,0.0
0.57372665,0.0,1.0,1.0,0.6666667,0.36363637,0.33333334,0.0
0.72478104,0.0,0.0,1.0,0.5,0.72727275,0.6666667,0.0
0.7412205,0.0,0.0,1.0,0.16666667,0.72727275,0.6666667,0.0
0.088998795,0.0,0.0,1.0,0.0,0.45454547,0.33333334,0.0
0.14208984,0.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.8396969,0.0,0.0,1.0,0.33333334,1.0,1.0,0.0
0.9198475,0.0,0.0,1.0,0.8333334,0.09090909,0.0,0.0
0.20117569,0.0,1.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.25934792,0.0,1.0,1.0,1.0,0.8181819,0.6666667,0.0
0.62841606,0.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.19415283,0.0,1.0,1.0,0.0,0.6363636,0.6666667,0.0
0.56973267,0.0,1.0,1.0,0.16666667,0.36363637,0.33333334,1.0
0.98498535,0.0,0.0,1.0,0.5,0.18181819,0.0,0.0
0.93920135,0.0,0.0,1.0,0.8333334,0.09090909,0.0,0.0
0.57777977,0.0,1.0,1.0,0.0,0.36363637,0.33333334,0.0
0.12975883,0.0,0.0,1.0,0.33333334,0.5454545,0.33333334,0.0
0.13558197,0.0,0.0,1.0,1.0,0.5454545,0.33333334,0.0
