UNIX_TS,EBE,FGE,Hour,Weekday,Season,TVE
1366286300.0,1.0,1.0,3.0,3.0,1.0,0.0
1336183000.0,0.0,0.0,17.0,4.0,1.0,0.0
1376909800.0,0.0,1.0,2.0,0.0,2.0,0.0
1389941900.0,0.0,0.0,22.0,3.0,0.0,0.0
1384041500.0,0.0,0.0,15.0,5.0,2.0,0.0
1380358700.0,0.0,0.0,0.0,5.0,2.0,0.0
1350935900.0,1.0,0.0,11.0,0.0,2.0,0.0
1380441500.0,0.0,0.0,23.0,5.0,2.0,0.0
1344711400.0,1.0,0.0,10.0,5.0,2.0,0.0
1347537500.0,1.0,0.0,3.0,3.0,2.0,0.0
1385780200.0,0.0,0.0,18.0,4.0,2.0,1.0
1342889900.0,0.0,0.0,8.0,5.0,1.0,0.0
1376222300.0,0.0,0.0,3.0,6.0,2.0,0.0
1367211500.0,1.0,0.0,20.0,6.0,1.0,1.0
1367175400.0,1.0,0.0,10.0,6.0,1.0,0.0
1339624700.0,0.0,0.0,13.0,2.0,1.0,0.0
1381712300.0,0.0,0.0,16.0,6.0,2.0,0.0
1335459500.0,0.0,0.0,8.0,3.0,1.0,0.0
1375783000.0,0.0,1.0,1.0,1.0,2.0,0.0
1377035900.0,0.0,0.0,13.0,1.0,2.0,0.0
1344855400.0,1.0,0.0,2.0,0.0,2.0,0.0
1353927400.0,1.0,1.0,2.0,0.0,2.0,0.0
1363798700.0,1.0,0.0,8.0,2.0,0.0,0.0
1340665100.0,0.0,0.0,14.0,0.0,1.0,0.0
1373443100.0,0.0,0.0,23.0,1.0,1.0,0.0
1344664700.0,1.0,0.0,21.0,4.0,2.0,1.0
1380707800.0,0.0,0.0,1.0,2.0,2.0,0.0
1385200600.0,0.0,0.0,1.0,5.0,2.0,0.0
1342421900.0,0.0,1.0,22.0,6.0,1.0,0.0
1339239400.0,0.0,1.0,2.0,5.0,1.0,0.0
1393898200.0,0.0,1.0,17.0,0.0,0.0,1.0
1362322700.0,1.0,0.0,6.0,6.0,0.0,0.0
1393869400.0,0.0,1.0,9.0,0.0,0.0,0.0
1364392700.0,1.0,1.0,5.0,2.0,0.0,0.0
1343030300.0,0.0,1.0,23.0,6.0,1.0,0.0
1356011900.0,1.0,0.0,5.0,3.0,3.0,0.0
1360450700.0,1.0,0.0,14.0,5.0,0.0,0.0
1348631900.0,1.0,0.0,19.0,1.0,2.0,0.0
1357448300.0,1.0,0.0,20.0,5.0,0.0,0.0
1334793500.0,0.0,0.0,15.0,2.0,1.0,0.0
1372773500.0,1.0,0.0,5.0,1.0,1.0,0.0
1352411900.0,1.0,0.0,13.0,3.0,2.0,0.0
1365130600.0,1.0,1.0,18.0,3.0,1.0,0.0
1394729900.0,0.0,0.0,8.0,3.0,0.0,0.0
1368097000.0,1.0,0.0,2.0,3.0,1.0,0.0
1343516300.0,0.0,0.0,14.0,5.0,1.0,0.0
1347911800.0,1.0,1.0,11.0,0.0,2.0,0.0
1392641900.0,0.0,0.0,4.0,0.0,0.0,0.0
1374947800.0,0.0,0.0,9.0,5.0,1.0,0.0
1352152700.0,1.0,0.0,13.0,0.0,2.0,0.0
1336877800.0,0.0,0.0,18.0,5.0,1.0,0.0
1348387100.0,1.0,1.0,23.0,5.0,2.0,0.0
1341979100.0,0.0,0.0,19.0,1.0,1.0,0.0
1388307500.0,0.0,1.0,0.0,6.0,3.0,0.0
1346144300.0,1.0,0.0,0.0,1.0,2.0,0.0
1357487900.0,1.0,0.0,7.0,6.0,0.0,0.0
1347123500.0,1.0,1.0,8.0,5.0,2.0,0.0
1336733800.0,0.0,1.0,2.0,4.0,1.0,0.0
1368453500.0,1.0,0.0,5.0,0.0,1.0,0.0
1376643500.0,0.0,0.0,0.0,4.0,2.0,0.0
1370707100.0,1.0,1.0,7.0,5.0,1.0,0.0
1380362200.0,0.0,1.0,1.0,5.0,2.0,0.0
1350867500.0,1.0,1.0,16.0,6.0,2.0,0.0
1335999500.0,0.0,0.0,14.0,2.0,1.0,0.0
1352401000.0,1.0,0.0,10.0,3.0,2.0,0.0
1341496700.0,0.0,0.0,5.0,3.0,1.0,0.0
1390255100.0,0.0,0.0,13.0,0.0,0.0,0.0
1375559800.0,0.0,1.0,11.0,5.0,2.0,0.0
1350651500.0,1.0,0.0,4.0,4.0,2.0,0.0
1363435100.0,1.0,1.0,3.0,5.0,0.0,0.0
1336179500.0,0.0,0.0,16.0,4.0,1.0,0.0
1347339500.0,1.0,0.0,20.0,0.0,2.0,0.0
1358557000.0,1.0,0.0,16.0,4.0,0.0,0.0
1340315900.0,0.0,0.0,13.0,3.0,1.0,0.0
1371567500.0,1.0,1.0,6.0,1.0,1.0,0.0
1366909000.0,1.0,1.0,8.0,3.0,1.0,0.0
1374328700.0,0.0,0.0,5.0,5.0,1.0,0.0
1379563100.0,0.0,0.0,19.0,2.0,2.0,0.0
1388595500.0,0.0,0.0,8.0,2.0,0.0,0.0
1341921500.0,0.0,1.0,3.0,1.0,1.0,0.0
1381993100.0,0.0,1.0,22.0,2.0,2.0,0.0
1337137000.0,0.0,0.0,18.0,1.0,1.0,0.0
1382846300.0,0.0,0.0,19.0,5.0,2.0,0.0
1356760700.0,1.0,0.0,21.0,4.0,3.0,1.0
1390985900.0,0.0,0.0,0.0,2.0,0.0,0.0
1370293100.0,1.0,0.0,12.0,0.0,1.0,0.0
1396313900.0,0.0,1.0,16.0,0.0,0.0,0.0
1362416300.0,1.0,0.0,8.0,0.0,0.0,0.0
1385254700.0,0.0,1.0,16.0,5.0,2.0,0.0
1383760600.0,0.0,0.0,9.0,2.0,2.0,0.0
1390183000.0,0.0,0.0,17.0,6.0,0.0,0.0
1369742300.0,1.0,1.0,3.0,1.0,1.0,0.0
1395061100.0,0.0,1.0,4.0,0.0,0.0,0.0
1392731900.0,0.0,1.0,5.0,1.0,0.0,0.0
1389049100.0,0.0,0.0,14.0,0.0,0.0,0.0
1336885100.0,0.0,0.0,20.0,5.0,1.0,1.0
1360843100.0,1.0,0.0,3.0,3.0,0.0,0.0
1393592300.0,0.0,0.0,4.0,4.0,0.0,0.0
1360511900.0,1.0,1.0,7.0,6.0,0.0,0.0
1377943000.0,0.0,0.0,1.0,5.0,2.0,0.0
1377971800.0,0.0,0.0,9.0,5.0,2.0,0.0
1368111500.0,1.0,0.0,6.0,3.0,1.0,0.0
1394045800.0,0.0,0.0,10.0,2.0,0.0,0.0
1352599000.0,1.0,0.0,17.0,5.0,2.0,1.0
1388059100.0,0.0,0.0,3.0,3.0,3.0,0.0
1367845100.0,1.0,0.0,4.0,0.0,1.0,0.0
1355914600.0,1.0,0.0,2.0,2.0,3.0,0.0
1378205800.0,0.0,0.0,2.0,1.0,2.0,0.0
1365317900.0,1.0,0.0,22.0,5.0,1.0,1.0
1376301400.0,0.0,0.0,1.0,0.0,2.0,0.0
1336820200.0,0.0,0.0,2.0,5.0,1.0,0.0
1373839100.0,0.0,1.0,13.0,6.0,1.0,0.0
1381946200.0,0.0,0.0,9.0,2.0,2.0,0.0
1355482600.0,1.0,0.0,2.0,4.0,3.0,0.0
1385171800.0,0.0,0.0,17.0,4.0,2.0,1.0
1359856600.0,1.0,0.0,17.0,5.0,0.0,0.0
1380337000.0,0.0,0.0,18.0,4.0,2.0,1.0
1393685900.0,0.0,0.0,6.0,5.0,0.0,0.0
1392613100.0,0.0,0.0,20.0,6.0,0.0,0.0
1372564700.0,1.0,0.0,19.0,5.0,1.0,0.0
1394459900.0,0.0,0.0,5.0,0.0,0.0,0.0
1367330300.0,1.0,1.0,5.0,1.0,1.0,0.0
1342137500.0,0.0,1.0,15.0,3.0,1.0,0.0
1382421500.0,0.0,0.0,21.0,0.0,2.0,1.0
1334239100.0,0.0,1.0,5.0,3.0,1.0,0.0
1361937500.0,1.0,0.0,19.0,1.0,0.0,0.0
1346162300.0,1.0,0.0,5.0,1.0,2.0,0.0
1375423100.0,0.0,0.0,21.0,3.0,2.0,0.0
1333529900.0,0.0,0.0,0.0,2.0,1.0,0.0
1367308700.0,1.0,1.0,23.0,0.0,1.0,0.0
1388404700.0,0.0,0.0,3.0,0.0,3.0,0.0
1385492200.0,0.0,0.0,10.0,1.0,2.0,0.0
1343429900.0,0.0,1.0,14.0,4.0,1.0,0.0
1349560700.0,1.0,0.0,13.0,5.0,2.0,0.0
1335394700.0,0.0,1.0,14.0,2.0,1.0,0.0
1380517100.0,0.0,1.0,20.0,6.0,2.0,1.0
1377741400.0,0.0,0.0,17.0,2.0,2.0,0.0
1383263900.0,0.0,0.0,15.0,3.0,2.0,0.0
1372301800.0,1.0,0.0,18.0,2.0,1.0,0.0
1387483100.0,0.0,0.0,11.0,3.0,3.0,0.0
1385935100.0,0.0,0.0,13.0,6.0,3.0,0.0
1382212700.0,0.0,1.0,11.0,5.0,2.0,0.0
1346803100.0,1.0,0.0,15.0,1.0,2.0,0.0
1357916300.0,1.0,0.0,6.0,4.0,0.0,0.0
1340575100.0,0.0,1.0,13.0,6.0,1.0,0.0
1372334300.0,1.0,0.0,3.0,3.0,1.0,0.0
1365202700.0,1.0,0.0,14.0,4.0,1.0,0.0
1379732200.0,0.0,0.0,18.0,4.0,2.0,1.0
1388775400.0,0.0,0.0,10.0,4.0,0.0,0.0
1352908700.0,1.0,1.0,7.0,2.0,2.0,0.0
1377899900.0,0.0,0.0,13.0,4.0,2.0,0.0
1386093400.0,0.0,0.0,9.0,1.0,3.0,0.0
1377561500.0,0.0,0.0,15.0,0.0,2.0,0.0
1374508700.0,0.0,1.0,7.0,0.0,1.0,0.0
1378544300.0,0.0,1.0,0.0,5.0,2.0,0.0
1342029400.0,0.0,0.0,9.0,2.0,1.0,0.0
1382630300.0,0.0,1.0,7.0,3.0,2.0,0.0
1368655100.0,1.0,0.0,13.0,2.0,1.0,0.0
1350003500.0,1.0,0.0,16.0,3.0,2.0,0.0
1363762700.0,1.0,0.0,22.0,1.0,0.0,1.0
1376848600.0,0.0,0.0,9.0,6.0,2.0,0.0
1336499800.0,0.0,0.0,9.0,1.0,1.0,0.0
1368565100.0,1.0,0.0,12.0,1.0,1.0,0.0
1389113900.0,0.0,0.0,8.0,1.0,0.0,0.0
1338987500.0,0.0,0.0,4.0,2.0,1.0,0.0
1357343900.0,1.0,0.0,15.0,4.0,0.0,0.0
1339462700.0,0.0,1.0,16.0,0.0,1.0,0.0
1355234300.0,1.0,0.0,5.0,1.0,3.0,0.0
1346975900.0,1.0,1.0,15.0,3.0,2.0,0.0
1364975900.0,1.0,0.0,23.0,1.0,1.0,0.0
1385315800.0,0.0,0.0,9.0,6.0,2.0,0.0
1347533800.0,1.0,0.0,2.0,3.0,2.0,0.0
1378407400.0,0.0,1.0,10.0,3.0,2.0,0.0
1358603900.0,1.0,1.0,5.0,5.0,0.0,0.0
1390697900.0,0.0,1.0,16.0,5.0,0.0,0.0
1336478300.0,0.0,0.0,3.0,1.0,1.0,0.0
1376607500.0,0.0,0.0,14.0,3.0,2.0,0.0
1393275500.0,0.0,1.0,12.0,0.0,0.0,0.0
1347695900.0,1.0,1.0,23.0,4.0,2.0,0.0
1351054700.0,1.0,1.0,20.0,1.0,2.0,0.0
1389772700.0,0.0,1.0,23.0,1.0,0.0,1.0
1377057500.0,0.0,1.0,19.0,1.0,2.0,0.0
1354507100.0,1.0,0.0,19.0,6.0,3.0,0.0
1384268300.0,0.0,0.0,6.0,1.0,2.0,0.0
1387432700.0,0.0,1.0,21.0,2.0,3.0,0.0
1395568600.0,0.0,0.0,1.0,6.0,0.0,0.0
1372841900.0,1.0,0.0,0.0,2.0,1.0,0.0
1335376600.0,0.0,1.0,9.0,2.0,1.0,0.0
1374530300.0,0.0,0.0,13.0,0.0,1.0,0.0
1347429500.0,1.0,1.0,21.0,1.0,2.0,1.0
1337810300.0,0.0,0.0,13.0,2.0,1.0,0.0
1380455800.0,0.0,0.0,3.0,6.0,2.0,0.0
1334390300.0,0.0,0.0,23.0,4.0,1.0,0.0
1339451900.0,0.0,0.0,13.0,0.0,1.0,0.0
1374674300.0,0.0,0.0,5.0,2.0,1.0,0.0
1354906600.0,1.0,0.0,10.0,4.0,3.0,0.0
1340661500.0,0.0,0.0,13.0,0.0,1.0,0.0
1380247000.0,0.0,0.0,17.0,3.0,2.0,1.0
1350079100.0,1.0,1.0,13.0,4.0,2.0,0.0
1348747100.0,1.0,1.0,3.0,3.0,2.0,0.0
1357199900.0,1.0,1.0,23.0,2.0,0.0,0.0
1346893000.0,1.0,0.0,16.0,2.0,2.0,0.0
1336903000.0,0.0,0.0,1.0,6.0,1.0,0.0
1359723500.0,1.0,0.0,4.0,4.0,0.0,0.0
1389877100.0,0.0,0.0,4.0,3.0,0.0,0.0
1370631400.0,1.0,0.0,10.0,4.0,1.0,0.0
1359946600.0,1.0,0.0,18.0,6.0,0.0,0.0
1390528600.0,0.0,0.0,17.0,3.0,0.0,0.0
1384660700.0,0.0,1.0,19.0,5.0,2.0,0.0
1363453000.0,1.0,0.0,8.0,5.0,0.0,0.0
1368835100.0,1.0,0.0,15.0,4.0,1.0,0.0
1378893400.0,0.0,0.0,1.0,2.0,2.0,0.0
1347886700.0,1.0,0.0,4.0,0.0,2.0,0.0
1364669800.0,1.0,0.0,10.0,5.0,0.0,0.0
1333598300.0,0.0,1.0,19.0,2.0,1.0,0.0
1340427500.0,0.0,0.0,20.0,4.0,1.0,0.0
1382281100.0,0.0,1.0,6.0,6.0,2.0,0.0
1386536300.0,0.0,0.0,12.0,6.0,3.0,0.0
1386287900.0,0.0,1.0,15.0,3.0,3.0,0.0
1359478700.0,1.0,0.0,8.0,1.0,0.0,0.0
1387749500.0,0.0,0.0,13.0,6.0,3.0,0.0
1370386700.0,1.0,0.0,14.0,1.0,1.0,0.0
1373338600.0,0.0,0.0,18.0,0.0,1.0,1.0
1392091100.0,0.0,0.0,19.0,0.0,0.0,0.0
1392188300.0,0.0,0.0,22.0,1.0,0.0,1.0
1359165400.0,1.0,1.0,17.0,4.0,0.0,0.0
1367535500.0,1.0,0.0,14.0,3.0,1.0,0.0
1392181100.0,0.0,0.0,20.0,1.0,0.0,0.0
1391673500.0,0.0,0.0,23.0,2.0,0.0,0.0
1343804300.0,0.0,0.0,22.0,1.0,1.0,0.0
1378259800.0,0.0,0.0,17.0,1.0,2.0,0.0
1362740200.0,1.0,0.0,2.0,4.0,0.0,0.0
1374335900.0,0.0,1.0,7.0,5.0,1.0,0.0
1354456700.0,1.0,0.0,5.0,6.0,3.0,0.0
1341701900.0,0.0,0.0,14.0,5.0,1.0,0.0
1375552600.0,0.0,0.0,9.0,5.0,2.0,0.0
1384649900.0,0.0,0.0,16.0,5.0,2.0,0.0
1381395500.0,0.0,0.0,0.0,3.0,2.0,0.0
1335531500.0,0.0,0.0,4.0,4.0,1.0,0.0
1378655900.0,0.0,1.0,7.0,6.0,2.0,0.0
1360436200.0,1.0,0.0,10.0,5.0,0.0,0.0
1377179900.0,0.0,1.0,5.0,3.0,2.0,0.0
1350428300.0,1.0,0.0,14.0,1.0,2.0,0.0
1388548700.0,0.0,0.0,19.0,1.0,3.0,1.0
1346493400.0,1.0,0.0,1.0,5.0,2.0,0.0
1390550300.0,0.0,0.0,23.0,3.0,0.0,1.0
1333735000.0,0.0,1.0,9.0,4.0,1.0,0.0
1387454300.0,0.0,1.0,3.0,3.0,3.0,0.0
1380250600.0,0.0,0.0,18.0,3.0,2.0,0.0
1392141400.0,0.0,1.0,9.0,1.0,0.0,0.0
1348329500.0,1.0,1.0,7.0,5.0,2.0,0.0
1359550700.0,1.0,0.0,4.0,2.0,0.0,0.0
1358456300.0,1.0,0.0,12.0,3.0,0.0,0.0
1341907100.0,0.0,1.0,23.0,0.0,1.0,0.0
1355972200.0,1.0,1.0,18.0,2.0,3.0,0.0
1337543800.0,0.0,0.0,11.0,6.0,1.0,0.0
1380740200.0,0.0,0.0,10.0,2.0,2.0,0.0
1371805000.0,1.0,0.0,0.0,4.0,1.0,0.0
1345348700.0,1.0,0.0,19.0,5.0,2.0,1.0
1390665500.0,0.0,1.0,7.0,5.0,0.0,0.0
1352404700.0,1.0,0.0,11.0,3.0,2.0,0.0
1366466300.0,1.0,0.0,5.0,5.0,1.0,0.0
1348563500.0,1.0,1.0,0.0,1.0,2.0,0.0
1394989000.0,0.0,1.0,8.0,6.0,0.0,0.0
1373857000.0,0.0,0.0,18.0,6.0,1.0,1.0
1366059500.0,1.0,0.0,12.0,0.0,1.0,0.0
1367463400.0,1.0,1.0,18.0,2.0,1.0,0.0
1337219800.0,0.0,0.0,17.0,2.0,1.0,0.0
1373741800.0,0.0,1.0,10.0,5.0,1.0,0.0
1357225100.0,1.0,0.0,6.0,3.0,0.0,0.0
1373446700.0,0.0,0.0,0.0,2.0,1.0,0.0
1337857000.0,0.0,0.0,2.0,3.0,1.0,0.0
1353787100.0,1.0,0.0,11.0,5.0,2.0,0.0
1376495900.0,0.0,0.0,7.0,2.0,2.0,0.0
1364695000.0,1.0,0.0,17.0,5.0,0.0,0.0
1372831100.0,1.0,0.0,21.0,1.0,1.0,0.0
1357743500.0,1.0,0.0,6.0,2.0,0.0,0.0
1367798300.0,1.0,0.0,15.0,6.0,1.0,0.0
1357088300.0,1.0,0.0,16.0,1.0,0.0,0.0
1345363100.0,1.0,0.0,23.0,5.0,2.0,0.0
1361192300.0,1.0,0.0,4.0,0.0,0.0,0.0
1333933000.0,0.0,1.0,16.0,6.0,1.0,0.0
1376852200.0,0.0,1.0,10.0,6.0,2.0,0.0
1386899800.0,0.0,1.0,17.0,3.0,3.0,0.0
1381319800.0,0.0,0.0,3.0,2.0,2.0,0.0
1384473500.0,0.0,0.0,15.0,3.0,2.0,0.0
1356721000.0,1.0,0.0,10.0,4.0,3.0,0.0
1349715500.0,1.0,1.0,8.0,0.0,2.0,0.0
1357045100.0,1.0,0.0,4.0,1.0,0.0,0.0
1371743900.0,1.0,1.0,7.0,3.0,1.0,0.0
1372327000.0,1.0,0.0,1.0,3.0,1.0,0.0
1389567500.0,0.0,0.0,14.0,6.0,0.0,0.0
1340333800.0,0.0,1.0,18.0,3.0,1.0,0.0
1351245400.0,1.0,0.0,1.0,4.0,2.0,0.0
1350881900.0,1.0,1.0,20.0,6.0,2.0,1.0
1362214700.0,1.0,0.0,0.0,5.0,0.0,0.0
1354402700.0,1.0,1.0,14.0,5.0,3.0,1.0
1367726300.0,1.0,0.0,19.0,5.0,1.0,0.0
1352372200.0,1.0,0.0,2.0,3.0,2.0,0.0
1355687800.0,1.0,1.0,11.0,6.0,3.0,0.0
1384243100.0,0.0,0.0,23.0,0.0,2.0,1.0
1372654700.0,1.0,0.0,20.0,6.0,1.0,0.0
1381211900.0,0.0,1.0,21.0,0.0,2.0,1.0
1337777900.0,0.0,0.0,4.0,2.0,1.0,0.0
1344707800.0,1.0,0.0,9.0,5.0,2.0,0.0
1345366700.0,1.0,0.0,0.0,6.0,2.0,0.0
1379793500.0,0.0,0.0,11.0,5.0,2.0,0.0
1391216300.0,0.0,1.0,16.0,4.0,0.0,0.0
1385744300.0,0.0,0.0,8.0,4.0,2.0,0.0
1356026200.0,1.0,0.0,9.0,3.0,3.0,0.0
1374605800.0,0.0,0.0,10.0,1.0,1.0,0.0
1359953900.0,1.0,1.0,20.0,6.0,0.0,0.0
1360411100.0,1.0,1.0,3.0,5.0,0.0,0.0
1386716300.0,0.0,0.0,14.0,1.0,3.0,0.0
1379321900.0,0.0,0.0,0.0,0.0,2.0,0.0
1337057900.0,0.0,0.0,20.0,0.0,1.0,0.0
1392940700.0,0.0,1.0,15.0,3.0,0.0,0.0
1366469900.0,1.0,1.0,6.0,5.0,1.0,0.0
1363744600.0,1.0,1.0,17.0,1.0,0.0,0.0
1370116700.0,1.0,0.0,11.0,5.0,1.0,0.0
1350421100.0,1.0,0.0,12.0,1.0,2.0,0.0
1365897500.0,1.0,0.0,15.0,5.0,1.0,1.0
1340020700.0,0.0,0.0,3.0,0.0,1.0,0.0
1366675100.0,1.0,0.0,15.0,0.0,1.0,0.0
1379905000.0,0.0,0.0,18.0,6.0,2.0,1.0
1359489500.0,1.0,0.0,11.0,1.0,0.0,0.0
1374357500.0,0.0,0.0,13.0,5.0,1.0,0.0
1365703000.0,1.0,0.0,9.0,3.0,1.0,0.0
1384930700.0,0.0,1.0,22.0,1.0,2.0,1.0
1383321500.0,0.0,0.0,7.0,4.0,2.0,0.0
1348833500.0,1.0,1.0,3.0,4.0,2.0,0.0
1394121500.0,0.0,0.0,7.0,3.0,0.0,0.0
1367287000.0,1.0,0.0,17.0,0.0,1.0,0.0
1354265900.0,1.0,1.0,0.0,4.0,2.0,0.0
1388314600.0,0.0,0.0,2.0,6.0,3.0,0.0
1378807000.0,0.0,0.0,1.0,1.0,2.0,0.0
1377143900.0,0.0,0.0,19.0,2.0,2.0,0.0
1364536700.0,1.0,0.0,21.0,3.0,0.0,1.0
1386043100.0,0.0,0.0,19.0,0.0,3.0,0.0
1349420300.0,1.0,0.0,22.0,3.0,2.0,0.0
1383717500.0,0.0,0.0,21.0,1.0,2.0,1.0
1375286300.0,0.0,1.0,7.0,2.0,1.0,0.0
1364288300.0,1.0,0.0,0.0,1.0,0.0,0.0
1347400700.0,1.0,1.0,13.0,1.0,2.0,0.0
1369058300.0,1.0,1.0,5.0,0.0,1.0,0.0
1394762200.0,0.0,0.0,17.0,3.0,0.0,0.0
1392321500.0,0.0,1.0,11.0,3.0,0.0,0.0
1390568300.0,0.0,1.0,4.0,4.0,0.0,0.0
1376384300.0,0.0,1.0,0.0,1.0,2.0,0.0
1383310700.0,0.0,0.0,4.0,4.0,2.0,0.0
1361534300.0,1.0,1.0,3.0,4.0,0.0,0.0
1372348700.0,1.0,0.0,7.0,3.0,1.0,0.0
1388087900.0,0.0,1.0,11.0,3.0,3.0,0.0
1344481000.0,0.0,1.0,18.0,2.0,2.0,0.0
1345165000.0,1.0,1.0,16.0,3.0,2.0,0.0
1367603800.0,1.0,0.0,9.0,4.0,1.0,0.0
1339358300.0,0.0,0.0,11.0,6.0,1.0,0.0
1376711800.0,0.0,0.0,19.0,4.0,2.0,0.0
1373389000.0,0.0,0.0,8.0,1.0,1.0,0.0
1351447000.0,1.0,0.0,9.0,6.0,2.0,0.0
1391864300.0,0.0,0.0,4.0,5.0,0.0,0.0
1345183100.0,1.0,0.0,21.0,3.0,2.0,1.0
1338688600.0,0.0,0.0,17.0,5.0,1.0,0.0
1339775900.0,0.0,0.0,7.0,4.0,1.0,0.0
1347209900.0,1.0,0.0,8.0,6.0,2.0,0.0
1378195100.0,0.0,0.0,23.0,0.0,2.0,0.0
1346921900.0,1.0,0.0,0.0,3.0,2.0,0.0
1343303800.0,0.0,0.0,3.0,3.0,1.0,0.0
1395511000.0,0.0,1.0,9.0,5.0,0.0,0.0
1380344300.0,0.0,0.0,20.0,4.0,2.0,0.0
1339455500.0,0.0,0.0,14.0,0.0,1.0,0.0
1342979800.0,0.0,0.0,9.0,6.0,1.0,0.0
1339927000.0,0.0,0.0,1.0,6.0,1.0,0.0
1349517400.0,1.0,0.0,1.0,5.0,2.0,0.0
1383598700.0,0.0,0.0,12.0,0.0,2.0,0.0
1371517000.0,1.0,0.0,16.0,0.0,1.0,0.0
1357113500.0,1.0,0.0,23.0,1.0,0.0,1.0
1345640300.0,1.0,0.0,4.0,2.0,2.0,0.0
1379062700.0,0.0,0.0,0.0,4.0,2.0,0.0
1333785500.0,0.0,0.0,23.0,4.0,1.0,0.0
1383004700.0,0.0,1.0,15.0,0.0,2.0,0.0
1373504300.0,0.0,1.0,16.0,2.0,1.0,0.0
1358445400.0,1.0,0.0,9.0,3.0,0.0,0.0
1378864600.0,0.0,0.0,17.0,1.0,2.0,0.0
1377773800.0,0.0,0.0,2.0,3.0,2.0,0.0
1375037800.0,0.0,1.0,10.0,6.0,1.0,0.0
1337295500.0,0.0,0.0,14.0,3.0,1.0,0.0
1339595900.0,0.0,0.0,5.0,2.0,1.0,0.0
1335063400.0,0.0,0.0,18.0,5.0,1.0,0.0
1357577900.0,1.0,0.0,8.0,0.0,0.0,0.0
1336406300.0,0.0,0.0,7.0,0.0,1.0,0.0
1345359500.0,1.0,1.0,22.0,5.0,2.0,1.0
1366048600.0,1.0,1.0,9.0,0.0,1.0,0.0
1360915100.0,1.0,1.0,23.0,3.0,0.0,0.0
1335869800.0,0.0,0.0,2.0,1.0,1.0,0.0
1372863500.0,1.0,0.0,6.0,2.0,1.0,0.0
1373828200.0,0.0,0.0,10.0,6.0,1.0,0.0
1336463900.0,0.0,1.0,23.0,0.0,1.0,0.0
1395129500.0,0.0,1.0,23.0,0.0,0.0,0.0
1382968700.0,0.0,0.0,5.0,0.0,2.0,0.0
1389643100.0,0.0,0.0,11.0,0.0,0.0,0.0
1363323500.0,1.0,1.0,20.0,3.0,0.0,0.0
1368237400.0,1.0,0.0,17.0,4.0,1.0,0.0
1362441500.0,1.0,0.0,15.0,0.0,0.0,0.0
1350827900.0,1.0,0.0,5.0,6.0,2.0,0.0
1372651100.0,1.0,0.0,19.0,6.0,1.0,0.0
1379415400.0,0.0,0.0,2.0,1.0,2.0,0.0
1379782700.0,0.0,1.0,8.0,5.0,2.0,0.0
1334404700.0,0.0,1.0,3.0,5.0,1.0,0.0
1389974300.0,0.0,1.0,7.0,4.0,0.0,0.0
1393059500.0,0.0,0.0,0.0,5.0,0.0,0.0
1379300200.0,0.0,1.0,18.0,6.0,2.0,0.0
1383879400.0,0.0,0.0,18.0,3.0,2.0,0.0
1348408700.0,1.0,1.0,5.0,6.0,2.0,0.0
1354334300.0,1.0,1.0,19.0,4.0,2.0,0.0
1355338600.0,1.0,0.0,10.0,2.0,3.0,0.0
1352883500.0,1.0,1.0,0.0,2.0,2.0,0.0
1344538600.0,0.0,1.0,10.0,3.0,2.0,0.0
1340459900.0,0.0,0.0,5.0,5.0,1.0,0.0
1383533800.0,0.0,0.0,18.0,6.0,2.0,0.0
1347559000.0,1.0,0.0,9.0,3.0,2.0,0.0
1386878300.0,0.0,1.0,11.0,3.0,3.0,0.0
1369868300.0,1.0,0.0,14.0,2.0,1.0,0.0
1334483800.0,0.0,1.0,1.0,6.0,1.0,0.0
1372715900.0,1.0,0.0,13.0,0.0,1.0,0.0
1386881900.0,0.0,0.0,12.0,3.0,3.0,0.0
1390100200.0,0.0,0.0,18.0,5.0,0.0,1.0
1395136600.0,0.0,0.0,1.0,1.0,0.0,0.0
1344020200.0,0.0,0.0,10.0,4.0,2.0,0.0
1393574300.0,0.0,1.0,23.0,3.0,0.0,1.0
1349906300.0,1.0,1.0,13.0,2.0,2.0,0.0
1356785900.0,1.0,1.0,4.0,5.0,3.0,0.0
1375282700.0,0.0,0.0,6.0,2.0,1.0,0.0
1377673100.0,0.0,1.0,22.0,1.0,2.0,1.0
1346083100.0,1.0,0.0,7.0,0.0,2.0,0.0
1372877800.0,0.0,0.0,10.0,2.0,1.0,0.0
1350626300.0,1.0,0.0,21.0,3.0,2.0,1.0
1393696600.0,0.0,1.0,9.0,5.0,0.0,0.0
1345571800.0,1.0,1.0,9.0,1.0,2.0,0.0
1334379500.0,0.0,1.0,20.0,4.0,1.0,0.0
1361602700.0,1.0,0.0,22.0,4.0,0.0,1.0
1384729100.0,0.0,0.0,14.0,6.0,2.0,0.0
1334527100.0,0.0,1.0,13.0,6.0,1.0,0.0
1354579100.0,1.0,0.0,15.0,0.0,3.0,0.0
1392584300.0,0.0,0.0,12.0,6.0,0.0,0.0
1359349100.0,1.0,0.0,20.0,6.0,0.0,0.0
1394834300.0,0.0,1.0,13.0,4.0,0.0,0.0
1349409500.0,1.0,0.0,19.0,3.0,2.0,0.0
1373396200.0,0.0,0.0,10.0,1.0,1.0,0.0
1376020700.0,0.0,0.0,19.0,3.0,2.0,0.0
