UNIX_TS,CWE,DWE,FRE,HPE,WOE,CDE,EBE,FGE,HTE,TVE,Hour,Weekday,Month,Season
1337309800.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,18,3,5,1
1337313500.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,19,3,5,1
1337317100.0,0.0,0.0,110.0,38.0,1.0,0.0,0.0,7.0,53.0,39.0,20,3,5,1
1337320700.0,0.0,0.0,111.0,39.0,1.0,9.0,0.0,7.0,5.0,393.0,21,3,5,1
1337324300.0,0.0,0.0,110.0,38.0,1.0,9.0,0.0,7.0,5.0,393.0,22,3,5,1
1337327900.0,0.0,0.0,111.0,38.0,1.0,4669.0,0.0,142.0,5.0,39.0,23,3,5,1
1337331500.0,0.0,0.0,111.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,0,4,5,1
1337335000.0,0.0,0.0,111.0,41.0,1.0,0.0,0.0,145.0,5.0,39.0,1,4,5,1
1337338600.0,0.0,0.0,111.0,41.0,1.0,0.0,0.0,145.0,5.0,39.0,2,4,5,1
1337342300.0,0.0,0.0,110.0,41.0,1.0,0.0,0.0,8.0,5.0,40.0,3,4,5,1
1337345900.0,0.0,0.0,109.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,4,4,5,1
1337349500.0,0.0,0.0,109.0,39.0,1.0,0.0,0.0,145.0,5.0,39.0,5,4,5,1
1337353100.0,0.0,0.0,377.0,39.0,1.0,0.0,0.0,7.0,5.0,38.0,6,4,5,1
1337356700.0,987.0,0.0,367.0,2464.0,1.0,0.0,0.0,148.0,5.0,39.0,7,4,5,1
1337360300.0,0.0,0.0,109.0,39.0,1.0,0.0,0.0,7.0,5.0,38.0,8,4,5,1
1337363800.0,0.0,0.0,110.0,38.0,1.0,0.0,0.0,7.0,6.0,39.0,9,4,5,1
1337367400.0,0.0,0.0,110.0,38.0,1.0,0.0,0.0,81.0,52.0,38.0,10,4,5,1
1337371100.0,0.0,0.0,109.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,11,4,5,1
1337374700.0,0.0,0.0,110.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,12,4,5,1
1337378300.0,0.0,780.0,110.0,38.0,1.0,0.0,0.0,90.0,5.0,39.0,13,4,5,1
1337381900.0,0.0,772.0,110.0,38.0,1.0,0.0,0.0,9.0,6.0,39.0,14,4,5,1
1337385500.0,0.0,763.0,109.0,38.0,1.0,0.0,0.0,90.0,6.0,39.0,15,4,5,1
1337389000.0,0.0,552.0,111.0,38.0,1.0,0.0,0.0,7.0,6.0,68.0,16,4,5,1
1337392600.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,17,4,5,1
1337396200.0,0.0,0.0,111.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,18,4,5,1
1337399900.0,0.0,0.0,111.0,39.0,0.0,0.0,0.0,7.0,61.0,38.0,19,4,5,1
1337403500.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,20,4,5,1
1337407100.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,403.0,21,4,5,1
1337410700.0,0.0,0.0,111.0,39.0,1.0,0.0,0.0,7.0,5.0,38.0,22,4,5,1
1337414300.0,0.0,0.0,111.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,23,4,5,1
1337417900.0,0.0,0.0,111.0,41.0,1.0,0.0,0.0,143.0,5.0,39.0,0,5,5,1
1337421400.0,0.0,0.0,112.0,41.0,1.0,0.0,0.0,143.0,5.0,39.0,1,5,5,1
1337425000.0,0.0,0.0,112.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,2,5,5,1
1337428700.0,0.0,0.0,111.0,39.0,0.0,0.0,0.0,7.0,5.0,39.0,3,5,5,1
1337432300.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,150.0,5.0,39.0,4,5,5,1
1337435900.0,0.0,0.0,111.0,38.0,0.0,0.0,0.0,7.0,5.0,39.0,5,5,5,1
1337439500.0,0.0,0.0,111.0,38.0,0.0,0.0,0.0,80.0,5.0,39.0,6,5,5,1
1337443100.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,80.0,5.0,39.0,7,5,5,1
1337446700.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,8,5,5,1
1337450200.0,0.0,0.0,110.0,37.0,1.0,0.0,0.0,7.0,5.0,38.0,9,5,5,1
1337453800.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,149.0,5.0,39.0,10,5,5,1
1337457500.0,0.0,0.0,111.0,39.0,1.0,0.0,0.0,7.0,5.0,38.0,11,5,5,1
1337461100.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,12,5,5,1
1337464700.0,0.0,0.0,111.0,39.0,1.0,0.0,0.0,7.0,5.0,40.0,13,5,5,1
1337468300.0,0.0,0.0,112.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,14,5,5,1
1337471900.0,0.0,0.0,112.0,39.0,1.0,0.0,0.0,84.0,60.0,39.0,15,5,5,1
1337475500.0,0.0,0.0,111.0,39.0,1.0,0.0,0.0,7.0,5.0,50.0,16,5,5,1
1337479000.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,26.0,5.0,39.0,17,5,5,1
1337482600.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,55.0,38.0,18,5,5,1
1337486300.0,0.0,0.0,111.0,39.0,1.0,0.0,0.0,7.0,5.0,394.0,19,5,5,1
1337489900.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,389.0,20,5,5,1
1337493500.0,0.0,0.0,111.0,38.0,0.0,0.0,0.0,7.0,5.0,49.0,21,5,5,1
1337497100.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,22,5,5,1
1337500700.0,0.0,0.0,111.0,39.0,1.0,0.0,0.0,147.0,5.0,38.0,23,5,5,1
1337504300.0,0.0,0.0,112.0,39.0,1.0,0.0,0.0,148.0,5.0,39.0,0,6,5,1
1337507800.0,0.0,0.0,112.0,39.0,1.0,0.0,0.0,8.0,5.0,39.0,1,6,5,1
1337511400.0,0.0,0.0,111.0,41.0,1.0,0.0,0.0,7.0,5.0,40.0,2,6,5,1
1337515100.0,0.0,0.0,112.0,39.0,1.0,0.0,0.0,148.0,5.0,40.0,3,6,5,1
1337518700.0,0.0,0.0,111.0,39.0,1.0,0.0,0.0,8.0,5.0,39.0,4,6,5,1
1337522300.0,0.0,0.0,112.0,39.0,1.0,0.0,0.0,8.0,5.0,39.0,5,6,5,1
1337525900.0,0.0,0.0,111.0,38.0,0.0,0.0,0.0,141.0,5.0,39.0,6,6,5,1
1337529500.0,0.0,0.0,111.0,39.0,0.0,0.0,0.0,80.0,5.0,38.0,7,6,5,1
1337533000.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,51.0,38.0,8,6,5,1
1337536600.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,63.0,38.0,9,6,5,1
1337540200.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,147.0,5.0,39.0,10,6,5,1
1337543800.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,11,6,5,1
1337547500.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,146.0,5.0,39.0,12,6,5,1
1337551100.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,13,6,5,1
1337554700.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,14,6,5,1
1337558300.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,143.0,5.0,39.0,15,6,5,1
1337561900.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,86.0,5.0,39.0,16,6,5,1
1337565400.0,0.0,0.0,111.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,17,6,5,1
1337569000.0,0.0,773.0,112.0,38.0,1.0,0.0,0.0,150.0,6.0,38.0,18,6,5,1
1337572700.0,0.0,775.0,112.0,37.0,1.0,0.0,0.0,6.0,60.0,77.0,19,6,5,1
1337576300.0,0.0,761.0,112.0,38.0,1.0,0.0,0.0,7.0,5.0,401.0,20,6,5,1
1337579900.0,0.0,3.0,114.0,38.0,1.0,0.0,0.0,7.0,5.0,408.0,21,6,5,1
1337583500.0,0.0,0.0,114.0,39.0,1.0,0.0,0.0,7.0,5.0,51.0,22,6,5,1
1337587100.0,0.0,0.0,114.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,23,6,5,1
1337590700.0,0.0,0.0,114.0,38.0,1.0,0.0,0.0,146.0,5.0,39.0,0,0,5,1
1337594200.0,0.0,0.0,115.0,39.0,1.0,0.0,0.0,8.0,5.0,39.0,1,0,5,1
1337597800.0,0.0,0.0,114.0,41.0,0.0,0.0,0.0,147.0,5.0,39.0,2,0,5,1
1337601500.0,0.0,0.0,114.0,39.0,1.0,0.0,0.0,143.0,5.0,39.0,3,0,5,1
1337605100.0,0.0,0.0,114.0,41.0,1.0,0.0,0.0,8.0,5.0,38.0,4,0,5,1
1337608700.0,0.0,0.0,115.0,39.0,1.0,0.0,0.0,146.0,5.0,39.0,5,0,5,1
1337612300.0,0.0,0.0,114.0,38.0,1.0,0.0,0.0,7.0,64.0,39.0,6,0,5,1
1337615900.0,0.0,0.0,114.0,39.0,1.0,0.0,0.0,7.0,5.0,38.0,7,0,5,1
1337619500.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,435.0,5.0,39.0,8,0,5,1
1337623000.0,0.0,0.0,115.0,38.0,0.0,0.0,0.0,146.0,5.0,39.0,9,0,5,1
1337626600.0,0.0,0.0,114.0,38.0,0.0,0.0,0.0,7.0,5.0,39.0,10,0,5,1
1337630300.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,11,0,5,1
1337633900.0,0.0,0.0,114.0,38.0,0.0,0.0,0.0,82.0,5.0,39.0,12,0,5,1
1337637500.0,0.0,0.0,115.0,38.0,0.0,0.0,0.0,145.0,5.0,39.0,13,0,5,1
1337641100.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,144.0,5.0,39.0,14,0,5,1
1337644700.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,8.0,5.0,40.0,15,0,5,1
1337648300.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,151.0,5.0,39.0,16,0,5,1
1337651800.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,9.0,5.0,39.0,17,0,5,1
1337655400.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,7.0,60.0,382.0,18,0,5,1
1337659100.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,142.0,5.0,398.0,19,0,5,1
1337662700.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,7.0,5.0,351.0,20,0,5,1
1337666300.0,0.0,0.0,115.0,38.0,0.0,0.0,0.0,7.0,9.0,414.0,21,0,5,1
1337669900.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,146.0,5.0,39.0,22,0,5,1
1337673500.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,146.0,5.0,39.0,23,0,5,1
1337677000.0,0.0,0.0,116.0,39.0,0.0,0.0,0.0,8.0,5.0,39.0,0,1,5,1
1337680600.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,1,1,5,1
1337684200.0,0.0,0.0,116.0,41.0,1.0,0.0,0.0,148.0,5.0,39.0,2,1,5,1
1337687900.0,0.0,0.0,115.0,39.0,0.0,0.0,0.0,9.0,5.0,38.0,3,1,5,1
1337691500.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,4,1,5,1
1337695100.0,0.0,0.0,115.0,39.0,0.0,0.0,0.0,7.0,5.0,39.0,5,1,5,1
1337698700.0,0.0,0.0,114.0,38.0,0.0,0.0,0.0,144.0,5.0,39.0,6,1,5,1
1337702300.0,0.0,0.0,114.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,7,1,5,1
1337705900.0,0.0,0.0,114.0,38.0,1.0,0.0,0.0,87.0,6.0,38.0,8,1,5,1
1337709400.0,0.0,0.0,114.0,38.0,1.0,0.0,0.0,7.0,5.0,40.0,9,1,5,1
1337713000.0,0.0,0.0,114.0,38.0,0.0,0.0,0.0,7.0,5.0,39.0,10,1,5,1
1337716700.0,0.0,0.0,115.0,38.0,0.0,0.0,0.0,7.0,5.0,38.0,11,1,5,1
1337720300.0,0.0,0.0,115.0,39.0,1.0,0.0,0.0,81.0,5.0,39.0,12,1,5,1
1337723900.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,13,1,5,1
1337727500.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,14,1,5,1
1337731100.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,5.0,72.0,15,1,5,1
1337734700.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,144.0,5.0,95.0,16,1,5,1
1337738200.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,54.0,39.0,17,1,5,1
1337741800.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,87.0,5.0,74.0,18,1,5,1
1337745500.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,5.0,346.0,19,1,5,1
1337749100.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,5.0,339.0,20,1,5,1
1337752700.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,79.0,5.0,341.0,21,1,5,1
1337756300.0,0.0,0.0,115.0,39.0,1.0,0.0,0.0,7.0,5.0,38.0,22,1,5,1
1337759900.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,23,1,5,1
1337763500.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,0,2,5,1
1337767000.0,0.0,0.0,116.0,41.0,1.0,0.0,0.0,147.0,5.0,39.0,1,2,5,1
1337770600.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,2,2,5,1
1337774300.0,0.0,0.0,115.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,3,2,5,1
1337777900.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,4,2,5,1
1337781500.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,144.0,5.0,39.0,5,2,5,1
1337785100.0,0.0,0.0,122.0,38.0,0.0,0.0,0.0,7.0,5.0,39.0,6,2,5,1
1337788700.0,99.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,7,2,5,1
1337792300.0,99.0,0.0,115.0,38.0,0.0,9.0,0.0,146.0,5.0,39.0,8,2,5,1
1337795800.0,93.0,0.0,115.0,38.0,1.0,7.0,0.0,7.0,5.0,39.0,9,2,5,1
1337799400.0,0.0,782.0,115.0,38.0,1.0,0.0,0.0,6.0,6.0,39.0,10,2,5,1
1337803100.0,0.0,780.0,116.0,38.0,1.0,0.0,0.0,7.0,61.0,39.0,11,2,5,1
1337806700.0,0.0,763.0,116.0,38.0,1.0,0.0,0.0,154.0,6.0,38.0,12,2,5,1
1337810300.0,0.0,773.0,115.0,38.0,1.0,0.0,0.0,7.0,60.0,38.0,13,2,5,1
1337813900.0,0.0,3.0,116.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,14,2,5,1
1337817500.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,7.0,53.0,38.0,15,2,5,1
1337821000.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,86.0,52.0,324.0,16,2,5,1
1337824600.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,81.0,5.0,48.0,17,2,5,1
1337828200.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,80.0,56.0,39.0,18,2,5,1
1337831800.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,19,2,5,1
1337835500.0,0.0,0.0,115.0,38.0,0.0,0.0,0.0,7.0,50.0,39.0,20,2,5,1
1337839100.0,0.0,0.0,115.0,38.0,0.0,0.0,0.0,7.0,5.0,38.0,21,2,5,1
1337842700.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,82.0,5.0,61.0,22,2,5,1
1337846300.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,145.0,5.0,48.0,23,2,5,1
1337849900.0,0.0,0.0,116.0,41.0,1.0,0.0,0.0,468.0,5.0,39.0,0,3,5,1
1337853400.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,461.0,5.0,38.0,1,3,5,1
1337857000.0,0.0,0.0,116.0,41.0,1.0,0.0,0.0,7.0,5.0,38.0,2,3,5,1
1337860700.0,0.0,0.0,116.0,39.0,0.0,0.0,0.0,7.0,5.0,39.0,3,3,5,1
1337864300.0,0.0,0.0,116.0,41.0,0.0,0.0,0.0,7.0,5.0,38.0,4,3,5,1
1337867900.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,7.0,9.0,38.0,5,3,5,1
1337871500.0,0.0,0.0,364.0,38.0,1.0,0.0,0.0,80.0,5.0,38.0,6,3,5,1
1337875100.0,0.0,0.0,124.0,39.0,1.0,0.0,0.0,79.0,5.0,38.0,7,3,5,1
1337878700.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,8,3,5,1
1337882200.0,93.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,9,3,5,1
1337885800.0,96.0,0.0,116.0,38.0,0.0,0.0,0.0,8.0,5.0,38.0,10,3,5,1
1337889500.0,0.0,0.0,116.0,38.0,0.0,0.0,0.0,7.0,5.0,38.0,11,3,5,1
1337893100.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,88.0,5.0,39.0,12,3,5,1
1337896700.0,0.0,0.0,115.0,38.0,0.0,0.0,0.0,7.0,5.0,38.0,13,3,5,1
1337900300.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,14,3,5,1
1337903900.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,81.0,5.0,38.0,15,3,5,1
1337907500.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,50.0,49.0,16,3,5,1
1337911000.0,0.0,0.0,116.0,38.0,0.0,0.0,0.0,7.0,53.0,38.0,17,3,5,1
1337914600.0,97.0,0.0,116.0,38.0,1.0,9.0,0.0,7.0,50.0,346.0,18,3,5,1
1337918300.0,94.0,0.0,117.0,38.0,1.0,261.0,0.0,143.0,4.0,334.0,19,3,5,1
1337921900.0,0.0,0.0,116.0,38.0,1.0,6.0,0.0,85.0,5.0,342.0,20,3,5,1
1337925500.0,0.0,0.0,115.0,38.0,1.0,279.0,0.0,147.0,5.0,347.0,21,3,5,1
1337929100.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,9.0,5.0,49.0,22,3,5,1
1337932700.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,8.0,5.0,39.0,23,3,5,1
1337936300.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,0,4,5,1
1337939800.0,0.0,0.0,116.0,41.0,1.0,0.0,0.0,153.0,5.0,39.0,1,4,5,1
1337943400.0,0.0,0.0,116.0,41.0,0.0,0.0,0.0,8.0,5.0,39.0,2,4,5,1
1337947100.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,145.0,5.0,40.0,3,4,5,1
1337950700.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,8.0,5.0,39.0,4,4,5,1
1337954300.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,7.0,66.0,40.0,5,4,5,1
1337957900.0,0.0,0.0,115.0,38.0,1.0,0.0,0.0,7.0,50.0,39.0,6,4,5,1
1337961500.0,0.0,0.0,115.0,38.0,1.0,5.0,0.0,9.0,5.0,39.0,7,4,5,1
1337965000.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,81.0,5.0,39.0,8,4,5,1
1337968600.0,72.0,0.0,116.0,38.0,1.0,0.0,0.0,88.0,44.0,39.0,9,4,5,1
1337972200.0,900.0,0.0,116.0,38.0,1.0,0.0,0.0,8.0,5.0,39.0,10,4,5,1
1337975900.0,0.0,0.0,115.0,37.0,0.0,0.0,0.0,147.0,5.0,39.0,11,4,5,1
1337979500.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,12,4,5,1
1337983100.0,0.0,0.0,116.0,38.0,1.0,9.0,0.0,8.0,58.0,39.0,13,4,5,1
1337986700.0,0.0,0.0,116.0,39.0,1.0,274.0,0.0,8.0,5.0,39.0,14,4,5,1
1337990300.0,0.0,0.0,116.0,38.0,1.0,7.0,0.0,80.0,5.0,39.0,15,4,5,1
1337993900.0,0.0,0.0,116.0,38.0,1.0,238.0,0.0,148.0,5.0,38.0,16,4,5,1
1337997400.0,0.0,771.0,116.0,38.0,1.0,9.0,0.0,7.0,62.0,49.0,17,4,5,1
1338001000.0,0.0,788.0,118.0,39.0,1.0,0.0,0.0,9.0,53.0,60.0,18,4,5,1
1338004700.0,0.0,778.0,119.0,39.0,1.0,0.0,0.0,7.0,5.0,339.0,19,4,5,1
1338008300.0,0.0,778.0,119.0,38.0,1.0,0.0,0.0,146.0,5.0,354.0,20,4,5,1
1338011900.0,0.0,2.0,118.0,38.0,1.0,0.0,0.0,9.0,5.0,340.0,21,4,5,1
1338015500.0,0.0,0.0,118.0,39.0,1.0,0.0,0.0,7.0,5.0,61.0,22,4,5,1
1338019100.0,0.0,0.0,118.0,39.0,1.0,0.0,0.0,148.0,5.0,39.0,23,4,5,1
1338022700.0,0.0,0.0,117.0,39.0,1.0,0.0,0.0,8.0,5.0,39.0,0,5,5,1
1338026200.0,0.0,0.0,117.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,1,5,5,1
1338029800.0,0.0,0.0,117.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,2,5,5,1
1338033500.0,0.0,0.0,117.0,41.0,0.0,0.0,0.0,8.0,5.0,39.0,3,5,5,1
1338037100.0,0.0,0.0,117.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,4,5,5,1
1338040700.0,0.0,0.0,116.0,41.0,1.0,0.0,0.0,148.0,56.0,39.0,5,5,5,1
1338044300.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,88.0,5.0,38.0,6,5,5,1
1338047900.0,0.0,0.0,117.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,7,5,5,1
1338051500.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,146.0,5.0,39.0,8,5,5,1
1338055000.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,9,5,5,1
1338058600.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,10,5,5,1
1338062300.0,0.0,0.0,118.0,38.0,0.0,0.0,0.0,7.0,5.0,38.0,11,5,5,1
1338065900.0,0.0,0.0,117.0,38.0,1.0,0.0,0.0,448.0,5.0,38.0,12,5,5,1
1338069500.0,0.0,0.0,118.0,38.0,0.0,0.0,0.0,7.0,5.0,39.0,13,5,5,1
1338073100.0,0.0,0.0,119.0,38.0,1.0,0.0,0.0,7.0,51.0,39.0,14,5,5,1
1338076700.0,0.0,0.0,118.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,15,5,5,1
1338080300.0,0.0,0.0,119.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,16,5,5,1
1338083800.0,0.0,0.0,119.0,38.0,1.0,0.0,0.0,79.0,5.0,64.0,17,5,5,1
1338087400.0,0.0,0.0,119.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,18,5,5,1
1338091100.0,0.0,0.0,119.0,39.0,1.0,0.0,0.0,7.0,5.0,40.0,19,5,5,1
1338094700.0,0.0,0.0,119.0,38.0,1.0,0.0,0.0,7.0,53.0,238.0,20,5,5,1
1338098300.0,0.0,0.0,119.0,38.0,0.0,0.0,0.0,7.0,5.0,330.0,21,5,5,1
1338101900.0,0.0,0.0,119.0,39.0,1.0,0.0,0.0,141.0,5.0,47.0,22,5,5,1
1338105500.0,0.0,0.0,119.0,39.0,1.0,0.0,0.0,150.0,5.0,38.0,23,5,5,1
1338109000.0,0.0,0.0,119.0,39.0,0.0,0.0,0.0,7.0,5.0,39.0,0,6,5,1
1338112600.0,0.0,0.0,119.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,1,6,5,1
1338116200.0,0.0,0.0,119.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,2,6,5,1
1338119800.0,0.0,0.0,119.0,39.0,1.0,0.0,0.0,142.0,5.0,39.0,3,6,5,1
1338123500.0,0.0,0.0,118.0,39.0,0.0,0.0,0.0,7.0,5.0,39.0,4,6,5,1
1338127100.0,0.0,0.0,117.0,39.0,1.0,0.0,0.0,7.0,5.0,38.0,5,6,5,1
1338130700.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,147.0,5.0,39.0,6,6,5,1
1338134300.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,81.0,5.0,39.0,7,6,5,1
1338137900.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,8.0,5.0,39.0,8,6,5,1
1338141400.0,0.0,0.0,116.0,39.0,1.0,0.0,0.0,83.0,52.0,40.0,9,6,5,1
1338145000.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,10,6,5,1
1338148700.0,0.0,0.0,116.0,37.0,1.0,0.0,0.0,7.0,5.0,39.0,11,6,5,1
1338152300.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,12,6,5,1
1338155900.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,7.0,5.0,39.0,13,6,5,1
1338159500.0,0.0,0.0,116.0,38.0,1.0,0.0,0.0,148.0,5.0,39.0,14,6,5,1
1338163100.0,0.0,0.0,116.0,37.0,1.0,0.0,0.0,7.0,5.0,292.0,15,6,5,1
1338166700.0,0.0,0.0,116.0,37.0,3509.0,0.0,0.0,7.0,5.0,49.0,16,6,5,1
1338170200.0,0.0,0.0,116.0,38.0,92.0,0.0,0.0,7.0,54.0,39.0,17,6,5,1
1338173800.0,0.0,0.0,117.0,39.0,44.0,0.0,0.0,7.0,6.0,39.0,18,6,5,1
1338177500.0,0.0,0.0,93.0,38.0,1.0,0.0,0.0,7.0,57.0,349.0,19,6,5,1
1338181100.0,0.0,0.0,93.0,38.0,0.0,0.0,0.0,7.0,5.0,345.0,20,6,5,1
1338184700.0,0.0,0.0,93.0,38.0,1.0,0.0,0.0,141.0,5.0,337.0,21,6,5,1
1338188300.0,0.0,0.0,93.0,39.0,1.0,0.0,0.0,143.0,5.0,39.0,22,6,5,1
1338191900.0,0.0,0.0,93.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,23,6,5,1
1338195500.0,0.0,0.0,94.0,39.0,1.0,0.0,0.0,148.0,5.0,39.0,0,0,5,1
1338199000.0,0.0,0.0,94.0,39.0,1.0,0.0,0.0,7.0,5.0,39.0,1,0,5,1
1338202600.0,0.0,0.0,94.0,39.0,1.0,0.0,0.0,8.0,5.0,39.0,2,0,5,1
1338206300.0,0.0,0.0,94.0,39.0,1.0,0.0,0.0,8.0,5.0,39.0,3,0,5,1
1338209900.0,0.0,0.0,93.0,39.0,1.0,0.0,0.0,7.0,52.0,38.0,4,0,5,1
1338213500.0,0.0,0.0,94.0,39.0,1.0,0.0,0.0,7.0,5.0,38.0,5,0,5,1
1338217100.0,0.0,0.0,93.0,38.0,1.0,0.0,0.0,7.0,5.0,38.0,6,0,5,1
