UNIX_TS,FRE,HPE,HTE,Weekday,Month,Season,WOE
0.64548683,1.0,0.0,1.0,0.16666667,0.5454545,0.33333334,0.0
0.32414246,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,1.0
0.5355358,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.6672363,1.0,0.0,1.0,0.5,0.6363636,0.6666667,0.0
0.12262344,1.0,0.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.5017414,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.15447617,1.0,0.0,1.0,1.0,0.5454545,0.33333334,1.0
0.69909096,1.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.69052696,1.0,0.0,1.0,1.0,0.6363636,0.6666667,0.0
0.8471184,1.0,0.0,1.0,0.16666667,1.0,1.0,1.0
0.04629898,1.0,0.0,1.0,0.6666667,0.36363637,0.33333334,1.0
0.30359077,1.0,0.0,1.0,0.5,0.9090909,0.6666667,1.0
0.852829,1.0,0.0,1.0,0.8333334,1.0,1.0,0.0
0.017868042,1.0,0.0,1.0,0.8333334,0.27272728,0.33333334,1.0
0.11839867,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.80841255,1.0,0.0,1.0,0.16666667,0.9090909,0.6666667,1.0
0.8511715,1.0,0.0,1.0,0.6666667,1.0,1.0,1.0
0.44157028,1.0,0.0,1.0,1.0,0.09090909,0.0,1.0
0.05057907,1.0,0.0,1.0,0.0,0.36363637,0.33333334,1.0
0.10224342,1.0,0.0,1.0,0.5,0.45454547,0.33333334,1.0
0.5945072,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,1.0
0.19723701,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,1.0
0.5066509,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.22241211,1.0,0.0,1.0,0.0,0.72727275,0.6666667,0.0
0.86795616,1.0,0.0,1.0,0.33333334,1.0,1.0,0.0
0.62898636,1.0,0.0,1.0,0.5,0.5454545,0.33333334,1.0
0.82268715,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.47097015,1.0,0.0,1.0,1.0,0.18181819,0.0,0.0
0.9522724,1.0,0.0,1.0,0.16666667,0.09090909,0.0,0.0
0.45744133,1.0,0.0,1.0,0.5,0.09090909,0.0,1.0
0.9908085,1.0,0.0,1.0,0.16666667,0.18181819,0.0,0.0
0.63640976,1.0,0.0,1.0,0.16666667,0.5454545,0.33333334,1.0
0.94234085,1.0,0.0,1.0,0.0,0.09090909,0.0,0.0
0.6630688,1.0,0.0,1.0,1.0,0.5454545,0.33333334,1.0
0.4524746,1.0,0.0,1.0,0.0,0.09090909,0.0,1.0
0.0838604,1.0,0.0,1.0,0.6666667,0.45454547,0.33333334,1.0
0.026887894,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,1.0
0.15544891,1.0,0.0,1.0,0.0,0.5454545,0.33333334,1.0
0.3094139,1.0,0.0,1.0,0.0,0.9090909,0.6666667,1.0
0.84871674,1.0,0.0,1.0,0.33333334,1.0,1.0,0.0
0.9124832,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6305294,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.3449211,1.0,0.0,1.0,0.8333334,1.0,1.0,1.0
0.15670395,1.0,0.0,1.0,0.16666667,0.5454545,0.33333334,1.0
0.9268131,1.0,0.0,1.0,0.5,0.09090909,0.0,1.0
0.53502274,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.7556648,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.84586143,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0.26688385,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,1.0
0.42569923,1.0,0.0,1.0,0.16666667,0.09090909,0.0,1.0
0.65416527,1.0,0.0,1.0,0.0,0.5454545,0.33333334,1.0
0.797739,1.0,0.0,1.0,0.0,0.9090909,0.6666667,1.0
0.56339455,1.0,0.0,1.0,0.6666667,0.36363637,0.33333334,0.0
0.36421776,1.0,0.0,1.0,0.8333334,1.0,1.0,1.0
0.60375595,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.80692863,1.0,0.0,1.0,1.0,0.9090909,0.6666667,1.0
0.22132683,1.0,0.0,1.0,1.0,0.72727275,0.6666667,1.0
0.061426163,1.0,0.0,1.0,0.16666667,0.36363637,0.33333334,1.0
0.22475243,1.0,0.0,1.0,0.33333334,0.72727275,0.6666667,1.0
0.91539574,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.76548386,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.40771675,1.0,0.0,1.0,0.33333334,0.0,0.0,1.0
0.24022293,1.0,0.0,1.0,1.0,0.72727275,0.6666667,1.0
0.38328362,1.0,0.0,1.0,0.8333334,0.0,0.0,1.0
0.122737885,1.0,0.0,1.0,0.6666667,0.45454547,0.33333334,1.0
0.48592758,1.0,0.0,1.0,0.5,0.18181819,0.0,1.0
0.61266136,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.0042819977,1.0,0.0,1.0,0.33333334,0.27272728,0.33333334,1.0
0.781868,1.0,0.0,1.0,0.33333334,0.8181819,0.6666667,1.0
0.4190216,1.0,0.0,1.0,0.5,0.0,0.0,1.0
0.5589409,1.0,0.0,1.0,0.0,0.36363637,0.33333334,0.0
0.6251621,1.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.58834076,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.9185333,1.0,0.0,1.0,0.6666667,0.0,0.0,1.0
0.7987652,1.0,0.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.64788437,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.8838253,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.14328957,1.0,1.0,0.0,0.8333334,0.5454545,0.33333334,1.0
0.41570854,1.0,0.0,1.0,0.16666667,0.0,0.0,0.0
0.5277729,1.0,0.0,1.0,1.0,0.27272728,0.33333334,0.0
0.7356281,1.0,0.0,1.0,0.5,0.72727275,0.6666667,0.0
0.23223114,1.0,0.0,1.0,0.0,0.72727275,0.6666667,1.0
0.5882263,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.8516865,1.0,0.0,1.0,0.6666667,1.0,1.0,0.0
0.17959595,1.0,0.0,1.0,0.6666667,0.6363636,0.6666667,1.0
0.6116905,1.0,0.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.6885872,1.0,0.0,1.0,0.6666667,0.6363636,0.6666667,1.0
0.74082184,1.0,0.0,1.0,0.0,0.72727275,0.6666667,0.0
0.4525299,1.0,0.0,1.0,0.0,0.09090909,0.0,0.0
0.8396416,1.0,0.0,1.0,0.33333334,1.0,1.0,1.0
0.86019325,1.0,0.0,1.0,0.5,1.0,1.0,0.0
0.030883789,1.0,0.0,1.0,0.0,0.27272728,0.33333334,1.0
0.24182129,1.0,0.0,1.0,0.0,0.72727275,0.6666667,1.0
0.31443787,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,1.0
0.8741207,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.63212776,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,1.0
0.043102264,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.58314705,1.0,0.0,1.0,0.6666667,0.36363637,0.33333334,1.0
0.14517212,1.0,0.0,1.0,1.0,0.5454545,0.33333334,1.0
0.34674644,1.0,0.0,1.0,0.0,1.0,1.0,0.0
0.8034458,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,1.0
0.2979393,1.0,0.0,1.0,1.0,0.9090909,0.6666667,1.0
0.6663227,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.7006893,1.0,0.0,1.0,1.0,0.6363636,0.6666667,1.0
0.013586044,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.2438755,1.0,0.0,1.0,0.33333334,0.72727275,0.6666667,1.0
0.3354454,1.0,0.0,1.0,0.8333334,1.0,1.0,1.0
0.3800869,1.0,0.0,1.0,0.5,0.0,0.0,1.0
0.005765915,1.0,0.0,1.0,0.5,0.27272728,0.33333334,1.0
0.5844593,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.7747898,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.910429,1.0,0.0,1.0,0.8333334,0.0,0.0,0.0
0.66295624,1.0,0.0,1.0,1.0,0.5454545,0.33333334,1.0
0.30615997,1.0,0.0,1.0,0.8333334,0.9090909,0.6666667,1.0
0.27213478,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,1.0
0.42838287,1.0,0.0,1.0,0.5,0.09090909,0.0,0.0
0.6604996,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,1.0
0.5020256,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.6820793,1.0,0.0,1.0,1.0,0.6363636,0.6666667,0.0
0.07472801,1.0,0.0,1.0,0.6666667,0.36363637,0.33333334,1.0
0.09036827,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,1.0
0.880743,1.0,0.0,1.0,0.6666667,0.0,0.0,1.0
0.1388359,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.059656143,1.0,0.0,1.0,0.0,0.36363637,0.33333334,1.0
0.83181953,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,1.0
0.28600693,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,0.0
0.896328,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.08494568,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.43580437,1.0,0.0,1.0,0.33333334,0.09090909,0.0,0.0
0.3308792,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,1.0
0.31352425,1.0,0.0,1.0,0.5,0.9090909,0.6666667,1.0
0.75429535,1.0,0.0,1.0,0.5,0.8181819,0.6666667,0.0
0.035337448,1.0,0.0,1.0,0.5,0.27272728,0.33333334,1.0
0.21693039,1.0,0.0,1.0,0.5,0.72727275,0.6666667,1.0
0.5664196,1.0,0.0,1.0,1.0,0.36363637,0.33333334,0.0
0.09139633,1.0,0.0,1.0,0.33333334,0.45454547,0.33333334,1.0
0.7352276,1.0,0.0,1.0,0.5,0.72727275,0.6666667,1.0
0.83473015,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.10007286,1.0,0.0,1.0,0.33333334,0.45454547,0.33333334,0.0
0.87075424,1.0,1.0,1.0,0.6666667,1.0,1.0,0.0
0.116514206,1.0,0.0,1.0,0.0,0.45454547,0.33333334,0.0
0.11897087,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,1.0
0.4547577,1.0,0.0,1.0,0.16666667,0.09090909,0.0,1.0
0.9386883,1.0,0.0,1.0,0.8333334,0.09090909,0.0,0.0
0.031225204,1.0,0.0,1.0,0.0,0.27272728,0.33333334,1.0
0.35394096,1.0,0.0,1.0,0.8333334,1.0,1.0,0.0
0.8408947,1.0,0.0,1.0,0.5,1.0,1.0,1.0
0.6840763,1.0,0.0,1.0,0.16666667,0.6363636,0.6666667,0.0
0.8081856,1.0,0.0,1.0,0.0,0.9090909,0.6666667,0.0
0.29388618,1.0,0.0,1.0,0.5,0.9090909,0.6666667,1.0
0.8557968,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0.5062504,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.8955288,1.0,0.0,1.0,0.16666667,0.0,0.0,1.0
0.34337997,1.0,0.0,1.0,0.6666667,1.0,1.0,0.0
0.4093151,1.0,0.0,1.0,0.5,0.0,0.0,0.0
0.010046005,1.0,0.0,1.0,1.0,0.27272728,0.33333334,0.0
0.9773922,1.0,0.0,1.0,0.8333334,0.18181819,0.0,0.0
0.12610435,1.0,0.0,1.0,0.0,0.5454545,0.33333334,1.0
0.8418083,1.0,0.0,1.0,0.6666667,1.0,1.0,0.0
0.21624756,1.0,0.0,1.0,0.33333334,0.72727275,0.6666667,0.0
0.9046631,1.0,0.0,1.0,0.16666667,0.0,0.0,1.0
0.5319958,1.0,1.0,1.0,0.33333334,0.27272728,0.33333334,0.0
0.9771633,1.0,0.0,1.0,0.8333334,0.18181819,0.0,1.0
0.78432274,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,1.0
0.1394062,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.57486916,1.0,0.0,1.0,0.8333334,0.36363637,0.33333334,0.0
0.07552719,1.0,0.0,1.0,0.8333334,0.36363637,0.33333334,0.0
0.09156799,1.0,0.0,1.0,0.33333334,0.45454547,0.33333334,0.0
0.45755386,1.0,0.0,1.0,0.5,0.09090909,0.0,1.0
0.2321167,1.0,0.0,1.0,0.0,0.72727275,0.6666667,1.0
0.073926926,1.0,0.0,1.0,0.5,0.36363637,0.33333334,1.0
0.11423111,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,1.0
0.8700676,1.0,0.0,1.0,0.6666667,1.0,1.0,0.0
0.11782646,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,1.0
0.08608818,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,0.0
0.6212826,1.0,0.0,1.0,0.6666667,0.45454547,0.33333334,0.0
0.089056015,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,1.0
0.96580315,1.0,0.0,1.0,0.5,0.18181819,0.0,0.0
0.31843185,1.0,0.0,1.0,0.0,0.9090909,0.6666667,1.0
0.5704727,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,1.0
0.542614,1.0,0.0,1.0,0.5,0.36363637,0.33333334,0.0
0.32037354,1.0,0.0,1.0,0.16666667,0.9090909,0.6666667,1.0
0.59741783,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.30461693,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,1.0
0.98235893,1.0,0.0,1.0,0.33333334,0.18181819,0.0,1.0
0.23645592,1.0,0.0,1.0,0.5,0.72727275,0.6666667,1.0
0.81075287,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,0.0
0.2026596,1.0,0.0,1.0,1.0,0.6363636,0.6666667,1.0
0.34349442,1.0,0.0,1.0,0.6666667,1.0,1.0,1.0
0.39430237,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.38368225,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.070560455,1.0,0.0,1.0,0.16666667,0.36363637,0.33333334,1.0
0.5975914,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.94639206,1.0,0.0,1.0,0.5,0.09090909,0.0,1.0
0.12856102,1.0,0.0,1.0,0.16666667,0.5454545,0.33333334,1.0
0.52622986,1.0,0.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.83695793,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0.5990734,1.0,0.0,1.0,0.33333334,0.45454547,0.33333334,0.0
0.55426025,1.0,0.0,1.0,0.6666667,0.36363637,0.33333334,1.0
0.84991646,1.0,0.0,1.0,0.5,1.0,1.0,1.0
0.6952076,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,1.0
0.8649292,1.0,1.0,1.0,0.0,1.0,1.0,0.0
0.8923321,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.05411911,1.0,0.0,1.0,0.5,0.36363637,0.33333334,1.0
0.83438873,1.0,0.0,1.0,1.0,1.0,1.0,0.0
0.7924862,1.0,0.0,1.0,0.5,0.8181819,0.6666667,1.0
0.16960716,1.0,0.0,1.0,0.5,0.6363636,0.6666667,1.0
0.8474617,1.0,0.0,1.0,0.16666667,1.0,1.0,0.0
0.22184181,1.0,0.0,1.0,1.0,0.72727275,0.6666667,1.0
0.9814453,1.0,1.0,1.0,0.16666667,0.18181819,0.0,0.0
0.8291378,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,0.0
0.56739235,1.0,0.0,1.0,0.0,0.36363637,0.33333334,0.0
0.38237,1.0,0.0,1.0,0.8333334,0.0,0.0,1.0
0.80653,1.0,0.0,1.0,1.0,0.9090909,0.6666667,1.0
0.40714645,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.34589195,1.0,0.0,1.0,1.0,1.0,1.0,1.0
0.10509682,1.0,0.0,1.0,0.8333334,0.45454547,0.33333334,1.0
0.08934212,1.0,0.0,1.0,0.16666667,0.45454547,0.33333334,0.0
0.20973778,1.0,0.0,1.0,0.8333334,0.72727275,0.6666667,1.0
0.9321785,1.0,0.0,1.0,0.0,0.09090909,0.0,1.0
0.26825333,1.0,0.0,1.0,0.8333334,0.8181819,0.6666667,1.0
0.18958664,1.0,0.0,1.0,0.6666667,0.6363636,0.6666667,0.0
0.29645348,1.0,0.0,1.0,0.8333334,0.9090909,0.6666667,1.0
0.25512314,1.0,0.0,1.0,0.5,0.8181819,0.6666667,1.0
0.27253532,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,1.0
0.37540627,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0.7211838,1.0,0.0,1.0,0.0,0.72727275,0.6666667,0.0
0.26888084,1.0,0.0,1.0,1.0,0.8181819,0.6666667,0.0
0.04840851,1.0,0.0,1.0,1.0,0.36363637,0.33333334,1.0
0.5636215,1.0,0.0,1.0,0.6666667,0.36363637,0.33333334,1.0
0.04789543,1.0,0.0,1.0,0.8333334,0.36363637,0.33333334,1.0
0.49900055,1.0,0.0,1.0,1.0,0.18181819,0.0,0.0
0.43003845,1.0,0.0,1.0,0.6666667,0.09090909,0.0,0.0
0.44299698,1.0,0.0,1.0,0.0,0.09090909,0.0,1.0
0.2624874,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,0.0
0.330307,1.0,0.0,1.0,0.33333334,0.9090909,0.6666667,1.0
0.96951485,1.0,0.0,1.0,1.0,0.18181819,0.0,1.0
0.03453827,1.0,0.0,1.0,0.5,0.27272728,0.33333334,0.0
0.41251183,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.13198471,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,1.0
0.59570694,1.0,0.0,1.0,1.0,0.45454547,0.33333334,0.0
0.11320305,1.0,0.0,1.0,0.6666667,0.45454547,0.33333334,1.0
0.4790764,1.0,0.0,1.0,0.8333334,0.18181819,0.0,0.0
0.4954033,1.0,0.0,1.0,0.5,0.18181819,0.0,0.0
0.32705307,1.0,0.0,1.0,1.0,0.9090909,0.6666667,1.0
0.16121292,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,1.0
0.259861,1.0,0.0,1.0,1.0,0.8181819,0.6666667,1.0
0.30467415,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,1.0
0.25426674,1.0,0.0,1.0,0.33333334,0.8181819,0.6666667,1.0
0.8425522,1.0,0.0,1.0,0.6666667,1.0,1.0,1.0
0.214077,1.0,0.0,1.0,0.16666667,0.72727275,0.6666667,1.0
0.66643715,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.4568119,1.0,0.0,1.0,0.5,0.09090909,0.0,0.0
0.9559269,1.0,0.0,1.0,0.5,0.09090909,0.0,0.0
0.9619198,1.0,0.0,1.0,0.16666667,0.18181819,0.0,1.0
0.5183525,1.0,0.0,1.0,1.0,0.27272728,0.33333334,0.0
0.029970169,1.0,0.0,1.0,1.0,0.27272728,0.33333334,1.0
0.7515545,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,0.0
0.5217781,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.48244476,1.0,0.0,1.0,0.16666667,0.18181819,0.0,0.0
0.86190414,1.0,0.0,1.0,0.8333334,1.0,1.0,1.0
0.659359,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,1.0
0.0070228577,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,1.0
0.2493,1.0,0.0,1.0,0.8333334,0.72727275,0.6666667,1.0
0.57652473,1.0,0.0,1.0,1.0,0.36363637,0.33333334,1.0
0.13147163,1.0,0.0,1.0,0.5,0.5454545,0.33333334,0.0
0.8810272,1.0,0.0,1.0,0.8333334,0.0,0.0,0.0
0.80664253,1.0,0.0,1.0,1.0,0.9090909,0.6666667,1.0
0.3323059,1.0,0.0,1.0,0.5,0.9090909,0.6666667,1.0
0.52508926,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.66991997,1.0,0.0,1.0,0.6666667,0.6363636,0.6666667,1.0
0.81526375,1.0,0.0,1.0,1.0,0.9090909,0.6666667,0.0
0.50699234,1.0,0.0,1.0,0.8333334,0.27272728,0.33333334,0.0
0.17445755,1.0,0.0,1.0,0.0,0.6363636,0.6666667,1.0
0.20363045,1.0,0.0,1.0,0.0,0.6363636,0.6666667,0.0
0.002796173,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,1.0
0.028657913,1.0,0.0,1.0,0.8333334,0.27272728,0.33333334,1.0
0.18187904,1.0,0.0,1.0,0.8333334,0.6363636,0.6666667,1.0
0.7238674,1.0,0.0,1.0,0.33333334,0.72727275,0.6666667,0.0
0.013130188,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,0.0
0.8230839,1.0,0.0,1.0,0.6666667,0.9090909,0.6666667,0.0
0.16127014,1.0,0.0,1.0,0.6666667,0.5454545,0.33333334,0.0
0.5008278,1.0,0.0,1.0,0.0,0.27272728,0.33333334,1.0
0.657362,1.0,0.0,1.0,0.33333334,0.5454545,0.33333334,1.0
0.1717186,0.0,0.0,1.0,0.8333334,0.6363636,0.6666667,1.0
0.24581718,1.0,0.0,1.0,0.5,0.72727275,0.6666667,1.0
0.061368942,1.0,0.0,1.0,0.16666667,0.36363637,0.33333334,1.0
0.68561745,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.9845848,1.0,0.0,1.0,0.5,0.18181819,0.0,1.0
0.43694687,1.0,0.0,1.0,0.33333334,0.09090909,0.0,1.0
0.41165733,1.0,0.0,1.0,0.8333334,0.0,0.0,0.0
0.16812134,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,1.0
0.5520344,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.8019619,1.0,0.0,1.0,0.5,0.9090909,0.6666667,1.0
0.4931774,1.0,0.0,1.0,0.16666667,0.18181819,0.0,0.0
0.25312424,1.0,0.0,1.0,0.16666667,0.8181819,0.6666667,1.0
0.6433735,1.0,0.0,1.0,1.0,0.5454545,0.33333334,0.0
0.23759651,1.0,0.0,1.0,0.6666667,0.72727275,0.6666667,1.0
0.91739273,1.0,0.0,1.0,0.5,0.0,0.0,1.0
0.98955154,1.0,0.0,1.0,0.0,0.18181819,0.0,0.0
0.392704,1.0,0.0,1.0,0.8333334,0.0,0.0,0.0
0.8043022,1.0,0.0,1.0,0.8333334,0.9090909,0.6666667,1.0
0.30387688,1.0,0.0,1.0,0.5,0.9090909,0.6666667,1.0
0.8466053,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0.6010723,1.0,0.0,1.0,0.5,0.45454547,0.33333334,0.0
0.13815117,1.0,0.0,1.0,0.16666667,0.5454545,0.33333334,0.0
0.792429,1.0,0.0,1.0,0.5,0.8181819,0.6666667,0.0
0.773077,1.0,0.0,1.0,0.5,0.8181819,0.6666667,0.0
0.93600464,1.0,0.0,1.0,0.5,0.09090909,0.0,0.0
0.6251068,1.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.0581131,1.0,0.0,1.0,1.0,0.36363637,0.33333334,1.0
0.57761,1.0,0.0,1.0,0.0,0.36363637,0.33333334,0.0
0.48758316,1.0,0.0,1.0,0.6666667,0.18181819,0.0,0.0
0.44208336,1.0,0.0,1.0,1.0,0.09090909,0.0,1.0
0.11012077,1.0,0.0,1.0,0.33333334,0.45454547,0.33333334,1.0
0.9321213,1.0,0.0,1.0,0.0,0.09090909,0.0,1.0
0.020036697,1.0,0.0,1.0,1.0,0.27272728,0.33333334,1.0
0.61483,1.0,0.0,1.0,1.0,0.45454547,0.33333334,0.0
0.012786865,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,1.0
0.3442936,1.0,0.0,1.0,0.8333334,1.0,1.0,1.0
0.9691715,1.0,0.0,1.0,1.0,0.18181819,0.0,1.0
0.93491936,1.0,0.0,1.0,0.33333334,0.09090909,0.0,1.0
0.93520546,1.0,0.0,1.0,0.33333334,0.09090909,0.0,1.0
0.6556473,1.0,0.0,1.0,0.16666667,0.5454545,0.33333334,1.0
0.14277458,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,1.0
0.6897869,1.0,0.0,1.0,0.8333334,0.6363636,0.6666667,0.0
0.032255173,1.0,0.0,1.0,0.16666667,0.27272728,0.33333334,1.0
0.73260117,1.0,0.0,1.0,0.16666667,0.72727275,0.6666667,0.0
0.9424553,1.0,0.0,1.0,0.0,0.09090909,0.0,1.0
0.6511383,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,1.0
0.19329643,1.0,0.0,1.0,0.0,0.6363636,0.6666667,1.0
0.22458076,1.0,0.0,1.0,0.16666667,0.72727275,0.6666667,1.0
0.45441437,1.0,1.0,1.0,0.16666667,0.09090909,0.0,1.0
0.15459251,1.0,0.0,1.0,1.0,0.5454545,0.33333334,1.0
0.15933037,1.0,0.0,1.0,0.5,0.5454545,0.33333334,0.0
0.19677925,1.0,0.0,1.0,0.33333334,0.6363636,0.6666667,1.0
0.65787506,1.0,0.0,1.0,0.5,0.5454545,0.33333334,1.0
0.20186043,1.0,0.0,1.0,1.0,0.6363636,0.6666667,1.0
0.752182,1.0,0.0,1.0,0.33333334,0.8181819,0.6666667,0.0
0.9910927,1.0,0.0,1.0,0.16666667,0.18181819,0.0,1.0
0.8398113,1.0,0.0,1.0,0.33333334,1.0,1.0,0.0
0.42963982,1.0,0.0,1.0,0.6666667,0.09090909,0.0,0.0
0.04692459,1.0,0.0,1.0,0.8333334,0.36363637,0.33333334,1.0
0.916481,1.0,0.0,1.0,0.33333334,0.0,0.0,0.0
0.47262573,1.0,0.0,1.0,0.0,0.18181819,0.0,0.0
0.47233963,1.0,0.0,1.0,0.0,0.18181819,0.0,0.0
0.70651245,1.0,0.0,1.0,0.5,0.6363636,0.6666667,1.0
0.96523285,1.0,0.0,1.0,0.5,0.18181819,0.0,0.0
0.5151558,1.0,0.0,1.0,0.6666667,0.27272728,0.33333334,0.0
0.4364891,1.0,0.0,1.0,0.33333334,0.09090909,0.0,0.0
0.7335148,1.0,0.0,1.0,0.33333334,0.72727275,0.6666667,0.0
0.16178322,1.0,0.0,1.0,0.8333334,0.5454545,0.33333334,1.0
0.42284584,1.0,0.0,1.0,1.0,0.09090909,0.0,0.0
0.6439438,1.0,0.0,1.0,0.0,0.5454545,0.33333334,1.0
0.95581245,1.0,0.0,1.0,0.5,0.09090909,0.0,1.0
0.47045517,1.0,0.0,1.0,1.0,0.18181819,0.0,0.0
0.6738033,1.0,0.0,1.0,0.0,0.6363636,0.6666667,1.0
0.82525444,1.0,0.0,1.0,1.0,0.9090909,0.6666667,0.0
0.44351006,1.0,0.0,1.0,0.0,0.09090909,0.0,1.0
0.8389549,1.0,0.0,1.0,0.33333334,1.0,1.0,0.0
0.2338295,1.0,0.0,1.0,0.16666667,0.72727275,0.6666667,1.0
0.15356445,1.0,0.0,1.0,1.0,0.5454545,0.33333334,1.0
0.067934036,1.0,0.0,1.0,1.0,0.36363637,0.33333334,1.0
0.5301132,1.0,0.0,1.0,0.0,0.27272728,0.33333334,0.0
0.27664566,1.0,0.0,1.0,0.6666667,0.8181819,0.6666667,1.0
0.29748344,1.0,0.0,1.0,1.0,0.9090909,0.6666667,1.0
