UNIX_TS,FRE,HPE,EBE,Hour,Month,CWE
0.10179329,0.0,0.0,0.0,0.3478261,0.45454547,0.0
0.53556824,0.0,0.0,1.0,0.95652175,0.27272728,0.0
0.06257057,0.0,0.0,0.0,0.73913044,0.36363637,0.0
0.31656647,0.0,0.0,1.0,0.08695652,0.9090909,0.0
0.76358604,0.0,0.0,0.0,0.3478261,0.8181819,0.0
0.6275959,0.0,0.0,1.0,0.08695652,0.5454545,0.0
0.8892422,0.0,0.0,0.0,0.04347826,0.0,0.0
0.038707733,0.0,0.0,0.0,0.30434784,0.27272728,0.0
0.955183,1.0,0.0,0.0,0.17391305,0.09090909,0.0
0.0795269,0.0,0.0,0.0,0.08695652,0.36363637,0.0
0.042987823,0.0,0.0,0.0,0.43478262,0.36363637,0.0
0.21340561,0.0,0.0,1.0,0.826087,0.72727275,0.0
0.16995811,0.0,0.0,0.0,0.08695652,0.6363636,0.0
0.38222122,0.0,0.0,1.0,0.0,0.0,0.0
0.18360329,0.0,0.0,1.0,0.04347826,0.6363636,0.0
0.63690376,0.0,0.0,0.0,0.9130435,0.5454545,0.0
0.10110855,0.0,0.0,0.0,0.86956525,0.45454547,0.0
0.95661163,1.0,0.0,0.0,0.21739131,0.09090909,0.0
0.7276783,0.0,0.0,0.0,0.13043478,0.72727275,0.0
0.17258453,0.0,0.0,0.0,0.0,0.6363636,0.0
0.30840492,1.0,0.0,1.0,0.13043478,0.9090909,0.0
0.4485607,1.0,0.0,1.0,0.43478262,0.09090909,0.0
0.39255524,0.0,0.0,1.0,0.5652174,0.0,0.0
0.29641342,0.0,0.0,1.0,0.39130434,0.9090909,0.0
0.2637596,0.0,0.0,1.0,0.5652174,0.8181819,0.0
0.78847885,0.0,0.0,0.0,0.5217391,0.8181819,0.0
0.91544914,0.0,0.0,0.0,0.17391305,0.0,0.0
0.49782944,0.0,0.0,1.0,0.39130434,0.18181819,1.0
0.6239433,0.0,0.0,1.0,0.43478262,0.45454547,0.0
0.59225845,0.0,0.0,1.0,0.30434784,0.45454547,0.0
0.4651184,0.0,0.0,1.0,0.5217391,0.18181819,0.0
0.45495415,1.0,0.0,1.0,0.08695652,0.09090909,0.0
0.24349022,0.0,0.0,1.0,0.7826087,0.72727275,0.0
0.8474541,1.0,0.0,0.0,0.5652174,1.0,0.0
0.38970184,1.0,0.0,1.0,0.47826087,0.0,0.0
0.46323395,1.0,0.0,1.0,0.13043478,0.18181819,0.0
0.04007721,0.0,1.0,0.0,0.30434784,0.27272728,0.0
0.35230637,0.0,0.0,1.0,0.17391305,1.0,0.0
0.66973114,0.0,0.0,0.0,0.86956525,0.6363636,0.0
0.46585846,0.0,0.0,1.0,0.04347826,0.18181819,0.0
0.39226913,1.0,0.0,1.0,0.3478261,0.0,0.0
0.2525692,0.0,0.0,1.0,0.39130434,0.8181819,0.0
0.39181328,1.0,0.0,1.0,0.0,0.0,0.0
0.39889336,1.0,0.0,1.0,0.17391305,0.0,0.0
0.27797508,0.0,0.0,1.0,0.95652175,0.8181819,0.0
0.24988556,0.0,0.0,1.0,0.43478262,0.72727275,0.0
0.68148994,0.0,0.0,0.0,0.43478262,0.6363636,0.0
0.16710472,0.0,0.0,0.0,0.0,0.6363636,0.0
0.575016,0.0,0.0,1.0,0.73913044,0.36363637,0.0
0.7859669,0.0,0.0,0.0,0.6956522,0.8181819,0.0
0.80960274,0.0,0.0,0.0,0.95652175,0.9090909,0.0
0.88056564,0.0,0.0,0.0,0.73913044,0.0,0.0
0.24840164,0.0,0.0,1.0,0.3478261,0.72727275,0.0
0.6201191,0.0,0.0,1.0,0.65217394,0.45454547,0.0
0.21112251,0.0,0.0,1.0,0.13043478,0.72727275,0.0
0.1149807,0.0,0.0,0.0,1.0,0.45454547,0.0
0.7614174,0.0,0.0,0.0,0.7826087,0.8181819,0.0
0.64540863,0.0,0.0,0.0,0.08695652,0.5454545,0.0
0.32416153,0.0,0.0,1.0,0.65217394,0.9090909,0.0
0.61315346,0.0,0.0,1.0,0.5652174,0.45454547,0.0
0.9653454,0.0,0.0,0.0,0.6086957,0.18181819,0.0
0.12263107,0.0,0.0,0.0,0.5652174,0.45454547,0.0
0.50177,0.0,0.0,1.0,0.26086956,0.27272728,0.0
0.1544857,0.0,0.0,0.0,0.826087,0.5454545,0.0
0.6990185,0.0,0.0,0.0,0.21739131,0.6363636,0.0
0.6904545,0.0,0.0,0.0,1.0,0.6363636,0.0
0.8469963,1.0,0.0,0.0,0.21739131,1.0,0.0
0.046300888,0.0,0.0,0.0,0.86956525,0.36363637,0.0
0.30360794,0.0,0.0,1.0,0.65217394,0.9090909,0.0
0.93120575,1.0,0.0,0.0,0.6956522,0.09090909,1.0
0.017868042,0.0,0.0,0.0,0.08695652,0.27272728,0.0
0.118406296,0.0,0.0,0.0,0.47826087,0.45454547,1.0
0.8082886,0.0,0.0,0.0,1.0,0.9090909,0.0
0.78739357,0.0,0.0,0.0,0.73913044,0.8181819,0.0
0.44159508,1.0,0.0,1.0,0.3478261,0.09090909,0.0
0.050582886,0.0,0.0,0.0,1.0,0.36363637,0.0
0.102249146,0.0,0.0,0.0,0.6956522,0.45454547,0.0
0.594429,0.0,0.0,1.0,0.9130435,0.45454547,0.0
0.19724846,0.0,0.0,1.0,0.0,0.6363636,0.0
0.50667953,0.0,0.0,1.0,0.86956525,0.27272728,0.0
0.22242546,0.0,0.0,1.0,0.39130434,0.72727275,0.0
0.8678341,0.0,0.0,0.0,0.43478262,1.0,1.0
0.8809643,0.0,0.0,0.0,0.0,0.0,0.0
0.58477974,0.0,0.0,1.0,0.86956525,0.45454547,0.0
0.47099876,0.0,0.0,1.0,0.826087,0.18181819,0.0
0.9522705,1.0,0.0,0.0,0.04347826,0.09090909,0.0
0.45746803,1.0,0.0,1.0,0.95652175,0.09090909,0.0
0.5331707,0.0,0.0,1.0,0.17391305,0.27272728,0.0
0.6885128,0.0,0.0,0.0,0.5652174,0.6363636,0.0
0.94233894,0.0,0.0,0.0,0.826087,0.09090909,0.0
0.6629944,0.0,0.0,0.0,0.95652175,0.5454545,0.0
0.4525013,0.0,0.0,1.0,0.30434784,0.09090909,0.0
0.08386612,0.0,0.0,0.0,0.26086956,0.45454547,0.0
0.026889801,0.0,0.0,0.0,0.6956522,0.27272728,0.0
0.15545845,0.0,0.0,0.0,0.5217391,0.5454545,0.0
0.30943108,0.0,0.0,1.0,0.9130435,0.9090909,0.0
0.547842,0.0,0.0,1.0,0.9130435,0.36363637,0.0
0.91236496,1.0,0.0,0.0,0.95652175,0.0,0.0
0.6304531,0.0,0.0,0.0,0.17391305,0.5454545,0.0
0.3449421,1.0,0.0,1.0,0.826087,1.0,0.0
0.15671349,0.0,0.0,0.0,0.43478262,0.5454545,0.0
0.92669487,1.0,0.0,0.0,0.39130434,0.09090909,0.0
0.7974415,0.0,0.0,0.0,0.04347826,0.9090909,0.0
0.75553894,0.0,0.0,0.0,0.47826087,0.8181819,0.0
0.8457413,1.0,0.0,0.0,0.30434784,1.0,0.0
0.2668991,0.0,0.0,1.0,0.86956525,0.8181819,0.0
0.42572403,0.0,0.0,1.0,0.7826087,0.09090909,0.0
0.7997246,0.0,0.0,0.0,0.73913044,0.9090909,0.0
0.8195934,1.0,0.0,0.0,0.21739131,0.9090909,0.0
0.70632553,0.0,0.0,0.0,0.5652174,0.6363636,0.0
0.36423874,0.0,0.0,1.0,0.9130435,1.0,0.0
0.6037903,0.0,0.0,1.0,0.73913044,0.45454547,0.0
0.80680466,0.0,0.0,0.0,0.9130435,0.9090909,0.0
0.22134018,0.0,0.0,1.0,0.6086957,0.72727275,0.0
0.061429977,0.0,0.0,0.0,0.9130435,0.36363637,0.0
0.22476578,0.0,0.0,1.0,0.08695652,0.72727275,0.0
0.9152756,0.0,0.0,0.0,0.04347826,0.0,0.0
0.76535606,0.0,0.0,0.0,0.65217394,0.8181819,0.0
0.40774155,0.0,0.0,1.0,0.65217394,0.0,0.0
0.24023628,0.0,0.0,1.0,0.39130434,0.72727275,0.0
0.3833084,0.0,0.0,1.0,0.826087,0.0,0.0
0.122745514,0.0,0.0,0.0,0.65217394,0.45454547,0.0
0.48595428,0.0,0.0,1.0,0.73913044,0.18181819,0.0
0.62685585,0.0,0.0,1.0,0.5652174,0.5454545,0.0
0.0042819977,0.0,0.0,0.0,0.17391305,0.27272728,0.0
0.6890278,0.0,0.0,0.0,0.95652175,0.6363636,0.0
0.4190464,0.0,0.0,1.0,0.9130435,0.0,0.0
0.9934921,0.0,0.0,0.0,0.13043478,0.18181819,0.0
0.64227104,0.0,0.0,0.0,0.826087,0.5454545,0.0
0.54424477,0.0,0.0,1.0,0.26086956,0.36363637,0.0
0.67949295,0.0,0.0,0.0,1.0,0.6363636,0.0
0.78219795,0.0,0.0,0.0,0.95652175,0.8181819,0.0
0.90431404,1.0,0.0,0.0,0.04347826,0.0,0.0
0.88370514,0.0,0.0,0.0,0.0,0.0,0.0
0.1432972,0.0,1.0,0.0,0.65217394,0.5454545,0.0
0.41573524,0.0,0.0,1.0,0.47826087,0.0,0.0
0.5278034,0.0,1.0,1.0,0.26086956,0.27272728,0.0
0.7354984,0.0,0.0,0.0,0.86956525,0.72727275,0.0
0.23224449,0.0,0.0,1.0,0.5652174,0.72727275,0.0
0.5881481,0.0,0.0,1.0,0.30434784,0.45454547,0.0
0.8515644,1.0,1.0,0.0,0.5652174,1.0,0.0
0.17960739,0.0,0.0,1.0,0.13043478,0.6363636,0.0
0.6116104,0.0,0.0,1.0,0.43478262,0.45454547,0.0
0.98783875,0.0,0.0,0.0,0.0,0.18181819,0.0
0.74069405,0.0,0.0,0.0,0.65217394,0.72727275,0.0
0.4525566,1.0,1.0,1.0,0.3478261,0.09090909,0.0
0.8395176,1.0,0.0,0.0,0.7826087,1.0,0.0
0.8600693,0.0,0.0,0.0,0.7826087,1.0,1.0
0.030885696,0.0,0.0,0.0,0.6086957,0.27272728,0.0
0.24183655,0.0,0.0,1.0,0.5652174,0.72727275,0.0
0.31445503,0.0,0.0,1.0,0.5652174,0.9090909,0.0
0.7829418,0.0,0.0,0.0,0.47826087,0.8181819,0.0
0.63204956,0.0,0.0,0.0,0.3478261,0.5454545,0.0
0.04310417,0.0,0.0,0.0,0.5217391,0.36363637,0.0
0.58306694,0.0,0.0,1.0,0.6086957,0.36363637,0.0
0.14518166,0.0,0.0,0.0,0.0,0.5454545,0.0
0.34676933,1.0,0.0,1.0,0.13043478,1.0,0.0
0.9954891,1.0,0.0,0.0,0.6086957,0.18181819,0.0
0.29795647,0.0,0.0,1.0,0.5217391,0.9090909,0.0
0.90288734,0.0,0.0,0.0,0.0,0.0,0.0
0.7006149,0.0,0.0,0.0,0.39130434,0.6363636,0.0
0.013587952,0.0,0.0,0.0,1.0,0.27272728,0.0
0.24389076,0.0,0.0,1.0,0.04347826,0.72727275,0.0
0.33546448,0.0,0.0,1.0,0.9130435,1.0,0.0
0.3801098,1.0,0.0,1.0,0.47826087,0.0,0.0
0.005765915,0.0,0.0,0.0,0.26086956,0.27272728,0.0
0.62051773,0.0,0.0,1.0,0.95652175,0.45454547,0.0
0.96443176,0.0,0.0,0.0,0.95652175,0.18181819,0.0
0.68440247,0.0,0.0,0.0,0.5652174,0.6363636,0.0
0.84505653,1.0,0.0,0.0,0.826087,1.0,0.0
0.30617714,0.0,0.0,1.0,0.5217391,0.9090909,0.0
0.27215004,0.0,0.0,1.0,0.6956522,0.8181819,0.0
0.42840767,0.0,0.0,1.0,0.73913044,0.09090909,0.0
0.6604233,0.0,0.0,0.0,0.04347826,0.5454545,0.0
0.5020561,0.0,0.0,1.0,0.47826087,0.27272728,0.0
0.6820049,0.0,0.0,0.0,0.826087,0.6363636,0.0
0.07473183,0.0,0.0,0.0,0.6086957,0.36363637,0.0
0.09037399,0.0,0.0,0.0,0.0,0.45454547,0.0
0.88062286,0.0,0.0,0.0,0.7826087,0.0,0.0
0.13884354,0.0,0.0,0.0,0.39130434,0.5454545,0.0
0.059659958,0.0,0.0,0.0,0.6086957,0.36363637,0.0
0.83169556,0.0,0.0,0.0,0.04347826,0.9090909,0.0
0.286026,0.0,0.0,1.0,0.826087,0.8181819,0.0
0.8962097,0.0,0.0,0.0,0.13043478,0.0,0.0
0.0849514,0.0,0.0,0.0,0.04347826,0.45454547,0.0
0.43583107,0.0,0.0,1.0,0.13043478,0.09090909,0.0
0.33089828,1.0,0.0,1.0,0.5652174,0.9090909,0.0
0.3135414,0.0,0.0,1.0,0.9130435,0.9090909,0.0
0.75416756,0.0,0.0,0.0,0.47826087,0.8181819,0.0
0.035339355,0.0,0.0,0.0,0.86956525,0.27272728,0.0
0.21694374,0.0,0.0,1.0,0.39130434,0.72727275,0.0
0.5663948,0.0,0.0,1.0,0.43478262,0.36363637,0.0
0.091402054,0.0,0.0,0.0,0.7826087,0.45454547,0.0
0.8338089,0.0,0.0,0.0,0.6086957,0.9090909,0.0
0.74954224,0.0,0.0,0.0,0.08695652,0.72727275,0.0
0.10007858,0.0,0.0,0.0,0.08695652,0.45454547,0.0
0.64626503,0.0,0.0,0.0,0.73913044,0.5454545,0.0
0.116521835,0.0,0.0,0.0,0.08695652,0.45454547,0.0
0.1189785,0.0,0.0,0.0,0.9130435,0.45454547,0.0
0.4547844,0.0,0.0,1.0,1.0,0.09090909,0.0
0.9933758,0.0,0.0,0.0,0.04347826,0.18181819,0.0
0.03122902,0.0,0.0,0.0,0.86956525,0.27272728,0.0
0.35396194,0.0,0.0,1.0,0.39130434,1.0,0.0
0.95090103,0.0,0.0,0.0,0.04347826,0.09090909,0.0
0.68400383,0.0,0.0,0.0,0.26086956,0.6363636,0.0
0.95409775,1.0,0.0,0.0,0.39130434,0.09090909,0.0
0.29390335,0.0,0.0,1.0,0.5652174,0.9090909,0.0
0.8012104,0.0,0.0,0.0,0.826087,0.9090909,0.0
0.5062809,0.0,0.0,1.0,0.5652174,0.27272728,0.0
0.89541054,0.0,0.0,0.0,0.5652174,0.0,1.0
0.34339905,0.0,0.0,1.0,0.6956522,1.0,0.0
0.4093418,1.0,0.0,1.0,0.826087,0.0,0.0
0.010047913,0.0,0.0,0.0,0.39130434,0.27272728,0.0
0.9773903,0.0,0.0,0.0,0.39130434,0.18181819,0.0
0.12611198,0.0,0.0,0.0,0.08695652,0.5454545,0.0
0.84168625,1.0,0.0,0.0,0.3478261,1.0,0.0
0.21626091,0.0,0.0,1.0,0.9130435,0.72727275,0.0
0.88399124,1.0,0.0,0.0,0.21739131,0.0,0.0
0.5320282,0.0,0.0,1.0,0.3478261,0.27272728,0.0
0.9771633,0.0,0.0,0.0,0.21739131,0.18181819,0.0
0.8106289,0.0,0.0,0.0,0.6956522,0.9090909,0.0
0.13941574,0.0,0.0,0.0,0.826087,0.5454545,0.0
0.54310226,0.0,0.0,1.0,0.43478262,0.36363637,0.0
0.075531006,0.0,0.0,0.0,0.17391305,0.36363637,0.0
0.091573715,0.0,0.0,0.0,0.9130435,0.45454547,0.0
0.45758057,0.0,0.0,1.0,0.0,0.18181819,0.0
0.23213005,0.0,0.0,1.0,0.47826087,0.72727275,0.0
0.07393265,0.0,0.0,0.0,0.0,0.36363637,0.0
0.11423874,0.0,0.0,0.0,0.43478262,0.45454547,0.0
0.7605629,0.0,0.0,0.0,0.13043478,0.8181819,0.0
0.11783409,0.0,0.0,0.0,0.04347826,0.45454547,0.0
0.0860939,0.0,0.0,0.0,0.9130435,0.45454547,0.0
0.62120247,0.0,0.0,1.0,0.43478262,0.45454547,0.0
0.08906174,0.0,0.0,0.0,0.04347826,0.45454547,0.0
0.70244217,0.0,0.0,0.0,0.73913044,0.6363636,0.0
0.31845284,0.0,0.0,1.0,0.47826087,0.9090909,0.0
0.9015751,0.0,0.0,0.0,0.04347826,0.0,0.0
0.55423546,0.0,0.0,1.0,0.5652174,0.36363637,0.0
0.3203926,0.0,0.0,1.0,0.9130435,0.9090909,0.0
0.9145355,0.0,0.0,0.0,0.5217391,0.0,0.0
0.304636,0.0,0.0,1.0,0.39130434,0.9090909,0.0
0.98235893,0.0,0.0,0.0,0.0,0.18181819,0.0
0.23646927,0.0,0.0,1.0,0.65217394,0.72727275,0.0
0.7840252,1.0,0.0,0.0,0.26086956,0.8181819,0.0
0.20267105,0.0,0.0,1.0,1.0,0.6363636,0.0
0.3435135,0.0,0.0,1.0,0.7826087,1.0,0.0
0.39432526,1.0,0.0,1.0,0.86956525,0.0,0.0
0.38370514,1.0,0.0,1.0,0.08695652,0.0,0.0
0.07056427,0.0,0.0,0.0,0.5652174,0.36363637,0.0
0.5975094,0.0,0.0,1.0,0.13043478,0.45454547,0.0
0.94639015,0.0,0.0,0.0,0.7826087,0.09090909,0.0
0.12856865,0.0,0.0,0.0,0.9130435,0.5454545,0.0
0.5262623,0.0,0.0,1.0,0.13043478,0.27272728,0.0
0.83683586,1.0,0.0,0.0,0.826087,1.0,0.0
0.5989952,0.0,0.0,1.0,0.21739131,0.45454547,0.0
0.54253197,0.0,0.0,1.0,0.0,0.36363637,0.0
0.8497944,1.0,0.0,0.0,0.26086956,1.0,0.0
0.94753265,0.0,0.0,0.0,0.6086957,0.09090909,0.0
0.6136112,0.0,0.0,1.0,0.9130435,0.45454547,0.0
0.8922119,0.0,0.0,0.0,0.21739131,0.0,0.0
0.054122925,0.0,0.0,0.0,0.5652174,0.36363637,0.0
0.83426476,0.0,0.0,1.0,0.95652175,0.9090909,0.0
0.5844364,0.0,0.0,1.0,0.6086957,0.45454547,0.0
0.1696167,0.0,0.0,0.0,0.86956525,0.6363636,0.0
0.6177788,0.0,0.0,1.0,0.95652175,0.45454547,0.0
0.22185516,0.0,0.0,1.0,1.0,0.72727275,0.0
0.9814453,1.0,1.0,0.0,0.3478261,0.18181819,0.0
0.8290119,0.0,0.0,0.0,0.08695652,0.9090909,0.0
0.56736755,0.0,0.0,1.0,0.13043478,0.36363637,0.0
0.3823948,0.0,0.0,1.0,0.13043478,0.0,0.0
0.83883286,1.0,0.0,0.0,0.26086956,1.0,0.0
0.40717125,1.0,0.0,1.0,0.21739131,0.0,0.0
0.34591293,1.0,0.0,1.0,0.5217391,1.0,0.0
0.10510254,0.0,0.0,0.0,0.7826087,0.45454547,0.0
0.08934784,0.0,0.0,0.0,0.26086956,0.45454547,0.0
0.20975304,0.0,0.0,1.0,0.13043478,0.72727275,0.0
0.93206215,1.0,0.0,0.0,0.30434784,0.09090909,0.0
0.2682705,0.0,0.0,1.0,0.86956525,0.8181819,0.0
0.18959808,0.0,0.0,1.0,0.43478262,0.6363636,0.0
0.29647064,0.0,0.0,1.0,0.43478262,0.9090909,0.0
0.2551384,0.0,0.0,1.0,0.26086956,0.8181819,0.0
0.27255058,0.0,0.0,1.0,1.0,0.8181819,0.0
0.37542725,0.0,0.0,1.0,0.04347826,1.0,0.0
0.7210541,1.0,0.0,0.0,0.30434784,0.72727275,0.0
0.2688961,0.0,0.0,1.0,0.30434784,0.8181819,0.0
0.048412323,0.0,0.0,0.0,0.39130434,0.36363637,0.0
0.56359863,0.0,0.0,1.0,0.39130434,0.36363637,0.0
0.047899246,0.0,0.0,0.0,0.0,0.36363637,0.0
0.49902916,1.0,0.0,1.0,0.26086956,0.18181819,0.0
0.43006325,0.0,0.0,1.0,0.95652175,0.09090909,0.0
0.44302368,1.0,0.0,1.0,0.39130434,0.09090909,0.0
0.26250267,0.0,0.0,1.0,0.65217394,0.8181819,0.0
0.330328,1.0,1.0,1.0,0.13043478,0.9090909,0.0
0.96951294,0.0,0.0,0.0,0.65217394,0.18181819,0.0
0.034540176,0.0,0.0,0.0,0.26086956,0.27272728,0.0
0.41253853,1.0,0.0,1.0,0.13043478,0.0,0.0
0.13199234,0.0,0.0,0.0,0.39130434,0.5454545,1.0
0.5956249,0.0,0.0,1.0,0.7826087,0.45454547,0.0
0.11321068,0.0,0.0,0.0,0.6956522,0.45454547,0.0
0.479105,0.0,0.0,1.0,0.73913044,0.18181819,0.0
0.4954319,0.0,0.0,1.0,0.65217394,0.18181819,0.0
0.32707214,0.0,0.0,1.0,0.7826087,0.9090909,0.0
0.16122437,0.0,0.0,0.0,0.73913044,0.5454545,0.0
0.25987625,0.0,0.0,1.0,0.73913044,0.8181819,0.0
0.3046913,0.0,0.0,1.0,0.43478262,0.9090909,0.0
0.254282,0.0,0.0,1.0,0.65217394,0.8181819,0.0
0.9522133,1.0,0.0,0.0,0.0,0.09090909,0.0
0.21409035,0.0,0.0,1.0,0.30434784,0.72727275,0.0
0.92435455,1.0,0.0,0.0,0.6956522,0.09090909,0.0
0.45684052,0.0,0.0,1.0,0.47826087,0.09090909,0.0
0.8775978,0.0,0.0,0.0,0.5652174,0.0,1.0
0.73692703,0.0,0.0,0.0,0.9130435,0.72727275,0.0
0.518383,0.0,0.0,1.0,0.39130434,0.27272728,1.0
0.029973984,0.0,0.0,0.0,0.95652175,0.27272728,0.0
0.85087776,0.0,0.0,0.0,0.04347826,1.0,0.0
0.5218086,0.0,0.0,1.0,0.9130435,0.27272728,0.0
0.48247337,1.0,0.0,1.0,0.17391305,0.18181819,0.0
0.85144997,1.0,0.0,0.0,0.47826087,1.0,0.0
0.6592827,0.0,0.0,0.0,0.21739131,0.5454545,0.0
0.0070228577,0.0,0.0,0.0,0.17391305,0.27272728,0.0
0.24931526,0.0,0.0,1.0,0.0,0.72727275,0.0
0.8192501,0.0,0.0,0.0,1.0,0.9090909,0.0
0.13147926,0.0,0.0,0.0,0.0,0.5454545,0.0
0.88090897,0.0,0.0,0.0,1.0,0.0,0.0
0.82164764,0.0,0.0,0.0,0.73913044,0.9090909,0.0
0.33232498,0.0,1.0,1.0,0.6086957,0.9090909,0.0
0.5251198,0.0,0.0,1.0,0.30434784,0.27272728,0.0
0.5400772,1.0,0.0,1.0,0.21739131,0.27272728,0.0
0.989439,1.0,0.0,0.0,0.17391305,0.18181819,0.0
0.50702095,0.0,0.0,1.0,0.08695652,0.27272728,0.0
0.174469,0.0,0.0,0.0,0.39130434,0.6363636,0.0
0.20364189,0.0,0.0,1.0,0.6956522,0.6363636,0.0
0.002796173,0.0,0.0,0.0,0.08695652,0.27272728,0.0
0.02865982,0.0,0.0,0.0,1.0,0.27272728,0.0
0.18189049,0.0,0.0,1.0,0.826087,0.6363636,0.0
0.59939575,0.0,0.0,1.0,0.5217391,0.45454547,0.0
0.013130188,0.0,0.0,0.0,0.65217394,0.27272728,0.0
0.88718796,0.0,0.0,0.0,0.5652174,0.0,0.0
0.16127968,0.0,0.0,0.0,0.7826087,0.5454545,0.0
0.5008564,0.0,0.0,1.0,0.6086957,0.27272728,0.0
0.6572838,0.0,0.0,0.0,0.7826087,0.5454545,0.0
0.17172813,0.0,0.0,0.0,0.39130434,0.6363636,0.0
0.24583054,0.0,0.0,1.0,0.47826087,0.72727275,1.0
0.061372757,0.0,0.0,0.0,0.86956525,0.36363637,0.0
0.6430683,0.0,0.0,0.0,0.39130434,0.5454545,0.0
0.7131195,1.0,0.0,0.0,0.5217391,0.72727275,0.0
0.43697166,0.0,0.0,1.0,1.0,0.09090909,0.0
0.41168213,0.0,0.0,1.0,0.5217391,0.0,0.0
0.16813087,0.0,0.0,0.0,0.7826087,0.6363636,0.0
0.5520096,0.0,0.0,1.0,0.95652175,0.36363637,0.0
0.8018379,0.0,0.0,0.0,0.26086956,0.9090909,0.0
0.49320602,0.0,0.0,1.0,0.0,0.18181819,0.0
0.2531414,0.0,0.0,1.0,0.826087,0.8181819,0.0
0.6432972,0.0,0.0,0.0,0.5652174,0.5454545,0.0
0.23761177,0.0,0.0,1.0,0.47826087,0.72727275,0.0
0.9172764,1.0,0.0,0.0,0.5217391,0.0,0.0
0.8269005,0.0,0.0,0.0,0.5652174,0.9090909,0.0
0.3927269,1.0,0.0,1.0,0.6956522,0.0,0.0
0.80417824,0.0,0.0,0.0,1.0,0.9090909,0.0
0.30389404,0.0,0.0,1.0,0.86956525,0.9090909,0.0
0.6387863,0.0,0.0,0.0,0.26086956,0.5454545,0.0
0.7323017,0.0,0.0,0.0,0.5217391,0.72727275,0.0
0.1381607,0.0,0.0,0.0,0.9130435,0.5454545,0.0
0.99183464,0.0,0.0,0.0,0.95652175,0.18181819,0.0
0.7729511,0.0,0.0,0.0,0.17391305,0.8181819,0.0
0.64860535,0.0,0.0,0.0,0.43478262,0.5454545,0.0
0.6250286,0.0,0.0,1.0,0.21739131,0.5454545,0.0
0.05811882,0.0,0.0,0.0,0.47826087,0.36363637,0.0
0.5775299,0.0,0.0,1.0,0.5652174,0.36363637,0.0
0.48761177,0.0,0.0,1.0,0.95652175,0.18181819,0.0
0.44211006,0.0,0.0,1.0,0.73913044,0.09090909,0.0
0.110126495,0.0,0.0,0.0,0.43478262,0.45454547,0.0
0.9320049,1.0,0.0,0.0,0.26086956,0.09090909,0.0
0.020038605,0.0,0.0,0.0,0.6956522,0.27272728,0.0
0.94890404,1.0,0.0,0.0,0.6086957,0.09090909,0.0
0.012788773,0.0,0.0,0.0,0.39130434,0.27272728,0.0
0.34431267,1.0,0.0,1.0,0.3478261,1.0,0.0
0.9691696,1.0,0.0,0.0,0.39130434,0.18181819,0.0
0.9348011,1.0,1.0,0.0,0.30434784,0.09090909,0.0
0.9350872,0.0,0.0,0.0,0.5217391,0.09090909,0.0
0.6555729,0.0,0.0,0.0,0.5217391,0.5454545,0.0
0.14278412,0.0,0.0,0.0,0.26086956,0.5454545,0.0
0.8461971,1.0,0.0,0.0,0.65217394,1.0,0.0
0.03225708,0.0,0.0,0.0,0.6086957,0.27272728,0.0
0.79681396,0.0,0.0,0.0,0.6086957,0.9090909,0.0
0.7088928,0.0,0.0,0.0,0.43478262,0.6363636,0.0
0.651062,0.0,0.0,0.0,0.21739131,0.5454545,0.0
0.19330978,0.0,0.0,1.0,0.13043478,0.6363636,0.0
0.22459412,0.0,0.0,1.0,1.0,0.72727275,0.0
0.45444107,1.0,0.0,1.0,0.73913044,0.09090909,0.0
0.15460205,0.0,0.0,0.0,0.9130435,0.5454545,0.0
0.1593399,0.0,0.0,0.0,0.3478261,0.5454545,0.0
0.1967907,0.0,0.0,1.0,0.6956522,0.6363636,0.0
0.92983437,1.0,0.0,0.0,0.6956522,0.09090909,0.0
0.20187187,0.0,0.0,1.0,0.39130434,0.6363636,0.0
0.7700939,0.0,0.0,0.0,0.08695652,0.8181819,0.0
0.9910927,0.0,0.0,0.0,0.39130434,0.18181819,1.0
0.83968925,1.0,0.0,0.0,0.9130435,1.0,0.0
0.4296646,0.0,0.0,1.0,0.65217394,0.09090909,0.0
0.046928406,0.0,0.0,0.0,0.30434784,0.36363637,0.0
0.91636276,0.0,0.0,0.0,0.86956525,0.0,0.0
0.47265244,0.0,0.0,1.0,0.0,0.18181819,0.0
0.47236824,0.0,0.0,1.0,0.826087,0.18181819,0.0
0.8987198,1.0,0.0,0.0,1.0,0.0,0.0
0.96523094,0.0,0.0,0.0,0.5217391,0.18181819,0.0
0.5151844,0.0,0.0,1.0,0.04347826,0.27272728,0.0
0.4365158,0.0,0.0,1.0,0.65217394,0.09090909,0.0
0.81685257,0.0,0.0,0.0,0.21739131,0.9090909,0.0
0.16179657,0.0,0.0,0.0,0.13043478,0.5454545,0.0
0.42287064,0.0,0.0,1.0,0.6956522,0.09090909,0.0
0.6438675,0.0,0.0,0.0,1.0,0.5454545,0.0
0.95581055,0.0,0.0,0.0,0.65217394,0.09090909,0.0
0.47048378,1.0,0.0,1.0,0.43478262,0.18181819,0.0
0.6737251,0.0,0.0,0.0,0.7826087,0.6363636,0.0
0.5542927,0.0,0.0,1.0,0.6086957,0.36363637,0.0
0.44353676,1.0,0.0,1.0,0.7826087,0.09090909,0.0
0.80623436,0.0,0.0,0.0,0.47826087,0.9090909,0.0
0.23384285,0.0,0.0,1.0,0.73913044,0.72727275,0.0
