UNIX_TS,CWE,FGE,HTE,Hour,Weekday,Month,Season,TVE
0.5163288,0.0,0.0,0.0,0.9130435,0.6666667,0.27272728,0.33333334,1.0
0.34077263,0.0,1.0,0.0,0.7826087,0.33333334,1.0,1.0,0.0
0.89917755,0.0,1.0,0.0,0.30434784,0.6666667,0.0,0.0,0.0
0.85339165,0.0,1.0,0.0,0.9130435,0.8333334,1.0,1.0,0.0
0.58792114,0.0,0.0,0.0,0.13043478,0.16666667,0.45454547,0.33333334,0.0
0.22647858,0.0,0.0,0.0,0.3478261,0.5,0.72727275,0.6666667,0.0
0.7429199,0.0,0.0,0.0,0.26086956,0.33333334,0.72727275,0.6666667,0.0
0.99040794,0.0,0.0,0.0,0.9130435,0.0,0.18181819,0.0,1.0
0.9707699,0.0,1.0,0.0,0.5652174,0.0,0.18181819,0.0,0.0
0.38564873,0.0,0.0,0.0,0.5217391,0.0,0.0,0.0,0.0
0.71089363,0.0,1.0,0.0,0.9130435,1.0,0.72727275,0.6666667,0.0
0.6761818,0.0,0.0,0.0,0.5652174,0.33333334,0.6363636,0.6666667,0.0
0.8947239,0.0,1.0,0.0,0.04347826,0.16666667,0.0,0.0,0.0
0.23287201,0.0,0.0,0.0,0.0,0.16666667,0.72727275,0.6666667,0.0
0.4427395,0.0,0.0,0.0,0.17391305,0.0,0.09090909,0.0,0.0
0.5042801,0.0,0.0,0.0,0.08695652,0.5,0.27272728,0.33333334,0.0
0.5402489,0.0,0.0,0.0,0.3478261,0.16666667,0.27272728,0.33333334,0.0
0.15865517,0.0,0.0,0.0,0.86956525,0.33333334,0.5454545,0.33333334,0.0
0.262846,0.0,1.0,0.0,0.9130435,0.16666667,0.8181819,0.6666667,0.0
0.28162766,0.0,0.0,0.0,0.6086957,0.16666667,0.8181819,0.6666667,0.0
0.11338043,1.0,0.0,0.0,0.826087,0.6666667,0.45454547,0.33333334,0.0
0.22048378,0.0,1.0,0.0,1.0,0.8333334,0.72727275,0.6666667,0.0
0.44388008,0.0,0.0,0.0,0.0,0.16666667,0.09090909,0.0,0.0
0.55532074,0.0,0.0,0.0,0.3478261,0.8333334,0.36363637,0.33333334,0.0
0.018611908,0.0,0.0,0.0,0.65217394,0.8333334,0.27272728,0.33333334,1.0
0.601223,0.0,1.0,0.0,0.86956525,0.5,0.45454547,0.33333334,0.0
0.45055962,0.0,0.0,0.0,0.9130435,0.8333334,0.09090909,0.0,1.0
0.36509514,0.0,0.0,0.0,0.5217391,1.0,1.0,1.0,0.0
0.8798237,0.0,1.0,0.0,0.17391305,0.6666667,0.0,0.0,0.0
0.23150253,0.0,0.0,0.0,0.0,0.0,0.72727275,0.6666667,0.0
0.12776947,0.0,0.0,0.0,0.30434784,0.16666667,0.5454545,0.33333334,0.0
0.29858398,0.0,0.0,0.0,1.0,1.0,0.9090909,0.6666667,0.0
0.26101875,0.0,0.0,0.0,0.5652174,0.0,0.8181819,0.6666667,0.0
0.5125027,0.0,1.0,0.0,0.08695652,0.33333334,0.27272728,0.33333334,0.0
0.4256096,0.0,0.0,1.0,0.6956522,0.16666667,0.09090909,0.0,0.0
0.07244873,0.0,1.0,0.0,0.95652175,0.33333334,0.36363637,0.33333334,0.0
0.049383163,0.0,1.0,0.0,0.08695652,0.0,0.36363637,0.33333334,0.0
0.28219795,0.0,1.0,0.0,0.0,0.33333334,0.8181819,0.6666667,0.0
0.12868309,0.0,0.0,0.0,1.0,0.16666667,0.5454545,0.33333334,0.0
0.34317207,0.0,0.0,0.0,0.5217391,0.6666667,1.0,1.0,0.0
0.39460945,0.0,1.0,0.0,0.04347826,0.0,0.0,0.0,0.0
0.7013016,0.0,0.0,1.0,0.9130435,1.0,0.6363636,0.6666667,0.0
0.3995762,0.0,1.0,0.0,0.6956522,0.5,0.0,0.0,0.0
0.021238327,0.0,0.0,0.0,0.5652174,0.0,0.27272728,0.33333334,0.0
0.7694683,0.0,0.0,0.0,0.65217394,0.0,0.8181819,0.6666667,0.0
0.72408104,0.0,0.0,0.0,0.5217391,0.33333334,0.72727275,0.6666667,0.0
0.4533577,0.0,0.0,0.0,0.95652175,0.0,0.09090909,0.0,0.0
0.03482628,0.0,1.0,0.0,0.47826087,0.5,0.27272728,0.33333334,0.0
0.26558685,0.0,0.0,0.0,0.9130435,0.5,0.8181819,0.6666667,0.0
0.9002609,0.0,0.0,0.0,0.08695652,0.8333334,0.0,0.0,0.0
0.5065651,0.0,0.0,0.0,0.7826087,0.6666667,0.27272728,0.33333334,0.0
0.8389473,0.0,0.0,0.0,0.3478261,0.33333334,1.0,1.0,0.0
0.33797646,0.0,1.0,1.0,0.73913044,0.0,1.0,1.0,0.0
0.80794525,0.0,1.0,0.0,0.73913044,0.0,0.9090909,0.6666667,0.0
0.1350193,0.0,0.0,0.0,0.6086957,1.0,0.5454545,0.33333334,0.0
0.44342232,0.0,0.0,1.0,0.6956522,0.0,0.09090909,0.0,0.0
0.4081421,0.0,1.0,0.0,0.95652175,0.33333334,0.0,0.0,1.0
0.5197525,0.0,1.0,0.0,0.39130434,0.0,0.27272728,0.33333334,0.0
0.6072159,0.0,0.0,1.0,0.21739131,0.16666667,0.45454547,0.33333334,0.0
0.21637344,0.0,1.0,0.0,1.0,0.33333334,0.72727275,0.6666667,0.0
0.9395981,0.0,1.0,0.0,0.826087,0.8333334,0.09090909,0.0,0.0
0.3186798,0.0,0.0,0.0,0.65217394,0.0,0.9090909,0.6666667,0.0
0.6595669,0.0,0.0,0.0,0.43478262,0.6666667,0.5454545,0.33333334,0.0
0.85453224,1.0,1.0,0.0,0.73913044,1.0,1.0,1.0,0.0
0.28893661,0.0,0.0,0.0,0.95652175,1.0,0.8181819,0.6666667,0.0
0.5489826,0.0,0.0,0.0,0.73913044,0.0,0.36363637,0.33333334,0.0
0.2408657,0.0,0.0,0.0,0.86956525,1.0,0.72727275,0.6666667,0.0
0.45929527,0.0,1.0,0.0,0.26086956,0.8333334,0.18181819,0.0,0.0
0.49508858,0.0,0.0,0.0,0.39130434,0.5,0.18181819,0.0,0.0
0.037851334,0.0,0.0,0.0,0.6956522,0.8333334,0.27272728,0.33333334,0.0
0.76735497,0.0,0.0,0.0,0.08695652,1.0,0.8181819,0.6666667,0.0
0.72750473,0.0,0.0,0.0,0.0,0.8333334,0.72727275,0.6666667,0.0
0.63833046,0.0,0.0,0.0,0.95652175,0.33333334,0.5454545,0.33333334,0.0
0.53162766,0.0,0.0,0.0,0.04347826,0.33333334,0.27272728,0.33333334,0.0
0.15854073,0.0,0.0,0.0,0.7826087,0.33333334,0.5454545,0.33333334,0.0
0.25896263,0.0,1.0,0.0,0.04347826,1.0,0.8181819,0.6666667,0.0
0.99132156,1.0,1.0,0.0,0.5652174,0.16666667,0.18181819,0.0,0.0
0.89289665,1.0,1.0,1.0,0.73913044,1.0,0.0,0.0,0.0
0.4104824,0.0,0.0,0.0,0.65217394,0.6666667,0.0,0.0,0.0
0.8873596,0.0,0.0,0.0,0.6956522,0.33333334,0.0,0.0,0.0
0.96757317,0.0,0.0,0.0,0.21739131,0.8333334,0.18181819,0.0,0.0
0.31822395,0.0,0.0,0.0,0.30434784,0.0,0.9090909,0.6666667,0.0
0.35030746,0.0,1.0,1.0,0.73913044,0.33333334,1.0,1.0,0.0
0.25279808,0.0,0.0,0.0,0.5652174,0.16666667,0.8181819,0.6666667,0.0
0.60253525,0.0,0.0,0.0,0.826087,0.6666667,0.45454547,0.33333334,0.0
0.29961205,0.0,1.0,0.0,0.73913044,0.0,0.9090909,0.6666667,0.0
0.74360466,0.0,1.0,0.0,0.7826087,0.33333334,0.72727275,0.6666667,0.0
0.22733498,0.0,0.0,0.0,1.0,0.5,0.72727275,0.6666667,0.0
0.56770897,1.0,0.0,0.0,0.39130434,0.0,0.36363637,0.33333334,0.0
0.4467907,0.0,1.0,0.0,0.13043478,0.5,0.09090909,0.0,0.0
0.63290596,0.0,0.0,1.0,1.0,0.8333334,0.5454545,0.33333334,0.0
0.15243149,0.0,1.0,0.0,0.30434784,0.8333334,0.5454545,0.33333334,0.0
0.227108,0.0,0.0,0.0,0.826087,0.5,0.72727275,0.6666667,0.0
0.74560356,0.0,0.0,0.0,0.21739131,0.6666667,0.72727275,0.6666667,0.0
0.015985489,0.0,0.0,0.0,0.73913044,0.5,0.27272728,0.33333334,0.0
0.7965851,0.0,1.0,0.0,0.43478262,1.0,0.9090909,0.6666667,0.0
0.75787926,0.0,0.0,0.0,0.17391305,1.0,0.8181819,0.6666667,0.0
0.49777222,0.0,0.0,1.0,0.3478261,0.8333334,0.18181819,0.0,0.0
0.42549706,0.0,1.0,1.0,0.6086957,0.16666667,0.09090909,0.0,0.0
0.29675674,0.0,1.0,0.0,0.65217394,0.8333334,0.9090909,0.6666667,1.0
0.56445503,0.0,1.0,0.0,0.0,0.8333334,0.36363637,0.33333334,0.0
0.94661903,0.0,0.0,0.0,0.95652175,0.5,0.09090909,0.0,0.0
0.96751595,0.0,1.0,0.0,0.17391305,0.8333334,0.18181819,0.0,0.0
0.23726845,0.0,0.0,0.0,0.21739131,0.6666667,0.72727275,0.6666667,0.0
0.7239647,0.0,0.0,0.0,0.43478262,0.33333334,0.72727275,0.6666667,0.0
0.27883148,1.0,1.0,0.0,0.5652174,1.0,0.8181819,0.6666667,0.0
0.33158112,0.0,0.0,0.0,0.04347826,0.5,0.9090909,0.6666667,0.0
0.21751595,1.0,0.0,0.0,0.826087,0.5,0.72727275,0.6666667,0.0
0.709465,0.0,0.0,0.0,0.86956525,0.8333334,0.6363636,0.6666667,1.0
0.5754738,0.0,0.0,0.0,0.04347826,1.0,0.36363637,0.33333334,0.0
0.49748802,0.0,0.0,0.0,0.13043478,0.8333334,0.18181819,0.0,0.0
0.6593399,0.0,1.0,0.0,0.26086956,0.6666667,0.5454545,0.33333334,0.0
0.2674141,0.0,0.0,0.0,0.21739131,0.8333334,0.8181819,0.6666667,0.0
0.729105,0.0,0.0,0.0,0.17391305,1.0,0.72727275,0.6666667,0.0
0.90522766,0.0,0.0,0.0,0.73913044,0.16666667,0.0,0.0,0.0
0.76849747,0.0,0.0,0.0,0.95652175,1.0,0.8181819,0.6666667,1.0
0.31936646,0.0,0.0,0.0,0.13043478,0.16666667,0.9090909,0.6666667,0.0
0.5938568,0.0,0.0,1.0,0.47826087,0.8333334,0.45454547,0.33333334,0.0
0.77500534,0.0,0.0,0.0,0.6956522,0.6666667,0.8181819,0.6666667,0.0
0.7208843,0.0,0.0,0.0,0.17391305,0.0,0.72727275,0.6666667,0.0
0.39381218,0.0,0.0,0.0,0.47826087,1.0,0.0,0.0,0.0
0.2605629,0.0,0.0,0.0,0.21739131,0.0,0.8181819,0.6666667,0.0
0.4782467,0.0,1.0,0.0,0.08695652,0.8333334,0.18181819,0.0,0.0
0.74960136,0.0,1.0,0.0,0.13043478,0.0,0.72727275,0.6666667,0.0
0.92515373,0.0,0.0,0.0,0.26086956,0.33333334,0.09090909,0.0,0.0
0.07250595,0.0,1.0,0.0,1.0,0.33333334,0.36363637,0.33333334,0.0
0.13422012,0.0,0.0,0.0,0.0,1.0,0.5454545,0.33333334,0.0
0.49931526,0.0,1.0,0.0,0.47826087,1.0,0.18181819,0.0,0.0
0.5474987,0.0,0.0,0.0,0.65217394,1.0,0.36363637,0.33333334,0.0
0.07906914,0.0,1.0,0.0,0.7826087,0.0,0.36363637,0.33333334,0.0
0.66978836,0.0,1.0,0.0,0.9130435,0.6666667,0.6363636,0.6666667,0.0
0.51592827,0.0,1.0,0.0,0.6086957,0.6666667,0.27272728,0.33333334,0.0
0.3343792,0.0,0.0,0.0,0.08695652,0.8333334,1.0,1.0,0.0
0.01701355,1.0,0.0,0.0,0.47826087,0.6666667,0.27272728,0.33333334,0.0
0.49303436,0.0,0.0,0.0,0.9130435,0.16666667,0.18181819,0.0,1.0
0.94119644,0.0,0.0,0.0,1.0,1.0,0.09090909,0.0,0.0
0.8541317,1.0,0.0,1.0,0.43478262,1.0,1.0,1.0,0.0
0.9945755,0.0,0.0,0.0,0.95652175,0.5,0.18181819,0.0,0.0
0.11863518,0.0,1.0,0.0,0.65217394,0.16666667,0.45454547,0.33333334,0.0
0.6696148,0.0,0.0,0.0,0.7826087,0.6666667,0.6363636,0.6666667,0.0
0.85858536,0.0,1.0,0.0,0.6956522,0.33333334,1.0,1.0,0.0
0.1273117,0.0,0.0,0.0,1.0,0.0,0.5454545,0.33333334,0.0
0.16230965,0.0,0.0,1.0,0.5217391,0.8333334,0.5454545,0.33333334,0.0
0.14489746,0.0,0.0,0.0,0.826087,1.0,0.5454545,0.33333334,0.0
0.011133194,0.0,1.0,0.0,0.17391305,0.0,0.27272728,0.33333334,0.0
0.8921566,0.0,1.0,0.0,0.17391305,1.0,0.0,0.0,0.0
0.42035866,0.0,0.0,1.0,0.86956525,0.6666667,0.09090909,0.0,0.0
0.37891006,0.0,0.0,0.0,0.6086957,0.33333334,0.0,0.0,0.0
0.42812347,0.0,0.0,0.0,0.5217391,0.5,0.09090909,0.0,0.0
0.92292786,0.0,0.0,0.0,0.65217394,0.0,0.09090909,0.0,0.0
0.2308178,0.0,1.0,0.0,0.5217391,1.0,0.72727275,0.6666667,0.0
0.3741722,0.0,0.0,0.0,0.13043478,1.0,1.0,1.0,0.0
0.6149235,0.0,0.0,1.0,0.86956525,1.0,0.45454547,0.33333334,1.0
0.93953896,0.0,1.0,0.0,0.7826087,0.8333334,0.09090909,0.0,0.0
0.3143406,0.0,0.0,0.0,0.47826087,0.6666667,0.9090909,0.6666667,0.0
0.3913555,0.0,0.0,0.0,0.6956522,0.6666667,0.0,0.0,0.0
0.38604736,0.0,0.0,1.0,0.826087,0.0,0.0,0.0,0.0
0.3026371,0.0,0.0,0.0,0.95652175,0.33333334,0.9090909,0.6666667,1.0
0.8298683,0.0,0.0,1.0,0.73913044,0.33333334,0.9090909,0.6666667,0.0
0.018325806,0.0,1.0,0.0,0.43478262,0.8333334,0.27272728,0.33333334,0.0
0.40739822,0.0,0.0,0.0,0.39130434,0.33333334,0.0,0.0,0.0
0.07832909,0.0,0.0,0.0,0.21739131,0.0,0.36363637,0.33333334,0.0
0.9916649,0.0,0.0,0.0,0.826087,0.16666667,0.18181819,0.0,1.0
0.15157509,0.0,1.0,0.0,0.6956522,0.6666667,0.5454545,0.33333334,0.0
0.5195255,0.0,0.0,0.0,0.21739131,0.0,0.27272728,0.33333334,0.0
0.78842163,0.0,1.0,0.0,0.47826087,0.0,0.8181819,0.6666667,0.0
0.19405174,0.0,1.0,0.0,0.6956522,0.0,0.6363636,0.6666667,0.0
0.58483696,0.0,1.0,0.0,0.9130435,0.8333334,0.45454547,0.33333334,1.0
0.487154,0.0,0.0,0.0,0.6086957,0.6666667,0.18181819,0.0,0.0
0.6856003,0.0,0.0,0.0,0.43478262,0.33333334,0.6363636,0.6666667,0.0
0.8081188,0.0,0.0,0.0,0.86956525,0.0,0.9090909,0.6666667,0.0
0.75702286,0.0,1.0,0.0,0.5652174,0.8333334,0.8181819,0.6666667,0.0
0.9034023,0.0,0.0,0.0,0.39130434,0.0,0.0,0.0,0.0
0.052923203,0.0,0.0,1.0,0.6956522,0.33333334,0.36363637,0.33333334,0.0
0.013988495,0.0,0.0,0.0,0.26086956,0.33333334,0.27272728,0.33333334,0.0
0.4264679,0.0,1.0,0.0,0.30434784,0.33333334,0.09090909,0.0,0.0
0.46859932,0.0,1.0,0.0,0.04347826,0.8333334,0.18181819,0.0,0.0
0.008220673,0.0,1.0,0.0,0.04347826,0.8333334,0.27272728,0.33333334,0.0
0.34162903,0.0,0.0,0.0,0.39130434,0.5,1.0,1.0,0.0
0.4654026,1.0,1.0,0.0,0.73913044,0.33333334,0.18181819,0.0,0.0
0.13496208,0.0,1.0,0.0,0.5652174,1.0,0.5454545,0.33333334,0.0
0.7868805,0.0,0.0,0.0,0.3478261,1.0,0.8181819,0.6666667,0.0
0.007423401,0.0,0.0,1.0,0.47826087,0.6666667,0.27272728,0.33333334,0.0
0.0663414,0.0,0.0,0.0,0.47826087,0.8333334,0.36363637,0.33333334,0.0
0.88227844,0.0,0.0,0.0,1.0,0.8333334,0.0,0.0,0.0
0.24452019,0.0,0.0,0.0,0.5217391,0.33333334,0.72727275,0.6666667,0.0
0.33991814,0.0,0.0,0.0,0.13043478,0.33333334,1.0,1.0,0.0
0.016441345,0.0,1.0,0.0,0.04347826,0.6666667,0.27272728,0.33333334,0.0
0.56080055,0.0,0.0,0.0,0.3478261,0.33333334,0.36363637,0.33333334,1.0
0.6699009,0.0,1.0,0.0,1.0,0.6666667,0.6363636,0.6666667,0.0
0.30309486,0.0,0.0,0.0,0.26086956,0.5,0.9090909,0.6666667,0.0
0.57484627,0.0,0.0,0.0,0.6086957,0.8333334,0.36363637,0.33333334,0.0
0.6097851,0.0,0.0,0.0,0.08695652,0.5,0.45454547,0.33333334,0.0
0.9402256,0.0,0.0,0.0,0.26086956,1.0,0.09090909,0.0,0.0
0.75981903,0.0,0.0,0.0,0.6086957,0.0,0.8181819,0.6666667,0.0
0.4956627,0.0,0.0,0.0,0.826087,0.5,0.18181819,0.0,1.0
0.06685448,0.0,0.0,0.0,0.86956525,0.8333334,0.36363637,0.33333334,1.0
0.93554497,0.0,1.0,0.0,0.86956525,0.33333334,0.09090909,0.0,0.0
0.5923157,0.0,1.0,0.0,0.3478261,0.6666667,0.45454547,0.33333334,0.0
0.65665627,0.0,0.0,0.0,0.30434784,0.33333334,0.5454545,0.33333334,0.0
0.38781548,0.0,0.0,0.0,0.08695652,0.33333334,0.0,0.0,0.0
0.7872219,0.0,1.0,0.0,0.6086957,1.0,0.8181819,0.6666667,0.0
0.6410713,0.0,0.0,0.0,0.95652175,0.6666667,0.5454545,0.33333334,0.0
0.10618973,0.0,0.0,0.0,0.5652174,1.0,0.45454547,0.33333334,0.0
0.85310555,1.0,0.0,0.0,0.6956522,0.8333334,1.0,1.0,0.0
0.9820156,0.0,0.0,0.0,0.7826087,0.16666667,0.18181819,0.0,1.0
0.9138489,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,0.0
0.38718796,0.0,0.0,0.0,0.65217394,0.16666667,0.0,0.0,0.0
0.773407,0.0,0.0,0.0,0.5217391,0.5,0.8181819,0.6666667,0.0
0.67806625,0.0,0.0,0.0,0.95652175,0.5,0.6363636,0.6666667,1.0
0.890213,0.0,1.0,0.0,0.7826087,0.6666667,0.0,0.0,0.0
0.17823792,0.0,1.0,0.0,0.13043478,0.5,0.6363636,0.6666667,0.0
0.48983765,0.0,0.0,1.0,0.5652174,1.0,0.18181819,0.0,0.0
0.07490349,0.0,0.0,1.0,0.73913044,0.6666667,0.36363637,0.33333334,0.0
0.058973312,0.0,0.0,0.0,0.08695652,0.0,0.36363637,0.33333334,0.0
0.47613716,0.0,0.0,0.0,0.5652174,0.5,0.18181819,0.0,0.0
0.715744,0.0,1.0,0.0,0.43478262,0.5,0.72727275,0.6666667,0.0
0.3644085,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.451643,1.0,0.0,1.0,0.6956522,1.0,0.09090909,0.0,0.0
0.053209305,0.0,0.0,0.0,0.9130435,0.33333334,0.36363637,0.33333334,0.0
0.039506912,0.0,1.0,0.0,0.9130435,1.0,0.27272728,0.33333334,1.0
0.7077522,0.0,0.0,0.0,0.6086957,0.6666667,0.6363636,0.6666667,1.0
0.36338234,0.0,1.0,0.0,0.26086956,0.8333334,1.0,1.0,0.0
0.10904312,0.0,0.0,0.0,0.65217394,0.16666667,0.45454547,0.33333334,0.0
0.51507187,0.0,0.0,0.0,1.0,0.5,0.27272728,0.33333334,0.0
0.58654976,0.0,1.0,0.0,0.13043478,0.0,0.45454547,0.33333334,0.0
0.9465637,0.0,0.0,0.0,0.9130435,0.5,0.09090909,0.0,0.0
0.9739666,0.0,0.0,0.0,0.9130435,0.33333334,0.18181819,0.0,1.0
0.0025691986,0.0,0.0,1.0,0.95652175,0.0,0.27272728,0.33333334,0.0
0.22493744,0.0,0.0,0.0,0.21739131,0.33333334,0.72727275,0.6666667,0.0
0.7052994,0.0,0.0,0.0,0.826087,0.33333334,0.6363636,0.6666667,0.0
0.4058571,0.0,0.0,0.0,0.26086956,0.16666667,0.0,0.0,0.0
0.6627083,0.0,0.0,0.0,0.73913044,1.0,0.5454545,0.33333334,0.0
0.24663162,0.0,0.0,0.0,0.04347826,0.6666667,0.72727275,0.6666667,0.0
0.1693306,0.0,1.0,0.0,0.65217394,0.5,0.6363636,0.6666667,0.0
0.22665024,0.0,0.0,0.0,0.47826087,0.5,0.72727275,0.6666667,0.0
0.535511,0.0,1.0,0.0,0.9130435,0.6666667,0.27272728,0.33333334,1.0
0.28128624,0.0,0.0,0.0,0.3478261,0.16666667,0.8181819,0.6666667,0.0
0.7082672,0.0,0.0,0.0,1.0,0.6666667,0.6363636,0.6666667,0.0
0.9262943,0.0,1.0,0.0,0.08695652,0.5,0.09090909,0.0,0.0
0.42698097,0.0,1.0,0.0,0.6956522,0.33333334,0.09090909,0.0,1.0
0.5861511,0.0,0.0,0.0,0.86956525,1.0,0.45454547,0.33333334,1.0
0.36018562,0.0,0.0,0.0,0.95652175,0.33333334,1.0,1.0,1.0
0.23749733,0.0,0.0,0.0,0.39130434,0.6666667,0.72727275,0.6666667,0.0
0.17658234,0.0,0.0,0.0,0.95652175,0.16666667,0.6363636,0.6666667,0.0
0.83997345,0.0,1.0,0.0,0.08695652,0.5,1.0,1.0,0.0
0.45415688,0.0,0.0,0.0,0.5217391,0.16666667,0.09090909,0.0,0.0
0.3171959,0.0,0.0,0.0,0.5652174,1.0,0.9090909,0.6666667,0.0
0.2273922,0.0,0.0,0.0,0.0,0.6666667,0.72727275,0.6666667,0.0
0.75896263,0.0,0.0,0.0,1.0,1.0,0.8181819,0.6666667,0.0
0.39626694,0.0,0.0,0.0,0.26086956,0.16666667,0.0,0.0,0.0
0.08021355,0.0,1.0,0.0,0.6086957,0.16666667,0.36363637,0.33333334,0.0
0.18246269,0.0,0.0,0.0,0.21739131,1.0,0.6363636,0.6666667,0.0
0.97350883,0.0,0.0,0.0,0.5652174,0.33333334,0.18181819,0.0,0.0
0.7343559,0.0,0.0,0.0,0.0,0.5,0.72727275,0.6666667,0.0
0.6967354,0.0,0.0,0.0,0.5652174,0.5,0.6363636,0.6666667,0.0
0.055379868,0.0,1.0,0.0,0.47826087,0.6666667,0.36363637,0.33333334,0.0
0.8729725,0.0,0.0,0.0,0.17391305,1.0,1.0,1.0,0.0
0.3736,0.0,1.0,0.0,0.73913044,0.8333334,1.0,1.0,0.0
0.5205517,0.0,0.0,0.0,1.0,0.0,0.27272728,0.33333334,0.0
0.5753021,0.0,0.0,0.0,0.95652175,0.8333334,0.36363637,0.33333334,0.0
0.16236687,0.0,0.0,0.0,0.5652174,0.8333334,0.5454545,0.33333334,1.0
0.16282272,0.0,1.0,1.0,0.9130435,0.8333334,0.5454545,0.33333334,1.0
0.94519234,1.0,0.0,0.0,0.9130435,0.33333334,0.09090909,0.0,0.0
0.9156189,0.0,1.0,0.0,0.30434784,0.33333334,0.0,0.0,0.0
0.3400898,0.0,0.0,0.0,0.26086956,0.33333334,1.0,1.0,0.0
0.760046,0.0,0.0,0.0,0.7826087,0.0,0.8181819,0.6666667,0.0
0.64061356,0.0,1.0,1.0,0.6086957,0.6666667,0.5454545,0.33333334,0.0
0.85830116,0.0,0.0,0.0,0.47826087,0.33333334,1.0,1.0,0.0
0.25530815,0.0,0.0,0.0,0.39130434,0.5,0.8181819,0.6666667,0.0
0.69776154,0.0,0.0,0.0,0.30434784,0.6666667,0.6363636,0.6666667,0.0
0.8636093,0.0,1.0,0.0,0.3478261,1.0,1.0,1.0,0.0
0.102191925,0.0,0.0,0.0,0.65217394,0.5,0.45454547,0.33333334,0.0
0.89027214,0.0,0.0,0.0,0.826087,0.6666667,0.0,0.0,0.0
0.11760712,0.0,0.0,0.0,0.9130435,0.0,0.45454547,0.33333334,0.0
0.40785408,0.0,1.0,0.0,0.73913044,0.33333334,0.0,0.0,0.0
0.79904175,0.0,1.0,0.0,0.21739131,0.16666667,0.9090909,0.6666667,0.0
0.10864258,1.0,1.0,0.0,0.3478261,0.16666667,0.45454547,0.33333334,0.0
0.26758385,0.0,0.0,0.0,0.3478261,0.8333334,0.8181819,0.6666667,0.0
0.7254505,0.0,0.0,0.0,0.5217391,0.5,0.72727275,0.6666667,0.0
0.4619217,0.0,0.0,0.0,0.17391305,0.0,0.18181819,0.0,0.0
0.28105736,0.0,0.0,0.0,0.17391305,0.16666667,0.8181819,0.6666667,0.0
0.38741684,1.0,0.0,0.0,0.826087,0.16666667,0.0,0.0,1.0
0.33557892,0.0,1.0,1.0,1.0,0.8333334,1.0,1.0,0.0
0.5451584,0.0,1.0,0.0,0.95652175,0.6666667,0.36363637,0.33333334,1.0
0.004339218,0.0,0.0,1.0,0.21739131,0.33333334,0.27272728,0.33333334,0.0
0.13393593,0.0,0.0,1.0,0.826087,0.8333334,0.5454545,0.33333334,0.0
0.3681202,0.0,0.0,1.0,0.73913044,0.16666667,1.0,1.0,0.0
0.48133087,0.0,0.0,0.0,0.3478261,0.0,0.18181819,0.0,0.0
0.4922924,0.0,0.0,0.0,0.3478261,0.16666667,0.18181819,0.0,0.0
0.26187515,0.0,0.0,0.0,0.17391305,0.16666667,0.8181819,0.6666667,0.0
0.9821873,0.0,0.0,0.0,0.9130435,0.16666667,0.18181819,0.0,1.0
0.8604698,0.0,1.0,0.0,0.04347826,0.6666667,1.0,1.0,0.0
0.7903061,0.0,0.0,0.0,0.86956525,0.16666667,0.8181819,0.6666667,1.0
0.87708473,0.0,1.0,0.0,0.17391305,0.33333334,0.0,0.0,0.0
0.08872032,0.0,1.0,0.0,0.826087,0.0,0.45454547,0.33333334,0.0
0.33540916,0.0,0.0,0.0,0.86956525,0.8333334,1.0,1.0,0.0
0.4814453,0.0,0.0,1.0,0.43478262,0.0,0.18181819,0.0,0.0
0.51244545,0.0,0.0,0.0,0.04347826,0.33333334,0.27272728,0.33333334,0.0
0.89484024,0.0,1.0,0.0,0.13043478,0.16666667,0.0,0.0,0.0
0.6427841,0.0,0.0,0.0,0.17391305,1.0,0.5454545,0.33333334,0.0
0.3538475,0.0,0.0,0.0,0.30434784,0.8333334,1.0,1.0,0.0
0.5235214,0.0,1.0,0.0,0.13043478,0.5,0.27272728,0.33333334,0.0
0.80337906,0.0,0.0,0.0,0.39130434,0.6666667,0.9090909,0.6666667,0.0
0.32518768,0.0,0.0,1.0,0.39130434,0.8333334,0.9090909,0.6666667,0.0
0.16796112,0.0,0.0,0.0,0.65217394,0.33333334,0.6363636,0.6666667,0.0
0.83477974,0.0,1.0,0.0,0.30434784,1.0,1.0,1.0,0.0
0.66864395,0.0,0.0,0.0,0.04347826,0.6666667,0.6363636,0.6666667,0.0
0.82393074,0.0,1.0,0.0,0.39130434,0.8333334,0.9090909,0.6666667,0.0
0.42144394,0.0,1.0,0.0,0.65217394,0.8333334,0.09090909,0.0,0.0
0.86680603,0.0,0.0,0.0,0.6956522,0.16666667,1.0,1.0,0.0
0.092544556,0.0,0.0,0.0,0.6086957,0.5,0.45454547,0.33333334,0.0
0.31851006,0.0,0.0,0.0,0.5217391,0.0,0.9090909,0.6666667,0.0
0.59026146,0.0,0.0,0.0,0.86956525,0.33333334,0.45454547,0.33333334,1.0
0.57056427,0.0,1.0,0.0,0.47826087,0.33333334,0.36363637,0.33333334,0.0
0.4513569,0.0,1.0,0.0,0.47826087,1.0,0.09090909,0.0,0.0
0.58734703,0.0,0.0,0.0,0.73913044,0.0,0.45454547,0.33333334,0.0
0.75593567,0.0,0.0,0.0,0.7826087,0.6666667,0.8181819,0.6666667,0.0
