UNIX_TS,HPE,FGE,TVE,Hour,Weekday,Month,Season,WOE
0.8232479,0.0,0.0,0.0,0.9130435,0.6666667,0.9090909,0.6666667,0.0
0.24012375,0.0,1.0,0.0,0.30434784,1.0,0.72727275,0.6666667,0.0
0.49994278,0.0,1.0,0.0,0.95652175,1.0,0.18181819,0.0,0.0
0.26501656,0.0,1.0,0.0,0.47826087,0.5,0.8181819,0.6666667,0.0
0.12291527,0.0,0.0,0.0,0.7826087,0.6666667,0.45454547,0.33333334,0.0
0.4288082,0.0,0.0,0.0,0.0,0.6666667,0.09090909,0.0,0.0
0.54903984,0.0,1.0,0.0,0.7826087,0.0,0.36363637,0.33333334,0.0
0.5,0.0,1.0,0.0,1.0,1.0,0.18181819,0.0,0.0
0.4273243,0.0,0.0,1.0,0.95652175,0.33333334,0.09090909,0.0,0.0
0.64146996,0.0,0.0,0.0,0.21739131,0.8333334,0.5454545,0.33333334,0.0
0.16830444,0.0,0.0,1.0,0.9130435,0.33333334,0.6363636,0.6666667,0.0
0.6836605,0.0,1.0,0.0,0.0,0.16666667,0.6363636,0.6666667,0.0
0.89432335,0.0,1.0,0.0,0.7826087,0.0,0.0,0.0,0.0
0.55766106,0.0,0.0,0.0,0.04347826,0.0,0.36363637,0.33333334,0.0
0.22145462,0.0,0.0,0.0,0.6956522,1.0,0.72727275,0.6666667,0.0
0.39466667,0.0,0.0,0.0,0.08695652,0.0,0.0,0.0,0.0
0.5002861,0.0,0.0,0.0,0.17391305,0.0,0.27272728,0.33333334,0.0
0.09722519,0.0,0.0,0.0,0.0,0.0,0.45454547,0.33333334,0.0
0.5254059,0.0,1.0,0.0,0.5217391,0.6666667,0.27272728,0.33333334,0.0
0.32210732,0.0,1.0,0.0,0.13043478,0.5,0.9090909,0.6666667,0.0
0.779459,0.0,1.0,1.0,0.95652175,0.0,0.8181819,0.6666667,0.0
0.5701065,0.0,0.0,0.0,0.13043478,0.33333334,0.36363637,0.33333334,0.0
0.690567,0.0,0.0,0.0,0.04347826,1.0,0.6363636,0.6666667,0.0
0.90808296,0.0,0.0,0.0,0.826087,0.5,0.0,0.0,0.0
0.25816536,0.0,1.0,0.0,0.47826087,0.8333334,0.8181819,0.6666667,0.0
0.39312553,0.0,0.0,0.0,1.0,0.8333334,0.0,0.0,0.0
0.3567009,0.0,0.0,0.0,0.39130434,0.0,1.0,1.0,0.0
0.88941574,0.0,0.0,0.0,0.17391305,0.6666667,0.0,0.0,0.0
0.17264175,0.0,1.0,0.0,0.04347826,1.0,0.6363636,0.6666667,0.0
0.54356,0.0,0.0,0.0,0.7826087,0.5,0.36363637,0.33333334,0.0
0.2022152,0.0,1.0,1.0,0.65217394,1.0,0.6363636,0.6666667,0.0
0.18725777,0.0,0.0,0.0,0.73913044,0.33333334,0.6363636,0.6666667,0.0
0.5268898,0.0,0.0,0.0,0.6086957,0.8333334,0.27272728,0.33333334,0.0
0.81645393,0.0,0.0,1.0,0.95652175,1.0,0.9090909,0.6666667,0.0
0.87285805,0.0,0.0,0.0,0.08695652,1.0,1.0,1.0,0.0
0.44330978,0.0,0.0,0.0,0.6086957,0.0,0.09090909,0.0,0.0
0.5751896,0.0,0.0,0.0,0.86956525,0.8333334,0.36363637,0.33333334,0.0
0.089746475,0.0,1.0,0.0,0.5652174,0.16666667,0.45454547,0.33333334,0.0
0.62594223,0.0,0.0,1.0,0.9130435,0.0,0.5454545,0.33333334,0.0
0.08814812,0.0,0.0,0.0,0.39130434,0.0,0.45454547,0.33333334,0.0
0.9165325,0.0,0.0,1.0,1.0,0.33333334,0.0,0.0,0.0
0.16013908,0.0,0.0,0.0,0.95652175,0.5,0.5454545,0.33333334,0.0
0.88918686,0.0,1.0,0.0,0.0,0.6666667,0.0,0.0,0.0
0.12628555,0.0,1.0,0.0,0.21739131,0.0,0.5454545,0.33333334,0.0
0.5549202,0.0,0.0,0.0,0.04347826,0.8333334,0.36363637,0.33333334,0.0
0.58968925,0.0,0.0,0.0,0.43478262,0.33333334,0.45454547,0.33333334,0.0
0.17892265,0.0,1.0,0.0,0.65217394,0.5,0.6363636,0.6666667,0.0
0.9865246,0.0,1.0,0.0,0.04347826,0.8333334,0.18181819,0.0,0.0
0.6961632,0.0,0.0,0.0,0.13043478,0.5,0.6363636,0.6666667,0.0
0.6327362,0.0,1.0,0.0,0.86956525,0.8333334,0.5454545,0.33333334,0.0
0.9988575,0.0,0.0,0.0,0.04347826,0.0,0.18181819,0.0,0.0
0.33906174,0.0,0.0,0.0,0.5217391,0.16666667,1.0,1.0,0.0
0.24668884,0.0,0.0,0.0,0.08695652,0.6666667,0.72727275,0.6666667,0.0
0.6172638,0.0,0.0,0.0,0.5652174,0.16666667,0.45454547,0.33333334,0.0
0.12034798,0.0,0.0,1.0,0.9130435,0.33333334,0.45454547,0.33333334,0.0
0.6896534,0.0,0.0,0.0,0.39130434,0.8333334,0.6363636,0.6666667,0.0
0.17327118,1.0,1.0,0.0,0.5217391,1.0,0.6363636,0.6666667,0.0
0.6959343,0.0,0.0,0.0,1.0,0.33333334,0.6363636,0.6666667,0.0
0.9050007,0.0,0.0,0.0,0.5652174,0.16666667,0.0,0.0,0.0
0.26626968,0.0,0.0,0.0,0.39130434,0.6666667,0.8181819,0.6666667,0.0
0.5806694,0.0,0.0,0.0,0.86956525,0.33333334,0.36363637,0.33333334,0.0
0.7531395,0.0,1.0,0.0,0.73913044,0.33333334,0.8181819,0.6666667,0.0
0.13519096,0.0,0.0,0.0,0.73913044,1.0,0.5454545,0.33333334,0.0
0.53334045,0.0,0.0,0.0,0.30434784,0.5,0.27272728,0.33333334,0.0
0.025177002,0.0,0.0,0.0,0.43478262,0.5,0.27272728,0.33333334,0.0
0.9063721,0.0,0.0,0.0,0.5652174,0.33333334,0.0,0.0,0.0
0.9445629,0.0,0.0,0.0,0.43478262,0.33333334,0.09090909,0.0,0.0
0.5526371,0.0,1.0,0.0,0.39130434,0.5,0.36363637,0.33333334,0.0
0.047555923,0.0,1.0,0.0,0.7826087,0.8333334,0.36363637,0.33333334,0.0
0.9061413,0.0,1.0,0.0,0.39130434,0.33333334,0.0,0.0,0.0
0.17498207,0.0,0.0,0.0,0.7826087,0.0,0.6363636,0.6666667,0.0
0.44045448,0.0,0.0,0.0,0.5217391,0.8333334,0.09090909,0.0,0.0
0.70324135,0.0,0.0,0.0,0.30434784,0.16666667,0.6363636,0.6666667,0.0
0.069934845,0.0,1.0,0.0,0.08695652,0.16666667,0.36363637,0.33333334,0.0
0.7236252,0.0,0.0,0.0,0.17391305,0.33333334,0.72727275,0.6666667,0.0
0.14803505,0.0,0.0,0.0,0.08695652,0.33333334,0.5454545,0.33333334,0.0
0.18543053,0.0,0.0,0.0,0.39130434,0.16666667,0.6363636,0.6666667,0.0
0.39107132,0.0,0.0,0.0,0.47826087,0.6666667,0.0,0.0,0.0
0.45809555,0.0,0.0,0.0,0.39130434,0.6666667,0.18181819,0.0,0.0
0.55275154,0.0,0.0,0.0,0.47826087,0.5,0.36363637,0.33333334,0.0
0.75017166,0.0,1.0,0.0,0.5652174,0.0,0.72727275,0.6666667,0.0
0.4825878,0.0,0.0,0.0,0.26086956,0.16666667,0.18181819,0.0,0.0
0.15368843,0.0,0.0,0.0,0.21739131,1.0,0.5454545,0.33333334,0.0
0.5325985,0.0,0.0,0.0,0.7826087,0.33333334,0.27272728,0.33333334,0.0
0.5305996,0.0,0.0,0.0,0.30434784,0.16666667,0.27272728,0.33333334,0.0
0.8742275,0.0,0.0,0.0,0.08695652,0.0,1.0,1.0,0.0
0.72699165,0.0,0.0,0.0,0.65217394,0.6666667,0.72727275,0.6666667,0.0
0.7197418,0.0,0.0,0.0,0.3478261,1.0,0.72727275,0.6666667,0.0
0.5494957,0.0,0.0,0.0,0.08695652,0.16666667,0.36363637,0.33333334,0.0
0.6741829,0.0,0.0,0.0,0.08695652,0.16666667,0.6363636,0.6666667,0.0
0.18251991,0.0,0.0,0.0,0.26086956,1.0,0.6363636,0.6666667,0.0
0.55389404,0.0,0.0,0.0,0.30434784,0.6666667,0.36363637,0.33333334,0.0
0.027803421,0.0,1.0,0.0,0.3478261,0.8333334,0.27272728,0.33333334,0.0
0.70980644,0.0,1.0,0.0,0.08695652,1.0,0.72727275,0.6666667,0.0
0.76444435,0.0,1.0,0.0,1.0,0.5,0.8181819,0.6666667,0.0
0.044757843,0.0,0.0,0.0,0.73913044,0.5,0.36363637,0.33333334,0.0
0.37662697,0.0,0.0,1.0,0.95652175,0.0,1.0,1.0,0.0
0.8006382,0.0,0.0,0.0,0.39130434,0.33333334,0.9090909,0.6666667,0.0
0.96043587,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,0.0
0.18491554,0.0,1.0,0.0,0.0,0.16666667,0.6363636,0.6666667,0.0
0.6579132,0.0,1.0,0.0,0.21739131,0.5,0.5454545,0.33333334,0.0
0.049898148,0.0,1.0,0.0,0.47826087,0.0,0.36363637,0.33333334,0.0
0.60487556,0.0,0.0,0.0,0.5217391,1.0,0.45454547,0.33333334,0.0
0.11692047,0.0,1.0,0.0,0.39130434,0.0,0.45454547,0.33333334,0.0
0.0059947968,0.0,1.0,1.0,0.43478262,0.5,0.27272728,0.33333334,0.0
0.562685,0.0,0.0,0.0,0.73913044,0.5,0.36363637,0.33333334,0.0
0.66778755,0.0,0.0,0.0,0.43478262,0.5,0.6363636,0.6666667,0.0
0.109386444,0.0,0.0,0.0,0.9130435,0.16666667,0.45454547,0.33333334,0.0
0.37108994,0.0,0.0,0.0,0.9130435,0.5,1.0,1.0,0.0
0.32456017,0.0,0.0,1.0,0.95652175,0.6666667,0.9090909,0.6666667,0.0
0.3841629,0.0,1.0,0.0,0.43478262,1.0,0.0,0.0,0.0
0.2074089,0.0,0.0,0.0,0.43478262,0.5,0.6363636,0.6666667,0.0
0.006280899,0.0,1.0,0.0,0.65217394,0.5,0.27272728,0.33333334,0.0
0.122117996,0.0,0.0,0.0,0.17391305,0.6666667,0.45454547,0.33333334,0.0
0.70581245,0.0,0.0,0.0,0.17391305,0.5,0.6363636,0.6666667,0.0
0.4840145,1.0,0.0,0.0,0.30434784,0.33333334,0.18181819,0.0,0.0
0.8271847,0.0,1.0,0.0,0.7826087,0.0,0.9090909,0.6666667,0.0
0.96979904,0.0,0.0,1.0,0.86956525,1.0,0.18181819,0.0,0.0
0.52100945,1.0,1.0,0.0,0.30434784,0.16666667,0.27272728,0.33333334,0.0
0.4882946,0.0,0.0,0.0,0.43478262,0.8333334,0.18181819,0.0,0.0
0.18982697,1.0,1.0,0.0,0.6086957,0.6666667,0.6363636,0.6666667,0.0
0.964262,0.0,0.0,1.0,0.826087,0.33333334,0.18181819,0.0,0.0
0.25582314,0.0,1.0,0.0,0.7826087,0.5,0.8181819,0.6666667,0.0
0.6693878,0.0,0.0,0.0,0.6086957,0.6666667,0.6363636,0.6666667,0.0
0.9960594,0.0,0.0,0.0,0.0,0.8333334,0.18181819,0.0,0.0
0.54281807,0.0,0.0,0.0,0.21739131,0.5,0.36363637,0.33333334,0.0
0.9925194,0.0,1.0,0.0,0.43478262,0.33333334,0.18181819,0.0,0.0
0.80646133,1.0,1.0,0.0,0.65217394,1.0,0.9090909,0.6666667,0.0
0.9262371,0.0,0.0,0.0,0.04347826,0.5,0.09090909,0.0,0.0
0.8374634,0.0,0.0,0.0,0.26086956,0.16666667,1.0,1.0,0.0
0.98789597,0.0,0.0,0.0,0.04347826,1.0,0.18181819,0.0,0.0
0.3500805,0.0,0.0,0.0,0.5652174,0.33333334,1.0,1.0,0.0
0.7166004,0.0,0.0,0.0,0.04347826,0.6666667,0.72727275,0.6666667,0.0
0.47813416,0.0,0.0,0.0,0.0,0.8333334,0.18181819,0.0,0.0
0.53071404,0.0,0.0,0.0,0.39130434,0.16666667,0.27272728,0.33333334,0.0
0.9502163,0.0,0.0,0.0,0.5652174,1.0,0.09090909,0.0,0.0
0.41864586,0.0,0.0,0.0,0.6086957,0.5,0.0,0.0,0.0
0.5363102,0.0,1.0,0.0,0.47826087,0.8333334,0.27272728,0.33333334,0.0
0.10476303,0.0,1.0,0.0,0.5217391,0.8333334,0.45454547,0.33333334,0.0
0.9124222,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.6399288,0.0,1.0,0.0,0.08695652,0.6666667,0.5454545,0.33333334,0.0
0.48190117,0.0,1.0,0.0,0.7826087,0.0,0.18181819,0.0,0.0
0.8137131,0.0,0.0,1.0,0.95652175,0.6666667,0.9090909,0.6666667,0.0
0.49223518,0.0,1.0,1.0,0.30434784,0.16666667,0.18181819,0.0,0.0
0.90208817,0.0,0.0,0.0,0.43478262,1.0,0.0,0.0,0.0
0.996233,0.0,0.0,0.0,0.13043478,0.8333334,0.18181819,0.0,0.0
0.17150116,0.0,0.0,0.0,0.21739131,0.8333334,0.6363636,0.6666667,0.0
0.46905708,0.0,1.0,0.0,0.39130434,0.8333334,0.18181819,0.0,0.0
0.7857399,0.0,0.0,0.0,0.5217391,0.8333334,0.8181819,0.6666667,0.0
0.30771828,0.0,0.0,0.0,0.65217394,1.0,0.9090909,0.6666667,0.0
0.6447239,0.0,0.0,1.0,0.6086957,0.0,0.5454545,0.33333334,0.0
0.07478905,0.0,1.0,0.0,0.65217394,0.6666667,0.36363637,0.33333334,0.0
0.19844818,0.0,0.0,0.0,0.9130435,0.5,0.6363636,0.6666667,0.0
0.045101166,0.0,0.0,0.0,1.0,0.5,0.36363637,0.33333334,0.0
0.8547039,1.0,1.0,0.0,0.86956525,1.0,1.0,1.0,0.0
0.608757,0.0,0.0,0.0,0.3478261,0.33333334,0.45454547,0.33333334,0.0
0.4419384,0.0,0.0,0.0,0.6086957,1.0,0.09090909,0.0,0.0
0.18754387,0.0,0.0,1.0,0.95652175,0.33333334,0.6363636,0.6666667,0.0
0.65608597,0.0,0.0,1.0,0.9130435,0.16666667,0.5454545,0.33333334,0.0
0.1435833,0.0,0.0,0.0,0.86956525,0.8333334,0.5454545,0.33333334,0.0
0.5082779,0.0,1.0,0.0,0.0,1.0,0.27272728,0.33333334,0.0
0.62428665,1.0,1.0,0.0,0.6956522,1.0,0.45454547,0.33333334,0.0
0.54590225,0.0,0.0,0.0,0.47826087,0.8333334,0.36363637,0.33333334,0.0
0.63884354,0.0,0.0,0.0,0.30434784,0.5,0.5454545,0.33333334,0.0
0.3555603,0.0,0.0,0.0,0.5652174,1.0,1.0,1.0,0.0
0.71586037,0.0,1.0,0.0,0.5217391,0.5,0.72727275,0.6666667,0.0
0.9149914,0.0,0.0,0.0,0.86956525,0.16666667,0.0,0.0,0.0
0.28585243,0.0,1.0,0.0,0.6956522,0.6666667,0.8181819,0.6666667,0.0
0.35481834,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.6693306,0.0,0.0,0.0,0.5652174,0.6666667,0.6363636,0.6666667,0.0
0.30018425,0.0,0.0,0.0,0.13043478,0.16666667,0.9090909,0.6666667,0.0
0.5411625,0.0,1.0,0.0,0.0,0.33333334,0.36363637,0.33333334,0.0
0.4793911,0.0,1.0,1.0,0.95652175,0.8333334,0.18181819,0.0,0.0
0.76963806,0.0,0.0,0.0,0.7826087,0.0,0.8181819,0.6666667,0.0
0.1885128,0.0,0.0,0.0,0.65217394,0.5,0.6363636,0.6666667,0.0
0.91921616,0.0,0.0,1.0,0.95652175,0.6666667,0.0,0.0,0.0
0.390728,0.0,0.0,0.0,0.21739131,0.6666667,0.0,0.0,0.0
0.4934349,0.0,0.0,0.0,0.17391305,0.33333334,0.18181819,0.0,0.0
0.4562111,0.0,0.0,0.0,0.0,0.5,0.09090909,0.0,0.0
0.30868912,0.0,0.0,0.0,0.3478261,0.0,0.9090909,0.6666667,0.0
0.040704727,0.0,0.0,0.0,0.7826087,0.0,0.27272728,0.33333334,0.0
0.72099686,0.0,0.0,0.0,0.26086956,0.0,0.72727275,0.6666667,0.0
0.25177002,0.0,1.0,0.0,0.826087,0.0,0.8181819,0.6666667,0.0
0.7456608,1.0,0.0,0.0,0.26086956,0.6666667,0.72727275,0.6666667,0.0
0.33803368,0.0,0.0,0.0,0.7826087,0.0,1.0,1.0,0.0
0.67229843,0.0,0.0,0.0,0.73913044,1.0,0.6363636,0.6666667,0.0
0.30897522,0.0,0.0,0.0,0.5652174,0.0,0.9090909,0.6666667,0.0
0.7743778,0.0,1.0,0.0,0.21739131,0.6666667,0.8181819,0.6666667,0.0
0.031455994,0.0,0.0,0.0,0.0,0.16666667,0.27272728,0.33333334,0.0
0.5615444,0.0,0.0,1.0,0.9130435,0.33333334,0.36363637,0.33333334,0.0
0.18508911,0.0,0.0,0.0,0.13043478,0.16666667,0.6363636,0.6666667,0.0
0.67920685,1.0,1.0,0.0,0.7826087,0.6666667,0.6363636,0.6666667,0.0
0.7480583,0.0,0.0,0.0,0.0,1.0,0.72727275,0.6666667,0.0
0.75188446,0.0,1.0,0.0,0.826087,0.16666667,0.8181819,0.6666667,0.0
0.8752575,0.0,1.0,1.0,0.86956525,0.0,1.0,1.0,0.0
0.18639946,0.0,1.0,0.0,0.08695652,0.33333334,0.6363636,0.6666667,0.0
0.28899384,0.0,1.0,0.0,1.0,1.0,0.8181819,0.6666667,0.0
0.1198349,0.0,0.0,0.0,0.5217391,0.33333334,0.45454547,0.33333334,0.0
0.39974976,0.0,0.0,0.0,0.826087,0.5,0.0,0.0,0.0
0.41636276,0.0,0.0,0.0,0.95652175,0.16666667,0.0,0.0,0.0
0.20963669,0.0,0.0,0.0,0.04347826,0.8333334,0.72727275,0.6666667,0.0
0.98698235,0.0,1.0,0.0,0.39130434,0.8333334,0.18181819,0.0,0.0
0.49840164,0.0,0.0,0.0,0.826087,0.8333334,0.18181819,0.0,0.0
0.25216866,0.0,0.0,0.0,0.08695652,0.16666667,0.8181819,0.6666667,0.0
0.8744011,0.0,1.0,0.0,0.21739131,0.0,1.0,1.0,0.0
0.58597755,0.0,0.0,0.0,0.73913044,1.0,0.45454547,0.33333334,0.0
0.5194111,0.0,0.0,0.0,0.13043478,0.0,0.27272728,0.33333334,0.0
0.8521347,0.0,0.0,0.0,1.0,0.6666667,1.0,1.0,0.0
0.16756058,0.0,1.0,0.0,0.3478261,0.33333334,0.6363636,0.6666667,0.0
0.53642464,0.0,0.0,0.0,0.5652174,0.8333334,0.27272728,0.33333334,0.0
0.3766842,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.7365265,0.0,0.0,0.0,0.6086957,0.6666667,0.72727275,0.6666667,0.0
0.52534866,0.0,0.0,0.0,0.47826087,0.6666667,0.27272728,0.33333334,0.0
0.2759781,0.0,0.0,0.0,0.47826087,0.6666667,0.8181819,0.6666667,0.0
0.91573334,0.0,1.0,0.0,0.39130434,0.33333334,0.0,0.0,0.0
0.81656647,0.0,1.0,0.0,0.0,0.0,0.9090909,0.6666667,0.0
0.9350319,0.0,1.0,0.0,0.47826087,0.33333334,0.09090909,0.0,0.0
0.9288082,0.0,0.0,0.0,0.95652175,0.6666667,0.09090909,0.0,0.0
0.5444164,0.0,0.0,0.0,0.39130434,0.6666667,0.36363637,0.33333334,0.0
0.7159729,0.0,0.0,1.0,0.6086957,0.5,0.72727275,0.6666667,0.0
0.0032539368,0.0,0.0,0.0,0.43478262,0.16666667,0.27272728,0.33333334,0.0
0.19485092,0.0,1.0,0.0,0.26086956,0.16666667,0.6363636,0.6666667,0.0
0.1630497,0.0,0.0,0.0,0.04347826,1.0,0.5454545,0.33333334,0.0
0.022891998,0.0,0.0,0.0,0.7826087,0.16666667,0.27272728,0.33333334,0.0
0.17053032,0.0,0.0,0.0,0.5217391,0.6666667,0.6363636,0.6666667,0.0
0.37714005,0.0,0.0,0.0,0.30434784,0.16666667,0.0,0.0,0.0
0.8652096,0.0,1.0,0.0,0.5217391,0.0,1.0,1.0,0.0
0.9894943,0.0,0.0,0.0,0.21739131,0.0,0.18181819,0.0,0.0
0.8535614,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
0.37422943,0.0,0.0,0.0,0.17391305,1.0,1.0,1.0,0.0
0.41442108,0.0,0.0,0.0,0.5217391,0.0,0.0,0.0,0.0
0.5996227,0.0,1.0,0.0,0.6956522,0.33333334,0.45454547,0.33333334,0.0
0.3300972,0.0,0.0,0.0,1.0,0.16666667,0.9090909,0.6666667,0.0
0.7989273,0.0,1.0,0.0,0.13043478,0.16666667,0.9090909,0.6666667,0.0
0.4800167,0.0,0.0,0.0,0.39130434,1.0,0.18181819,0.0,0.0
0.7669563,0.0,1.0,0.0,0.826087,0.8333334,0.8181819,0.6666667,0.0
0.41299438,0.0,1.0,1.0,0.47826087,1.0,0.0,0.0,0.0
0.5028534,0.0,0.0,0.0,0.04347826,0.33333334,0.27272728,0.33333334,0.0
0.029685974,0.0,1.0,0.0,0.73913044,1.0,0.27272728,0.33333334,0.0
0.10025215,0.0,0.0,0.0,0.21739131,0.33333334,0.45454547,0.33333334,0.0
0.2574215,0.0,0.0,0.0,0.95652175,0.6666667,0.8181819,0.6666667,0.0
0.99468994,0.0,0.0,0.0,0.0,0.6666667,0.18181819,0.0,0.0
0.6029339,0.0,1.0,0.0,0.08695652,0.8333334,0.45454547,0.33333334,0.0
0.30052376,1.0,1.0,0.0,0.39130434,0.16666667,0.9090909,0.6666667,0.0
0.061086655,0.0,0.0,0.0,0.65217394,0.16666667,0.36363637,0.33333334,0.0
0.47619247,0.0,1.0,0.0,0.6086957,0.5,0.18181819,0.0,0.0
0.6249714,0.0,0.0,0.0,0.17391305,0.0,0.5454545,0.33333334,0.0
0.37748337,0.0,1.0,0.0,0.5652174,0.16666667,0.0,0.0,0.0
0.7392101,0.0,0.0,0.0,0.5652174,1.0,0.72727275,0.6666667,0.0
0.038022995,0.0,1.0,0.0,0.826087,0.8333334,0.27272728,0.33333334,0.0
0.61223984,0.0,0.0,1.0,0.9130435,0.6666667,0.45454547,0.33333334,0.0
0.04093361,0.0,0.0,1.0,0.95652175,0.0,0.27272728,0.33333334,0.0
0.70289993,0.0,0.0,0.0,0.04347826,0.16666667,0.6363636,0.6666667,0.0
0.097055435,0.0,0.0,0.0,0.9130435,1.0,0.45454547,0.33333334,0.0
0.10721588,1.0,0.0,0.0,0.30434784,0.0,0.45454547,0.33333334,0.0
0.61772156,0.0,0.0,1.0,0.9130435,0.16666667,0.45454547,0.33333334,0.0
0.4179592,0.0,0.0,0.0,0.08695652,0.5,0.0,0.0,0.0
0.8358059,0.0,0.0,0.0,0.04347826,0.0,1.0,1.0,0.0
0.38827324,0.0,0.0,0.0,0.43478262,0.33333334,0.0,0.0,0.0
0.79504395,1.0,1.0,0.0,0.30434784,0.8333334,0.9090909,0.6666667,0.0
0.40340424,0.0,0.0,1.0,0.47826087,1.0,0.0,0.0,0.0
0.40768433,0.0,0.0,1.0,0.6086957,0.33333334,0.0,0.0,0.0
0.68696976,0.0,0.0,0.0,0.43478262,0.5,0.6363636,0.6666667,0.0
0.59340096,0.0,0.0,0.0,0.13043478,0.8333334,0.45454547,0.33333334,0.0
0.39175606,0.0,0.0,0.0,1.0,0.6666667,0.0,0.0,0.0
0.46637344,0.0,1.0,0.0,0.43478262,0.5,0.18181819,0.0,0.0
0.87485695,0.0,1.0,0.0,0.5652174,0.0,1.0,1.0,0.0
0.8437996,0.0,1.0,0.0,0.9130435,0.8333334,1.0,1.0,0.0
0.46408844,0.0,0.0,0.0,0.7826087,0.16666667,0.18181819,0.0,0.0
0.3763981,0.0,0.0,0.0,0.7826087,0.0,1.0,1.0,0.0
0.7168865,0.0,0.0,0.0,0.26086956,0.6666667,0.72727275,0.6666667,0.0
0.005252838,0.0,1.0,1.0,0.9130435,0.33333334,0.27272728,0.33333334,0.0
0.14718056,0.0,0.0,0.0,0.47826087,0.16666667,0.5454545,0.33333334,0.0
0.88975716,0.0,1.0,0.0,0.43478262,0.6666667,0.0,0.0,0.0
0.47870445,0.0,0.0,0.0,0.43478262,0.8333334,0.18181819,0.0,0.0
0.5460148,0.0,0.0,0.0,0.5652174,0.8333334,0.36363637,0.33333334,0.0
0.80537796,0.0,0.0,0.0,0.86956525,0.8333334,0.9090909,0.6666667,0.0
0.9671154,0.0,0.0,1.0,0.9130435,0.6666667,0.18181819,0.0,0.0
0.83712006,0.0,1.0,0.0,0.0,0.16666667,1.0,1.0,0.0
0.22248077,0.0,1.0,0.0,0.43478262,0.0,0.72727275,0.6666667,0.0
0.7563362,0.0,0.0,0.0,0.04347826,0.8333334,0.8181819,0.6666667,0.0
0.07707214,0.0,1.0,0.0,0.30434784,1.0,0.36363637,0.33333334,0.0
0.49468994,0.0,1.0,0.0,0.08695652,0.5,0.18181819,0.0,0.0
0.51044846,0.0,1.0,0.0,0.6086957,0.0,0.27272728,0.33333334,0.0
0.2156887,0.0,0.0,0.0,0.47826087,0.33333334,0.72727275,0.6666667,0.0
0.7940731,0.0,0.0,1.0,0.6086957,0.6666667,0.9090909,0.6666667,0.0
0.8129139,0.0,0.0,0.0,0.3478261,0.6666667,0.9090909,0.6666667,0.0
0.8607559,0.0,1.0,0.0,0.26086956,0.6666667,1.0,1.0,0.0
0.23127556,0.0,0.0,1.0,0.86956525,1.0,0.72727275,0.6666667,0.0
0.7529125,0.0,0.0,0.0,0.5652174,0.33333334,0.8181819,0.6666667,0.0
0.9617481,0.0,1.0,0.0,1.0,0.0,0.18181819,0.0,0.0
0.57992744,0.0,1.0,0.0,0.30434784,0.33333334,0.36363637,0.33333334,0.0
0.15774155,0.0,1.0,0.0,0.17391305,0.33333334,0.5454545,0.33333334,0.0
0.20449829,0.0,0.0,0.0,0.30434784,0.16666667,0.6363636,0.6666667,0.0
0.40568542,0.0,0.0,0.0,0.13043478,0.16666667,0.0,0.0,0.0
0.3638382,0.0,0.0,0.0,0.6086957,0.8333334,1.0,1.0,0.0
0.64055824,0.0,0.0,0.0,0.5652174,0.6666667,0.5454545,0.33333334,0.0
0.5758724,0.0,0.0,0.0,0.3478261,1.0,0.36363637,0.33333334,0.0
0.28904915,0.0,0.0,0.0,0.0,0.0,0.8181819,0.6666667,0.0
0.20569801,0.0,0.0,0.0,0.17391305,0.33333334,0.6363636,0.6666667,0.0
0.56228447,0.0,1.0,0.0,0.43478262,0.5,0.36363637,0.33333334,0.0
0.3967228,0.0,1.0,0.0,0.6086957,0.16666667,0.0,0.0,0.0
0.44285202,0.0,0.0,0.0,0.26086956,0.0,0.09090909,0.0,0.0
0.9444504,0.0,1.0,0.0,0.3478261,0.33333334,0.09090909,0.0,0.0
0.8410034,0.0,1.0,0.0,0.86956525,0.5,1.0,1.0,0.0
0.34357262,0.0,0.0,0.0,0.826087,0.6666667,1.0,1.0,0.0
0.5077648,0.0,0.0,0.0,0.65217394,0.8333334,0.27272728,0.33333334,0.0
0.16881752,0.0,1.0,0.0,0.26086956,0.5,0.6363636,0.6666667,0.0
0.68805695,0.0,1.0,0.0,0.21739131,0.6666667,0.6363636,0.6666667,0.0
0.78248596,0.0,0.0,0.0,0.13043478,0.5,0.8181819,0.6666667,0.0
0.4293785,0.0,0.0,0.0,0.43478262,0.6666667,0.09090909,0.0,0.0
0.063028336,0.0,0.0,0.0,0.04347826,0.5,0.36363637,0.33333334,0.0
0.7694111,0.0,0.0,0.0,0.6086957,0.0,0.8181819,0.6666667,0.0
0.6124668,0.0,0.0,0.0,0.04347826,0.8333334,0.45454547,0.33333334,0.0
0.7537689,0.0,0.0,0.0,0.17391305,0.5,0.8181819,0.6666667,0.0
0.7410927,0.0,1.0,1.0,0.95652175,0.0,0.72727275,0.6666667,0.0
0.08900452,0.0,1.0,0.0,0.0,0.16666667,0.45454547,0.33333334,0.0
0.14209747,0.0,0.0,0.0,0.7826087,0.6666667,0.5454545,0.33333334,0.0
