UNIX_TS,CDE,Month,Season,EBE
0.63969994,0.0,0.5454545,0.33333334,0.0
0.24777412,0.0,0.72727275,0.6666667,1.0
0.6324501,0.0,0.5454545,0.33333334,0.0
0.68862724,0.0,0.6363636,0.6666667,0.0
0.56451225,0.0,0.36363637,0.33333334,1.0
0.6444378,0.0,0.5454545,0.33333334,0.0
0.2895069,0.0,0.8181819,0.6666667,1.0
0.33260918,0.0,0.9090909,0.6666667,1.0
0.73178864,0.0,0.72727275,0.6666667,0.0
0.3698902,0.0,1.0,1.0,1.0
0.81650925,0.0,0.9090909,0.6666667,0.0
0.71751404,0.0,0.72727275,0.6666667,0.0
0.44056892,0.0,0.09090909,0.0,1.0
0.44502258,0.0,0.09090909,0.0,1.0
0.9142494,0.0,0.0,0.0,0.0
0.007707596,0.0,0.27272728,0.33333334,0.0
0.5638275,0.0,0.36363637,0.33333334,1.0
0.9968033,0.0,0.18181819,0.0,0.0
0.045671463,0.0,0.36363637,0.33333334,0.0
0.61166954,0.0,0.45454547,0.33333334,1.0
0.024435043,0.0,0.27272728,0.33333334,0.0
0.96129227,0.0,0.18181819,0.0,0.0
0.44513512,0.0,0.09090909,0.0,1.0
0.46466064,0.0,0.18181819,0.0,1.0
0.59191513,0.0,0.45454547,0.33333334,1.0
0.5060501,0.0,0.27272728,0.33333334,1.0
0.14495468,0.0,0.5454545,0.33333334,0.0
0.342144,0.0,1.0,1.0,1.0
0.071704865,0.0,0.36363637,0.33333334,0.0
0.7786579,0.0,0.8181819,0.6666667,0.0
0.6056175,0.0,0.45454547,0.33333334,1.0
0.48418427,0.0,0.18181819,0.0,1.0
0.27415085,0.0,0.8181819,0.6666667,1.0
0.15557289,0.0,0.5454545,0.33333334,0.0
0.55246544,0.0,0.36363637,0.33333334,1.0
0.6959915,0.0,0.6363636,0.6666667,0.0
0.17880821,0.0,0.6363636,0.6666667,0.0
0.11001396,0.0,0.45454547,0.33333334,0.0
0.7659836,0.0,0.8181819,0.6666667,0.0
0.17344093,0.0,0.6363636,0.6666667,0.0
0.47978973,0.0,0.18181819,0.0,1.0
0.38256454,0.0,0.0,0.0,1.0
0.6358185,0.0,0.5454545,0.33333334,0.0
0.6987324,0.0,0.6363636,0.6666667,0.0
0.6656208,0.0,0.5454545,0.33333334,1.0
0.85053635,0.0,1.0,1.0,0.0
0.48783875,0.0,0.18181819,0.0,1.0
0.444849,0.0,0.09090909,0.0,1.0
0.7159176,0.0,0.72727275,0.6666667,0.0
0.86309624,0.0,1.0,1.0,0.0
0.21391869,0.0,0.72727275,0.6666667,1.0
0.97682,0.0,0.18181819,0.0,0.0
0.30657768,0.0,0.9090909,0.6666667,1.0
0.33814812,0.0,1.0,1.0,1.0
0.9407387,0.0,0.09090909,0.0,0.0
0.7851105,0.0,0.8181819,0.6666667,0.0
0.51130486,0.0,0.27272728,0.33333334,1.0
0.72271156,0.0,0.72727275,0.6666667,0.0
0.54047775,0.0,0.27272728,0.33333334,1.0
0.18029213,0.0,0.6363636,0.6666667,1.0
0.34362984,0.0,1.0,1.0,1.0
0.23390007,0.0,0.72727275,0.6666667,1.0
0.6496353,0.0,0.5454545,0.33333334,0.0
0.4041443,0.0,0.0,0.0,1.0
0.37137413,0.0,1.0,1.0,1.0
0.7877369,0.0,0.8181819,0.6666667,0.0
0.8810787,0.0,0.0,0.0,0.0
0.20004463,0.0,0.6363636,0.6666667,1.0
0.89255524,0.0,0.0,0.0,0.0
0.6542587,0.0,0.5454545,0.33333334,0.0
0.5835228,0.0,0.36363637,0.33333334,1.0
0.5568638,0.0,0.36363637,0.33333334,1.0
0.3773117,0.0,0.0,0.0,1.0
0.13216591,0.0,0.5454545,0.33333334,0.0
0.9862404,0.0,0.18181819,0.0,0.0
0.66208076,0.0,0.5454545,0.33333334,0.0
0.78305626,0.0,0.8181819,0.6666667,0.0
0.1152668,0.0,0.45454547,0.33333334,0.0
0.6156082,0.0,0.45454547,0.33333334,1.0
0.4711132,0.0,0.18181819,0.0,1.0
0.82513046,0.0,0.9090909,0.6666667,0.0
0.4087677,0.0,0.0,0.0,1.0
0.40836906,0.0,0.0,0.0,1.0
0.38519096,0.0,0.0,0.0,1.0
0.43942642,0.0,0.09090909,0.0,1.0
0.29841423,0.0,0.9090909,0.6666667,1.0
0.70461273,0.0,0.6363636,0.6666667,0.0
0.25924873,0.0,0.8181819,0.6666667,1.0
0.3744011,0.0,1.0,1.0,1.0
0.48007393,0.0,0.18181819,0.0,1.0
0.3432293,0.0,1.0,1.0,1.0
0.6077862,0.0,0.45454547,0.33333334,1.0
0.9845848,0.0,0.18181819,0.0,0.0
0.23561287,0.0,0.72727275,0.6666667,1.0
0.20780945,0.0,0.6363636,0.6666667,1.0
0.75810623,0.0,0.8181819,0.6666667,0.0
0.9371414,0.0,0.09090909,0.0,0.0
0.46985626,0.0,0.18181819,0.0,1.0
0.60401917,0.0,0.45454547,0.33333334,1.0
0.23298645,0.0,0.72727275,0.6666667,1.0
0.7342434,0.0,0.72727275,0.6666667,0.0
0.19690514,0.0,0.6363636,0.6666667,1.0
0.28334236,0.0,0.8181819,0.6666667,1.0
0.58626366,0.0,0.45454547,0.33333334,1.0
0.0025119781,0.0,0.27272728,0.33333334,0.0
0.0010280609,0.0,0.27272728,0.33333334,0.0
0.04555893,0.0,0.36363637,0.33333334,0.0
0.31217194,0.0,0.9090909,0.6666667,1.0
0.107559204,0.0,0.45454547,0.33333334,0.0
0.64951897,0.0,0.5454545,0.33333334,0.0
0.71323395,0.0,0.72727275,0.6666667,0.0
0.13547707,0.0,0.5454545,0.33333334,0.0
0.8986645,0.0,0.0,0.0,0.0
0.7203121,0.0,0.72727275,0.6666667,0.0
0.56474113,0.0,0.36363637,0.33333334,1.0
0.90865517,0.0,0.0,0.0,0.0
0.3521347,0.0,1.0,1.0,1.0
0.23378563,0.0,0.72727275,0.6666667,1.0
0.47921944,0.0,0.18181819,0.0,1.0
0.027460098,0.0,0.27272728,0.33333334,0.0
0.5059948,0.0,0.27272728,0.33333334,1.0
0.84425735,0.0,1.0,1.0,0.0
0.67207146,0.0,0.6363636,0.6666667,0.0
0.647295,0.0,0.5454545,0.33333334,0.0
0.57541656,0.0,0.36363637,0.33333334,1.0
0.07604599,0.0,0.36363637,0.33333334,0.0
0.93234825,0.0,0.09090909,0.0,0.0
0.74531746,0.0,0.72727275,0.6666667,0.0
0.18874359,0.0,0.6363636,0.6666667,1.0
0.24868774,0.0,0.72727275,0.6666667,1.0
0.73983765,0.0,0.72727275,0.6666667,0.0
0.025348663,0.0,0.27272728,0.33333334,0.0
0.6569996,0.0,0.5454545,0.33333334,0.0
0.8919258,1.0,0.0,0.0,0.0
0.624115,0.0,0.45454547,0.33333334,1.0
0.966486,0.0,0.18181819,0.0,0.0
0.08112717,0.0,0.36363637,0.33333334,0.0
0.2972145,0.0,0.9090909,0.6666667,1.0
0.8544178,0.0,1.0,1.0,0.0
0.6913109,0.0,0.6363636,0.6666667,0.0
0.72293854,0.0,0.72727275,0.6666667,0.0
0.9155617,0.0,0.0,0.0,0.0
0.060743332,0.0,0.36363637,0.33333334,0.0
0.024606705,0.0,0.27272728,0.33333334,0.0
0.9533577,0.0,0.09090909,0.0,0.0
0.9659729,0.0,0.18181819,0.0,0.0
0.13296318,0.0,0.5454545,0.33333334,0.0
0.013017654,0.0,0.27272728,0.33333334,0.0
0.66950226,0.0,0.6363636,0.6666667,0.0
0.03299904,0.0,0.27272728,0.33333334,0.0
0.2417221,0.0,0.72727275,0.6666667,1.0
0.8105717,0.0,0.9090909,0.6666667,0.0
0.039108276,0.0,0.27272728,0.33333334,0.0
0.2980709,0.0,0.9090909,0.6666667,1.0
0.47442245,0.0,0.18181819,0.0,1.0
0.21614647,0.0,0.72727275,0.6666667,1.0
0.38992882,0.0,0.0,0.0,1.0
0.33084106,0.0,0.9090909,0.6666667,1.0
0.043504715,0.0,0.36363637,0.33333334,0.0
0.20489883,0.0,0.6363636,0.6666667,1.0
0.4130516,0.0,0.0,0.0,1.0
0.04550171,0.0,0.36363637,0.33333334,0.0
0.41716194,0.0,0.0,0.0,1.0
0.8995209,0.0,0.0,0.0,0.0
0.39552307,0.0,0.0,0.0,1.0
0.6636772,0.0,0.5454545,0.33333334,0.0
0.83512115,0.0,1.0,1.0,0.0
0.8978634,0.0,0.0,0.0,0.0
0.8815346,0.0,0.0,0.0,0.0
0.9694557,0.0,0.18181819,0.0,0.0
0.3447132,0.0,1.0,1.0,1.0
0.024778366,0.0,0.27272728,0.33333334,0.0
0.030200958,0.0,0.27272728,0.33333334,0.0
0.15751266,0.0,0.5454545,0.33333334,0.0
0.32478714,0.0,0.9090909,0.6666667,1.0
0.78391266,0.0,0.8181819,0.6666667,0.0
0.76050377,0.0,0.8181819,0.6666667,0.0
0.09448433,0.0,0.45454547,0.33333334,0.0
0.07381821,0.0,0.36363637,0.33333334,0.0
0.49674606,0.0,0.18181819,0.0,1.0
0.8135414,0.0,0.9090909,0.6666667,0.0
0.033798218,0.0,0.27272728,0.33333334,0.0
0.3993492,0.0,0.0,0.0,1.0
0.3795948,0.0,0.0,0.0,1.0
0.29333305,0.0,0.9090909,0.6666667,1.0
0.13661766,0.0,0.5454545,0.33333334,0.0
0.12685585,0.0,0.5454545,0.33333334,0.0
0.96528816,0.0,0.18181819,0.0,0.0
0.79647064,0.0,0.9090909,0.6666667,0.0
0.45872307,0.0,0.18181819,0.0,1.0
0.50045586,0.0,0.27272728,0.33333334,1.0
0.07301903,0.0,0.36363637,0.33333334,0.0
0.613554,0.0,0.45454547,0.33333334,1.0
0.7299595,0.0,0.72727275,0.6666667,0.0
0.70837975,0.0,0.6363636,0.6666667,0.0
0.86828995,0.0,1.0,1.0,0.0
0.99474716,0.0,0.18181819,0.0,0.0
0.8593292,0.0,1.0,1.0,0.0
0.32530403,0.0,0.9090909,0.6666667,1.0
0.57370377,0.0,0.36363637,0.33333334,1.0
0.7705517,0.0,0.8181819,0.6666667,0.0
0.7758045,0.0,0.8181819,0.6666667,0.0
0.6302223,0.0,0.5454545,0.33333334,0.0
0.94690514,0.0,0.09090909,0.0,0.0
0.16259384,0.0,0.5454545,0.33333334,0.0
0.59539795,0.0,0.45454547,0.33333334,1.0
0.37120247,0.0,1.0,1.0,1.0
0.29013634,0.0,0.8181819,0.6666667,1.0
0.9993706,0.0,0.18181819,0.0,0.0
0.9985161,0.0,0.18181819,0.0,0.0
0.8744564,0.0,1.0,1.0,0.0
0.64398193,0.0,0.5454545,0.33333334,0.0
0.0013694763,0.0,0.27272728,0.33333334,0.0
0.7250519,0.0,0.72727275,0.6666667,0.0
0.6587696,0.0,0.5454545,0.33333334,0.0
0.26467323,0.0,0.8181819,0.6666667,1.0
0.9767628,0.0,0.18181819,0.0,0.0
0.8095455,0.0,0.9090909,0.6666667,0.0
0.20215797,0.0,0.6363636,0.6666667,1.0
0.7114639,0.0,0.72727275,0.6666667,0.0
0.4007759,0.0,0.0,0.0,1.0
0.9319477,0.0,0.09090909,0.0,0.0
0.34128952,0.0,1.0,1.0,1.0
0.06628227,0.0,0.36363637,0.33333334,0.0
0.9531841,0.0,0.09090909,0.0,0.0
0.34003258,0.0,1.0,1.0,1.0
0.96922684,0.0,0.18181819,0.0,0.0
0.7145462,0.0,0.72727275,0.6666667,0.0
0.7739773,0.0,0.8181819,0.6666667,0.0
0.6015625,0.0,0.45454547,0.33333334,1.0
0.8865032,0.0,0.0,0.0,0.0
0.44730568,0.0,0.09090909,0.0,1.0
0.8492241,0.0,1.0,1.0,0.0
0.74897194,0.0,0.72727275,0.6666667,0.0
0.089860916,1.0,0.45454547,0.33333334,0.0
0.80474854,0.0,0.9090909,0.6666667,0.0
0.92772293,0.0,0.09090909,0.0,0.0
0.7397232,0.0,0.72727275,0.6666667,0.0
0.4768772,0.0,0.18181819,0.0,1.0
0.60510254,0.0,0.45454547,0.33333334,1.0
0.30697632,0.0,0.9090909,0.6666667,1.0
0.8952961,0.0,0.0,0.0,0.0
0.7668972,0.0,0.8181819,0.6666667,0.0
0.07593155,0.0,0.36363637,0.33333334,0.0
0.430521,0.0,0.09090909,0.0,1.0
0.56850815,0.0,0.36363637,0.33333334,1.0
0.2154026,0.0,0.72727275,0.6666667,1.0
0.31314278,1.0,0.9090909,0.6666667,1.0
0.3472271,0.0,1.0,1.0,1.0
0.848938,0.0,1.0,1.0,0.0
0.9211559,0.0,0.09090909,0.0,0.0
0.19131088,0.0,0.6363636,0.6666667,1.0
0.762331,0.0,0.8181819,0.6666667,0.0
0.107730865,0.0,0.45454547,0.33333334,0.0
0.03562355,0.0,0.27272728,0.33333334,0.0
0.5357952,0.0,0.27272728,0.33333334,1.0
0.07650185,0.0,0.36363637,0.33333334,0.0
0.99446297,0.0,0.18181819,0.0,0.0
0.33329582,0.0,0.9090909,0.6666667,1.0
0.3721733,0.0,1.0,1.0,1.0
0.8340359,0.0,0.9090909,0.6666667,0.0
0.17589569,0.0,0.6363636,0.6666667,0.0
0.86429596,0.0,1.0,1.0,0.0
0.21665955,0.0,0.72727275,0.6666667,1.0
0.08575058,0.0,0.45454547,0.33333334,0.0
0.2852249,0.0,0.8181819,0.6666667,1.0
0.8832493,0.0,0.0,0.0,0.0
0.5400219,0.0,0.27272728,0.33333334,1.0
0.13627625,0.0,0.5454545,0.33333334,0.0
0.41379166,0.0,0.0,0.0,1.0
0.68240356,0.0,0.6363636,0.6666667,0.0
0.48361397,0.0,0.18181819,0.0,1.0
0.4668293,0.0,0.18181819,0.0,1.0
0.83220863,0.0,0.9090909,0.6666667,0.0
0.5351105,0.0,0.27272728,0.33333334,1.0
0.32598686,0.0,0.9090909,0.6666667,1.0
0.14461136,0.0,0.5454545,0.33333334,0.0
0.02951622,1.0,0.27272728,0.33333334,0.0
0.03842163,0.0,0.27272728,0.33333334,0.0
0.883934,0.0,0.0,0.0,0.0
0.5804405,0.0,0.36363637,0.33333334,1.0
0.86400986,0.0,1.0,1.0,0.0
0.5726185,0.0,0.36363637,0.33333334,1.0
0.52843094,0.0,0.27272728,0.33333334,1.0
0.5837517,0.0,0.45454547,0.33333334,1.0
0.6129246,0.0,0.45454547,0.33333334,1.0
0.26963997,0.0,0.8181819,0.6666667,1.0
0.71700096,0.0,0.72727275,0.6666667,0.0
0.3489952,0.0,1.0,1.0,1.0
0.2420063,0.0,0.72727275,0.6666667,1.0
0.36743546,0.0,1.0,1.0,1.0
0.5461292,0.0,0.36363637,0.33333334,1.0
0.6232014,0.0,0.45454547,0.33333334,1.0
0.7445774,0.0,0.72727275,0.6666667,0.0
0.61886215,0.0,0.45454547,0.33333334,1.0
0.63427734,0.0,0.5454545,0.33333334,0.0
0.084093094,0.0,0.45454547,0.33333334,0.0
0.49548912,0.0,0.18181819,0.0,1.0
0.50040054,0.0,0.27272728,0.33333334,1.0
0.51906776,0.0,0.27272728,0.33333334,1.0
0.5957413,0.0,0.45454547,0.33333334,1.0
0.04852867,0.0,0.36363637,0.33333334,0.0
0.63627434,0.0,0.5454545,0.33333334,0.0
0.86143875,0.0,1.0,1.0,0.0
0.5280304,0.0,0.27272728,0.33333334,1.0
0.92755127,0.0,0.09090909,0.0,0.0
0.432518,0.0,0.09090909,0.0,1.0
0.12622833,0.0,0.5454545,0.33333334,0.0
0.7574215,0.0,0.8181819,0.6666667,0.0
0.2013588,0.0,0.6363636,0.6666667,1.0
0.5266609,0.0,0.27272728,0.33333334,1.0
0.18286133,0.0,0.6363636,0.6666667,1.0
0.6043625,0.0,0.45454547,0.33333334,1.0
0.05611992,0.0,0.36363637,0.33333334,0.0
0.94947433,0.0,0.09090909,0.0,0.0
0.8912983,0.0,0.0,0.0,0.0
0.75468254,0.0,0.8181819,0.6666667,0.0
0.9139061,0.0,0.0,0.0,0.0
0.19553566,0.0,0.6363636,0.6666667,1.0
0.023693085,0.0,0.27272728,0.33333334,0.0
0.20518494,0.0,0.6363636,0.6666667,1.0
0.58592033,0.0,0.45454547,0.33333334,1.0
0.46774292,0.0,0.18181819,0.0,1.0
0.73989487,0.0,0.72727275,0.6666667,0.0
0.49937248,0.0,0.18181819,0.0,1.0
0.5889473,0.0,0.45454547,0.33333334,1.0
0.8613262,0.0,1.0,1.0,0.0
0.26935387,1.0,0.8181819,0.6666667,1.0
0.11960411,0.0,0.45454547,0.33333334,0.0
0.05737686,0.0,0.36363637,0.33333334,0.0
0.87148666,0.0,1.0,1.0,0.0
0.44901657,0.0,0.09090909,0.0,1.0
0.7154026,0.0,0.72727275,0.6666667,0.0
0.43548775,0.0,0.09090909,0.0,1.0
0.13364983,0.0,0.5454545,0.33333334,0.0
0.015188217,0.0,0.27272728,0.33333334,0.0
0.6146946,0.0,0.45454547,0.33333334,1.0
0.39598083,0.0,0.0,0.0,1.0
0.60744286,0.0,0.45454547,0.33333334,1.0
0.9591789,0.0,0.18181819,0.0,0.0
0.6027069,1.0,0.45454547,0.33333334,1.0
0.19034004,0.0,0.6363636,0.6666667,1.0
0.8734875,0.0,1.0,1.0,0.0
0.99617386,0.0,0.18181819,0.0,0.0
0.5552063,0.0,0.36363637,0.33333334,1.0
0.20227242,1.0,0.6363636,0.6666667,1.0
0.56280136,0.0,0.36363637,0.33333334,1.0
0.014501572,0.0,0.27272728,0.33333334,0.0
0.64489555,0.0,0.5454545,0.33333334,0.0
0.99526024,0.0,0.18181819,0.0,0.0
0.065597534,0.0,0.36363637,0.33333334,0.0
0.12234497,0.0,0.45454547,0.33333334,0.0
0.3478527,0.0,1.0,1.0,1.0
0.36560822,0.0,1.0,1.0,1.0
0.21991348,0.0,0.72727275,0.6666667,1.0
0.52243614,0.0,0.27272728,0.33333334,1.0
0.06183052,0.0,0.36363637,0.33333334,0.0
0.09545517,0.0,0.45454547,0.33333334,0.0
0.74703026,0.0,0.72727275,0.6666667,0.0
0.18514633,0.0,0.6363636,0.6666667,1.0
0.37029076,0.0,1.0,1.0,1.0
0.40117645,0.0,0.0,0.0,1.0
0.9001484,0.0,0.0,0.0,0.0
0.08586311,0.0,0.45454547,0.33333334,0.0
0.573761,0.0,0.36363637,0.33333334,1.0
0.11258316,0.0,0.45454547,0.33333334,0.0
0.43954086,0.0,0.09090909,0.0,1.0
0.21688652,0.0,0.72727275,0.6666667,1.0
0.27768898,1.0,0.8181819,0.6666667,1.0
0.4290371,0.0,0.09090909,0.0,1.0
0.039678574,0.0,0.27272728,0.33333334,0.0
0.32713127,0.0,0.9090909,0.6666667,1.0
0.80874634,0.0,0.9090909,0.6666667,0.0
0.22014046,0.0,0.72727275,0.6666667,1.0
0.34054565,0.0,1.0,1.0,1.0
0.850708,0.0,1.0,1.0,0.0
0.82359123,0.0,0.9090909,0.6666667,0.0
0.8873024,0.0,0.0,0.0,0.0
0.9788761,0.0,0.18181819,0.0,0.0
0.71722984,0.0,0.72727275,0.6666667,0.0
0.38850212,0.0,0.0,0.0,1.0
0.05703354,0.0,0.36363637,0.33333334,0.0
0.17669487,0.0,0.6363636,0.6666667,0.0
0.6178341,0.0,0.45454547,0.33333334,1.0
0.12074852,0.0,0.45454547,0.33333334,0.0
0.9293213,0.0,0.09090909,0.0,0.0
0.12982559,0.0,0.5454545,0.33333334,0.0
0.846941,0.0,1.0,1.0,0.0
0.92806435,0.0,0.09090909,0.0,0.0
0.18525887,0.0,0.6363636,0.6666667,1.0
0.61030006,0.0,0.45454547,0.33333334,1.0
0.3529911,0.0,1.0,1.0,1.0
0.1770382,0.0,0.6363636,0.6666667,0.0
0.730875,0.0,0.72727275,0.6666667,0.0
0.27506447,0.0,0.8181819,0.6666667,1.0
0.4850979,0.0,0.18181819,0.0,1.0
0.46917152,0.0,0.18181819,0.0,1.0
0.20347214,0.0,0.6363636,0.6666667,1.0
0.5102768,0.0,0.27272728,0.33333334,1.0
0.9974861,0.0,0.18181819,0.0,0.0
0.8689194,0.0,1.0,1.0,0.0
0.25536537,0.0,0.8181819,0.6666667,1.0
0.35264778,0.0,1.0,1.0,1.0
0.8167381,0.0,0.9090909,0.6666667,0.0
0.3604126,0.0,1.0,1.0,1.0
0.96814346,1.0,0.18181819,0.0,0.0
0.10259247,0.0,0.45454547,0.33333334,0.0
0.9141922,0.0,0.0,0.0,0.0
0.6241722,0.0,0.45454547,0.33333334,1.0
0.73412895,0.0,0.72727275,0.6666667,0.0
0.85744476,0.0,1.0,1.0,0.0
0.96123505,0.0,0.18181819,0.0,0.0
0.5933418,0.0,0.45454547,0.33333334,1.0
0.15049171,0.0,0.5454545,0.33333334,0.0
0.8664074,0.0,1.0,1.0,0.0
0.84916687,0.0,1.0,1.0,0.0
0.41893196,0.0,0.0,0.0,1.0
0.1845169,0.0,0.6363636,0.6666667,1.0
0.87023354,0.0,1.0,1.0,0.0
0.7131767,0.0,0.72727275,0.6666667,0.0
0.9588947,0.0,0.18181819,0.0,0.0
0.1418705,0.0,0.5454545,0.33333334,0.0
0.27649117,0.0,0.8181819,0.6666667,1.0
0.6258278,0.0,0.5454545,0.33333334,1.0
0.6267414,0.0,0.5454545,0.33333334,1.0
0.26210213,0.0,0.8181819,0.6666667,1.0
0.34071732,0.0,1.0,1.0,1.0
0.7892761,0.0,0.8181819,0.6666667,0.0
0.53305435,0.0,0.27272728,0.33333334,1.0
0.3054924,0.0,0.9090909,0.6666667,1.0
0.05440712,0.0,0.36363637,0.33333334,0.0
0.7066097,0.0,0.6363636,0.6666667,0.0
0.8449402,0.0,1.0,1.0,0.0
0.32341766,0.0,0.9090909,0.6666667,1.0
0.70723915,0.0,0.6363636,0.6666667,0.0
0.19468117,0.0,0.6363636,0.6666667,1.0
0.8266716,0.0,0.9090909,0.6666667,0.0
0.27266502,0.0,0.8181819,0.6666667,1.0
0.09813881,0.0,0.45454547,0.33333334,0.0
0.9508438,0.0,0.09090909,0.0,0.0
0.5160427,0.0,0.27272728,0.33333334,1.0
0.7279053,0.0,0.72727275,0.6666667,0.0
0.88570404,0.0,0.0,0.0,0.0
0.49006462,0.0,0.18181819,0.0,1.0
0.5594311,0.0,0.36363637,0.33333334,1.0
0.7725506,0.0,0.8181819,0.6666667,0.0
0.3701191,0.0,1.0,1.0,1.0
0.46922874,0.0,0.18181819,0.0,1.0
0.43691444,0.0,0.09090909,0.0,1.0
0.7977848,0.0,0.9090909,0.6666667,0.0
0.1464386,0.0,0.5454545,0.33333334,0.0
0.33848953,0.0,1.0,1.0,1.0
0.38033867,0.0,0.0,0.0,1.0
0.43126297,0.0,0.09090909,0.0,1.0
0.4647751,0.0,0.18181819,0.0,1.0
0.29418755,0.0,0.9090909,0.6666667,1.0
0.06548309,0.0,0.36363637,0.33333334,0.0
0.9734535,1.0,0.18181819,0.0,0.0
0.11064339,0.0,0.45454547,0.33333334,0.0
0.9004345,0.0,0.0,0.0,0.0
0.058918,0.0,0.36363637,0.33333334,0.0
0.22179794,0.0,0.72727275,0.6666667,1.0
0.81873703,0.0,0.9090909,0.6666667,0.0
0.95695305,0.0,0.09090909,0.0,0.0
0.585577,0.0,0.45454547,0.33333334,1.0
0.48213005,0.0,0.18181819,0.0,1.0
0.026090622,0.0,0.27272728,0.33333334,0.0
0.6163502,0.0,0.45454547,0.33333334,1.0
0.1905117,0.0,0.6363636,0.6666667,1.0
0.30817604,0.0,0.9090909,0.6666667,1.0
0.58763313,0.0,0.45454547,0.33333334,1.0
0.22031403,0.0,0.72727275,0.6666667,1.0
0.56936455,0.0,0.36363637,0.33333334,1.0
0.005537033,0.0,0.27272728,0.33333334,0.0
0.20027542,0.0,0.6363636,0.6666667,1.0
0.17875099,0.0,0.6363636,0.6666667,0.0
0.1413002,0.0,0.5454545,0.33333334,0.0
0.22448158,0.0,0.72727275,0.6666667,1.0
0.3778839,0.0,0.0,0.0,1.0
0.15003395,0.0,0.5454545,0.33333334,0.0
0.21545982,0.0,0.72727275,0.6666667,1.0
0.5048523,0.0,0.27272728,0.33333334,1.0
0.127882,0.0,0.5454545,0.33333334,0.0
0.7422924,0.0,0.72727275,0.6666667,0.0
0.4173317,0.0,0.0,0.0,1.0
0.46528816,0.0,0.18181819,0.0,1.0
0.4425087,0.0,0.09090909,0.0,1.0
0.79138947,0.0,0.8181819,0.6666667,0.0
0.17287064,0.0,0.6363636,0.6666667,0.0
0.32815742,0.0,0.9090909,0.6666667,1.0
0.29339027,0.0,0.9090909,0.6666667,1.0
0.61680794,0.0,0.45454547,0.33333334,1.0
0.136446,0.0,0.5454545,0.33333334,0.0
0.46819878,0.0,0.18181819,0.0,1.0
0.48920822,0.0,0.18181819,0.0,1.0
0.09094429,0.0,0.45454547,0.33333334,0.0
0.13656044,0.0,0.5454545,0.33333334,0.0
0.17601204,0.0,0.6363636,0.6666667,0.0
0.44696236,0.0,0.09090909,0.0,1.0
0.021751404,0.0,0.27272728,0.33333334,0.0
0.49137878,0.0,0.18181819,0.0,1.0
0.41699028,0.0,0.0,0.0,1.0
0.59077454,0.0,0.45454547,0.33333334,1.0
0.76906776,0.0,0.8181819,0.6666667,0.0
0.29441643,0.0,0.9090909,0.6666667,1.0
0.9076843,0.0,0.0,0.0,0.0
0.8377495,0.0,1.0,1.0,0.0
0.8624096,0.0,1.0,1.0,0.0
0.09499931,0.0,0.45454547,0.33333334,0.0
0.16567802,0.0,0.5454545,0.33333334,0.0
0.23407173,0.0,0.72727275,0.6666667,1.0
0.86566544,0.0,1.0,1.0,0.0
0.5601177,0.0,0.36363637,0.33333334,1.0
0.29053307,0.0,0.8181819,0.6666667,1.0
0.87891006,0.0,0.0,0.0,0.0
0.14506721,0.0,0.5454545,0.33333334,0.0
0.752512,0.0,0.8181819,0.6666667,0.0
0.6121826,0.0,0.45454547,0.33333334,1.0
0.49269295,0.0,0.18181819,0.0,1.0
0.3658371,0.0,1.0,1.0,1.0
0.6469517,0.0,0.5454545,0.33333334,0.0
0.944849,0.0,0.09090909,0.0,0.0
0.4024315,0.0,0.0,0.0,1.0
0.134449,0.0,0.5454545,0.33333334,0.0
0.121889114,0.0,0.45454547,0.33333334,0.0
0.4634056,0.0,0.18181819,0.0,1.0
0.13690376,0.0,0.5454545,0.33333334,0.0
0.8815937,0.0,0.0,0.0,0.0
0.82878494,0.0,0.9090909,0.6666667,0.0
0.23892403,0.0,0.72727275,0.6666667,1.0
0.89946365,0.0,0.0,0.0,0.0
0.14712143,0.0,0.5454545,0.33333334,0.0
0.13553429,0.0,0.5454545,0.33333334,0.0
0.68503,0.0,0.6363636,0.6666667,0.0
0.8358631,0.0,1.0,1.0,0.0
0.7173443,0.0,0.72727275,0.6666667,0.0
0.93348885,0.0,0.09090909,0.0,0.0
0.6367302,0.0,0.5454545,0.33333334,0.0
0.7300186,0.0,0.72727275,0.6666667,0.0
0.07319069,0.0,0.36363637,0.33333334,0.0
0.5010834,0.0,0.27272728,0.33333334,1.0
0.989666,0.0,0.18181819,0.0,0.0
0.43748474,0.0,0.09090909,0.0,1.0
0.3220482,0.0,0.9090909,0.6666667,1.0
0.5706215,0.0,0.36363637,0.33333334,1.0
0.49274826,0.0,0.18181819,0.0,1.0
0.6756115,0.0,0.6363636,0.6666667,0.0
0.14364052,0.0,0.5454545,0.33333334,0.0
0.43383217,0.0,0.09090909,0.0,1.0
0.24337769,0.0,0.72727275,0.6666667,1.0
0.62080383,0.0,0.45454547,0.33333334,1.0
0.90888214,0.0,0.0,0.0,0.0
0.08403778,0.0,0.45454547,0.33333334,0.0
0.023750305,0.0,0.27272728,0.33333334,0.0
0.65117645,0.0,0.5454545,0.33333334,0.0
0.36235428,0.0,1.0,1.0,1.0
0.28625298,0.0,0.8181819,0.6666667,1.0
0.32992744,0.0,0.9090909,0.6666667,1.0
0.4842434,0.0,0.18181819,0.0,1.0
0.21100616,0.0,0.72727275,0.6666667,1.0
0.040592194,0.0,0.27272728,0.33333334,0.0
