UNIX_TS,CWE,FRE,FGE,HTE,Hour,TVE
0.21504784,0.0,1.0,0.0,1.0,1.0,0.0
0.9015236,0.0,1.0,0.0,1.0,0.0,0.0
0.8091564,0.0,1.0,0.0,1.0,0.6086957,0.0
0.03430748,0.0,1.0,0.0,1.0,0.04347826,0.0
0.25980377,0.0,1.0,1.0,1.0,0.65217394,0.0
0.05389023,0.0,1.0,0.0,1.0,0.3478261,0.0
0.87674713,0.0,1.0,0.0,1.0,0.95652175,0.0
0.57566833,0.0,1.0,0.0,1.0,0.17391305,0.0
0.6477127,0.0,1.0,0.0,1.0,0.7826087,0.0
0.74892807,0.0,1.0,0.0,1.0,0.65217394,0.0
0.08916855,0.0,1.0,0.0,1.0,0.08695652,0.0
0.8312473,0.0,1.0,1.0,1.0,0.73913044,0.0
0.35474014,0.0,1.0,0.0,1.0,0.95652175,1.0
0.5727558,0.0,1.0,0.0,1.0,0.04347826,0.0
0.2592907,0.0,1.0,1.0,1.0,0.26086956,0.0
0.10178566,0.0,1.0,1.0,1.0,0.30434784,0.0
0.6087227,0.0,1.0,0.0,1.0,0.30434784,0.0
0.06256676,0.0,1.0,1.0,1.0,0.6956522,0.0
0.3165474,0.0,1.0,1.0,1.0,0.04347826,0.0
0.76371384,0.0,1.0,0.0,1.0,0.43478262,0.0
0.9830437,0.0,1.0,0.0,1.0,0.5217391,0.0
0.88936424,0.0,1.0,0.0,1.0,0.13043478,0.0
0.03870392,0.0,1.0,0.0,1.0,0.26086956,0.0
0.99160576,0.0,1.0,1.0,1.0,0.7826087,1.0
0.07952118,0.0,1.0,0.0,1.0,0.04347826,0.0
0.042985916,0.0,1.0,1.0,1.0,0.39130434,0.0
0.21339035,0.0,1.0,1.0,1.0,0.7826087,0.0
0.16994858,0.0,1.0,0.0,1.0,0.04347826,0.0
0.38219833,0.0,1.0,0.0,1.0,1.0,0.0
0.18359184,0.0,1.0,0.0,1.0,0.0,0.0
0.9574127,0.0,1.0,0.0,1.0,0.826087,0.0
0.10110283,0.0,1.0,0.0,1.0,0.826087,0.0
0.95661354,0.0,1.0,0.0,1.0,0.21739131,0.0
0.7278061,0.0,1.0,0.0,1.0,0.21739131,0.0
0.172575,0.0,1.0,1.0,1.0,1.0,0.0
0.30838394,0.0,1.0,0.0,1.0,0.08695652,0.0
0.448534,0.0,1.0,1.0,1.0,0.39130434,0.0
0.39253235,0.0,1.0,1.0,1.0,0.5217391,0.0
0.29639626,0.0,1.0,0.0,1.0,0.3478261,0.0
0.26374435,0.0,1.0,0.0,1.0,0.5217391,0.0
0.78860474,0.0,1.0,1.0,1.0,0.6086957,1.0
0.7097664,0.0,1.0,0.0,1.0,0.04347826,0.0
0.49780083,0.0,1.0,0.0,1.0,0.3478261,0.0
0.62402153,0.0,1.0,1.0,1.0,0.47826087,0.0
0.59233665,0.0,1.0,1.0,1.0,0.3478261,0.0
0.4650898,0.0,1.0,0.0,1.0,0.47826087,0.0
0.45492744,0.0,1.0,1.0,1.0,0.04347826,0.0
0.24347687,0.0,1.0,0.0,1.0,0.73913044,0.0
0.60027313,0.0,1.0,0.0,1.0,0.13043478,0.0
0.38967705,0.0,1.0,0.0,1.0,0.43478262,0.0
0.46320534,0.0,1.0,1.0,1.0,0.08695652,0.0
0.040075302,0.0,1.0,0.0,1.0,0.26086956,0.0
0.3522873,0.0,1.0,1.0,1.0,0.13043478,0.0
0.52474594,0.0,1.0,1.0,1.0,0.0,0.0
0.46583176,0.0,1.0,0.0,1.0,0.0,0.0
0.39224625,0.0,1.0,0.0,1.0,0.30434784,0.0
0.25255394,0.0,1.0,0.0,1.0,0.3478261,0.0
0.3917904,0.0,1.0,0.0,1.0,1.0,0.0
0.39887047,0.0,1.0,0.0,1.0,0.13043478,0.0
0.27795792,0.0,1.0,0.0,1.0,0.9130435,1.0
0.2498703,0.0,1.0,0.0,1.0,0.39130434,0.0
0.9790478,1.0,1.0,0.0,1.0,0.6086957,0.0
0.16709328,0.0,1.0,0.0,1.0,1.0,0.0
0.85961914,0.0,1.0,0.0,1.0,0.43478262,0.0
0.78609085,0.0,1.0,1.0,1.0,0.7826087,1.0
0.8097267,0.0,1.0,0.0,1.0,0.0,0.0
0.8806858,0.0,1.0,0.0,1.0,0.826087,0.0
0.24838638,0.0,1.0,1.0,1.0,0.30434784,0.0
0.7774143,1.0,1.0,1.0,1.0,0.43478262,0.0
0.21110725,0.0,1.0,0.0,1.0,0.08695652,0.0
0.11497307,0.0,1.0,1.0,0.0,0.95652175,0.0
0.7730198,0.0,1.0,1.0,1.0,0.21739131,0.0
0.64548683,0.0,1.0,0.0,1.0,0.13043478,0.0
0.32414246,0.0,1.0,0.0,1.0,0.6086957,0.0
0.5355358,0.0,1.0,1.0,1.0,0.9130435,1.0
0.6672363,0.0,1.0,0.0,1.0,0.0,0.0
0.12262344,0.0,1.0,0.0,1.0,0.5217391,0.0
0.5017414,0.0,1.0,0.0,1.0,0.21739131,0.0
0.15447617,0.0,1.0,0.0,1.0,0.7826087,0.0
0.69909096,0.0,1.0,1.0,1.0,0.26086956,0.0
0.69052696,0.0,1.0,1.0,1.0,0.0,0.0
0.8471184,0.0,1.0,0.0,1.0,0.30434784,0.0
0.04629898,0.0,1.0,0.0,1.0,0.826087,0.0
0.30359077,0.0,1.0,1.0,1.0,0.6086957,0.0
0.852829,0.0,1.0,0.0,1.0,0.47826087,0.0
0.017868042,0.0,1.0,0.0,1.0,0.04347826,0.0
0.11839867,1.0,1.0,0.0,1.0,0.43478262,0.0
0.80841255,0.0,1.0,0.0,1.0,0.04347826,0.0
0.8511715,0.0,1.0,0.0,1.0,0.26086956,0.0
0.44157028,0.0,1.0,0.0,1.0,0.30434784,0.0
0.05057907,0.0,1.0,0.0,1.0,0.95652175,0.0
0.10224342,0.0,1.0,0.0,1.0,0.65217394,0.0
0.5945072,0.0,1.0,0.0,1.0,0.95652175,1.0
0.19723701,0.0,1.0,0.0,1.0,1.0,0.0
0.5066509,0.0,1.0,0.0,1.0,0.826087,0.0
0.22241211,0.0,1.0,1.0,1.0,0.3478261,0.0
0.86795616,0.0,1.0,1.0,1.0,0.5217391,0.0
0.62898636,0.0,1.0,0.0,1.0,0.08695652,0.0
0.82268715,0.0,1.0,0.0,1.0,0.47826087,0.0
0.47097015,0.0,1.0,0.0,1.0,0.7826087,0.0
0.9522724,0.0,1.0,1.0,1.0,0.04347826,0.0
0.45744133,0.0,1.0,0.0,1.0,0.9130435,1.0
0.9908085,0.0,1.0,1.0,1.0,0.17391305,0.0
0.63640976,0.0,1.0,0.0,1.0,0.5217391,0.0
0.94234085,0.0,1.0,0.0,1.0,0.826087,0.0
0.6630688,0.0,1.0,1.0,1.0,1.0,0.0
0.4524746,0.0,1.0,0.0,1.0,0.26086956,0.0
0.0838604,0.0,1.0,1.0,1.0,0.21739131,0.0
0.026887894,0.0,1.0,1.0,1.0,0.65217394,0.0
0.15544891,0.0,1.0,0.0,1.0,0.47826087,0.0
0.3094139,0.0,1.0,0.0,1.0,0.86956525,0.0
0.84871674,0.0,1.0,0.0,1.0,0.47826087,0.0
0.9124832,0.0,1.0,1.0,1.0,0.0,0.0
0.6305294,0.0,1.0,0.0,1.0,0.21739131,0.0
0.3449211,0.0,1.0,0.0,1.0,0.7826087,1.0
0.15670395,0.0,1.0,1.0,1.0,0.39130434,0.0
0.9268131,0.0,1.0,0.0,1.0,0.47826087,0.0
0.53502274,0.0,1.0,1.0,1.0,0.5217391,0.0
0.7556648,0.0,1.0,0.0,1.0,0.5652174,0.0
0.84586143,0.0,1.0,1.0,1.0,0.39130434,0.0
0.26688385,0.0,1.0,0.0,1.0,0.826087,0.0
0.42569923,0.0,1.0,0.0,1.0,0.73913044,0.0
0.65416527,0.0,1.0,0.0,1.0,0.47826087,0.0
0.797739,0.0,1.0,0.0,1.0,0.26086956,0.0
0.56339455,0.0,1.0,0.0,1.0,0.21739131,0.0
0.36421776,0.0,1.0,0.0,1.0,0.86956525,1.0
0.60375595,0.0,1.0,0.0,1.0,0.6956522,0.0
0.80692863,0.0,1.0,0.0,1.0,1.0,1.0
0.22132683,0.0,1.0,0.0,1.0,0.5652174,0.0
0.061426163,0.0,1.0,0.0,1.0,0.86956525,0.0
0.22475243,0.0,1.0,0.0,1.0,0.04347826,0.0
0.91539574,0.0,1.0,0.0,1.0,0.13043478,0.0
0.76548386,0.0,1.0,0.0,1.0,0.73913044,0.0
0.40771675,0.0,1.0,0.0,1.0,0.6086957,1.0
0.24022293,0.0,1.0,1.0,1.0,0.3478261,0.0
0.38328362,0.0,1.0,0.0,1.0,0.7826087,0.0
0.122737885,0.0,1.0,0.0,1.0,0.6086957,0.0
0.48592758,0.0,1.0,0.0,1.0,0.6956522,0.0
0.61266136,0.0,1.0,0.0,1.0,0.17391305,0.0
0.0042819977,0.0,1.0,0.0,1.0,0.13043478,0.0
0.781868,0.0,1.0,1.0,1.0,0.6956522,0.0
0.4190216,0.0,1.0,0.0,1.0,0.86956525,0.0
0.5589409,0.0,1.0,1.0,1.0,1.0,0.0
0.6251621,0.0,1.0,0.0,1.0,0.30434784,0.0
0.58834076,0.0,1.0,0.0,1.0,0.43478262,0.0
0.9185333,0.0,1.0,0.0,1.0,0.43478262,0.0
0.7987652,0.0,1.0,0.0,1.0,0.0,0.0
0.64788437,0.0,1.0,0.0,1.0,0.9130435,1.0
0.8838253,0.0,1.0,0.0,1.0,0.08695652,0.0
0.14328957,0.0,1.0,0.0,0.0,0.6086957,0.0
0.41570854,0.0,1.0,0.0,1.0,0.43478262,0.0
0.5277729,0.0,1.0,0.0,1.0,0.21739131,0.0
0.7356281,0.0,1.0,1.0,1.0,0.95652175,1.0
0.23223114,0.0,1.0,0.0,1.0,0.5217391,0.0
0.5882263,0.0,1.0,0.0,1.0,0.3478261,0.0
0.8516865,0.0,1.0,1.0,1.0,0.65217394,0.0
0.17959595,0.0,1.0,0.0,1.0,0.08695652,0.0
0.6116905,0.0,1.0,0.0,1.0,0.47826087,0.0
0.6885872,0.0,1.0,1.0,1.0,0.6086957,0.0
0.74082184,0.0,1.0,0.0,1.0,0.73913044,0.0
0.4525299,0.0,1.0,0.0,1.0,0.30434784,0.0
0.8396416,0.0,1.0,1.0,1.0,0.86956525,0.0
0.86019325,0.0,1.0,0.0,1.0,0.86956525,0.0
0.030883789,0.0,1.0,0.0,1.0,0.5652174,0.0
0.24182129,0.0,1.0,1.0,1.0,0.5217391,0.0
0.31443787,0.0,1.0,0.0,1.0,0.5217391,0.0
0.8741207,0.0,1.0,0.0,1.0,0.0,0.0
0.63212776,0.0,1.0,1.0,1.0,0.39130434,0.0
0.043102264,0.0,1.0,0.0,1.0,0.47826087,0.0
0.58314705,0.0,1.0,1.0,1.0,0.65217394,0.0
0.14517212,0.0,1.0,0.0,1.0,1.0,0.0
0.34674644,0.0,1.0,0.0,1.0,0.08695652,0.0
0.8034458,0.0,1.0,1.0,1.0,0.43478262,0.0
0.2979393,0.0,1.0,0.0,1.0,0.47826087,0.0
0.6663227,0.0,1.0,0.0,1.0,0.3478261,0.0
0.7006893,1.0,1.0,1.0,1.0,0.43478262,0.0
0.013586044,0.0,1.0,0.0,1.0,0.95652175,0.0
0.2438755,0.0,1.0,0.0,1.0,0.0,0.0
0.3354454,0.0,1.0,0.0,1.0,0.86956525,0.0
0.3800869,0.0,1.0,1.0,1.0,0.43478262,0.0
0.005765915,0.0,1.0,1.0,1.0,0.21739131,0.0
0.5844593,0.0,1.0,0.0,1.0,0.6086957,0.0
0.7747898,0.0,1.0,0.0,1.0,0.5217391,0.0
0.910429,0.0,1.0,0.0,1.0,0.5217391,0.0
0.66295624,0.0,1.0,0.0,1.0,0.9130435,0.0
0.30615997,0.0,1.0,0.0,1.0,0.47826087,0.0
0.27213478,0.0,1.0,1.0,1.0,0.65217394,0.0
0.42838287,1.0,1.0,0.0,1.0,0.6956522,0.0
0.6604996,0.0,1.0,0.0,1.0,0.08695652,0.0
0.5020256,0.0,1.0,0.0,1.0,0.43478262,0.0
0.6820793,0.0,1.0,0.0,1.0,0.86956525,0.0
0.07472801,0.0,1.0,0.0,1.0,0.5652174,0.0
0.09036827,0.0,1.0,1.0,1.0,1.0,0.0
0.880743,0.0,1.0,1.0,1.0,0.86956525,0.0
0.1388359,0.0,1.0,1.0,1.0,0.3478261,0.0
0.059656143,0.0,1.0,0.0,1.0,0.5652174,0.0
0.83181953,0.0,1.0,1.0,1.0,0.13043478,0.0
0.28600693,0.0,1.0,0.0,1.0,0.7826087,0.0
0.896328,0.0,1.0,0.0,1.0,0.21739131,0.0
0.08494568,0.0,1.0,0.0,1.0,0.0,0.0
0.43580437,0.0,1.0,1.0,1.0,0.08695652,0.0
0.3308792,0.0,1.0,0.0,1.0,0.5217391,0.0
0.31352425,0.0,1.0,0.0,1.0,0.86956525,0.0
0.75429535,0.0,1.0,1.0,1.0,0.5652174,0.0
0.035337448,0.0,1.0,0.0,1.0,0.826087,0.0
0.21693039,0.0,1.0,0.0,1.0,0.3478261,0.0
0.5664196,0.0,1.0,1.0,1.0,0.43478262,0.0
0.09139633,0.0,1.0,0.0,1.0,0.73913044,0.0
0.7352276,0.0,1.0,0.0,1.0,0.65217394,0.0
0.83473015,0.0,1.0,0.0,1.0,0.26086956,0.0
0.10007286,0.0,1.0,0.0,1.0,0.04347826,0.0
0.87075424,0.0,1.0,0.0,1.0,0.5652174,0.0
0.116514206,0.0,1.0,1.0,1.0,0.04347826,0.0
0.11897087,0.0,1.0,0.0,1.0,0.86956525,1.0
0.4547577,0.0,1.0,0.0,1.0,0.95652175,1.0
0.9386883,0.0,1.0,0.0,1.0,0.13043478,0.0
0.031225204,0.0,1.0,0.0,1.0,0.826087,0.0
0.35394096,0.0,1.0,0.0,1.0,0.3478261,0.0
0.8408947,0.0,1.0,0.0,1.0,0.7826087,0.0
0.6840763,0.0,1.0,1.0,1.0,0.30434784,0.0
0.8081856,0.0,1.0,0.0,1.0,0.9130435,0.0
0.29388618,0.0,1.0,0.0,1.0,0.5217391,0.0
0.8557968,0.0,1.0,0.0,1.0,0.65217394,0.0
0.5062504,0.0,1.0,0.0,1.0,0.5217391,0.0
0.8955288,0.0,1.0,0.0,1.0,0.65217394,0.0
0.34337997,0.0,1.0,1.0,1.0,0.65217394,0.0
0.4093151,1.0,1.0,0.0,1.0,0.7826087,1.0
0.010046005,0.0,1.0,0.0,1.0,0.3478261,0.0
0.9773922,0.0,1.0,0.0,1.0,0.39130434,0.0
0.12610435,0.0,1.0,0.0,1.0,0.04347826,0.0
0.8418083,0.0,1.0,1.0,1.0,0.43478262,0.0
0.21624756,0.0,1.0,0.0,1.0,0.86956525,1.0
0.9046631,0.0,1.0,0.0,1.0,0.30434784,0.0
0.5319958,0.0,1.0,0.0,1.0,0.30434784,0.0
0.9771633,0.0,1.0,0.0,1.0,0.21739131,0.0
0.78432274,0.0,1.0,0.0,1.0,0.47826087,0.0
0.1394062,0.0,1.0,0.0,1.0,0.7826087,0.0
0.57486916,0.0,1.0,0.0,1.0,0.6086957,0.0
0.07552719,0.0,1.0,0.0,1.0,0.13043478,0.0
0.09156799,0.0,1.0,1.0,1.0,0.86956525,0.0
0.45755386,0.0,1.0,0.0,1.0,1.0,0.0
0.2321167,0.0,1.0,1.0,1.0,0.43478262,0.0
0.073926926,0.0,1.0,0.0,1.0,1.0,0.0
0.11423111,0.0,1.0,0.0,1.0,0.39130434,0.0
0.8700676,0.0,1.0,0.0,1.0,0.04347826,0.0
0.11782646,0.0,1.0,1.0,1.0,0.0,0.0
0.08608818,0.0,1.0,0.0,1.0,0.86956525,0.0
0.6212826,1.0,1.0,0.0,1.0,0.47826087,0.0
0.089056015,0.0,1.0,1.0,1.0,0.0,0.0
0.96580315,0.0,1.0,1.0,1.0,0.95652175,1.0
0.31843185,0.0,1.0,0.0,1.0,0.43478262,0.0
0.5704727,0.0,1.0,0.0,1.0,0.39130434,0.0
0.542614,0.0,1.0,1.0,1.0,0.04347826,0.0
0.32037354,0.0,1.0,0.0,1.0,0.86956525,0.0
0.59741783,0.0,1.0,0.0,1.0,0.04347826,0.0
0.30461693,0.0,1.0,1.0,1.0,0.3478261,0.0
0.98235893,0.0,1.0,0.0,1.0,0.0,0.0
0.23645592,0.0,1.0,1.0,1.0,0.6086957,0.0
0.81075287,0.0,1.0,0.0,1.0,0.7826087,0.0
0.2026596,0.0,1.0,0.0,1.0,0.95652175,0.0
0.34349442,0.0,1.0,0.0,1.0,0.73913044,0.0
0.39430237,1.0,1.0,0.0,1.0,0.826087,0.0
0.38368225,0.0,1.0,0.0,1.0,0.04347826,0.0
0.070560455,0.0,1.0,1.0,1.0,0.5217391,0.0
0.5975914,0.0,1.0,0.0,1.0,0.17391305,0.0
0.94639206,0.0,1.0,0.0,1.0,0.7826087,1.0
0.12856102,0.0,1.0,1.0,1.0,0.86956525,1.0
0.52622986,0.0,1.0,1.0,1.0,0.08695652,0.0
0.83695793,0.0,1.0,0.0,1.0,0.9130435,1.0
0.5990734,0.0,1.0,0.0,1.0,0.26086956,0.0
0.55426025,0.0,1.0,0.0,1.0,0.5652174,0.0
0.84991646,0.0,1.0,1.0,1.0,0.3478261,0.0
0.6952076,0.0,1.0,0.0,1.0,0.43478262,0.0
0.8649292,0.0,1.0,1.0,1.0,0.30434784,0.0
0.8923321,0.0,1.0,0.0,1.0,0.30434784,0.0
0.05411911,0.0,1.0,0.0,1.0,0.5217391,0.0
0.83438873,0.0,1.0,1.0,1.0,0.0,0.0
0.7924862,1.0,1.0,1.0,1.0,0.43478262,0.0
0.16960716,0.0,1.0,0.0,1.0,0.826087,0.0
0.8474617,0.0,1.0,0.0,1.0,0.5652174,0.0
0.22184181,0.0,1.0,0.0,1.0,0.95652175,0.0
0.9814453,0.0,1.0,0.0,1.0,0.3478261,0.0
0.8291378,0.0,1.0,0.0,1.0,0.17391305,0.0
0.56739235,0.0,1.0,0.0,1.0,0.13043478,0.0
0.38237,0.0,1.0,1.0,1.0,0.08695652,0.0
0.80653,1.0,1.0,1.0,1.0,0.6956522,1.0
0.40714645,0.0,1.0,0.0,1.0,0.17391305,0.0
0.34589195,0.0,1.0,1.0,1.0,0.47826087,0.0
0.10509682,0.0,1.0,1.0,1.0,0.73913044,0.0
0.08934212,0.0,1.0,1.0,1.0,0.21739131,0.0
0.20973778,0.0,1.0,0.0,1.0,0.08695652,0.0
0.9321785,0.0,1.0,0.0,1.0,0.39130434,0.0
0.26825333,0.0,1.0,0.0,1.0,0.826087,0.0
0.18958664,0.0,1.0,1.0,1.0,0.39130434,0.0
0.29645348,0.0,1.0,0.0,1.0,0.39130434,0.0
0.25512314,0.0,1.0,1.0,1.0,0.21739131,0.0
0.27253532,0.0,1.0,1.0,1.0,0.95652175,0.0
0.37540627,0.0,1.0,0.0,1.0,0.0,0.0
0.7211838,0.0,1.0,0.0,1.0,0.39130434,0.0
0.26888084,0.0,1.0,1.0,1.0,0.26086956,0.0
0.04840851,0.0,1.0,0.0,1.0,0.3478261,0.0
0.5636215,0.0,1.0,0.0,1.0,0.39130434,0.0
0.04789543,0.0,1.0,0.0,1.0,1.0,0.0
0.49900055,0.0,1.0,0.0,1.0,0.21739131,0.0
0.43003845,0.0,1.0,0.0,1.0,0.9130435,1.0
0.44299698,0.0,1.0,1.0,1.0,0.3478261,1.0
0.2624874,0.0,1.0,1.0,1.0,0.6086957,0.0
0.330307,0.0,1.0,0.0,1.0,0.08695652,0.0
0.96951485,0.0,1.0,1.0,1.0,0.65217394,1.0
0.03453827,0.0,1.0,0.0,1.0,0.21739131,0.0
0.41251183,0.0,1.0,1.0,1.0,0.08695652,0.0
0.13198471,1.0,1.0,0.0,1.0,0.3478261,0.0
0.59570694,0.0,1.0,0.0,1.0,0.826087,0.0
0.11320305,0.0,1.0,1.0,1.0,0.65217394,0.0
0.4790764,0.0,1.0,1.0,1.0,0.6956522,0.0
0.4954033,0.0,1.0,0.0,1.0,0.6086957,0.0
0.32705307,0.0,1.0,0.0,1.0,0.73913044,0.0
0.16121292,0.0,1.0,0.0,1.0,0.6956522,0.0
0.259861,0.0,1.0,0.0,1.0,0.6956522,0.0
0.30467415,0.0,1.0,0.0,1.0,0.39130434,0.0
0.25426674,0.0,1.0,0.0,1.0,0.6086957,0.0
0.8425522,0.0,1.0,0.0,1.0,1.0,0.0
0.214077,0.0,1.0,1.0,1.0,0.26086956,0.0
0.66643715,0.0,1.0,0.0,1.0,0.43478262,0.0
0.4568119,0.0,1.0,0.0,1.0,0.43478262,0.0
0.9559269,0.0,1.0,0.0,1.0,0.73913044,0.0
0.9619198,0.0,1.0,1.0,1.0,0.08695652,0.0
0.5183525,0.0,1.0,0.0,1.0,0.3478261,0.0
0.029970169,0.0,1.0,0.0,1.0,0.9130435,0.0
0.7515545,0.0,1.0,1.0,1.0,0.5652174,0.0
0.5217781,0.0,1.0,0.0,1.0,0.86956525,1.0
0.48244476,0.0,1.0,1.0,1.0,0.13043478,0.0
0.86190414,0.0,1.0,0.0,1.0,0.08695652,0.0
0.659359,0.0,1.0,1.0,1.0,0.26086956,0.0
0.0070228577,0.0,1.0,0.0,1.0,0.13043478,0.0
0.2493,0.0,1.0,0.0,1.0,1.0,0.0
0.57652473,0.0,1.0,0.0,1.0,0.826087,0.0
0.13147163,0.0,1.0,0.0,1.0,1.0,0.0
0.8810272,0.0,1.0,1.0,1.0,0.04347826,0.0
0.80664253,0.0,1.0,1.0,1.0,0.7826087,0.0
0.3323059,0.0,1.0,0.0,1.0,0.5652174,0.0
0.52508926,0.0,1.0,1.0,1.0,0.26086956,0.0
0.66991997,0.0,1.0,1.0,1.0,1.0,0.0
0.81526375,0.0,1.0,1.0,1.0,0.04347826,0.0
0.50699234,0.0,1.0,0.0,1.0,0.04347826,0.0
0.17445755,0.0,1.0,1.0,1.0,0.3478261,0.0
0.20363045,0.0,1.0,1.0,1.0,0.65217394,0.0
0.002796173,0.0,1.0,0.0,1.0,0.04347826,0.0
0.028657913,0.0,1.0,1.0,1.0,0.95652175,0.0
0.18187904,0.0,1.0,0.0,1.0,0.7826087,0.0
0.7238674,0.0,1.0,0.0,1.0,0.3478261,0.0
0.013130188,0.0,1.0,0.0,1.0,0.6086957,0.0
0.8230839,0.0,1.0,0.0,1.0,0.7826087,0.0
0.16127014,0.0,1.0,0.0,1.0,0.73913044,0.0
0.5008278,0.0,1.0,1.0,1.0,0.5652174,0.0
0.657362,0.0,1.0,0.0,1.0,0.826087,0.0
0.1717186,0.0,0.0,0.0,1.0,0.3478261,0.0
0.24581718,1.0,1.0,1.0,1.0,0.43478262,0.0
0.061368942,0.0,1.0,1.0,1.0,0.826087,0.0
0.68561745,0.0,1.0,0.0,1.0,0.43478262,0.0
0.9845848,0.0,1.0,0.0,1.0,0.65217394,0.0
0.43694687,0.0,1.0,0.0,1.0,0.95652175,1.0
0.41165733,0.0,1.0,0.0,1.0,0.47826087,0.0
0.16812134,0.0,1.0,0.0,1.0,0.73913044,0.0
0.5520344,0.0,1.0,0.0,1.0,0.95652175,0.0
0.8019619,0.0,1.0,0.0,1.0,0.3478261,0.0
0.4931774,0.0,1.0,0.0,1.0,1.0,0.0
0.25312424,0.0,1.0,0.0,1.0,0.7826087,0.0
0.6433735,0.0,1.0,0.0,1.0,0.6086957,0.0
0.23759651,0.0,1.0,1.0,1.0,0.43478262,0.0
0.91739273,0.0,1.0,1.0,1.0,0.6086957,0.0
0.98955154,0.0,1.0,0.0,1.0,0.26086956,1.0
0.392704,0.0,1.0,1.0,1.0,0.65217394,0.0
0.8043022,0.0,1.0,1.0,1.0,0.04347826,0.0
0.30387688,0.0,1.0,1.0,1.0,0.826087,0.0
0.8466053,0.0,1.0,0.0,1.0,0.95652175,0.0
0.6010723,0.0,1.0,1.0,1.0,0.73913044,0.0
0.13815117,0.0,1.0,1.0,1.0,0.86956525,0.0
0.792429,1.0,1.0,1.0,1.0,0.39130434,0.0
0.773077,0.0,1.0,1.0,1.0,0.26086956,0.0
0.93600464,0.0,1.0,1.0,1.0,0.17391305,0.0
0.6251068,0.0,1.0,0.0,1.0,0.26086956,0.0
0.0581131,0.0,1.0,1.0,1.0,0.43478262,0.0
0.57761,0.0,1.0,0.0,1.0,0.6086957,1.0
0.48758316,0.0,1.0,0.0,1.0,0.9130435,1.0
0.44208336,0.0,1.0,0.0,1.0,0.6956522,0.0
0.11012077,0.0,1.0,1.0,1.0,0.39130434,0.0
0.9321213,0.0,1.0,0.0,1.0,0.3478261,0.0
0.020036697,0.0,1.0,0.0,1.0,0.65217394,0.0
0.61483,0.0,1.0,0.0,1.0,0.7826087,0.0
0.012786865,0.0,1.0,0.0,1.0,0.3478261,0.0
0.3442936,0.0,1.0,1.0,1.0,0.30434784,0.0
0.9691715,0.0,1.0,0.0,1.0,0.39130434,0.0
0.93491936,0.0,1.0,1.0,1.0,0.39130434,0.0
0.93520546,0.0,1.0,0.0,1.0,0.6086957,0.0
0.6556473,0.0,1.0,1.0,1.0,0.5652174,0.0
0.14277458,0.0,1.0,0.0,1.0,0.21739131,0.0
0.6897869,0.0,1.0,1.0,1.0,0.47826087,0.0
0.032255173,0.0,1.0,0.0,1.0,0.5652174,0.0
0.73260117,0.0,1.0,0.0,1.0,0.73913044,0.0
0.9424553,0.0,1.0,0.0,1.0,0.9130435,0.0
0.6511383,0.0,1.0,0.0,1.0,0.26086956,0.0
0.19329643,0.0,1.0,0.0,1.0,0.08695652,0.0
0.22458076,0.0,1.0,1.0,1.0,0.95652175,0.0
0.45441437,0.0,1.0,0.0,1.0,0.6956522,0.0
0.15459251,0.0,1.0,0.0,1.0,0.86956525,0.0
0.15933037,0.0,1.0,0.0,1.0,0.30434784,0.0
0.19677925,0.0,1.0,0.0,1.0,0.65217394,0.0
0.65787506,0.0,1.0,0.0,1.0,0.17391305,0.0
0.20186043,0.0,1.0,1.0,1.0,0.3478261,0.0
0.752182,0.0,1.0,0.0,1.0,0.0,0.0
0.9910927,1.0,1.0,0.0,1.0,0.39130434,0.0
0.8398113,0.0,1.0,0.0,1.0,1.0,1.0
0.42963982,0.0,1.0,0.0,1.0,0.6086957,0.0
0.04692459,0.0,1.0,1.0,1.0,0.26086956,0.0
0.916481,0.0,1.0,0.0,1.0,0.95652175,1.0
0.47262573,0.0,1.0,1.0,1.0,1.0,0.0
0.47233963,0.0,1.0,0.0,1.0,0.7826087,0.0
0.70651245,0.0,1.0,0.0,1.0,0.6956522,0.0
0.96523285,0.0,1.0,0.0,1.0,0.5217391,0.0
0.5151558,0.0,1.0,0.0,1.0,0.0,0.0
0.4364891,0.0,1.0,0.0,1.0,0.6086957,0.0
0.7335148,0.0,1.0,1.0,1.0,0.39130434,0.0
0.16178322,0.0,1.0,1.0,1.0,0.08695652,0.0
0.42284584,0.0,1.0,1.0,1.0,0.65217394,0.0
0.6439438,0.0,1.0,1.0,1.0,0.0,0.0
0.95581245,0.0,1.0,1.0,1.0,0.65217394,0.0
0.47045517,0.0,1.0,0.0,1.0,0.39130434,1.0
0.6738033,0.0,1.0,0.0,1.0,0.826087,0.0
0.82525444,0.0,1.0,1.0,1.0,0.3478261,0.0
0.44351006,0.0,1.0,0.0,1.0,0.73913044,1.0
0.8389549,0.0,1.0,0.0,1.0,0.3478261,0.0
0.2338295,0.0,1.0,0.0,1.0,0.6956522,0.0
0.15356445,0.0,1.0,0.0,1.0,0.08695652,0.0
0.067934036,0.0,1.0,0.0,1.0,0.6086957,0.0
0.5301132,0.0,1.0,1.0,1.0,0.95652175,1.0
0.27664566,0.0,1.0,1.0,1.0,0.95652175,0.0
0.29748344,0.0,1.0,0.0,1.0,0.13043478,0.0
0.2278347,0.0,1.0,1.0,1.0,0.30434784,0.0
0.46018028,0.0,1.0,0.0,1.0,0.9130435,1.0
