UNIX_TS,FRE,WOE,FGE,HTE,Hour,Weekday,TVE
0.25451088,0.0,0.0,1.0,0.0,0.826087,0.33333334,0.0
0.021295547,0.0,0.0,0.0,0.0,0.6086957,0.0,0.0
0.051952362,0.0,0.0,0.0,0.0,1.0,0.16666667,0.0
0.3838787,1.0,0.0,1.0,0.0,0.21739131,1.0,0.0
0.72527885,1.0,0.0,0.0,0.0,0.39130434,0.5,0.0
0.29024887,0.0,0.0,1.0,0.0,0.9130435,0.0,1.0
0.19410706,0.0,0.0,0.0,0.0,0.73913044,0.0,0.0
0.028373718,0.0,0.0,0.0,0.0,0.7826087,0.8333334,0.0
0.3338089,0.0,0.0,0.0,0.0,0.6956522,0.6666667,0.0
0.66744804,0.0,0.0,1.0,0.0,0.17391305,0.5,0.0
0.58906174,0.0,0.0,0.0,0.0,1.0,0.16666667,0.0
0.73583984,0.0,0.0,0.0,0.0,0.08695652,0.6666667,0.0
0.9817314,0.0,0.0,0.0,0.0,0.5652174,0.16666667,0.0
0.4330883,0.0,0.0,0.0,0.0,0.13043478,0.0,0.0
0.9188156,0.0,0.0,1.0,0.0,0.65217394,0.6666667,0.0
0.19816208,0.0,0.0,1.0,1.0,0.6956522,0.5,0.0
0.30275154,0.0,0.0,1.0,0.0,0.0,0.5,0.0
0.882164,1.0,0.0,0.0,0.0,0.9130435,0.8333334,0.0
0.18405914,0.0,0.0,0.0,0.0,0.39130434,0.0,0.0
0.071079254,0.0,0.0,0.0,0.0,0.95652175,0.16666667,0.0
0.24925804,0.0,0.0,0.0,0.0,1.0,0.8333334,0.0
0.9588375,0.0,0.0,0.0,1.0,0.86956525,0.8333334,0.0
0.06828117,0.0,0.0,0.0,0.0,0.9130435,1.0,1.0
0.81770897,0.0,0.0,0.0,0.0,0.86956525,0.0,0.0
0.28282738,0.0,0.0,0.0,0.0,0.47826087,0.33333334,0.0
0.6401577,0.0,0.0,0.0,0.0,0.26086956,0.6666667,0.0
0.08129692,0.0,0.0,0.0,0.0,0.39130434,0.33333334,0.0
0.42892075,0.0,0.0,0.0,0.0,0.08695652,0.6666667,0.0
0.659626,0.0,0.0,1.0,0.0,0.47826087,0.6666667,0.0
0.42897987,0.0,0.0,0.0,0.0,0.13043478,0.6666667,0.0
0.014671326,0.0,0.0,1.0,0.0,0.7826087,0.33333334,0.0
0.90631485,0.0,0.0,1.0,0.0,0.5217391,0.33333334,0.0
0.6484356,0.0,0.0,0.0,1.0,0.30434784,0.5,0.0
0.016498566,0.0,0.0,1.0,0.0,0.08695652,0.6666667,0.0
0.3589859,0.0,0.0,0.0,0.0,0.04347826,0.33333334,0.0
0.3755436,0.0,0.0,0.0,0.0,0.13043478,0.0,0.0
0.953413,0.0,0.0,0.0,0.0,0.9130435,0.16666667,1.0
0.49389267,0.0,0.0,0.0,0.0,0.5217391,0.33333334,0.0
0.68268967,0.0,0.0,1.0,0.0,0.30434784,0.0,0.0
0.6864567,0.0,0.0,1.0,0.0,0.04347826,0.5,0.0
0.72122574,1.0,0.0,0.0,0.0,0.43478262,0.0,0.0
0.77671814,0.0,0.0,0.0,0.0,0.95652175,0.8333334,1.0
0.25605202,0.0,0.0,0.0,0.0,0.95652175,0.5,0.0
0.64375496,0.0,0.0,0.0,0.0,0.9130435,1.0,1.0
0.78882027,0.0,0.0,1.0,0.0,0.7826087,0.0,0.0
0.4856701,0.0,0.0,0.0,0.0,0.5217391,0.5,0.0
0.81137276,0.0,0.0,1.0,0.0,0.21739131,0.5,0.0
0.07039261,0.0,0.0,0.0,0.0,0.43478262,0.16666667,0.0
0.07313347,0.0,0.0,0.0,0.0,0.43478262,0.5,0.0
0.41002464,0.0,0.0,0.0,1.0,0.30434784,0.6666667,0.0
0.48447037,0.0,0.0,1.0,0.0,0.65217394,0.33333334,0.0
0.5884342,0.0,0.0,0.0,0.0,0.5217391,0.16666667,0.0
0.15277481,0.0,0.0,1.0,0.0,0.5652174,0.8333334,0.0
0.8275852,0.0,0.0,0.0,0.0,0.04347826,0.16666667,0.0
0.06354141,0.0,0.0,1.0,0.0,0.43478262,0.5,0.0
0.44445038,1.0,0.0,1.0,0.0,0.43478262,0.16666667,0.0
0.7871666,0.0,0.0,1.0,0.0,0.5652174,1.0,0.0
0.24103737,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.85938454,1.0,0.0,0.0,0.0,0.26086956,0.5,0.0
0.2929325,0.0,0.0,1.0,0.0,0.86956525,0.33333334,0.0
0.44382286,1.0,0.0,1.0,1.0,1.0,0.0,0.0
0.31542587,0.0,0.0,1.0,0.0,0.26086956,0.8333334,0.0
0.015300751,0.0,0.0,1.0,1.0,0.21739131,0.5,0.0
0.74931526,0.0,0.0,0.0,0.0,0.95652175,1.0,0.0
0.7700386,0.0,0.0,0.0,0.0,0.04347826,0.16666667,0.0
0.7609024,0.0,0.0,0.0,0.0,0.39130434,0.16666667,0.0
0.96072197,0.0,0.0,0.0,0.0,0.21739131,0.0,0.0
0.3498516,0.0,0.0,0.0,0.0,0.39130434,0.33333334,0.0
0.5342541,0.0,0.0,0.0,0.0,1.0,0.5,0.0
0.9819584,0.0,0.0,0.0,1.0,0.73913044,0.16666667,1.0
0.022951126,0.0,0.0,1.0,1.0,0.826087,0.16666667,0.0
0.3323822,0.0,0.0,0.0,1.0,0.65217394,0.5,0.0
0.3715458,0.0,0.0,0.0,0.0,0.21739131,0.6666667,0.0
0.56765175,0.0,0.0,1.0,0.0,0.3478261,0.0,0.0
0.17406845,0.0,0.0,0.0,0.0,0.08695652,0.0,0.0
0.11680794,0.0,0.0,0.0,0.0,0.30434784,0.0,0.0
0.58392334,0.0,0.0,0.0,0.0,0.21739131,0.8333334,0.0
0.07878494,0.0,0.0,0.0,0.0,0.5652174,0.0,0.0
0.21060753,0.0,0.0,1.0,0.0,0.7826087,0.8333334,0.0
0.8266144,0.0,0.0,0.0,0.0,0.3478261,0.0,0.0
0.6462078,0.0,0.0,0.0,0.0,0.6956522,0.16666667,0.0
0.5625706,0.0,0.0,0.0,0.0,0.65217394,0.5,0.0
0.2717514,0.0,0.0,1.0,0.0,0.39130434,0.16666667,0.0
0.6842308,0.0,0.0,1.0,0.0,0.43478262,0.16666667,0.0
0.55509377,0.0,0.0,0.0,0.0,0.17391305,0.8333334,0.0
0.9815006,0.0,0.0,1.0,0.0,0.39130434,0.16666667,0.0
0.5609722,0.0,0.0,0.0,0.0,0.47826087,0.33333334,0.0
0.53619385,0.0,0.0,0.0,0.0,0.39130434,0.8333334,0.0
0.21643066,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.035453796,0.0,0.0,0.0,0.0,0.95652175,0.5,1.0
0.33112526,0.0,0.0,0.0,1.0,0.73913044,0.33333334,0.0
0.037281036,0.0,0.0,0.0,0.0,0.26086956,0.8333334,0.0
0.19781876,0.0,0.0,0.0,0.0,0.43478262,0.5,0.0
0.58078384,0.0,0.0,0.0,0.0,0.95652175,0.33333334,1.0
0.7470875,0.0,0.0,1.0,0.0,0.30434784,0.8333334,0.0
0.19833374,0.0,0.0,0.0,0.0,0.826087,0.5,0.0
0.8855896,1.0,0.0,1.0,0.0,0.39130434,0.16666667,0.0
0.5130749,0.0,0.0,1.0,0.0,0.5217391,0.33333334,0.0
0.30423546,0.0,0.0,1.0,0.0,0.08695652,0.6666667,0.0
0.4121952,1.0,0.0,0.0,0.0,0.9130435,0.8333334,0.0
0.4682579,0.0,0.0,0.0,1.0,0.826087,0.6666667,0.0
0.8825073,1.0,0.0,1.0,0.0,0.13043478,1.0,0.0
0.2865963,0.0,0.0,0.0,0.0,0.21739131,0.8333334,0.0
0.5134735,0.0,0.0,0.0,0.0,0.826087,0.33333334,0.0
0.3512783,0.0,0.0,1.0,0.0,0.43478262,0.5,0.0
0.84334373,1.0,0.0,0.0,0.0,0.5652174,0.8333334,0.0
0.14369774,0.0,0.0,0.0,0.0,0.95652175,0.8333334,0.0
0.5558338,0.0,0.0,0.0,0.0,0.73913044,0.8333334,0.0
0.82364655,1.0,0.0,0.0,0.0,0.17391305,0.8333334,0.0
0.78099823,0.0,0.0,0.0,0.0,0.04347826,0.33333334,0.0
0.54453087,0.0,0.0,1.0,0.0,0.47826087,0.6666667,0.0
0.94439316,1.0,0.0,0.0,0.0,0.30434784,0.33333334,0.0
0.30183792,0.0,0.0,0.0,0.0,0.3478261,0.33333334,0.0
0.58877563,0.0,0.0,0.0,0.0,0.7826087,0.16666667,0.0
0.6678467,0.0,0.0,0.0,0.0,0.47826087,0.5,0.0
0.77386475,0.0,0.0,0.0,0.0,0.86956525,0.5,0.0
0.68919754,0.0,0.0,0.0,0.0,0.04347826,0.8333334,0.0
0.8418007,1.0,0.0,1.0,0.0,0.43478262,0.6666667,0.0
0.20575523,0.0,0.0,0.0,0.0,0.21739131,0.33333334,0.0
0.5155277,1.0,0.0,1.0,0.0,0.30434784,0.6666667,0.0
0.9759064,0.0,0.0,1.0,1.0,0.30434784,0.6666667,0.0
0.40140343,1.0,0.0,1.0,0.0,0.0,0.8333334,0.0
0.16653442,0.0,0.0,1.0,0.0,0.6086957,0.16666667,0.0
0.6412411,0.0,0.0,0.0,0.0,0.04347826,0.8333334,0.0
0.08603668,0.0,0.0,0.0,0.0,0.86956525,0.8333334,0.0
0.9281807,1.0,0.0,0.0,1.0,0.47826087,0.6666667,0.0
0.9328041,0.0,0.0,0.0,1.0,0.86956525,0.0,0.0
0.71757126,1.0,0.0,0.0,0.0,0.7826087,0.6666667,0.0
0.57421875,0.0,0.0,1.0,0.0,0.13043478,0.8333334,0.0
0.7835121,0.0,0.0,0.0,0.0,0.9130435,0.5,1.0
0.88827324,1.0,0.0,0.0,0.0,0.3478261,0.5,0.0
0.5186691,0.0,0.0,1.0,0.0,0.6086957,1.0,0.0
0.09414101,0.0,0.0,0.0,0.0,0.7826087,0.6666667,0.0
0.89569473,0.0,0.0,0.0,1.0,0.7826087,0.16666667,0.0
0.27923203,0.0,0.0,1.0,0.0,0.86956525,1.0,1.0
0.84048843,1.0,0.0,0.0,0.0,0.47826087,0.5,0.0
0.041734695,0.0,0.0,1.0,0.0,0.5217391,0.16666667,0.0
0.3106289,0.0,0.0,0.0,0.0,0.7826087,0.16666667,0.0
0.38633156,1.0,0.0,0.0,0.0,0.0,0.16666667,0.0
0.9524441,1.0,0.0,1.0,0.0,0.17391305,0.16666667,0.0
0.6721859,0.0,0.0,0.0,0.0,0.65217394,1.0,0.0
0.88655853,0.0,0.0,0.0,0.0,0.08695652,0.33333334,0.0
0.9479904,1.0,0.0,0.0,0.0,0.95652175,0.6666667,0.0
0.019298553,0.0,0.0,1.0,0.0,0.13043478,1.0,0.0
0.7060394,0.0,0.0,1.0,0.0,0.3478261,0.5,0.0
0.64546776,0.0,0.0,0.0,0.0,0.13043478,0.16666667,0.0
0.09967995,0.0,0.0,0.0,0.0,0.826087,0.16666667,0.0
0.4759636,0.0,0.0,0.0,0.0,0.43478262,0.5,0.0
0.22002792,0.0,0.0,0.0,0.0,0.65217394,0.8333334,0.0
0.69005394,0.0,0.0,0.0,0.0,0.6956522,0.8333334,0.0
0.29812813,0.0,0.0,0.0,0.0,0.65217394,1.0,0.0
0.98869514,0.0,0.0,0.0,0.0,0.65217394,1.0,1.0
0.15471649,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.9268093,0.0,0.0,0.0,1.0,0.47826087,0.5,0.0
0.33700562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19348145,0.0,0.0,1.0,0.0,0.26086956,0.0,0.0
0.68462944,0.0,0.0,0.0,0.0,0.73913044,0.16666667,0.0
0.5454445,0.0,0.0,0.0,0.0,0.13043478,0.8333334,0.0
0.93377495,0.0,0.0,0.0,0.0,0.5652174,0.16666667,0.0
0.36480904,0.0,0.0,1.0,0.0,0.30434784,1.0,0.0
0.6146374,0.0,0.0,0.0,0.0,0.65217394,1.0,0.0
0.8946667,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0
0.4877243,0.0,0.0,0.0,0.0,0.0,0.8333334,0.0
0.59511185,0.0,0.0,0.0,0.0,0.39130434,1.0,0.0
0.17852211,0.0,0.0,1.0,0.0,0.3478261,0.5,0.0
0.0660553,0.0,0.0,1.0,0.0,0.26086956,0.8333334,0.0
0.7019291,0.0,0.0,0.0,0.0,0.3478261,0.0,0.0
0.8363781,0.0,0.0,1.0,0.0,0.47826087,0.0,0.0
0.34174347,0.0,0.0,0.0,0.0,0.47826087,0.5,0.0
0.35493088,0.0,0.0,0.0,0.0,0.08695652,1.0,0.0
0.5817528,0.0,0.0,0.0,0.0,0.65217394,0.5,0.0
0.3375759,1.0,0.0,0.0,0.0,0.43478262,0.0,0.0
0.0018825531,0.0,0.0,0.0,0.0,0.43478262,0.0,0.0
0.41036797,0.0,0.0,1.0,0.0,0.5652174,0.6666667,1.0
0.7239094,1.0,0.0,0.0,0.0,0.39130434,0.33333334,0.0
0.834322,0.0,0.0,1.0,0.0,1.0,0.8333334,0.0
0.34088898,0.0,0.0,0.0,0.0,0.86956525,0.33333334,0.0
0.076330185,0.0,0.0,0.0,0.0,0.7826087,0.8333334,0.0
0.41424942,0.0,0.0,1.0,0.0,0.39130434,0.0,0.0
0.22961807,0.0,0.0,0.0,0.0,0.65217394,0.8333334,0.0
0.9756794,0.0,0.0,1.0,0.0,0.13043478,0.6666667,0.0
0.92149925,1.0,0.0,1.0,0.0,0.6086957,1.0,0.0
0.6312504,0.0,0.0,0.0,0.0,0.7826087,0.6666667,0.0
0.8512783,1.0,0.0,0.0,0.0,0.3478261,0.6666667,0.0
0.35972786,0.0,0.0,0.0,1.0,0.6086957,0.33333334,0.0
0.09197426,0.0,0.0,0.0,0.0,0.17391305,0.5,0.0
0.05366516,0.0,0.0,1.0,0.0,0.21739131,0.5,0.0
0.9930916,0.0,0.0,0.0,0.0,0.86956525,0.33333334,0.0
0.75439453,0.0,0.0,1.0,0.0,0.65217394,0.5,0.0
0.22973251,0.0,0.0,0.0,0.0,0.73913044,0.8333334,0.0
0.6396446,0.0,0.0,1.0,0.0,0.9130435,0.5,0.0
0.47527885,0.0,0.0,0.0,0.0,0.95652175,0.33333334,1.0
0.5413914,1.0,0.0,0.0,0.0,0.17391305,0.33333334,0.0
0.7912197,0.0,0.0,1.0,0.0,0.5217391,0.33333334,0.0
0.042591095,0.0,0.0,1.0,0.0,0.13043478,0.33333334,0.0
0.23315811,0.0,0.0,1.0,0.0,0.21739131,0.16666667,0.0
0.9218998,1.0,0.0,0.0,0.0,0.9130435,1.0,1.0
0.18674278,0.0,0.0,1.0,0.0,0.3478261,0.33333334,0.0
0.31873703,0.0,0.0,0.0,0.0,0.6956522,0.0,0.0
0.16430664,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5858631,0.0,0.0,0.0,0.0,0.65217394,1.0,0.0
0.26844025,0.0,0.0,0.0,0.0,1.0,0.8333334,0.0
0.09945297,0.0,0.0,1.0,0.0,0.65217394,0.16666667,0.0
0.66179466,0.0,0.0,1.0,0.0,0.04347826,1.0,0.0
0.67715263,0.0,0.0,0.0,0.0,0.26086956,0.5,0.0
0.15140533,0.0,0.0,0.0,0.0,0.5652174,0.6666667,0.0
0.9187603,0.0,0.0,0.0,0.0,0.6086957,0.6666667,0.0
0.4594078,1.0,0.0,0.0,0.0,0.3478261,0.8333334,0.0
0.3223915,0.0,0.0,0.0,0.0,0.3478261,0.5,0.0
0.83654976,0.0,0.0,1.0,0.0,0.6086957,0.0,0.0
0.17144394,0.0,0.0,0.0,0.0,0.17391305,0.8333334,0.0
0.104019165,0.0,0.0,1.0,0.0,1.0,0.6666667,0.0
0.7333298,0.0,0.0,1.0,0.0,0.26086956,0.33333334,0.0
0.42326927,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.07598877,0.0,0.0,1.0,0.0,0.5217391,0.8333334,0.0
0.8750267,0.0,0.0,0.0,0.0,0.6956522,0.0,1.0
0.40802765,0.0,0.0,0.0,1.0,0.86956525,0.33333334,0.0
0.054693222,0.0,0.0,1.0,0.0,1.0,0.5,0.0
0.12051773,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.7528553,0.0,0.0,0.0,0.0,0.5217391,0.33333334,0.0
0.8676071,0.0,0.0,0.0,0.0,0.26086956,0.33333334,0.0
0.5298004,0.0,0.0,0.0,1.0,0.73913044,0.0,0.0
0.43571472,0.0,0.0,0.0,0.0,0.04347826,0.33333334,0.0
0.42829323,0.0,0.0,0.0,1.0,0.65217394,0.5,0.0
0.9937191,1.0,0.0,1.0,1.0,0.30434784,0.5,1.0
0.26786995,0.0,0.0,0.0,0.0,0.5652174,0.8333334,0.0
0.9787617,1.0,0.0,0.0,0.0,0.39130434,1.0,0.0
0.09482765,0.0,0.0,1.0,0.0,0.26086956,0.8333334,0.0
0.96351814,1.0,0.0,0.0,1.0,0.26086956,0.33333334,0.0
0.53756523,0.0,0.0,0.0,0.0,0.39130434,1.0,0.0
0.46152115,1.0,0.0,1.0,0.0,0.9130435,1.0,1.0
0.8509941,1.0,0.0,0.0,0.0,0.13043478,0.6666667,0.0
0.15808296,0.0,0.0,0.0,0.0,0.43478262,0.33333334,0.0
0.7602196,0.0,0.0,1.0,0.0,0.9130435,0.0,1.0
0.03745079,0.0,0.0,0.0,0.0,0.39130434,0.8333334,0.0
0.86458015,0.0,0.0,0.0,0.0,0.04347826,0.0,0.0
0.85972786,1.0,0.0,0.0,0.0,0.5217391,0.5,0.0
0.9679146,0.0,0.0,1.0,0.0,0.47826087,0.8333334,0.0
0.72065544,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7230511,1.0,0.0,0.0,0.0,0.7826087,0.16666667,0.0
0.49394798,0.0,0.0,0.0,0.0,0.5652174,0.33333334,1.0
0.82056427,1.0,0.0,0.0,0.0,0.95652175,0.33333334,1.0
0.12559891,0.0,0.0,1.0,0.0,0.73913044,1.0,0.0
0.1690445,0.0,0.0,0.0,0.0,0.43478262,0.5,0.0
0.26495743,0.0,0.0,1.0,0.0,0.43478262,0.5,0.0
0.1370163,0.0,0.0,0.0,0.0,0.04347826,0.16666667,0.0
0.41738892,0.0,0.0,0.0,0.0,0.6956522,0.33333334,0.0
0.41402245,1.0,0.0,0.0,0.0,0.21739131,0.0,0.0
0.31331253,0.0,0.0,1.0,0.0,0.73913044,0.5,0.0
0.9825878,1.0,0.0,0.0,0.0,0.17391305,0.33333334,0.0
0.8198776,0.0,0.0,0.0,0.0,0.43478262,0.33333334,0.0
0.4811039,1.0,0.0,1.0,0.0,0.17391305,0.0,0.0
0.7756901,0.0,0.0,1.0,0.0,0.17391305,0.8333334,0.0
0.6804066,0.0,0.0,0.0,0.0,0.65217394,0.8333334,1.0
0.87691116,0.0,0.0,1.0,0.0,0.04347826,0.33333334,0.0
0.9630623,1.0,0.0,0.0,0.0,0.95652175,0.16666667,1.0
0.08026886,0.0,0.0,1.0,0.0,0.65217394,0.16666667,0.0
0.7357826,0.0,0.0,0.0,0.0,0.04347826,0.6666667,0.0
0.14991951,0.0,0.0,0.0,0.0,0.47826087,0.5,0.0
0.65260315,0.0,0.0,0.0,0.0,0.3478261,1.0,0.0
0.51472855,0.0,0.0,0.0,0.0,0.73913044,0.5,0.0
0.46791458,0.0,0.0,1.0,0.0,0.5652174,0.6666667,0.0
0.5618286,0.0,0.0,1.0,0.0,0.08695652,0.5,0.0
0.17977905,0.0,0.0,0.0,0.0,0.26086956,0.6666667,0.0
0.72436523,1.0,0.0,0.0,0.0,0.73913044,0.33333334,0.0
0.7755184,0.0,0.0,0.0,0.0,0.04347826,0.8333334,0.0
0.69810486,0.0,0.0,0.0,0.0,0.5652174,0.6666667,0.0
0.6398144,0.0,0.0,1.0,0.0,0.0,0.6666667,0.0
0.16407967,0.0,0.0,0.0,0.0,0.826087,1.0,0.0
0.9485607,1.0,0.0,0.0,1.0,0.3478261,0.8333334,0.0
0.5214081,0.0,0.0,0.0,0.0,0.6086957,0.16666667,0.0
0.22362518,0.0,0.0,1.0,0.0,0.26086956,0.16666667,0.0
0.47208214,0.0,0.0,0.0,0.0,0.6086957,0.0,0.0
0.21043587,0.0,0.0,0.0,0.0,0.65217394,0.8333334,1.0
0.8341522,0.0,0.0,0.0,0.0,0.86956525,0.8333334,0.0
0.99782944,1.0,0.0,1.0,1.0,0.30434784,1.0,1.0
0.58026886,0.0,0.0,0.0,0.0,0.5652174,0.33333334,0.0
0.0043964386,0.0,0.0,0.0,0.0,0.26086956,0.33333334,0.0
0.2966442,0.0,0.0,0.0,0.0,0.5652174,0.8333334,0.0
0.548584,0.0,0.0,0.0,0.0,0.43478262,0.0,0.0
0.9067135,0.0,0.0,0.0,1.0,0.826087,0.33333334,0.0
0.9518719,1.0,0.0,0.0,0.0,0.7826087,0.0,0.0
0.96637344,0.0,0.0,0.0,0.0,0.3478261,0.6666667,0.0
0.86994743,0.0,0.0,1.0,0.0,1.0,0.5,0.0
0.85824203,1.0,0.0,1.0,0.0,0.43478262,0.33333334,0.0
0.37976837,0.0,0.0,0.0,0.0,0.21739131,0.5,0.0
0.28248596,0.0,0.0,1.0,0.0,0.21739131,0.33333334,0.0
0.024892807,0.0,0.0,0.0,0.0,0.21739131,0.5,0.0
0.12908173,0.0,0.0,0.0,0.0,0.26086956,0.33333334,0.0
0.101392746,0.0,0.0,0.0,0.0,0.04347826,0.5,0.0
0.68639946,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.6481495,0.0,0.0,1.0,0.0,0.08695652,0.5,0.0
0.005367279,0.0,0.0,1.0,0.0,1.0,0.33333334,0.0
0.75125504,0.0,0.0,0.0,0.0,0.3478261,0.16666667,0.0
0.7296181,0.0,0.0,1.0,0.0,0.5652174,1.0,0.0
0.2288189,0.0,0.0,1.0,0.0,0.04347826,0.8333334,0.0
0.15597153,0.0,0.0,1.0,0.0,0.9130435,0.0,1.0
0.9310341,1.0,0.0,1.0,0.0,0.5652174,1.0,0.0
0.40945435,1.0,0.0,0.0,1.0,0.9130435,0.5,0.0
0.38775826,0.0,0.0,1.0,0.0,0.04347826,0.33333334,0.0
0.5240364,0.0,0.0,0.0,0.0,0.5217391,0.5,0.0
0.27466393,0.0,0.0,1.0,0.0,0.5217391,0.5,0.0
0.1816616,0.0,0.0,0.0,0.0,0.65217394,0.8333334,0.0
0.4951458,0.0,0.0,0.0,0.0,0.43478262,0.5,0.0
0.061487198,0.0,0.0,0.0,0.0,0.95652175,0.16666667,0.0
0.13353539,0.0,0.0,0.0,0.0,0.5217391,0.8333334,0.0
0.5818672,0.0,0.0,0.0,1.0,0.73913044,0.5,0.0
0.7611904,0.0,0.0,0.0,0.0,0.6086957,0.16666667,0.0
0.8641224,0.0,0.0,0.0,0.0,0.73913044,1.0,0.0
0.44787598,1.0,0.0,0.0,0.0,0.95652175,0.5,0.0
0.8478527,1.0,0.0,0.0,1.0,0.86956525,0.16666667,0.0
0.107673645,0.0,0.0,0.0,0.0,0.65217394,0.0,0.0
0.8507652,1.0,0.0,0.0,0.0,1.0,0.5,0.0
0.86172485,0.0,0.0,1.0,0.0,1.0,0.6666667,1.0
0.7053547,0.0,0.0,0.0,0.0,0.86956525,0.33333334,1.0
0.32964134,0.0,0.0,1.0,0.0,0.65217394,0.16666667,0.0
0.678236,0.0,0.0,0.0,0.0,0.04347826,0.6666667,0.0
0.2468605,0.0,0.0,0.0,0.0,0.21739131,0.6666667,0.0
0.31884956,0.0,0.0,0.0,1.0,0.7826087,0.0,0.0
0.2825985,0.0,0.0,1.0,0.0,0.30434784,0.33333334,0.0
0.49725914,0.0,0.0,0.0,0.0,1.0,0.6666667,0.0
0.86052704,0.0,0.0,0.0,0.0,0.08695652,0.6666667,0.0
0.012731552,0.0,0.0,0.0,0.0,0.3478261,0.16666667,0.0
0.7134037,1.0,0.0,0.0,0.0,0.73913044,0.16666667,0.0
0.45101738,1.0,0.0,0.0,0.0,0.21739131,1.0,0.0
0.15756989,0.0,0.0,1.0,0.0,0.04347826,0.33333334,0.0
0.57792854,0.0,0.0,0.0,0.0,0.86956525,0.0,0.0
0.014444351,0.0,0.0,0.0,1.0,0.6086957,0.33333334,0.0
0.23013306,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.19142342,0.0,0.0,0.0,1.0,0.7826087,0.8333334,1.0
0.0820961,0.0,0.0,0.0,0.0,1.0,0.33333334,0.0
0.07045174,0.0,0.0,0.0,0.0,0.47826087,0.16666667,0.0
0.8308983,0.0,0.0,0.0,0.0,0.47826087,0.5,0.0
0.24446297,0.0,0.0,1.0,0.0,0.47826087,0.33333334,0.0
0.44816208,1.0,0.0,1.0,0.0,0.13043478,0.6666667,0.0
0.4574108,0.0,0.0,0.0,0.0,0.9130435,0.5,1.0
0.531744,0.0,0.0,1.0,0.0,0.13043478,0.33333334,0.0
0.17715263,0.0,0.0,1.0,0.0,0.3478261,0.33333334,0.0
0.42692375,0.0,0.0,0.0,0.0,0.65217394,0.33333334,0.0
0.14078522,0.0,0.0,1.0,0.0,0.826087,0.5,0.0
0.924984,1.0,0.0,1.0,0.0,0.13043478,0.33333334,0.0
0.47093964,0.0,0.0,0.0,0.0,0.7826087,1.0,0.0
0.48955154,0.0,0.0,1.0,0.0,0.3478261,1.0,0.0
0.30794716,0.0,0.0,0.0,0.0,0.826087,1.0,0.0
0.30857468,0.0,0.0,0.0,0.0,0.26086956,0.0,0.0
0.54961205,0.0,0.0,0.0,0.0,0.17391305,0.16666667,0.0
0.81188583,0.0,0.0,0.0,0.0,0.6086957,0.5,0.0
0.47545052,0.0,0.0,0.0,0.0,0.04347826,0.5,0.0
0.077358246,0.0,0.0,0.0,0.0,0.5217391,1.0,0.0
0.025691986,0.0,0.0,1.0,0.0,0.826087,0.5,0.0
0.8739433,0.0,0.0,1.0,0.0,0.9130435,1.0,0.0
0.47088242,0.0,0.0,0.0,1.0,0.73913044,1.0,0.0
0.97470665,0.0,0.0,0.0,0.0,0.43478262,0.5,0.0
0.44102478,0.0,0.0,0.0,0.0,0.95652175,0.8333334,1.0
0.79510117,1.0,0.0,0.0,0.0,0.3478261,0.8333334,0.0
0.2067833,0.0,0.0,0.0,0.0,1.0,0.33333334,0.0
0.13233566,0.0,0.0,0.0,0.0,0.65217394,0.6666667,0.0
0.50559425,0.0,0.0,1.0,0.0,0.04347826,0.6666667,0.0
0.7011299,0.0,0.0,0.0,0.0,0.7826087,1.0,0.0
0.124801636,0.0,0.0,1.0,0.0,0.13043478,1.0,0.0
0.25565147,0.0,0.0,0.0,0.0,0.65217394,0.5,0.0
0.10795975,0.0,0.0,0.0,0.0,0.86956525,0.0,0.0
0.06599808,0.0,0.0,0.0,0.0,0.21739131,0.8333334,0.0
0.7805424,0.0,0.0,0.0,0.0,0.73913044,0.16666667,0.0
0.01884079,0.0,0.0,0.0,0.0,0.826087,0.8333334,1.0
0.95723724,0.0,0.0,1.0,0.0,0.6956522,0.6666667,0.0
0.09870911,0.0,0.0,1.0,0.0,0.08695652,0.16666667,0.0
0.7176876,1.0,0.0,1.0,0.0,0.86956525,0.6666667,1.0
0.79989815,1.0,0.0,0.0,0.0,0.86956525,0.16666667,1.0
0.76992416,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.37234688,0.0,0.0,0.0,0.0,0.826087,0.6666667,0.0
0.8320389,0.0,0.0,1.0,0.0,0.30434784,0.6666667,0.0
0.17115784,0.0,0.0,0.0,0.0,1.0,0.6666667,0.0
0.7788315,0.0,0.0,1.0,0.0,0.47826087,0.0,1.0
0.30543518,0.0,0.0,0.0,0.0,1.0,0.6666667,1.0
0.96437454,0.0,0.0,0.0,1.0,0.9130435,0.33333334,1.0
0.98390007,1.0,0.0,0.0,0.0,0.13043478,0.5,0.0
0.25079918,0.0,0.0,1.0,0.0,0.08695652,0.0,0.0
