CWE,DWE,FRE,HPE,WOE,CDE,EBE,FGE,HTE,TVE,Hour,Weekday,Month,Season,clusters
16308,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5652174,1.0,0.09090909,0.0,2
16307,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,1.0,0.09090909,0.0,2
16306,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,1.0,0.09090909,0.0,2
16277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,0.8333334000000001,0.09090909,0.0,2
16305,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478262,1.0,0.09090909,0.0,2
16303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782609999999997,1.0,0.09090909,0.0,2
16302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434784,1.0,0.09090909,0.0,2
16301,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,1.0,0.09090909,0.0,2
16300,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,1.0,0.09090909,0.0,2
16299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,1.0,0.09090909,0.0,2
16298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,1.0,0.09090909,0.0,2
16304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39130434,1.0,0.09090909,0.0,2
16276,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,0.8333334000000001,0.09090909,0.0,2
16275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,0.8333334000000001,0.09090909,0.0,2
16274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,0.8333334000000001,0.09090909,0.0,2
16255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782609999999997,0.6666667,0.09090909,0.0,2
16254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434784,0.6666667,0.09090909,0.0,2
16253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.6666667,0.09090909,0.0,2
16252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,0.6666667,0.09090909,0.0,2
16251,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,0.6666667,0.09090909,0.0,2
16250,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,0.6666667,0.09090909,0.0,2
16256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434,0.6666667,0.09090909,0.0,2
16249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,0.6666667,0.09090909,0.0,2
16248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.6666667,0.09090909,0.0,2
16247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666667,0.09090909,0.0,2
16246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.09090909,0.0,2
16245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95652175,0.5,0.09090909,0.0,2
16244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434999999999,0.5,0.09090909,0.0,2
16243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.86956525,0.5,0.09090909,0.0,2
3010,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.8333334000000001,0.6363635999999999,0.6666667,2
16312,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.73913044,1.0,0.09090909,0.0,2
16257,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.43478262,0.6666667,0.09090909,0.0,2
16259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391,0.6666667,0.09090909,0.0,2
16273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652,0.8333334000000001,0.09090909,0.0,2
16272,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,0.8333334000000001,0.09090909,0.0,2
16270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666667,0.09090909,0.0,2
16269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95652175,0.6666667,0.09090909,0.0,2
11533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6086957,0.5,0.5454545,0.33333334,2
16268,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434999999999,0.6666667,0.09090909,0.0,2
16258,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47826087,0.6666667,0.09090909,0.0,2
11532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5652174,0.5,0.5454545,0.33333334,2
16266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260870000000001,0.6666667,0.09090909,0.0,2
16265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826086999999999,0.6666667,0.09090909,0.0,2
16264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73913044,0.6666667,0.09090909,0.0,2
16263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,0.6666667,0.09090909,0.0,2
16262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217394,0.6666667,0.09090909,0.0,2
16261,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6086957,0.6666667,0.09090909,0.0,2
16267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.86956525,0.6666667,0.09090909,0.0,2
16242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8260870000000001,0.5,0.09090909,0.0,2
16313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7826086999999999,1.0,0.09090909,0.0,2
16315,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.86956525,1.0,0.09090909,0.0,2
12678,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434784,0.33333334,0.72727275,0.6666667,2
12677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,0.33333334,0.72727275,0.6666667,2
16365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95652175,0.16666667,0.09090909,0.0,2
16366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666667,0.09090909,0.0,2
12676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.21739131,0.33333334,0.72727275,0.6666667,2
12675,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,0.33333334,0.72727275,0.6666667,2
12674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.33333334,0.72727275,0.6666667,2
12673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652,0.33333334,0.72727275,0.6666667,2
12672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.33333334,0.72727275,0.6666667,2
12671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.72727275,0.6666667,2
16370,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,0.33333334,0.09090909,0.0,2
16371,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,0.33333334,0.09090909,0.0,2
16372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,0.33333334,0.09090909,0.0,2
16373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26086956,0.33333334,0.09090909,0.0,2
16374,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.30434784,0.33333334,0.09090909,0.0,2
16375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34782609999999997,0.33333334,0.09090909,0.0,2
16376,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,0.33333334,0.09090909,0.0,2
16452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652174,0.8333334000000001,0.09090909,0.0,2
16404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5652174,0.5,0.09090909,0.0,2
16401,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478262,0.5,0.09090909,0.0,2
16400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434,0.5,0.09090909,0.0,2
16399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34782609999999997,0.5,0.09090909,0.0,2
16398,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30434784,0.5,0.09090909,0.0,2
12679,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782609999999997,0.33333334,0.72727275,0.6666667,2
16396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,0.5,0.09090909,0.0,2
16393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,0.5,0.09090909,0.0,2
16388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9130434999999999,0.33333334,0.09090909,0.0,2
16386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260870000000001,0.33333334,0.09090909,0.0,2
16383,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,0.33333334,0.09090909,0.0,2
16378,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,0.33333334,0.09090909,0.0,2
16377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478262,0.33333334,0.09090909,0.0,2
16394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,0.5,0.09090909,0.0,2
16361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826086999999999,0.16666667,0.09090909,0.0,2
16359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6956521999999999,0.16666667,0.09090909,0.0,2
16358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65217394,0.16666667,0.09090909,0.0,2
16331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5217391,0.0,0.09090909,0.0,2
16330,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.47826087,0.0,0.09090909,0.0,2
16329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478262,0.0,0.09090909,0.0,2
16328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434,0.0,0.09090909,0.0,2
16327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782609999999997,0.0,0.09090909,0.0,2
16326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30434784,0.0,0.09090909,0.0,2
16332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5652174,0.0,0.09090909,0.0,2
16325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,0.0,0.09090909,0.0,2
16323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,0.0,0.09090909,0.0,2
16322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,0.0,0.09090909,0.0,2
16321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,0.0,0.09090909,0.0,2
16318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09090909,0.0,2
16317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.95652175,1.0,0.09090909,0.0,2
16316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434999999999,1.0,0.09090909,0.0,2
16324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,0.0,0.09090909,0.0,2
16314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8260870000000001,1.0,0.09090909,0.0,2
16335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6956521999999999,0.0,0.09090909,0.0,2
16337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7826086999999999,0.0,0.09090909,0.0,2
16354,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.16666667,0.09090909,0.0,2
16352,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,0.16666667,0.09090909,0.0,2
16351,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782609999999997,0.16666667,0.09090909,0.0,2
16350,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30434784,0.16666667,0.09090909,0.0,2
16349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.16666667,0.09090909,0.0,2
16348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,0.16666667,0.09090909,0.0,2
16336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.73913044,0.0,0.09090909,0.0,2
16347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,0.16666667,0.09090909,0.0,2
16345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652,0.16666667,0.09090909,0.0,2
16344,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04347826,0.16666667,0.09090909,0.0,2
16342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.09090909,0.0,2
16341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95652175,0.0,0.09090909,0.0,2
16340,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9130434999999999,0.0,0.09090909,0.0,2
16338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260870000000001,0.0,0.09090909,0.0,2
16346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.16666667,0.09090909,0.0,2
16241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7826086999999999,0.5,0.09090909,0.0,2
16240,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73913044,0.5,0.09090909,0.0,2
16239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521999999999,0.5,0.09090909,0.0,2
16107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,0.8333334000000001,0.09090909,0.0,2
16108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,0.8333334000000001,0.09090909,0.0,2
16109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.8333334000000001,0.09090909,0.0,2
16110,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434784,0.8333334000000001,0.09090909,0.0,2
16111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782609999999997,0.8333334000000001,0.09090909,0.0,2
16112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434,0.8333334000000001,0.09090909,0.0,2
16114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,0.8333334000000001,0.09090909,0.0,2
16115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391,0.8333334000000001,0.09090909,0.0,2
16119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521999999999,0.8333334000000001,0.09090909,0.0,2
16120,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.73913044,0.8333334000000001,0.09090909,0.0,2
16121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826086999999999,0.8333334000000001,0.09090909,0.0,2
16122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8260870000000001,0.8333334000000001,0.09090909,0.0,2
16123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.86956525,0.8333334000000001,0.09090909,0.0,2
16124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434999999999,0.8333334000000001,0.09090909,0.0,2
16125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95652175,0.8333334000000001,0.09090909,0.0,2
16126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333334000000001,0.09090909,0.0,2
16129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08695652,1.0,0.09090909,0.0,2
16152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347826,0.0,0.09090909,0.0,2
16149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.95652175,1.0,0.09090909,0.0,2
16148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9130434999999999,1.0,0.09090909,0.0,2
16145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7826086999999999,1.0,0.09090909,0.0,2
16144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73913044,1.0,0.09090909,0.0,2
16143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6956521999999999,1.0,0.09090909,0.0,2
16106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.8333334000000001,0.09090909,0.0,2
16141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,1.0,0.09090909,0.0,2
16137,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43478262,1.0,0.09090909,0.0,2
16135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782609999999997,1.0,0.09090909,0.0,2
16134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434784,1.0,0.09090909,0.0,2
16133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,1.0,0.09090909,0.0,2
16132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,1.0,0.09090909,0.0,2
16131,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,1.0,0.09090909,0.0,2
16140,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652174,1.0,0.09090909,0.0,2
16105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652,0.8333334000000001,0.09090909,0.0,2
16103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333334000000001,0.09090909,0.0,2
11342,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.65217394,0.33333334,0.5454545,0.33333334,2
16075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.86956525,0.5,0.0,0.0,2
16073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826086999999999,0.5,0.0,0.0,2
16071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956521999999999,0.5,0.0,0.0,2
16069,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6086957,0.5,0.0,0.0,2
16068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652174,0.5,0.0,0.0,2
16067,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217391,0.5,0.0,0.0,2
16077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95652175,0.5,0.0,0.0,2
16066,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47826087,0.5,0.0,0.0,2
16062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434784,0.5,0.0,0.0,2
16061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.5,0.0,0.0,2
16060,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,0.5,0.0,0.0,2
16054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.33333334,0.0,0.0,2
16053,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95652175,0.33333334,0.0,0.0,2
16040,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,0.33333334,0.0,0.0,2
16064,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434,0.5,0.0,0.0,2
16153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652,0.0,0.09090909,0.0,2
16081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652,0.6666667,0.0,0.0,2
11315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391,0.16666667,0.5454545,0.33333334,2
11341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086957,0.33333334,0.5454545,0.33333334,2
16101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.95652175,0.6666667,0.0,0.0,2
16100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9130434999999999,0.6666667,0.0,0.0,2
16099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.86956525,0.6666667,0.0,0.0,2
16098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8260870000000001,0.6666667,0.0,0.0,2
16089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43478262,0.6666667,0.0,0.0,2
16082,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478,0.6666667,0.0,0.0,2
16088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.39130434,0.6666667,0.0,0.0,2
16086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30434784,0.6666667,0.0,0.0,2
16085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26086956,0.6666667,0.0,0.0,2
11317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086957,0.16666667,0.5454545,0.33333334,2
16084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21739131,0.6666667,0.0,0.0,2
11316,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652174,0.16666667,0.5454545,0.33333334,2
16083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,0.6666667,0.0,0.0,2
16087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34782609999999997,0.6666667,0.0,0.0,2
16154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,0.0,0.09090909,0.0,2
16155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391305,0.0,0.09090909,0.0,2
16156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,0.0,0.09090909,0.0,2
16217,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7826086999999999,0.33333334,0.09090909,0.0,2
16216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.73913044,0.33333334,0.09090909,0.0,2
16215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6956521999999999,0.33333334,0.09090909,0.0,2
16214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.65217394,0.33333334,0.09090909,0.0,2
16213,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6086957,0.33333334,0.09090909,0.0,2
16212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5652174,0.33333334,0.09090909,0.0,2
16218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8260870000000001,0.33333334,0.09090909,0.0,2
16210,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47826087,0.33333334,0.09090909,0.0,2
16207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782609999999997,0.33333334,0.09090909,0.0,2
16206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30434784,0.33333334,0.09090909,0.0,2
16205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26086956,0.33333334,0.09090909,0.0,2
16204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739131,0.33333334,0.09090909,0.0,2
16203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17391305,0.33333334,0.09090909,0.0,2
16202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13043478,0.33333334,0.09090909,0.0,2
16208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39130434,0.33333334,0.09090909,0.0,2
